اتھاہ	deep
بات	keinginan
بات	kemahuan
بات	gossip
بات	gosip
بات	suai
بات	aduan
بات	dalih
بات	wish
بات	hajat
بات	alasan
بات	sebab
بات	reason
بات	banding
بات	rayuan
بات	kalis
بات	bukti
بات	buktinya
بات	misteri
بات	rahsia
بات	tabiat
بات	merit
بات	saranan
بات	cadangan
بات	mahu
بات	jirim
بات	cerita
بات	story
بات	aim
بات	kemunculan
بات	perkataan
بات	dalil
بات	setiakawan
بات	taie
بات	kisah
بات	dongeng
بات	request
بات	pinta
بات	permintaan
بات	saying
بات	darjat
بات	pangkat
بات	rank
بات	punca
بات	sebab
بات	idea
بات	latihan
بات	latih
بات	amalan
بات	pejabat
بات	office
بات	kecemerlangan
بات	keunggulan
بات	kenyataan
بات	statement
بات	penyata
بات	happening
بات	kualiti
بات	quality
بات	berkualiti
بات	penglibatan
بات	purpose
بات	fikir
بات	sangka
بات	pemikiran
بات	pidato
بات	speech
بات	pertuturan
بات	mod
بات	nasihat
بات	memerlukan
بات	perlukan
بات	perlu
بات	need
بات	zat
بات	janji
بات	topic
بات	persoalan
بات	soalan
بات	rumour
بات	bincang
بات	bercakap
بات	subjek
بات	way
بات	issue
بات	isu
بات	takat
بات	point
بات	bukti
بات	syarat
بات	kondisi
بات	keinginan
بات	kemahuan
بات	gossip
بات	gosip
بات	suai
بات	aduan
بات	dalih
بات	wish
بات	hajat
بات	alasan
بات	sebab
بات	reason
بات	banding
بات	rayuan
بات	kalis
بات	bukti
بات	buktinya
بات	misteri
بات	rahsia
بات	tabiat
بات	merit
بات	saranan
بات	cadangan
بات	mahu
بات	jirim
بات	cerita
بات	story
بات	aim
بات	kemunculan
بات	perkataan
بات	dalil
بات	setiakawan
بات	taie
بات	kisah
بات	dongeng
بات	request
بات	pinta
بات	permintaan
بات	saying
بات	darjat
بات	pangkat
بات	rank
بات	punca
بات	sebab
بات	idea
بات	latihan
بات	latih
بات	amalan
بات	pejabat
بات	office
بات	kecemerlangan
بات	keunggulan
بات	kenyataan
بات	statement
بات	penyata
بات	happening
بات	kualiti
بات	quality
بات	berkualiti
بات	penglibatan
بات	purpose
بات	fikir
بات	sangka
بات	pemikiran
بات	pidato
بات	speech
بات	pertuturan
بات	mod
بات	nasihat
بات	memerlukan
بات	perlukan
بات	perlu
بات	need
بات	zat
بات	janji
بات	affair
بات	topic
بات	persoalan
بات	soalan
بات	rumour
بات	bincang
بات	bercakap
بات	subjek
بات	way
بات	issue
بات	isu
باتری	artileri
باتُونی	cerewet
باتیں	rules
باتیں	peraturan
باٹ	hala
باٹ	footpath
باٹ	jalan
باٹ	road
باٹ	laluan
باٹ	trek
باٹ	runut
باٹ	way
باٹا	trek
باٹا	runut
باٹکا	villa
باج	cukai
باج	penghormatan
باج	duti
باج	kewajipan
باجاگاجا	muzik
باجاگاجا	music
باجرا	millet
باجرا	renyai
باجنا	sound
باجنا	bunyi
باجنتری	pemuzik
باچنا	study
باچنا	kajian
باچنا	explain
باچنا	terangkan
باچھ	levy
باچھ	penghormatan
باچھ	langganan
باچھا	sebati
باچھا	betis
باختر	west
باختر	barat
باخہ	tortoise
باد	perebutan
باد	debat
باد	pertikaian
باد	pertikaikan
باد	artritis
باد	arthritis
باد	angin
باد	pidato
باد	speech
باد	pertuturan
باد	gale
باد	kes
باد	bayu
باد	sepoi
باد	kuda
باد	perbincangan
باد	diskusi
باد	kenyataan
باد	statement
باد	penyata
باد	perebutan
باد	debat
باد	pertikaian
باد	pertikaikan
باد	artritis
باد	arthritis
باد	udaranya
باد	udara
باد	air
باد	angin
باد	pidato
باد	speech
باد	pertuturan
باد	gale
باد	kes
باد	bayu
باد	sepoi
باد	kuda
باد	perbincangan
باد	diskusi
باد	kenyataan
باد	statement
باد	penyata
بادپا	speedy
بادپا	swift
بادبان	berlayar
بادبان	belayar
بادُر	kelawar
بادرنگ	timun
بادشاہ	mahir
بادشاہ	berdaulat
بادشاہ	kedaulatan
بادشاہ	raja
بادشاہ	king
بادشاہ	sifu
بادشاہ	master
بادشاہ	tuhan
بادشاہ	lord
بادشاہ	mahir
بادشاہ	berkemahiran
بادشاہ	independent
بادشاہ	mandiri
بادشاہ	bebas
بادشاہت	empire
بادشاہت	kerajaan
بادشاہت	empayar
بادشاہت	kerajaan
بادشاہت	peraturan
بادشاہت	rule
بادشاہت	kingdom
بادشاہت	kerajaan
بادشاہی	empire
بادشاہی	kerajaan
بادشاہی	empayar
بادشاہی	royal
بادشاہی	diraja
بادشاہی	kedaulatan
بادشاہی	kingdom
بادشاہی	kerajaan
بادشاہی	empire
بادشاہی	kerajaan
بادشاہی	empayar
بادشاہی	royal
بادشاہی	diraja
بادشاہی	kedaulatan
بادشاہی	kingdom
بادشاہی	kerajaan
بادہ	anggur
بادہ	wain
بادہ	arak
بادہ	roh
بادہ	arwah
بادہ	spirit
بادی	kembung
بادی	forester
بادی	liar
بادی	pencerah
بادی	pertama
بادی	first
بادی	dulu
بادی	dahulu
بادی	beginner
بادی	berangin
بادی	kembung
بادی	forester
بادی	liar
بادی	pencerah
بادی	pertama
بادی	first
بادی	dulu
بادی	dahulu
بادی	beginner
بادیہ	hutan
بادیہ	rimba
بادیہ	jungle
بادیہ	piala
بادیہ	cup
بادیہ	cawan
بادیہ	gurun
بادیہ	hutan
بادیہ	rimba
بادیہ	jungle
بادیہ	piala
بادیہ	cup
بادیہ	cawan
بادھ	permusuhan
بادھ	pertentangan
بادھا	penyakit
بادھا	meningkat
بادھا	tingkatkan
بادھا	halangan
بادھا	kepedihan
بادھا	sakit
بادھا	keperitan
بادھا	kesakitan
بادھا	pain
بادھی	tali
بادھی	jaluran
بادھی	bebenang
باڈی	brassiere
باذِل	dermawan
بار	tinggalkan
بار	kargo
بار	allah
بار	blossom
بار	merekah
بار	menyakitkan
بار	produce
بار	hasilkan
بار	waktu
بار	masa
بار	time
بار	peluang
بار	kesempatan
بار	kehamilan
بار	majlis
بار	tribunal
بار	berat
بار	entrance
بار	perhimpunan
بار	assembly
بار	pintu
بار	door
بار	loan
بار	berbuah
بار	buah
بار	turn
بار	sukar
بار	portal
بار	tanggungjawab
بار	muatkan
بار	tinggalkan
بار	kargo
بار	allah
بار	blossom
بار	merekah
بار	menyakitkan
بار	produce
بار	hasilkan
بار	waktu
بار	masa
بار	time
بار	peluang
بار	kesempatan
بار	kehamilan
بار	majlis
بار	tribunal
بار	berat
بار	entrance
بار	perhimpunan
بار	assembly
بار	pintu
بار	door
بار	loan
بار	berbuah
بار	buah
بار	turn
بار	sukar
بار	portal
بار	tanggungjawab
بار	muatkan
بارآور	berjaya
بارآور	produktif
بارآور	subur
باربردار	porter
باربردار	berdedikasi
باربردار	carrier
باربردار	pembawa
بارپانا	accession
بارپیما	barometer
بارخانہ	gudang
باردار	hamil
باردار	pregnant
باردانہ	bekalan
باردانہ	pembuluh
باردانہ	hijauan
باردانہ	beg
باردانہ	rezeki
باردانہ	ketentuan
بارکش	porter
بارگاہ	court
بارگاہ	mahkamah
بارگاہ	suci
بارگاہ	kudus
بارگاہ	holy
بارگاہ	istana
بارگاہ	palace
بارگاہ	mansion
باروَری	pendebungaan
بارہا	sering
بارہا	kerap
باریابی	dalat
باریابی	capaian
باریابی	kemasukkan
باریابی	kemasukan
بارِالٰہ	allah
بارا	angin
بارا	ribut
بارا	storm
باراں	monsun
باراں	hujan
بارانی	eaves
باراہ	babi
باراہ	khinzir
بارتا	perbualan
بارِجہ	tongkang
بارجہ	portico
بارجہ	tetingkap
بارجہ	tingkap
بارِد	useless
بارِد	useless
بارِد	sejukkan
بارِد	sejuk
بارِش	hujan
بارِش	mandi
بارِش	gerimis
بارِق	shining
بارِق	terang
بارِق	cerah
بارم	twelve
بارن	pembantu
بارنا	berasingan
بارِندگی	hujan
بارِندگی	hujan
باروَر	berbuah
بارہ	twelve
بارہ	topic
بارہ	hormat
بارہ	respect
بارہ	kebimbangan
باری	tetingkap
باری	tingkap
باری	rumah
باری	allah
باری	dusun
باری	orchard
باری	turn
بارے	namun
بارے	bagaimanapun
بارے	sekali
بارے	tapi
بارے	tetapi
باریطون	peritoneum
باریک	minit
باریک	slim
باریک	ramping
باریک	halus
باریک	tinggi
باریک	nipis
باریک	sihat
باریک	fine
باریک	skinny
باریک	kurus
باریک	merumitkan
باریک	complicated
باریک	rumit
باریک	elak
باریک	ramping
باریکی	kehalusan
باریکی	delicacy
باریکی	kehalusan
بارھواں	twelfth
باڑ	rim
باڑ	banjir
باڑ	margin
باڑ	kayuh
باڑ	tepi
باڑ	sempadan
باڑ	rim
باڑ	banjir
باڑ	pagar
باڑ	margin
باڑ	kayuh
باڑ	tepi
باڑ	sempadan
باڑا	sedekah
باڑا	cote
باڑا	wisma
باڑا	pagar
باڑا	perkuburan
باڑا	bersedekah
باڑا	sedekah
باڑا	kuburan
باڑا	perkuburan
باڑا	keluasan
باڑا	kawasan
باڑا	area
باڑی	plantation
باڑی	kebun
باڑی	keroh
باڑی	garden
باڑی	taman
باڑی	residence
باڑی	kediamannya
باڑی	kediaman
باڑی	dusun
باڑی	orchard
باڑھ	rise
باڑھ	bangkit
باڑھ	banjir
باڑھ	meningkat
باڑھ	tingkatkan
باڑھ	pagar
باڑھ	pertumbuhan
باڑھ	tumbesaran
باڑھ	margin
باڑھ	spate
باڑھا	meningkat
باڑھا	tingkatkan
باڑھا	pertumbuhan
باڑھا	tumbesaran
باز	belakang
باز	punggung
باز	baza
باز	harrier
باز	lagi
باز	semula
باز	menolak
باز	individu
باز	orang
باز	person
باز	pelakon
باز	agen
باز	ejen
باز	agent
باز	hawk
باز	helang
باز	belakang
باز	punggung
باز	open
باز	baza
باز	harrier
باز	lagi
باز	semula
باز	menolak
باز	individu
باز	orang
باز	person
باز	pelakon
باز	agen
باز	ejen
باز	agent
باز	hawk
باز	helang
بازپس	kematian
بازپس	death
بازپس	maut
بازپس	ajal
بازخواست	siasatan
بازخواست	inquiry
بازخواہ	inquirer
بازیافت	pemulihan
بازیافت	recovery
بازیافت	pemerolehan
بازیافت	pemulihan
بازیافت	recovery
بازار	bazar
بازار	niaga
بازار	perdagangan
بازار	trade
بازار	perniagaan
بازار	bisnes
بازار	mart
بازار	harga
بازار	price
بازار	sale
بازار	pasar
بازار	market
بازار	pasaran
بازار	kadar
بازار	rate
بازارگان	trader
بازارگان	peniaga
بازارگانی	barangan
بازارگانی	dagangan
بازارگانی	merchandise
بازارگانی	niaga
بازارگانی	perdagangan
بازارگانی	trade
بازارن	prostitute
بازارُو	lumrah
بازارُو	common
بازارُو	rendah
بازارُو	low
بازارُو	murah
بازاری	lumrah
بازاری	common
بازاری	rendah
بازاری	low
بازاری	murah
بازِندہ	player
بازِندہ	pemain
بازنطین	byzantine
بازُو	rakan
بازُو	sahabat
بازُو	tenaga
بازُو	power
بازُو	kuasa
بازُو	sisi
بازُو	sampingan
بازُو	samping
بازُو	lengan
بازُو	saudara
بازُو	brother
بازُو	abg
بازُو	mengaitkan
بازُو	pendamping
بازُو	kekuatan
بازی	sport
بازی	sukan
بازی	hazard
بازی	bet
بازی	penipuan
بازی	pancang
بازی	play
بازی	main
بازی	helah
بازی	sport
بازی	sukan
بازی	hazard
بازی	bet
بازی	game
بازی	permainan
بازی	permain
بازی	penipuan
بازی	pancang
بازی	play
بازی	main
بازی	helah
بازیچہ	toy
بازیچہ	mainan
بازیچہ	lencongan
بازیچہ	play
بازیچہ	main
بازیگر	acrobat
باس	bauan
باس	aroma
باس	keberanian
باس	kekuatan
باس	kediaman
باس	berbau
باس	penginapan
باس	residence
باس	kediamannya
باس	kediaman
باستان	purba
باستان	kuno
باستان	bersejarah
باستان	sejarah
باستان	tua
باستان	old
باسِق	tinggi
باسِق	dinaikkan
باسمتی	wangian
باسن	kapal
باسن	wadah
باسن	hidangan
باسن	dish
باسن	besen
باسن	periuk
باسن	pot
باسن	plate
باسن	lempeng
باسن	plat
باسن	piring
باسنا	bauan
باسنا	aroma
باسنا	perfume
باسی	inhabitant
باسی	tua
باسی	old
باش	living
باش	being
باش	menjadi
باشد	mungkin
باشد	perhaps
باشد	barangkali
باشِندہ	warganegara
باشِندہ	citizen
باشِندہ	inhabitant
باشِندہ	resident
باشِندہ	penghuni
باشُعُور	bijak
باشُعُور	wise
باشُعُور	cerdas
باشہ	falcon
باشہ	sparrowhawk
باشہ	hawk
باشہ	helang
باشی	komander
باشی	inhabitant
باشی	chief
باشی	ketua
باشی	kepala
باصِر	pemerhati
باصِرہ	penglihatan
باطِل	nonsensical
باطِل	silap
باطِل	salah
باطِل	useless
باطِل	palsu
باطِل	false
باطِل	spurious
باطِل	salah
باطِل	sia
باطِلّیّت	kekufuran
باطِلّیّت	kufur
باطِن	kerohanian
باطِن	dalaman
باطِن	halimunan
باطِن	tersorok
باطِن	hidden
باطِن	disorok
باطِن	nurani
باطِن	inside
باطِن	didalam
باطِن	jiwa
باطِن	soul
باطِن	mind
باطِن	minda
باطِنی	dalaman
باطِنی	esoteric
باطِنی	latent
باطِنی	tersorok
باطِنی	hidden
باطِنی	disorok
باعِث	asas
باعِث	alasan
باعِث	sebab
باعِث	reason
باعِث	punca
باعِث	sebab
باعِث	asal
باعِث	asalnya
باغ	grove
باغ	belukar
باغ	zuriat
باغ	land
باغ	tanah
باغ	darat
باغ	kontang
باغ	dusun
باغ	orchard
باغ	keluasan
باغ	kawasan
باغ	area
باغ	grove
باغ	belukar
باغ	zuriat
باغ	kebun
باغ	keroh
باغ	garden
باغ	taman
باغ	land
باغ	tanah
باغ	darat
باغ	kontang
باغ	dusun
باغ	orchard
باغ	keluasan
باغ	kawasan
باغ	area
باغبانی	berkebun
باغی	pembelot
باغی	pengkhianat
باغی	pembelot
باغی	pengkhianat
باغیانہ	khianat
باغیانہ	derhaka
باغیانہ	khianat
باف	weaver
بافت	tekstur
بافت	texture
بافت	menganyam
بافت	menenun
بافت	menyelit
بافت	tisu
بافتہ	tenunan
بافتہ	bafta
بافِندہ	weaver
باقِر	penyelidik
باقرخانی	susu
باقرخانی	milk
باقی	kelebihan
باقی	baki
باقی	berbaki
باقی	lebihan
باقی	tunggakan
باقی	imbangan
باقی	baki
باقیات	pusaka
باقیات	peninggalan
باقیات	residues
باقیات	tunggakan
باک	bahasa
باک	ketakutan
باک	fear
باک	pidato
باک	speech
باک	pertuturan
باک	terror
باک	teror
باک	perkataan
باکِرہ	virgin
باکِرہ	perawan
باگ	bridle
باگری	india
باگی	stiletto
باگی	pisau
باگھ	tiger
باگھ	harimau
باگھن	tigress
بال	hair
بال	rambut
بال	keadaan
بال	negara
بال	negeri
بال	state
بال	tenaga
بال	power
بال	kuasa
بال	kanak
بال	anak
بال	child
بال	syarat
بال	kondisi
بال	kekuatan
بال	sayap
بال	wing
بال	minor
بال	bulu
بال	jantung
بال	hati
بال	heart
بال	mind
بال	minda
بالا	wanita
بالا	perempuan
بالا	diatas
بالا	dinaikkan
بالا	aforementioned
بالا	ketinggian
بالا	tinggi
بالا	height
بالا	isteri
بالا	wife
بالا	girl
بالا	bayi
بالا	infant
بالا	summit
بالا	kemuncak
بالا	top
بالا	upon
بالا	superior
بالا	wanita
بالا	perempuan
بالا	diatas
بالا	dinaikkan
بالا	tinggi
بالا	aforementioned
بالا	ketinggian
بالا	tinggi
بالا	height
بالا	isteri
بالا	wife
بالا	girl
بالا	bayi
بالا	infant
بالا	summit
بالا	kemuncak
بالا	top
بالا	upon
بالا	superior
بالاتر	tinggi
بالاتر	higher
بالاتر	beyond
بالاچاق	autoriti
بالاچاق	authority
بالاچاق	overlord
بالاچاق	pembaris
بالاچاق	penguasa
بالاحصار	pakistan
بالاخانہ	loteng
بالاخانہ	balkoni
بالاخانہ	balcony
بالانشین	terbaik
بالانشین	best
بالانشین	tertinggi
بالانشین	makmur
بالانشین	sejahtera
بالانشین	presiden
بالاپن	childhood
بِالاتّفاق	unanimously
بِالاجماع	unanimously
بِالاستیعاب	menyeluruh
بِالارادہ	sengaja
بِالارادہ	sengaja
بِالالتزام	sengaja
بِالالتزام	teratur
بالائش	galakan
بالائش	dorongan
بالائش	sokongan
بالائش	support
بالائش	sokong
بالائی	keunggulan
بالائی	dangkal
بالائی	tambahan
بالائی	extra
بالائی	tambahan
بالائی	extraordinary
بالائی	keunggulan
بالائی	dangkal
بالائی	tambahan
بالائی	extra
بالائی	tambahan
بالائی	upper
بالائی	extraordinary
بِالتّصریح	eksplisit
بِالتّخصیص	terutamanya
بِالتّخصیص	khususnya
بالٹی	balti
بِالخُصوص	terutamanya
بِالذّات	semulajadi
بالش	kusyen
بالش	cushion
بالش	bantal
بالِشت	span
بالِشتیا	kerdil
بالِشتیا	kenit
بِالعُموم	universally
بِالعُموم	umumnya
بِالعُموم	kebiasaannya
بِالعُموم	biasanya
بِالعُموم	amnya
بِالعُموم	umumnya
بالغ	dewasa
بالغ	matang
بِالفعل	sekarang
بِالفعل	skrg
بِالفعل	now
بِالفعل	kini
بِالفعل	praktis
بِالفعل	sebenarnya
بِالقصد	sengaja
بِالقُوّہ	berpotensi
بِالقُوّہ	vigorously
بالک	kanak
بالک	anak
بالک	child
بالک	bayi
بالک	infant
بالک	murid
بالکا	kanak
بالکا	anak
بالکا	child
بِالکل	sepenuhnya
بِالکل	sepenuhnya
بِالکل	totally
بالکلّیہ	totally
بالم	tercinta
بالم	sweetheart
بالم	suaminya
بالم	suami
بالم	pencinta
بالم	kekasih
بالم	lover
بالنا	ringan
بالنا	cahaya
بالنا	light
بالندہ	berkembang
بالندہ	membesar
بالُو	pasir
بالُو	kerikil
بالُو	grit
بالوا	sandy
بالوترا	berbulu
بالی	khadam
بالی	muda
بالی	young
بالی	mudanya
بالیدگی	rebus
بالیدگی	meningkat
بالیدگی	tingkatkan
بالیدگی	tumbuhan
بالیدگی	perkembangan
بالیدگی	pembangunan
بالیدگی	pertumbuhan
بالیدگی	tumbesaran
بالیدگی	remaja
بالیدگی	barah
بالیدگی	ketumbuhan
بالیدگی	perluasan
بالیدگی	pengembangan
بالیدگی	matang
بالیدگی	baligh
بالیدگی	kematangan
بالیدہ	dewasa
بالیدہ	meningkat
بام	balkoni
بام	balcony
بام	belut
بام	balkoni
بام	balcony
بامداد	subuh
بامداد	fajar
بامن	brahman
بان	ribut
بان	storm
بان	adab
بان	kualiti
بان	quality
بان	berkualiti
بان	aksara
بان	watak
بان	bore
بان	tabiat
بان	damak
بان	dart
بان	property
بان	hartanah
بان	niaga
بان	perdagangan
بان	trade
بان	perniagaan
بان	bisnes
بان	suai
بان	baran
بان	alam
بان	tabii
بان	semulajadi
بان	ribut
بان	storm
بان	adab
بان	kualiti
بان	quality
بان	berkualiti
بان	arrow
بان	panah
بان	aksara
بان	watak
بان	bore
بان	tabiat
بان	damak
