در	கதவு
مبلغ	கூட்டல்
مبلغ	கூட்டு
مبلغ	தொகை
مبلغ	அளவு
قبیله	குலம்
قبیله	பழங்குடி
قبیله	பழங்குடிகள்
تزریق	ஊசி
همایش	மாநாடு
همایش	மாநாட்டு
همایش	கருத்தரங்கு
همایش	நியதி
همایش	மாநாடு
همایش	கருத்தரங்கம்
تاکید	அழுத்தம்
صدها	நூற்று
جانسون	ஜான்சன்
مجاهدین	முஜாகிதீன்
لوح	டேப்லெட்
چی	என்ன
چی	என்னென்ன
کابینه	அமைச்சரவை
موازی	இணையான
موازی	இணையாக
منظم	வழக்கமானது
منظم	வழக்கம்
منظم	வழக்கமான
غلط	பொய்
غلط	பொய்யான
غلط	தவறு
انیمیشن	அனிமேஷன்
خواهان	ஆசையை
خواهان	ஆசை
خواهان	இவ்வுலகின்
فیفا	ஃபிஃபா
کانی	கோனி
مرحوم	இறந்தவரின்
کرم	கரம்
کرم	புழு
کرم	கிரீம்
کلاه	தலைக்கவசம்
کلاه	கவசம்
کلاه	தொப்பி
انیمه	அனிமேஷன்
اقلیم	தட்பவெப்பநிலை
اقلیم	காலநிலை
بوی	வாசனை
بوی	மணம்
محدودیت	வரம்புகள்
محدودیت	limitation
محدودیت	வரம்புகள்
محدودیت	எல்லைகள்
محدودیت	எல்லை
محدودیت	வரம்பு
مختلط	கலந்த
مختلط	கலவை
مختلط	கலப்பு
شمس	ஷம்ஸ்
اهدا	வழங்கியதன்
اهدا	நன்கொடை
اهدا	நன்கொடைகளை
اهدا	நன்கொடைகள்
اهدا	அர்ப்பணிப்பு
اهدا	கொடை
شفاف	ஊடு
شفاف	ஊடுருவல்
شفاف	ஊடுருவல்
امضای	சிஏ
لیگا	லீகா
قبایل	வாரிசுகளின்
دام	பொறி
دام	பொறிகள்
دام	dom
داگلاس	டக்ளஸ்
نابودی	அழிவு
پسران	பாய்ஸ்
پسران	சிறுவர்கள்
پسران	மகன்கள்
سرنوشت	தலைவிதி
سرنوشت	விதி
حیاط	முற்றத்தில்
آنگولا	அங்கோலா
اشتغال	வேலைவாய்ப்பு
رایگان	இல்லாத
رایگان	இலவசம்
رایگان	இலவச
گیرنده	பெறுநர்
گیرنده	பெறுநர்
افکار	எண்ணங்கள்
افکار	எண்ணங்களை
ونیز	வெனிஸ்
قد	உயரத்தில்
قد	உயரம்
برف	பனி
داور	நடுவர்
نپال	நேபாளம்
نپال	நேபால்
ارباب	மாஸ்டர்
پردیس	வளாகத்தில்
پردیس	கேம்பஸ்
پردیس	வளாகம்
بازنشسته	ஓய்வுபெற்ற
چارچوب	கட்டமைப்பை
چارچوب	வார்ப்பு
چارچوب	சட்டம்
چارچوب	ஃபிரேம்
بدنه	உடல்
بدنه	உடலில்
بدنه	பாடி
دیر	லேட்
دیر	மான்
سروده	உருவாக்கிய
سروده	இசையமைத்த
سفیران	தூதரகங்களை
اضافی	பிரீமியம்
اضافی	கூடுதலான
اضافی	கூடுதல்
اضافی	கூடுதலாக
اضافی	கூடுதல்
دما	வெப்பநிலை
دما	தட்பவெப்ப
غنی	கனி
غنی	பணக்காரன்
مخلوط	கலந்த
مخلوط	கலவை
مخلوط	கலப்பு
مخلوط	கலப்பு
نی	நெ
پاپوآ	பப்புவா
پاپوآ	papuan
آسان	எளிதானது
آسان	சுலபம்
آسان	எளிது
آسان	எளிதான
آسان	எளிதில்
آسان	எளிதாக
شارل	சார்லஸ்
شارل	சார்ல்ஸ்
شارل	சாள்ஸ்
بلک	கருப்பு
بلک	கறுப்பு
نگرانی	கவலை
سانتیمتر	சென்டிமீட்டர்
فیلمنامه	திரைக்கதை
تکنیک	டெக்னிக்
فرش	கூண்டு
فرش	கம்பளம்
صالح	சாலிஹ்
ایسلند	ஐஸ்லாந்து
گندم	தானியம்
گندم	கோதுமை
حیوان	மிருகம்
حیوان	விலங்கு
دیدنی	கண்கவர்
اپل	ஆப்பிள்
ساموئل	சாமுவேல்
منتقد	விமர்சகர்
مکانیکی	மெக்கானிக்கல்
سرگرمی	பொழுதுபோக்கு
سرگرمی	பொழுதுபோக்குகள்
سرگرمی	கேளிக்கை
ائتلاف	கூட்டணி
ازای	பிரதிபலிக்கிறது
ازای	பிரதிபலிக்கும்
ناقص	முடிவற்ற
ناقص	முழுமையற்ற
خرس	கரடி
خاکی	காக்கி
کاپیتان	கேப்டன்
مراجع	உதாரணங்கள்
بلاروس	பெலாரஸ்
سازه	கட்டமைப்பு
سازه	அமைப்பு
ایمان	நம்பிக்கை
ایمان	இமான்
ایمان	நம்ப
ایمان	ஈமான்
ایمان	நம்பி
دیو	டேவ்
بیلی	பில்லி
یانگ	யாங்
یانگ	இளமையான
یانگ	இளம்
یانگ	இளமையாக
ابداع	கண்டுபிடிப்பு
زخمی	காயமடைந்தனர்
زخمی	படுகாயம்
زخمی	காயமடைந்த
زخمی	காயம்
ایرلاینز	ஏர்லைன்ஸ்
برنج	நெல்
برنج	சாதம்
برنج	அரிசி
برنج	சோறு
اوضاع	விஷயங்கள்
اوضاع	பொருள்கள்
عروس	மணமகள்
عروس	மணப்பெண்
الکترون	electrons
گرما	வெப்பம்
گرما	வெப்பத்தை
گرما	வெயிலின்
دندان	பற்கள்
دندان	பல்
دندان	டூத்
مصدق	உறுதிசெய்கிறது
مصدق	உறுதிப்படுத்துகிறது
کودتای	கூப்
کاترین	கேத்தரின்
حبیب	ஹபீப்
اعصاب	நரம்புகள்
محترم	மதிப்பிற்குரிய
محترم	மரியாதைக்குரிய
پنجره	சாளரம்
مال	மால்
مال	செல்வம்
مال	செல்வமும்
مال	வளம்
لویی	லூயி
لویی	லூயிஸ்
کتابهای	நூல்கள்
کتابهای	புத்தகங்கள்
محققان	அறிஞர்கள்
محققان	ஆராய்ச்சியாளர்கள்
تقاضای	கோரி
خطا	பிழை
خطا	வழு
ماهیان	மீன்களில்
ماهیان	மீன்
ماهیان	மீன்கள்
داوود	டேவிட்
هواداران	ரசிகர்கள்
شام	டின்னர்
شام	மாலை
شام	supper
شنبه	சனிக்கிழமை
شنبه	சனி
موزیک	இசை
کیش	கிஷ்
ویلهلم	வில்லெம்
تذکر	நினைவூட்டல்
بروس	புரூஸ்
خطرناک	ஆபத்தானது
خطرناک	அபாயகரமானது
خطرناک	ஆபத்தான
فضاهای	இடைவெளிகள்
پرسش	கேள்விக்கும்
پرسش	கேள்வி
پرسش	கேள்விக்குப்
پرسش	கேள்விக்கு
پرسش	கேள்வியில்
چگالی	அடர்த்தி
اماکن	நுழையும்
پاراگوئه	பராகுவே
طب	மருந்து
طب	மருத்துவம்
پارامتر	அளவுருக்கள்
پارامتر	அளபுருக்கள்
عراقی	ஈராக்கிய
کلیدی	சாவி
کلیدی	விசை
کلیدی	சாவியை
کلیدی	துருப்பு
ایروان	யெரெவான்
تاریک	டார்க்
تاریک	இருள்
تاریک	இருண்ட
تاریک	இருட்டு
هخامنشیان	அகாமனிசியப்
کینگ	ராஜா
کینگ	மன்னன்
کینگ	கிங்
کینگ	அரசன்
ولسوالی	தவ்லத்
لری	லாரி
وبلاگ	வலைப்பதிவு
وبلاگ	வலைப்பூ
عرفان	mysticism
عرفان	இர்பான்
اشتراک	பகிர்தல்
اشتراک	பகிர்வு
اشتراک	பகிர்வுகள்
اشتراک	பங்குகள்
اشتراک	சந்தா
اشتراک	subscribe
اشتراک	சந்தா
مجسمه	சிலைகள்
