uma	하나
responder	응답
responder	응답하라
responder	응답
responder	정답
responder	대답해
responder	대답
responder	답변
responder	답장
responder	응답
responder	답글
responder	답변
lisa	리사
reduzir	축소
madonna	성모
madonna	마돈나
colonização	식민지화
muçulmanos	무슬림
muçulmanos	이슬람교
muçulmanos	무슬림
cirurgia	수술
cirurgia	외과
cirurgia	수술과
proporção	비율
proporção	비율
proporção	비례
hamilton	해밀턴
exame	시험
exame	검사
exame	시험
lost	분실
lost	로스트
lost	잃어버린
sujeito	주제
sujeito	제목
heavy	무겁게
heavy	무거워
heavy	무거운
heavy	무거움
personalidades	성격
fantasia	판타지
fantasia	환상
fantasia	의상
preparação	준비
ensaios	테스트
ensaios	재판
ensaios	테스트
ensaios	검사
ensaios	시험
modos	모드
modos	예의
modos	매너
fabricante	제조업체
fabricante	제조사
exemplares	복사
exemplares	복사본
exemplares	사본
requisitos	요구사항
turma	학급
turma	계급
turma	클래스
turma	수업
post	게시
post	게시글
post	포스트
post	게시물
juntar	참여하기
juntar	가입하기
juntar	참여
juntar	가입
ian	lan
aplicada	응용
index	색인
index	인덱스
seções	섹션
gales	웨일스
avanço	획기적인
avanço	돌파
avanço	미리
avanço	선진
soldado	군인
soldado	병사
abordagem	접근법
abordagem	접근
hit	히트
hit	hit
básico	기본
básico	기초
básico	베이직
terminando	엔딩
belga	벨기에
transferido	다운로드
tripulação	크루
tripulação	승무원
identificar	식별
identificar	식별하기
identificar	식별
benjamin	벤저민
benjamin	벤자민
enfim	마침내
enfim	드디어
nobres	귀족
nobres	노블
nobres	귀족
wayne	웨인
wayne	wayne
satélites	인공위성
satélites	위성
satélites	인공위성
satélites	위성
civilização	문명
baseados	기반
baseados	기반으로
rochas	바위
alfabeto	알파벳
alfabeto	문자
ciclismo	사이클링
ciclismo	사이클
líquido	net
líquido	액체
líquido	리퀴드
anjos	천사
anjos	천사들
construções	공사
construções	건설
construções	건축
jay	제이
ordenou	순서
soviético	소련
secundário	중등
demo	데모
vivos	생활
vivos	alive
longitude	경도
ala	ala
cliente	고객
cliente	클라이언트
toca	누르세요
toca	누르기
toca	누르면
dispositivos	기기
dispositivos	디바이스
dispositivos	장치
raramente	드뭅니다
orlando	올랜도
potter	포터
senso	센스
senso	감각
adolescente	십대
adolescente	십대
adolescente	청소년
adolescente	사춘기
cortes	삭감
montreal	몬트리올
módulo	모듈
oliver	올리버
socos	펀치
sugere	제안
especialistas	전문가들
especialistas	전문가
geraldo	제럴드
acusações	청구
partiu	생김
partiu	좌파
partiu	왼쪽
den	덴덴
den	den
british	브리티시
british	영국인
british	영국
vilão	악당
irão	이란
elétrico	전기
elétrico	전기
espiral	나선
espiral	나선형
vegas	베가스
jardins	낙원
jardins	정원
jon	jon
cia	cia
hóquei	하키
albuquerque	앨버커키
manifestações	시위
rosto	얼굴
rosto	얼굴이
experimental	실험
etapas	단계
etapas	스텝
etapas	걸음
etapas	단계
watson	왓슨
entrega	게재
entrega	배송
entrega	배달
vermelhos	레즈
vermelhos	붉은
vermelhos	붉은색
vermelhos	레드
vermelhos	빨간색
vermelhos	빨강
cavalos	말들
observar	관찰
leo	리오
leo	사자자리
leo	레오
latitude	위도
riqueza	재물
riqueza	재산
union	동맹
union	연맹
union	유니언
union	연합
robin	로빈과
robin	로빈
escapar	탈출
escapar	탈출
tomás	토머스
tomás	토마스
aparições	외모
aparições	출연
administrativas	행정
rendimento	수익
rendimento	소득
rendimento	수입
históricas	사적
históricas	역사
fundos	기금
fundos	자금
fundos	펀드
resolveu	해결되었습니다
historia	역사
historia	내역
historia	히스토리
historia	기록
adequado	어울리는
remover	삭제
remover	지우기
remover	제거
remover	삭제하기
talento	재능
talento	탤런트
talento	재능
talento	탤런트
steven	스티븐스
steven	스티븐
ross	로스
intensidade	강도
intensidade	강조
aprender	학습
aprender	배운다
aprender	배워
integrar	통합
sério	심각한
sério	심각해
sério	심각하다
sério	심각하게
sério	진심
sério	심각하게
sério	진지하게
vinha	포도밭
angel	천사
angel	엔젤
eva	에바
eva	이브
eva	에이브
provar	증명
exércitos	주최
exércitos	호스트
escultura	조각상
escultura	조각
áudio	오디오
quadrados	제곱수
quadrados	제곱
quadrados	스퀘어
quadrados	광장
quadrados	사각형
quadrados	정사각형
pesado	무겁게
pesado	무거워
pesado	무거운
pesado	무거움
rapper	래퍼
shift	쉬프트
shift	shift
shift	시프트
amazônia	아마존
fechado	잠겨
fechado	locked
fechado	비공개
fechado	닫힌
estatísticas	통계
estatísticas	통계학
estatísticas	통계
estatísticas	인사이트
limitado	한정
limitado	제한된
repórter	기자
repórter	리포터
mental	멘탈
mental	정신
laterais	측면
mesquita	모스크
barco	보트
russell	러셀
roupa	의류
roupa	옷이
bolsa	핸드백
bolsa	봉지
bolsa	가방
bolsa	지갑
bolsa	장학금
literário	문학
financeiro	재무
financeiro	금융
objectivo	목적
objectivo	목표
objectivo	목적
sozinho	홀로
sozinho	혼자
explicação	설명
mostrado	표시됨
mostrado	표시된
mostrado	표시됨
infinito	인피니트
infinito	무한
infinito	인피니티
infinito	무한
infinito	끝없는
privado	비공개
seminário	세미나
marrocos	모로코
leitor	리더
harris	해리스
penal	범죄자
crédito	크레딧
crédito	신용
crédito	신용카드
luísa	루이자
luísa	루이즈
bancos	뱅크
bancos	은행
bancos	뱅크스
bancos	좌석
bancos	자리
espectadores	관람객
espectadores	구경꾼
espectadores	시청자
gado	가축
gado	가축
filtro	필터링
filtro	필터
estágio	인턴십
estágio	인턴
perry	페리
carneiro	양고기
carneiro	ram
duquesa	여공작
duquesa	공작부인
jornada	여행
abandonou	버림
dura	열심히
dura	하드
dura	어려워
teclados	키보드
marinho	마린
marinho	해병대
tornado	토네이도
biologia	생물학
conhecimentos	지식인
conhecimentos	지식
assassinado	살해
assassinado	살인
assassinado	암살
linux	리눅스
linux	linux
colunas	칼럼
colunas	기둥
colunas	칼럼
colunas	기둥
toledo	톨레도
nasa	nasa
artur	아서
party	party
party	파티
verdes	녹색
verdes	그린
verdes	초록색
verdes	초록
verdes	녹색당
legend	전설
legend	레전드
sofre	고통받고
cai	cai
cai	폭포
colorado	콜로라도
móveis	모바일
móveis	가구
compilação	컴필레이션
compilação	컴파일러
compilação	컴파일
pensilvânia	펜실베이니아
cooperação	협력
variáveis	변광성
variáveis	변수
variáveis	변수
cérebro	두뇌
cérebro	브레인
secundária	중등
olá	여보세요
olá	헬로
olá	hello
aliado	앨리
clipe	클립
amante	연인
amante	애인
paciente	환자
avaliar	평가
stanley	스탠리
exílio	망명
exílio	exile
químico	화학물질
químico	화학
químico	화학자
aumenta	증가
conexão	커넥션
conexão	연결
conexão	연결
conexão	연결
conexão	연결하기
documentação	설명서
documentação	문서
síndrome	증후군
gene	유전자
luciano	루치아노
radiação	방사능
radiação	방사
radiação	방사선
radiação	방사성
orientais	동양
orientais	동부
orientais	동방
fórum	포럼
ultimate	얼티밋
precisamente	정확하게
precisamente	정확히
anjo	천사
anjo	엔젤
afro	아프로
positivo	긍정
positivo	양수
positivo	긍정적
positivo	긍정적인
holandês	네덜란드
holandês	네덜란드인
holandês	네덜란드령
holandês	네덜란드어
legislativo	입법
furacão	허리케인
furacão	hurricane
federais	연방
jun	jun
nba	nba
compreensão	이해
compreensão	이해하기
carlo	카를로
milton	밀튼
milton	밀턴
item	항목
item	품목
item	아이템
eddie	에디
lula	룰라
lula	오징어
organismos	미생물
mínima	최소
mínima	최소
toma	take
impostos	납세
impostos	세금
impostos	세금
fabricação	제조
fabricação	제조업
fabricação	제조
never	절대
never	never
never	절대로
inferno	지옥
inferno	인페르노
sugestão	추천
sugestão	제안
sugestão	힌트
abre	오픈
abre	열기
abre	열립니다
abre	열기
preferência	선호
preferência	선호
distintas	뚜렷한
investimentos	투자
investimentos	투자
aprovada	승인
golden	황금
golden	골든
pronto	준비
oferta	쿠폰
confirmou	확정
confirmou	확인됨
paisagem	경치
paisagem	조경
paisagem	경관
paisagem	풍경
stewart	스튜어트
relacionada	관련
comprar	구매
comprar	구입
comprar	구매하기
comprar	사기
comprar	구매
esquema	스킴
esquema	배열
esquema	사기
forçado	강제
forçado	강제로
leitores	리더
leitores	독자
silent	침묵
correntes	현재
correntes	전류
correntes	사슬
correntes	체인
gerar	생성하기
gerar	생성
apresentadora	발표자
nogueira	호두
sock	양말
cálculo	계산법
cálculo	계산
pobre	불쌍한
créditos	크레딧
créditos	학점
sábado	토요일
aéreas	공중
aéreas	항공기
normandia	노르망디
rebeldes	반군
rebeldes	반란군
rebeldes	반란군
rebeldes	반군
sócio	파트너
disposição	배치
disposição	layout
disposição	레이아웃
disposição	분위기
disposição	기분
disposição	기질
explosão	폭발
explosão	폭발
atlas	아틀라스
atlas	atlas
parecer	의견
laranja	오렌지
laranja	오렌지색
iguais	평등
iguais	같음
registrado	등기
registrado	등록
registrado	녹음
registrado	녹화
quarenta	마흔
organismo	생물
organismo	생명체
otto	오토
seguro	보험
seguro	안전한
seguro	무사히
seguro	안전
seguro	보험
seguro	보안
investimento	투자
investimento	투자
investimento	투자
preços	가격
preços	가격
preços	프라이스
preços	가격결정
preços	가격
procedimento	절차
procedimento	시술
oferecer	쿠폰
descrever	설명
descrever	설명하기
constantes	상수
constantes	상수
comida	푸드
comida	음식
comida	식량
comida	식품
instrução	명령어
delta	삼각주
delta	델타
kennedy	케네디
adição	덧셈
adição	추가하기
adição	추가
amador	아마추어
songs	노래
songs	songs
raiz	루트
raiz	뿌리
linda	아름다운
linda	아름다워
linda	아름답다
vencendo	우승
vencendo	승리
concessão	양보
braços	무기
tecido	조직
célula	셀프
célula	세포
marcus	마커스
marcus	마르쿠스
substância	물질
bárbara	바바라
sétima	일곱번째
espetáculo	표시
espetáculo	보이기
espetáculo	공연
empregados	고용
empregados	직원
empregados	직원들
empregados	웨이터
asa	asa
asa	날개
associações	협회
sofrer	고통받고
domínios	도메인
atinge	도달
aplicado	응용
segmento	세그먼트
confirmado	확정
confirmado	확인됨
otomano	오스만
arts	예술
continuidade	연속성
continuidade	연속
mapas	지도
newton	뉴턴
meta	메타
meta	목표
atp	atp
ovos	계란
ovos	달걀
ovos	계란
ovos	달걀
sigla	두문자어
sigla	약어
sigla	약자
nativos	네이티브
nativos	원주민
corrupção	부정부패
corrupção	부패
teorema	정리
autorização	인증
autorização	승인
autorização	인증
praga	프라하
monarca	군주
monarca	모나크
virgínia	버지니아
triângulo	삼각형
triângulo	트라이앵글
embaixador	대사
blocos	차단
blocos	블록
blocos	블럭
acção	행동
acção	활동
acção	작업
acção	동작
acção	액션
resumo	추상화
resumo	추상
resumo	요약
negociações	협상
negociações	협상
negociações	협상
marcação	약속
marcação	예약
marcação	태그
franquia	프랜차이즈
vingança	회수
vingança	복수
vingança	복수
continuação	계속
massachusetts	매사추세츠
reprodução	번식
reprodução	사육
reprodução	재생
mota	자전거
mota	오토바이
mota	모터사이클
rap	랩핑
rap	랩터
vazio	공허
vazio	무효
vazio	공허
vazio	비어
jordan	조던
jordan	조르당
century	세기
curtas	짧게
curtas	쇼트
curtas	짧은
curtas	반바지
box	box
box	상자
box	박스
cair	떨어지고
cair	falling
cair	떨어지는
trânsito	트랜싯
trânsito	환승
trânsito	교통량
trânsito	트래픽
trânsito	교통
permissão	권한
permissão	허가
permissão	허락
argélia	알제리
argélia	알제리
prisioneiros	죄수
artificial	인조
artificial	인공
físicas	물리적
físicas	물리
claude	클로드
marc	마르크
marc	마크
infante	영아
amarela	황색
amarela	노랑색
amarela	노란색
amarela	노랑
câmera	사진기
câmera	카메라
atualização	업그레이드
atualização	갱신
atualização	업데이트
atualização	업데이트
instruções	명령어
instruções	지침
instruções	지시
instruções	안내
fantasma	귀신
fantasma	유령
fantasma	고스트
fantasma	팬텀
interação	약혼
interação	참여
interação	상호작용
acadêmico	학문
acadêmico	학업
acadêmico	학술
concepção	설계
concepção	디자인
fria	춥다
fria	감기
fria	추위
fria	차가운
horror	공포
lorena	로렌
lorena	로레인
take	take
cinturão	벨트
implementação	구현
rosário	묵주
rosário	로사리오
austríaco	오스트리아인
lidar	대처
lidar	대응
tratados	조약
iso	iso
aquisição	습득
aquisição	획득
aquisição	인수
aquisição	수집
xbox	엑스박스
lawrence	로런스
lawrence	로렌스
franklin	프랭클린
gold	골드
gold	황금
consulado	영사관
setores	섹터
adicionar	추가하기
adicionar	추가
sky	하늘
sky	스카이
mel	여보
mel	허니
escolhida	선정
vigor	활력
alias	별칭
alias	별명
ferroviário	레일
barry	배리
formiga	개미
cauda	꼬리
leal	충성
leal	충실
estabelecida	설립
esconder	숨기기
ibérica	이베리아
intervalo	범위
intervalo	구간
intervalo	간격
antiguidade	골동품
antiguidade	고대
antiguidade	고대
sentimentos	감정
perfeito	완벽
perfeito	완벽한
force	강제
force	포스
dentes	치아
dentes	이빨
dentes	이빨
dentes	치아
diana	diana
demanda	퀘스트
franz	프란츠
adotado	채택
adotado	입양
morta	사망
morta	데드
est	est
circular	순환
circular	원형
racing	경주
racing	레이싱
wright	라이트
ética	윤리
ética	윤리적
ética	윤리학
ética	윤리
cura	낫다
cura	치료
cura	힐링
pesquisadores	연구자
