من	מי
روك	סלע
مروان	מרוואן
المؤرخين	היסטוריונים
العامل	פועל
العامل	עובד
العامل	גורם
العامل	פקטור
الزعيم	המפקדת
الزعيم	ראשי
الزعيم	בוס
التفسير	הסבר
التفسير	פירוש
التفسير	פרשנות
بالفرنسية	צרפתי
بالفرنسية	צרפתית
بالفرنسية	צרפתים
موجة	גל
القبيلة	שבט
القبيلة	השבט
حماس	חמאס
الحكيم	חכמה
الحكيم	חכם
الحكيم	נבון
تدريس	הוראה
تدريس	מלמד
تدريس	לימוד
تدريس	מלמדת
المتخصصة	מומחה
المتخصصة	מומחית
الفلسطينيين	הפלסטינים
الفلسطينيين	פלסטינים
سرية	סודית
سرية	סוד
سرية	סודיות
سرية	סודי
الباحث	חוקרת
الباحث	חוקר
الباحث	המחפש
الباحث	מחפש
الباحث	מלומד
المعاصرة	עכשווית
مركبة	מורכבים
مركبة	מורכבת
مركبة	הרכב
مركبة	רכב
مفتوحة	לפתוח
مفتوحة	פתח
مفتوحة	פתוחים
مفتوحة	פתחי
مفتوحة	פתוחה
مفتوحة	פתוח
سريع	מהר
سريع	מהיר
سريع	מהיר
شمالي	צפונה
شمالي	הצפון
شمالي	צפון
شمالي	צפון
قريب	קרוב
قريب	סגור
قريب	קרובים
الصيغة	הנוסחה
الصيغة	נוסחה
الصيغة	פורמולה
صناديق	ארגזים
صناديق	תיבות
صناديق	קופסאות
صناديق	ארגזים
صناديق	תיבות
الكونغو	קונגו
النور	אור
غياب	נעדר
غياب	היעדר
غياب	היעדרות
يهودية	יהודייה
يهودية	יהודית
يهودية	יהדות
يهودية	יהודים
يهودية	יהודיה
يهودية	יהודי
محور	ציר
محور	האב
محور	ציר
مقابلة	ראיון
مقابلة	ריאיון
فردية	הפרט
فردية	אינדיבידואליזם
مشابهة	דומות
مشابهة	דומה
مشابهة	דומים
الخروج	היציאה
الخروج	יציאה
كولورادو	קולורדו
الصومال	סומליה
المنازل	בתים
المنازل	בתים
طائفة	כת
طائفة	פולחן
مهام	משימות
مهام	משימות
مهام	מטלות
المتوقع	צפוי
المتوقع	ציפיתי
المتوقع	צפויה
المتوقع	ציפה
مستقل	עצמאית
مستقل	עצמאי
مستقل	עצמאיות
مستقل	עצמאיים
مستقل	בעצמאות
الخميس	חמישי
فرانسيسكو	פרנסיסקו
نظريات	תאוריות
نظريات	תיאוריות
فلسطينيون	הפלסטינים
فلسطينيون	פלסטינים
البكالوريوس	הרווק
البكالوريوس	רווק
مغنية	זמרת
مغنية	זמר
مغنية	דיווה
النباتي	טבעונית
النباتي	טבעוני
الجماعات	קבוצות
خروج	היציאה
خروج	יציאה
الرابط	קישור
الرابط	לינק
الاتحادية	הפדרלי
الاتحادية	פדרלית
الاتحادية	פדרלי
الرؤية	חיזיון
الرؤية	ראייה
الرؤية	חזון
الرؤية	ראות
الرؤية	הראות
العادة	מנהג
العادة	הרגל
الحروف	אותיות
الحروف	מכתבים
مدنية	אזרחי
مدنية	אזרחית
مدنية	סיוויק
مدنية	אזרחית
مدنية	אזרח
مدنية	אזרחי
مهدي	מהדי
مهدي	מאדי
ضم	הסיפוח
ستار	כוכב
ستار	כוכבת
ستار	סטאר
شعبة	חטיבה
شعبة	הדיוויזיה
شعبة	דיוויזיה
شعبة	חלוקה
سياسات	מדיניות
الموافقة	ההסכמה
الموافقة	הסכמה
هزم	מובס
هزم	תבוסה
هزم	הובס
النسخ	עותקים
النسخ	העתקים
النسخ	העתקה
النسخ	מעתיק
متطلبات	דרישות
تبادل	החלפה
تبادل	החלפה
ترشيح	מועמדות
ترشيح	סינון
اقترح	מציע
اقترح	הצע
الاحترافية	מקצועיות
الاعتماد	תלות
الاعتماد	תלות
عالمي	גלובל
عالمي	גלובלי
دفاع	הגנה
دفاع	הגנה
تقليل	למזער
تقليل	להפחית
تقليل	למזער
التعرض	חשיפה
سيدة	גברת
سيدة	ליידי
الجبلية	הרריים
الجبلية	הררי
هندية	הודית
هندية	אינדיאני
هندية	הודי
هندية	הינדי
ثقافية	תרבותית
ثقافية	תרבותי
مغامرات	הרפתקאות
مغامرات	הרפתקה
مغامرات	הרפתקאה
مغامرات	הרפתקאות
عدنان	עדנאן
الفرس	פרסים
الفرس	הפרסים
اليهودي	היהודי
اليهودي	יהודי
القمة	טופ
القمة	עליון
القمة	פסגה
القمة	פסגת
القمة	שיא
القمة	פסגה
كلام	נאום
كلام	דיבור
كلام	לדבר
كلام	דבר
كلام	דברי
هجمات	תקיפות
هجمات	התקפות
هجمات	פיגועים
نابليون	נפוליאון
الحصار	מצור
الحصار	הסגר
خطاب	נאום
خطاب	דיבור
خطاب	אות
خطاب	מכתב
الروابط	קישורים
هاجر	היגר
انقلاب	הפיכה
الدفع	שלם
الدفع	שלמי
الدفع	תשלום
الدفع	התשלום
الدفع	תשלומים
الدفع	התשלומים
زيت	שמן
زيت	נפט
مكون	הרכיב
مكون	רכיב
مكون	מרכיב
الرجاء	אנא
الرجاء	בבקשה
متخصصة	מומחה
متخصصة	מומחית
امام	האימאם
رواد	חלוצים
مواسم	עונות
الضرائب	מיסוי
الضرائب	מס
الضرائب	מסים
الضرائب	מיסים
تركيز	ריכוז
تركيز	להתרכז
تركيز	מיקוד
تركيز	פוקוס
التطوير	פיתוח
التطوير	התפתחות
كويتي	כוויתי
الرد	תשובה
الرد	השב
الرد	תשובה
الرد	תגובה
تسعة	nine
تسعة	תשע
تسعة	תשעה
صواريخ	טילים
صواريخ	רקטות
صواريخ	טילים
زوج	בעלי
زوج	בעל
زوج	הבעל
مالي	פיננסי
مالي	מלי
مالي	מאלי
القانوني	חוקי
القانوني	משפטי
القانوني	חוקית
القانوني	חוקיים
القانوني	חוקיות
كرمان	אקרמן
الوثائق	מסמכים
الوثائق	התיעוד
الوثائق	תיעוד
حادثة	תקרית
حادثة	תאונה
التجمع	ראלי
التجمع	התכנסות
التجمع	איסוף
النحاس	נחושת
النحاس	פליז
النحاس	בראס
جنوبي	דרומי
جنوبي	דרומית
جنوبي	דרום
جنوبي	הדרומי
جنوبي	דרום
جنوبي	דרומה
جنوبي	הדרום
مسيرة	מרץ
مسيرة	צעדה
مسيرة	במרץ
دالة	פונקציה
الثوار	מהפכנים
الثوار	מורדים
هام	חשובות
هام	חשובים
هام	חשוב
هام	חשובה
هام	נקניק
هام	חזיר
التغذية	תזונה
المعارف	מכרים
المعارف	ידע
نينتندو	נינטנדו
المقاعد	מושבי
المقاعد	כסאות
المقاعد	מושבים
المقاعد	מושב
قلة	מעטות
قلة	מעטים
تخطيط	מתכנן
تخطيط	תכנון
تخطيط	מתכננת
تخطيط	פריסה
الشاشة	מסך
الشاشة	צג
الشاشة	מוניטור
المحطة	תחנה
المحطة	תחנת
المعدة	בטן
المعدة	הבטן
المعدة	קיבה
روسي	רוסייה
روسي	רוסית
روسي	רוסי
روسي	רוסי
المؤمنين	המאמינים
المؤمنين	מאמינים
المؤمنين	נאמן
المؤمنين	נאמנים
المؤمنين	נאמנה
المشرق	בהיר
المشرق	מוארת
المشرق	ברייט
المشرق	אוריינט
قبول	מקבל
قبول	קבלת
قبول	קבלה
قبول	השלמה
قبول	לקבל
قبول	קבל
قبول	קבלי
الثلاثي	שלישייה
الثلاثي	שלישייה
الثلاثي	שלישיית
الثلاثي	טריפל
سر	סודית
سر	סוד
سر	סודיות
سر	סודי
تمر	חולף
تمر	עובר
تمر	חולפת
البخاري	בוכרית
ملفات	קבצים
ملفات	תיקים
النواة	גרעין
النواة	גרעין
النواة	הגרעין
النواة	ליבה
النواة	ליבת
النواة	הליבה
شريط	בר
شريط	באר
شريط	סרגל
شريط	קלטת
مماثلة	דומות
مماثلة	דומה
مماثلة	דומים
العائلات	משפחות
سوبر	סופר
القتل	רצח
معادلة	משוואה
الاعتراف	הודאה
الاعتراف	ווידוי
الاعتراف	וידוי
الاعتراف	הכרה
عموما	הכוללת
البرمجة	תכנות
عائلات	משפחות
لسان	לשון
لسان	הלשונית
لسان	לשונית
الباردة	קולד
الباردة	קרים
الباردة	קור
الباردة	קר
التاسعة	התשיעית
التاسعة	התשיעי
المعلم	מאסטר
المعلم	אדון
المعلم	מסטר
المعلم	המורה
المعلم	מורה
صحية	בריאים
صحية	בריאה
صحية	בריאות
صحية	בריא
الملابس	בגדים
الملابس	ביגוד
الملابس	הלבשה
الملابس	בגדים
الجسر	גשר
خسارة	אובדן
خسارة	אבדן
خسارة	הפסד
خسارة	אבידה
المقر	מטה
المقر	המפקדה
المقر	מפקדה
الفتاة	בחורה
الفتاة	ילדה
الفتاة	נערה
المهاجرين	מהגרים
المهاجرين	מהגרים
دقائق	דקות
الشبكات	הרשתות
الشبكات	רשתות
تخصص	התמחות
تخصص	מומחיות
فاروق	פארוק
المخدرات	סמים
المخدرات	תרופות
لبنانية	לבנון
اجتماعي	חברותית
اجتماعي	חברתיות
اجتماعي	חברתית
اجتماعي	חברתי
رائعة	מהממת
رائعة	מהמם
البرج	מגדל
البرج	המגדל
قصور	ארמונות
الوظيفة	פונקציה
الوظيفة	עבודה
الوظيفة	משרה
الوظيفة	איוב
برمجة	תכנות
الرئة	ריאה
الرئة	ריאות
الرئة	הריאה
شعوب	עמים
المجيد	המהולל
المجيد	מפואר
المجيد	מהולל
يحدد	קובע
هلال	הילאל
هلال	סהר
صقلية	סיציליה
صقلية	סיציליאני
الصلبة	מוצק
الصلبة	מוצקה
قارة	יבשת
قارة	היבשת
الثنائي	בינארי
الثنائي	צמד
الثنائي	הצמד
جوية	אווירי
المعاصر	עכשווית
جرائم	פשעים
البروتين	חלבון
البروتين	פרוטאין
رحلات	טיסות
رحلات	טיולים
نواة	גרעין
نواة	גרעין
نواة	הגרעין
قصائد	שירים
اليوناني	יוונים
اليوناني	יווני
اليوناني	יוונית
ولادة	הלידה
ولادة	לידת
ولادة	לידה
دعا	מוזמנים
دعا	מוזמנת
دعا	הוזמן
دعا	הוזמנה
دعا	מוזמן
دعا	נקרא
الذرة	תירס
الذرة	אטום
مناصب	עמדות
مناصب	תנוחות
الصحابة	אלצחאבה
الكبار	בוגרים
الكبار	מבוגרים
الرحم	הרחם
الرحم	רחם
الرحم	רחם
صاروخ	רוקט
صاروخ	טיל
صاروخ	רקטה
صاروخ	טיל
صاروخ	הטיל
التسجيل	הקלטה
التسجيل	מקליט
التسجيل	רשום
التسجيل	להירשם
التسجيل	רישום
التسجيل	הרשמה
التسجيل	להרשמה
قيم	הערכים
قيم	ערכים
التحول	משמרת
التحول	המשמרת
التحول	מטמורפוזה
يدرس	לומד
يدرس	לומדת
يدرس	לימודים
التقنيات	טכניקות
الجليل	הגליל
ترجع	מחזירה
عقود	חוזים
عقود	עשורים
الوسائل	אמצעים
الوسائل	אמצעי
ميونخ	מינכן
حادث	תקרית
حادث	תאונה
التنفس	נשימה
التنفس	נושמת
التنفس	נושם
التنفس	נושמים
التنفس	נשימות
الذكر	זכר
الانتهاء	מסיים
الانتهاء	מסיימים
الانتهاء	מסיימת
سعر	המחיר
سعر	פרייס
سعر	מחיר
كيميائي	כימיקלים
كيميائي	כימי
كيميائي	כימאי
جراحة	ניתוח
جراحة	כירורגיה
عشيرة	שבט
الليبي	לובי
شاطئ	חוף
شاطئ	החוף
الحسيني	חוסייני
قبر	קבר
قبر	קבר
وليد	וואליד
وليد	וליד
وليد	וואליד
الروس	רוסים
الروس	הרוסים
جوانب	היבטים
جوانب	צד
جوانب	צדדים
عراقية	העיראקי
المختار	נבחר
المختار	נבחרים
المختار	הנבחר
المختار	נבחרו
المختار	נבחר
المختار	נבחרים
المختار	שנבחר
المختار	נבחרו
المختار	נבחרה
غلاف	כיסוי
غلاف	כסה
غلاف	חיפוי
غلاف	מכסה
غلاف	לכסות
القليل	קטן
القليل	קטנה
القليل	ליטל
لحم	בשר
البيان	המניפסט
البيان	הצהרה
البيان	ההצהרה
الكواكب	כוכבים
تطورت	התפתח
تطورت	התפתחו
تطورت	התפתחה
غريب	מוזרה
غريب	מוזר
غريب	מוזרות
غريب	משונה
توم	טום
توم	תום
الرحيم	רחום
الرحيم	רחמן
الان	כעת
الان	עכשיו
الجيوش	צבאות
الزرقاء	כחולה
الزرقاء	בלו
الزرقاء	כחול
فرانك	פרנק
شدة	עוצמה
شدة	חומרת
البيزنطية	הביזנטית
قشتالة	קסטיליה
فعالية	יעילות
فعالية	אפקטיבי
فعالية	יעילות
فعالية	יעיל
فعالية	יעילה
قتال	נלחם
قتال	לחימה
قتال	נלחמים
قتال	הילחם
