年	ano
評分	cualificacións
評分	as
評分	avaliacións
評分	de
評分	taxa
泡沫	escuma
倉庫	almacén
比喻	analoxía
埋葬	soterrar
衫	camisa
衫	camiseta
塵	po
塵	pó
塵	das
臨床	clínicos
臨床	clínicas
臨床	clínico
輸	perdeu
輸	perderon
輸	perdín
輸	perdemos
輸	perdido
輸	perder
輸	perdemos
林子	bosque
林子	bosques
林子	árbores
林子	monte
方形	cadrado
方形	square
方形	cadradas
方形	praza
方形	limpo
祝福	bendición
祝福	beizón
陷阱	trampa
陷阱	boca
遺傳	xenética
遺傳	xenéticas
遺傳	xenéticos
遺傳	xenético
遺傳	xenética
雨水	chove
雨水	chuvia
雨水	choiva
雨水	nos
雨水	topásemos
雨水	con
雨水	outras
雨水	razas
雨水	chover
雨水	a
干預	intervir
車票	billetes
車票	entradas
車票	billete
車票	boleto
車票	para
車票	liscar
糖尿病	diabetes
訂購	que
訂購	atención
訂購	pedimos
訂購	orde
訂購	para
訂購	xiro
訂購	postal
謀殺	asasinatos
謀殺	un
謀殺	homicidio
謀殺	asasinato
謀殺	asasino
師傅	mestre
師傅	máster
師傅	dono
師傅	o
師傅	propietario
師傅	patrón
師傅	señor
探測器	detector
托馬斯	thomas
雙胞胎	picos
雙胞胎	xemelgos
聰明	intelixente
聰明	intelixentes
聰明	listos
聰明	moi
聰明	listo
語文	idiomas
語文	linguaxes
語文	linguas
語文	as
語文	faladas
語文	idioma
語文	linguaxe
語文	a
語文	lingua
有時候	veces
有時候	ás
老大	xefe
老大	patrón
解答	respostas
解答	repostas
大象	elefantes
大象	elefante
大象	marchar
大象	elefante
回覆	resposta
塑膠	plásticos
塑膠	os
塑膠	de
塑膠	plástico
連鎖	cadea
連鎖	subministración
連鎖	traballos
企鵝	pingüíns
企鵝	pingüín
沙灘	beach
沙灘	praia
懸	pendurada
懸	a
懸	colgar
過渡	transición
表揚	gábote
表揚	teu
每個人	todo
每個人	todos
每個人	mundo
每個人	o
每個人	todo
每個人	o
每個人	mundo
每個人	todos
網際網路	internet
戶外	fóra
戶外	aire
戶外	exterior
巡邏	patrullas
巡邏	patrulla
睡	sono
睡	durmir
睡	durme
睡	durmindo
睡	durmir
睡	somníferos
蛋糕	torta
蛋糕	pastel
對待	tratar
對待	tratas
對待	trátame
恐慌	pánico
聖地牙哥	santiago
處決	execución
哇	vaites
哇	uau
哇	guau
哇	vaia
病患	pacientes
病患	os
病患	doentes
病患	paciente
病患	doente
病患	pacientes
漁業	pescar
漁業	pesca
命中	golpea
命中	a
命中	toca
命中	éxito
炭	carbono
特效	efecto
特效	efectos
特效	efectos
疑問	dúbida
疑問	dubidar
疑問	dúbidas
疑問	dubido
疑問	dubídoo
步驟	paso
步驟	un
步驟	escala
步驟	pasos
大洲	continente
縮小	estreito
衡量	medir
衡量	medindo
衡量	medida
衡量	medir
衡量	medimos
高興	feliz
高興	contento
高興	felices
高興	contenta
電路	federal
電路	circuíto
墓園	cemiterio
海岸線	costa
海岸線	marfil
海岸線	na
詩歌	poemas
詩歌	poesía
善良	tipo
善良	como
善良	clase
善良	amabilidade
善良	bondade
氧化物	nítrico
正方形	cadrado
正方形	square
正方形	cadradas
正方形	praza
正方形	limpo
判刑	condenados
判刑	a
判刑	condenado
判刑	frases
判刑	oración
判刑	frase
判刑	sentenza
判刑	sentencia
判刑	punto
判刑	e
判刑	seguido
傻	estúpido
傻	estúpida
傻	estúpidos
傻	parvo
傻	estúpidas
傻	parvadas
傻	parvos
傻	parvadas
傻	parva
傻	unha
傻	parvada
跳躍	así
跳躍	saltar
跳躍	chimpa
測驗	probar
測驗	proba
測驗	exame
測驗	probas
測驗	de
測驗	test
測驗	exames
測驗	exames
測驗	probas
測驗	tests
測驗	probas
測驗	probando
伯德	paxaro
伯德	aves
伯德	ave
峽谷	canón
飼養	de
氣壓	presión
戰區	teatro
液體	líquido
液體	líquida
信念	fe
信念	confiar
槍擊	a
槍擊	disparar
槍擊	disparando
槍擊	tiro
荷馬	homer
墓碑	busto
彈頭	bala
彈頭	cabezas
彈頭	nucleares
內心	dentro
內心	interior
新鮮	fresco
新鮮	fresca
新鮮	frescos
新鮮	descarado
新鮮	descarados
新鮮	frescas
新鮮	cambiar
直立	pé
表情	expresión
幻影	membro
幻影	pantasma
幻影	carreta
遙遠	distante
遙遠	afastado
塑像	estatua
樓梯	escaleiras
樓梯	as
樓梯	escaleira
樓梯	escaleiras
狩獵	cazar
狩獵	caza
等候	agardando
等候	espera
等候	a
等候	esperar
等候	esperando
等候	agardar
軌跡	pista
軌跡	track
軌跡	camiño
軌跡	rastro
軌跡	cambios
軌跡	hipódromo
軌跡	rastro
軌跡	pista
風景	paisaxe
滴	lanzamento
海豹	focas
海豹	as
海豹	foca
海豹	selo
樓上	arriba
大廳	hall
大廳	corredor
大廳	concello
大廳	civil
大廳	sede
大廳	vestíbulo
大廳	lobby
神廟	templo
日誌	revista
喊	berrar
喊	berro
總和	suma
熱心	entusiasmo
放射	radiación
開支	gastos
敵方	inimigo
敵方	inimigos
繁榮	prosperidade
延期	extensión
延期	estensión
親屬	parentes
親屬	familiares
斧	machada
非凡	extraordinario
非凡	cantidade
非凡	extraordinarias
非凡	extraordinarios
非凡	extraodinarios
非凡	extraordinaria
視訊	vídeo
視訊	video
視訊	videoxogos
侄子	sobriño
墳	tumba
墳	grave
資本主義	capitalista
資本主義	o
資本主義	capitalismo
辛苦	difícil
辛苦	duro
有毒	tóxicos
有毒	tóxica
馬達	motoras
馬達	motor
光榮	gloriosa
光榮	gloriosas
光榮	gloria
光榮	pola
自信	seguros
自信	seguro
自信	confianza
邊疆	fronteiras
邊疆	fronteira
寺廟	templo
哦	oh
伴侶	socio
電荷	cargo
電荷	mando
電荷	cargos
電荷	carga
廚房	cociña
廚房	sloan
紳士	cabaleiro
紳士	cabaleiros
紳士	señor
紳士	home
事變	incidente
事變	accidente
申訴	denuncia
蔓延	a
蔓延	se
蔓延	estendeu
加勒比	caribe
血腥	maldito
血腥	idiota
血腥	malditos
醜聞	escándalo
骨頭	ósos
骨頭	óso
經理人	director
堡壘	forte
工資	soldo
工資	salario
工資	salarios
乘車	pantalóns
乘車	volta
乘車	ir
乘車	liscar
寂寞	fica
寂寞	illado
寂寞	soidade
寂寞	soa
寂寞	só
花卉	flores
庭院	patio
庭院	xardín
庭院	pendente
仙女	de
仙女	fadas
仙女	fada
仙女	marica
仙女	lesbianas
蘇維埃	soviética
煙花	artificio
和諧	harmonía
室外	do
室外	fóra
室外	fora
室外	fóra
室外	aire
室外	exterior
鵝	oca
鵝	branca
永恆	eterna
捲	dados
捲	o
捲	roll
捲	rolo
卡車	camión
卡車	camións
阻力	resistencia
阻力	a
關懷	coidado
沙拉	ensalada
耳朵	oído
耳朵	ouvido
耳朵	orella
耳朵	oídos
耳朵	orellas
啟發	inspiroume
疼痛	dor
疼痛	moito
掩護	a
掩護	cubrir
掩護	cuberto
掩護	cuberta
真主	alá
清潔	limpando
清潔	a
清潔	limpeza
清潔	da
清潔	limpa
清潔	limpo
清潔	limpar
長壽	lonxevidade
長壽	da
友誼	amizade
友誼	a
多元化	diversidade
甜蜜	sweet
甜蜜	doces
甜蜜	doce
瘦	delgado
瘦	fraca
瘦	slim
瘦	apoiarse
瘦	no
甲烷	metano
優質	calidade
船員	tripulación
船員	equipo
樹木	árbore
樹木	tree
樹木	crosstree
樹木	árbores
樹木	das
凱撒	césar
胖	graxa
胖	gorda
胖	gordo
胖	gordos
胖	o
狹窄	estreito
裁決	veredito
裁決	veredicto
裁決	dominante
無力	non
無力	impotente
無力	poder
節省	aforros
節省	aforrando
節省	salvar
節省	aforro
節省	aforraban
利率	de
利率	taxa
高大	alto
高大	alta
水下	auga
水下	baixo
水下	a
意向	intención
壓制	da
壓制	represión
進度	progreso
進度	proceso
進度	progresos
進度	segue
突襲	redadas
情侶	par
情侶	dous
情侶	parella
情侶	uns
情侶	amantes
示範	modelo
示範	manifestación
示範	demostración
智力	intelixencia
智力	intelectual
發光	brillar
發光	fluorescente
阿拉伯語	árabe
異議	obxección
抱怨	queixarse
窮	pobre
窮	pobres
投球	ton
銀色	silver
訪談	entrevista
訪談	unha
訪談	entrevisto
訪談	entrevistas
人性	a
人性	humanidade
失誤	erros
失誤	culpa
外國人	estranxeira
神仙	de
神仙	fadas
神仙	fada
神仙	marica
神仙	lesbianas
野心	ambición
印地安人	indios
籠	gaiola
葡萄糖	glicosa
達拉斯	dallas
奶奶	avoa
奶奶	a
廁所	baño
廁所	baño
廁所	cuarto
葉子	marcha
葉子	follas
葉子	deixa
葉子	as
葉子	sae
激進	radical
激進	radicais
有罪	culpable
有罪	culpábel
有罪	culpábeis
樣式	estilo
交響樂團	sinfonía
海倫	helen
聖殿	templo
空格	espacios
空格	espazos
郵票	filatelia
郵票	selo
阿爾及利亞	alxeria
攝影機	cámaras
攝影機	cámara
拜訪	de
拜訪	visita
微小	diminutos
微小	pequena
微小	pequenos
微小	diminuto
微小	pequeno
微小	minúsculas
微小	diminuta
微小	pequenas
對面	contrario
對面	oposta
對面	opostas
悲劇	tráxico
悲劇	tráxica
悲劇	traxedia
悲劇	desgraza
鎖定	pechada
鎖定	con
鎖定	empechar
租金	renda
租金	aluguer
租金	alugar
溫暖	calor
溫暖	quentes
溫暖	quente
溫暖	cálida
溫暖	calor
硬幣	moeda
你好	ola
鉛	conducir
鉛	levar
鉛	a
鉛	até
界定	definir
氣溫	temperatura
氣溫	a
馬賽	marsella
彈性	flexibilidade
彈性	flexibles
紀念館	día
紀念館	dos
紀念館	caídos
戒指	anel
戒指	aneis
祭司	cura
繪圖	gráficos
繪圖	debuxo
大屠殺	masacre
損壞	danos
損壞	dano
羅素	russell
密西西比州	mississippi
迷失	perdeu
迷失	perderon
迷失	perdín
迷失	perdemos
迷失	perdido
警務	policía
橘子	laranxa
死亡率	infantil
死亡率	mortalidade
歌聲	cantando
歌聲	canta
歌聲	cantar
歌聲	que
症候群	síndrome
症候群	de
存款	caixa
存款	depósito
獨裁	ditadura
想象	imaxinación
想象	imaxinar
想象	imaxinade
想象	imaxina
想象	imaxinen
祈禱	rezar
祈禱	rezan
祈禱	rezo
祈禱	oración
祈禱	oracións
廚師	cociñar
廚師	cociñeira
廚師	cociñeiro
王冠	coroa
營養	nutrientes
營養	nutrintes
探險	expedicións
探險	aventura
區塊	mazás
區塊	de
區塊	mazá
區塊	bloque
區塊	bloquear
區塊	acceso
區塊	barracón
地道	túneles
所羅門	solomon
機長	capitán
機長	meu
聲援	a
聲援	solidariedade
核子	nuclear
核子	nucleares
莖	células
莖	nai
檢視	vista
檢視	opinión
檢視	punto
檢視	visión
加熱	calefacción
加熱	calor
加熱	o
還原	a
還原	restaurar
暴風	treboada
誘惑	tentación
誘惑	deixes
掃描	escaneamos
壺	xarra
升降機	ascensor
城牆	paredes
城牆	muros
城牆	as
城牆	defensas
諾曼	norman
潛在	potencial
呼叫	chamada
呼叫	chamamos
呼叫	chamar
呼叫	chama
呼叫	a
呼叫	por
呼叫	chamando
呼叫	chamar
口腔	boca
港灣	porto
時鐘	reloxo
時鐘	de
時鐘	pé
左邊	esquerda
左邊	queda
勇氣	valor
勇氣	coraxe
勇氣	valentía
勇氣	valente
勇氣	collóns
絕望	desesperado
絕望	e
出處	orixe
瘋	tola
瘋	tolos
瘋	tolas
瘋	tolo
金子	ouro
金子	de
贏	gañar
災害	desastre
字元	carácter
字元	idiogramas
字元	personaxes
晚餐	cear
晚餐	cea
晚餐	a
晚餐	cea
燕子	trague
燕子	traga
鄰居	os
鄰居	veciños
鄰居	veciño
追逐	da
追逐	busca
追逐	persecución
追逐	persecución
美式足球	fútbol
天然氣	gas
天然氣	gasolina
天然氣	de
天然氣	gases
方塊	cadrado
方塊	square
方塊	cadradas
方塊	praza
方塊	limpo
均衡	equilibrio
均衡	balance
均衡	o
叢林	selva
慶典	celebración
膝	xeonllo
膝	xeonllos
保管	custodia
保管	baixo
省長	gobernador
粗糙	aproximada
粗糙	vaga
粗糙	duro
粗糙	mal
粗糙	moi
粗糙	duros
粗糙	duras
激情	vos
激情	apaixonada
激情	paixón
門票	billetes
門票	entradas
門票	billete
門票	boleto
門票	para
門票	liscar
俄亥俄	ohio
經濟學家	economistas
經濟學家	mellores
約瑟	wilson
約瑟	joseph
愛心	coidado
約旦	jordan
性行為	sexo
性行為	sexual
昨天	onte
詳情	detalle
詳情	detalles
詳情	detalles
詳情	crédito
詳情	roubada
十個	dez
十個	10
交配	oficial
投射	proxección
酸性	ácido
酸性	aminoácidos
展望	visión
展望	vista
展望	vision
週年紀念	aniversario
猴子	mono
猴子	monos
俄文	rusa
俄文	ruso
揭示	revelar
揭示	revelan
揭示	revela
妄想	paranoico
妄想	paranoia
妄想	paranoide
成年人	adultos
成年人	adulta
成年人	adulto
成年人	dun
成年人	adultos
成年人	os
大炮	canóns
大炮	sobre
大炮	os
大炮	artillaría
大炮	canón
大炮	artillaría
大炮	artillería
明智	sensata
明智	sabia
明智	sabio
抽籤	debuxar
抽籤	que
抽籤	os
抽籤	absorber
抽籤	sur
抽籤	debuxaría
椅	cadeira
聖人	santos
聖人	santo
聖人	san
阿瑟	arthur
捕獲	a
捕獲	capturar
捕獲	capturar
聽眾	escoita
聽眾	ouvinte
聽眾	quen
聽眾	escoita
聽眾	ouvintes
優點	vantaxe
思維	pensando
思維	pensar
思維	en
計程車	taxi
失業	no
失業	paro
失業	parados
失業	aumento
失業	paro
野生動物	vida
野生動物	salvaxe
昂貴	caro
昂貴	caros
昂貴	cara
可疑	sospeitosos
小丑	pallaso
抗生素	antibióticos
抗生素	coa
抗生素	dos
抗生素	os
抗生素	antibiótico
抗生素	uso
抗生素	antibióticos
抗生素	dos
大通	persecución
破碎	roto
語氣	ton
老年	máis
老年	vella
老年	vello
老年	os
老年	maior
老年	ancián
老年	sexa
老年	maiores
老年	crecen
隔離	illado
隔離	illada
生病	enfermo
生病	mal
生病	está
生病	enferma
生病	de
生病	enfermou
生病	doente
生病	enfermo
生病	enfermos
生病	enferma
高爾夫球	golf
高爾夫球	ao
證書	certificado
證書	partida
證書	de
證書	nacemento
山脊	cresta
青蛙	ras
執照	licencia
煩惱	problemas
煩惱	os
粉紅色	rosas
粉紅色	rosa
軍營	barracas
頸部	pescozo
頸部	par
頸部	deles
頸部	caluga
脆弱	vulnerables
脆弱	vulnerable
火花	chispa
客房	cuartos
客房	salas
客房	habitacións
客房	ventiladas
餐飲	comedor
餐飲	mesa
微弱	mal
微弱	esvaecemento
眼淚	bágoas
眼淚	chorar
眼淚	aburrimento
電影院	teatro
電影院	recinto
休假	deixar
領導者	líder
領導者	líderes
領導者	os
言語	palabras
言語	as
言語	verbas
肢	fuga
糖果	candy
利潤	beneficios
利潤	ganancias
範例	exemplos
範例	exemplo
範例	por
琮	cong
瘟疫	peste
捍衛	defender
奔跑	correr
奔跑	correndo
奔跑	a
震驚	impactantes
震驚	choque
震驚	de
震驚	asalto
震驚	conmoción
震驚	electrochoques
震驚	shock
協作	colaboración
郵件	correo
郵件	envía
郵件	envíe
代理人	axentes
代理人	indicador
代理人	representante
代理人	axente
材質	materiais
材質	material
材質	prima
美味	delicioso
虧損	perda
虧損	perdas
虧損	as
口袋	peto
口袋	petos
口袋	nos
口袋	petos
安第斯山脈	andes
療法	terapia
療法	de
注意力	atención
站立	de
站立	pé
站立	estar
站立	estaba
站立	parados
站立	pé
印度支那	indochina
職責	deber
職責	obriga
職責	de
職責	servizo
職責	co
忠誠	leal
忠誠	lealdade
供電	electricidade
供電	a
視窗	fiestras
視窗	fiestra
視窗	xanela
視窗	pola
老化	envellecemento
老化	o
老化	envellecer
發育	desenvolvemento
發育	trastorno
仇恨	odio
仇恨	odio
仇恨	os
仇恨	o
仇恨	a
穩定性	estabilidade
混沌	un
混沌	caos
鑰匙	clave
鑰匙	chave
地雷	minas
安慰	felicidade
點數	puntos
潛力	potencial
勞倫斯	lawrence
班級	clases
班級	clase
班級	da
送出	enviar
送出	a
管理者	director
管理者	encargados
聚焦	centrar
聚焦	centre
聚焦	centrarse
聚焦	centramos
聚焦	centrarme
聚焦	foco
聚焦	focalizar
佛羅里達	florida
工地	zona
工地	lugar
特質	trazo
回憶錄	declaración
鈎	todos
美式	estadounidense
美式	americanos
美式	americana
美式	americano
診所	clínica
感知	percepción
感知	percibir
關節	antro
關節	antros
關節	articulacións
關節	xiratorias
煤礦	carbón
學期	termo
學期	prazo
學期	período
固體	sólida
鼻子	nariz
鼻子	o
鼻子	no
諜	espía
訂單	orde
訂單	para
訂單	xiro
訂單	postal
訂單	ordes
訂單	orde
訂單	as
訂單	encargos
特權	privilexio
漁民	pescador
證人	testemuñas
證人	testemuña
日內瓦	xenebra
西邊	oeste
西邊	occidente
西邊	occidental
西邊	do
西邊	da
西邊	west
出國	estranxeiro
出國	fóra
耐心	paciencia
紡織	téxtil
潛水	mergullar
潛水	inmersión
竇	can
吸引力	agradable
吸引力	á
吸引力	atractiva
吸引力	fermosa
哭泣	chorar
哭泣	chores
哭泣	choro
哭泣	berra
哭泣	chorando
哭泣	choraba
哭泣	chorar
哭泣	vergoña
哭泣	choras
哭泣	choran
賭博	xogo
賭博	apostar
腫瘤	tumor
紀律	disciplina
紀律	disciplinas
酷刑	tortura
礦物	minerais
民謠	folk
服務業	servizos
服務業	os
守衛	gardas
守衛	garda
守衛	de
倫理	de
倫理	ética
一幕	escena
一幕	escea
摸	tacto
摸	toque
摸	contacto
摸	tocar
摸	toques
投放	entrega
艾瑪	emma
類比	analoxía
對照	contraste
膨脹	expansión
良心	consciencia
良心	a
良心	conciencia
良心	da
花生	cacahuetes
花生	cacahuete
閃光	de
削減	cortar
視察	inspección
髮型	pelo
髮型	cabelo
里根	reagan
殘酷	cruel
殘酷	crueldade
殘酷	brutal
單身	cada
單身	simple
單身	soa
單身	só
單身	única
單身	único
大自然	natureza
大自然	da
大自然	a
九個	nove
九個	9
雇用	contratar
悲傷	triste
悲傷	tristes
粉紅	rosas
粉紅	rosa
原油	cru
原油	groseiro
浴	baño
感恩	agradecido
感恩	acción
感恩	gracias
生氣	enfadado
生氣	anoxados
生氣	anoxado
生氣	enfadada
星期天	os
星期天	domingos
星期天	domingo
星期天	domingo
星期天	domingos
星期天	dominical
塵埃	po
塵埃	pó
塵埃	das
塵埃	radioactiva
穆爾	moore
薄弱	debilidade
薄弱	débil
謊言	mentiras
謊言	mentira
謊言	mentir
謊言	xace
謊言	está
謊言	reside
謊言	mentira
謊言	mentiras
越共	vietcong
野獸	besta
填充	cubrir
填充	encher
起因	provoca
起因	causa
起因	causas
起因	que
敲	toc
敲	knock
敲	vouche
頂端	do
頂端	enriba
頂端	20
頂端	cima
頂端	superior
角落	esquina
角落	recuncho
郵輪	levádeme
燈光	luces
燈光	as
燈光	luz
燈光	apaguen
燈光	luz
瑪利亞	maria
瑪利亞	maría
太陽能	solar
太陽能	noso
儲備	reserva
反對派	oposición
講話	charla
講話	discurso
講話	expresión
講話	fala
禁忌	prohibido
禁忌	prohibidas
假說	hipóteses
假說	hipótese
榮耀	gloria
榮耀	pola
鳩	pomba
叛軍	rebelde
叛軍	rebeldes
叛軍	rebeldes
層次	nivel
笨	estúpido
笨	estúpida
笨	estúpidos
笨	parvo
笨	estúpidas
笨	parvadas
少了	menos
康復	rehabilitación
布希	bush
布希	monte
花朵	flores
花朵	flor
造訪	de
造訪	visita
炸藥	explosivos
皮革	coiro
皮革	o
下限	chan
下限	piso
下限	andar
牛仔	vaqueiro
牛仔	de
親戚	parente
親戚	parentes
親戚	familiares
疑慮	dúbida
