som	kao
utvalgte	izabrani
utvalgte	odabrano
utvalgte	odabrani
utvalgte	odabrane
utvalgte	odabrana
edinburgh	edinburghu
barbara	barbara
alpene	alpe
prøyssiske	pruski
sant	istinito
sant	istina
kreves	potrebna
kreves	potrebno
elektronisk	elektronički
elektronisk	elektronski
michel	michel
alice	alisa
alice	alice
hjerte	srce
denis	denis
clark	clark
forårsaket	uzrokovao
forårsaket	uzrokovalo
edition	izdanje
oversett	previdio
oversett	prevodi
marokko	maroku
marokko	maroko
belgisk	belgijski
kapp	rt
kapp	cape
kapp	plašt
kapp	ogrtač
fraktet	poslano
stillinger	pozicije
poesi	poezija
poesi	poeziju
poesi	poezije
utvide	širi
utvide	proširi
fattige	jadna
fattige	jadan
fattige	jadno
fattige	zahtjevna
glass	čaša
glass	stakla
glass	staklo
bell	zvono
bell	zvonce
bell	bell
kommunale	općinske
sykdommer	bolesti
territorium	teritoriji
territorium	teritorij
territorium	teritorija
solberg	solberg
senatet	senatu
senatet	senat
bryting	hrvanje
bryting	hrvač
dal	dal
dal	dolini
dal	valley
dal	dolinu
dal	dolina
dal	doline
utformet	dizajnirana
utformet	dizajnirani
utformet	osmišljen
utformet	dizajniran
utformet	dizajnirao
libanon	libanonu
bernard	bernard
ellen	ellen
ellen	elen
slovakia	slovačka
sveitsiske	švicarski
sveitsiske	švicarske
theatre	teatar
theatre	kazalište
kjempe	div
kjempe	divovski
kjempe	borba
åttende	osmi
åttende	osma
kennedy	kennedy
kristus	krist
skuespillere	glumce
skuespillere	glumci
fekting	mačevanje
grener	skijanje
tråd	konac
tråd	nit
objekter	objekti
objekter	objekte
objekter	predmeti
tvang	prisiljen
tvang	prisiljeni
tvang	prisilno
tvang	prisilio
klasser	predavanja
klasser	nastava
gerhard	gerhard
organ	organa
organ	orgulje
organ	organ
overgangen	prijelaz
kommando	naredba
diplomat	diplomat
diplomat	diplomata
kritisert	kritizirao
kritisert	kritizirao
voss	voss
jag	jag
disiplin	disciplinu
disiplin	disciplini
disiplin	disciplina
taiwan	tajvanu
avsatt	svrgnuti
wood	drvena
wood	drva
wood	wood
wood	drvo
oversetter	prevoditelj
oversetter	prevodilac
oversetter	prevođenje
beach	plaže
beach	beach
beach	plažu
beach	plaža
köln	parfem
operasjoner	operacije
operasjoner	operacija
operasjoner	operacije
plutselig	iznenada
plutselig	odjednom
gass	benzin
gass	gas
gass	plin
fritz	fritz
rasmussen	rasmussen
skilte	razveden
skilte	razvedena
skilte	rastavljen
skilte	rastavljeni
nova	nova
trommeslager	bubnjar
jordbruk	poljoprivreda
jordbruk	poljoprivredu
jordbruk	poljoprivrede
jordbruk	poljoprivredi
refererer	preporuke
refererer	reference
såvidt	jedva
bære	nošenje
bære	noseći
deltakelse	sudjelovanje
deltakelse	učešće
rimelig	razumno
rimelig	razuman
rimelig	razumna
jason	jason
viet	posvećen
viet	posvetio
dypt	duboka
dypt	duboko
konsensus	konsenzus
sørensen	sørensen
trinn	korak
trinn	korake
trinn	koraka
trinn	koracima
trinn	koraci
nære	zatvori
maraton	maratona
maraton	maraton
sammenhengende	neprekidno
sammenhengende	kontinuirano
off	isključeno
off	off
beleiringen	opsade
beleiringen	opsada
margaret	margaret
oliver	olivera
oliver	oliver
smale	uski
smale	uska
smale	uske
smale	usko
føderale	federalna
bernhard	bernhard
yes	da
fame	slava
fame	slave
fame	slavu
gray	sivo
gray	siva
gray	gray
gray	sivi
istedet	umjesto
generasjon	generacija
generasjon	generacije
arkeologi	arheologija
arkeologi	arheologiju
ibn	ibn
slutte	odustajanje
invasjon	invazije
invasjon	invazija
jorda	zemlja
latvia	latviji
portugisiske	portugalski
vinnere	pobjednici
vinnere	dobitnici
teorier	teorije
janeiro	janeiru
dom	presuda
dom	presudu
dom	dome
landsbyer	sela
landsbyer	selima
rica	rica
jonathan	jonathan
kvinnelig	ženska
kvinnelig	ženka
kvinnelig	žensko
uttalt	navedeno
uttalt	izjavio
vincent	vincent
only	samo
only	jedino
place	mjesto
place	mesto
dikter	pjesnika
dikter	pjesnik
moe	moe
rolling	valjanje
leach	leach
hel	hel
hel	cijeli
hel	cijela
hel	cijele
goals	golova
goals	ciljeve
goals	ciljevi
sverd	mačeve
sverd	mačevi
sverd	mač
synger	pjeva
synger	peva
synger	pjevanje
synger	pjevam
synger	pjevajući
synger	peva
synger	pjeva
opptak	snimanje
game	igra
universiteter	sveučilišta
sudan	sudanu
sudan	sudanski
forfremmet	unaprijeđen
senket	potonuo
senket	potopljen
senket	spuštena
senket	spustio
senket	spuštene
relatert	povezano
graham	graham
tilgjengelige	dostupno
tilgjengelige	dostupan
tilgjengelige	dostupne
tilgjengelige	dostupna
tilgjengelige	dostupni
tilgjengelige	dostupna
arsenal	arsenal
arsenal	arsenala
verdien	vrijednost
verdien	vrijednosti
liberale	liberali
liberale	liberalne
liberale	liberalni
liberale	liberalna
blader	lišće
blader	časopise
blader	časopisi
bang	bang
kirkegård	groblju
kirkegård	groblje
kirkegård	groblje
sjeldne	rijetka
sjeldne	rijetki
sjeldne	rijetko
sjeldne	retko
sjeldne	rijetke
skyld	krivnja
studert	studirala
studert	studirao
verste	najgori
verste	najgore
verste	najgora
action	akcija
stewart	stewart
navy	navy
navy	mornarice
navy	mornarički
navy	mornarica
motorer	motori
sparta	sparta
brutt	slomljeno
brutt	slomljen
brutt	slomljeni
brutt	slomljena
malaysia	maleziji
erstatte	zamjeni
erstatte	zamijeni
seiling	plovi
seiling	jedrenje
isteden	umjesto
grav	grobnica
grav	grob
grav	groba
konstant	stalna
konstant	konstantno
konstant	konstanta
oversettelser	prevodi
oversettelser	prijevode
norrøn	nordijski
skudd	pucnji
skudd	pucnjevi
skudd	hica
autonome	autonomna
kypros	cipar
steiner	kamenje
steiner	steiner
steiner	stijene
steiner	kamenje
forventet	očekivao
forventet	očekivano
frans	frans
tsjekkisk	češke
tsjekkisk	češki
tsjekkisk	češka
retningslinjer	polica
retningslinjer	politika
retningslinjer	smjernica
retningslinjer	smjernice
retningslinjer	police
unionen	unija
unionen	union
unionen	unije
unionen	sindikat
hemmelige	tajno
hemmelige	tajni
hemmelige	tajna
norman	norman
positive	pozitivni
positive	pozitivna
positive	pozitivno
positive	pozitivan
sendes	poslano
astrid	astrid
hund	psa
hund	pas
hund	dog
hund	psu
disney	disney
dakota	dakota
baker	pekar
baker	baker
never	šakama
never	šake
never	nikada
never	nikad
gods	posjed
gods	imanje
slutter	završava
slutter	odustajanje
anbefalt	preporučuje
anbefalt	preporučio
innsbruck	innsbruck
singler	singla
sykling	biciklizam
sykling	biciklizam
kjemisk	kemikalija
kjemisk	kemijski
kjemisk	kemikalije
kjemisk	kemijska
kjemisk	kemijski
harde	grubo
statistisk	statistički
forhindre	spriječi
forhindre	spriječiti
akseptert	prihvaćeno
akseptert	prihvatio
akseptert	prihvaćen
akseptert	prihvaćena
pund	funta
son	sinko
son	sine
son	sin
blått	plavo
blått	plavi
blått	plava
visste	znao
prester	svećenike
prester	svećenici
orchestra	orkestar
slaver	robovi
slaver	robove
holstein	holstein
sig	sig
fortalt	receno
politi	policija
indiana	indiana
indiana	indiane
northern	sjeverni
northern	sjevernom
northern	sjeverna
claude	claude
werner	werner
prince	prince
prince	kraljević
prince	princ
fjernes	uklanja
bokstaver	pisma
bokstaver	slova
løsninger	rješenja
bates	bates
planene	planovi
planene	planova
planene	planove
inneholde	sadržavati
inneholde	sadrže
katedralen	katedrala
tempo	pace
tempo	tempo
tempo	tempo
sicilia	sicilije
gjennomsnittlig	prosječan
gjennomsnittlig	prosječno
gjennomsnittlig	prosjek
gjennomsnittlig	prosječni
gjennomsnittlig	prosječna
gjennomsnittlig	prosjeka
nederst	dno
færre	manje
islandsk	islandski
effektiv	efikasno
effektiv	efikasan
effektiv	učinkovito
effektiv	efikasno
effektiv	učinkovit
effektiv	učinkovito
volume	količina
volume	volumen
gutt	dečko
gutt	momak
gutt	dječak
gutt	klinac
himmelen	raja
himmelen	raj
himmelen	nebesa
himmelen	nebo
himmelen	neba
himmelen	nebu
himmelen	sky
himmelen	nebo
vokst	porastao
vokst	narastao
vokst	narasla
vokst	porasla
robin	robin
bestemme	odrediti
bestemme	odluči
bestemme	odlučite
etasje	sprat
etasje	kat
forbedre	unaprjeđenje
forbedre	poboljšanje
forbedre	poboljšati
forbedre	poboljšati
linux	linux
lisa	lisa
daglige	dnevno
daglige	svakodnevno
daglige	dnevna
daglige	dnevni
langrennsløper	skijaš
ber	ber
ber	molitva
lennon	lennon
singapore	singapuru
gary	gari
gary	gary
budapest	budimpešti
campbell	campbell
tempelet	hram
tempelet	temple
engasjement	zaruke
engasjement	angažman
engasjement	predanost
engasjement	obveza
engasjement	posvećenost
engasjement	obaveza
phil	phila
phil	phil
phil	fil
nyheter	novosti
nyheter	vesti
nyheter	vijesti
konstantinopel	carigrad
beskjed	poruku
beskjed	poruka
dave	dave
årsak	razum
årsak	razlog
årsak	uzrok
matematiker	matematičar
francesco	francesco
dynasti	dinastija
definisjon	definicije
definisjon	definicija
firenze	firenca
firenze	florence
konkurs	bankrotirao
styrmann	intendant
styrmann	kormilar
styrmann	kopilot
bonde	seljak
bonde	farmer
wright	wright
kriterier	kriterije
kriterier	kriterija
kriterier	kriterij
zur	zur
lyn	lyn
lyn	munja
lyn	munje
samlede	agregata
jerry	jerry
positivt	pozitivni
positivt	pozitivna
positivt	pozitivno
positivt	pozitivan
kino	kino
kino	filmovi
kino	filmove
kino	kino
bevegelser	pokreti
kommende	nadolazeći
kommende	predstojeće
kommende	nadolazeće
golf	golfa
golf	golf
vin	vina
vin	vina
vin	vino
mønster	uzorak
mønster	obrazac
mønster	uzorci
mønster	uzorke
karin	karin
southern	južni
southern	južna
southern	južnoj
colorado	colorada
colorado	colorado
juridiske	pravni
juridiske	pravna
juridiske	pravno
juridiske	legalno
zhang	zhang
lost	izgubljeni
lost	izgubljena
lost	izgubljeno
lost	izgubljen
taket	krov
stig	stig
stemte	glasao
stemte	glasali
stemte	glasovao
glad	sretno
glad	sretan
morgan	morgana
morgan	morgan
venezuela	venezuela
rollene	uloge
produseres	proizveden
rute	ruta
rute	rutu
abraham	abraham
abraham	abrahama
ferrari	ferrari
trening	trening
trening	obuka
trening	treniranje
trening	vježbanje
trening	trening
trening	vježbe
trening	vježbanje
trening	vježba
keiserlige	carska
keiserlige	carski
technology	tehnologija
wolfgang	wolfgang
vestlig	zapadna
vestlig	zapadni
vestlig	western
dresden	dresden
lasse	lasse
special	specijalno
special	posebno
special	posebni
special	poseban
special	posebna
klær	odjeća
klær	odjeća
antikkens	drevni
antikkens	drevno
antikkens	drevna
stuart	stuart
ruter	ruta
ruter	rute
ruter	router
tretten	trinaest
tretten	thirteen
hebraisk	hebrejski
bot	bot
grant	podari
grant	grant
ventet	očekivao
ventet	očekivano
ventet	čekao
utstillinger	izložbe
utstillinger	izlošci
kongressen	kongres
kongressen	kongresu
kongressen	sabor
overraskende	iznenađujuće
overraskende	iznenađujuće
bassist	basist
endrer	mijenjanje
endrer	mijenjam
montert	montiran
montert	opremljen
montert	opremljena
hertugdømmet	vojvodstvo
hertugdømmet	vojvodina
dna	dna
dna	dnk
vedtak	odluci
vedtak	odluka
betalt	platio
betalt	plaćeno
betalt	plaćeni
betalt	plaćena
harold	harold
warren	warrena
warren	warren
leiren	logor
leiren	kamp
leiren	camp
butikker	trgovine
butikker	prodavaonice
butikker	trgovine
butikker	prodavaonice
heat	toplina
heat	vrućina
heat	topline
heat	grijanje
warszawa	varšavi
sola	sola
soldat	vojnik
provinser	pokrajina
provinser	pokrajine
provinser	pokrajini
provinser	provincija
provinser	provincija
provinser	pokrajine
provinser	provincije
midtre	sredina
midtre	srednja
midtre	srednji
final	završni
maskin	machine
maskin	stroj
maskin	mašina
maskin	masina
medlemskap	članstva
medlemskap	članstva
medlemskap	članstvo
sank	potonuo
sank	potonula
ukjente	nepoznata
ukjente	nepoznato
ukjente	nepoznati
ukjente	nepoznat
fremtiden	budućnosti
fremtiden	budućnost
now	sada
now	sad
inc	incorporated
inc	inc
bush	bush
bush	grm
typiske	tipični
typiske	tipičan
typiske	tipično
bolig	boravište
bolig	rezidencija
bolig	prebivalište
bolig	stanovanje
motiv	motiva
motiv	motiv
tilfeldig	nasumice
tilfeldig	nasumično
tilfeldig	slučajni
tilfeldig	random
tilfeldig	slučajna
tilfeldig	nasumično
komité	odbor
komité	komitet
birger	birger
høres	zvuci
høres	zvuči
høres	zvukovi
traff	upoznao
toronto	toronto
toronto	torontu
arrangement	trke
arrangement	rase
arrangement	utrke
arrangement	događaja
arrangement	događaju
arrangement	događaj
verdt	vrijedno
verdt	vrijedi
tegner	crta
tegner	crtanje
tegner	crtež
dark	mračno
dark	tamni
dark	tamno
dark	tamna
dark	mrak
brant	brant
freden	mir
della	della
enorme	ogromna
enorme	ogroman
dyrket	obožavali
dyrket	raste
derby	derby
derby	derbi
business	poslovno
business	poslovanje
business	posao
business	poslovna
business	poslovni
merk	napomena
merk	bilješka
merk	označi
merk	marko
merk	marka
merk	mark
følte	osjetio
følte	osjetila
troppen	odred
troppen	desetina
troppen	momčad
kansas	kansas
three	tri
assistent	pomoćnik
assistent	pomoćnica
assistent	asistent
ryan	ryan
mao	mao
negative	negativan
negative	negativna
negative	negativno
negative	negativni
ekstremt	iznimno
ekstremt	izuzetno
ekstremt	ekstremna
ekstremt	ekstremni
ekstremt	ekstremno
georges	georges
presten	svećenik
wild	divlja
wild	divlji
wild	divlje
signert	potpisano
signert	potpis
signert	potpisan
signert	potpisao
ken	ken
arrangør	organizator
arrangør	domaćin
arrangør	voditelj
utløp	isteka
utløp	outlet
eng	eng
forbinder	spaja
forbinder	povezuje
beck	beck
beck	bek
flate	stan
flate	ravna
flate	ravan
flate	ravni
rester	otpatke
rester	ostaci
rester	ostatci
rester	ostatke
baby	beba
baby	dušo
baby	mala
anerkjennelse	priznavanje
anerkjennelse	priznanje
anerkjennelse	prepoznavanje
funksjonen	funkcija
funksjonen	značajka
fjerning	uklanjanje
age	dob
age	godine
age	dobi
age	godište
digitale	digitalni
digitale	digitalno
digitale	digitalna
microsoft	microsoft
guy	tip
guy	guy
guy	momak
billboard	plakat
hemmelig	tajno
hemmelig	tajni
hemmelig	tajna
napoleon	napoleona
napoleon	napoleon
observert	uočio
observert	promatrao
malte	slikala
malte	naslikao
utstilling	izložba
ild	vatra
faktum	činjenica
manuel	manuel
temaer	teme
temaer	teme
dame	gospa
dame	dama
dame	damo
portrett	portret
døtre	kćeri
døtre	kćerke
alfabetet	abecedi
hest	konj
hest	konju
hest	konja
carter	carter
fysiker	fizičar
skjult	skriven
skjult	skriveno
skjult	skriveni
skjult	skrivena
anledninger	prigode
mountain	planine
mountain	planinu
mountain	planina
dybde	dubina
inspirasjon	inspiraciju
inspirasjon	nadahnuće
inspirasjon	inspiracija
brussel	brussels
hester	konje
hester	konjima
hester	konji
tynne	tanak
tynne	tanko
tynne	tanka
tynne	mršav
tynne	mršava
come	dođi
sosialistisk	socijalista
sosialistisk	socijalistička
sosialistisk	socijalisti
erstatning	zamjena
erstatning	zamjena
motstander	protivnik
motstander	protivnika
oppdatering	ažuriranje
borgere	građani
borgere	građanima
borg	borg
marianne	marijana
marianne	marianne
bosetning	naselje
bosetning	nagodba
andy	andy
cæsar	cezar
vellykket	uspješno
vellykket	uspješna
vellykket	uspješan
vellykket	uspješno
vellykket	uspjeh
tekniker	tehničar
oppløsning	raspad
oppløsning	rezolucija
oppløsning	rezolucije
morgen	jutarnja
morgen	jutro
morgen	ujutro
angivelig	navodno
angivelig	navodno
seksjon	odjeljak
seksjon	sekcija
seksjon	sekcije
demning	brani
demning	brane
demning	brana
official	službeno
official	službeni
official	zvanično
sex	seks
sex	seksa
sex	sex
musikalsk	glazbeni
musikalsk	mjuzikl
musikalsk	glazbeno
angitt	ušlo
angitt	ušao
angitt	unijeli
angitt	ušli
angitt	postavi
angitt	set
angitt	komplet
angitt	navedeno
angitt	naveden
angitt	navedena
jørgensen	jorgensen
programvare	softver
programvare	software
petersen	petersen
henriksen	henriksen
dokumentert	dokumentirano
ideer	ideje
færøysk	ferojski
nasa	nasa
klubbene	klubovi
klubbene	klubova
klubbene	palice
klubbene	klubove
alexandria	aleksandriji
hurtig	brzo
hurtig	brzi
brukerne	korisnike
brukerne	korisnici
luis	luis
luis	luise
berge	berge
moon	mesec
moon	mjesec
oppføring	unos
oppføring	ulazak
oppføring	ulaz
uklart	nejasno
koden	kôd
koden	šifra
koden	kod
sunget	sung
persiske	perzijski
fødsel	porođaj
fødsel	porođaju
fødsel	rođenja
fødsel	rođenje
papir	papira
papir	papir
studie	studij
studie	prouči
studie	studija
see	vidi
meyer	meyer
opptreden	izvedba
opptreden	izvođenje
opptreden	nastup
andersson	andersson
påvirkning	utjecati
påvirkning	utjecaj
påvirkning	uticaj
foss	slap
foss	vodopad
fiender	neprijatelje
fiender	neprijatelji
damm	damm
kelly	kelly
arbeidere	radnice
arbeidere	radnika
arbeidere	radnici
arbeidere	radnicima
barry	barry
barry	beri
snø	snijeg
horten	horten
konstantin	konstantin
konstantin	constantine
forandret	promijenjen
boeing	boeing
opererer	operativni
opererer	operira
philadelphia	philly
philadelphia	philadelphiji
philadelphia	philadelphia
lanserte	pokrenula
lanserte	pokrenuta
council	vijeće
council	vijeća
missouri	missouri
utnevnte	imenovao
utnevnte	imenovan
observatory	opservatoriju
andres	andres
newcastle	newcastle
moen	moen
skala	skala
skala	obimu
skala	vaga
gram	gram
gram	grama
tennessee	tennessee
kommunestyret	vijeće
kommunestyret	vijeća
gustaf	gustaf
wolf	vuce
wolf	wolf
wolf	vuk
wolf	vuka
emery	emery
illustratør	ilustrator
ruten	ruta
ruten	rutu
drikke	pila
drikke	pije
drikke	pijem
drikke	piće
fifa	fifa
laveste	najniža
laveste	najniži
laveste	najniže
akademisk	akademske
akademisk	akademski
boliger	stanovanje
boliger	prebivališta
øyeblikket	trenutak
øyeblikket	moment
metall	metala
metall	metal
metall	metalni
andrea	andrea
fantasy	fantasy
fantasy	fantazije
fantasy	fantazija
forskjeller	razlika
forskjeller	razlike
kandidater	kandidati
kandidater	kandidatima
kandidater	kandidate
nødvendige	neophodna
nødvendige	potrebno
nødvendige	neophodno
tanzania	tanzaniji
thompson	thompson
thompson	thompsona
bmw	bmw
bøndene	seljake
bøndene	seljacima
bøndene	seljaci
syklist	biciklist
solo	solo
frederick	frederick
lavt	niski
lavt	niska
lavt	nisko
lavt	nizak
farlig	opasna
farlig	opasni
farlig	opasan
farlig	opasno
oppfatning	mišljenje
oppfatning	misljenje
skjold	štit
minutt	minuta
minutt	minut
minutt	minutu
grove	grove
verksted	radionica
verksted	radionice
verksted	radionicu
løs	labavo
løs	riješi
løs	riješiti
svak	slaba
svak	slabo
svak	slabi
svak	slab
site	site
site	sajt
posten	mail
posten	pošta
ødela	srušena
raymond	raymond
review	osvrt
review	pregled
korps	korpus
korps	korpusa
korps	corps
sound	zvuk
sound	sound
vedlikehold	održavanje
oppvokst	odgojen
oppvokst	podignuta
butler	butler
butler	batler
menneskelig	ljudski
tower	tower
tower	kula
tower	toranj
valle	valle
flott	super
biblioteket	knjižnica
biblioteket	biblioteka
glasgow	glasgow
tibet	tibet
avsnittet	paragraf
avsnittet	odlomak
eiendommer	svojstva
stasjoner	stanice
opprettholde	održavati
identitet	identitet
vennlig	prijateljski
vennlig	prijateljska
vennlig	prijateljske
fremover	napred
fremover	proslijedi
fremover	naprijed
grep	stisak
grundig	temeljito
grundig	temeljno
grundig	temeljito
grundig	temeljit
grundig	temeljiti
grundig	temeljita
field	polje
høyest	najviša
julie	julie
fungerende	gluma
fungerende	glume
fungerende	funkcioniranje
bevare	očuvanje
bevare	sačuvati
gwh	gwh
nådd	postignut
neil	neil
neil	nil
demokrati	demokraciju
demokrati	demokracija
kolonien	kolonije
kolonien	kolonija
kolonien	koloniju
franklin	franklin
betong	konkretno
betong	beton
betong	betona
prestegjeld	parish
prestegjeld	župi
prestegjeld	župe
identifisert	identificiran
identifisert	identificirao
identifisert	identificirana
sarah	sarah
sarah	sara
ødelegge	uništi
ødelegge	pokvari
