som	kao
interaktive	interaktivna
inflasjonen	inflacija
inflasjonen	inflacije
konfucius	konfucije
abdisere	abdicirati
gibb	gibb
sevastopol	sevastopolj
vintage	berba
sorgen	tuga
dristig	hrabar
dristig	odvažan
antipatros	antipater
blomberg	blomberg
gatwick	gatwick
gillespie	gillespie
marquette	marquette
knesset	knesset
dsm	dsm
bjørner	medvjede
bjørner	medvjedi
licinius	licinius
marko	marko
ekstraordinært	izvanredno
patriot	patriot
patriot	domoljub
patriot	patriota
samara	samara
kopiering	kopiranje
kopiering	kopira
bayreuth	bayreuth
bend	saviti
degradert	degradiran
lampe	lampu
lampe	svjetiljka
lampe	lampa
mint	mint
kendall	kendall
shepard	shepard
fuji	fuji
underforstått	implicira
underforstått	podrazumijeva
franca	franca
accra	accri
krieger	krieger
xiao	xiao
khartoum	khartoum
eliminert	eliminiran
stallone	stallone
verge	skrbnik
verge	čuvar
oversetting	prevođenje
violet	violet
hesiod	heziod
spinning	vrti
zach	zach
khalifa	khalifa
arles	arlesu
xiaoping	xiaoping
mclean	mclean
lidenskapelig	strasno
lidenskapelig	strastven
lidenskapelig	strastvena
lidenskapelig	strastveni
sunny	sunčani
sunny	sunčano
sunny	sunny
wilkins	wilkins
betrodde	vjerovala
betrodde	vjerovali
betrodde	vjerovao
betrodde	pouzdana
mozilla	mozilla
hardeste	najteže
hardeste	najteža
hardeste	najteži
hardeste	najteži
aspen	aspenu
overganger	prijelazi
raleigh	raleigh
skap	ormaru
skap	ormar
skap	ormaru
skap	ormar
opprørt	uzrujana
opprørt	uznemirena
ducks	patke
reinsdyr	sob
vifte	ventilator
vifte	obožavatelj
vifte	navijač
vifte	fan
wiese	wiese
ester	ester
gjerningsmannen	počinitelj
kvm	trgu
kvm	trg
kvm	kvadrat
helios	helios
samliv	partnerstva
samliv	partnerstvo
samliv	zajedništvo
trykking	ispis
skjørt	suknju
skjørt	suknja
skjørt	suknje
atatürk	atatürk
jure	jure
gresshopper	skakavci
gresshopper	skakavac
gresshopper	skakavci
gresshopper	skakavce
asfaltert	popločan
villedende	zabludu
analysert	analizirao
analysert	analizirali
analysert	analizirali
livvakt	tjelohranitelji
livvakt	tjelohranitelj
rajasthan	rajasthan
suk	suk
varsom	nježan
varsom	nježno
sega	sega
kato	kato
novosibirsk	novosibirsk
rullende	valjanje
strå	slamke
røvere	pljačkaši
azkaban	azkabana
kunster	umjetnosti
plakett	plaketu
fjæra	pera
fjæra	pero
fjæra	perje
rapportene	izvješća
rapportene	izvještaji
agricola	agricola
schenker	schenker
caligula	caligula
renovering	renoviranje
renovering	obnova
heikki	heikki
felice	felice
høflig	pristojna
høflig	pristojno
høflig	pristojan
anastasia	anastasia
direktiv	direktiva
krzysztof	krzysztof
mcmahon	mcmahon
sertifikat	certifikat
sertifikat	potvrde
sertifikat	potvrda
logget	prijavljeni
falster	falster
juliana	juliana
naboene	susjedi
sjöberg	sjöberg
sykle	biciklizam
haver	vrtovi
haver	gardens
haver	vrtove
barnehagen	vrtiću
barnehagen	vrtić
barnehagen	vrtić
turist	turističko
turist	turista
turist	turistička
turist	turist
turist	turistički
fantastic	fantastično
armert	naoružan
armert	naoružani
armert	naoružana
cluj	cluj
zhen	zhen
inndratt	opozvati
tigre	tigrovi
tigre	tigrove
tigre	tigrova
kunstverket	umjetnine
oaxaca	oaxaca
bliss	blaženstvo
passord	lozinku
passord	lozinka
passord	lozinke
tyngdekraften	gravitacija
depp	depp
investering	ulaganje
investering	investicija
investering	ulaganje
investering	investicije
investering	ulaganja
traktorer	traktore
hardest	najteže
hardest	najteža
hardest	najteži
autoriserte	ovlašteni
autoriserte	odobrio
prostituert	prostitutka
prostituert	prostitutke
accademia	accademia
sjørøvere	gusari
sjørøvere	pirati
konsoll	konzole
konsoll	konzoli
konsoll	konzola
romagna	romagna
mechelen	mechelen
mobilisert	mobilizirao
merton	merton
krebs	krebs
quintana	quintana
phnom	phnom
witt	witt
thorn	thorn
thorn	trn
dempsey	dempsey
etterforsket	istraživao
refleksjoner	odraz
timo	timo
img	img
arnaud	arnaud
arista	arista
aktor	tužitelj
opium	opijuma
opium	opijum
quiz	kviz
catania	catania
karachi	karachiju
jenson	jenson
farbar	prohodna
bandt	vezana
bandt	vezane
bandt	vezani
bandt	vezan
bombardementet	bombardiranje
polygram	polygram
contact	kontakt
contact	kontaktirajte
dyreplankton	zooplankton
sekulær	sekularna
zappa	zappa
stimuli	podražaje
drummond	drummond
messenger	glasnik
messenger	messenger
fotografere	fotografiranje
solaris	solaris
omskriving	prepisati
béla	béla
vaner	navike
pilatus	pilat
pilatus	pilatus
carolyn	carolyn
reyes	reyes
likeverdig	jednaki
likeverdig	jednako
begavet	nadareni
begavet	nadarena
begavet	nadaren
begavet	talentiran
begavet	talentirana
synagoge	sinagogi
basalt	bazalt
transaksjoner	transakcije
gjette	nagađanje
gjette	pogodi
casper	casper
vfl	vfl
kleist	kleist
debbie	debbie
debbie	debi
luksus	luksuz
luksus	luksuzni
salmene	psalmi
courtney	courtney
beiter	pase
telling	računajući
telling	brojim
telling	brojanje
telling	brojimo
dustin	dustin
dogg	dogg
nea	nea
mangen	mnoge
mangen	mnogi
krasnojarsk	krasnojarsk
ign	ign
diakonoff	diakonoff
niro	niro
iherdig	uporni
iherdig	uporna
iherdig	uporan
gilmore	gilmore
tru	tru
pust	disati
pust	dah
kathryn	kathryn
italienere	talijani
addison	addison
helgene	vikendom
helgene	vikendima
sammenlign	usporedi
sammenlign	usporedite
sammenlign	usporediti
dykkere	ronioci
neues	neues
trøbbel	nevolje
trøbbel	problemi
trøbbel	nevolja
terminator	terminator
dramaer	drame
napalm	napalm
dyrepark	zoo
bleke	blijeda
bleke	blijedo
bleke	blijedi
veldedige	dobrotvorne
veldedige	dobrotvorna
tae	tae
krigsbytte	kvari
regimer	režima
absurde	apsurdno
wilfred	wilfred
avsky	prezir
avsky	gađenje
russel	russel
opplært	trenirao
geriljaen	gerilaca
sparke	udaranje
bankmann	bankar
bankmann	bankara
cuthbert	cuthbert
lai	lai
ekorn	vjeverica
ekorn	vjeverice
hyundai	hyundai
clancy	clancy
gladiator	gladijator
gladiator	gladijatora
bonnet	bonnet
horizon	horizont
isonzo	isonzo
drukket	pili
drukket	popio
drukket	popili
drukket	pio
geni	genijalno
geni	genije
geni	genij
erica	erika
erica	erica
utmattelse	iscrpljenosti
otra	otra
garrison	garrison
garrison	garnizon
languedoc	languedoc
amalia	amalia
konvoi	konvoj
elmer	elmer
frygia	frigije
brakker	baraka
brakker	barake
intervall	interval
frustrert	frustriran
frustrert	frustrirana
kappa	kappa
cary	cary
sunne	zdrav
sunne	zdravi
sunne	zdrava
godkjenner	odobrava
godkjenner	odobriti
godkjenner	odobri
gamal	gamal
excel	excel
hatter	šešire
hatter	kape
hatter	šeširi
limousin	limuzina
limousin	limuzinu
limousin	limuzina
limousin	limuzinu
ryggraden	kičma
ryggraden	kralježnicu
ryggraden	kralježnice
ryggraden	kralježnica
relativitetsteorien	relativnost
exit	izlaz
undertrykt	potlačeni
macarthur	macarthur
pinner	štapiće
pinner	štapići
pinner	palicama
kriegsmarine	kriegsmarine
turks	turaka
turks	turci
turks	turcima
ustabilitet	nestabilnost
ustabilitet	nestabilnosti
buster	buster
graviditet	trudnoće
graviditet	trudnoća
rikdommer	bogatstva
aguilar	aguilar
pac	pac
edouard	edouard
longstreet	longstreet
nowrap	nowrap
forvandle	transformacija
forvandle	transformirati
diem	diem
basin	basin
madras	madrasu
eau	eau
kinetisk	kinetička
ubrukt	neiskorištene
oeste	oeste
skift	pomak
skift	smjene
sesjon	sjednici
sesjon	sesija
sesjon	sjednica
kompleksitet	složenosti
selene	selene
enkemann	udovac
enkemann	udovac
underskrift	potpis
rekreasjon	rekreaciju
lear	lear
følgesvenn	suputnik
følgesvenn	pratitelj
følgesvenn	pratilac
ventes	očekivao
ventes	očekivano
jared	jared
luiz	luiz
fotballturnering	psima
fotballturnering	psi
fotballturnering	pasa
motorola	motorola
dat	dat
svingninger	kolebanja
konkludere	zaključiti
carole	carole
wakefield	wakefield
etanol	etanol
superstar	superstar
lutz	lutz
montenegros	montenegro
montenegros	crnogorski
raga	raga
psycho	psiho
psycho	psihopat
piller	tablete
piller	pilule
dachau	dachau
vintrene	zime
vintrene	winters
kelley	kelley
montering	skupština
montering	skupštine
uventede	neočekivana
uventede	neočekivano
uventede	neočekivani
mahatma	mahatma
idea	ideja
idea	zamisao
heis	lift
heis	dizalo
heis	dizalom
corse	corse
mellomliggende	intersticijski
sensuren	cenzurirati
forutsi	predvidjeti
gandalv	gandalf
hydraulisk	hidraulički
vaughn	vaughn
beskjeder	poruke
conti	conti
lindh	lindh
annonser	oglase
annonser	oglasi
avenir	avenir
metropolis	metropolis
nåler	igle
nåler	igala
kumar	kumar
gwen	gwen
autisme	autizam
jeju	jeju
grusom	okrutna
grusom	okrutni
grusom	okrutno
natrium	natrij
sheila	sheila
kollektivet	kolektiv
slips	kravata
slips	neriješeno
slips	kravatu
parkveien	parkway
pst	pst
vienna	vienna
vienna	beču
vienna	beč
schütz	schütz
växjö	växjö
lyttere	slušatelji
lsd	lsd
vadim	vadim
sykepleie	starački
pinlig	sramotno
pinlig	neugodno
pinlig	neugodno
rudy	rudy
rudy	rudi
zant	zant
herzog	herzog
theobald	theobald
davenport	davenport
wat	wat
aktivert	omogućena
aktivert	omogućeno
aktivert	aktiviran
aktivert	aktivirana
gabler	gabler
organisatoriske	organizacijske
overnaturlig	natprirodno
overnaturlig	nadnaravno
gareth	gareth
bale	bale
reichswehr	reichswehr
forvandler	transformira
kjøpesentre	centri
kjøpesentre	centara
demokrat	demokrata
mcgraw	mcgraw
vigo	vigo
duval	duval
ruskin	ruskin
skopje	skoplje
skopje	skoplju
reagert	reagirao
reagert	reagirala
carlson	carlson
mobilitet	mobilnost
rpm	okretaja
humber	humber
tod	tod
ventura	ventura
salle	salle
ape	majmune
ape	majmun
ape	majmune
ape	majmun
sepp	sepp
clouds	oblaci
clouds	oblake
clouds	oblaka
avdød	preminuli
avdød	preminuo
avdød	pokojni
zhi	zhi
indikator	indikator
indikator	pokazatelj
nysgjerrig	znatiželjan
zimmer	zimmer
totalitære	totalitarni
arezzo	arezzu
motherwell	motherwell
maynard	maynard
kapitalismen	kapitalizam
kapitalismen	kapitalizma
sandstrender	plaze
sandstrender	plaže
dolmen	dolmen
tromme	bubanj
whitman	whitman
cruises	krstarenja
sis	seka
sis	sestrice
sis	seko
siegel	siegel
hautes	hautes
cunha	cunha
convair	convair
galway	galway
motorisert	motorizirana
tokelau	tokelau
turbulent	turbulentno
rekognosering	izviđanje
lørdager	subotom
lørdager	subote
tapper	hrabar
tapper	hrabri
tapper	hrabro
tapper	hrabra
behandlinger	tretmani
behandlinger	tretmana
behandlinger	tretmane
evangelium	evanđelja
evangelium	evanđelje
fact	činjenica
flavius	flavije
tver	tver
snute	njušku
snute	njuška
initialene	inicijali
initialene	inicijale
parring	parenje
parring	parenja
fargerik	šarene
fargerik	šarene
smash	razbiti
feeling	osjećaj
heroisk	herojski
heroisk	junački
hawks	jastrebovi
fairbanks	fairbanks
carlsberg	carlsberg
blåtann	bluetooth
duffy	duffy
linse	leća
linse	objektiv
bader	bader
sixtus	siksto
impuls	impuls
impuls	impulse
gomes	gomes
iliffe	iliffe
meny	jelovnik
meny	izbornik
meny	menu
tilkoblet	povezano
tilkoblet	povezani
tilkoblet	spojeni
tilkoblet	online
telecom	telekom
telecom	telecom
rocha	rocha
wylie	wylie
fredericia	fredericia
okser	bikovima
okser	bikova
okser	bikovi
barnehjemmet	sirotišta
barnehjemmet	sirotište
ministrene	ministre
ministrene	ministri
australasia	australazija
koordinator	koordinator
styles	stilova
attributter	atribute
prøvene	probe
katrina	katrina
fernand	fernand
landa	landa
caldwell	caldwell
luzern	luzernu
englund	englund
towers	kule
hutton	hutton
abigail	abigail
gian	gian
beatty	beatty
ilja	ilja
ilja	ilia
palladio	palladio
rimelige	razumno
rimelige	razuman
rimelige	razumna
danilevsky	danilevsky
mosley	mosley
tilbedelse	obožavanje
daphne	daphne
takknemlig	zahvalna
takknemlig	zahvalan
takknemlig	zahvalni
takknemlig	zahvalna
takknemlig	zahvalan
snyder	snyder
armando	armando
herbie	herbie
qian	qian
leighton	leighton
koss	koss
barnebarnet	unuk
barnebarnet	unuka
massakrert	masakrirani
korporal	kaplar
backgroundcolors	backgroundcolors
bestikkelser	mito
bestikkelser	podmićivanje
bestikkelser	mito
bestikkelser	mita
designere	dizajneri
ani	ani
blaine	blaine
cabriolet	kabriolet
klovn	klauna
klovn	klaun
wald	wald
medellín	medellín
medellín	medellin
bestille	naručivanje
bestille	narudžba
bestille	poredak
bestille	naruči
sao	sao
avery	avery
kur	lijek
mytteri	pobuna
utløper	istječe
utløper	istječe
papeete	papeete
generisk	generički
flyging	leti
flyging	letenje
flyging	leteći
flyging	leta
flyging	letu
flyging	let
graeme	graeme
proto	proto
følsom	osjetljivo
følsom	osjetljiva
følsom	osjetljiv
følsom	osjetljive
følsom	osjetljivi
elo	elo
oktav	octave
luftskipet	cepelin
theresa	theresa
theresa	tereza
xia	xia
nomader	nomadi
erhard	erhard
styrter	ruši
cochrane	cochrane
manøvrere	manevar
pentagon	pentagona
pentagon	pentagon
clube	clube
protestere	protest
protestere	prosvjed
protestere	protesta
henrette	izvrši
henrette	pogubiti
chloe	chloe
patty	patty
napier	napier
haile	haile
rabbiner	rabina
rabbiner	rabin
slide	klizanje
slide	tobogan
coruña	coruña
republikkene	republikama
vaduz	vaduz
symposium	simpozij
gjertrud	gertrude
lunar	lunar
fedrelandet	domovina
fedrelandet	domovinu
hayashi	hayashi
calhoun	calhoun
atalanta	atalanta
ely	ely
junge	junge
freak	nakaza
sirkulær	kružni
charadriiformes	močvarice
penelope	penelope
sato	sato
sioux	sioux
foreldreløs	siroče
gartner	vrtlar
kaker	kolače
kaker	kolači
kaker	torte
kaker	kolači
kaker	kolačiće
kaker	keksi
nagy	nagy
betydd	značilo
rhea	rhea
udødelige	besmrtnici
udødelige	besmrtni
udødelige	besmrtan
udødelige	besmrtna
profitt	profit
profitt	zarade
profitt	zarada
profitt	profit
profitt	zarade
profitt	zarada
kake	kolač
kake	torta
kake	torte
nettene	noci
nettene	noći
nettene	noćima
capote	capote
ulikheter	razlika
ulikheter	razlike
administrerte	uspio
getting	dobivanje
getting	uzimajući
rip	rip
anatolij	anatolij
lucifer	lucifer
lucifer	lucifera
stefar	očuh
jacopo	jacopo
holloway	holloway
manet	meduze
manet	meduza
halvert	prepolovljen
mca	mca
frasa	odrekao
yuri	yuri
yuri	jurij
paranoid	paranoičan
livorno	livornu
protestant	protestantska
utilgjengelig	nedostupan
utilgjengelig	nedostupna
andromeda	andromeda
bakhold	zasjede
bakhold	zasjedu
bakhold	zasjeda
bakhold	zasjedu
tarzan	tarzan
militant	militantne
forfremmelse	promociju
forfremmelse	promaknuće
forfremmelse	promocije
forfremmelse	promocija
bellini	bellini
hvilte	odmaranje
hvilte	odmara
hvilte	odmarao
jános	jános
bertelsen	bertelsen
lasker	lasker
reflections	odraz
battlestar	battlestar
assimilert	asimilirali
keanu	keanu
myself	sebe
myself	sebi
austen	austen
vaser	vaze
hooper	hooper
sosialist	socijalista
sosialist	socijalistička
sosialist	socijalisti
coppa	coppa
coll	coll
kapitalistiske	kapitalistički
benedetto	benedetto
smoke	dim
smoke	dima
rybak	rybak
dyder	vrline
kata	kata
chin	bradu
chin	chin
chin	brada
chin	bradi
judd	judd
entomolog	entomolog
irma	irma
etterlyst	tražen
etterlyst	traženi
etterlyst	htio
autorisasjon	ovlaštenje
autorisasjon	odobrenje
autorisasjon	ovlaštenje
autorisasjon	odobrenje
méneville	méneville
suppe	supa
suppe	juhu
suppe	juha
optimale	optimalne
ingolstadt	ingolstadt
passivt	pasivno
luftskip	cepelin
paradiset	raja
paradiset	raj
paradiset	paradise
lancelot	lancelot
sluse	zaključavanje
eksplosjoner	eksplozije
flaggene	zastave
banana	banana
banana	bananu
sigourney	sigourney
følelsesmessig	emocionalne
følelsesmessig	emocionalno
følelsesmessig	emocionalna
følelsesmessig	emotivno
hanks	hanks
omdirigere	preusmjeriti
omdirigere	preusmjeri
omdirigere	preusmjeriti
omdirigere	preusmjeri
darcy	darcy
herlig	divno
herlig	divna
herlig	divno
aleksandra	alexandra
aleksandra	aleksandra
aleksandra	aleksandra
karbohydrater	ugljikohidrate
karbohydrater	ugljikohidrata
mello	mello
eksportere	izvoz
souza	souza
marlon	marlon
edna	edna
kampf	kampf
antonín	antonín
barlow	barlow
credit	kreditna
credit	kredit
cockpit	kokpit
sailor	mornaru
sailor	mornar
valladolid	valladolid
matrise	matricu
matrise	matrica
remi	remi
syfilis	sifilis
grote	grote
panda	pande
panda	panda
vietnamesere	vijetnamski
brennan	brenan
brennan	brennan
manu	manu
lønnsomt	profitabilno
destinasjon	odredište
destinasjon	destinacija
glem	zaboravite
glem	zaboravi
crowe	crowe
dayton	dayton
bibliotheca	bibliotheca
luoyang	luoyang
ibiza	ibiza
kretsløp	orbitu
parkene	parkova
parkene	parkovima
parkene	parkove
parkene	parks
parkene	parkovi
sartre	sartre
jeannel	jeannel
josip	josip
elba	elbe
marrakech	marakešu
welch	welch
rotor	rotor
vidal	vidal
delfiner	dupini
månedlige	mjesečno
månedlige	mjesečni
eredivisie	eredivisie
bevilgninger	sredstva
bevilgninger	financiranja
bevilgninger	financiranje
kommandørkaptein	zapovjednik
rovaniemi	rovaniemi
kiribati	kiribati
tørker	maramice
nedslag	utjecaj
nedslag	udar
abidjan	abidjan
marlene	marlene
hylla	polica
hylla	policu
hylla	polici
barrichello	barrichello
anchorage	anchorage
russo	russo
persefone	perzefona
koreografi	koreografija
koreografi	koreografiju
nederlendere	dutch
nederlendere	nizozemski
istván	istván
gror	raste
gror	rastu
gror	rasti
augustine	augustine
jacksonville	jacksonville
frisør	frizer
kern	kern
nimrod	nimrod
ric	ric
reno	reno
vostok	vostok
oster	sireva
artemisia	artemisia
aiskhylos	eshil
scarlett	scarlett
arrestasjoner	hapšenja
arrestasjoner	uhićenja
gaven	dar
gaven	poklon
magnet	magnet
eintracht	eintracht
kompatibel	kompatibilni
midas	midas
kaspar	kaspar
kutter	rezanje
stolper	rešetaka
stolper	rešetke
stolper	barovi
valens	valens
leukemi	leukemija
leukemi	leukemiju
leukemi	leukemija
leukemi	leukemiju
stakkars	jadna
stakkars	jadan
stakkars	jadno
verifisert	provjereno
verifisert	potvrđeno
kreml	kremlja
soundgarden	soundgarden
antagelser	pretpostavke
antagelser	pretpostavki
uvesentlig	nevažno
rekkene	redove
kaotiske	kaotično
forhåndsvisning	pregled
uns	uns
libyas	libiji
fotgjengere	pješaka
eris	eris
kropper	tijela
ektefeller	supružnika
kvalme	mučnina
kvalme	mučninu
kvalme	mučnine
kopierer	kopiranje
kopierer	kopira
selvtillit	samopouzdanje
selvtillit	povjerenje
tanzaniansk	tanzanijski
lukkes	zatvara
speer	speer
richelieu	richelieu
amman	aman
amman	amanu
navarro	navarro
komparativ	komparativne
rug	tepih
soto	soto
skolebarn	školarci
eileen	eileen
orienten	orient
adenauer	adenauer
snøstorm	mećava
låret	bedra
låret	bedro
flåter	splavi
flåter	flote
feminisme	feminizam
hyperion	hyperion
sadie	sadie
monobook	monobook
beskyttes	zaštićeno
beskyttes	zaštićena
beskyttes	zaštićen
beskyttes	zaštićeni
fortrinn	prednost
anekdoter	anegdote
gracie	gracie
weir	weir
seglet	pečat
oppgang	raste
oppgang	ustanak
booker	booker
moran	moran
nadir	nadir
vektorer	vektora
tess	tes
tess	tess
terskel	prag
grop	jame
grop	pit
grop	jama
grop	jami
fenerbahçe	fenerbahçe
noël	noël
ariadne	ariadne
masteroppgave	teze
masteroppgave	tezi
masteroppgave	tezu
masteroppgave	teza
damien	damien
bueskyttere	strijelci
mendes	mendes
damian	damian
kathy	kathy
kathy	keti
klodvig	clovis
dekanus	dekan
dekanus	din
dekanus	dean
alumni	alumni
pornografi	pornografija
pornografi	pornografije
pornografi	pornografiju
darlington	darlington
sheng	sheng
ideologier	ideologija
hjortedyr	jelen
hjortedyr	srna
hjortedyr	jeleni
hjortedyr	jelen
hjortedyr	jelena
szczecin	szczecin
ancona	anconi
reunion	okupljanje
kjør	pogon
kjør	vozi
intakte	netaknuta
intakte	netaknut
poole	poole
bellevue	bellevue
custer	custer
polis	polis
megan	megan
saarland	saarska
becket	becket
ignorerte	ignorirao
ignorerte	ignorirala
kaufman	kaufman
pescara	pescara
winkler	winkler
befruktning	oplodnju
semantisk	semantičke
jonatan	jonathan
tundra	tundri
spiselige	jestivo
monza	monzi
corona	corona
vox	vox
lully	lully
mellotron	mellotron
aubrey	aubrey
cosworth	cosworth
drum	bubanj
transformasjon	transformacija
sikorsky	sikorsky
trump	adut
trump	trump
micro	mikro
cellulose	celuloza
smyrna	smirna
tula	tula
dusk	sumrak
frankfurter	frankfurter
avdelingsleder	major
avdelingsleder	bojnik
