और	그리고
स्प्रिंग्स	스프링
स्प्रिंग्स	스프링스
वेम्बली	웸블리
सैमुएल	새뮤얼
सैमुएल	사무엘
सुर्खियों	헤드라인
पैच	패치
विषुव	분점
कार्निवाल	사육제
कार्निवाल	카니발
बॉर्डर	국경
बॉर्डर	경계
बॉर्डर	경계선
बॉर्डर	테두리
सैलून	미용실
सैलून	살롱
सैलून	미용실
सैलून	살롱
संक्षारण	부식
समलैंगिकता	동성애
समलैंगिकता	동성애자
मिलों	밀스
कोन	원뿔
लियोनार्ड	레오나드
लियोनार्ड	레너드
खर्चों	비용
बीजीय	대수
बीजीय	대수적
जैकब	제이콥
जैकब	야곱
स्नेहक	윤활유
दीनार	디나르
रूबी	ruby
रूबी	루비
तिकड़ी	트리오
क्लीवलैंड	클리블랜드
मॉरिशस	모리셔스
महत्वाकांक्षा	야망
फ़रग़ना	페르가나
डेस्क	데스크
डेस्क	책상
आफिस	사무소
आफिस	사무실
आफिस	오피스
जूरी	배심원
मूडी	무디
सुइट	스위트
डोमिनिकन	도미니카
डोमिनिकन	도미니카
केसरिया	사프란
कद्दू	호박
मूषक	생쥐
मूषक	마우스
रिक्टर	리히터
गेस्ट	손님
गेस्ट	게스트
गेस्ट	참석자
गेस्ट	손님들
फार्मेसी	약국
फार्मेसी	약학
पेटी	상자
पेटी	박스
पावेल	파월
हराम	금지
हराम	하람
जेक	제이크
तोपें	대포
तोपें	캐넌포
तोपें	캐논
कैथी	캐시
कैथी	캐시
प्रोटेस्टैंट	개신교
मोज़िला	모질라
अंकल	삼촌
अंकल	아저씨
पिंकी	핑키
सर्किल	서클
सर्किल	circle
ब्रैड	브레이드
ब्रैड	브래드
छापामार	게릴라
काठी	안장
बाते	회담
बाते	것들
बाते	사물
सियोल	서울
शर्म	부끄러운
शर्म	수치
शर्म	부끄러움
शर्म	부끄러워
शर्म	부끄러움
शर्म	부끄러워
शर्म	부끄러움
शर्म	부끄러운
प्रत्युत्तर	답장
प्रत्युत्तर	응답
प्रत्युत्तर	답글
प्रत्युत्तर	답변
स्टुडियो	스튜디오
डेब्यू	데뷔해
डेब्यू	데뷔
प्रेषक	발신
सन्निकट	대략적인
प्रिंसिपल	교장
मोनाको	모나코
नूह	노아
चेस	체이스
खाँसी	기침
खाँसी	기침
शार्क	상어
शार्क	상어
बार्बी	바비
बनाएँ	만듭니다
बनाएँ	만들기
बनाएँ	생성
बनाएँ	만드세요
रक्ताल्पता	빈혈
ताना	타나
विनिमायक	교환기
एल्गोरिथ्म	알고리즘
चैलेंजर्स	챌린저
तैर	수영
टाइल	타일
टाइल	타일
दीर्घायु	장수
देस	des
धुंध	포기
धुंध	안개
धुंध	안개
धुंध	안개
अरमानी	아르마니
संगतता	호환성
घूमना	방황
घूमना	순회
ब्रिस्टल	브리스틀
ब्रिस्टल	브리스톨
यूआरएल	url
यूआरएल	url
मिड	중순
मिड	미드
मिड	mid
पाश	루프
पाश	반복
परिशुद्धता	정밀도
परिशुद्धता	정밀
परिशुद्धता	정확도
परिशुद्धता	정밀도
परिशुद्धता	정확성
कंधों	어깨
गॉव	침실
मशाल	토치
मशाल	횃불
ईथरनेट	이더넷
ताइपे	타이페이
ताइपे	타이베이
खट्टा	사워
दुविधा	딜레마
हिस्पैनिक	히스패닉
थोरियम	토륨
काय	케이
लाउंज	라운지
प्रहरी	워치독
पार्लियामेंट	국회
पार्लियामेंट	국민의회
पार्लियामेंट	의회
पोर्टो	포르토
पोर्टो	포르투
तारीफ	칭찬
तारीफ	찬미
तारीफ	찬양
एप्लिकेशन	애플리케이션
एप्लिकेशन	어플리케이션
एप्लिकेशन	어플리케이션
एप्लिकेशन	애플리케이션
एप्लिकेशन	프로그램
एप्लिकेशन	어플리케이션
ट्रेस	추적
ट्रेस	트레이스
ट्रेस	흔적
ब्लॉगर	블로거
ब्लॉगर	블로거
लेविस	루이스
टूलबार	도구모음
ट्रेंट	트렌트
भोर	새벽
मनीला	마닐라
महाधमनी	대동맥
उदघाटन	취임식
सुजुकी	스즈키
ब्रुसेल्स	브뤼셀
न्युमैन	뉴먼
पदचिह्न	발자국
अफवाहें	소문
आठवां	여덟번째
स्कीइंग	스키
कर्नेल	커널
आरोह	마운트
पाइपलाइन	파이프라인
संतरे	오렌지
सैंट	향기
गुणसूत्रों	염색체
संग्राहक	용기
संग्राहक	컨테이너
अंदाज़ा	추측
फव्वारे	분수
वाकर	워커
आइसक्रीम	아이스크림
कोलंबस	콜롬버스
कोलंबस	콜럼버스
ढलाई	캐스팅
एयरोस्पेस	에어버스
सेंसरशिप	검열
एंजेलो	젤로
एंजेलो	안젤로
कठिनाइयाँ	괴로움
जेनरेटर	생성기
जेनरेटर	발전기
खोई	분실
खोई	로스트
खोई	잃어버린
आँकड़ा	자료
आँकड़ा	데이터
अभियोजन	기소
थॉम्पसन	톰프슨
जॉय	기쁨
जॉय	조이
जॉय	기쁨이
जॉय	조이
कॅप्लर	케플러
अस्पष्टता	불투명
अस्पष्टता	투명도
सिगनल	신호
रॅपन्ज़ेल	라푼젤
रामा	라마
द्वारों	게이츠
लालटेन	랜턴
डिस्को	디스코
तितलियों	나비
पाइन	소나무
पाइन	파인
हवाना	아바나
ब्लाइंड	블라인드
प्रदर्शक	디스플레이
प्रदर्शक	표시
प्रदर्शक	표시하기
प्रदर्शक	디스플레이
मज़ार	무덤
प्रशीतन	냉각
प्रशीतन	냉동
प्रशीतन	냉장
एबीएन	abn
हर्ट्ज़	허츠
हर्ट्ज़	헤르츠
कंगारू	캥거루
गाली	학대
गाली	남용
गाली	악용
थामस	토머스
थामस	토마스
मिस्त्र	이집트
एल्गोरिदम	알고리즘
आविष्कारों	발명
सम्मिलन	동화
संस्थापन	설치
नदिया	나디아
मेक्सिकन	멕시코인
मेक्सिकन	멕시코
मुक़ाबला	행진
लुडविग	루트비히
लुडविग	루드비히
घोस्ट	귀신
घोस्ट	유령
घोस्ट	고스트
नन	수녀
नन	수녀
वफादारी	충성
वफादारी	멤버십
लोन	대출
वृक्षारोपण	플랜테이션
रिचर्डसन	리처드슨
न्यूट्रिनो	중성미자
दक्षिणपश्चिम	사우스웨스트
दक्षिणपश्चिम	남서
दक्षिणपश्चिम	남서부
गोमांस	비프
गोमांस	쇠고기
गोमांस	소고기
बजरी	자갈
लिस्बन	리스본
डिप्रेशन	우울증
मोबाईल	모바일
कछुए	거북
कछुए	거북이
यात्राएँ	놀이기구
अज्ञानता	무지
जेफ़	제프
जेफ़	jeff
बर्क	버크
गुफाएँ	동굴
घृत	알로에
गवाहों	증인
गवाहों	목격자
