மற்றும்	en
பங்குதாரர்	metgesel
புனைப்பெயர்	bynaam
உதடு	lips
உதடு	lippe
உதடு	lip
நினைத்தேன்	dog
நினைத்தேன்	gedink
சூர்	zur
டைரி	dagboek
இடைநீக்கம்	suspensie
தவறியது	misgekyk
தவறியது	misgeloop
தவறியது	gemis
நோயெதிர்ப்பியல்	immunologie
கிரீன்விச்	greenwich
குவெண்டின்	quentin
பேல்	bale
முர்ரே	murray
உள்வரும்	inkomende
ஆளி	vlas
கிரீன்லாந்து	groenland
சவால்கள்	uitdagings
ஹேக்	gekraak
ஹேக்	hack
ரேஞ்சர்	ranger
எஞ்சி	angie
செல்லுலார்	sellulêre
பல்கேரிய	variant
செல்பேசி	selfoon
கூலும்	coulomb
உந்துதல்	gemotiveerd
வினாடிகள்	sekondes
வினாடிகள்	sekonde
இணைப்பைப்	skakel
எளிதானது	makliker
எளிதானது	maklik
எளிதானது	maklike
நேயம்	humanity
பட்டாசு	pype
பட்டாசு	vuurwerke
ஜாவாஸ்கிரிப்ட்	javascript
மேடிசன்	madison
மனிதநேயம்	asook
மனிதநேயம்	humanity
மனிதநேயம்	geesteswetenskappe
மெக்	meg
உடைந்தது	gebreekte
உடைந்தது	stukkend
உடைந்தது	gebroke
உடைந்தது	gebreek
பரோக்	barok
யோசனைகள்	idees
இஸ்லாமாபாத்	islamabad
செல்லாத	geldig
செல்லாத	geldige
செல்லாத	soektog
செல்லாத	ongeldig
செல்லாத	ongeldige
காலின்ஸ்	collins
பிசாவு	bissau
பயங்கரவாதம்	terrorisme
தேதிகள்	datums
கொரிந்தியர்	corinthians
அர்ப்பணிப்பு	toewyding
அர்ப்பணிப்பு	verbintenis
அர்ப்பணிப்பு	commitment
பிராட்லி	bradley
வேகமானது	vinnig
வேகமானது	vinnige
உதுமான்	oethman
முட்டாள்	gek
முட்டாள்	idiot
முட்டாள்	dom
ஸ்டுவர்ட்	stuart
நூற்று	honderde
லேலண்ட்	leland
ரிச்மண்ட்	richmond
ரமோன்	ramon
வாக்கியங்கள்	frases
காளைகள்	bulle
காளைகள்	bulls
குவேரா	guevara
புறாக்கள்	duiwe
மைதிலி	mai
ஜென்னி	jenny
ரோட்டரி	rotary
உரத்த	loud
கூர்மை	vorms
கூர்மை	skerp
அறங்காவலர்	trustee
திருப்புமுனை	deurbraak
திருப்புமுனை	baanbreker
ஷேர்	sher
ரூபிள்	roebel
டைனமிக்	dinamiese
டைனமிக்	omvattende
கர்ப்பம்	swangerskap
டேப்	tape
போரிஸ்	boris
ஏமன்	jemen
விடியல்	dawn
சிற்றாலயம்	kapel
சிற்றாலயம்	chapel
அறியாமை	ignorance
மகளே	dogter
தேடல்கள்	soektogte
பிக்சல்கள்	pixels
மீவியற்பியல்	metafisika
வினையெச்சம்	bywoord
ஹார்ப்பர்	harper
பிராய்ட்	freud
ரோமர்	romeine
ஆஸ்பிரின்	aspirien
அன்டோனியோ	antonio
லிங்கின்	linkin
சமையலறை	kombuis
டயஸ்	dias
சிந்தியா	cynthia
ஆலிஸ்	alice
விழிப்பு	awakening
ஈவான்ஸ்	evans
ஹோவர்ட்	howard
குன்	kun
அடம்	adam
தாளங்கள்	beats
தாளங்கள்	slae
ரெனால்ட்ஸ்	reynolds
யோனி	vagina
லயோலா	loyola
சத்தியாகிரகம்	satyagraha
கணுக்கால்	enkel
அணுகலாம்	toegang
கிரீம்	room
கிரீம்	cream
வில்லா	villa
சிறப்பம்சங்கள்	hoogtepunte
வலைப்பதிவர்	blogger
சூட்	kleed
ஈஸ்ட்வுட்	eastwood
பத்திரமாக	veilig
பத்திரமாக	veilige
வக்கீல்	prokureur
வக்கீல்	dronkbestuur
நயாகரா	niagara
சுரோடிங்கர்	schrödinger
ஐக்கியம்	vereenigde
ஐக்கியம்	united
ஐக்கியம்	verenigde
தெரிந்தவர்கள்	kennisse
தெரிந்தவர்கள்	kennis
எப்படிக்	hoe
டோபி	toby
பிஷப்	biskop
பிஷப்	loper
பிரிட்டோரியா	pretoria
வைரங்கள்	ruite
வைரங்கள்	diamonds
அதிகாரிகளிடம்	outoriteit
அதிகாரிகளிடம்	owerhede
ஃபோன்	foon
ஃபோன்	phone
உளவாளி	speurder
தம்பதிகளின்	paartjie
குழந்தைகளிடம்	kinders
இணைக்கவும்	verbind
இணைக்கவும்	koppel
சாக்லேட்	sjokolade
இலியட்	ilias
ஹியூக்ஸ்	hughes
அற்புதங்கள்	miracles
அற்புதங்கள்	wonders
சிட்டு	tit
உந்தப்பட்டு	pomp
மாமி	mami
ஐபீரிய	iberiese
டர்போ	turbo
ஷி	shi
அமெச்சூர்	amateur
லிண்டா	linda
மெகாபைட்	megagrepe
பாலகுமாரன்	bakoe
ஹிரோஷிமா	hirosjima
ட்ரூ	drew
பிளாசா	plaza
யாவே	yahweh
பூனா	pune
நீட்சே	nietzsche
மம்மி	mummy
மம்மி	mummie
பழக்கங்கள்	optrede
பழக்கங்கள்	optredes
பழக்கங்கள்	gewoontes
சிறார்கள்	minderjariges
பரீட்சை	ondersoeke
பரீட்சை	eksamen
பிணி	siek
இருந்திருந்தால்	sou
தாமரைப்	lotus
உப்சாலா	uppsala
விவசாயத்திற்கு	landbou
டாக்ஸி	taxi
தியானத்தில்	meditasie
தொலைந்த	verlore
தொலைந்த	verloor
பார்த்தது	gesien
ஜோயல்	joel
தலைமுறைகள்	generations
மொனாக்கோ	monaco
புதிரான	magiese
சீர்கேடு	bedorwe
தாதா	dada
வித்தியாசமாக	verskillende
வித்தியாசமாக	anders
கிரிகோரி	gregory
கிரிகோரி	gregorius
பாலிங்	pauling
ஜென்னர்	jenner
மேடம்	mevrou
மேடம்	madam
கிளாட்	claude
வேண்டுகோள்கள்	versoeke
மடி	vou
மாவோ	mao
நோம்	nom
காமிரா	camera
காமிரா	kamera
புருண்டி	burundi
ஆயில்	olie
மண்ணீரல்	milt
திரிதடையம்	transistor
நினைவைப்	geheue
நினைவைப்	herinnering
இனவாதம்	rassisme
லீகா	liga
கொலையாளி	assassin
விவியன்	vivian
அல்லா	alla
மீட்	heuningbier
லூ	lou
வேர்ட்ஸ்வொர்த்	wordsworth
கிரீடம்	kroon
விரலை	vinger
திரையரங்கம்	teater
திரையரங்கம்	teater
கிளிண்டன்	clinton
திரில்லர்	riller
பட்டகம்	klawer
பட்டகம்	klubs
இறைவா	here
ரேச்சல்	rachel
நடிப்பது	skiet
நடிப்பது	verskietende
கமாண்டோ	commando
தடயவியல்	forensiese
துனீசியா	russies
துனீசியா	tunisië
ஆழமற்ற	shallow
கன்னம்	cheek
ஏடிஎம்	otm
உடன்பிறப்பு	binneste
லியோனி	leoni
அன்பை	liefde
கியர்	toerusting
கியர்	gear
மங்கிய	verdof
மங்கிய	opskrif
சேர்மன்	chairman
மார்பகம்	breast
கருத்தரங்கு	aanbreek
கைப்பாவை	puppet
ஆர்க்கிமிடீஸ்	archimedes
ரூம்	kamer
பாரோ	barrow
ரெக்ஸ்	rex
ஜூல்ஸ்	jules
கழிவறை	toilet
கழிவறை	badkamer
பட்டியலிடப்பட்டுள்ள	gelys
ஆய்வகங்கள்	laboratoriums
மோனோ	mono
விண்ணப்பங்கள்	toepassings
விண்ணப்பங்கள்	programme
விண்ணப்பங்கள்	aanwendings
விண்ணப்பங்கள்	aansoeke
எடின்பர்க்	edinburgh
பியரி	pierre
முன்தோற்றம்	oorsig
முன்தோற்றம்	oorleg
முன்தோற்றம்	besigtig
முன்தோற்றம்	voorskou
முன்தோற்றம்	oorleg
பெர்குளோரேட்டு	perchlorate
ரால்ப்	ralph
சாலி	sally
வெர்னர்	werner
சுடு	skiet
வனுவாட்டு	vanuatu
கும்பம்	waterdraer
ஆண்ட்ரியா	andrea
கேமரூன்	kameroen
கோல்ப்	gholf
வேட்டைக்காரன்	hunter
வேட்டைக்காரன்	jagter
வேட்டைக்காரன்	nimrod
சேஸ்	chase
ஒப்பீடுகள்	vergelykings
கலெக்டர்	collector
பெளத்தம்	boeddhistiese
மேட்டர்	mater
டிரேக்	drake
மினசோட்டா	minnesota
நெசவாளர்	wewers
பிளாக்பர்ன்	blackburn
சிக்ஃபிரைட்	siegfried
பலூன்	ballon
பேத்தி	kleindogter
யோனா	jonah
செலினியம்	selenium
புரூக்ளின்	brooklyn
கூடாரம்	tent
யாருமே	niemand
தூதர்கள்	apostles
தூதர்கள்	boodskappers
சாட்சியம்	testimony
பயனுள்ளது	bruikbare
பயனுள்ளது	nuttig
