から	от
ポアソン	поасон
玉ねぎ	лук
玉ねぎ	лук
オデュッセウス	одисей
ヘルム	хелм
ヒューマノイド	хуманоид
プレトリア	претория
オッペンハイマー	опенхаймер
対格	винителен
義肢	протеза
義肢	протези
無煙	бездимен
ガゼル	газела
オストラヴァ	острава
デュバル	дювал
アストラハン	астрахан
ウツボ	мъри
エレイン	елейн
エレイン	илейн
ポラック	полак
チャウ	чоу
チャウ	чау
アムル	амр
ローディング	товарене
ローディング	натоварване
ローディング	зареждане
胆嚢	жлъчката
買い手	купувач
買い手	купувача
ブルドーザー	булдозер
ジェネリック	общи
モンス	монс
禁輸	ембарго
アウター	външна
アウター	външен
ナザレ	назарет
センセーショナル	сензационно
ゴンサロ	гонсало
ヴラド	влад
インジェクション	инжекция
インジェクション	инжектиране
インジェクション	впръскване
パンパ	пампасите
パンパ	пампа
フィールディング	филдинг
ピカピカ	лъскаво
ピカピカ	лъскави
ピカピカ	лъскава
穀倉	житница
ジャクリーヌ	жаклин
グレムリン	гремлин
ダッドリー	дъдли
パラッツォ	палацо
ユーティリティー	комунални
地籍	кадастралните
シマウマ	зебра
ハルツーム	хартум
ドゥアルテ	дуарте
バラクーダ	баракуда
ディッキー	дики
やけど	бърнс
やけど	гори
やけど	изгаряния
やけど	изгори
やけど	гори
やけど	изгаряне
ジュリアナ	джулиана
ガーデニング	градинарство
生姜	джинджифил
生姜	джинджър
ラハティ	лахти
強制執行	възбрана
いかだ	сал
いかだ	сала
シェード	нюанс
シェード	сянка
キウイ	киви
ピューマ	пума
ロドルフォ	родолфо
情念	патос
本草学	билколечение
ハイビスカス	хибискус
ウロコ	везни
ウロコ	люспи
燻製	пушена
燻製	излекуван
燻製	излекувана
燻製	излекувани
コンコルディア	конкордия
睾丸	тестиси
合肥	хъфей
タウヌス	taunus
クルガン	курган
リエカ	риека
スコーネ	сконе
アマルフィ	амалфи
ファルコ	фалко
マハル	махал
リロイ	лирой
リロイ	лерой
ティリオン	тирион
フローティング	плаващи
フローティング	плаваща
フローティング	плаващ
ウィーナー	кренвирш
ドーキンス	доукинс
バーティ	бърти
愚か者	глупак
愚か者	глупаци
セイウチ	морж
エレガンス	елегантност
イチイ	тис
クロロフィル	хлорофил
シャイア	графство
シャイア	графството
ミクロン	микелон
ビギナー	начинаещи
ビギナー	начинаещ
エストラーダ	естрада
ヘニング	хенинг
ネフスキー	невски
セゴビア	сеговия
シームレス	безпроблемно
ペパーミント	мента
ハンツビル	хънтсвил
ハーマイオニー	хърмаяни
オルト	орто
おむつ	пелена
おむつ	пелени
おむつ	пелени
ミケル	микел
オンブズマン	омбудсманът
オンブズマン	омбудсман
オンブズマン	омбудсмана
目盛	мащабиране
目盛	мащаб
目盛	скала
カワウソ	видри
カワウソ	видра
がっかり	разочарование
がっかり	разочароващо
がっかり	разочарован
がっかり	разочарова
がっかり	разочарована
がっかり	разочаровани
がっかり	разочарование
がっかり	разочарованието
がっかり	безделник
がっかり	кофти
アヴェッリーノ	авелино
ロザリー	розали
ロザリー	розали
マヌ	ману
ボロディン	бородин
ファイエット	файет
ドライヤー	сушилни
滑り台	пързалка
バッシュ	баш
イナゴ	скакалци
スティンガー	стингър
ロックス	камъни
ロックス	скали
フォールト	недостатъци
ハールレム	хаарлем
タリス	талис
アビジャン	абиджан
ファック	еба
アマリロ	амарило
斉射	салво
ジャヤ	джая
エメット	емет
エメット	емет
申請者	заявителя
申請者	кандидат
チュン	чун
リベレツ	либерец
デブラ	дебра
キャディ	носач
キャディ	кадилак
ホーキング	хокинг
トリプトファン	триптофан
やかん	чайника
やかん	чайник
弱める	отслаби
モンマルトル	монмартър
たんぱく質	протеини
たんぱく質	протеин
たんぱく質	белтък
ハウル	вой
ハウル	хау
ヴェンツェル	венцел
ヤナ	яна
ルドヴィーコ	лудовико
テス	тес
グリフ	глиф
蝶番	панта
イクス	икс
哺乳動物	бозайници
哺乳動物	бозайник
象嵌	инкрустирани
オリエンテーション	насоченост
オリエンテーション	ориентация
オリエンテーション	ориентиране
オリエンテーション	ориентацията
アセット	актив
アセット	активи
アセット	активи
ワーウィック	уоруик
ワーウィック	уорик
カーヴァー	карвър
むちゃ	гуляй
ビエラ	виера
街灯	светлини
街灯	лампи
街灯	фарове
ミンコフスキー	минковски
フアレス	хуарес
マクシムス	максим
マクシムス	максимус
シュペーア	шпеер
ライアー	лъжец
フィップス	фипс
インセンティブ	стимули
インセンティブ	стимул
インセンティブ	стимули
アモン	амон
胸壁	бойниците
クヌート	кнут
オーフス	орхус
ノルディック	скандинавски
グアドループ	гваделупа
ワカメ	водорасли
トーア	тоа
コマース	търговия
