மற்றும்	at
ஆன்டர்சன்	anderson
கேமரா	kamera
கேமரா	camera
இறுதியான	pinal
இறுதியான	pangwakas
இறுதியான	final
இறுதியான	panghuling
இறுதியான	panghuli
இறுதியான	ultimate
இறுதியான	pangwakas
போக்குகள்	uso
உணரப்பட்டது	nabatid
உணரப்பட்டது	realize
சாலமன்	salomon
சாலமன்	solomon
மட்டை	bat
மட்டை	paniki
கார்ட்டூன்	cartoon
சிகரெட்	sigarilyo
சிகரெட்	sigarilyo
காரம்	maanghang
வேன்	van
மூத்தவர்	senior
வெண்ணெய்	butter
வெண்ணெய்	mantikilya
மரியாள்	magdalene
சிங்கர்	singer
மனோ	mano
நிழல்கள்	anino
கலவரங்கள்	stonewall
ஆர்சனல்	arsenal
வின்ஸ்டன்	winston
குடிசை	kubo
புதுப்பிக்கப்பட்டது	updated
அனிமேஷன்	animated
அனிமேஷன்	anime
தேரை	karag
மூவி	pelikula
மூவி	sine
மூவி	movie
கொள்வனவு	pamimili
கொள்வனவு	namimili
கொள்வனவு	shopping
பேரிடர்	sakuna
பேரிடர்	kalamidad
எறும்புகள்	langgam
தட்டி	tap
உபயோகம்	paggamit
உபயோகம்	utilidad
உபயோகம்	utility
மெழுகு	waks
மெழுகு	wax
வெளிப்புறம்	panlabas
ஹாக்	lawin
ஹாக்	hawk
ஹாக்	hawke
காய்ந்த	tuyo
காய்ந்த	tuyong
கீற்று	streak
பயங்கரவாத	terror
பயங்கரவாத	kilabot
செயற்பட	pagganap
ஹான்ஸ்	hans
பட்டர்	butter
பட்டர்	mantikilya
ராணா	rana
அனுபவத்தை	maranasan
அனுபவத்தை	karanasan
ஆசான்	mentor
பாராட்டும்	pagpapahalaga
குறைந்தளவு	konserbatibo
குறைந்தளவு	conservative
ரொனால்டோ	ronaldo
சக்திவாய்ந்த	powerful
சக்திவாய்ந்த	makapangyarihang
திங்கட்கிழமை	lunes
திங்கட்கிழமை	monday
ஆண்குறி	titi
டெர்ரி	terry
படைத்தவர்	gumawa
படைத்தவர்	lumikha
படைத்தவர்	creator
மண்டேலா	mandela
ஹூ	hoo
கொள்கலன்	nilalaman
கொள்கலன்	lalagyan
இப்ராகிம்	ibrahim
கூந்தல்	hair
கூந்தல்	buhok
மறையும்	itago
அருமை	fantastic
அருமை	napakahusay
அருமை	ganda
அருமை	sarap
அருமை	nice
இயங்கியல்	pagpapatakbo
மகனே	anak
மகனே	son
தலையீடு	pamamagitan
கரிய	darker
குழப்பங்கள்	pagsalungat
குழப்பங்கள்	salungat
விருப்பப்படி	custom
உள்ளடக்கங்கள்	nilalaman
இரக்கம்	pagmamalasakit
வானவில்	rainbow
வானவில்	bahaghari
ஓசியானியா	oceania
யாங்	yang
எட்வார்ட்	edward
நகை	jewel
நகை	alahas
கமிஷன்	commission
கமிஷன்	komisyon
ஆலோசனைகள்	mungkahi
சொந்தம்	sarili
சொந்தம்	sariling
தொடும்	hawakan
ஆரோக்கியம்	kalusugan
ருத்ர	rudra
பாஸ்பரஸ்	phosphorus
மாறிகள்	variable
மாறிகள்	variables
நுண்ணோக்கி	mikroskopyo
ஐசக்	isaac
வாழ்வது	buhay
வாழ்வது	tinitirahan
வாழ்வது	pamumuhay
வெற்றிபெற்று	nanalo
வெற்றிபெற்று	panalo
சலாம்	salam
மேலாளராக	namamahala
மேலாளராக	manager
மேலாளராக	tagapamahala
சலுகை	alok
சலுகை	offer
ரசாயன	chemical
ரசாயன	kemikal
ஸ்வீடன்	sweden
ஸ்வீடன்	suwesya
ரிஷி	rishi
லாக்	lock
லாக்	log
கரோலினா	carolina
பார்பரா	barbara
செலுத்தப்பட்டது	binayaran
செலுத்தப்பட்டது	bayad
செலுத்தப்பட்டது	binabayaran
அந்தோனியார்	anthony
ஸ்டாக்ஹோம்	stockholm
புரூணை	brunei
பள்ளிக்கூடம்	paaralan
வர்ணம்	pininturahan
வர்ணம்	pigment
ரோஜாக்கள்	roses
ரோஜாக்கள்	rosas
மாட்	matt
சொத்துகள்	asset
சக்	chuck
பூரி	puri
டொனால்ட்	donald
டிரைவ்	magmaneho
டிரைவ்	drive
ஒதுக்கப்பட்டது	reserved
பேட்ரிக்	patrick
பாடுகிறார்	kumakanta
பாடுகிறார்	kantahan
பாடுகிறார்	pagkanta
பிரிக்ஸ்	brics
ஒப்பனை	makeup
ஒப்பனை	pampaganda
ஒப்பனை	kosmetiko
ஒப்பனை	cosmetics
துரோணர்	drona
தாமிரம்	tanso
கவனத்திற்கு	atensyon
கவனத்திற்கு	pansin
ஆந்தை	owl
பிரபலங்கள்	celebrities
ஜூலியா	julia
நீளமாக	sticky
நிணநீர்	lymph
குச்சி	patpat
குச்சி	stick
இனக்குழு	lahi
டாமன்	damon
கொன்றார்	napatay
கொன்றார்	pinatay
இருத்தலியல்	existential
கிரியோல்	creole
காளான்	kabute
போதைப்பொருள்	droga
போதைப்பொருள்	drug
ஓடுகள்	tiles
டெர்	der
ஃபோர்ப்ஸ்	forbes
இயக்கிகள்	driver
பிலடெல்பியா	philadelphia
ஜெயின்	jain
செம்பிலான்	sembilan
கடிகாரங்கள்	nanunuod
கடிகாரங்கள்	relo
ராஸ்	ross
எலுமிச்சை	limon
எலுமிச்சை	lemon
எலுமிச்சை	lime
மனிதனும்	kaluluwa
மனிதனும்	soul
பதக்கங்களை	medals
ரீட்	reed
ஆனந்தம்	joy
மார்க்கம்	pananampalataya
மார்க்கம்	relihiyon
காய்கறி	gulay
முதிர்ச்சி	kapanahunan
வழங்கவும்	ibigay
ஷேன்	shane
சிட்ரிக்	citric
குறும்படம்	thumbnail
குறும்படம்	imahen
குறும்படம்	icon
சோனியா	sonia
இலைகளை	dahon
அசுரன்	halimaw
கிளாரா	clara
தேவாலயத்தில்	piazza
நிழலில்	lilim
நிழலில்	shade
அரி	ari
செயல்படுத்துகிறது	pinoproseso
செயல்படுத்துகிறது	pagpoproseso
செயல்படுத்துகிறது	processing
செயல்படுத்துகிறது	pagproseso
சளி	malamig
சளி	sipon
சளி	lamig
கொடூரமான	malupit
கொடூரமான	brutal
முசோலினி	mussolini
தூதுவர்	ambassador
செக்ஸ்	pakikipagtalik
செக்ஸ்	sex
பாலினம்	kasarian
குணப்படுத்தும்	healing
கைபேசி	cell
கைபேசி	cellphone
காலாண்டு	quarterly
காலாண்டு	quarter
அன்னிய	foreign
அன்னிய	dayuhang
சாஸ்திரம்	shastra
பரவுகிறது	kumakalat
ஏறு	umakyat
ஏறு	akyatin
மரபை	legacy
மரபை	iniwang
சவாலாக	hinamon
இம்ரான்	imran
எண்ணங்களை	thoughts
எண்ணங்களை	saloobin
மடிப்பு	wrap
அளவுகோல்	scale
நகர்வுகள்	moves
நகர்வுகள்	gumagalaw
ஹெக்டர்	hector
மாயன்	mayan
வெண்கல	bronze
குணப்படுத்த	gamutin
குணப்படுத்த	lunas
மஸ்ஜித்	masjid
ரோல்	gumulong
ரோல்	roll
ஆல்பங்கள்	album
ஆல்பங்கள்	albums
கெல்லி	kelly
முதுகெலும்பு	tinik
பாக்கியம்	pinagpala
பாக்கியம்	mapalad
பாக்கியம்	blessed
சிறகு	wing
சிறகு	pakpak
சிறகு	wings
சிறகு	pakpak
பட்டாணி	pea
பட்டாணி	peas
சர்ச்சில்	churchill
அங்கீகரிக்கப்பட்டது	inaprubahan
அங்கீகரிக்கப்பட்டது	naaprubahan
ஆற்றலும்	enerhiya
கூட்டுக்	pinagsama
ஆக்கி	processor
கடற்படையினர்	marines
நிபுணத்துவம்	kadalubhasaan
கற்பு	chastity
ஈடன்	eden
கொன்றது	napatay
கொன்றது	pinatay
அதிகபட்சம்	max
அதிகபட்சம்	pinakamataas
சுருங்கி	paliitin
கிட்	kit
செய்தியாளர்	pindutin
செய்தியாளர்	reporter
மறியல்	picket
புக்கர்	booker
கேளிக்கை	paglilibang
கேளிக்கை	libangan
கேளிக்கை	libangan
கேளிக்கை	entertainment
சமோவா	samoa
வாத	terror
வாத	kilabot
நிலுவையில்	nakabinbin
யுனிக்ஸ்	unix
தொட்டில்	duyan
விஸ்டா	vista
வாசம்	hinga
வாசம்	hininga
துன்பங்கள்	hapis
கோளம்	sphere
திரையரங்கு	tanghalan
