年	سال
用法	کاربرد
吋	اینچ
神戶	کوبه
神戶	کوبی
省級	استانی
手術	جراحی
手術	عملیات
手術	عمل
行李	چمدان
行李	مسافری
行李	چمدان
旁白	راوی
穿著	پوشیدن
司徒	استارت
司徒	استوارت
司徒	سوارت
癌症	سرطانی
癌症	سرطان
練習	تمرین
練習	مشق
練習	ورزش
練習	تمرین
機體	ارگانیسم
機體	ارگانیزم
分散	پراکنده
奇怪	عجیبی
奇怪	عجیب
氮	نیتروژن
同性戀	همجنسگرایی
同性戀	گی
同性戀	همجنسگرا
同性戀	gay
同性戀	همجنسگرایی
同性戀	سرخوش
抱	بغل
圖書	کتابها
圖書	کتاب
圖書	کتابهای
圖書	کتاب
圖書	book
圖書	کتابی
岡山	اوکایاما
情感	احساسات
情感	عاطفه
情感	هیجانی
情感	احساسی
情感	هیجانی
情感	احساساتی
情感	عاطفی
情感	احساسات
鴨	اردک
鴨	داک
鴨	اردک
鴨	مرغابی
妖	خبیث
妖	اهریمن
臉	چهره
臉	رخسار
臉	چهره
臉	صورت
臉	face
開啟	باز
效應	اثر
效應	جلوه
效應	تأثیر
效應	تأثیرات
效應	تاثیرات
效應	اثرات
效應	آثار
交叉	صلیب
交叉	کراس
交叉	عبور
交叉	crossover
分數	کسر
分數	امتیازهای
分數	امتیازات
分數	نمرات
分數	نمره
分數	نمره
分數	امتیاز
分數	کسر
分數	کسری
遊客	توریست
遊客	توریستهای
遊客	توریست
遊客	گردشگری
遊客	جهانگرد
遊客	توریستی
遊客	گردشگر
分行	شعبه
分行	شاخه
分行	انشعاب
分行	برنچ
分行	شاخه
騎兵	سواران
騎兵	سواره
強制	الزامی
強制	اجباری
強制	واجب
強制	اجبار
強制	اجبار
強制	اجباری
女生	دختری
女生	دختر
女生	girl
女生	دخترها
女生	دختران
蒸汽	بخار
蒸汽	استیم
鍵	کلیدها
鍵	کلید
鍵	کلید
鍵	کلیدی
鍵	باند
鍵	پیوند
人事	کارکنان
人事	پرسنل
可汗	khan
可汗	خان
可汗	هانگ
干涉	امورات
干涉	مداخله
干涉	پارازیت
干涉	دخالت
干涉	مداخله
干涉	تداخل
干涉	دخالت
干涉	مداخله
經理	مدیر
雅各	یعقوب
雅各	جیکوب
雅各	یاکوب
雅各	جاکوب
小提琴	ویولون
小提琴	ویلن
小提琴	ویولن
小提琴	کمانچه
射手	تیراندازها
假日	تعطیلات
假日	اعیاد
到期	انقضای
到期	انقضا
到期	سررسید
到期	بلوغ
到期	انقضای
到期	انقضا
到期	انقضای
到期	انقضا
敵	دشمن
敵	دشمنی
物業	ویژگی
物業	دارایی
物業	ملک
物業	اموال
物業	مالکیت
預算	بودجه
釜山	بوسان
閃	فلش
閃	flash
閃	فلاش
雕像	مجسمه
雕像	مجسمه
雕像	تندیس
敘利亞	سوریه
敘利亞	سوریه
敘利亞	سوری
短期	کوتاه
短期	کوتاهی
貨	محموله
首頁	خانه
首頁	وطن
首頁	خونه
首頁	آغازه
首頁	آغازه
西貢	سایگون
引力	گرانشی
引力	جاذبه
引力	گرانش
德文	آلمان
德文	آلمانی
霧	مه
霧	مه
市鎮	شهرهای
市鎮	دهستانهای
免疫	مصونیت
免疫	مصونیت
免疫	بیزاری
免疫	برائت
免疫	مصونیت
編碼	کدبندی
編碼	کد
編碼	کدگذاری
編碼	پربازده
編碼	کدبندی
吸	ساک
吸	مکیدن
啤酒	بیر
啤酒	آبجو
啤酒	آبجوی
星期五	جمعه
星期五	آدینه
星期五	جمعه
上訴	خودبینی
上訴	استیناف
上訴	توسل
老虎	ببر
老虎	ببری
老虎	تایگر
老虎	پلنگ
老虎	ببرهای
老虎	ببرها
敏感	حساس
敏感	حساسی
敏感	حساسیت
向前	جلو
時裝	فشن
時裝	مد
時裝	fashion
時裝	مُد
富有	ثروتمند
富有	ثروتمندان
富有	پولدار
富有	پولداری
富有	غنی
富有	ریچ
富有	ثروتمندان
富有	ثروتمندی
富有	پولدار
富有	ثروتمند
火炮	توپخانه
每周	هفتگی
魔女	جادوگر
魔女	جادوگری
擴張	گسترش
擴張	منبسط
擴張	گسترش
擴張	جفا
擴張	بسط
擴張	گسترش
擴張	انبساط
擴張	بسط
斷	شکسته
甲基	متیل
腦	مغز
腦	مغزی
腦	مغزها
腦	مغزهای
進步	پیشرفت
進步	پیشرفتی
進步	پیشرو
德語	آلمان
德語	آلمانی
強度	شدت
強度	قوت
強度	نیرو
強度	قدرت
強度	استحکام
白金	پلاتین
白金	پلاتینی
走廊	دالان
資料庫	دادگان
金額	مقدار
金額	مبلغ
金額	اصل
表格	شکلهای
表格	فرم
表格	شکل
創新	مبتکرانه
創新	نوآوری
創新	نوآوری
修正案	متمم
辦事處	اداره
辦事處	دفتر
佛山	فوشان
叉	انشعاب
叉	دوراهی
叉	چنگال
叉	فورک
海灣	خلیج
海灣	خلیج
海灣	بای
希爾	تپه
希爾	هیل
錄音	ضبط
農民	رعیت
農民	دهقان
農民	روستایی
農民	کشاورز
農民	کشاورزان
農民	کشاورز
赤道	استوا
赤道	استوایی
回憶	خاطرات
回憶	خاطره
回憶	حافظه
回憶	خاطره
回憶	حافظه
回憶	حافظۀ
有趣	جالب
有趣	جالبی
有趣	جالبه
雕刻	حکاکی
雕刻	حک
雕刻	تراشید
雕刻	مجسمه
雕刻	تندیس
雕刻	حکاکی
金色	زرین
金色	طلایی
金色	گلدن
金色	طلائی
金色	طلای
金色	gold
金色	طلا
金色	طلایی
金色	گلد
金色	زرین
理性	دلیلی
理性	علت
理性	دلیل
理性	عقلانیت
理性	معقول
理性	عقلانی
外表	ظواهر
外表	ظاهر
外表	ظاهرش
外表	ظاهر
外表	خارجی
外表	بیرونی
承諾	وعده
承諾	قولی
承諾	قول
承諾	وعده
承諾	تعهد
承諾	التزام
承諾	وفا
吉田	یوشیدا
稅	مالیات
稅	مالیاتی
稅	مالیات
稅	مالیاتی
缸	استوانه
缸	سیلندر
童年	کودکی
童年	بچگی
催化	catalytic
催化	کاتالیزور
百科全書	دانشنامه
橘	پرتقال
橘	نارنجی
橘	اورنج
橘	تاچیبانا
建築師	معمار
建築師	architect
建築師	معماران
總是	always
總是	همیشه
彩色	رنگ
彩色	رنگها
彩色	رنگ
工會	یونیون
工會	اتحادیه
工會	اتحاد
蜘蛛	عنکبوتی
蜘蛛	اسپایدر
蜘蛛	عنکبوت
離婚	طلاق
離婚	مطلقه
離婚	طلاق
享受	برخورداری
鑽石	الماس
鑽石	دیاموند
鑽石	الماسی
鑽石	دایموند
鑽石	الماس
鑽石	الماسها
鑽石	خشت
鑽石	الماسهای
吉祥	فرخنده
吉祥	خجسته
週五	جمعه
週五	آدینه
週五	جمعه
三菱	میتسوبیشی
肌	عضله
肌	ماهیچه
肌	عضلات
美女	زیباست
美女	زیبا
美女	خوشگل
美女	قشنگ
美女	خوشگلا
美女	زیبایی
美女	زیبایی
美女	زیبای
神經	عصب
神經	اعصاب
神經	عصب
助手	دستیاری
助手	دستیار
助手	آجودان
溫哥華	ونکوور
窩	لانه
窩	آشیانه
窩	لونه
地帶	استریپ
混亂	آشفتگی
混亂	گیجی
混亂	اغتشاش
混亂	سردرگمی
混亂	آشفتگی
混亂	آشوب
大堂	لابی
裸	عریان
裸	لختی
裸	برهنه
裸	لخت
裸	برهنه
裸	لختی
裸	لخت
裸	عریان
裸	bare
裸	برهنه
校區	پردیس
馬丁	مارتن
馬丁	مارتین
衝擊	ضربه
衝擊	اصابت
衝擊	برخوردی
衝擊	برخورد
衝擊	شوکه
衝擊	شوک
廠商	فروشنده
廠商	سازنده
光學	نوری
光學	اپتیک
篤	توک
卵	تخم
氟	فلوئورید
氟	فلوئور
出租	تاکسی
欄	ستون
欄	ستونی
欄	ستونها
欄	ستونهای
軍方	ارتش
軍方	نظامی
軍方	ارتشی
真理	حقیقتی
真理	واقعیت
真理	حقیقت
真理	حق
街頭	استریت
街頭	خیابانی
街頭	خیابان
街頭	خیابون
伺服器	سرورهای
伺服器	سرور
伺服器	کارساز
伺服器	کارگزار
清晰	وضوح
醫藥	دارو
醫藥	طب
醫藥	پزشکی
醫藥	داروها
醫藥	دارو
醫藥	تداوی
推理	استنباط
推理	استنتاج
推理	حجت
推理	استدلال
變更	تغییر
變更	تغییرات
變更	تنوع
變更	تغییر
新手	مبتدی
燒	سوخت
燒	سوختگی
燒	سوختن
燒	سوزاندن
燒	سوزاندن
燒	سوختن
膠	چسب
膠	آدامس
膠	ژل
渡邊	واتانابه
猶太人	یهود
猶太人	یهودیان
猶太人	یهودی
猶太人	یهود
猶太人	یهودیان
猶太人	یهودی
分歧	اختلاف
分歧	تفاوت
分歧	تفاوتهای
分歧	تفاوتها
分歧	اختلاف
分歧	واگرایی
分歧	اختلافات
分歧	واگرا
怪物	هیولا
書寫	نویسندگی
書寫	نوشتن
色情	پورنوگرافی
色情	شهوانی
色情	پورنو
色情	پورنوگرافی
色情	پورن
股東	سهامداران
股東	سهامدار
曝光	افشا
曝光	عرضه
曝光	افشا
飛行員	خلبان
飛行員	راهبری
劫	سرقت
劫	دزدی
鎖	قفل
鎖	قفل
人群	جمعیت
人群	جمعیت
人群	شلوغی
人群	ازدحام
從未	هیچوقت
從未	هرگز
土壤	خاک
再生	احیای
示威者	تظاهرکنندگان
示威者	معترضین
示威者	معترضان
示威者	معترضین
示威者	معترضان
放映	اکران
放映	غربالگری
濤	تائو
四方	کواد
四方	کوارتت
消費	مصرف
摩爾	مور
洗	واش
洗	شستن
洗	شستشو
洗	شستشوی
洗	شستشو
洗	شستن
磨	آسیاب
隕石	شهاب
隕石	شهابی
井上	اینوئه
船隻	کشتیها
船隻	کشتی
船隻	رگها
船隻	مجرا
船隻	قایقهای
船隻	قایقها
船隻	سفینه
船隻	کشتی
船隻	کشتیها
船隻	قایق
船隻	کشتی
否定	انکار
否定	کفر
否定	نگاتیو
否定	منفی
個別	شخصی
個別	فرد
橙	پرتقال
橙	نارنجی
橙	اورنج
橙	پرتقال
嚴格	اکید
嚴格	اکیدا
嚴格	اکیداً
物體	اشیاء
物體	اجسام
物體	اشیا
牙齒	دندانی
牙齒	دندان
牙齒	دندون
牙齒	دندانها
牙齒	دندون
牙齒	دندان
牙齒	دندانهای
薰	کائورو
元件	قطعات
元件	اجزای
元件	عنصر
協調	مختصات
協調	هماهنگی
協調	هماهنگ
協調	رابط
尾巴	تیل
尾巴	دم
尾巴	دمش
妖怪	هیولا
度假	مرخصی
度假	تعطیلات
扣	سگک
客戶	مشتری
客戶	مشتریان
客戶	مشتری
客戶	مشتری
客戶	کارخواه
客戶	موکل
客戶	موکلین
喙	منقار
諾貝爾	نوبل
治理	حاکمیت
治理	ملکوت
演技	بازیگری
演技	رفتار
勇者	شجاع
勇者	دلیر
勇者	شجاعی
勇者	دلاوری
肌肉	عضلات
肌肉	عضله
肌肉	ماهیچه
肌肉	عضلات
肌肉	عضلانی
火車	قطار
火車	قطارها
火車	متقاضیان
火車	قطاری
火車	قطار
磷酸	فسفات
蛙	قورباغه
千年	هزاره
觀看	نظاره
觀看	مراقبه
觀看	تماشای
重型	سنگینی
重型	سنگین
肩	شونه
肩	شانه
水手	ملوان
答案	پاسخگویی
答案	جواب
答案	پاسخ
答案	جوابها
臂	بازو
臂	دست
臂	آرم
臂	بازوی
領先	رهبری
領先	تقدم
領先	سرب
領先	لید
參議院	سنا
參議院	سنای
樟	کافور
武田	تاکدا
鏡頭	عدسی
鏡頭	لنز
鏡頭	دوربین
鏡頭	نماها
頭銜	عناوین
時尚	فشن
時尚	مد
時尚	fashion
時尚	مُد
審判	محاکمه
審判	دادرسی
審判	آزمونهای
三角形	مثلث
三角形	مثلثی
民生	معیشت
民生	معاش
透明	شفاف
透明	شفافیت
透明	شفاف
同行	نظیر
同行	همتا
野生	وحشی
野生	وایلد
大理	دالی
用品	تدارکات
用品	تجهیزات
用品	آذوقه
混凝土	بتون
混凝土	بتن
碘	ید
鈴	ناقوس
鈴	زنگ
鈴	بل
秋季	پاییز
秋季	پائیز
秋季	پاییزی
秋季	خزان
秋季	سقوط
秋季	پاییز
秋季	fall
秋季	افتادن
同事	همکار
裁定	حکمرانی
封鎖	محاصره
珍珠	pearl
珍珠	مروارید
珍珠	پرل
珍珠	پرند
珍珠	مرواریدی
群眾	جمعیت
群眾	شلوغی
群眾	ازدحام
人民幣	rmb
人民幣	رنمینبی
棉	کاتن
棉	کتان
棉	پنبه
外交官	دیپلمات
終極	نهایی
安置	کاریابی
旋律	ملودی
召喚	احضار
奔	بن
奔	بِن
底部	تهش
底部	مفعول
底部	پایین
底部	باتوم
衣服	لباس
衣服	پوشاک
衣服	لباسها
衣服	لباس
衣服	لباسهای
終結	پایان
風險	خطر
風險	ریسک
風險	خطرات
象棋	چس
象棋	شطرنج
剪	قطع
剪	برش
剪	کات
標記	معابر
標記	برچسبها
標記	برچسبهای
標記	مارک
標記	برچسب
標記	تگ
標記	مارکس
標記	ماژیک
標記	نشانگر
鋼鐵	فولاد
鋼鐵	استیل
鋼鐵	فولادی
鋼鐵	آهن
新教	پروتستان
南洋	نانیانگ
火焰	آتشسوزی
火焰	آتش
火焰	آتیش
火焰	شراره
火焰	شعله
火焰	شعله
雲南	یوننان
魁北克	کبک
速率	نرخ
年級	درجه
年級	نمره
聚會	مهمانی
聚會	پارتی
聚會	مهمونی
聚會	حزب
聚會	جشن
聚會	گردآوری
轟炸	گذاری
轟炸	بمباران
轟炸	بمبگذاری
轟炸	بمباران
捐款	اهداء
捐款	اهدا
捐款	عضو
捐款	صدقه
捐款	اهدا
烈士	شهدا
烈士	شهیدان
烈士	شهید
寵物	پت
寵物	خانگی
春季	بهار
春季	بهاری
春季	اسپرینگ
夫婦	زوجهای
夫婦	زوجی
夫婦	زوج
科爾	کول
卓越	برتری
晶片	تراشه
晶片	چیپ
遷移	هجرت
遷移	مهاجرت
遷移	جابجایی
螢幕	پرده
真菌	قارچ
真菌	قارچهای
真菌	قارچی
真菌	قارچها
真菌	قارچهای
號碼	عدد
號碼	شمارۀ
號碼	شماره
鞋	کفش
鞋	کفش
馬其頓	مقدونی
馬其頓	مقدونیه
馬其頓	مقدونیه
俄亥俄州	اوهایو
羽毛	پر
羽毛	پرم
羽毛	پر
羽毛	پرهای
消耗	مصرف
期限	دوام
期限	فرجه
肥	چاقی
肥	چربی
肥	fat
肥	چاق
肥	تپل
總計	مجموع
總計	کلا
總計	کل
社交	اجتماعی
社交	سوسیال
害怕	ترسیده
概率	احتمالات
概率	احتمال
概率	احتمالات
缺少	گمشده
繪畫	نقاشی
繪畫	ترسیم
繪畫	نقاشی
繪畫	کشیدن
繪畫	نقاشیهای
登山	صعود
溶液	چاره
溶液	محلول
攻勢	تهاجمی
被告	متهم
河谷	دره
暱稱	لقب
美人	زیبایی
美人	زیبای
血管	رگها
血管	رگهای
血管	سیاهرگ
血管	رگ
潛艇	زیردریایی
人造	مصنوعی
貝克	بیکر
貝克	نانوا
彈藥	مهمات
中止	ساقط
決戰	دوئل
栗	بلوط
殺手	قاتل
頌	غزل
偷	دزدیدن
偷	دزدی
隱藏	پنهان
隱藏	مخفی
隱藏	پنهان
星星	استار
星星	ستاره
星星	ستارگان
多元	جمع
多元	تکثرگرایی
溝	گودال
溝	خندق
道具	پیست
合金	آلیاژ
矮	کوتاه
矮	کوتاهی
矮	کوتوله
矮	دورف
討伐	جهاد
討伐	نهضت
酒吧	bar
酒吧	میله
酒吧	بار
酒吧	میخانه
酒吧	میکده
撤回	کناره
石川	ایشیکاوا
盲	کور
盲	نابینا
民兵	مجاهدین
制服	یونیفرم
制服	یونیفورم
制服	یونیفرم
制服	یونیفورم
介面	واسط
介面	رابط
場景	صحنه
場景	سکانس
炮兵	توپخانه
痛	درد
痛	دردی
痛	درده
痛	دردم
證券	سکوریتیز
星雲	سحابی
包裹	جامه
包裹	بسته
包裹	بستۀ
山區	کوهستان
山區	کوهها
山區	کوهستانی
山區	کوهی
山區	کوه
山區	کوهستان
進口	واردشده
進口	وارداتی
進口	واردات
中型	متوسط
匿名	ناشناسی
匿名	گمنامی
匿名	ناشناس
匿名	گمنام
陽光	آفتاب
陽光	خورشید
陽光	سون
陽光	سان
陽光	آفتاب
束	پرگار
束	پرتو
渣	ذغال
現存	موجود
