και	ja
αποδεκτή	hyväksyttävä
αποδεκτή	hyväksytty
αποδεκτή	hyväksyttiin
αποδεκτή	hyväksytyt
αποδεκτή	hyväksytään
οποιονδήποτε	ketään
σύμπαν	maailmankaikkeus
σύμπαν	universumi
σύμπαν	kosmos
πρακτικές	käytännöt
πρακτικές	käytäntöjä
συντάκτες	toimittajat
συντάκτες	laatijat
συντάκτες	tekijät
διαταραχή	häiriöitä
διαταραχή	häiriö
διαταραχή	häiriöt
διαταραχή	häiriö
σαίξπηρ	shakespearen
σαίξπηρ	shakespeare
σαίξπηρ	shakespearea
συνεισφορές	osuudet
μαίρη	maija
μαίρη	mary
ακριβή	tarkka
ακριβή	täsmällinen
ακριβή	tarkat
ακριβή	tarkkaa
ακριβή	tarkka
ακριβή	kalliit
ακριβή	kallista
ακριβή	kallis
ακριβή	kalliita
σιδηροδρομικός	rautateiden
σιδηροδρομικός	rautatiet
σιδηροδρομικός	rautatie
πόδι	jalkaa
πόδι	jalka
πόδι	jalan
πόδι	jalkaa
πόδι	jalka
παρκ	park
παρκ	puisto
παρκ	puistoon
παρκ	puiston
βρυξέλλες	brysselin
βρυξέλλες	brysselissä
βρυξέλλες	bryssel
ροπή	momentti
ροπή	vääntömomentin
άνθη	kukat
άνθη	kukkia
αστέρι	tähti
αστέρι	tähteä
αστέρι	tähden
αστέρι	star
αστέρι	tähdellä
συμμετέχοντες	osallistujia
συμμετέχοντες	osanottajat
συμμετέχοντες	osallistujien
συμμετέχοντες	osallistujat
συμμετέχοντες	osallistujia
συμμετέχοντες	osallistujat
δωμάτιο	huoneen
δωμάτιο	huone
πάσχα	pääsiäinen
πάσχα	pääsiäistä
πάσχα	pääsiäinen
βοηθά	auttaa
συμφώνησε	sovittu
συμφώνησε	sovitut
γραμματεία	sihteeristö
δημόσιες	julkinen
δημόσιες	julkisen
δημόσιες	julkiset
ανθρώπινα	ihmisen
ανθρώπινα	ihminen
ανθρώπινα	inhimillinen
φτερά	höyheniä
φτερά	siivet
φτερά	siipien
απαγόρευση	kieltää
απαγόρευση	kiellä
απαγόρευση	kielto
απαγόρευση	kieltäminen
απαγόρευση	kielto
απαγόρευση	kieltäminen
αίθουσες	huoneita
αίθουσες	huoneet
αίθουσες	huonetta
αίθουσες	eläkkeet
αίθουσες	käytävillä
αίθουσες	käytävät
επιβάτες	matkustajia
επιβάτες	matkustajien
επιβάτες	matkustajat
υιός	poika
αξιωματικοί	upseerit
φιλοξενεί	isäntiä
σερβικά	serbia
σερβικά	serbian
διάλυμα	ratkaisu
διάλυμα	liuos
διάλυμα	ratkaisua
καύσης	polttaminen
καύσης	palamisen
καύσης	poltto
σύνολα	sarjat
σύνολα	asettaa
διάδοχο	seuraaja
αξίες	arvot
αξίες	arvoja
δημοφιλή	suosittu
δημοφιλή	suosittua
δημοφιλή	suosittuja
δημοφιλή	suositut
δημοφιλή	ajankohtaista
εξορία	maanpaossa
εξορία	karkotus
ανατροπή	subversion
ανατροπή	twist
ανατροπή	kierre
ανατροπή	vääntää
επιλογές	asetukset
επιλογές	valinnat
επιλογές	vaihtoehtoja
επιλογές	vaihtoehdot
επιλογές	valinnat
επιλογές	valintoja
τόμ	tomi
τόμ	tomille
τόμ	tom
φωνές	ääniä
φωνές	äänet
διατηρήθηκε	säilytetty
θεωρητικά	teoriassa
θεωρητικά	teoreettisesti
θεωρητικά	teoreettinen
ενότητες	moduulien
ενότητες	moduulit
ενότητες	jaksot
αντιπολίτευση	vastustus
αντιπολίτευση	opposition
αντιπολίτευση	oppositio
εισήλθε	syötetty
υποψήφιοι	ehdokkaat
υποψήφιοι	hakijat
υποψήφιοι	ehdokkaat
υποψήφιοι	ehdokkaiden
υποψήφιοι	ehdokkaita
υποψήφιοι	hakijoiden
υποψήφιοι	kantajat
υποψήφιοι	hakijoille
υποψήφιοι	hakijat
θρησκευτικό	uskonnollinen
θρησκευτικό	uskonnolliset
τελειώνει	päättyy
τελειώνει	loppuu
φορτίο	kuorma
φορτίο	lataa
φορτίο	kuormitus
φορτίο	lastia
φορτίο	lastin
φορτίο	lasti
φορτίο	rahti
φορτίο	rahtia
φορτίο	lähetys
αφιερωμένο	omistautunut
αφιερωμένο	omistettu
αφιερωμένο	omistautunut
αφιερωμένο	omistettu
ακμή	akne
γαλαξίας	galaksia
γαλαξίας	galaxy
αζερμπαϊτζάν	azerbaidžanin
ιωάννα	johanna
ιωάννα	johanna
ιωάννα	joan
ιωάννα	joanna
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	pelaamassa
παίζοντας	pelaa
παίζοντας	leikkii
πολίτη	kansalaista
πολίτη	kansalainen
πολίτη	kansalaisena
συνδέσμους	linkit
συνδέσμους	yhteydet
συνδέσμους	linkkejä
συνδέσμους	linkkien
αριστοτέλη	aristoteles
ελάχιστο	vähintään
ελάχιστο	minimi
ελάχιστο	minimaalinen
γυρίσματα	kuvaaminen
γυρίσματα	kuvaukset
γυρίσματα	kuvaan
γυρίσματα	ammuskelua
γυρίσματα	ammuskelu
γυρίσματα	ampua
γυρίσματα	ampuminen
επίλυση	ratkaista
επίλυση	ratkaise
επίλυση	ratkaiseminen
επίλυση	ratkaista
επίλυση	ratkaise
επίλυση	ratkaisee
κουλτούρα	kulttuuria
κουλτούρα	kulttuuri
προφήτη	profeetta
πτηνά	lintuja
πτηνά	linnut
πτηνά	lintujen
βρετανικά	britti
βρετανικά	brittiläiset
βρετανικά	brittiläinen
βρετανικά	britit
βρετανικά	britannian
χαρτί	paperi
χαρτί	paperia
σετ	setti
σετ	määritä
σετ	asettaa
σετ	aseta
σετ	asetettu
σετ	sarjat
σετ	asettaa
σημειώθηκε	merkille
σημειώθηκε	huomioitu
προκύπτουν	nouskaa
χάρις	harris
χάρις	harrisin
φαραώ	faaraot
φαραώ	faarao
φαραώ	faaraon
εξαιρετική	erinomainen
τρόφιμα	ruokaa
τρόφιμα	elintarvikkeet
τρόφιμα	ruoka
τρόφιμα	elintarvikkeet
τρόφιμα	elintarvikkeiden
τρόφιμα	elintarvikkeet
τρόφιμα	elintarvikkeita
συνδέθηκε	kytketty
συνδέθηκε	yhdistetty
συνδέθηκε	yhteydessä
συνδέθηκε	liitetty
χρήσιμο	hyödyllinen
χρήσιμο	hyödyllisiä
χρήσιμο	hyödyllistä
χρήσιμο	hyödyllinen
χρήσιμο	hyödyllisiä
χρήσιμο	hyödyllistä
άλατα	suolat
προσδιορισμός	määritys
προσδιορισμός	päättäväisyyttä
προσδιορισμός	määrittäminen
προσδιορισμός	päättäväinen
σάμου	samos
εργατικό	työvoima
εργατικό	työvoiman
ποταμών	joet
ποταμών	jokia
ποταμών	jokien
ποταμών	rivers
ανοιχτό	avaa
θετική	positiiviset
θετική	myönteinen
θετική	positiivinen
θετική	positiivista
καλύπτεται	katettu
καλύπτεται	kattoi
καλύπτεται	peitetty
πέμπτο	viidenneksi
πέμπτο	viides
χαμηλό	matala
χαμηλό	matalalla
χαμηλό	vähä
χαμηλό	alhainen
παράταση	laajentaminen
παράταση	pidentäminen
παράταση	laajennus
παράταση	laajentamisesta
βλάστηση	kasvillisuuden
κατάλληλα	tarkoituksenmukainen
κατάλληλα	asianmukaiset
κατάλληλα	asianmukainen
κατάλληλα	sopivaa
κατάλληλα	sopiva
κατάλληλα	sopivan
κατάλληλα	sopivat
κατάλληλα	soveltuva
κατάλληλα	sopiva
εβραϊκή	hepreaa
αποστάσεις	etäisyydet
ομόνοια	concord
αστική	urban
αστική	kaupunkien
οδηγία	direktiivi
οδηγία	direktiivin
μεταφορών	liikenne
μεταφορών	kuljetukset
μεταφορών	kuljetus
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	käsikirjoitus
έντομα	hyönteiset
έντομα	hyönteisiä
έντομα	hyönteisten
έντομα	ötököitä
έντομα	vikoja
θείου	rikki
αθλητισμός	laji
αθλητισμός	sport
αθλητισμός	urheilun
αθλητισμός	urheilu
αθλητισμός	urheilua
αθλητισμός	urheilu
δουλεύει	toimii
δουλεύει	teokset
δουλεύει	työskentelee
λειτουργικό	toiminnallinen
λειτουργικό	toimiva
λειτουργικό	toiminnalliset
λειτουργικό	operatiivinen
λειτουργικό	toiminnassa
λειτουργικό	toiminnallinen
μόριο	molekyyli
γουινέας	guinea
γουινέας	guinean
σοβαρό	vakavat
σοβαρό	vakavaa
σοβαρό	vakava
παρατηρηθεί	todetut
παρατηρηθεί	havaittu
παρατηρηθεί	havaitut
σκάκι	shakkia
σκάκι	shakki
ποτάμι	joen
ποτάμι	joki
αρέσει	tykkää
αρέσει	pitää
διάγραμμα	kaavio
διάγραμμα	kaavio
διάγραμμα	kuvio
διάγραμμα	kaavio
διάγραμμα	kuvio
πεδιάδα	plain
ονόματι	nimeltään
ονόματι	nimetty
εκφράζει	ilmaisee
εκφράζει	ilmaistaan
αρμενία	armenian
περνάει	kulkee
ποσειδώνα	poseidon
ποσειδώνα	neptunus
σκέψης	ajattelun
σκέψης	ajattelu
σκέψης	miettii
σκέψης	ajattelua
τραυματίες	vahingoittunut
τραυματίες	loukkaantunut
τραυματίες	haavoittunut
τραυματίες	loukkaantuneita
τραυματίες	haavoittuneet
τραυματίες	haavoittuneita
τραυματίες	haavoittunut
κορίνθου	corinth
σμήνος	klusteri
σμήνος	parvi
σμήνος	lauma
σμήνος	laivue
σμήνος	parvi
αναγνώστες	lukija
αναγνώστες	lukijat
ιιι	iii
διπλωμάτης	diplomaatti
απολύτως	ehdottomasti
χιλή	chilen
σαράντα	neljäkymmentä
σαράντα	forty
ασθένειες	tautien
ασθένειες	sairaudet
ασθένειες	taudit
αίτια	aiheuttaa
αίτια	syyt
αίτια	syitä
άγρια	wild
άγρια	villiä
άγρια	hurja
άγρια	villi
μαρίνα	marina
πτέρυγα	ward
πτέρυγα	osastolla
πτέρυγα	siipi
πτέρυγα	siiven
πτέρυγα	wing
υποψήφια	ehdokas
υποψήφια	ehdokkaana
υποψήφια	hakija
υποψήφια	ehdokkaan
εκμετάλλευση	hyödyntäminen
εκμετάλλευση	hyväksikäyttöä
εκμετάλλευση	hyödyntämistä
εκμετάλλευση	hyväksikäyttö
εκμετάλλευση	holding
ανώτατη	korkein
σοσιαλιστικό	sosialistinen
σοσιαλιστικό	sosialistit
διάσημος	kuuluisa
διάσημος	kuuluisia
διάσημος	kuuluisat
διάσημος	tunnettu
διάσημος	julkkis
νυν	tämänhetkinen
νυν	tämänhetkiset
νυν	nykyiset
νυν	nykyinen
συνεχίζεται	jatkuu
συνεχίζεται	jatketaan
συνεχίζεται	jatkuvat
συνεχίζεται	jatkuu
συνεχίζεται	jatkuva
συνεχίζεται	jatkoa
συνεχίζεται	jatkettiin
χτισμένο	rakensi
χτισμένο	rakennettu
προετοιμασία	valmistautuminen
προετοιμασία	valmistus
προετοιμασία	valmistelu
προετοιμασία	valmistelut
προετοιμασία	valmiste
προετοιμασία	valmistelee
προετοιμασία	valmistellaan
προετοιμασία	valmistelevat
τουρκικό	turkkilainen
τουρκικό	turkin
τουρκικό	turkki
αξιοθέατα	nähtävyydet
αξιοθέατα	nähtävyyksiä
αξιοθέατα	nähtävyydet
αξιοθέατα	nähtävyyksiä
αξιοθέατα	nähtävyydet
αξιοθέατα	nähtävyyksiä
μαυροβουνίου	montenegro
μαυροβουνίου	montenegron
σύγχυση	hämmennystä
σύγχυση	sekaannusta
σύγχυση	sekaannus
σύγχυση	sekavuus
σύγχυση	hämmentynyt
σύγχυση	sekava
σύγχυση	sekaisin
σύγχυση	sekava
σύγχυση	hämmentävä
σύγχυση	hämmentävää
σύγχυση	hämmentää
αεπ	bkt
αεπ	bkt
μάρτυρες	todistajien
μάρτυρες	todistajia
μάρτυρες	todistajat
μάρτυρες	marttyyrit
καβάλα	ratsastus
καβάλα	ratsastaa
καβάλα	kyyti
καβάλα	kyytiä
καβάλα	ratsastaa
βιολί	viulu
βιολί	viulua
αγάλματα	patsaita
μάθει	oppi
μάθει	oppineet
μάθει	oppinut
ντέιβις	davis
ντέιβις	davies
σπαρτιάτες	spartalaiset
δίπλωμα	tutkinto
δίπλωμα	diplomi
δίπλωμα	ajokortti
δίπλωμα	lisenssi
κόλπος	vagina
κόλπος	kuilu
κόλπος	persianlahden
κόλπος	lahti
κόλπος	bay
κόλπος	lahti
ιδεολογία	ideologia
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	katariina
οξέα	hapot
ματ	matt
ματ	matti
ίση	tasa
ίση	equal
μίλαν	milanossa
μίλαν	milano
μίλαν	milanon
οδυσσέας	odysseus
οδυσσέας	ulysses
οδυσσέας	odyssey
συνασπισμός	koalitio
συντάκτης	toimittaja
συντάκτης	päätoimittaja
συντάκτης	editorin
συντάκτης	tekijä
συντάκτης	kirjailija
συντάκτης	tekijän
συντάκτης	esittäjä
συντάκτης	kirjoittaja
τρόπαιο	palkinto
αυγά	munien
αυγά	munat
αυγά	kananmunia
αυγά	munia
σέρβοι	serbien
στρατόπεδα	leirit
κεφάλαια	varat
κεφάλαια	rahastot
κεφάλαια	varojen
κεφάλαια	kappaleet
κεφάλαια	luvut
ζώο	eläin
ζώο	eläintä
ζώο	eläimet
ζώο	eläinten
χλωρίδα	flora
καθορίζει	määrittelee
καθορίζει	määritellään
καθορίζει	määrittelee
μέταλλο	metalli
μέταλλο	metal
μέταλλο	metallia
μέταλλο	metallinen
ένταξη	liittymistä
ένταξη	liittyminen
ένταξη	integraatio
ένταξη	integrointi
ένταξη	yhdentymistä
ένταξη	yhdentyminen
ντο	doe
μοίρες	laivueet
μοίρες	astetta
δηλώσεις	lausunnot
δηλώσεις	lausumat
δηλώσεις	lausuntoja
στενό	rajaa
στενό	ahdas
στενό	kapea
στενό	suppea
τόποι	paikat
τόποι	paikkoja
ελαφρώς	hieman
ελαφρώς	hiukan
διπλή	kaksinkertainen
διπλή	tupla
αστρονομία	tähtitiede
κορίτσια	tyttöjä
κορίτσια	girls
κορίτσια	tytöt
ακόλουθες	seuraan
ακόλουθες	seuraavat
τετράγωνο	torille
τετράγωνο	square
τετράγωνο	aukio
τετράγωνο	neliö
τετράγωνο	torilla
τετράγωνο	estä
τετράγωνο	esto
τετράγωνο	block
τετράγωνο	korttelin
αέρια	kaasu
αέρια	kaasua
αέρια	bensiini
αέρια	bensa
αέρια	kaasun
αέρια	kaasuja
αέρια	kaasut
έκτη	kuudennen
έκτη	kuudes
πάολο	paulo
πάολο	paolo
μικρότερος	pienempiä
μικρότερος	pienemmän
μικρότερος	pienemmät
μικρότερος	pienempi
μεταρρύθμιση	uudistaminen
μεταρρύθμιση	uudistukset
μεταρρύθμιση	uudistus
μεταρρύθμιση	uudistuksen
καθημερινά	jokapäiväistä
καθημερινά	arki
καθημερινά	jokapäiväinen
καθημερινά	päivittäistä
καθημερινά	päivittäin
καθημερινά	päivittäiset
καθημερινά	päivittäinen
αίγυπτος	egypti
αίγυπτος	egyptin
αίγυπτος	egyptissä
αίγυπτος	egyptiin
αισθητική	estetiikka
αισθητική	esteettinen
ποιητική	runollista
αναμένεται	odotettavissa
αναμένεται	odotettu
αναμένεται	odotetaan
αναμένεται	odotettiin
όνειρο	unta
όνειρο	uni
όνειρο	haaveilla
όνειρο	dream
όνειρο	unelma
στόμα	suun
στόμα	suu
κοινοβουλευτική	parlamentaarinen
χονγκ	hong
νατρίου	natriumia
νατρίου	natrium
κατοικίες	asunnot
