категория	loại
калина	kalina
ниу	niu
ндс	vat
стрип	strip
асада	asad
аполлодор	apollodorus
буй	phao
доницетти	donizetti
афина	athene
афина	athena
менахем	menachem
адальберт	adalbert
вороны	quạ
вороны	crows
полумесяца	crescent
крутых	dốc
нпз	nhp
прироста	increment
гробнице	mộ
гробнице	tomb
римана	riemann
песчаника	sandstone
уиган	wigan
веласко	velasco
лангобардов	langobardorum
любим	love
любим	yêu
членистоногие	arthropod
айрис	iris
алек	alec
шляпу	mũ
шляпу	xịt
шляпу	nón
адана	adana
хичкок	hitchcock
нептун	neptune
вражда	feud
катушки	tua
приговоры	câu
лещ	bream
дурак	lừa
дурак	ngu
дамир	damir
миллиард	tỷ
миллиард	tỉ
драго	drago
раков	crawfish
раков	tôm
отток	outflow
субкультура	subculture
хорват	horvath
квентин	quentin
шпионов	spies
кинетической	kinetic
джордано	giordano
сук	sook
сук	suk
отшельник	phaethornis
алистер	alastair
алистер	alistair
краина	krajina
беркут	berkut
бэйли	bailey
вехи	mốc
раненые	thương
дженис	janice
дженис	janis
действительное	lệ
курдистана	kurdistan
малина	xôi
стрейзанд	streisand
яга	yaga
протонов	proton
раш	rush
трэвис	travis
хон	hong
хон	hồng
премиум	premium
свинья	lợn
свинья	thối
свинья	heo
свинья	đẻ
клемент	clement
симпсонов	simpsons
аккордеон	accordion
брамса	brahms
идеальная	hảo
годзилла	godzilla
ямагути	yamaguchi
панаме	panama
липы	lipa
дсо	swd
лола	lola
горан	goran
макбет	macbeth
лангедок	languedoc
флинн	flynn
отправление	dispatch
крутая	ngầu
крутая	tuyệt
крутая	mát
крутая	cool
даниэла	daniela
сесилия	cecilia
глин	glyn
умная	minh
умная	khôn
самурай	samurai
няня	nanny
гера	hera
брабант	brabant
шуберт	schubert
палеарктика	palaearctic
лед	băng
лед	đá
лед	is
гамбит	gambit
вертолет	helicopter
вертолет	thăng
вертолет	chopper
каро	karo
каро	caro
катализатора	catalyst
катализатора	catalytic
фер	fer
консорциум	consortium
обиды	nag
обиды	điềm
рупий	rupees
рупий	rupee
напомнил	ức
отслеживания	tracing
пакта	covenant
щедрин	shchedrin
витольд	witold
хэл	hal
намюр	namur
пелопоннес	peloponnese
кричать	la
кричать	hét
кричать	quát
кричать	hét
уважаю	bai
приятный	pleasant
достойные	worthy
гидроксид	hiđroxit
мариус	marius
камерон	cameron
ковалев	kovalev
вредителей	pest
вредителей	pests
картридж	hộp
припять	pripyat
пна	pna
корзины	giỏ
корзины	rổ
корзины	giỏ
корзины	baskets
орду	ordu
твиттер	twitter
стержень	rod
экосистем	ecosystems
глонасс	glonass
терпения	kiên
цистерны	tank
цистерны	tăng
цистерны	bể
цистерны	tăng
ролика	reels
аптеки	dược
портсмут	portsmouth
беляков	belyakov
альцгеймера	alzheimer
закарпатская	zakarpattia
бейсбол	chày
салман	salman
гуси	ngỗng
грегорио	gregorio
крышкой	lừa
геи	gays
геи	gay
рыжая	redhead
рыжая	ginger
рыжая	gừng
пихта	abies
фрост	frost
нэшвилл	nashville
гвиана	guiana
искандер	iskander
ястреб	hawk
рододендрон	rhododendron
металличность	metallicity
пенья	pena
пенья	pena
пенья	peña
вебсайт	website
нажмите	nhấn
нажмите	bào
нажмите	ấn
нажмите	bấm
нажмите	click
нажмите	nhấn
нажмите	nhấp
нажмите	ấn
нажмите	bấm
юна	yuna
турбо	turbo
смертельной	lethal
солженицын	solzhenitsyn
онкологии	oncology
излишним	thừa
торпеда	torpedo
когтями	cào
головокружение	vertigo
откровенный	túc
грустно	buồn
углеводов	carbohydrates
ожоги	cháy
дочка	gái
сойер	sawyer
хромает	kiếng
лозанне	lausanne
луары	loire
митридат	mithridates
боголюбов	bogolyubov
стимул	stimulus
марцин	marcin
исмаила	ishmael
ильяс	ilyas
шарп	sharp
шарп	nhọn
шарп	sharpe
темнее	darker
мох	mox
фидель	fidel
гуннар	gunnar
майо	mayo
доставлена	nộp
бретт	gấp
бретт	brett
атырау	atyrau
урус	urus
биты	dơi
семидесятых	seventies
даффи	duffy
термодинамика	thermodynamics
накаливания	filament
лаваль	laval
кукушка	cu
абердин	aberdeen
передатчик	phái
обсудили	dóc
умные	minh
умные	khôn
гербарий	herbarium
никлас	niklas
тар	ín
тар	tar
продается	bán
керн	kern
карфаген	carthage
пьяный	say
пьяный	xỉn
пьяный	drunk
ненад	nenad
дза	dza
отправка	gửi
отправка	phái
юнкера	juncker
балетов	ballets
эстудиантес	estudiantes
теплый	ấm
эверест	everest
клапаны	van
загадочный	enigmatic
оке	oke
линней	linnaeus
амр	amr
осаке	osaka
росток	rostock
пири	peary
капсула	capsule
капсула	khoang
рейес	reyes
сай	sài
исрп	psoe
джа	jha
эмоциональный	bênh
хак	haq
хак	huck
хак	hak
рейды	raids
гуам	guam
чун	chun
чун	xuân
чун	chung
трентино	trento
сар	sar
сар	ats
прюм	prüm
моли	moth
авл	aulus
кровавые	gory
кровавые	thằng
ориентир	landmark
ориентир	mốc
стволовых	cuống
генрихович	hartwig
эвертон	everton
крюк	hook
крюк	móc
уоллис	wallis
тревизо	treviso
жало	stinger
брендан	brendan
зураб	zurab
губка	sponge
йожеф	józsef
буковины	bukovina
тахир	tahir
подъем	rise
минамото	minamoto
баженов	bazhenov
вспомогательное	auxiliary
габон	gabon
натуральный	chích
мандельштам	mandelstam
нома	noma
бедфорд	bedford
бесконечной	infinite
бесконечной	vá
консерватизм	conservatism
реабилитация	rehab
пропустила	lỡ
эмоциональные	bênh
голуби	dua
голуби	pigeon
голуби	patagioenas
кляйн	klein
альбина	albina
резидент	resident
нахимова	nakhimov
дижон	dijon
чистка	shine
чистка	cleansing
подсказки	tips
подсказки	mẹo
багамских	bahamas
багамских	bahama
фарфор	sứ
игги	iggy
приглашаем	mời
ядвига	jadwiga
суздаль	suzdal
фрида	frida
фрида	frieda
петар	petar
евангелическая	evangelical
саддам	saddam
похитили	cóc
фанат	quạt
фанат	fuck
зрительный	optic
бондарчук	bondarchuk
погружение	immersion
погружение	lặn
погружение	lặn
ливингстон	livingston
ливингстон	livingstone
фердинандо	ferdinando
желудок	bụng
рози	rosie
колон	colon
супермен	superman
лок	lok
лок	locke
шишки	bumps
шишки	bumper
коррупция	nhũng
риз	reese
фуллер	fuller
тараканов	gián
пехлеви	pahlavi
торжок	torzhok
плиний	pliny
конг	kông
конг	kong
сумки	túi
свадебный	bridal
свадебный	cưới
печали	buồn
печали	sadness
печали	sầu
росомаха	wolverine
мариам	mariam
карман	giỏ
карман	túi
карман	pocket
измерить	đo
негодование	điềm
рязанов	ryazanov
орлы	eagles
глостер	gloucester
палеонтологии	paleontology
кроссовер	crossover
кайли	kylie
покорил	lĩnh
старр	starr
разорвать	xé
разорвать	rip
ясско	jassy
индианаполис	indianapolis
фельдман	feldman
бернд	bernd
запрещен	cấm
злая	angry
злая	xấu
злая	ác
злая	ác
злая	wicked
воспроизвести	replay
мэрион	marion
баб	bub
баб	bab
пуэбло	pueblo
вудс	rừng
стейси	stacey
стейси	stacy
тин	tin
тин	thiếc
#список	#danh
бернштейн	bernstein
коровин	korovin
бриджит	brigitte
бриджит	bridget
родезии	rhodesia
стационарные	stationary
эротические	erotic
савино	savino
кротов	sleepers
арчи	archie
березин	berezin
острое	cay
острое	viêm
санса	sansa
хищник	predator
бир	bir
мег	meg
скотти	scottie
скотти	scotty
