від	จาก
фермент	เอนไซม์
дотик	touch
дотик	แตะ
дотик	ทัช
дотик	สัมผัส
єви	อีฟ
єви	eve
успадкування	มรดก
згодні	ยินยอม
мвф	imf
пластові	ดึกดำบรรพ์
пластові	ฟอสซิล
пластові	ซากดึกดำบรรพ์
тензор	tensor
датчики	เซ็นเซอร์
сітку	กริด
брі	บรี
брі	bree
запрошують	เชิญ
круто	เท่ห์
круто	เท่
круто	เจ๋ง
круто	เย็น
шістнадцять	sixteen
метелики	ผีเสื้อ
пйотр	piotr
вимушена	บังคับ
пластику	พลาสติก
божевільний	วิกลจริต
зайві	พิเศษ
відмічені	แท็ก
свердловська	sverdlovsk
гаразд	โอเค
спам	spam
спам	สแปม
натяк	ใบ้
англієць	บริติช
англієць	อังกฤษ
вон	วอน
вон	ชนะ
грек	กรีก
герцогів	dukes
статистикою	สถิติ
цегла	อิฐ
душею	วิญญาณ
елементарні	ประถม
елементарні	มูลฐาน
купила	ซื้อ
чуття	sense
сидячи	นั่ง
сидячи	นั่ง
кишені	คลิปบอร์ด
впевненість	มั่นใจ
кошик	ตะกร้า
порох	ดินปืน
закінчилась	จบ
закінчилась	โอเวอร์
закінчилась	เหนือ
фургон	แวน
укриття	ที่พัก
зненацька	ทันใด
тоталітарних	totalitarian
виклики	ท้าทาย
покупки	ชอปปิ้ง
сидіти	นั่ง
бан	แบน
обіцянку	สัญญา
атрибутів	คุณลักษณะ
напрямах	ง่าม
гольф	กอล์ฟ
розважальний	นันทนาการ
розважальний	สันทนาการ
сни	ฝัน
зак	zac
зак	แซบ
зак	แซ
зак	แซก
зак	แซค
зак	แซ็ก
зак	แซ็ค
моне	monnet
олівера	oliveri
коротше	สั้น
молодою	ยัง
караван	คาราวาน
кинули	โยน
голландська	ดัตช์
хлопчики	หนุ่มๆ
тканину	ผ้า
пропущених	ข้าม
лан	เลนส์
бензин	เบนซิน
бензин	น้ำมัน
нео	neo
шина	รถเมล์
шина	ดาม
шина	ยาง
като	kato
пиріг	พาย
артерій	embolization
колонки	คอลัมน์
новина	ข่าวสาร
новина	ข่าว
відсотки	เปอร์เซนต์
відсотки	เปอร์เซ็นต์
відсотки	เปอร์เซ็นต์
відсотки	ดอกเบี้ย
відсотки	สนใจ
позбавили	ขาดแคลน
альбер	อัลเบิร์
альбер	อัลเบิร์ต
їсть	กิน
симпатії	เห็นใจ
бмд	bmd
бажаючих	เต็มใจ
рамі	rami
отрута	พิษ
хочеш	อยาก
хочеш	ต้องการ
хочеш	อยาก
бонд	พันธบัตร
бонд	สายใย
бонд	บอนด์
бонд	พันธะ
фрейзер	frazier
пастор	หลวง
тісто	แป้ง
вазарі	vasari
етюди	études
диктатор	เผด็จการ
внук	หลาน
глобальний	โกลบอล
глобальний	global
справедливий	แฟร์
справедливий	ยุติธรรม
раб	ทาส
пацієнт	คนไข้
пацієнт	อดทน
голуба	พิราบ
бурштин	อำพัน
студентка	นักเรียน
студентка	นักศึกษา
блейк	เบลค
блейк	เบลก
блейк	ลค
астрахань	astrakhan
маркес	marques
підкорили	พิชิต
уго	ugo
наліт	จุลินทรีย์
позитивне	บวก
сліпих	บอด
сліпих	ตาบอด
дерек	เดเร็ก
дерек	เดเรก
коші	cauchy
анатоль	anatole
кабардино	kabardino
направлення	อ้างอิง
дебати	โต้วาที
абзац	ย่อหน้า
роса	กุหลาบ
роса	น้ำค้าง
сід	ซิด
сакура	ซากุระ
сміх	หัวเราะ
сміх	หัวเราะ
діксон	dickson
мехмед	mehmed
подушки	หมอน
окленд	oakland
велосипедів	จักรยาน
надійний	ไว้ใจ
дзеркал	กระจก
сповідь	สารภาพ
жерайс	gerais
напишіть	เขียน
гога	โก๊ะ
шлюз	เกตเวย์
розумна	ฉลาด
вірю	เชื่อ
вірю	ศรัทธา
вчиться	เรียน
вусики	หนวด
мішок	sac
мішок	ถุง
мішок	กระเป๋า
мішок	แบ็ค
мішок	กระสอบ
алкоголь	เหล้า
алкоголь	แอลกอฮอล์
закинув	โยน
кілограм	กิโลกรัม
красива	สวยๆ
красива	สวย
красива	สวยงาม
красива	งดงาม
мирна	mirna
популяризацію	บัณฑิต
