और	και
दौड़	αγωνιστικά
जातीय	εθνοτική
छाया	σκιές
छाया	σκίαση
छाया	σκιά
छाया	σκιά
छाया	απόχρωση
समक्ष	προσκήνιο
मैरी	μαίρη
तैयारी	προπαρασκευή
तैयारी	προετοιμασία
तैयारी	παρασκεύασμα
तैयारी	προετοιμασία
तैयारी	προετοιμασία
शासनकाल	βασιλεία
फाउंडेशन	ίδρυμα
फाउंडेशन	ιδρυμα
फाउंडेशन	θεμέλια
विक्टोरिया	βικτώρια
विक्टोरिया	βικτόρια
विक्टोरिया	victoria
कार्यकर्ता	εργαζόμενος
कार्यकर्ता	εργάτη
कार्यकर्ता	εργάτης
सिंचाई	άρδευση
पहलू	όψεις
पहलू	πλευρές
पहलू	πτυχή
रोजगार	απασχόληση
रोजगार	απασχόλησης
निबंध	δοκίμιο
पब्लिक	δημόσιες
पब्लिक	δημόσια
पब्लिक	δημόσιος
बोल	bol
कान	αυτί
कान	αφτί
कान	kan
कान	αυτιά
कान	αφτιά
बनवाया	κατασκευάστηκε
बनवाया	έχτισε
बनवाया	χτίστηκε
बनवाया	χτισμένο
महर्षि	μαχαρίσι
परिवारों	οικογένειες
फैल	εξάπλωση
मेले	δίκαιος
मेले	δίκαιο
मेले	δίκαια
मेले	δίκαιη
मेले	πανηγύρι
शांत	νηφάλια
शांत	νηφάλιος
शांत	ηρεμία
शांत	ήρεμος
शांत	ήσυχα
शांत	ησυχία
उद्घाटन	ανοίγματα
उद्घाटन	εγκαίνια
सौंदर्य	ομορφιά
चीज़	τυριά
चीज़	τυρί
प्रोग्रामिंग	προγραμματισμού
प्रोग्रामिंग	προγραμματισμός
प्रिय	αγαπητέ
प्रिय	αγαπητή
रेड	έφοδος
रेड	επιδρομή
रेड	κόκκινη
रेड	κόκκινα
रेड	κόκκινος
रेड	κόκκινο
रेड	κοκκινο
स्व	εαυτός
सृजन	δημιουργία
सृजन	δημιουργικότητα
वकील	δικηγόρους
वकील	δικηγόροι
वकील	δικηγόρος
वकील	δικηγόρο
विलियम्स	γουίλιαμς
विलियम्स	ουίλιαμς
विलियम्स	williams
परिपथ	υπολογιστής
यूनियन	ένωση
यूनियन	ενωση
यूनियन	γιούνιον
यूनियन	συνδικάτο
यूनियन	σωματείο
भावनाओं	αισθήματα
भावनाओं	συναισθήματα
बच	επέζησαν
बच	επιβίωσε
बच	επέζησε
बच	μπαχ
उर्जा	ενέργειας
उर्जा	ενέργεια
सोसायटी	κοινωνία
सोसायटी	κοινωνια
यौगिकों	ενώσεις
सेनानी	μαχητικά
सेनानी	αγωνιστές
सेनानी	μαχητές
सेनानी	μαχητικό
सेनानी	πυγμάχος
सेनानी	μαχητής
सेनानी	αγωνιστής
रणनीति	στρατηγικές
रणनीति	στρατηγική
लेन	lane
लेन	λέιν
लेन	λωρίδα
बुलाया	ονομάζεται
वध	σφαγή
बाढ़	πλημμύρα
बाढ़	πλημμύρες
बाढ़	πλημμύρα
शत्रु	εχθρός
शत्रु	εχθρό
शत्रु	εχθρικός
शत्रु	εχθρικά
शत्रु	εχθρική
शत्रु	εχθρικό
शत्रु	εχθροί
शत्रु	εχθρούς
एक्शन	δραση
एक्शन	δράση
एक्शन	δράσης
एक्शन	action
अनुच्छेद	παράγραφο
अनुच्छेद	παράγραφος
अनुच्छेद	εδάφια
अनुच्छेद	παραγράφους
अनुच्छेद	παράγραφοι
आयात	εισαγωγή
आयात	εισαγωγής
आधा	μισό
आधा	μισά
आधा	μισή
धन्यवाद	ευχαριστούμε
धन्यवाद	ευχαριστίες
धन्यवाद	ευχαριστω
धन्यवाद	ευχαριστώ
बेल	μπελ
बेल	αμπέλου
बेल	κουδούνι
बेल	καμπάνα
बेल	μπελ
बेल	καμπανάκι
बेल	bell
सेंट्रल	κεντρικό
सेंट्रल	κεντρική
सेंट्रल	κεντρικός
सेंट्रल	central
घातक	θανατηφόρα
घातक	θανατηφόρος
घातक	θανατηφόρο
घातक	θανάσιμα
घातक	ολέθρια
मास्टर	δάσκαλε
मास्टर	αφέντη
तस्वीर	φωτογραφια
तस्वीर	φωτογραφία
तस्वीर	εικόνα
पहल	πρωτοβουλία
परे	πέραν
परे	περα
परे	πέρα
वाहनों	οχήματα
सच	αληθές
सच	αληθεια
सच	αληθινή
सच	αλήθεια
सच	αλήθεια
पाउंड	κιλά
पाउंड	λίβρες
पाउंड	λίρα
पाउंड	κιλά
पाउंड	λίρες
पाउंड	λίβρες
इण्डिया	ινδία
इण्डिया	ινδίας
प्राधिकरण	αρχές
प्राधिकरण	αρχες
प्राधिकरण	αρχη
प्राधिकरण	αρχή
प्राधिकरण	εξουσία
प्राधिकरण	εξουσιοδότηση
कीट	έντομα
कीट	έντομο
गाना	τραγουδάει
गाना	τραγουδάμε
गाना	τραγούδι
गाना	τραγουδώντας
गाना	τραγουδούν
गाना	τραγουδι
गाना	τραγούδι
गाना	σονγκ
धातुओं	μέταλλα
अतीत	παρελθον
अतीत	περασμένες
अतीत	περασμένα
अतीत	παρελθόν
समाजवादी	σοσιαλιστής
समाजवादी	σοσιαλιστικό
समाजवादी	σοσιαλιστική
समाजवादी	σοσιαλιστικής
समाजवादी	σοσιαλισμού
वेतन	μισθός
वेतन	μισθό
वाणिज्य	εμπορίου
वाणिज्य	εμπόριο
आखिरी	τελευταίο
आखिरी	τελευταίοι
आखिरी	τελευταίος
आखिरी	τελευταια
आखिरी	τελευταία
धूम्रपान	κάπνισμα
ब्याज	συμφέρον
ब्याज	τόκος
ब्याज	τόκοι
घोड़े	άλογα
घोड़े	ίππος
घोड़े	άλογο
माला	μαλδίβες
माला	γκάρλαντ
माला	μάλα
लेखा	λογιστική
लेखा	λογιστικές
लेखा	λογιστικά
लेखा	λογιστήριο
लेखा	λογιστικό
तेलुगु	τελούγκου
दीवारों	τοίχους
दीवारों	τείχη
दीवारों	τοίχοι
दीवारों	γκράφιτι
ऊतक	ιστού
ऊतक	ιστοί
ऊतक	ιστός
रात्रि	νύχτα
रात्रि	βραδιά
रात्रि	νυχτα
बेस	μπες
बेस	βαση
बेस	βάση
बेस	μπας
बेस	μπάσο
फलन	συνάρτηση
फलन	λειτουργία
मानता	πιστεύει
सफलतापूर्वक	επιτυχώς
चंद्र	σεληνιακή
सतत	συνεπής
सतत	συνεχείς
सतत	συνεχές
सतत	συνεχόμενη
सतत	συνεχής
सतत	συνεχή
ऊष्मा	ζέστη
ऊष्मा	θερμότητα
ऊष्मा	θέρμανση
ऊष्मा	θερμότητας
ऊष्मा	ζεστασιά
ऊष्मा	θέρμη
कारों	αμάξια
कारों	αυτοκίνητα
रेस	κούρσα
रेस	φυλή
रेस	αγώνα
रेस	race
रेस	αγώνας
तालाब	λιμνούλα
तालाब	λίμνη
बृहस्पति	δία
बृहस्पति	δίας
