категория	kategorya
кросби	crosby
лудо	nababaliw
лудо	ulol
лудо	baliw
лудо	loko
генетиката	genetics
радиоактивен	radioactive
взаимни	kapwa
вентура	ventura
пуебла	puebla
аквински	aquinas
акварел	watercolor
условна	conditional
мига	kurap
габи	gabby
габи	gaby
арчър	archer
магарета	ass
драконите	dragons
вермахт	wehrmacht
плантагенет	plantagenet
дупките	butas
върховна	supreme
върховна	kataas
сърп	sickle
амазония	amazon
телемундо	telemundo
лекуване	healing
месия	mesiyas
работим	working
работим	pagtatrabaho
работим	gumagana
работим	nagtatrabaho
потвърден	kumpirmado
потвърден	nakumpirma
хърмаяни	hermione
анархия	anarkiya
парфюми	pabango
парфюми	pabango
забива	dunk
тронът	trono
създание	nilalang
създание	creature
патриоти	patriots
дърводелец	carpenter
дърводелец	karpintero
данциг	danzig
билбо	bilbo
фан	fan
фан	tagahanga
правоспособност	liksi
капитализация	pagkakasulat
отказано	tinanggihan
отказано	tumanggi
прислужница	maid
коморските	comoros
изпитване	pagsubok
изпитване	subukan
изпитване	pagsusulit
изпитване	pagsubok
изпитване	testing
изпитване	sinusubukan
киркегор	kierkegaard
достави	deliver
достави	ihatid
достави	iligtas
достави	naghahatid
невъзможен	imposible
невъзможен	imposibleng
невъзможен	impossible
енергично	masigla
енергично	energetic
дарил	darryl
дарил	daryl
вкаменелости	fossils
борн	bourne
пале	palais
криспин	crispin
медалите	medals
двуокис	dioxide
лицензирани	lisensiyado
аменхотеп	amenhotep
вавилонски	kalendaryong
яхти	yate
приложим	naaangkop
непряко	tuwiran
увреден	nasira
племенен	tribal
рахман	rahman
норис	norris
рецептата	recipe
дювал	duvall
дювал	duval
душ	shower
душ	paliguan
селин	céline
селин	celine
селин	selene
мидландс	midlands
експериментът	eksperimento
възбуда	kaguluhan
възбуда	panghihimok
хамас	hamas
гъвкав	flexible
гъвкав	nababaluktot
гъвкав	nalalaman
безопасен	ligtas
безопасен	safe
достойни	karapatdapat
достойни	worthy
оставащите	natitira
оставащите	natitirang
санди	sandy
хронични	talamak
уилямсън	williamson
алемани	alemanni
позволение	pahintulot
позволение	permiso
горчиво	bitter
горчиво	mapait
предполагаем	umano
слабости	kahinaan
подстраница	subpage
заплашен	threatened
заплашен	nanganganib
заплашен	binantaan
боро	boro
решителни	puspusang
покровители	suki
интро	intro
астрофизика	astropisika
черепът	bungo
наводненията	baha
наводненията	pagbaha
абигейл	abigail
монитори	sinusubaybayan
съответна	kani
елиминирани	eliminated
психоактивни	psychoactive
неограничено	unlimited
митеран	mitterrand
епифан	epiphanes
враждебност	masungit
фондации	pundasyon
гулд	gould
миоцен	mioseno
еквивалентно	katumbas
еквивалентно	equivalent
ока	oka
ръкавици	guwantes
оноре	honoré
блиц	blitz
мигновено	kaagad
проповед	sermon
обективен	layunin
банг	bang
ананд	anand
започнете	simula
започнете	simulan
започнете	magsimula
започнете	magsimula
започнете	simulan
виши	pransiyang
етнология	etnolohiya
коментирам	comment
улавяне	kunan
улавяне	kumuha
улавяне	capture
краде	steals
експлоатира	pagsasamantala
встъпване	mamagitan
встъпване	pamamagitan
оправдание	katwiran
пасе	pace
привилегия	privilege
привилегия	pribilehiyo
микелон	miquelon
култивирани	ilustrado
култивирани	nilinang
надеждно	maaasahan
надеждно	maasahan
лекс	lex
везни	libra
везни	scales
бенгалски	bengal
базил	basil
бадминтон	badminton
цветно	kulay
цветно	kulay
цветно	makulay
мечо	madala
мечо	oso
мечо	kinaya
таксита	taxi
марихуана	marijuana
истууд	eastwood
самураи	samurai
устои	pigilan
темпъл	templo
саламанка	salamanca
полупроводникови	semiconductor
ламбда	lambda
оле	ole
индийци	indians
трион	saw
трион	nakita
канела	kanela
бузите	pisngi
апартаменти	suites
отело	othello
йоги	yogi
многоъгълник	poligon
магданоз	perehil
уизли	weasley
нефтени	petroleum
аштън	ashton
контролирано	kinokontrol
контролирано	kontrolado
пейтън	payton
наблюдаване	pinagmamasdan
палеца	hinlalaki
карен	karen
застраховане	seguro
застраховане	insurance
побой	beating
резюмето	ipagpatuloy
резюмето	ituloy
резюмето	itutuloy
джереми	jeremy
интерактивни	interactive
имитират	gumagaya
мотоциклет	motor
мотоциклет	motorsiklo
очилата	baso
очилата	salamin
очилата	glasses
пече	baking
гонг	gong
лост	pingga
потоп	baha
потоп	flood
потоп	delubyo
кондензатор	kapasitor
шепа	dakot
реджеп	recep
слушатели	tagapakinig
проклятие	sumpa
уикикниги	wikibooks
адолфо	adolfo
келвин	kelvin
келвин	calvin
добродетел	kabutihan
диаграми	tsart
диаграми	charts
хейл	hale
градус	degree
градус	antas
яхтата	yate
емо	emo
футзал	futsal
минос	minos
спрингфийлд	springfield
призвание	bokasyon
призвание	pagtawag
призвание	tumatawag
анатомични	anatomical
плевня	kamalig
фрост	frost
потребност	need
потребност	kailangan
внуците	apo
сий	cee
мъдър	matalino
марат	marat
емпайър	imperyo
емпайър	monggol
отчаяно	desperado
отчаяно	desperate
мустаци	bigote
призова	apela
лигавица	mucosa
глупав	bobo
глупав	tanga
голем	golem
веста	vesta
карловия	karlo
газопровод	tubo
обиден	nasaktan
голдбърг	goldberg
фрийман	freeman
тобиас	tobias
изневяра	pagtataksil
изневяра	pangangalunya
бойкот	boycott
корпорейшън	corporation
корпорейшън	korporasyon
арлингтън	arlington
абсурдно	nakakatawa
пропуснати	namis
йод	iodine
абдел	abdel
разполагането	paglawak
изчисли	kalkulahin
коленете	tuhod
годност	fitness
мозел	moselle
уточни	tukuyin
сингх	singh
сравними	maihahambing
извита	curved
