και	그리고
μεταρρύθμιση	개혁개방
μεταρρύθμιση	개혁
καθημερινά	매일
καθημερινά	일상
καθημερινά	일일
καθημερινά	데일리
καθημερινά	일간
καθημερινά	일상
αίγυπτος	이집트
αισθητική	미학
αισθητική	미학
αναμένεται	예상
όνειρο	드림
χονγκ	홍대
νατρίου	나트륨
δικαιοσύνη	정의
στιγμές	moments
στιγμές	순간
τερματοφύλακας	골키퍼
τερματοφύλακας	골키퍼
περιστροφή	회전
περιστροφή	회전
περιστροφή	회전
περιστροφή	스핀
μμε	미디어
μμε	sme
αρχιτέκτονες	건축가
γραμματέα	비서
πυρήνας	핵심
πυρήνας	코어
πυρήνας	커널
επανάληψη	반복한다
επανάληψη	반복합니다
επανάληψη	반복
υιοθετήθηκε	채택
υιοθετήθηκε	입양
περιπέτειες	어드벤처
περιπέτειες	모험
σαρλ	샤를
σαρλ	찰스
αναπαραγωγή	재생
αναπαραγωγή	번식
αναπαραγωγή	사육
ενιαία	통합
ενιαία	싱글
ενιαία	단일
οχήματα	차량
μπολόνια	볼로냐
λογοτεχνικό	문학
ταλέντο	재능
ταλέντο	탤런트
ταλέντο	재능있는
ταλέντο	재능
μπάντα	밴드
σεισμό	지진
σεισμό	대지진
τουρισμού	관광
δακτύλιο	링링
δακτύλιο	반지
δακτύλιο	소환
ποσοστά	백분율
σήματα	신호
σήματα	위젯
σήματα	배지
σήματα	뱃지
πέτρο	베드로
πέτρο	피터
πέτρο	페트로
αποδειχθεί	입증
διαγραφεί	삭제됨
διαγραφεί	삭제함
διαγραφεί	삭제되었습니다
ραδιόφωνο	라디오방송
ραδιόφωνο	라디오
γλύπτης	조각가
γλύπτης	조각가자리
ατομική	개별
ατομική	개인
ατομική	원자
άρθουρ	아서
συστατικό	위젯
συστατικό	컴포넌트
συστατικό	구성요소
συστατικό	재료
κουζίνα	부엌
κουζίνα	주방
στρώμα	계층
στρώμα	레이어
στρώμα	매트리스
νόμοι	법률
στήριξη	지원
στήριξη	지지
στήριξη	후원
σκληρή	잔혹한
σκληρή	잔인한
σκληρή	열심히
σκληρή	하드
σκληρή	어려워
σκληρή	힘든
σκληρή	터프
νομικός	법률
νομικός	합법적인
λουκά	루카스
λουκά	루커스
μειώνεται	감소
μέσοι	평균
στρώματα	레이어
στρώματα	매트리스
κωδικό	비밀번호
κωδικό	암호
εβραίους	유대인
μαλλιά	머리카락
μαλλιά	머리
μαλλιά	머리카락이
χριστιανός	기독교
χριστιανός	크리스티안
χριστιανός	크리스천
χριστιανός	크리스찬
ναπολέων	나폴레옹
ειδικός	전문가
ειδικός	전문가
ομοίως	마찬가지로
ομοίως	동감
ομοίως	비슷함
ομοίως	비슷하게
παιδικά	어릴적
παιδικά	어린시절
βούλγαροι	불가리아인
βούλγαροι	불가리아어
βούλγαροι	불가리아
βούλγαροι	불가리아인
δημοσιογράφοι	기자
δημοσιογράφοι	저널리스트
δημοσιογράφοι	기자
θωμάς	토머스
θωμάς	토마스
αμμοχώστου	파마구스타
συνδέσεις	커넥션
συνδέσεις	연결
συνδέσεις	링크
πιερ	피에르
εργαστήρια	워크샵
εργαστήρια	워크숍
εργαστήρια	연구소
εργαστήρια	실험실
έντονες	강렬하게
έντονες	강렬한
δοκιμές	재판
δοκιμές	테스트
δοκιμές	테스트
δοκιμές	검사
δοκιμές	시험
μυαλό	두뇌
μυαλό	브레인
μυαλό	마음
αποφυγή	회피
εγκατασταθεί	설치
εγκατασταθεί	설치됨
φυγή	항공편
φυγή	비행
ψήφοι	득표
ψήφοι	투표
αρνητική	부정적
αρνητική	음수
αρνητική	음성
χορωδία	합창
χορωδία	코러스
ερώτηση	질문
αγόρασε	사기
αγόρασε	샀다
μπράουν	갈색
μπράουν	브라운
μπράουν	브라운
τραυματίστηκε	부상
χιλής	칠레
χιλής	칠레
μαθητών	동공
εύκολη	쉽게
εύκολη	쉬운
εύκολη	쉬워
εύκολη	아쉬운
πιέρ	피에르
θύμα	희생자
θύμα	피해자
παρατηρητής	옵저버
παρατηρητής	관찰자
παρατηρητής	옵서버
ψυχολογία	심리학
φρανσίσκο	프란시스코
κληρονομιά	레거시
κληρονομιά	상속
κληρονομιά	문화유산
κύριοι	신사
αναγνώστη	리더
απόκτηση	습득
απόκτηση	획득
απόκτηση	인수
απόκτηση	수집
διαταραχές	소란
ανοίγει	열립니다
ανοίγει	열기
μεσιέ	메시에
χειρουργική	수술
χειρουργική	외과
χειρουργική	수술과
χειρουργική	외과
εποχές	시즌
εποχές	계절
διαμονής	거주지
διαμονής	주택
διαμονής	레지던스
διαμονής	주택지
λένιν	레닌
σύμφωνο	닿소리
δράσεις	행동
δράσεις	활동
δράσεις	동작
δράσεις	액션
λιθουανίας	리투아니아
σεισμός	지진
σεισμός	대지진
σεισμός	퀘이크
διατάξεις	조항
συναίνεση	승낙
συναίνεση	동의
κόπα	코파
ασθενής	환자
χωριών	마을
χριστός	그리스도
χριστός	크라이스트
δυστύχημα	교통사고
δυστύχημα	사고
άνδρας	남성
άνδρας	수컷
επισκέφθηκε	방문
ειρηνικό	태평양
ειρηνικό	퍼시픽
ειρηνικό	평화로운
ειρηνικό	평화롭고
τυπικό	전형적
τυπικό	전형
τυπικό	전형적인
σχήματα	모양
ξαφνικά	갑작스럽게
ξαφνικά	갑자기
πέτρες	바위
καθοδήγηση	복음
αδύνατο	impossible
αδύνατο	불가능하다
αδύνατο	불가능
αδύνατο	불가능한
καναδάς	캐나다
ανάγκασε	강제
ανάγκασε	강제로
οπαδοί	팬들
οργανικές	유기적
θείος	삼촌
θείος	아저씨
μετρήσεις	지표
μετρήσεις	측정
μετρήσεις	측정
μπαχ	바흐
μετανάστευση	이민
μετανάστευση	이민호
τέιλορ	테일러
εγκλήματα	범죄
δημοσιεύθηκε	게시
δημοσιεύθηκε	게시
δημοσιεύθηκε	출판
δημοσιεύθηκε	출판됨
πτέρυγες	윙스
πτέρυγες	날개
επόμενος	다음
επόμενος	넥스트
παραβίαση	위반
πρωτόκολλο	프로토콜
βασιλέων	킹스
μάλτα	몰타
πειράματα	실험
μακ	mac
παρακολούθηση	모니터링
παρακολούθηση	모니터
παρακολούθηση	모니터링
παρακολούθηση	감시
προϋποθέσεις	조건
αρνητικά	부정적
αρνητικά	음수
αρνητικά	음성
αρνητικά	원판
λαών	민족
ζωντανή	alive
στάνταρ	스탠더드
στάνταρ	표준
δυσκολία	난이도
δυσκολία	어려움
χρειαζόταν	필요함
μόνιμο	영구적
μόνιμο	영구
άλφρεντ	알프레드
άλφρεντ	앨프레드
άλφρεντ	앨프리드
καθαρό	net
καθαρό	청소
καθαρό	깨끗한
καθαρό	깨끗하다
δρόμοι	도로
δρόμοι	거리
δρόμοι	길거리
αφιερωμένη	헌신
πώληση	판매
πώληση	판매
πώληση	세일
ελάχιστες	최소
κύρος	프레스티지
κύρος	타당성
ουρανού	하늘
ουρανού	스카이
δύσκολα	어려운
δύσκολα	어려움
δύσκολα	어려워
επιλέχθηκε	선정
συνεχής	지속
συνεχής	연속
δείκτη	색인
δείκτη	인덱스
κουτί	box
κουτί	상자
κουτί	박스
σκόραρε	득점
αναδρομή	회상
αρχαιολογία	고고학
αρχαιολογία	고고학
μηχανισμός	메커니즘
λωρίδα	레인
λωρίδα	차로
ρόδο	장미
ρόδο	로즈
μαρτυρία	증언
μεταρρυθμίσεις	개혁개방
μεταρρυθμίσεις	개혁
μεταρρυθμίσεις	개혁개방
μεταρρυθμίσεις	개혁
αλί	알리
αλί	ali
δισεκατομμύρια	십억
δισεκατομμύρια	수십억
υπάλληλος	직원
αυστηρά	엄격한
αυστηρά	엄격히
είδα	쏘우
τίτλων	증권
καζακστάν	카자흐스탄
μακεδόνες	마케도니아인
ελλάς	그리스
ιανουάριος	일월
διδακτορικό	박사
απέρριψε	해산
σαιζόν	시즌
σαιζόν	계절
αλυσίδα	사슬
αλυσίδα	연쇄
αλυσίδα	체인
παραπομπή	참조
παραπομπή	참고
μαυροβούνιο	몬테네그로
διατροφή	영양
διατροφή	영양실조
διατροφή	다이어트
ξηρά	건조
ξηρά	드라이
ξηρά	육지
ξηρά	랜드
έγκριση	채택
έγκριση	입양
έγκριση	승인
ερμής	수성은
ερμής	수성
ερμής	머큐리
ερμής	헤르메스
ρεύματα	스트림
τεκμηρίωση	설명서
τεκμηρίωση	문서
έρικ	에리크
έρικ	에릭
έρικ	에리크
έρικ	에릭
δορυφορική	인공위성
δορυφορική	위성
γεωμετρικό	기하학
έθιμα	커스텀
έθιμα	맞춤
ψηφιακό	디지털
βιολογία	생물학
αδέρφια	형제
αδέρφια	형제자매
αδέρφια	남매
αδέρφια	형제
αδέρφια	브라더스
αδέρφια	형제들
αδέρφια	브라더스
φιλική	친근한
καταλόγους	카탈로그
κλείσιμο	닫힘
κλείσιμο	폐쇄
κλείσιμο	닫기
κλείσιμο	닫습니다
κλείσιμο	닫아
κλείσιμο	닫기
νοτιοανατολική	남동
νοτιοανατολική	동남아
νοτιοανατολική	남동부
νοτιοανατολική	남동
φυλάκιση	감금
εξισώσεις	방정식
συντήρηση	유지보수
συντήρηση	정비
συντήρηση	점검
διαδηλώσεις	항의
διαδηλώσεις	시위
πτηνό	조류
πάσα	패스
συνεδρίαση	모임
συνεδρίαση	회의
συνεδρίαση	만남
συνεδρίαση	미팅
κρουστά	타악기
ορυκτό	미네랄
ορυκτό	광물
ρούχα	의류
ρούχα	옷이
ντον	don
λιβύη	리비아
ιππότες	나이트
ηθοποιούς	여배우들
ηθοποιούς	여배우
ηθοποιούς	배우
έσοδα	수익
έσοδα	수입
έσοδα	수익금
έσοδα	수익
έσοδα	소득
έσοδα	수입
έσοδα	수익
ανάλογο	아날로그
αυστριακός	오스트리아인
μυστικό	시크릿
μυστικό	비밀
άλγεβρα	대수
άλγεβρα	대수학
ανοιχτά	오픈
ανοιχτά	열기
κηδεία	장례식장
κηδεία	장례식
κηδεία	장례
παραλίες	바닷가
παραλίες	해변
ατλαντικό	애틀랜틱
ατλαντικό	대서양
ασπίδα	방패
βουργουνδίας	부르고뉴
φρανς	프란츠
εαμ	scm
παντού	어디서나
παντού	어디든
παντού	어디든지
διοικητές	지휘관
φλόριντα	플로리다
αχμέτ	아흐메드
αχμέτ	아메드
συνεχόμενες	연속
ιδρυτή	설립자
ιδρυτή	창시자
ιδρυτή	창립자
σαλόνι	라운지
σαλόνι	미용실
σαλόνι	살롱
ιδιωτικό	비공개
βαρύτητα	중력
εκτεταμένη	확장
εκτεταμένη	연장
γιατροί	의사
ατύχημα	교통사고
ατύχημα	사고
σχεδιαστής	디자이너는
σχεδιαστής	설계자
σχεδιαστής	디자이너
σχεδιαστής	디자이너가
άλαν	앨런
άλαν	알렌
άλαν	알란
σταυροφορία	십자군
νατο	nato
χορό	댄스
χορό	무용
επιδράσεις	영향
επιδράσεις	효과
κινητήρας	엔진
κινητήρας	모터
κινητήρας	전동기
παράγοντα	팩터
παράγοντα	인자
παράγοντα	요인
επίθετο	성씨
αναγνώστης	리더
αναγνώστης	독자
αναγνώστης	리더
στέλνει	보냅니다
στέλνει	보내기
στέλνει	전송
φορέα	작용소
φορέα	연산자
φορέα	운영자
κολλέγιο	대학교
