और	at
नन	nun
वांग	wang
वफादारी	katapatan
लोन	lone
टोल	toll
वृक्षारोपण	plantasyon
रिचर्डसन	richardson
न्यूट्रिनो	neutrino
पसीने	pawis
गोमांस	beef
शा	sha
लिस्बन	lisboa
कैसर	kaiser
खींचता	kinukuha
पाव	paw
डिप्रेशन	depression
डिप्रेशन	depresyon
मोबाईल	cellphone
कछुए	turtles
हैम्पशायर	hampshire
एहसान	favor
एहसान	pabor
यात्राएँ	rides
यात्राएँ	trips
अज्ञानता	kamangmangan
जेफ़	jeff
राउल	raúl
बर्क	burke
गुफाएँ	tabon
घृत	aloe
गवाहों	jehova
डोम	dome
डोम	dom
ट्रायल	pagsubok
ट्रायल	trial
ट्रायल	trials
आपत्तिजनक	nakakasakit
हारा	hara
हारा	talo
हारा	loser
हैजा	kolera
मॉस	mos
मॉस	moss
मॉस	lumot
ख़रीदा	binili
चीर	rip
बेचैन	sabik
बेचैन	mapakali
इबादत	pagsamba
फ़ोल्डर	folder
लचीली	flexible
लचीली	nababaluktot
क्रिस्टी	christie
हैदराबादी	hyderabad
जेसी	jessie
जेसी	jesse
फ्रीस्टाइल	freestyle
स्वार्थी	makasarili
रेजीमेंट	regiment
अवेस्ता	avesta
कुटिया	cottage
ओडिसी	odisea
कबूल	confess
कबूल	aminin
कबूल	yakap
नेक	nek
कोपा	copa
जैमी	jaime
सिम्पसन	simpson
बाड़	bakod
अराजकतावादी	anarchist
अवामी	awami
लूसी	lucy
माँस	karne
गिरना	bumabagsak
गिरना	taglagas
गिरना	mahulog
प्रीफ़ेक्चर	prefecture
प्रीफ़ेक्चर	prepektura
दादाजी	lolo
दादाजी	lolo
आयोजक	organizer
पीएलसी	plc
भिखारी	pulubi
अपसारी	ebolusyong
स्खलन	puke
दस्ता	squad
मोहनदास	mohandas
त्रिकोणमिति	trigonometriya
बॉलरूम	ballroom
खींचे	hilahin
सिड	sid
मिठास	tamis
ड्रेस	dress
ड्रेस	damit
मूंग	mung
पिंजरे	cage
वीरा	vera
वीरा	vira
एसेक्स	essex
रोजा	rosa
हठ	pagtitiyaga
गाडी	kotse
गाडी	sasakyan
गाडी	sasakyan
टेरा	terra
संगमर्मर	marmol
हाइड्रॉक्साइड	hydroxide
डॉक	pantalan
भंगुर	mumurahing
ओटो	otto
लिपिड	lipid
धारीदार	striped
धारीदार	banded
भूखे	gutom
भूखे	nagugutom
नम्रता	pagpapakumbaba
हांग	hong
तीरंदाजी	archery
बर्ट	burt
आयल	langis
आयल	oil
रोबिन	robin
उपयोक्ता	gumagamit
उपयोक्ता	user
जुवेंटस	juventus
क्वेस्ट	quest
होमो	homo
बाँधने	ranks
बाँधने	bamboo
बाँधने	kawayan
रेने	rene
बंदियों	pinalaya
मस्त	astig
मस्त	cool
हेलमेट	helmet
सीम	sims
एलिसन	allison
एलिसन	alison
टांग	hita
टांग	binti
टांग	leg
चर्चाएँ	talakayan
फ़्लैश	flash
अंतरफलक	interface
विषाद	saya
विषाद	hapis
इरादों	hangarin
परंपराएं	tradisyon
गारो	garo
गुस्ताव	gustav
गजेटियर	gazetteer
चेन्नै	chennai
निर्धनता	kahirapan
जबकी	habang
लॉन	lawn
लॉन	damuhan
विनाशक	destroyer
खिलाफत	caliphate
रंगून	rangoon
बढ़ई	carpenter
बढ़ई	karpintero
इंटरएक्टिव	interactive
अंधेरा	madilim
अंधेरा	maitim
अंधेरा	dilim
अंधेरा	kadiliman
फाइलें	files
फाइलें	file
नोवाक	novak
कम्पास	aguhon
कम्पास	compass
निकोटीन	nikotina
ढक्कन	takip
केरला	kerala
गिल्बर्ट	gilbert
कमियां	pagkukulang
कमियां	deficiency
खालिद	khaled
खालिद	khalid
चिंताएं	alalahanin
अप्रासंगिक	irrelevant
सूबा	suba
सूर्या	surya
मधुमक्खियों	bubuyog
मधुमक्खियों	bees
शैडो	anino
ईटीवी	etv
श्रीमति	ginang
श्रीमति	misis
युन्नान	yunnan
परिक्रमण	rotation
परिक्रमण	ikot
परिक्रमण	talino
टकर	tucker
तुषार	frost
प्रस्तुतकर्ता	naghahandog
विन्सेंट	vincent
कार्यकलाप	gawain
कार्यकलाप	aktibidad
वायलिन	violin
स्टीक	steak
कोलोन	cologne
कोलोन	colombo
किसका	kaninong
बड़ों	elders
बैंकाक	bangkok
यूक्रेनी	ukranyano
अदभुत	amazing
अदभुत	pambihira
अदभुत	galing
गौरवपूर्ण	maluwalhati
प्रजनक	breeder
रेट्रो	retro
स्टार्क	stark
बंदरों	unggoy
वीसा	visa
रामेसेस	ramesses
क्राफ्ट	craft
अनुशंसित	inirerekomenda
अनुशंसित	inirekomenda
राफेल	raphael
राफेल	rafael
समानार्थी	synonyms
समानार्थी	synonym
फेलोशिप	fellowship
फेलोशिप	samahan
बुढ़ापे	pagtanda
नोएल	noel
रुचिकर	interesado
बोनापार्ट	bonaparte
स्नूकर	snooker
वोदका	vodka
मांसपेशियां	muscles
रेडर	raider
खुर	paa
बर्बादी	basura
हुड	hood
पिकासो	picasso
छुआ	chua
दिवालियापन	bangkarota
क्रियोल	creole
व्यवस्थापक	admin
व्यवस्थापक	administrator
व्यवस्थापक	administrador
व्यवस्थापक	tagapangasiwa
वंडरलैंड	wonderland
गम	hapis
गम	saya
गम	hapis
गम	gum
प्रस्तुतिकरण	pagtatanghal
प्रस्तुतिकरण	pagtatanghal
कोमा	coma
कोमा	koma
पोर्ट्रेट	portrait
परिहास	mock
मोनो	mono
सम्मति	tumango
कर्मकाण्ड	rituals
कर्मकाण्ड	ritwal
खर्चे	gastusin
खर्चे	gastos
खर्चे	dag
मलाशय	tumbong
कोहेन	cohen
वाकई	talaga
टर्बो	turbo
कोहरा	fog
कोहरा	hamog
समझदार	talino
सैंटियागो	santiago
गड्ढा	hukay
गड्ढा	pit
बकवास	puta
बकवास	fuck
बकवास	nonsense
बकवास	kalokohan
कोसोवो	kosovo
एलसीडी	lcd
धनवान	yaman
धनवान	mayayamang
हैम	magpatawa
हैम	ham
बाना	bana
थियोडोर	theodore
स्टिंग	sting
गुणगान	praises
गुणगान	purihin
गुणगान	papuri
ऑकलैंड	auckland
धुआँ	usok
पुजा	pagsamba
मेकअप	makeup
मेकअप	pampaganda
हेरोइन	heroin
हेस	hesse
आगर	agar
बलवान	malakas
बलवान	strong
ईश	ish
इब्ने	ibn
डॉली	dolly
व्यूह	phalanx
स्टैलोन	stallone
प्रूफ	katibayan
प्रूफ	patunay
मिडलसेक्स	middlesex
ट्रैक्स	track
एंड्रोमेडा	andromeda
शाफ्ट	poste
पीसा	pisa
हॉर्न	sungay
चमड़ी	balat
ब्रांडेड	branded
लेक्स	lex
रहस्यवादी	mystic
हेरोल्ड	harold
एसोसिएट	iugnay
स्पिनर	spinner
कठबोली	balbal
कठबोली	slang
टनल	tunnel
सेनेगल	senegal
बंजारा	nomad
ब्रुनेई	brunei
मिखाइल	mikhail
ईडन	eden
डिंब	ova
खातिर	sake
विज्ञापनदाता	advertiser
दिमागी	cerebral
दिमागी	mental
दिमागी	kaisipan
सरलीकरण	pagpapagaan
त्रिमूर्ति	trimurti
त्रिमूर्ति	trinity
त्रिमूर्ति	trinidad
नेक्सस	koneksyon
बरमूडा	bermuda
शिफ्ट	shift
हेग	hague
सवाना	savanna
पैकिंग	packing
निशुल्क	libreng
निशुल्क	free
निशुल्क	libre
निशुल्क	malaya
मोहल्ले	lokalidad
पंजों	claw
राजकोष	treasury
पारिभाषित	tinukoy
पास्ता	pasta
ट्रैन	tren
स्पेलिंग	pagbaybay
स्पेलिंग	baybay
दरारों	bitak
सोनम	sonam
ब्रिगेडियर	brigadier
ब्रिगेडियर	brig
अभिभूत	bumagsak
बाध्यता	mapilit
मार्ट	mart
प्रोस्टेट	prostate
चण्डीगढ़	chandigarh
बाइट्स	bytes
रपट	iulat
रपट	ulat
रपट	ulat
कनेक्ट	nakakonekta
कनेक्ट	konektado
कनेक्ट	ikonekta
कनेक्ट	kumonekta
एचटीएमएल	html
पठनीय	mababasa
प्रभुता	soberanya
बुआ	auntie
बुआ	tita
बुआ	tiyahin
बुआ	tita
बुआ	tiya
फ़्रेम	frame
फ़्रेम	frame
अनिद्रा	insomnia
हैली	halley
एक्सपो	expo
निकारागुआ	nicaragua
लॉबी	lobby
बलगम	plema
बटेर	pugo
दालचीनी	kanela
ज़ारा	zara
कामा	kama
बरोज	burroughs
लीसेस्टर	leicester
श्रीमान	sir
लदान	nilo
फेरबदल	shuffle
इरान	iran
क्लोन	clone
मैकमिलन	mcmillan
बुबेर	buber
कॉलिन	colin
तकनीशियन	technician
ड्रेसिंग	dressing
सजाने	dekorasyon
एक्टर	artista
एक्टर	actor
एक्टर	aktor
टूटा	broken
टूटा	panganay
टूटा	sira
टूटा	nasira
कैंची	gunting
बोर्डिंग	boarding
बोर्डिंग	pagsakay
ज्ञानमीमांसा	epistemolohiya
वोल्गा	volga
आयलर	euler
