של	шел
דיוק	дук
דיוק	дюк
דיוק	прецизност
דיוק	точност
דיוק	прецизно
דיוק	точност
נפגע	наранена
נפגע	ранена
ביטוח	застраховани
ביטוח	осигурено
ביטוח	осигурен
ביטוח	застраховка
ביטוח	застраховки
ביטוח	застраховане
פרצה	вратичка
מגע	докосване
מגע	пипай
מגע	контакт
מגע	контакти
ביקור	посетиха
ביקור	посети
ביקור	посетих
ביקור	посетете
ביקור	визита
ביקור	посещение
תקציר	кратко
תקציר	кратка
תקציר	резюме
תקציר	обобщение
המצרים	египтяните
המצרים	египтяни
נישואים	женитба
נישואים	брака
נישואים	брак
נישואים	сватба
נישואים	бракът
נישואים	браковете
נישואים	бракове
רגילה	редовно
רגילה	редовен
רגילה	редовни
רגילה	редовна
רגילה	обикновен
רגילה	обикновена
רגילה	обикновени
רובה	пистолет
רובה	оръжие
רובה	пушка
רובה	карабина
הנחה	намаление
הנחה	отстъпка
הנחה	отстъпки
הנחה	допускане
הנחה	предположение
הפעלה	оперативни
הפעלה	задействане
הפעלה	активиране
הפעלה	заседание
הפעלה	сесия
הפעלה	сесията
הפעלה	сеанс
רבקה	ребека
לחצי	щракване
לחצי	кликнете
לחצי	клик
לחצי	щрак
טייסת	ескадрила
העובד	работник
העובד	служител
העובד	служителка
וו	уу
וו	ву
חורף	зима
חורף	зимата
מנדל	мендел
ניווט	навигация
משרת	бътлър
משרת	иконом
משרת	прислужник
משרת	раб
משרת	слуга
משרת	слугиня
משרת	служи
מספק	задоволително
מספק	задоволителен
מספק	задоволителни
מספק	задоволителна
מספק	задоволително
מספק	задоволителен
מספק	осигурява
מספק	предоставя
מספק	предвижда
עובדת	работи
עובדת	произведения
עובדת	работещ
עובדת	работен
עובדת	работим
הענק	гигантски
הענק	великан
הענק	гигант
הענק	гигантска
הכלי	инструмент
מזל	лъки
מזל	късметлия
מזל	късмет
מזל	късметът
מזל	късмета
אסון	бедствие
אסון	катастрофално
אסון	катастрофа
אסון	бедствието
אסון	бедствия
אסון	бедствие
מודע	съзнание
מודע	съзнателно
מודע	съзнателен
ריי	рей
העמק	долината
העמק	долина
העמק	вали
ונציה	венеция
האטלנטי	атлантик
האטלנטי	атлантическа
קשורה	завързана
קשורה	обвързана
קשורה	свързани
קשורה	свързан
קשורה	свързана
קשורה	свързано
קשורה	завързана
קשורה	привързани
קווים	линии
קווים	реплики
קווים	редове
מעורבים	смесен
מעורבים	смесени
מעורבים	смесено
מעורבים	смесена
סמכויות	пауърс
סמכויות	сили
סמכויות	правомощия
אדומים	червени
אדומים	ред
אדומים	червена
אדומים	червен
אדומים	червени
אדומים	червено
מסוף	терминал
לכלול	изключване
תוספת	добавка
תוספת	добавяне
תוספת	допълнение
תוספת	допълнителни
תוספת	допълнително
תוספת	екстра
התשיעי	девета
התשיעי	девети
הקשת	поклон
פרדריק	фредерик
פרדריק	фредерик
פרדריק	фридрих
מסמכים	документите
מסמכים	документи
מסמכים	хартии
מסמכים	документи
מסמכים	вестници
אפקט	ефект
אפקט	въздействие
מוקד	изпращане
מוקד	диспечер
ציד	ловен
ציד	лов
סקר	анкета
סקר	проучване
