から	dari
嫌い	benci
サイン	tanda
サイン	tandatangani
サイン	menandatangani
人材	personil
人材	personalia
人材	personel
スティック	tongkat
スティック	tongkat
スティック	stick
密度	kepadatan
同僚	kolega
同僚	kakak
同僚	kolega
同僚	rekan
建築物	bangunan
建築物	gedung
藩士	hanshi
方程式	persamaan
方程式	persamaan
スイッチ	switch
スイッチ	saklar
スイッチ	beralih
スイッチ	tukar
スイッチ	switch
スイッチ	sakelar
レスリング	bergulat
レスリング	menggeliat
レスリング	bergulat
レスリング	wrestling
レスリング	gulat
壊滅	pemusnahan
知的	cerdas
知的	kecerdasan
東山	higashiyama
豊臣	toyotomi
フラッシュ	flash
フラッシュ	menyiram
フラッシュ	siram
フラッシュ	flush
ゆめ	yume
ボイス	voice
ボイス	suara
ボイス	suaranya
修復	restorasi
字幕	subjudul
字幕	subtitel
トライ	coba
トライ	cobalah
闘争	perjuangan
久保	kubo
宿泊	akomodasi
宿泊	penginapan
洪水	banjir
洪水	banjir
洪水	banjir
ナス	terong
くま	winnie
くま	winny
くま	kuma
保証	garansi
保証	jamin
保証	dijamin
保証	terjamin
保証	jaminan
保証	penjamin
保証	jaminan
保証	garansi
保証	menjamin
三田	sanda
三十	thirty
想い	pemikiran
想い	fikiran
想い	pikiran
ホラー	horor
ホラー	horror
ホラー	kengerian
ダグラス	douglas
流用	pengalihan
城主	castellan
偵察	recon
偵察	rekonstruksi
偵察	pengintaian
偵察	intai
偵察	pengintaian
ラウ	lau
維新	restorasi
コナ	kona
コイン	koin
コイン	koin
コイン	coin
踊り	menari
踊り	dancing
刑務所	penjara
刑務所	penjara
刑務所	prison
重力	gravitasi
重力	gravity
重力	gravitasi
瀬戸	seto
ドメイン	domain
ドメイン	ranah
ドメイン	domain
ドメイン	ranah
パーティ	party
パーティ	berpesta
パーティ	partai
パーティ	pesta
パーティ	pihak
パーティ	pesta
パーティ	pihak
スーツ	setelan
スーツ	jas
スーツ	setelan
スーツ	gugatan
スーツ	jas
スーツ	suit
クラーク	clarke
クラーク	clark
信託	amanat
信託	trust
ジャージー	jersey
漁業	perikanan
漁業	perikanan
松下	matsushita
追跡	pengejaran
追跡	mengejar
彫刻	ukiran
彫刻	patung
彫刻	pematung
彫刻	patung
彫刻	ukiran
彫刻	mengukir
フィル	phil
砂漠	gurun
砂漠	desert
セミ	tonggeret
セミ	cicadas
マーガレット	margaret
砲撃	pemboman
砲撃	pengeboman
科目	subyek
科目	subjek
ひかり	hikari
新井	arai
スロー	slow
スロー	perlahan
スロー	lambat
スロー	lamban
曲線	kurva
曲線	curve
曲線	kurva
恐竜	dinosaurus
恐竜	dinosaurus
レビュー	ulasan
レビュー	review
レビュー	resensi
レビュー	tinjauan
レビュー	tinjauan
レビュー	review
レビュー	tinjau
レビュー	ulasan
レビュー	ulas
レビュー	meninjau
セックス	seks
セックス	sex
小笠原	ogasawara
追記	tambah
追記	ditambahi
ピア	peer
ピア	rekan
ピア	pia
ピア	phia
ピア	peer
ピア	sejawat
パレード	parade
ゴム	karet
ゴム	rubber
コラボレーション	kolaborasi
フィン	sirip
フィン	fin
フィン	finn
レオン	león
レオン	leon
警察官	polisi
警察官	kepolisian
警察官	police
漫才	manzai
部族	tribe
部族	suku
メロディ	melodi
メロディ	melody
メロディ	simak
メロディ	tune
プレート	piring
プレート	lempeng
プレート	pelat
プレート	plat
結晶	kristal
結晶	crystal
ハンド	hand
ハンド	tangan
見出し	headline
見出し	judul
見出し	heading
見出し	tajuk
見出し	menuju
見出し	heading
ユーゴ	yugo
真田	sanada
カレー	kari
カレー	curry
妖精	peri
妖精	fairy
昆虫	serangga
昆虫	serangga
墓地	kuburan
墓地	pemakaman
墓地	pekuburan
墓地	kuburan
墓地	kuburan
墓地	makam
妊娠	kehamilan
妊娠	hamil
野菜	sayuran
野菜	nabati
野菜	sayur
野菜	sayuran
野菜	sayur
叔父	paman
コンクリート	beton
河口	muara
足立	adachi
エントリー	entri
エントリー	masukan
エントリー	entry
エントリー	entri
エントリー	masukan
釣り	perikanan
釣り	memancing
釣り	mancing
ストア	simpan
ストア	toko
米子	yonago
フロー	flow
フロー	mengalir
フロー	mengalirlah
フロー	aliran
フロー	alur
南極	antarktika
南極	antartika
南極	antarktika
パシフィック	pacific
パシフィック	pasifik
ハッピー	senang
ハッピー	bahagia
ハッピー	ibrahimovic
ハッピー	happy
ノーベル	nobel
センチメートル	sentimeter
センチメートル	sentimeter
センチメートル	sentimeter
センチメートル	sentimeter
スクリーン	screen
スクリーン	layar
シェル	tempurung
シェル	cangkang
シェル	shell
シェル	kerang
シェル	cangkang
シェル	selongsong
シェル	kerang
グラス	gelas
グラス	kaca
グラス	glass
後輩	yunior
後輩	juniors
雰囲気	suasana
雰囲気	atmosfer
雰囲気	suasana
雰囲気	atmosfir
化粧	makeup
化粧	rias
恒星	star
恒星	bintang
ビス	bis
シュート	shoot
シュート	menembak
シュート	tembak
介護	pengasuh
介護	peduli
介護	perawatan
介護	care
ハンス	hans
プー	poo
プー	kotoran
主流	mainstream
別府	beppu
下流	hilir
吉岡	yoshioka
上回る	melebihi
上回る	melampaui
西田	nishida
ヒュー	hugh
横綱	yokozuna
水平	horisontal
水平	horizontal
水平	mendatar
ネル	nell
野口	noguchi
本多	honda
スカウト	pramuka
スカウト	scout
スカウト	pramuka
じゅん	jun
職人	pengrajin
職人	artisan
職人	pengrajin
職人	pengrajin
改定	revisi
調理	masak
調理	masakan
調理	memasak
調理	cooking
秀樹	hideki
大原	ohara
エロ	erotis
週末	weekend
ホセ	jose
ホセ	josé
ホセ	josé
コーン	jagung
コーン	cone
コーン	kerucut
スキル	keahlian
スキル	skill
スキル	keterampilan
スキル	keahlian
スキル	skill
スキル	keterampilan
スキル	kemampuan
サイクル	siklus
サイクル	daur
サイクル	siklus
サイクル	cycle
志村	shimura
名作	mahakarya
名作	karya
マット	matt
マット	tikar
マット	keset
マット	mat
吹き替え	dijuluki
吹き替え	dubbing
ツイン	kembaran
ツイン	kembar
ツイン	twin
東亜	toa
最小	minimum
最小	minimal
フォーラム	forum
フォーラム	forum
書き込み	tulis
書き込み	menulis
書き込み	tulislah
書き込み	penulisan
書き込み	menulis
書き込み	tulisan
地中海	mediterania
八木	yagi
勇者	brave
勇者	berani
貫通	menembus
貫通	menembusnya
貫通	penetrasi
シェア	membagikan
シェア	bagikan
シェア	sharing
シェア	berbagi
シェア	bagikan
シェア	berbagi
シェア	share
シェア	bagikan
シェア	berbagi
シェア	dibagikan
シェア	saham
上方	kamigata
大洋	samudera
大洋	samudra
大洋	lautan
大洋	samudera
大洋	samudra
大洋	lautan
大洋	laut
大洋	ocean
カリ	cali
カリ	kari
ハインリヒ	heinrich
鈴鹿	suzuka
俳句	haiku
悲劇	tragedi
マルクス	marcus
マルクス	marx
ヴァン	van
喪失	kerugian
喪失	kehilangan
喪失	rugi
エール	teriak
エール	ale
分散	didistribusikan
小西	konishi
ビリー	billy
乾燥	dry
乾燥	mengeringkan
乾燥	kering
乾燥	keringkan
乾燥	pengeringan
乾燥	menjemur
落下	falling
落下	berjatuhan
落下	jatuh
落下	fall
落下	jatuh
告示	notice
告示	pemberitahuan
告示	perhatikan
マリン	marin
マリン	marinir
マリン	marine
マリン	laut
マリン	kelautan
スタンダード	standar
スタンダード	standard
繊維	tekstil
繊維	serat
繊維	serat
繊維	fiber
繊維	serat
繊維	serat
待ち	waiting
待ち	menunggu
待ち	menanti
待ち	tunggu
待ち	wait
スパ	spa
スパ	spa
エンターテイメント	hiburan
エンターテイメント	entertainment
演習	latihan
演習	manuver
検出	deteksi
検出	deteksi
検出	mendeteksi
検出	mendeteksi
配列	array
配列	array
配列	larik
体力	kekuatan
コンテナ	kontainer
コンテナ	wadah
コンテナ	kontainer
コンテナ	wadah
ライアン	ryan
ペルー	peru
ペルー	perú
ペルー	peru
ペルー	peru
はるか	haruka
ケンタッキー	kentucky
荒木	araki
拳銃	pistols
拳銃	pistol
拳銃	pistol
ルシア	lucia
アンテナ	antena
ヒロ	hiro
ラマ	lama
ラマ	llama
フェニックス	phoenix
船体	hull
船体	lambung
狩り	berburu
狩り	hunt
狩り	berburu
狩り	memburu
狩り	hunting
狩り	perburuan
キッド	kid
陸奥	mutsu
エコ	eco
エコ	eko
クリスチャン	christian
クリスチャン	kristiani
クリスチャン	kristen
チケット	tiket
チケット	tiket
チケット	ticket
チケット	karcis
上原	uehara
青葉	aoba
吉村	yoshimura
幻想	ilusi
幻想	ilusi
淡路	awaji
イリノイ	illinois
大川	okawa
フォト	photo
フォト	foto
石炭	batubara
グラム	gram
グラム	gram
ウィルソン	wilson
ボウ	busur
ボウ	bow
キリスト	kristus
キリスト	christ
ループ	loops
ループ	loop
ループ	loop
ラジ	raj
書き換え	rewrite
せつ	bisul
せつ	mendidih
せつ	rebus
開く	buka
開く	open
開く	terbuka
開く	dibuka
開く	terbuka
開く	membuka
開く	opening
開く	pembukaan
開く	membuka
電圧	tegangan
流し	muara
流し	tenggelam
流し	sink
ジェリー	jerry
和解	rekonsiliasi
和解	penyelesaian
和解	pemukiman
喜劇	komedi
喜劇	comedy
小樽	otaru
光学	optis
光学	optik
光学	optik
トミー	tommy
ライター	penulis
ライター	ringan
ライター	pemantik
信用	kredit
信用	credit
タイガー	tiger
タイガー	harimau
タイガー	macan
キット	kit
ビジュアル	visual
増田	masuda
歩行	berjalan
歩行	walking
歩行	berjalan
歩行	berjalanlah
歩行	walk
デヴィッド	daud
デヴィッド	david
割引	diskon
割引	diskon
瀬戸内	setouchi
カナ	kana
クレイ	cray
クレイ	clay
変数	variable
変数	variabel
変数	variabel
大石	oishi
影響力	pengaruhi
影響力	memengaruhi
影響力	pengaruh
カテゴリー	kategori
カテゴリー	kategori
ストレート	straight
ストレート	lurus
ストレート	rapi
牧師	pendeta
牧師	pastor
ウルフ	wolf
ウルフ	serigala
フロンティア	perbatasan
フロンティア	frontier
純粋	murni
純粋	pure
伊予	iyo
役職	posisi
役職	jabatan
役職	gelar
役職	titel
支払	pembayaran
薬物	obat
薬物	narkoba
薬物	obat
薬物	narkoba
誘拐	menculik
誘拐	penculikan
誘拐	diculik
侵略	invasi
侵略	agresi
いずみ	izumi
冷却	pendingin
冷却	pendinginan
冷却	mendinginkan
冷却	pendingin
冷却	pendinginan
フード	kerudung
フード	tudung
フード	hood
化石	fosil
化石	fossil
化石	fosil
市原	ichihara
踊る	menari
踊る	dancing
ジョニー	johnny
渓谷	jurang
推奨	disarankan
推奨	dianjurkan
推奨	direkomendasikan
デッド	tewas
デッド	dead
デッド	mati
天文台	observatorium
指数	eksponen
北西部	northwestern
高島	takashima
エアロ	aero
ドット	dots
ドット	noktah
ドット	dot
果実	buah
果実	buah
虐殺	pembantaian
天下	tenka
魅力	pesona
土屋	tsuchiya
弥生	yayoi
玩具	toy
玩具	mainan
玩具	mainan
広がる	menyebar
広がる	menyebarkan
広がる	menyebar
南京	nanjing
住宅地	pemukiman
住宅地	perumahan
昼間	siang
大気	atmosfer
大気	suasana
大気	atmosfir
解任	pemecatan
インディアナ	indiana
エンターテインメント	hiburan
エンターテインメント	entertainment
津田	tsuda
傑作	mahakarya
傑作	karya
ソニック	sonic
ソニック	sonik
稲葉	inaba
交戦	terlibat
返還	restitusi
クライ	menangis
クライ	tangis
クライ	cry
クライ	menangislah
ヴェネツィア	venesia
ヴェネツィア	venice
越後	echigo
小池	koike
起動	awalan
起動	startup
起動	peluncuran
起動	luncurkan
起動	launch
ディーン	dekan
ディーン	dean
ボルト	baut
ボルト	katon
ボルト	bolt
カーブ	kurva
カーブ	curve
カーブ	kurva
荷物	bagasi
荷物	bagasi
荷物	koper
アイデア	gagasan
アイデア	ide
アイデア	gagasan
アイデア	ide
アイデア	idea
弾薬	amunisinya
弾薬	amunisi
弾薬	amunisi
グレー	kelabu
グレー	gray
グレー	kelabu
グレー	grey
コナン	conan
抽選	undian
抽選	lotre
抽選	lotere
ユリウス	julius
品種	breed
品種	biak
品種	varietas
品種	variety
品種	keberagaman
品種	varietas
品種	variasi
久保田	kubota
角度	angle
角度	sudut
エレベーター	lift
エレベーター	elevator
エレベーター	angkat
エレベーター	lift
エレベーター	lift
エレベーター	elevator
アンドレ	andre
アンドレ	andré
批評家	kritikus
批評家	kritik
ヤマハ	yamaha
拘束	mengikat
拘束	pengikatan
拘束	binding
拘束	ikatan
花嫁	bride
花嫁	pengantin
マンチェスター	manchester
マウント	mengaitkan
マウント	mengait
マウント	gunung
マウント	mount
マウント	kait
ダート	kotoran
ダート	dirt
動物園	zoo
相模原	sagamihara
音楽家	pemusik
音楽家	musisi
訂正	koreksi
ソックス	sox
ソックス	socks
ソックス	mukena
幽霊	ghost
幽霊	hantu
調達	pengadaan
秋元	akimoto
舞鶴	maizuru
予防	pencegahan
飛鳥	asuka
豊島	toshima
谷口	taniguchi
胴体	torso
難波	nanba
難波	naniwa
難波	namba
フランシス	fransiskus
フランシス	francis
ロッテ	lotte
友情	persahabatan
友情	persahabatan
友情	pertemanan
機材	perlengkapan
機材	peralatan
ブッシュ	semak
ブッシュ	bush
ブッシュ	busch
コンパクト	compact
コンパクト	kompak
パロディ	parodi
反射	refleksi
反射	cerminan
反射	pantulan
反射	refleksi
反射	renungan
北野	kitano
播磨	harima
小売	ritel
小売	eceran
小売	retail
北川	kitagawa
探査	menyelidiki
後で	kemudian
後で	nanti
死体	mayat
死体	jenasah
死体	jenazah
死体	mayat
死体	jenazah
村山	murayama
平井	hirai
刺激	stimulus
刺激	dirangsang
刺激	stimulus
刺激	rangsangan
テイラー	taylor
アルファベット	alphabet
アルファベット	alfabet
アルファベット	abjad
達也	tatsuya
フォーマット	pemformatan
フォーマット	memformat
フォーマット	format
フォーマット	format
ケア	peduli
ケア	perawatan
ケア	care
アース	bumi
アース	earth
バルブ	katup
伊賀	iga
大沢	osawa
富田	tomita
高槻	takatsuki
鉱物	mineral
鉱物	mineral
幸福	kebahagiaan
幸福	happiness
幸福	kebahagian
振動	bergetar
振動	osilasi
振動	getaran
ピーク	peak
ピーク	puncak
台北	taipei
パチンコ	pachinko
鶴見	tsurumi
阿波	awa
任天堂	nintendo
山地	gunung
山地	pegunungan
症候群	syndrome
症候群	sindrom
志摩	shima
汚染	pencemaran
汚染	polusi
汚染	tercemar
汚染	pencemaran
汚染	kontaminasi
白井	shirai
ひとみ	hitomi
フランソワ	francois
フランソワ	français
フランソワ	françois
メニュー	menu
メニュー	menunya
メニュー	menu
メニュー	enu
洋子	yoko
火星	mars
細菌	bakteri
リンカーン	lincoln
中尉	letnan
ハーン	hahn
ハーン	khan
民主主義	demokratik
民主主義	demokratis
民主主義	demokrat
民主主義	demokrasi
民主主義	demokrasi
背中	kembali
背中	balik
背中	mundur
背中	back
背中	belakang
競合	kompetitor
競合	pesaing
競合	konflik
桐生	kiryu
久美子	kumiko
ミスター	mister
水路	terusan
小屋	hut
小屋	pondok
小屋	gubuk
キュー	antrian
キュー	antri
キュー	antrean
元素	unsur
元素	elemen
元素	unsur
元素	elemen
ヒューストン	houston
ヒューストン	huston
後楽園	korakuen
アーク	arc
アーク	busur
性的	seksual
グレン	glen
グレン	glenn
薔薇	bara
薔薇	rose
薔薇	mawar
薔薇	roses
薔薇	mawar
スズキ	suzuki
カート	gerobak
カート	keranjang
カート	gerobak
技法	teknik
王女	puteri
王女	putri
王女	princess
トリオ	trio
狭い	sempit
母音	vokal
母音	vokal
シンボル	simbol
シンボル	simbol
情熱	semangat
情熱	passion
情熱	gairah
デトロイト	detroit
補足	supplemental
太鼓	genderang
太鼓	drum
太鼓	genderang
太鼓	drum
太鼓	gendang
クルー	crew
クルー	kru
左側	kiri
左側	tersisa
所得	pendapatan
所得	penghasilan
所得	pemasukan
所得	income
集める	mengkoleksi
集める	mengumpulkan
集める	kumpulkan
集める	mengumpulkan
集める	berkumpul
集める	kumpulkan
多目的	serbaguna
カタログ	katalog
カタログ	katalog
カタログ	katalog
カタログ	katalog
保全	konservasi
保全	pelestarian
卒業生	alumni
卒業生	lulusan
バリ	balinese
バリ	bali
バリ	bali
怪談	kaidan
有権者	pemilih
有権者	pemilih
焼き	terbakar
焼き	membakar
焼き	burn
焼き	bakar
カンザス	kansas
獅子	lion
獅子	singa
日程	jadwal
婚約	tunangan
婚約	keterlibatan
婚約	engagement
婚約	pertunangan
婚約	interaksi
婚約	terlibat
婚約	bertunangan
