kategória	kategooria
rodín	perekonnad
rodín	pered
bryan	bryan
rus	vene
rus	venelane
rus	rus
typický	tüüpilised
typický	tüüpiline
kovov	metallist
kovov	metall
kovov	metal
kovov	metalli
kovov	metallid
atlantique	atlantique
ježiša	jeesus
berlin	berliin
berlin	berlin
berlin	berliini
priamy	sirge
priamy	otsene
priamy	vahetu
priamy	direct
priamy	otsesed
vonkajšie	välitingimustes
vonkajšie	õues
vonkajšie	välimine
vonkajšie	välised
vonkajšie	välise
vonkajšie	väline
vonkajšie	välised
luis	luis
maurice	maurice
švajčiarska	šveits
švajčiarska	šveitsi
napísané	kirjutatud
napísané	kirjalik
napísané	kirjutanud
manželku	naise
manželku	naine
napätia	pingeid
napätia	pinged
napätia	pinge
like	nagu
like	meeldib
palivo	kütus
palivo	kütuse
bronz	pronks
tajomník	sekretär
staršieho	vanem
staršieho	vanemad
olivier	olivier
slúžiť	teenindavad
slúžiť	teeni
slúžiť	teenida
umeleckej	kunstiline
taylor	taylor
byt	tasane
byt	lame
byt	korteri
byt	korteris
byt	korter
šablónu	šabloon
šablónu	mall
šablónu	malli
miestnosti	toad
miestnosti	ruumid
miestnosti	tuppa
miestnosti	ruum
miestnosti	tuba
michail	mihhail
jim	jim
jedincov	teemasid
jedincov	alamad
jedincov	teemad
jedincov	üksikisikute
jedincov	üksikisikud
boy	poiss
wilson	wilson
metro	metroo
metro	metroo
metro	metro
zahraničia	välismaale
zahraničia	välismaal
vybavenie	seadmed
vybavenie	varustus
vybavenie	rajatised
vybavenie	rajatiste
špecialista	spetsialist
špecialista	spetsialiseerunud
vzájomne	vastastikku
mar	mar
moment	moment
moment	hetk
central	kesksed
central	kesk
central	keskosa
central	keskne
čistý	puhas
čistý	puhas
čistý	puhtaks
čistý	puhtad
ekonomiky	majandus
rené	rené
rené	rene
rené	rené
rené	rene
dvore	õu
dvore	hoovis
dvore	tagahoovis
dvore	õu
dvore	õue
mečiar	mečiar
ona	ta
architektúru	arhitektuur
ram	ram
hala	hala
hala	lounge
hala	saal
hala	hall
dvere	uks
dvere	uksed
demokratická	demokraatlik
demokratická	demokraatlikud
získava	saadud
zmes	mix
zmes	segu
zmes	segu
sieň	saal
sieň	hall
konečne	lõpuks
nasadenie	kasutuselevõtt
douglas	douglas
logo	logo
konfederácia	konföderatsioon
konfederácia	konföderatsioon
konfederácia	konföderatsiooni
rozpätie	vahemik
rozpätie	vahemikus
rímske	roman
rozšírený	laiendatud
rozšírený	pikendatud
rozšírený	laiendatud
rozšírený	suurenenud
rozšírený	laienenud
cyklu	tsükkel
mužské	meessoost
mužské	isane
mužské	mehelik
miestny	kohalik
miestny	kohalikud
miestny	kohalikud
victor	victor
ukázalo	paljastatud
ukázalo	näitasid
ukázalo	näitas
moje	minu
toronto	toronto
predchádzajúci	eelmised
predchádzajúci	varasem
predchádzajúci	eelmine
tank	mahuti
tank	paak
tank	tanki
tank	tank
zmesi	segu
zmesi	segud
zmesi	segud
zmesi	segu
rýchle	ruttu
rýchle	kiire
rýchle	kiire
rýchle	kiiresti
lukáš	luke
filipa	philip
listov	lehti
listov	lehed
festivalu	festival
obrovský	tohutu
obrovský	hiiglaslik
obrovský	hiiglane
obrovský	hiiglaslik
down	alla
down	maha
down	maas
radšej	parem
radšej	paremad
radšej	paremini
radšej	eelistatud
pracovné	tööd
pracovné	töö
pracovné	tööle
pracovné	töötamine
uznanie	tunnustust
uznanie	tunnustamine
uznanie	tunnustus
uznanie	kajastamine
trvala	nõudis
trvala	kestis
murray	murray
dôraz	rõhk
dôraz	rõhuasetus
sprievodný	kaasas
prípadov	juhud
prípadov	juhtumid
odsúdený	süüdimõistetud
úloh	ülesanded
fotograf	fotograaf
diplomat	diplomaat
extrémne	äärmiselt
extrémne	äärmuslik
kevin	kevin
general	üldine
general	kindral
general	üldist
general	üldised
produkty	tooted
údolie	org
údolie	oru
údolie	valley
princezná	printsess
sam	juss
sam	sam
side	külg
fanúšikov	fänne
fanúšikov	fännid
atlantis	atlantis
moskvy	moskva
hľadať	otsimine
hľadať	otsi
hľadať	otsing
inštitút	instituut
záhrady	aiad
záhrady	aia
záhrady	aed
game	mängu
game	mäng
dosky	plaadid
dosky	taldrikud
dosky	lauad
dane	maksustamine
dane	maks
dane	dane
dane	maksud
florida	florida
astronómovia	astronoomid
scéne	stseen
scéne	stseeni
podobná	sarnased
podobná	sarnane
obete	kaotused
obete	ohvreid
obete	ohvrid
dôležitý	tähtis
dôležitý	tähtsad
dôležitý	olulised
dôležitý	oluline
vlajky	lipud
stredne	keskmise
stredne	keskmine
stredne	keskmised
stredne	andmekandja
stredne	mõõdukalt
stredne	mõõdukas
stredne	mõõdukad
pozorovania	tähelepanekud
pozorovania	vaatlused
pozorovania	tähelepanek
pozorovania	vaatluse
pozorovania	vaatlus
sériu	seeria
lesa	mets
lesa	woods
skúšky	katsetused
skúšky	katsed
skúšky	testid
skúšky	katsed
skúšky	testimine
skúšky	katsetamine
skúšky	eksamid
téma	teema
téma	teema
významne	oluliselt
významne	märkimisväärselt
hermann	hermann
fyzici	füüsikud
hospodárstva	majandus
štandard	vaikimisi
štandard	standardne
štandard	standard
denník	päevik
denník	päevik
denník	log
denník	logi
priateľ	sõber
priateľ	sõbranna
bohyne	jumalanna
bohyne	jumalannad
analýzy	analüüsid
analýzy	analüüsi
analýzy	analüüs
dur	dur
študenti	üliõpilased
študenti	õpilased
študenti	tudengid
soul	soul
soul	hinge
soul	hing
streľba	laskmine
streľba	tulistamine
streľba	tulistamine
streľba	tulevahetus
poznanie	teadmised
poznanie	teadmine
dvojice	paar
dvojice	paari
dvojice	paaride
dvojice	paarid
dvojice	paari
dvojice	paaris
dvojice	paaride
dvojice	paarid
sparta	sparta
fischer	fischer
vytvárať	loo
vytvárať	luua
hrob	haud
hrob	haua
hrob	haud
hrob	hauda
hrob	haua
náboženských	usklik
náboženských	religioosne
časté	ühise
časté	ühised
bohyňa	jumalanna
železa	raud
železa	raua
vystúpil	ülestõusnud
najstaršia	vanim
najstaršia	vanim
legendy	legendid
legendy	legend
legendy	legendi
páde	avarii
bazilika	basiilika
erik	eric
lúky	heinamaa
lúky	aasad
žltá	kollase
žltá	kollased
žltá	kollane
vlastní	omanduses
vlastní	omab
výrazy	väljendid
výrazy	terminid
manžela	abikaasa
výstavy	näituste
výstavy	näitus
tradične	traditsiooniliselt
dark	tume
vyhlásenie	avaldus
vyhlásenie	deklaratsioon
pastier	herder
pastier	karjus
mount	mount
mount	ühendamine
pomohol	aitasid
pomohol	aitas
pomohol	aidanud
moja	minu
starostlivosť	hoolitsev
starostlivosť	hooliv
starostlivosť	hooli
mechanizmus	mehhanism
dokumentov	dokumendid
účinnosť	tõhusus
účinnosť	efektiivsus
účinnosť	kasutegur
účinnosť	tõhusus
účinnosť	efektiivsus
účinnosť	tõhusus
účinnosť	efektiivsus
jednoduchý	lihtne
osmanskej	ottomani
kritika	kriitikat
kritika	kriitika
trval	nõudis
desiatky	kümned
desiatky	kümneid
desiatky	kümned
desiatky	tosinaid
prevádzka	toimingud
prevádzka	operatsioonid
prevádzka	toimimine
prevádzka	toiming
prevádzka	operatsioon
výhradne	eranditult
náboženstva	religioon
jazerá	järved
prípravu	valmistamine
prípravu	ettevalmistamine
prípravu	ettevalmistus
otázku	küsimus
haly	koridorid
chýba	puuduvad
chýba	kadunud
chýba	puudu
chýba	puudub
najlepšia	parima
najlepšia	parimad
najlepšia	parimat
najlepšia	parim
časopisov	ajakirjad
časopisov	ajakirju
časopisov	ajakirjade
pás	vöö
úzko	kitsalt
organizmov	organismid
organizmov	organismide
deep	sügav
deep	deep
deep	sügavale
pravidelné	perioodiline
pravidelné	perioodilised
pravidelné	korrapärane
pravidelné	regulaarsed
pravidelné	tavaline
pravidelné	korrapärased
pravidelné	regulaarne
pravidelné	perioodilised
prameňov	vedrud
žiť	elamine
žiť	elav
žiť	live
žiť	elama
biológia	bioloogia
eugen	eugen
zhromaždenie	kogunemine
zhromaždenie	assamblee
nova	nova
existencia	olemasolu
zložené	koosneb
zložené	komposiit
est	est
drevené	puust
ľudové	rahvas
konalo	käitus
konalo	tegutses
pomôcť	abi
pomôcť	appi
pomôcť	aidake
športová	sport
športová	spordi
údolia	org
údolia	oru
údolia	valley
údolia	orud
chémia	keemia
skupinách	grupid
skupinách	rühmad
pristátie	maandumine
barbara	barbara
pravdu	tõde
bmw	bmw
med	kallis
med	honey
med	mesi
med	med
kúpele	spa
kúpele	vannid
prejav	sõnavõtt
prejav	kõne
krok	step
krok	sammu
krok	samm
produkt	toode
produkt	toote
liberec	liberec
prínos	kasu
prínos	kasu
prínos	panus
prínos	sissemakse
zéland	meremaa
úloha	ülesanne
úloha	rollis
úloha	roll
úloha	rolli
výročia	aastapäevad
ssr	csf
ssr	nsv
ssr	ssr
technická	tehnilised
technická	tehniline
slobodný	üksik
slobodný	ühtne
slobodný	valla
slobodný	ühtse
slobodný	ühekordne
slobodný	vallaline
slobodný	vabad
slobodný	vaba
slobodný	free
slobodný	tasuta
obrovské	tohutu
obrovské	hiiglaslik
obrovské	tohutu
ďalekohľad	binokkel
ďalekohľad	teleskoobi
obsahoval	sisaldas
hospodársky	majanduslik
hospodársky	majanduslikult
merania	mõõtmised
merania	mõõtmine
merania	mõõdud
poznámky	märkused
poznámky	märkmed
poznámky	märkused
štvrti	naabrus
elektronické	elektroonilised
elektronické	elektrooniline
elektronické	elektroonilisel
bei	bei
priniesol	tõi
priniesol	toodi
priniesol	toodud
della	della
rusky	vene
rusky	venelane
väzby	sidemed
väzby	lingid
fínsky	soome
hmota	mateeria
hmota	missa
hmota	massi
hmota	mass
profesia	elukutse
profesia	kutseala
disciplíny	distsipliini
disciplíny	distsipliin
disciplíny	distsipliinide
minerálov	mineraalid
zabezpečiť	tagada
zabezpečiť	tagama
zabezpečiť	turvaline
víno	veini
víno	vein
víno	veinid
jazz	jazzi
jazz	jazz
parky	pargid
johnson	johnson
prispel	annetatud
teplotu	temperatuur
teplotu	temperatuuri
domáci	riigisisesed
domáci	kodumaine
domáci	majaomanik
domáci	isetehtud
atolu	atoll
pozitívne	positiivsed
pozitívne	positiivse
pozitívne	positiivne
premier	premier
zvieratá	loomi
zvieratá	loomad
zvieratá	looma
zvieratá	loom
varianty	variandid
kométa	komeet
krv	veri
krv	vere
tanec	tantsu
tanec	tants
tanec	tantsi
tanec	tantsida
tanec	tantsimine
lesný	mets
lesný	metsa
chvost	saba
koncertov	kontserdid
nemcov	sakslased
stromy	puid
stromy	puud
zánik	väljasuremise
zánik	kadumine
základňa	baasi
základňa	baas
základňa	alus
umelé	kunstlik
mladosti	noored
mladosti	noorus
mladosti	noorte
koruna	krooni
koruna	crown
koruna	kroon
letecký	aerospace
molekuly	molekuli
molekuly	molekulid
urban	urban
bulharska	bulgaaria
kontakt	kontakt
kontakt	kontakti
provincií	provintsid
riziko	risk
riziko	riski
dánsky	taani
poľské	poola
ali	ali
miera	määr
hovoriť	räägi
hovoriť	jutt
hovoriť	kõnele
hovoriť	räägi
aktivita	tegevus
aktivita	aktiivsus
linux	linux
kombinácie	kombinatsioonid
kombinácie	kombineerimine
kombinácie	kombinatsioon
ôsmich	kaheksa
geológ	geoloog
znie	helid
znie	kõlab
project	projekt
project	projekti
pyramída	püramiid
čínsky	hiina
čínsky	hiinlased
úvod	sissejuhatus
architektov	arhitektid
komunita	ühendus
komunita	kogukond
učil	õpetatud
učil	õpetas
spory	vaidlused
jeff	jeff
non	non
ohio	ohio
prístroje	instrumendid
prístroje	seadmed
prístroje	seadmed
prístroje	seade
prístroje	aparatuur
prístroje	aparaat
zamestnanie	töö
zamestnanie	töökoht
zamestnanie	tööhõive
zamestnanie	okupatsiooni
zamestnanie	amet
pluku	rügement
brány	väravad
brány	gates
brány	väravad
slúžila	teenis
slúžila	teeninud
slúžila	serveeritud
filmom	filmi
filmom	film
filmom	filmi
filmom	kile
filmom	film
vôd	veed
poverený	delegeeritud
poverený	usaldatud
kmeňov	tüved
kmeňov	hõimud
ernest	ernest
zničené	hävinenud
zničené	hävitatud
zničené	hävinud
bojovať	võitle
bojovať	võitlus
vyrobený	toodetud
vyrobený	valmistatud
vyrobený	toodetud
vyrobený	tehtud
stovky	sajad
stovky	sadu
úspešné	edukas
úspešné	edukad
úspešné	edu
japonská	jaapani
japonská	jaapanlased
lehota	tähtpäev
lehota	tähtaeg
lehota	periood
lehota	perioodi
lehota	ajavahemik
električky	trammid
vybral	valis
ázia	aasia
alex	alex
kolín	kölni
záznamy	records
záznamy	kirjed
označené	märgitud
označené	märgistatud
označené	tähistatud
označené	märgitud
označené	märgistatud
pegas	pegasus
nahradený	asendatud
nahradený	asendatud
nahradený	asendatud
nahradený	asendatakse
vonku	väljaspool
vonku	väljas
vonku	välja
vonku	väljas
vonku	out
radov	read
prostriedok	tähendab
svoboda	svoboda
amsterdam	amsterdam
amsterdam	amsterdami
renault	renault
zimné	talv
pracovných	töötamine
požiadal	taotletud
požiadal	nõutud
požiadal	taotles
požiadal	soovitud
požiadal	küsis
požiadal	palus
požiadal	küsitud
andreas	andreas
andrea	andrea
vybavený	varustatud
vyhrali	võidetud
vyhrali	võitsid
vyhrali	võitis
steven	steven
vzdal	tagastatud
swift	swifti
swift	swift
myšlienka	mõtlesin
myšlienka	arvas
myšlienka	arvasin
myšlienka	idee
myšlienka	mõte
občianska	tsiviil
občianska	civic
náboj	hub
náboj	kuuli
náboj	kuul
bois	bois
príde	tuleb
modrý	sinised
modrý	sinine
ryan	ryan
obchodný	kaubanduslik
obchodný	reklaam
celkové	üldine
celkové	üldiselt
povolenie	luba
povolenie	luba
povolenie	luba
karolína	caroline
karolína	carolina
pont	pont
železničné	raudtee
schopná	võimeline
times	ajad
rozhovor	intervjuu
rozhovor	intervjuud
rozhovor	vestlus
podnebie	kliima
poriadok	tellimus
poriadok	kord
poriadok	järjekord
poriadok	korraldus
poriadok	ordu
sen	sen
sen	unistus
sen	dream
sen	unenägu
trupu	kere
trupu	torso
zisk	kasum
zákaz	ban
zákaz	keeld
zákaz	keelustamine
zákaz	keeld
zákaz	keelustamine
zrušené	tühistatud
zrušené	tühistatud
zrušené	katkestatud
zrušené	tühistatud
zrušené	katkestatud
cerro	cerro
prúdy	vood
prúdy	hoovused
media	meedia
alt	alt
detstvo	lapsepõlv
detstvo	lapsepõlve
detstvo	lapsepõlves
otvorenie	avamine
xiv	xiv
dievča	tüdruk
geografické	geograafiline
geografické	geograafilised
geografické	geograafiline
geografické	geograafilised
drevený	puust
výprava	otsingul
pyramídy	püramiid
pyramídy	püramiidid
pracovníkov	töötajad
pracovníkov	töölised
marcus	marcus
koncerty	kontserdid
talent	anded
talent	andeid
talent	talent
talent	ande
talent	annet
british	briti
účinok	efekt
účinok	mõju
účinok	toime
edícia	väljaanne
správ	teated
správ	sõnumid
správ	kirjad
správ	ettekanded
správ	aruanded
správ	raportid
stene	müür
stene	sein
stene	seina
myslenie	mõtlemine
myslenie	mõeldes
myslenie	mõtled
myslenie	mõtleb
hladiny	tasemed
výrazný	märkimisväärne
súbory	failid
dead	surnud
panstvo	mõisa
panstvo	mõis
fernando	fernando
počítačová	arvuti
dohodu	kokkulepe
dohodu	tehing
hugo	hugo
iraku	iraak
vyššiu	kõrgemale
vyššiu	kõrgemad
vyššiu	kõrgem
jupiter	jupiter
opísal	kirjeldas
opísal	kirjeldatud
začiatky	algused
milióny	mln
milióny	miljonit
milióny	miljon
milióny	miljoni
milióny	miljoneid
milióny	miljonid
športovci	sportlased
ked	millal
ked	kui
pripojenie	ühendus
pripojenie	ühenduse
pripojenie	ühendus
pripojenie	ühenda
kolumbia	columbia
kolumbia	kolumbia
kolumbia	colombia
type	tüüp
rotácie	rotatsiooni
rotácie	pööramine
morské	mereväelane
morské	merejalaväelane
morské	marine
morské	mere
princípe	põhimõte
heart	südant
heart	südame
heart	süda
štarte	käivitamine
štarte	käivitamisel
intenzívne	mahukas
intenzívne	intensiivne
intenzívne	pingeline
intenzívne	intensiivne
hralo	mängis
hralo	mänginud
hralo	mängitud
umelecký	kunstiline
hana	hannah
hana	hana
reálne	reaalne
reálne	ehtne
reálne	tõeline
reálne	realistlikud
reálne	realistlik
reálne	realistlikult
reálne	reaalselt
ligu	league
ligu	liiga
írsky	iiri
írsky	iirlased
zložka	komponendi
zložka	komponent
zložka	koostisosa
zložka	kataloog
zložka	kaust
zložka	koostisosa
turecku	kalkun
turecku	türgi
pobyt	elukoht
pobyt	elukoha
pobyt	elamine
lekári	arstid
lekári	arstid
dospelých	täiskasvanu
dospelých	täiskasvanud
organizmu	organism
adams	adams
výročie	aastapäeva
výročie	aastapäev
nezávislé	sõltumatud
nezávislé	iseseisev
nezávislé	sõltumatu
časopisy	ajakirjad
časopisy	ajakirjad
časopisy	ajakirju
časopisy	ajakirjade
priateľov	sõbrad
vlna	vill
vlna	laine
klasické	klassikalised
klasické	klassika
klasické	klassikalise
klasické	klassikaline
klasické	klassika
klasické	klassikalised
klasické	classic
klasické	klassikaline
viditeľné	nähtavad
viditeľné	nähtav
duše	hinged
duše	vaimud
duše	hinged
signálu	signaal
signálu	signaali
signálu	märguanne
obsadenie	valatud
essonne	essonne
mario	mario
dočasne	ajutiselt
dočasne	ajutised
dočasne	ajutine
profesionálna	professionaal
profesionálna	professionaalne
profesionálna	ametialane
hospodárske	majanduslik
dub	quercus
dub	dub
dub	tamme
dub	tammeka
zložiek	koostisosad
zložiek	koostisained
polia	põllud
polia	väljad
náklad	lasti
náklad	kaubavedu
polostrove	poolsaar
výrobky	tooted
váh	kaalud
váh	kaalud
nezávisle	sõltumatult
nezávisle	iseseisvalt
pripojil	liitunud
pripojil	liitus
pripojil	ühines
sčasti	osaliselt
kruhu	ring
kruhu	circle
kruhu	ringi
doplnenie	lõpuleviimist
doplnenie	lõpetamine
doplnenie	lõpuleviimine
doplnenie	liitmine
doplnenie	täiendus
doplnenie	täiendamise
podpis	signatuur
podpis	allkiri
klasifikácia	liigitamine
klasifikácia	klassifitseerimine
klasifikácia	klassifikatsioon
klasifikácia	liigitus
ostal	jäin
ostal	jäi
ostal	jäid
canon	canon
dream	unistus
dream	dream
dream	unenägu
rozhodlo	otsustas
rozhodlo	otsustanud
rozhodlo	otsustatud
avenue	avenue
avenue	avenüü
porucha	rike
prirodzené	looduslik
prirodzené	loomulik
prirodzené	naturaalne
prirodzené	looduslikud
drevo	puidust
drevo	puit
drevo	puit
dunaj	doonau
počítače	arvutid
bielych	valged
presné	täpne
presné	täpsed
presné	täpne
presné	täpsus
presné	täpsusega
presné	täpsust
návštevníkov	külastajad
návštevníkov	külalised
desiatok	kümned
desiatok	kümneid
desiatok	kümned
desiatok	tosinaid
skaly	kalju
skaly	rock
skaly	kivi
skaly	kivid
skaly	kive
mytológia	mütoloogia
zlata	kuld
zlata	kulda
zlata	kullast
reformy	reformid
vedel	teadis
vedel	teadsid
vedel	teadsin
zníženie	vähendamine
zníženie	vähendamise
zníženie	vähenemine
zníženie	vähenda
poľnohospodárstvo	põllumajandus
poľnohospodárstvo	põllumajandus
skala	kalju
skala	rock
skala	kivi
oblúk	kaar
oblúk	kaare
oblúk	arch
oblúk	kaar
mir	mir
hosť	peremees
hosť	võõrustaja
hosť	vastuvõtva
hosť	saatejuht
hosť	külaline
hms	hms
písmená	kirju
písmená	kirjad
písmená	tähed
beatles	beatles
účel	eesmärk
účel	otstarve
bojovali	võitlesid
bohovia	jumalad
možností	võimalused
vzácne	hinnaline
vzácne	harv
vzácne	harva
vzácne	haruldased
vzácne	haruldane
staroveký	iidne
staroveký	iidsed
staroveký	iidsete
nórska	norra
nórska	norra
nórska	norras
frankfurt	frankfurt
prístavné	sadam
prístavné	harbour
záver	järeldus
záver	järeldused
záver	kokkuvõte
príroda	loodus
bomby	pomm
bomby	pommid
súhrn	kokkuvõte
vládca	valitseja
vládca	imperaator
vládca	keiser
htm	htm
prírodný	looduslik
prírodný	loomulik
prírodný	naturaalne
prírodný	looduslikud
zadné	tagumised
zadné	tagaosa
zadné	tagumine
zadné	tagant
zadné	taga
bojovník	sõdalane
bojovník	võitleja
pomáha	abistab
pomáha	aitab
obidve	mõlemad
zakázané	keelatud
zakázané	keelatud
zakázané	keelustatud
zakázané	keelatud
žlté	kollase
žlté	kollased
žlté	kollane
líši	varieerub
modelov	mudelid
modelov	modellid
náboženský	usklik
náboženský	religioosne
vzdialené	kauge
vzdialené	pult
naspäť	tagasi
voľné	lahtine
voľné	lahtised
voľné	lahti
voľné	vabad
voľné	vaba
voľné	free
