και	in
φούρνο	pečico
φούρνο	peč
φούρνο	pečica
όαση	oasis
προκαθορισμένο	privzeta
προκαθορισμένο	privzeto
ρόδα	kolo
ρόδα	kolesa
ρόδα	vrtnice
καυτό	vroče
καυτό	vroč
καυτό	vroča
μπρετ	bret
μπρετ	brett
αρθρόποδα	členonožce
ωραίος	lep
ωραίος	lepotec
ωραίος	čeden
ωραίος	lepi
απειλούν	grozil
αδένα	žleze
διάβαζε	branje
διάβαζε	preberite
διάβαζε	preberi
κάρεν	karen
ελύτης	elitis
μοναστική	redovno
δημόκριτος	demokrit
γονιμότητα	plodnost
μπάντι	bandy
μπάντι	buddy
μπάντι	bundy
δελφίνια	delfini
εκτροπή	diverzijo
εκτροπή	preusmeritev
εκτροπή	deformacija
δολοφόνους	ubijalci
δολοφόνους	morilci
δολοφόνους	morilci
μάσα	žveči
μάσα	maša
ποδιά	predpasnik
κατολισθήσεις	plazovi
σαπφώ	sapfo
σανατόριο	sanatoriju
κομμουνισμός	komunizem
ώριμη	zrela
ώριμη	zrel
ώριμη	zrele
ώριμη	zrelo
αρπακτικό	jastreb
αρπακτικό	plenilec
αγωγών	cevovodov
μικρο	mikro
ιππασία	jahanje
απορρίφθηκαν	zavrnjena
απορρίφθηκαν	zavrnjeno
απορρίφθηκαν	zavrnjeni
απορρίφθηκαν	zavrnjen
άρδευση	izpiranje
άρδευση	namakanje
αλσατία	alzacija
απαγορευτεί	prepovedan
απαγορευτεί	prepovedana
απαγορευτεί	prepovedani
μακροπρόθεσμη	dolgoročna
περιφρόνηση	prezir
περιφρόνηση	prezir
περιφρόνηση	kljubovanje
γροιλανδίας	grenlandijo
γροιλανδίας	grenlandije
τραπεζίτη	bankir
μινγκ	ming
ρόμπερτσον	robertson
ολίβια	olivia
ελβετικής	švicarski
ελβετικής	švicarska
παθολογική	patološko
υποφέρουν	trpeti
υποφέρουν	trpel
χι	hee
στιγμιαία	takojšnja
στιγμιαία	takojšnja
τυραννία	tiranijo
διόγκωση	otekline
διόγκωση	otekanje
διόγκωση	oteklina
σονγκ	pesem
ομοίωμα	kipec
αδικία	krivica
αδικία	krivice
αδικία	krivico
αδικία	krivično
αδικία	nepošteno
αδικία	nepravično
αδικία	nepošten
χαρέμι	harem
θέρμη	toplota
θέρμη	toplino
διανοούμενοι	intelektualci
αυθόρμητα	spontana
αυθόρμητα	spontani
αυθόρμητα	spontano
αυθόρμητα	spontano
εκσυγχρονισμού	modernizacijo
πληρωμών	izplačila
πληρωμών	plačila
σάντρο	sandro
χρονοδιάγραμμα	urnik
χρονοδιάγραμμα	razpored
επιδεινώθηκε	okvarjeno
επιδεινώθηκε	poslabšal
ψευδαίσθηση	halucinacije
ψευδαίσθηση	blodnje
ψευδαίσθηση	iluzija
ψευδαίσθηση	iluzijo
ψευδαίσθηση	iluzije
διοργανωτής	organizator
διοργανωτής	promotor
διοργανωτής	organizator
έλεγχοι	kontrole
έλεγχοι	nadzor
έλεγχοι	preverjanja
έλεγχοι	pregledi
έλεγχοι	revizije
έλεγχοι	inšpekcije
συμβουλευτική	svetovalni
συμβουλευτική	svetovanje
συμβουλευτική	svetovanje
συμβουλευτική	posvetovalni
γκέιμπλ	gable
μαλάκια	mehkužcev
μαλάκια	mehkužci
ωμέγα	omega
ναύτης	mornar
ναύτης	mornarja
ναύτης	mornar
εμμέσως	posredno
οπου	kjerkoli
αυξημένα	povišana
αυξημένα	zvišana
αυξημένα	povišan
αυξημένα	povečan
λίντον	lyndon
λίντον	linton
πεπτικό	prebavni
ντιούι	dewey
λεοπάρδαλη	leopard
τσαν	chun
τσαν	chan
συνδεδεμένοι	povezana
συνδεδεμένοι	povezani
συνδεδεμένοι	povezano
μπριέν	brienne
δημοκρατιών	republikah
ενδυνάμωση	krepitev
κέλλυ	kelly
γιόγκα	joga
γιόγκα	jogo
αμφίβολο	dvomljiva
αμφίβολο	dvomim
αμφίβολο	vprašljivo
ετεροκυκλικές	heterociklične
θεσμικό	institucionalna
θεσμικό	institucionalni
θεσμικό	institucionalno
οικόπεδα	ploskve
οικόπεδα	parcele
οικόπεδα	ploskev
τσέμπαλο	čembalo
λιθογραφία	litografija
βελτιώνεται	izboljšuje
βελτιώνεται	izboljša
ανήλικος	mladoletni
ανήλικος	mladoletne
ανήλικος	mladoletni
ανήλικος	mladoletna
ανήλικος	manjše
ανήλικος	manjši
ανήλικος	manjša
υψηλός	visoko
υψηλός	visoka
σύφιλη	sifilis
πέψη	prebavo
κιβωτός	barko
κιβωτός	skrinja
αραιό	razredčenih
κόπωση	utrujenost
κόπωση	utrujenost
φλας	flash
φλας	blisk
γρήγορος	hitro
γρήγορος	hitri
γρήγορος	hiter
γρήγορος	hitra
γρήγορος	hitro
αυτοπεποίθηση	samozavesten
αυτοπεποίθηση	samozavestna
αυτοπεποίθηση	samozavestno
αυτοπεποίθηση	samozavestni
αυτοπεποίθηση	zaupanje
αυτοπεποίθηση	samozavest
αυτοπεποίθηση	zaupanja
αναδρομικά	retroaktivno
αναδρομικά	retroaktivno
μοβ	vijolično
μοβ	škrlatna
μοβ	vijolična
ινδιάνοι	indijci
ινδιάνοι	indijancev
ινδιάνοι	indijanci
σπάσιμο	break
σπάσιμο	zlomil
σπάσιμο	zlomi
σπάσιμο	lomi
σπάσιμο	zlom
σπάσιμο	razbijanje
αστερισμοί	ozvezdja
απομακρυσμένη	oddaljen
απομακρυσμένη	oddaljeno
απομακρυσμένη	oddaljeni
απομακρυσμένη	oddaljenih
απομακρυσμένη	oddaljena
τραπέζια	mize
τραπέζια	tabele
τραπέζια	preglednice
μακρινές	oddaljen
μακρινές	oddaljeno
μακρινές	oddaljeni
μακρινές	oddaljena
κυνηγούς	lovce
κυνηγούς	lovci
σαντάνα	santana
τροχού	kolo
τροχού	kolesa
παραγωγικές	produktivno
κολέγια	fakultete
κολέγια	kolegijev
μικρόβια	mikrobi
μικρόβια	bacili
κόχραν	cochran
κόχραν	cochrane
ραδιενέργειας	radioaktivnosti
νάταλι	natalie
επιληψία	epilepsijo
επιληψία	epilepsije
πεπρωμένο	usoda
πεπρωμένο	usodo
πεπρωμένο	usoda
πεπρωμένο	usodo
καταλανοί	katalonci
όσβαλντ	oswald
ενεργοποιηθεί	aktiviran
ενεργοποιηθεί	aktivirana
σπέρμα	sperma
σπέρμα	spermo
σπέρμα	sperma
σπέρμα	seme
εκρηκτικό	eksploziv
εκρηκτικό	eksplozivne
εκρηκτικό	razstrelivo
εκρηκτικό	eksplozivno
μικροοργανισμούς	mikroorganizmi
μικροοργανισμούς	mikroorganizme
μικροοργανισμούς	mikroorganizmov
άρρηκτα	neločljivo
έλβις	elvis
έλβις	elvisa
έλγκαρ	elgar
βαφές	barvila
αναπνευστικό	dihalni
αναπνευστικό	dihal
αναπνευστικό	dihanje
αναπνευστικό	dihala
τέταρτα	četrtine
επιτάφιος	epitaf
εξόργισε	razjezil
κρέμα	krema
κρέμα	smetana
κρέμα	kremo
κρέμα	smetane
κρέμα	smetano
κρέμα	krema
στέρηση	prikrajšani
στέρηση	ogroženim
σαρκοζί	sarkozy
τρομοκράτες	teroriste
τρομοκράτες	teroristi
τρομοκράτες	teroristov
τετ	tet
τετ	sre
καρς	kars
διασφαλίζει	zagotavlja
πόρτερ	porter
πόρτερ	porterja
ενημερώθηκε	posodobljen
ενημερώθηκε	posodobljeno
ενημερώθηκε	posodobljena
αμοιβές	pristojbine
αμοιβές	takse
κατασκευασμένες	izdelani
υδράργυρος	mercury
υδράργυρος	merkur
πικρή	zagrenjen
πικρή	grenko
πικρή	grenka
πικρή	grenak
αξονική	osni
βασανίστηκε	mučil
βασανίστηκε	mučili
βασανίστηκε	mučen
νηστείας	tešče
αντικειμενικότητα	objektivnost
μπέβερλι	beverly
αυθόρμητη	spontana
αυθόρμητη	spontani
αυθόρμητη	spontano
εισαγάγει	uvaja
συμβουλεύει	svetuje
συμβουλεύει	svetoval
συμβουλεύει	svetuje
δράστες	storilci
δράστες	storilce
δράστες	napadalci
νταντί	dundee
κάθι	kathy
κάθι	cathy
φέρετρο	krsta
φέρετρο	krsto
φέρετρο	krsta
φέρετρο	krsti
φέρετρο	krsto
φέρετρο	krste
ντίκενς	dickens
θεατής	pregledovalnik
γκντανσκ	gdansk
γύρισμα	snemanje
διασταυρώσεις	prehodih
διασταυρώσεις	križišča
διασταυρώσεις	prehodi
διασταυρώσεις	križišč
μαλακά	nežno
μαλακά	mehko
μαλακά	mehka
μαλακά	mehke
μαλακά	mehak
χάιφα	haifi
οβάλ	ovalne
πτώσεις	slapovi
πτώσεις	falls
πτώσεις	pade
πτώσεις	padci
περέιρα	pereira
προσδιορισμοί	določitve
νταντά	varuška
εθνικιστική	nacionalistične
εθνικιστική	nacionalistično
κήλη	kilo
χάρα	hara
φρούτο	sadje
ισθμού	ožina
γιολάντα	yolanda
αναρχισμός	anarhizem
πλησιέστερο	najbližji
πλησιέστερο	najbližja
πλησιέστερο	najbližje
πλησιέστερο	najbliže
πλησιέστερο	najbližji
πλησιέστερο	najbližja
πλησιέστερο	najbližje
τσάμπερλεν	chamberlain
στρατολόγηση	zaposlovanja
στρατολόγηση	zaposlitev
στρατολόγηση	zaposlovanje
οξικό	ocetna
οξικό	acetat
λέβητα	kotel
αλεσάντρο	alessandro
αντανάκλαση	razmislek
αντανάκλαση	odsev
αντανάκλαση	premislek
ατυχή	nesrečna
ατυχή	nesrečni
ατυχή	nesrečno
νοσηλεία	hospitalizacijo
δέκτες	sprejemniki
νόρφολκ	norfolku
πορνό	porno
πορνό	pornografija
πορνό	porno
πορνό	pornografijo
υποθετική	hipotetično
προεπισκόπηση	ogled
παχιά	debelo
παχιά	debel
παχιά	gosto
παχιά	debela
ντου	doo
εκπληκτικά	presenetljivo
σίγκμουντ	sigmund
πνευμονική	pljučni
πνευμονική	pljučno
πνευμονική	pljučna
σκοπευτής	strelec
σκοπευτής	strelca
σκοπευτής	ostrostrelec
συνάφεια	ustreznost
συνάφεια	pomembnost
έμπειρο	izkušeni
έμπειρο	izkušena
έμπειρο	izkušen
εκδρομές	ogledi
εκδρομές	izleti
εκδρομές	izleti
εκδρομές	izlete
ναΐτες	templarji
φαρνέζε	farnese
ταχυδρομική	poštno
ταχυδρομική	poštna
ταχυδρομική	poštnih
λιπασμάτων	gnojila
λιπασμάτων	gnojilo
ανιχνευτή	detektor
ανιχνευτή	sledilnik
εκπαιδευτής	trener
εκπαιδευτής	inštruktor
ορειβάτης	plezalka
αρτηρίας	arterijo
αρτηρίας	arterija
δωρικός	dorski
βουτανόλη	butanol
ρουμανικό	romunski
υδράργυρο	mercury
υδράργυρο	merkur
αριστοκράτες	aristokracija
αριστοκράτες	aristokrate
ρύπανσης	onesnaževanje
ρύπανσης	onesnaženje
μπάνια	stranišča
μπάνια	kopalnice
μπάνια	banja
μπάνια	kopeli
μπάνια	kadi
ντυμένη	oblečena
ντυμένη	oblečen
ντυμένη	oblečena
ντυμένη	oblečeno
γουέμπερ	weber
γουέμπερ	webber
ιστιοπλοΐα	plovba
ιστιοπλοΐα	jadranje
προορισμοί	destinacije
συμπληρώθηκε	dopolnjeno
συμπληρώθηκε	dopolnjena
διαγωνισμοί	tekmovanj
διαγωνισμοί	tekmovanja
διαγωνισμοί	tekmovanja
καταλύματα	ograde
καταλύματα	namestitev
καταλύματα	nastanitve
καταλύματα	nastanitev
καταλύματα	nastanitev
αβέβαιη	negotova
αβέβαιη	negotov
αβέβαιη	negotova
αβέβαιη	negotov
αβέβαιη	negotovo
πολύχρονη	dolgoletni
ντυμένος	oblečen
ντυμένος	oblečena
ντυμένος	oblečeno
καρπάθια	karpati
ύδωρ	vode
ύδωρ	vodo
ύδωρ	voda
λούης	louis
λούης	ludvik
ακούσια	neprostovoljno
ακούσια	nenamerno
ακούσια	nenamernega
ακούσια	nenamerno
συρρίκνωση	skrčenje
συρρίκνωση	krčenje
ζευγάρωμα	parjenja
ζευγάρωμα	parjenje
τροφοδοτείται	pogon
επενδυτών	investitorji
επενδυτών	vlagatelji
μαλίκ	malik
ανάπαυση	počitka
ανάπαυση	počitek
μπράιτον	brighton
φωτογράφοι	fotografi
ενζύμου	encim
ενζύμου	encima
σαρίφ	sharif
κουβανός	kubanski
αντίφαση	protislovje
αντίφαση	nasprotju
χάιντ	hyde
πολυεθνική	večnacionalne
μάντισον	madison
πολυμερές	večstranski
πολυμερές	polimer
γεωγράφοι	geografi
κοσμοδρόμιο	pleseck
πατάτας	krompirjev
πατάτας	krompirja
πατάτας	krompir
κένι	kenny
αττίλα	attila
ευχαριστούμε	zahvala
ευχαριστούμε	hvala
πάλσαρ	pulsar
στοιχειακό	elementarnega
λεμεσός	limassol
έλβα	elba
καινοτόμο	inovativen
καινοτόμο	inovativno
καινοτόμο	inovativni
καινοτόμο	inovativna
υπακοή	poslušnost
νέμο	nemo
νέμο	nema
αιώνιο	večno
αιώνιο	večen
αιώνιο	večni
αιώνιο	večna
κοσμεί	krasi
παζλ	sestavljanke
παζλ	uganke
παζλ	sestavljanke
παζλ	uganka
παζλ	sestavljanka
ηβ	eva
ηβ	eve
κώμα	koma
κώμα	komi
κώμα	kome
κώμα	komo
σημαιοφόρος	praporščak
τσανγκ	chang
τσανγκ	chung
χιλς	hribi
χιλς	hills
πάνα	plenice
πάνα	plenico
προκαταλήψεις	predsodki
προκαταλήψεις	predsodke
προκαταλήψεις	predsodki
φόβους	strahove
φόβους	strahovi
τυφλή	slep
τυφλή	slepe
τυφλή	slepa
τυφλή	slepi
σάντουιτς	sendvič
σάντουιτς	sendviče
βελανιδιά	hrast
βελανιδιά	oak
προωθείται	spodbuja
προωθείται	povišan
προωθείται	spodbujati
νίνο	nino
αρταξέρξης	artakserkses
καμάρι	ponosa
καμάρι	ponos
υπόλειμμα	ostanki
υπόλειμμα	ostanek
λίλα	lila
ειρηνικός	pacific
