மற்றும்	oraz
தொன்மையான	klasyk
தொன்மையான	klasyka
தொன்மையான	klasyczny
தொன்மையான	classic
தொன்மையான	klasyczne
வாங்கும்	zakup
வாங்கும்	zakupu
வட்டு	dysk
வட்டு	dysku
வட்டு	dysk
வட்டு	płyta
ஆல்பர்ட்	alberta
ஆல்பர்ட்	albert
ஆல்பர்ட்	albercie
குறிக்கோள்	cel
குறிக்கோள்	docelowe
குறிக்கோள்	cel
குறிக்கோள்	target
மீள்	odwracalne
குரங்கு	małpy
குரங்கு	małpa
குரங்கு	małpka
பயன்படுத்துதல்	używanie
பயன்படுத்துதல்	użycie
பயன்படுத்துதல்	używając
ஆண்டவர்	bóg
ஆண்டவர்	boże
நெருப்பு	ogień
நெருப்பு	pożar
சிலி	chile
பயன்கள்	wykorzystuje
பயன்கள்	używa
பயன்கள்	zastosowań
பயன்கள்	zastosowania
பத்தாவது	dziesiątej
பத்தாவது	tenth
பத்தாவது	dziesiąta
பத்தாவது	dziesiąty
வாள்	miecz
சமூகவியல்	socjologii
அன்	ann
வரம்	nieograniczony
வரம்	nieograniczone
வரம்	zasięg
வரம்	zakres
வரம்	zasięgu
வரம்	przedział
வரம்	odległość
பிறகும்	after
பிறகும்	po
விலங்கியல்	zoologii
ஹைட்ரஜன்	wodór
ஹைட்ரஜன்	wodoru
நலன்	dobrostan
நலன்	dobrobyt
ஐக்	ike
வள்ளி	valli
உரிமைகளை	prawa
உரிமைகளை	praw
தேவர்கள்	bogowie
தேவர்கள்	bogów
மயில்	peacock
மயில்	pawia
மயில்	paw
பாதுகாக்கும்	chroni
பாதுகாக்கும்	ochrania
முஹம்மது	muhammad
நச்சு	toksyczne
நச்சு	toksyczny
மலேரியா	malaria
பிடித்த	ulubione
பிடித்த	ulubiona
பிடித்த	ulubionych
பிடித்த	ulubiony
கிளர்ச்சி	buntu
கிளர்ச்சி	rebelii
கிளர்ச்சி	bunt
விதம்	way
விதம்	sposób
நார்வே	norwegia
நார்வே	norwegii
முகப்பு	domu
முகப்பு	dom
செடி	rośliny
செடி	roślin
செடி	roślin
செடி	rośliny
செடி	roślina
நிர்வாகி	administracja
நிர்வாகி	administrator
நிர்வாகி	administratora
நிர்வாகி	administratorem
நிர்வாகி	menadżer
நிர்வாகி	kierownik
நிர்வாகி	menedżer
நிர்வாகி	zarządca
நிர்வாகி	administratorów
நிர்வாகி	administratorzy
நிர்வாகி	administrator
நிர்வாகி	zarządca
நிர்வாகி	administratora
நிர்வாகி	administratorem
விடுதி	hotel
விடுதி	schronisko
நிபுணர்	biegły
நிபுணர்	specjalista
நிபுணர்	ekspert
நிபுணர்	eksperta
நிபுணர்	ekspertów
பாக்டீரியா	bakterie
பாக்டீரியா	bakterii
பாக்டீரியா	bakteria
லிமிடெட்	ograniczona
லிமிடெட்	ograniczony
லிமிடெட்	ograniczone
லிமிடெட்	limited
லிமிடெட்	ltd
டிகிரி	stopnie
டிகிரி	stopni
டிகிரி	stopień
மீடியா	nośnik
மீடியா	media
மீடியா	mediów
மீடியா	nośniki
நோ	noh
மந்திரி	jacka
மந்திரி	jacku
மந்திரி	jacek
மந்திரி	jack
அலுவலகங்கள்	biura
அலுவலகங்கள்	urzędy
அலுவலகங்கள்	biur
கேட்டார்	zapytała
கேட்டார்	poprosił
கேட்டார்	pytał
கேட்டார்	zapytał
விஞ்ஞான	naukowy
விஞ்ஞான	naukowa
விஞ்ஞான	naukowe
தாத்தா	dziadku
தாத்தா	dziadek
வருடாந்திர	rocznie
வருடாந்திர	roczne
வருடாந்திர	roczna
வருடாந்திர	coroczne
வருடாந்திர	roczny
வருடாந்திர	roczne
வருடாந்திர	rocznie
வருடாந்திர	roczna
சிரியா	syria
சிரியா	syrii
அஞ்சலி	hołd
அஞ்சலி	anjali
தாள்	papier
தாள்	arkusz
தாள்	arkusze
தாள்	arkusze
தாள்	pościel
தாள்	arkuszy
குறைக்கிறது	zmniejsza
பாத்திரங்கள்	naczynia
பெரிதாக	zoom
அயோடின்	jodu
முக்கியம்	imp
முக்கியம்	ważne
முக்கியம்	wazne
முக்கியம்	ważny
முக்கியம்	ważna
எதிர்பாராத	niespodziewane
எதிர்பாராத	nieoczekiwane
எதிர்பாராத	niespodziewany
எதிர்பாராத	nieoczekiwanie
எதிர்பாராத	nieoczekiwany
சரித்திரம்	historia
சரித்திரம்	historii
சரித்திரம்	historię
தாமே	same
கடினம்	ostro
கடினம்	szorstki
கடினம்	twardy
கடினம்	hard
கடினம்	ciężko
கடினம்	twarde
கடினம்	twarda
கடினம்	trudna
கடினம்	trudny
கடினம்	trudne
வெடிப்பு	wybuch
தேநீர்	herbaty
தேநீர்	herbatka
தேநீர்	herbata
அகாடமி	academy
அகாடமி	akademia
அகாடமி	akademii
சோனி	sony
தேடும்	patrzę
தேடும்	patrząc
தேடும்	szukam
சாதிகள்	garnitury
சாதிகள்	kombinezony
மறை	ukryj
கோழிக்கோடு	kozhikode
விரதம்	postu
விரைவான	szybkie
விரைவான	szybki
விரைவான	szybko
விரைவான	szybkie
விரைவான	szybki
விரைவான	szybka
விரைவான	szybko
ஹில்	wzgórza
ஹில்	wzgórze
ஹில்	hill
தொண்டை	gardło
தொண்டை	gardła
நிர்வாகிகள்	administratorów
நிர்வாகிகள்	administratorzy
சமஸ்கிருத	sanskrycie
பம்பாய்	bombaju
விழும்	upadek
விழும்	jesień
அம்சம்	funkcja
அம்சம்	cecha
மைதானம்	ziemi
மைதானம்	grunt
மைதானம்	mielone
மைதானம்	podłoże
காவியம்	epic
பாரி	barry
பாரி	pari
ராமன்	raman
பேராலயம்	katedra
கட்டுமானம்	konstrukcja
கட்டுமானம்	budowa
கட்டுமானம்	budownictwo
கவச	opancerzony
மாறுகிறது	zmiana
சந்தர்ப்பங்களில்	okazje
திரவம்	ciecz
திரவம்	płyny
திரவம்	płyn
திரவம்	płynny
திரவம்	ciecz
திரவம்	płynne
திரவம்	płyn
பரிந்துரைகள்	propozycje
பரிந்துரைகள்	sugestie
பரிந்துரைகள்	rekomendacje
பரிந்துரைகள்	rekomendacji
பரிந்துரைகள்	zalecenia
குடல்	jelito
குடல்	jelita
இனப்பெருக்க	hodowlane
இனப்பெருக்க	hodowla
இனப்பெருக்க	hodowli
இனப்பெருக்க	hodowlanych
சிலநேரங்களில்	czasami
சிலநேரங்களில்	czasem
விக்டர்	wiktor
விக்டர்	viktor
விக்டர்	wiktor
விக்டர்	victor
ஒப்பீட்டளவில்	stosunkowo
ஒப்பீட்டளவில்	względnie
இலித்தியம்	lit
இலித்தியம்	litu
ஜிம்	siłowni
ஜிம்	gym
ஜிம்	siłownia
ஜிம்	jim
ஜிம்	jima
அரேபியா	arabia
அரேபியா	arabii
மக்னீசியம்	magnezu
புகைப்படங்கள்	fotografie
புகைப்படங்கள்	zdjęcia
புகைப்படங்கள்	zdjęć
புகைப்படங்கள்	zdjecia
பேச	mów
தொடர்புடையது	istotne
தொடர்புடையது	istotna
தொடர்புடையது	stosowne
தொடர்புடையது	odpowiednich
தொடர்புடையது	powiązany
தொடர்புடையது	powiązanych
தொடர்புடையது	powiązane
தொடர்புடையது	pokrewne
தொடர்புடையது	znaczenie
தொடர்புடையது	znaczenia
தொடர்புடையது	przydatność
மதிப்புகள்	wartości
வாசிப்பு	motywie
வாசிப்பு	motyw
முன்னுரிமை	priorytet
முன்னுரிமை	priorytetowe
முன்னுரிமை	pierwszeństwo
நீதிபதிகள்	sędziów
நீதிபதிகள்	sędziowie
காய்	kai
கிளார்க்	clarke
கிளார்க்	urzędnik
கிளார்க்	clarka
கிளார்க்	clark
புனிதர்கள்	świętych
புனிதர்கள்	święci
புகையிலை	tytoń
புகையிலை	tytoniu
நாசா	nasa
ஒருங்கிணைப்பு	integracja
ஒருங்கிணைப்பு	integracji
ஒருங்கிணைப்பு	integrację
பறந்து	fly
பறந்து	latać
பறந்து	leć
பறந்து	latające
பறந்து	pływające
பறந்து	latający
பறந்து	latanie
பறந்து	latał
திருத்தி	wydawca
திருத்தி	redaktor
திருத்தி	edytor
ஒருவேளை	może
புகார்	zażalenie
புகார்	skarga
புகார்	skargę
புகார்	skargi
புகார்	narzekać
புகார்	narzeka
புகார்	narzekania
புகார்	narzekać
பிடிக்க	połów
பிடிக்க	złap
பிடிக்க	złapać
பிடிக்க	łap
குறுக்கு	przekątnej
