και	и
δημοσιεύθηκε	опубликован
δημοσιεύθηκε	опубликованный
δημοσιεύθηκε	опубликовано
δημοσιεύθηκε	опубликована
δημοσιεύθηκε	опубликованные
πτέρυγες	палатах
πτέρυγες	палаты
πτέρυγες	крылья
επόμενος	далее
επόμενος	следующий
επόμενος	следующая
επόμενος	next
παραβίαση	нарушение
παραβίαση	нарушение
παραβίαση	брешь
πρωτόκολλο	протокол
πρωτόκολλο	протокола
πρωτόκολλο	протоколу
βασιλέων	королей
βασιλέων	короли
μάλτα	мальте
μάλτα	мальта
μάλτα	мальты
πειράματα	опыты
πειράματα	эксперименты
μακ	mac
μακ	мак
μακ	мэк
μακ	мак
παρακολούθηση	мониторинга
παρακολούθηση	контроль
παρακολούθηση	наблюдение
παρακολούθηση	мониторинг
παρακολούθηση	монитор
παρακολούθηση	наблюдение
παρακολούθηση	наблюдения
προϋποθέσεις	предпосылки
προϋποθέσεις	условия
ανακαλύπτει	обнаруживает
αρνητικά	негативных
αρνητικά	отрицательный
αρνητικά	отрицательные
αρνητικά	отрицательно
αρνητικά	негативные
αρνητικά	отрицательное
αρνητικά	негативы
μαζική	массовые
λαών	народы
λαών	народов
ζωντανή	живой
ζωντανή	живым
ζωντανή	живая
ζωντανή	живые
ζωντανή	жив
ετήσιο	ежегодная
ετήσιο	годовой
ετήσιο	годовая
στάνταρ	стандартные
στάνταρ	стандарт
στάνταρ	стандартная
στάνταρ	стандартный
στάνταρ	standard
δυσκολία	трудности
δυσκολία	трудность
δυσκολία	сложность
χρειαζόταν	требуется
μόνιμο	постоянная
μόνιμο	постоянное
μόνιμο	постоянные
μόνιμο	постоянный
άλφρεντ	альфред
βαλκάνια	балканах
βαλκάνια	балкан
καθαρό	нетто
καθαρό	net
καθαρό	чистый
καθαρό	чистые
καθαρό	чистая
καθαρό	чисто
καθαρό	чистый
καθαρό	очистить
καθαρό	чистой
δρόμοι	дорог
δρόμοι	дороги
δρόμοι	улицы
δρόμοι	улицах
αφιερωμένη	посвященный
αφιερωμένη	выделенный
πώληση	продажа
πώληση	продажи
πώληση	продажа
πώληση	распродажа
ελάχιστες	минимальный
ελάχιστες	минимальное
ελάχιστες	минимальная
ελάχιστες	минимум
κύρος	престиж
κύρος	действительности
κύρος	действительность
ουρανού	sky
ουρανού	скай
ουρανού	неба
ουρανού	небо
δύσκολα	трудно
δύσκολα	трудное
δύσκολα	сложно
δύσκολα	трудный
επιλέχθηκε	выбранный
επιλέχθηκε	избранные
επιλέχθηκε	избранный
επιλέχθηκε	выбранный
επιλέχθηκε	выбран
επιλέχθηκε	выбранные
επιλέχθηκε	выбрано
επιλέχθηκε	подборка
συνεχής	непрерывный
συνεχής	непрерывно
συνεχής	постоянного
