மற்றும்	és
மூடப்பட்டது	zárva
மூடப்பட்டது	zárt
ஈஸ்டர்	húsvéti
ஈஸ்டர்	húsvét
உணர்வுகளை	érzéseit
உணர்வுகளை	érzések
உணர்வுகளை	érzelmek
வெளியேறு	kilépés
வெளியேறு	kilépő
வெளியேறு	kijárat
பிரேசிலிய	brazil
பிரேசிலிய	brazília
போராடிய	harcolt
போராடிய	küzdött
தக்காளி	paradicsom
தக்காளி	paradicsom
தக்காளி	paradicsomot
குடை	esernyő
கிரான்ட்	grant
தொப்புள்	köldök
துரிதமாக	gyorsan
பழம்பெரும்	legendás
பதினோரு	tizenegy
வெடிகுண்டு	bomba
கிளைவ்	clive
கட்டடக்கலை	felépítés
கட்டடக்கலை	építészet
அளக்க	mérték
அளக்க	intézkedés
உதவியாளர்	asszisztens
உதவியாளர்	segéd
உதவியாளர்	segéd
உதவியாளர்	segítő
நீயே	magad
வல்லுனர்	szakember
வல்லுனர்	szakértő
சுவாசம்	lélegzet
நீங்களே	magad
வறட்சி	aszály
வறட்சி	szárazság
மக்களே	emberek
சிறுபான்மையினர்	kisebbségi
சிறுபான்மையினர்	kisebbség
எமிலி	emily
இருமல்	köhögés
மேசை	táblázat
மேசை	asztali
மேசை	tábla
மேசை	asztal
மேசை	asztali
மேசை	asztal
லூதர்	luther
கருங்கல்	gránit
ஆதரவான	támogató
கூட்டுத்தொகை	rendezés
கம்பளி	gyapjú
காரணத்தை	oka
வூ	woo
மார்க்சியம்	marxizmus
டென்	den
கூ	koo
சொற்பொழிவு	előadás
சொற்பொழிவு	beszéde
சொற்பொழிவு	beszéd
சொற்பொழிவு	implantátumok
சொற்பொழிவு	implantátum
எளிது	könnyű
மோசே	moses
மோசே	mózes
வாய்ப்புகளை	esélyek
வாய்ப்புகளை	esély
பிரம்மம்	brahman
வளையங்கள்	hurkok
வளையங்கள்	gyűrű
வளையங்கள்	gyűrűket
வளையங்கள்	gyűrűk
பொடி	porított
பொடி	por
பொடி	port
தாரை	jet
போர்னியோ	borneó
ஸ்டார்க்	stark
நரி	róka
நரி	fox
ஜானி	jani
ஜானி	johnny
பாட்	pat
தூங்கும்	alvó
தூங்கும்	alszom
தூங்கும்	alvás
தூங்கும்	alszik
கண்ணாடிகள்	szemüvege
கண்ணாடிகள்	szemüveget
கண்ணாடிகள்	szemüveg
கண்ணாடிகள்	szemüveges
கண்ணாடிகள்	poharak
சிங்கை	singh
மகாராணி	királynő
மகாராணி	queen
மகாராணி	dáma
மகாராணி	királyné
கடமைகள்	feladatai
கடமைகள்	feladatok
கடமைகள்	vámok
யேல்	yale
லாவோஸ்	laosz
மால்	pláza
மால்	bevásárlóközpont
மால்	mal
மால்கம்	malcolm
நார்	szál
நார்	rost
நார்	rost
புதிர்	titokzatos
புதிர்	rejtély
புதிர்	rejtélyes
புதிர்	rejtvény
புதிர்	puzzle
புதிர்	kirakós
பிராந்தியம்	régió
பிராந்தியம்	régiók
சந்திரா	chandra
ரகசியம்	titok
ரகசியம்	titkos
ரகசியம்	titoktartás
ஜோஷி	joshi
பசுமையான	örökzöld
பெர்னார்ட்	bernard
மேகம்	felhő
மேகம்	cloud
கெல்வின்	kelvin
பேக்கர்	baker
பேக்கர்	pék
அளவியல்	mérések
அளவியல்	mérés
இல்ல	otthon
இல்ல	itthon
இல்ல	haza
சம்பா	samba
மன்ஹாட்டன்	manhattanben
மன்ஹாட்டன்	manhattan
மன்ஹாட்டன்	manhattani
றோயல்	királyi
றோயல்	royal
நைட்ரேட்டு	nitrát
நபியின்	próféta
லிசா	lisa
லிசா	liza
கோன்	gon
கோன்	kon
சைகை	jelet
சைகை	jel
சைகை	jelzés
சைகை	gesztus
தாழ்வு	alacsonyan
தாழ்வு	alacsony
பிரபஞ்ச	kozmikus
மொரிசியசு	mauritius
மொழிபெயர்ப்பாளர்	fordító
மொழிபெயர்ப்பாளர்	tolmács
விற்கப்பட்டது	eladva
விற்கப்பட்டது	eladott
விற்கப்பட்டது	elkelt
ஹில்டன்	hilton
சீசியம்	cézium
உடலுறவு	szex
உடலுறவு	sex
நேர்மையான	őszinte
நேர்மையான	becsületes
நேர்மையான	őszinte
தோற்றார்	ragadozók
சீன்	sean
பன்னிரெண்டு	twelve
பன்னிரெண்டு	tizenkettő
செனான்	xenon
முறையீடு	fellebbezési
முறையீடு	fellebbezés
முறையீடு	ellenvetés
அதிகாரமும்	hatóság
பெட்ரோலியம்	kőolaj
பெட்ரோலியம்	ásványolaj
நெஞ்சு	mellkasi
நெஞ்சு	láda
நெஞ்சு	mell
நெஞ்சு	mellkas
அமர்	amar
பிணையம்	hálózat
பிணையம்	hálózati
பிணையம்	network
போட	rakd
போட	tedd
சிதைந்த	korrupt
அன்வர்	anwar
ஏப்	apr
வரையறுக்க	meghatározni
மாநாட்டு	konferencia
மாநாட்டு	konferencián
சேவல்	fasz
சேவல்	farok
சேவல்	kakas
சேவல்	kakas
யூன்	yoon
லின்	lynn
லின்	lyn
லின்	lin
லின்	lynne
தன்னிச்சையான	spontán
எறும்பு	hangyák
எறும்பு	hangya
அல்லாஹ்	isten
அல்லாஹ்	allah
ஜேசன்	jason
பாட்னா	patna
திருப்தி	elégedett
கன்	gan
இமாம்	imám
பாம்	bumm
பாம்	palm
பட்டறைகள்	műhelyek
இறங்கும்	landolás
இறங்கும்	leszállás
இணக்கம்	megfelelés
இணக்கம்	megfelelőség
இணக்கம்	megfeleltetés
நிரந்தரமான	örökkévaló
வருகிறேன்	szia
மரணத்தை	halál
காசா	casa
காசா	gázai
பயிற்சியை	tréning
பயிற்சியை	képzési
பயிற்சியை	kiképzés
பயிற்சியை	képzés
பயிற்சியை	edzés
மாயை	téveszme
மாயை	illúzió
விற்பனையாளர்கள்	eladók
அமைப்பாளர்	szervező
அமைப்பாளர்	zeneszerző
கண்களை	szemed
கண்களை	szeme
கண்களை	szem
கண்களை	szemek
செர்பியா	szerbia
வேண்டுதல்	megkeresés
வேண்டுதல்	kérésére
வேண்டுதல்	kérésre
வேண்டுதல்	kérés
வேண்டுதல்	kérelem
ஓய்வுபெற்ற	visszavonult
ஓய்வுபெற்ற	nyugdíjas
நம்ப	hiszem
நம்ப	higgy
பியானோ	zongorát
பியானோ	zongorán
பியானோ	zongora
தட்டை	lapos
தட்டை	lakás
தட்டை	sík
மறுசுழற்சி	újrahasznosítás
மறுசுழற்சி	újrahasznosított
கலந்துரையாடல்	vita
கலந்துரையாடல்	megbeszélés
கலந்துரையாடல்	beszélgetés
விரிவுரை	előadás
வென்	wen
சங்கீதம்	zsoltár
ஹிந்து	hindu
உறவுமுறை	kapcsolat
சூரத்	surat
சேர்க்கப்பட்டார்	hozzáadott
சேர்க்கப்பட்டார்	felvéve
அரக்கன்	szörnyeteg
அரக்கன்	szörny
சமுத்திரம்	óceán
சமுத்திரம்	ocean
முக்கோணங்கள்	háromszögek
சொந்தமானது	birtokolt
சொந்தமானது	tulajdonában
பாராட்டு	elismerést
பாராட்டு	elismerés
பாராட்டு	taps
அச்சிட்டு	ujjlenyomat
அச்சிட்டு	ujjlenyomatok
பின்பும்	után
பின்பும்	after
பின்பும்	miután
பின்பும்	utána
தோழர்	társ
தோழர்	társa
போராடும்	harcok
போராடும்	harc
போராடும்	harcol
போராடும்	küzdelem
போராடும்	verekedés
போராடும்	harcolni
விலகல்	eltérés
அர்ஜென்டினா	argentína
அர்ஜென்டினா	argentína
அர்ஜென்டினா	argentin
ரத்தம்	vér
ரத்தம்	véres
ரத்தம்	blood
வெடி	robbanás
வெடி	robbantás
வெடி	robbanások
பழமொழி	közmondás
உறிஞ்சி	balek
கற்பனைக்	fantasy
கற்பனைக்	fantázia
