και	och
παράταση	förlängning
παράταση	utökning
παράταση	utbyggnad
παράταση	utvidgning
κυμαίνεται	intervall
κυμαίνεται	intervaller
βλάστηση	växtlighet
βλάστηση	vegetation
κατάλληλα	lämpliga
κατάλληλα	passande
κατάλληλα	lämplig
κατάλληλα	lämpligt
κατάλληλα	lämpliga
κατάλληλα	lämpligt
κατάλληλα	lämplig
κατάλληλα	passande
εβραϊκή	hebreiska
αποστάσεις	avstånd
αποστάσεις	sträckor
ομόνοια	concord
αστική	urban
αστική	urbana
αστική	tätort
οδηγία	direktivet
οδηγία	direktiv
μεταφορών	transporter
μεταφορών	transportera
μεταφορών	transport
στιούαρτ	stewart
στιούαρτ	stuart
χειρόγραφο	manuskriptet
χειρόγραφο	manus
χειρόγραφο	manuskript
έντομα	insekter
έντομα	insekter
έντομα	buggar
θείου	svavel
αθλητισμός	sporten
αθλητισμός	sport
αθλητισμός	idrott
αθλητισμός	idrotten
αθλητισμός	sporter
αθλητισμός	sport
αθλητισμός	idrott
αθλητισμός	sports
δουλεύει	funkar
δουλεύει	arbetar
δουλεύει	fungerar
πολεμικά	krigsfartyg
πολεμικά	krigsskepp
λειτουργικό	fungerande
λειτουργικό	funktionella
λειτουργικό	funktionell
λειτουργικό	funktionellt
λειτουργικό	operationella
λειτουργικό	operativa
λειτουργικό	operativ
λειτουργικό	operativt
εκλεγεί	valda
εκλεγεί	vald
μόριο	molekyl
γουινέας	guinea
γουινέας	guineas
σοβαρό	seriös
σοβαρό	seriöst
σοβαρό	allvarliga
σοβαρό	allvarlig
σοβαρό	allvarligt
παρατηρηθεί	observerade
παρατηρηθεί	observerat
παρατηρηθεί	observerad
σκάκι	schack
ποτάμι	river
ποτάμι	floden
ποτάμι	flod
θεότητα	gudomlighet
θεότητα	gudom
αρέσει	gillar
αρέσει	likes
διάγραμμα	diagram
διάγραμμα	diagram
διάγραμμα	graf
διάγραμμα	diagram
πεδιάδα	plain
πεδιάδα	slätt
ονόματι	namngivna
εκφράζει	uttrycker
αρμενία	armenien
περνάει	passerar
ποσειδώνα	poseidon
ποσειδώνα	neptune
σκέψης	tänkande
σκέψης	tänka
σκέψης	funderar
σκέψης	tänker
σκέψης	tänkte
τραυματίες	skadade
τραυματίες	skadad
τραυματίες	sårad
τραυματίες	skadad
τραυματίες	skadade
τραυματίες	sårade
κορίνθου	korint
σμήνος	kluster
σμήνος	flock
σμήνος	skvadron
σμήνος	svärm
αναγνώστες	läsare
ιιι	iii
διπλωμάτης	diplomat
απολύτως	absolut
χιλή	chile
σαράντα	fyrtio
σαράντα	forty
ασθένειες	sjukdomar
αίτια	orsakar
αίτια	orsaker
άγρια	wild
άγρια	vilt
άγρια	frilevande
άγρια	vilda
άγρια	vild
μαρίνα	marina
πτέρυγα	ward
πτέρυγα	vingen
πτέρυγα	flygeln
πτέρυγα	wing
πτέρυγα	vinge
πτέρυγα	flygel
υποψήφια	kandidat
εκμετάλλευση	exploatering
εκμετάλλευση	utnyttjande
εκμετάλλευση	håller
εκμετάλλευση	holding
ανώτατη	högste
ανώτατη	högsta
σοσιαλιστικό	socialistisk
σοσιαλιστικό	socialistiska
σοσιαλιστικό	socialist
σοσιαλιστικό	socialdemokratiska
σοσιαλιστικό	socialdemokrat
διάσημος	berömt
διάσημος	kända
διάσημος	berömd
διάσημος	känd
διάσημος	berömda
διάσημος	kändis
διάσημος	kändisar
νυν	aktuell
νυν	nuvarande
νυν	aktuellt
νυν	aktuella
συνεχίζεται	fortsätter
συνεχίζεται	fortsätter
συνεχίζεται	fortsatt
συνεχίζεται	fortsatte
συνεχίζεται	fortsättning
συνεχίζεται	fortsatt
χτισμένο	byggt
χτισμένο	byggda
χτισμένο	byggd
χτισμένο	byggde
προετοιμασία	utarbetande
προετοιμασία	beredning
προετοιμασία	förberedelser
προετοιμασία	förberedelse
προετοιμασία	förbereda
προετοιμασία	förbereder
προετοιμασία	förberedelser
προετοιμασία	förberedelse
προετοιμασία	förbereda
τουρκικό	turkiska
τουρκικό	turkisk
τουρκικό	turkiskt
αξιοθέατα	attraktioner
αξιοθέατα	sevärdheter
αξιοθέατα	sevärdheter
αξιοθέατα	landmärken
αξιοθέατα	sevärdheter
αξιοθέατα	sevärdheter
μαυροβουνίου	montenegrinska
σύγχυση	förvirring
σύγχυση	förvirrat
σύγχυση	förvirrade
σύγχυση	förvirrad
σύγχυση	förvirrande
αεπ	bnp
αεπ	bni
αεπ	bnp
μάρτυρες	vittnen
μάρτυρες	vittne
μάρτυρες	martyrer
καβάλα	kavala
καβάλα	ridning
καβάλα	rider
καβάλα	rida
καβάλα	rid
καβάλα	rida
βιολί	fiol
αγάλματα	statyer
μάθει	lärt
ντέιβις	davis
ντέιβις	davies
δίπλωμα	diplom
δίπλωμα	licens
δίπλωμα	körkort
δίπλωμα	license
κόλπος	vagina
κόλπος	vaginan
κόλπος	viken
κόλπος	viken
κόλπος	bay
ιδεολογία	ideologi
ιδεολογία	ideologier
κατερίνα	katerina
κατερίνα	catherine
κατερίνα	katarina
οξέα	syror
ματ	matt
ματ	schackmatt
ίση	lika
ίση	jämställda
ίση	equal
αναστάσιος	anastasios
μίλαν	milan
μίλαν	milano
οδυσσέας	odysseus
οδυσσέας	odysseus
οδυσσέας	ulysses
οδυσσέας	odyssey
συνασπισμός	koalition
συνασπισμός	koalitionen
συντάκτης	redigerare
συντάκτης	redaktör
συντάκτης	editor
συντάκτης	författaren
συντάκτης	upphovsman
συντάκτης	författare
τρόπαιο	trophy
τρόπαιο	pokalen
τρόπαιο	trofén
τρόπαιο	trofé
αυγά	ägg
σέρβοι	serberna
σέρβοι	serber
στρατόπεδα	lägren
στρατόπεδα	läger
κεφάλαια	medel
κεφάλαια	fonder
κεφάλαια	kapitel
κεφάλαια	kapitlen
ζώο	djur
χλωρίδα	flora
καθορίζει	bestämmer
καθορίζει	avgör
καθορίζει	definierar
μέταλλο	metall
μέταλλο	metal
ένταξη	anslutningen
ένταξη	anslutning
ένταξη	integrering
ένταξη	integration
ένταξη	integrationen
ντο	doe
μοίρες	öden
μοίρες	divisioner
μοίρες	grader
μοίρες	examina
δηλώσεις	förklaringar
δηλώσεις	deklarationer
δηλώσεις	uttalanden
στενό	smalt
στενό	smala
στενό	smal
τόποι	platser
τόποι	ställen
ελέγχει	kontrollerande
ελέγχει	kontrollerar
ελαφρώς	något
ελαφρώς	någorlunda
διπλή	dubbel
διπλή	dubbelt
διπλή	dubbla
διπλή	fördubbla
διπλή	dubbel
διπλή	dubbla
αστρονομία	astronomi
κορίτσια	girls
κορίτσια	tjejer
κορίτσια	flickor
ακόλουθες	följer
τετράγωνο	torg
τετράγωνο	square
τετράγωνο	fyrkantig
τετράγωνο	kvadrat
τετράγωνο	fyrkant
τετράγωνο	torget
τετράγωνο	kvadrat
τετράγωνο	blockera
τετράγωνο	blocket
τετράγωνο	blocka
τετράγωνο	blockering
τετράγωνο	block
αέρια	gasa
αέρια	gas
αέρια	gaser
αέρια	gaser
έκτη	sexan
έκτη	sjätte
πάολο	paulo
πάολο	paolo
μικρότερος	mindre
μεταρρύθμιση	reformer
μεταρρύθμιση	reformera
μεταρρύθμιση	reformering
μεταρρύθμιση	reformen
μεταρρύθμιση	reform
καθημερινά	vardag
καθημερινά	vardagliga
καθημερινά	dagligen
καθημερινά	daglig
καθημερινά	dagliga
καθημερινά	daily
αίγυπτος	egypten
αισθητική	estetik
αισθητική	estetiska
ποιητική	poetiskt
αναμένεται	förväntade
αναμένεται	förväntat
αναμένεται	förväntas
αναμένεται	förväntad
αναμένεται	väntas
όνειρο	dream
όνειρο	dröm
στόμα	mun
στόμα	munnen
κοινοβουλευτική	parlamentarisk
κοινοβουλευτική	parlamentariska
χονγκ	hong
νατρίου	natrium
κατοικίες	bostäder
δικαιοσύνη	justice
δικαιοσύνη	rättvisa
δικαιοσύνη	rättskipning
στιγμές	moments
στιγμές	stunder
στιγμές	ögonblick
στιγμές	ögonblicken
τερματοφύλακας	målvakt
τερματοφύλακας	målvakt
περιστροφή	rotera
περιστροφή	roterade
περιστροφή	roterar
περιστροφή	roterande
περιστροφή	rotation
περιστροφή	snurra
περιστροφή	spin
μμε	media
μμε	medier
μμε	massmedia
μμε	medierna
μμε	smf
μμε	smf
αρχιτέκτονες	arkitekter
γραμματέα	sekreteraren
γραμματέα	sekreterare
πυρήνας	core
πυρήνας	kärna
πυρήνας	kärnan
πυρήνας	nucleus
πυρήνας	kärna
πυρήνας	kärnan
πυρήνας	kärna
επανάληψη	återupptagande
επανάληψη	repetera
επανάληψη	upprepar
επανάληψη	upprepa
υιοθετήθηκε	antaget
υιοθετήθηκε	antagna
υιοθετήθηκε	antagen
υιοθετήθηκε	adopterad
υιοθετήθηκε	antogs
περιπέτειες	äventyr
καλαμάτα	kalamata
σαρλ	charles
σαρλ	karl
αναπαραγωγή	uppspelning
αναπαραγωγή	uppfödning
αναπαραγωγή	avel
αναπαραγωγή	fortplantning
αναπαραγωγή	reproduktion
αναπαραγωγή	återgivning
ενιαία	enhetlig
ενιαία	enade
ενιαία	enad
ενιαία	enat
ενιαία	enda
ενιαία	ensamstående
ενιαία	single
ενιαία	singel
ενιαία	enstaka
εξυπηρετεί	tjänar
εξυπηρετεί	serverar
οχήματα	fordon
μπολόνια	bologna
επίκεντρο	epicentrum
λογοτεχνικό	litterär
λογοτεχνικό	litterära
ταλέντο	begåvning
ταλέντο	talang
ταλέντο	talanger
ταλέντο	begåvade
ταλέντο	begåvad
ταλέντο	talangfull
ταλέντο	duktiga
μπάντα	band
μπάντα	musikgrupp
σεισμό	jordbävningar
σεισμό	jordskalv
σεισμό	jordbävningen
σεισμό	jordbävning
τουρισμού	turism
δακτύλιο	ring
ποσοστά	procent
ποσοστά	satser
σήματα	signaler
σήματα	signalerna
σήματα	signalerar
σήματα	märken
σήματα	brickor
σήματα	utmärkelser
πέτρο	petrus
πέτρο	peter
πέτρο	petro
αποδειχθεί	bevisad
αποδειχθεί	bevisade
αποδειχθεί	bevisat
διαγραφεί	borttagna
διαγραφεί	borttagen
διαγραφεί	raderat
διαγραφεί	borttaget
διαγραφεί	raderade
ραδιόφωνο	radion
ραδιόφωνο	radio
γλύπτης	skulptör
ατομική	individuell
ατομική	individuellt
ατομική	individ
ατομική	individuella
ατομική	atomic
άρθουρ	arthur
άρθουρ	artur
συστατικό	konstituerande
συστατικό	beståndsdel
συστατικό	beståndsdel
συστατικό	komponenten
συστατικό	komponent
συστατικό	ingrediens
συστατικό	beståndsdel
κουζίνα	köket
κουζίνα	köket
κουζίνα	kök
στρώμα	lager
στρώμα	skikt
στρώμα	madrass
νόμοι	lagar
αυξάνει	ökar
αυξάνει	ökningar
αυξάνει	höjningar
στήριξη	support
στήριξη	stöd
στήριξη	stötta
στήριξη	stödja
σκληρή	grym
σκληρή	grymma
σκληρή	jobbigt
σκληρή	hård
σκληρή	svårt
σκληρή	hårda
σκληρή	hårt
σκληρή	tufft
σκληρή	tuff
σκληρή	tuffa
σκληρή	hårda
σκληρή	hård
νομικός	rättsligt
νομικός	rättslig
νομικός	lagligt
νομικός	juridiska
νομικός	rättsliga
λουκά	lucas
μειώνεται	minskar
μειώνεται	minskningar
μειώνεται	minskar
μειώνεται	minskande
μέσοι	genomsnitt
μέσοι	medeltal
στρώματα	lager
στρώματα	skikt
στρώματα	madrasser
κωδικό	lösenord
κωδικό	lösenordet
εβραίους	judar
μαλλιά	hair
μαλλιά	hår
μαλλιά	håret
χριστιανός	kristet
χριστιανός	christian
χριστιανός	kristna
χριστιανός	kristen
ναπολέων	napoleon
ειδικός	specialist
ειδικός	experten
ειδικός	sakkunnig
ειδικός	expert
ομοίως	detsamma
ομοίως	likaledes
ομοίως	likaså
ομοίως	dito
ομοίως	likaledes
ομοίως	likaså
παιδικά	barndomen
παιδικά	barndom
παιδικά	barndoms
άργος	argos
αναγνωρίζεται	erkänd
αναγνωρίζεται	erkänt
αναγνωρίζεται	erkända
αναγνωρίζεται	igenkänd
αναγνωρίζεται	erkänd
αναγνωρίζεται	erkänt
αναγνωρίζεται	erkända
προϋπόθεση	förutsättning
προϋπόθεση	förutsättning
βούλγαροι	bulgarer
βούλγαροι	bulgariska
δημοσιογράφοι	journalister
δημοσιογράφοι	reportrar
δημοσιογράφοι	journalister
θωμάς	tomas
θωμάς	thomas
ζητώντας	frågar
αμμοχώστου	famagusta
συνδέσεις	anslutningar
συνδέσεις	förbindelser
συνδέσεις	kopplingar
συνδέσεις	anknyter
συνδέσεις	länkar
εκτελέστηκε	avrättade
εκτελέστηκε	avrättades
εκτελέστηκε	utförd
εκτελέστηκε	avrättad
πιερ	pierre
εργαστήρια	verkstäder
εργαστήρια	seminarier
εργαστήρια	workshops
εργαστήρια	laboratorier
