kategória	kategória
demonštrácia	bemutató
demonštrácia	demonstrációs
demonštrácia	tüntetés
demonštrácia	bizonyító
ribbentrop	ribbentrop
clichy	clichy
dalton	dalton
irelevantné	lényegtelen
irelevantné	lényegtelen
hilary	hillary
hilary	hilary
dotknúť	érintés
zaplatí	fizeti
zaplatí	fizet
samovražda	öngyilkos
samovražda	öngyilkosság
zodpovedných	felelősségteljes
zodpovedných	felelős
schodoch	lépcsők
schodoch	lépcső
schodoch	lépcsőn
pečenie	sütés
inhibítory	gátlók
inhibítory	inhibitorok
špecifiká	sajátosságai
špecifiká	sajátosságait
har	har
trim	trim
kendrick	kendrick
milenci	szeretők
milenci	szerelmesek
kabaret	kabaré
zmierenie	megbékélés
zmierenie	egyeztetés
zmierenie	egyeztetés
zmierenie	egyeztető
freestyle	freestyle
bastia	bastia
líšky	róka
líšky	fox
líšky	rókák
naviac	extra
nezmyselné	esztelen
nezmyselné	agyatlan
nezmyselné	értelmetlen
nezmyselné	értelmetlen
nezmyselné	jelentéktelen
dustin	dustin
pvp	pvp
exupéry	exupéry
lakers	lakers
vývojovej	fejlődési
fury	fury
fury	düh
tehotenstvo	terhességi
tehotenstvo	terhesség
zovšeobecnenie	általánosítás
prémia	prémium
prémia	felár
yin	yin
obvinených	vádlott
obvinených	megvádolt
vymenovať	kinevezni
spomaľuje	lassul
brittany	brittany
spálené	elégett
spálené	égett
spálené	megégett
spálené	égetett
spálené	elégett
spálené	égett
spálené	megégett
spálené	égetett
spálené	elszenesedett
výstrel	lőtt
výstrel	lövés
výstrel	lőtt
výstrel	lelőtték
výstrel	lövés
sacramento	sacramento
ibsen	ibsen
hmle	köd
pripomenúť	emlékeztetni
prehistorické	őskori
disko	diszkó
disko	disco
slavkove	austerlitz
chiara	chiara
balón	léggömb
balón	lufi
toskánsku	toszkána
republikáni	republikánusok
aerodynamické	aerodinamikai
ropucha	varangy
napadnuté	vitatott
logan	logan
archanjel	arkangyal
živo	élénk
živo	eleven
posunúť	műszak
posunúť	váltás
posunúť	mozgás
posunúť	tekercs
posunúť	tekercset
nájomné	bérleti
nájomné	bérlet
nájomné	bérelt
nájomné	bérlet
nájomné	kiadó
nájomné	bérleti
nájomné	bérli
tancovať	dance
tancovať	tánc
tancovať	táncolj
tancovať	táncolni
tancovať	tánc
tancovať	táncolni
tancovať	táncol
voliteľné	választható
voliteľné	opcionális
anastasia	anastasia
platené	fizetve
platené	fizetett
platené	kifizetett
platené	fizetendő
koberec	szőnyeg
koberec	szőnyegen
koberec	szőnyeg
cely	cella
cely	sejt
cely	brig
víla	tündér
prístrojové	instrumentális
ned	ned
najnižšej	legalacsonyabb
potrestať	büntetni
potrestať	büntetést
keramických	kerámia
mihály	mihály
avc	avc
poranenia	sérülés
poranenia	sérültek
poranenia	sérülések
poranenia	sebek
gertrude	gertrude
katastrofu	katasztrófa
bayonne	bayonne
leroy	leroy
ochotná	hajlandó
ministerstiev	minisztériumok
antarktída	antarktiszi
riva	riva
vertikálny	vertikális
vertikálny	függőleges
vertikálny	függőlegesen
guam	guam
hnacie	vontató
zaručiť	garancia
zaručiť	kezesség
zaručiť	biztosíték
amber	amber
amber	borostyán
krehké	törékeny
krehké	sérülékeny
krehké	törékeny
stardust	csillagpor
beagle	beagle
suchozemských	földi
suchozemských	földfelszíni
suchozemských	szárazföldi
overené	hitelesített
overené	ellenőrizve
overené	hitelesített
overené	ellenőrzött
grumman	grumman
priznala	vallott
priznala	bevallotta
molina	molina
štrukturálne	szerkezetileg
štrukturálne	szerkezeti
štrukturálne	strukturális
investícia	beruházás
investícia	befektetés
investícia	beruházás
investícia	beruházások
investícia	befektetések
investícia	befektetés
investícia	befektetési
warhol	warhol
penisu	pénisz
zavádzanie	bemutatjuk
zavádzanie	bevezetése
zavádzanie	megtévesztő
zavádzanie	félrevezető
zavádzanie	bevetés
erlich	erlich
fitnes	alkalmasság
fitnes	fitness
žiadostí	kérelmek
žiadostí	kéri
žiadostí	kérések
nezamestnaných	munkanélküli
nezamestnaných	munkanélküliek
zaregistrovať	nyilvántartás
zaregistrovať	regisztrálj
zaregistrovať	regisztráció
zásadami	alapelvei
zásadami	elvek
zásadami	alapelvek
jeune	jeune
iggy	iggy
hotovo	kész
oro	oro
uskladnenie	tároló
uskladnenie	tárolás
uskladnenie	raktár
lietania	repül
lietania	repülés
lietania	repülő
zamestnanosť	foglalkoztatottság
zamestnanosť	foglalkoztatási
zamestnanosť	foglalkoztatás
perpignan	perpignan
uhličitanu	karbonát
parazity	parazita
parazity	paraziták
maximilian	maximilian
ušami	fülek
ušami	fül
ušami	füle
ponor	huzat
ponor	merülés
demonštrácií	tüntetés
demonštrácií	tüntetések
povoľuje	engedélyek
povoľuje	megengedi
povoľuje	engedélyezett
povoľuje	engedélyezve
povoľuje	megengedett
povoľuje	engedélyezett
povoľuje	megengedett
povoľuje	engedélyezi
emigrovať	emigrálni
fantastický	fantasztikus
flint	flint
scipio	scipio
hoover	hoover
rukavice	kesztyű
rukavice	kesztyűt
rukavice	kesztyű
civilisti	civilek
financoval	finanszírozott
financoval	finanszírozott
záväzný	kötés
záväzný	kötelező
anarchista	anarchista
prepadnutie	csapda
prepadnutie	rajtaütés
prepadnutie	rablás
messina	messina
tráviaceho	emésztési
tráviaceho	emésztőrendszeri
rebro	borda
lepsie	jobb
lepsie	jobban
strážiť	őrzi
strážiť	őr
mutácia	mutáció
opravená	javított
opravená	korrigált
opravená	javított
otvorenosť	nyitottság
empirické	empirikus
pľúcna	pulmonalis
portugalských	portugália
portugalských	portugál
zvládol	kezelt
atacama	atacama
zjednodušený	egyszerűsített
lorraine	lorraine
mikula	mikula
korekcia	korrekció
korekcia	korrekciós
korekcia	kiigazítás
korekcia	helyesbítés
korekcia	javítás
balíčky	csomagok
balíčky	csomagok
balíčky	csomagok
zjednotená	united
zjednotená	egyesült
nedosiahne	eléri
fichte	fichte
láka	vonzza
láka	vonz
dotácie	támogatások
pôrodu	szülés
sarkofágu	szarkofág
vložená	beágyazott
rozpustení	feloszlatását
závažná	komoly
závažná	súlyos
závažná	súlyos
konzulát	konzulátus
tycho	tycho
strašne	szörnyű
strašne	szörnyen
remy	remy
brodeur	brodeur
eger	eger
eger	egri
hex	hex
brecht	brecht
ukradol	lopott
ukradol	ellopták
ukradol	ellopta
tkaniny	szövetek
tkaniny	szövet
predpokladaná	feltételezett
predpokladaná	feltételeztem
predpokladaná	megjósolta
predpokladaná	feltételezett
dôstojnosť	méltóság
spoluautori	társszerző
skleníkových	üvegházhatású
viridis	viridis
niagara	niagara
verdun	verdun
prehnané	túlzott
prehnané	túlzás
herz	herz
fukuoka	fukuoka
čim	csip
čim	tweet
atkinson	atkinson
klinicky	klinikailag
montes	montes
analyzátor	analizátor
radiálne	radiális
ťahať	húzd
dohliada	felügyeli
očakávané	várt
očakávané	várható
zubné	fogorvos
zubné	fogászati
zubné	fogorvosi
slobodan	slobodan
zbierať	összegyűjti
zbierať	gyűjteni
jedu	méreg
jedu	méreg
morgana	morgana
monk	monk
monk	szerzetes
millenium	millenium
decca	decca
cristian	cristian
daphne	daphne
kliatba	átok
martino	martino
prosté	sima
folku	dalszerző
tupý	tompa
bojovníčka	harcos
bojovníčka	harcos
bojovníčka	bunyós
keane	keane
tematických	tematikus
dedičov	örökösök
hicks	hicks
poludnie	dél
poludnie	délben
poludnie	délben
súbojoch	párbajok
súbojoch	párbaj
ticha	csend
spravodlivé	vásár
spravodlivé	korrekt
spravodlivé	tisztességes
spravodlivé	fair
spravodlivé	igazságos
crossover	crossover
zvolanie	összehívása
zachovávať	megőrzése
zachovávať	megőrizni
dekorácie	dekoráció
dekorácie	dekoráció
dámu	dáma
worcester	worcester
monterey	monterey
haru	haru
korporácie	társaságok
korporácie	vállalatok
korporácie	cégek
harriet	harriet
officinalis	officinalis
maľovanie	festés
maľovanie	festmény
vassallo	vassallo
kristen	kristen
dik	köszönöm
dik	köszi
dik	koszi
karlsson	karlsson
guerrero	guerrero
nektár	nektár
ning	ning
sander	sander
evidencie	nyilvántartás
evidencie	nyilvántartások
omáčka	mártás
omáčka	szósz
omáčka	mártás
nožnice	olló
nožnice	ollót
nožnice	clippers
nožnice	olló
nožnice	ollót
fargo	fargo
dara	dara
dora	dora
minúta	perc
istota	bizonyosság
istota	bizonyosságot
zhromažďovanie	összegyűlt
zhromažďovanie	gyülekező
zhromažďovanie	összejövetel
zhromažďovanie	adatgyűjtés
zhromažďovanie	gyűjtés
zhromažďovanie	gyűjtemény
zhromažďovanie	kollekció
frei	frei
dáni	dánok
astrológ	asztrológus
pons	pons
leonov	leonov
ikonu	ikon
ágnes	ágnes
bylinožravec	növényevő
záhady	titokzatos
záhady	rejtély
záhady	rejtélyes
záhady	rejtélyeket
marche	marche
chlad	hidegen
chlad	hideg
chlad	nyugi
krajčír	szabó
noir	noir
elipsy	ellipszis
klinická	klinikai
dsl	dsl
skorej	korán
skorej	korai
concord	concord
coco	coco
coco	kókusz
ari	ari
rokliny	szakadék
hyena	hiéna
prístupov	megközelítések
prášku	por
prášku	port
lavičke	pad
lavičke	padon
olymp	olympus
planck	planck
bathory	báthory
hrdinstvo	hősiesség
université	université
akumulácie	felhalmozódása
dovolenky	vakáció
dovolenky	nyaralás
dovolenky	ünnepek
vina	hibás
vina	hibám
vina	bűntudat
gambia	gambia
primáty	főemlősök
erin	erin
vydržala	elszenvedett
opodstatnenie	indokolás
poincaré	poincaré
genocídy	népirtás
zadané	megrendelt
zadané	megítélt
zadané	odaítélt
evidencia	nyilvántartás
evidencia	nyilvántartások
fenické	föníciai
mastné	zsíros
mastné	dagi
mastné	zsíros
orly	eagles
orly	sasok
courtney	courtney
fotiek	fotók
fotiek	fényképek
fotiek	képek
amen	amen
amen	ámen
criss	criss
simplex	simplex
podpísanie	aláírás
foix	foix
mort	mort
účtovník	könyvelő
lesbos	leszbosz
súčinnosti	összhang
lingvista	nyelvész
ilustruje	szemlélteti
nahlas	hangosan
nahlas	hangos
nahlas	hangosan
haye	haye
nulové	nulla
nulové	zéró
nulové	zero
povolení	engedélyek
bombardovali	lebombázták
mierna	mérsékelt
mierna	enyhe
mierna	enyhe
mierna	közepes
mierna	mérsékelt
narástol	megnőtt
narástol	nőtt
vodičom	sofőrök
vodičom	vezetők
vodičom	versenyzők
výfukové	kipufogó
výfukové	kipufogógáz
zuzka	suzie
zuzka	susie
súlad	koherencia
súlad	összhang
súlad	megfelelés
súlad	megfelelőség
súlad	megfeleltetés
súlad	összhang
súlad	következetesség
inzulín	inzulin
inzulín	inzulint
nippon	nippon
magnát	mogul
magnát	iparmágnás
posilnené	megerősített
posilnené	megerősített
posilnené	erősített
ironicky	ironikus
gogh	gogh
jednanie	hustle
konkurze	csődbe
nathaniel	nathaniel
trojuholníkové	háromszög
lazarev	lazarev
odmietnuť	csökkenés
odmietnuť	visszaesés
odmietnuť	elutasítás
odmietnuť	elutasítja
odmietnuť	elutasítva
paru	gőz
paru	gőzzel
kazety	töltények
kazety	patron
kazety	töltény
kazety	kazetták
kazety	kazettákat
kazety	felvételeket
kazety	szalagok
werke	werke
kopije	lándzsák
galapágy	galapagos
hybridné	hibrid
góti	gótok
hustý	sűrű
erasmus	erasmus
študentka	hallgató
študentka	tanítvány
študentka	diák
študentka	tanuló
sára	sarah
sára	sara
predvídať	megjósolni
bloom	bloom
bloom	virágzik
nekonečná	végtelen
nekonečná	végtelen
generované	keletkező
generované	generált
generované	keletkezett
ivy	borostyán
ivy	ivy
dodávateľ	szállító
dodávateľ	beszállító
dodávateľ	értékesítő
dodávateľ	árus
dodávateľ	vállalkozó
geografi	geográfusok
olympiádu	olimpia
protestovali	tiltakozott
everton	everton
hospodárenie	menedzsment
hospodárenie	irányítás
hospodárenie	vezetőség
hospodárenie	gazdálkodás
hospodárenie	irányítási
keynes	keynes
venice	velencei
venice	velence
claus	claus
evakuáciu	evakuálás
chrómu	króm
naplnenie	teljesítés
naplnenie	teljesítését
uprednostňujú	előnyben
mäkká	puha
mäkká	lágy
münster	münster
cestovala	utazott
žula	gránit
šťavy	juice
šťavy	gyümölcslé
šťavy	lé
šťavy	gyümölcslevek
katastrofálne	katasztrofális
katastrofálne	katasztrofális
mučeníka	mártír
zváranie	hegesztő
zastupujúci	képviselni
zastupujúci	képviseletében
školenie	tréning
školenie	képzési
školenie	kiképzés
školenie	képzés
školenie	edzés
moss	moss
gomez	gomez
irene	irene
kronos	kronosz
elliot	elliot
králikov	nyulak
odozva	reagálás
odozva	reakció
odozva	válasz
odozva	visszajelzés
spokojní	elégedett
anatomické	anatómiai
osborne	osborne
lübeck	lübeck
osvedčenie	igazolás
osvedčenie	tanúsítványok
osvedčenie	igazolás
osvedčenie	tanúsítvány
osvedčenie	tanúsítványt
osvedčenie	bizonyítvány
osvedčenie	hitelesítés
osvedčenie	igazolás
osvedčenie	tanúsítás
osvedčenie	tanúsítvány
škodlivý	ártalmas
škodlivý	káros
škodlivý	ártalmas
škodlivý	rosszindulatú
komorník	inasa
komorník	inas
robby	robby
pyrenejský	ibériai
mauer	mauer
onegin	anyegin
vdaka	köszönöm
vdaka	köszi
vdaka	koszi
ozdobné	díszítő
schopenhauer	schopenhauer
packard	packard
transfery	transzfer
neaktívne	inaktív
maserati	maserati
duffy	duffy
abbott	abbott
lichtenberg	lichtenberg
prebiehajúci	folyamatos
prebiehajúci	folyamatban
syracuse	syracuse
rating	besorolás
rating	minősítés
rating	minősítési
charlton	charlton
sedieť	ül
sedieť	ülve
sedieť	ülök
požadovaná	szükséges
sachs	sachs
citovo	érzelmileg
armagnac	armagnac
potrebovať	kell
potrebovať	szükséges
spoliehať	támaszkodni
lafayette	lafayette
nádherná	gyönyörű
vrahovia	gyilkosok
vrahovia	gyilkosok
vrahovia	bérgyilkosok
uhoľné	szén
uhoľné	szenet
clarka	clark
baktéria	baktériumok
baktéria	baktérium
baktéria	baktérium
hud	hud
sacharidov	szénhidrát
sacharidov	szénhidrát
sacharidov	szénhidrátok
sacharidov	szénhidrát
mobility	mobilitás
cestovatelia	utazók
austrian	osztrák
austrian	ausztria
oláh	oláh
tmu	sötétség
leach	leach
zlepšovanie	javítása
zlepšovanie	javulást
zlepšovanie	fejlesztés
zlepšovanie	javulás
zlepšovanie	javítása
zlepšovanie	javul
purcell	purcell
burt	burt
slamy	szalma
korčuľovanie	korcsolyázni
egyptológ	egyiptológus
hellas	hellas
dedo	nagypapa
dedo	nagyapa
dedo	nagypapa
dedo	nagyapa
dedo	nagypapa
dedo	nagyapa
pamela	pamela
polski	polski
avon	avon
športovo	sportos
faso	faso
wtc	wtc
klam	hazugság
klam	hazudj
klam	téveszme
elmer	elmer
odpovedala	válaszolt
peny	hab
marylande	maryland
orb	gömb
paradigmy	paradigma
poslucháč	hallgató
vyrovnaný	kiegyensúlyozott
lauda	lauda
denise	denise
voľnejšie	lazább
spee	spee
morálnu	morális
morálnu	erkölcs
morálnu	erkölcsös
morálnu	erkölcsi
miešanie	keverés
miešanie	shuffle
miešanie	keverési
zrna	gabona
zrna	gabonát
inteligentné	intelligens
inteligentné	okos
inteligentné	intelligens
inteligentné	smart
lieskové	mogyoró
nespokojný	elégedetlen
nespokojný	elégedetlen
nespokojný	elégedetlen
nespokojný	boldogtalan
nespokojný	elégedetlen
esch	esch
dôstojnosti	méltóság
grosse	grosse
zabudnuté	elfeledett
zabudnuté	elfelejtett
prísna	szigorú
prísna	szigorúan
skúseného	tapasztalt
skúseného	tapasztaltak
skúseného	gyakorlott
gíze	gízai
maud	maud
mlčanie	csend
výbušné	robbanóanyagok
výbušné	robbanószer
výbušné	robbanóanyag
výbušné	robbanó
splnená	teljesül
splnená	teljesült
splnená	teljesített
splnená	teljesítette
vypnúť	leállás
vypnúť	néma
vypnúť	némán
palice	klubok
palice	botok
oštep	javelin
oštep	lándzsa
tyčinky	bárok
tyčinky	rácsok
tyčinky	rúd
tyčinky	rács
tyčinky	botok
deborah	deborah
obetoval	feláldozta
sartre	sartre
bankrot	csőd
cbc	vérkép
shawn	shawn
peria	toll
peria	tollak
peria	toll
davidson	davidson
úplnosti	teljesség
kúzla	varázslatok
slabosti	hiányosságok
canberra	canberra
zobrazujúce	ábrázoló
arriva	arriva
janus	janus
rico	rico
kasární	barakk
soleil	soleil
kaposvár	kaposvár
šalát	saláta
šalát	salátát
šalát	saláta
vertigo	szédülés
zbytočný	hasztalan
zbytočný	haszontalan
psychiatri	pszichiáterek
senzorov	szenzorok
senzorov	érzékelők
rasputin	raszputyin
poháre	poharak
poháre	poharakat
poháre	szemüvege
poháre	szemüveget
poháre	szemüveg
poháre	szemüveges
poháre	poharak
himalájach	himalája
poker	póker
panic	virgin
panic	szűz
panic	pánik
projekcie	előrejelzések
kyle	kyle
susediace	szomszédos
susediace	összefüggő
susediace	szomszédos
susediace	szomszédos
objasňuje	tisztázza
indo	indo
ser	ser
odtrhnutie	elszakadás
pauli	pauli
postihnutia	rokkantsági
postihnutia	fogyatékosság
marconi	marconi
macko	medve
macko	bear
macko	mackó
macko	maci
sused	szomszédom
sused	szomszéd
sused	szomszédom
sused	szomszédok
sused	szomszéd
mae	mae
andrás	andrás
zábavná	szórakoztató
zábavná	mulatságos
navigačných	navigációs
navigačných	navigáció
priebežné	folyamatos
priebežné	folytonos
priebežné	időközi
priebežné	közbenső
priebežné	köztes
priebežné	folyamatos
priebežné	folyamatban
sylvester	sylvester
sylvester	szilveszter
slniečko	napsütés
slniečko	napsugár
slniečko	napfény
eiffel	eiffel
inovácií	innováció
inovácií	innovációk
simulácie	szimuláció
simulácie	szimulációk
kan	kan
kontrol	ellenőrzések
prísada	adalékanyag
prísada	összetevő
prísada	hozzávaló
pažeráka	nyelőcső
faq	gyik
horizontálna	vízszintesen
horizontálna	horizontális
horizontálna	vízszintes
greco	greco
identifikovanie	azonosítani
identifikovanie	azonosítható
málokto	kevesen
málokto	pár
málokto	kevés
málokto	kevesek
málokto	néhány
schengenského	schengeni
implementované	végrehajtott
implementované	megvalósított
vadim	vadim
vikingovia	vikingek
vymieňajú	kicserélt
vymieňajú	cserélt
malária	malária
crowleyho	crowley
brann	brann
corp	corp
členky	boka
doris	doris
tull	tull
nolan	nolan
netopiere	denevérek
netopiere	denevér
tlačidlá	gombokat
tlačidlá	gomb
tlačidlá	gombok
fanúšik	ventilátor
fanúšik	rajongó
fanúšik	fan
fanúšik	fanni
rhapsody	rhapsody
stratégií	stratégiák
nils	nils
kovács	kovács
karaoke	karaoke
steiermark	steiermark
kaunas	kaunas
neobmedzené	korlátlan
neobmedzené	korlátlan
neobmedzené	határtalan
neobmedzené	határtalan
obložené	bélelt
mazowiecki	mazowiecki
wilkinson	wilkinson
korupcia	korrupció
herodes	heródes
gut	bél
nepravdivé	valótlan
nepravdivé	hamis
lina	lina
bernd	bernd
tanaka	tanaka
dix	dix
pathfinder	pathfinder
balkón	erkély
atkins	atkins
komplikuje	bonyolítja
aguilar	aguilar
stabilizovať	stabilizálása
stabilizovať	stabilizálni
quijote	quijote
konzultant	tanácsadó
vôňou	szag
svedectvá	tanúvallomások
fsb	fsb
podozrivých	gyanúsított
podozrivých	gyanúsítottak
schôdze	találkozók
