par	tungkol
mer	mer
stereo	stereo
popularizēt	itaguyod
popularizēt	promote
popularizēt	isulong
oskar	oskar
manifests	manifesto
cpu	cpu
šautene	rifle
dimensijas	sukat
atklāšanā	inauguration
atklāšanā	pagtatalaga
publika	audience
publika	tagapanood
publika	madla
publika	makakakita
stāvot	standing
stāvot	nakatayo
prinsipi	principe
bambusa	bamboo
bambusa	kawayan
lotārs	lothar
edso	osce
lava	lava
elementam	element
elementam	elementong
elementam	elemento
satikšanās	miting
satikšanās	pulong
satikšanās	pagkakakilala
satikšanās	pagpupulong
galīgo	pinal
galīgo	pangwakas
galīgo	final
galīgo	panghuling
aleksandrija	alexandria
ieskatiem	diskresyon
portsmouth	portsmouth
pudeles	bote
mainīgais	variable
sekss	pakikipagtalik
sekss	sex
dabīgi	likas
dabīgi	natural
dabīgi	natural
dabīgi	naturally
sans	sans
pielāgota	custom
rīsi	palay
rīsi	rice
rīsi	kanin
rīsi	bigas
samazināšanas	reduction
samazināšanas	perwisyo
hormona	hormone
hormona	hormon
tehnoloģiskā	teknolohikal
profila	profile
komutācijas	lumilipat
samaksāt	pay
samaksāt	bayaran
samaksāt	magbayad
žaunām	hasang
maiga	magiliw
maiga	mild
maiga	banayad
maiga	malambot
pieteikties	login
joshua	joshua
joshua	josue
prioritātes	prayoridad
šahtas	trunks
nums	nums
antarktīda	antarctica
hartu	charter
lagūnas	lagoon
vākšana	koleksiyon
vākšana	koleksyon
aprīkotas	bang
eritrejas	eritrea
eritrejas	eritrean
federers	federer
bengāļu	bengali
miljards	billion
miljards	bilyon
demokrātiskas	democratic
demokrātiskas	demokratikong
ciešanām	paghihirap
priekšējais	harapan
priekšējais	harap
pielāgots	adapted
pielāgots	custom
konusa	cone
saīsinājumi	daglat
normāls	normal
milzīgi	napakalaki
cīrihe	zurich
aptuvenais	tinantiyang
patriots	patriot
evakuācijas	makatakas
evakuācijas	escape
evakuācijas	paglisan
apsardze	guwardiya
sausais	tuyo
sausais	tuyong
preferences	kagustuhan
pulveris	pulbos
likmes	rate
likmes	rates
anglia	anglia
gran	gran
dunk	dunk
iecelti	hinirang
lira	lira
globālais	pandaigdigang
globālais	global
globālais	pandaigdigan
artēriju	arterial
artēriju	arterya
arp	arp
klīnika	klinika
klīnika	clinic
insulīna	insulin
ganu	pastol
iesaistītas	involved
iesaistītas	kasangkot
pagrabs	saligan
pagrabs	silong
pagrabs	basement
sekretariāts	secretariat
mesa	mesa
iebrucējiem	invaders
debesbraukšanas	asensiyon
karavadžo	caravaggio
spoži	brightly
krēsls	upuan
lasis	salmon
iespējamība	probabilidad
noķer	mahuli
naba	pusod
trauks	bowl
trauks	mangkok
depresiju	depression
depresiju	depresyon
līdzvērtīgs	katumbas
līdzvērtīgs	equivalent
līdzvērtīgs	pantay
atribūti	attributes
kontūru	contour
džoana	johanna
šķīdumi	solusyon
pieminēt	pagbanggit
pieminēt	mention
pieminēt	binabanggit
pieminēt	banggitin
asociējas	iugnay
liegta	tinanggihan
ūdenskritumu	talon
rādās	lumalabas
rādās	lilitaw
lux	lux
apvidi	localities
dokumentācija	dokumentasyon
atpazīst	kinikilala
vērsis	toro
vērsis	bull
apliecība	lisensya
apliecība	licence
apliecība	sertipiko
apliecība	certificate
apliecība	katibayan
praktiska	praktikal
unikāli	natatanging
unikāli	kakaibang
unikāli	unique
unikāli	natatangi
dancigas	danzig
morgan	morgan
pūniešu	punic
proporcionāls	pantay
vaigi	pisngi
drošībā	ligtas
drošībā	safe
encyclopædia	encyclopædia
emporis	emporis
dejot	sayaw
ian	ian
atsaukties	hingin
brošūra	polyeto
nodala	hiwalay
sulfāts	sulfato
embargo	embargo
jaundzimušo	panganak
mājdzīvniekiem	alaga
agro	agro
sedans	sedan
mesjē	messier
sms	sms
sieniņas	walled
arsenāls	arsenal
divpadsmitpirkstu	tokong
sim	sim
def	def
uzbekistāna	uzbekistan
zīmē	kumukuha
alfredo	alfredo
kodēšanas	coding
enkura	anchor
organizētājs	arranger
seksuāli	sexually
apliecības	certificates
apliecības	sertipiko
protokolā	protocol
rufus	rufus
baidās	natatakot
kabatas	bulsa
imports	import
imports	importation
noplūde	leak
noplūde	makalabas
papardes	pako
papardes	fern
labklājība	kasaganaan
labklājība	ikauunlad
labklājība	welfare
labklājība	kagalingan
komoru	comoros
lēkmes	seizures
xxii	xxii
dārga	mahal
dārga	magastos
dārga	mamahaling
apmierināts	nasiyahan
apmierināts	kuntento
apmierināts	kontento
apmierināts	nasisiyahan
emersons	emerson
draudzīgas	friendly
baktērija	bacteria
baktērija	bacterium
negatīvā	negatibong
negatīvā	negatibo
negatīvā	negative
lojalitātes	katapatan
vaiga	pisngi
nikaragva	nicaragua
elle	impiyerno
elle	hell
pretrunu	kontradiksiyon
korupciju	corruption
nektāra	nectar
ssl	ssl
ultravioleto	ultrabiyoleta
protestus	protests
ekoloģisko	ekolohiya
sverdlovskas	sverdlovsk
lana	lana
sputņik	sputnik
aae	uae
pingvīns	penguin
apzīmēti	tinang
apzīmēti	tinag
stabilitāte	katatagan
bush	bush
fosforu	phosphorus
aprēķins	pagkalkula
aprēķins	computation
nolīga	hired
gatavošanās	paghahanda
printeri	printer
petrs	petr
tulko	translate
tulko	isalin
vaislas	breeding
vaislas	aanak
baiti	bytes
sveiki	hello
lejupielādēt	download
mathworld	mathworld
pulksteni	orasan
pateica	sinabihan
huņņi	hun
polska	polska
emociju	emotion
emociju	damdamin
izstāšanās	pagalis
bonaparte	bonaparte
substrāta	substrate
komerciālie	pangkalakal
komerciālie	commercial
komerciālie	komersyal
komerciālie	komersiyal
uzticēts	ipinagkatiwala
neapmierinātība	pagkabigo
aktīvisti	aktibista
darbināt	maipatupad
darbināt	takbo
darbināt	run
darbināt	tumakbo
grampus	grampus
nacl	nacl
utf	utf
atrisināta	nalutas
atrisināta	solved
atrisināta	lutasin
strādnieks	manggagawa
por	por
bernard	bernard
ssr	ssr
draudzīgi	friendly
dzīvesvietas	paninirahan
dzīvesvietas	residence
dzīvesvietas	tirahan
kawasaki	kawasaki
apļus	laps
pistole	putok
šaurāka	narrower
augstība	highness
nec	nec
saņēmēja	tatanggap
nepiekrīt	kumontra
galamērķi	pupuntahan
galamērķi	destinasyon
galamērķi	patutunguhan
galamērķi	destinasyon
grafīta	graphite
auglību	pertilidad
putina	putin
līķis	bangkay
kamieļa	camel
lakstīgala	nightingale
lejupielādes	download
lejupielādes	download
sīriešu	syriac
izliektas	matambok
statistiski	santino
vienlīdzīgi	pantay
december	nobyembre
kompakts	compact
australis	australis
streiks	strike
streiks	welga
kuveita	kuwait
džungļu	gubat
džungļu	jungle
hondurasas	honduras
jawa	jawa
tuvalu	tuvalu
dalībniecēm	contestants
brūces	sugat
brūces	sugat
vis	vis
izturēšanās	ugali
izturēšanās	inasal
izturēšanās	gawi
pieaugošo	palalain
pil	eta
freizers	frazier
ziemai	taglamig
ziemai	winter
lie	rie
ģeoloģisko	geological
nepareizs	mali
nepareizs	mali
patversme	tirahan
cicerons	cicero
pirksta	daliri
pirksta	finger
sartrs	sartre
gas	gus
diff	diff
rakstīšana	pagsusulat
norēķinu	settlement
aleutu	aleutian
iecelta	hinirang
supermens	superman
ieteikumi	advice
ieteikumi	payo
ieteikumi	rekomendasyon
ieteikumi	mungkahi
ieteikumi	tips
reāls	makatotohanan
atvasinājumu	deribatibo
izsolē	subasta
izsolē	auction
voldemorts	voldemort
lampām	lamp
lampām	lampara
automātiska	awtomatiko
automātiska	awtomatikong
abatija	abbey
ščecinas	szczecin
tulkošana	translation
tulkošana	pagsalin
tulkošana	pagsasalin
izšķirošā	decisive
tālāka	sugod
lasītājs	reader
audus	tissue
audus	tisiyu
lēciens	leap
psihotropo	psychotropic
oecd	oecd
verdenas	verdun
psp	psp
namībijas	namibia
ziemassvētki	pasko
ziemassvētki	christmas
jaukt	shuffle
frīda	frida
publiskais	publiko
publiskais	pampubliko
interviju	interview
interviju	panayam
interviju	pakikipanayam
vadīta	utusan
nemierniekiem	rebelde
tits	titus
caram	tsar
kvadrātveida	parisukat
dante	dante
hroniska	talamak
mil	mil
sinepes	mustard
dan	dan
nepareiza	mali
nepareiza	mali
intervālā	pagitan
intervālā	interval
sesils	cecil
atpūtā	leisure
interpretēt	interpretation
interpretēt	interpreting
interpretēt	pagpapaliwanag
interpretēt	interpret
bruņota	hukbong
bruņota	armadong
bruņota	sandatahang
mērīts	nasusukat
mērīts	sinukat
kobajaši	kobayashi
epitēlija	epithelium
epitēlija	epithelial
nika	nica
personiski	personal
izeja	umalis
izeja	lumabas
haoss	nagkagulo
haoss	kaguluhan
pupiņas	beans
pupiņas	munggo
dženija	jenny
mēģināts	tinangkang
mēģināts	sinubukang
mēģināts	tinangka
mēģināts	sinubukan
lil	lil
romana	romana
skābā	acidic
stardust	stardust
atkāpies	tutol
jonathan	jonathan
misionāru	misyonaryo
novērotājs	tagamasid
akmeņogles	uling
rosario	rosario
kontrolieri	controller
act	act
act	kikilos
act	kumilos
sajust	feel
sajust	pakiramdam
popa	popa
karo	caro
pieaugošā	ascending
kolinss	collins
solidaritāte	pagkakaisa
analītiskā	mapanuring
mamma	mama
mamma	nanay
bedres	hukay
bedres	pit
vīnogas	ubas
paplašinās	palawakin
paplašinās	palawakin
moro	moro
uzbrukumos	umaatake
pīlāri	haligi
dominējošais	dominant
dominējošais	nangingibabaw
pieņemsim	ipagpalagay
lenta	ribbon
lenta	laso
sidneja	nsw
matilde	mathilde
matilde	matilda
atdarināt	gumagaya
canidae	canidae
redzamība	nakikita
drošas	ligtas
drošas	secure
ethnologue	ethnologue
temati	paksa
nabokovs	nabokov
sjēnas	siena
grūtniecība	pagbubuntis
grūtniecība	buntis
kevendišs	cavendish
platjoslas	broadband
sociāla	panlipunan
sociāla	social
sociāla	sosyal
caurumi	butas
prognozes	hula
prognozes	prediction
prognozes	forecast
gvatemala	guatemala
aptiekas	parmasya
aptiekas	botika
aptiekas	parmasya
aptiekas	pharmacy
karno	carnot
klusi	tahimik
klusi	tahimik
klusi	softly
maurīcija	mauritius
līna	lina
simetrija	symmetry
raw	raw
raw	hilaw
komerciālais	pangkalakal
komerciālais	commercial
komerciālais	komersyal
komerciālais	komersiyal
zvērinātu	chartered
kartona	karton
vaina	kasalanan
mezopotāmijā	mesopotamya
tievs	payat
charlie	charlie
projekcija	projection
turīna	turin
propaganda	propaganda
morisons	morrison
krasas	matalim
krasas	pagkagising
provansas	provence
agresīva	aggressive
agresīva	agresibo
agresīva	mapusok
sertifikācijas	sertipikasyon
sertifikācijas	katibayan
zveja	fisheries
zveja	pangingisda
bernē	bern
chevrolet	chevrolet
andoras	andorra
montoija	montoya
sociālismu	socialism
mols	nunal
mols	mole
ēzeļi	ass
vitenbergas	wittenberg
meka	mack
antivielas	antibody
gmina	gmina
sanāksmēs	pagpupulong
bilance	balanse
soprāns	soprano
spilgts	maliwanag
vizualizācijas	paggunita
saskarē	ugnayan
saskarē	contact
parc	parc
atstarpes	whitespace
pārstāvēti	kinakatawan
ekonomiska	ekonomiya
ekonomiska	economic
ekonomiska	matipid
ietekmējot	nakaaapekto
hey	oy
beninas	benin
noderīgs	makatutulong
salons	salon
harold	harold
kauliņi	tiles
enerģētika	enerhiya
anonīmi	anonymous
gen	gen
noslēgums	finale
veģetārisms	behetaryanismo
promo	promo
brendons	brandon
pikseļu	pixel
galds	lamesa
galds	mesa
galds	talahanayan
galds	table
galds	desk
sos	sos
ostina	austen
norādītas	ipinahiwatig
indo	indo
bokačo	boccaccio
iekrīt	talon
iekrīt	falls
pietrūkst	tamaan
pietrūkst	mis
pietrūkst	miss
pietrūkst	binibining
pietrūkst	nawawala
pietrūkst	kulang
kuņģī	tiyan
kuņģī	sikmura
ceļgala	tuhod
bāzele	basel
uss	uss
#aaaaaa	#aaaaaa
rekomendācijas	rekomendasyon
franca	franca
izlaidums	pagtatapos
izlaidums	graduation
atriebība	paghihiganti
atriebība	vengeance
brokastis	agahan
brokastis	almusal
kon	kon
ārpuszemes	extraterrestrial
eda	eda
vainoja	sinisi
klasificēti	inuri
vitamīni	bitamina
pamato	justify
mendelsons	mendelssohn
ferma	bukid
blogspot	blogspot
civiliedzīvotāji	sibilyan
krūze	mug
kenija	kenya
uzraudzīt	monitor
piekūni	falcons
ascent	ascent
ripu	dial
patiesa	totoo
patiesa	true
hyundai	hyundai
popovs	popov
auditorijas	audience
auditorijas	tagapanood
auditorijas	madla
auditorijas	makakakita
grēks	kasalanan
komerciālā	pangkalakal
komerciālā	commercial
komerciālā	komersyal
komerciālā	komersiyal
rāmi	frame
rotācija	rotation
rotācija	ikot
tālrunis	phone
tālrunis	telepono
tālrunis	telephone
tālrunis	telepono
atjaunināts	updated
milimetru	millimetre
telts	tolda
telts	tent
klēpī	lap
klēpī	sinapupunan
deficīta	deficit
draudzīgs	friendly
izgatavotājs	tagagawa
izgatavotājs	gumagawa
willem	willem
caurule	pipe
caurule	tubo
caurule	tube
gribi	gustong
gribi	gusto
gribi	want
gribi	nais
garneles	hipon
garneles	sugpo
garneles	alamang
khmeru	khmer
čehovs	chekhov
saīsināt	paikliin
personāžs	persona
pilsoņus	mamamayan
virsnieru	glandulang
izslēdz	excludes
morālo	moral
šāvējs	shooter
uzņēmējdarbība	pagnenegosyo
uzņēmējdarbība	negosyong
uzņēmējdarbība	negosyo
uzņēmējdarbība	enterprise
ievietošanas	insertion
diploms	diploma
partizan	partizan
eksperimentos	eksperimento
trakais	nababaliw
trakais	ulol
trakais	baliw
trakais	loko
ekspluatācija	operations
ekspluatācija	operasyon
ekspluatācija	pagsasamantala
ekspluatācija	operation
ekspluatācija	operasyong
ekspluatācija	operasyon
iekšēji	panloob
iekšēji	internal
iekšēji	internally
būvdarbi	gumagana
potenciāla	posibleng
sato	sato
uzticīgi	faithfully
skriptu	script
devītajā	ikasiyam
džankarlo	giancarlo
pentium	pentium
khz	khz
minimāla	kaunti
minimāla	minimal
paskaidro	explain
paskaidro	ipaliwanag
paskaidro	nagpapaliwanag
jaukts	mixed
jaukts	magkahalong
citoplazmā	cytoplasm
landaus	landau
kultūraugu	crop
robotu	robot
derīga	valid
derīga	bisang
mīksto	malambot
pieminēja	nabanggit
pieminēja	binanggit
šķēps	spear
dublinas	dublin
dominikānas	dominikano
dominikānas	dominican
zēniem	boys
lukass	lukas
prometejs	prometheus
img	img
vorens	warren
tabu	bawal
kabalas	cabal
nostiprināts	pinalakas
pūles	efforts
pūles	pagsusumikap
pūles	pagsisikap
pūles	effort
pūles	pagsisikap
alumīnijs	aluminium
alumīnijs	aluminum
aprindas	activities
bremzes	preno
atkārto	ulitin
pārveidošana	conversion
pārveidošana	pagbabagong
pārveidošana	transformation
marine	marine
pušķi	bouquet
šaut	shoot
šaut	bumaril
šaut	barilin
šaut	kumuha
etimoloģija	etimolohiya
klejo	wander
plc	plc
neregulāri	paminsan
kondensācijas	condensation
ierosināts	iminumungkahing
ierosināts	nagmungkahi
ierosināts	iminungkahi
ierosināts	iminungkahing
ierosināts	iminumungkahi
ierosināts	iminungkahing
balonu	lobo
lokāli	topical
iepirka	binili
tērpos	uniporme
novērotāja	tagamasid
saksofons	saxophone
nūbijas	nubian
leeds	leeds
malakas	malaka
kompensācijas	compensation
kompensācijas	sweldo
hēgelis	hegel
kashima	kashima
rwy	rwy
bio	bio
projektēšana	disenyo
reģistrators	recorder
parakstīšana	pirmahan
parakstīšana	signing
parakstīšana	lagda
parakstīšana	pirma
bristoles	bristol
iesniedz	magsumite
stingrs	matibay
pārstrādāts	proseso
panelis	panel
het	hev
sasniegti	nakamit
sasniegti	nakakamit
sasniegti	achieved
svētdienu	linggo
svētdienu	sunday
naoh	naoh
carlo	carlo
fermenti	enzymes
demokrātiska	democratic
demokrātiska	demokratikong
icao	icao
brīnumi	miracles
brīnumi	himala
brīnumi	kababalaghan
batlers	butler
aprūpe	care
vājums	kahinaan
vājums	nakakapagod
biežums	dalas
biežums	kadalasan
laosas	laos
hinduisms	hinduismo
nitrātu	nitrate
heroīna	heroin
septiņdesmito	seventies
pirkstus	daliri
pelicans	pelicans
karina	karina
jaxa	jaxa
kromvels	cromwell
juridiskais	legal
apkalpošana	serbisyo
apkalpošana	paglilingkod
ost	ost
kļavu	maple
audekls	canvas
perspektīva	perspektibo
perspektīva	pananaw
turētāji	keepers
īpašais	espesyal
īpašais	special
vardi	palaka
pārliecināja	kumbinsido
molekulārā	biyolohiyang
kompresijas	compress
īslande	iceland
dejotāju	mananayaw
dejotāju	dancer
rītausma	dawn
rītausma	liwayway
boss	bossing
boss	amo
boss	boss
pumpuru	bud
sestdiena	sabado
sestdiena	saturday
sestdiena	sat
dharma	dharma
šariata	sharia
heifecs	heifetz
makao	macau
padomdevēju	anunsyo
polydor	polydor
kubriks	kubrick
pma	pma
dekoratīvo	adorno
hughes	hughes
augusto	augusto
optikas	optika
optikas	optic
paziņot	ipahayag
ķēdēs	kadena
ķēdēs	chains
kurdistānas	kurdistan
milti	harina
milti	pagkain
segmenti	segments
kokgriezumiem	nililok
iepakojuma	packaging
eduardo	eduardo
telekom	telekom
jāšanas	nakasakay
jāšanas	equestrian
sīkās	tiny
pelnījis	marapat
balboa	balboa
internationale	internationale
irl	irl
slo	slo
adobe	adobe
neesamība	kawalan
noslēgšana	conclusion
kolosiešiem	colosas
apspiešanu	aapi
žokļa	panga
devējs	sensor
nagus	kuko
atskaitot	minus
plānas	manipis
plānas	ginhawa
plānas	payat
apskatāma	tiningnan
kontūras	binabalangkas
apūdeņošanas	patubig
sabiedrotais	ally
hetu	hittite
share	ibahagi
share	share
share	ipamahagi
ares	ares
pagarinājums	extension
ietvert	magsama
ietvert	isama
kungi	gentlemen
kungi	maginoo
liecinieks	testigo
liecinieks	witness
monobook	monobook
ekoloģiskā	ekolohiya
iegādājas	nagpakasal
aut	aut
humbolta	humboldt
claude	claude
kvieši	trigo
rituāls	rite
rituāls	ritwal
kondors	condor
mīļākā	paborito
mīļākā	favorite
pārspēt	matalo
rokturi	handles
rokturi	hawakan
pieejamības	pagkakaroon
pieejamības	availability
topoloģija	topology
spīlberga	spielberg
krist	taglagas
krist	mahulog
okeanogrāfijas	oseanograpiya
jonizācijas	ionization
kapilāru	kapilaryo
mihals	michal
celšanās	tumaas
celšanās	pagsikat
celšanās	sumisikat
celšanās	rising
talanti	talents
talanti	talent
talanti	talento
strūklakas	fountain
strūklakas	balong
qui	qui
naids	hate
ideāla	perfect
ideāla	perpekto
ideāla	ideal
braves	braves
emeritus	emeritus
atvadu	paalam
akūts	malalang
akūts	matinding
gudrību	karunungan
aizsargātas	pinoprotektahan
aizsargātas	protektado
ankaras	ankara
tempu	tempo
līgavas	bride
augšana	paglago
augšana	paglaki
bangladeša	australya
bangladeša	bangladesh
dārzeņi	gulay
amazing	amazing
keša	cache
ķīlis	wedge
iedvesmu	inspirasyon
iedvesmu	inspiration
marseļas	marsella
marseļas	marseilles
piemērot	apply
piemērot	ilapat
ieteikts	iminumungkahing
ieteikts	nagmungkahi
ieteikts	iminungkahi
ieteikts	iminungkahing
ieteikts	iminumungkahi
ieteikts	inirerekomenda
ieteikts	inirekomenda
aicināts	naimbitahan
aicināts	inimbitahan
aicināts	inanyayahan
elastīga	flexible
elastīga	nababaluktot
elastīga	nababanat
dux	dux
rādija	radium
hlors	chlorine
investors	mamumuhunan
akcionārs	shareholder
kamī	camus
dalītājs	divisor
dekorācijas	hiyas
dekorācijas	dekorasyon
dekorācijas	pamasko
dekorācijas	dekorasyon
kim	kim
žolio	joliot
pasi	pasaporte
pasi	passport
šengenas	schengen
suta	sutta
vpn	vpn
vpn	gpa
izolētas	isolated
rifs	bahura
amore	amore
dimantus	oros
dimantus	diamonds
turētājs	tagabantay
turētājs	hawak
turētājs	panghawakan
turētājs	holder
privāti	pribado
privāti	pribadong
kornēlijs	cornelius
nūjas	sticks
pigmenta	pigment
uztvērēja	pinadalhan
uztvērēja	tatanggap
uztvērēja	receiver
som	som
anonīms	anonymous
heilija	hayley
sūkņa	poso
sojas	soy
akls	bulag
andi	andi
nationale	nationale
satīra	panunuya
tods	todd
fonēmas	phonemic
spiež	pinipilit
makartnijs	mccartney
parāds	utang
lūpu	lips
lūpu	labi
lūpu	lip
sultanāts	sultanato
citplanēta	exoplanet
plānotās	binalak
nematodes	nematode
aizsargāti	pinoprotektahan
aizsargāti	protektado
insecta	insecta
oga	oga
oklendas	auckland
žogu	bakod
spēcīgāka	lumakas
vairogdziedzera	thyroid
pirmdiena	lunes
pirmdiena	monday
wiener	wiener
mauritānijas	mauritania
mikroshēmas	chips
ignorē	pansinin
ignorē	ignore
ignorē	balewalain
ignorē	binalewala
ignorē	binabalewala
ignorē	binabalewala
privātie	pribado
privātie	pribadong
kombinējot	ipinagsama
korijs	corey
korijs	cory
sacensība	pagalingan
kokvilna	bulak
kokvilna	cotton
taukiem	fats
taukiem	taba
taukiem	mataba
izvada	output
izvada	sketch
izvada	outlet
pal	pal
datnes	files
datnes	file
revīziju	audit
meridian	meridyano
atcelšana	pagkansela
aeronautikas	aeronautics
ievietošana	paglalagay
ievietošana	paglalagyan
ievietošana	insertion
vairogi	shields
marihuānu	marijuana
aizpildīt	complete
aizpildīt	kumpletuhin
aizpildīt	kompleto
aizpildīt	kumpleto
aizpildīt	punan
aizpildīt	fill
uzraudzība	pagmamanman
uzraudzība	pagsubaybay
uzraudzība	binabantayan
uzraudzība	pagbabantay
paskaidroja	ipinaliwanag
konsekventi	nagbabago
konsekventi	consistent
