से	از
प्रतिद्वंद्वी	حریفی
प्रतिद्वंद्वी	رقیب
प्रतिद्वंद्वी	حریف
प्रतिद्वंद्वी	مخالفان
मनु	مانو
संयोग	تصادفی
संयोग	انطباق
कविताओं	شعری
कविताओं	شعرهای
कविताओं	شعر
तरंग	موج
तरंग	موجی
अंतराल	فاصله
क्रिस	کریس
परिचित	آشنای
परिचित	آشنا
परिचित	اشنا
परिचित	آشناست
परिचित	آشنایان
परिचित	اشنا
इंडोनेशिया	اندونزی
विश्वसनीय	معتمد
विश्वसनीय	امین
अब्दुल	عبدل
तत्काल	فوراً
तत्काल	فورا
तत्काल	بلافاصله
तत्काल	فوری
तत्काल	فوری
तत्काल	فوری
तत्काल	فوریه
तत्काल	ضروری
चित्रकला	نقاشی
पहलुओं	دیدگاه
गेट	دروازه
गेट	گیت
गेट	دری
चैंपियनशिप	قهرمانی
बाबू	بابایی
पैदल	پدال
पैदल	رکاب
रहकर	موندن
रहकर	ماندن
रहकर	اقامت
राधा	رادها
संतान	فرزندانی
संतान	اولاد
संतान	فرزند
संतान	زاد
जर्नल	ژورنال
जर्नल	مجله
जर्नल	نشریه
गुप्ता	گوپتا
मुखर्जी	موکرجی
शैक्षणिक	آموزنده
शैक्षणिक	آموزشی
भाप	بخار
भाप	استیم
बेस्ट	بهترین
बेस्ट	بهتر
बेस्ट	best
गलती	خطای
गलती	خطا
गलती	اشتباه
भ्रूण	رویان
भ्रूण	جنین
भ्रूण	جنین
गोपाल	گوپال
चेक	چک
चेक	چکی
चेक	چک
ब्राजील	برزیل
ब्राजील	بریکس
राग	ملودی
राग	راگا
तटीय	ساحلی
सम्प्रदाय	مسلک
सम्प्रदाय	فرقه
ख्याति	شهرتش
ख्याति	شهرت
ख्याति	شهرتی
कोष	مخازن
सिन्हा	سینها
वैध	معتبری
वैध	معتبر
वैध	اعتبار
टॉम	تام
टॉम	tom
जूनियर	جونیور
चुम्बकीय	مغناطیسی
बादशाह	پادشاه
बादशाह	کینگ
बादशाह	شاه
रचनात्मक	خلاق
रचनात्मक	خلاقانه
रचनात्मक	خلاقیت
मुखपृष्ठ	خانه
मुखपृष्ठ	وطن
मुखपृष्ठ	خونه
मुखपृष्ठ	آغازه
ट्रस्ट	تراست
ट्रस्ट	توکل
ट्रस्ट	اعتماد
प्रस्तुति	ارائه
उपर	بالا
उपर	top
उपर	تاپ
उपर	اوج
उपर	فاعل
धरोहर	میراث
धरोहर	ارث
सरकारों	دولتها
सरकारों	دولتهای
खतरनाक	خطرناکی
खतरनाक	خطرناک
त्यौहार	عیدی
त्यौहार	جشنواره
त्यौहार	جشنهای
परिमाण	بزرگی
परिमाण	پارامتر
परिमाण	پارامترهای
संक्रमित	مبتلا
संक्रमित	آلوده
देखना	مشاهده
देखना	مشاهدۀ
ख़ास	مخصوص
ख़ास	ویژه
ख़ास	خاص
ख़ास	استثنایی
ख़ास	خاصه
माँग	مطالبه
माँग	تقاضا
स्पेनिश	اسپانیا
स्पेनिश	اسپانیایی
महारानी	queen
महारानी	ملکه
महारानी	بیبی
निरीक्षण	تفتیش
निरीक्षण	بازرسی
जिम्मेदारी	مسولیت
जिम्मेदारी	مسئولیتی
जिम्मेदारी	مسئولیت
रंगमंच	سینماها
रंगमंच	تئاتر
त्रुटि	خطاهای
त्रुटि	خطاست
त्रुटि	خطاها
त्रुटि	خطای
त्रुटि	خطا
ब्रज	براج
ऊँची	والا
ऊँची	رفیع
ऊँची	بلند
ज्यामिति	هندسه
आराम	آرامش
आराम	آسودگی
आराम	دلداری
आराम	آسایش
आराम	آرامش
आराम	الباقی
आराम	استراحت
रवि	سودان
रवि	آفتاب
रवि	خورشید
रवि	سون
रवि	سان
रवि	راوی
रवि	گردهمایی
संजीव	سانجیو
भाजपा	bjp
तलाश	طلب
बेटा	بتا
बेटा	پسر
टुकड़े	قطعه
क्रिस्टल	خاکستری
क्रिस्टल	بلور
क्रिस्टल	کریستال
क्रिस्टल	آبگینه
क्रिस्टल	بلوری
चौथा	چهارمی
चौथा	چهارم
प्रसन्न	جالی
प्रसन्न	خشنود
प्रसन्न	خوشبخت
प्रसन्न	خوش
प्रसन्न	شاد
प्रसन्न	خوشحال
प्रसन्न	مبارک
सार	انتزاعی
सार	چکیده
पड़ोसी	همسایه
पड़ोसी	همسایه
पड़ोसी	همسایگان
पड़ोसी	همسایه
पड़ोसी	همسایگان
पड़ोसी	همسایه
गाया	sang
गाया	سنگ
गाया	آواز
गाया	سانگ
भ्रम	آشفتگی
भ्रम	گیجی
भ्रम	اغتشاش
भ्रम	سردرگمی
भ्रम	وهم
भ्रम	توهم
राजनेता	سیاستمداران
राजनेता	سیاستمدار
गोल्ड	طلای
गोल्ड	gold
गोल्ड	طلا
गोल्ड	طلایی
गोल्ड	گلد
गोल्ड	زرین
भिन्नता	تفاوت
भिन्नता	فرق
रविवार	ساندی
रविवार	یکشنبه
सारणी	میز
सारणी	سفره
सारणी	جدول
नाभिकीय	هسته
अपवाद	استثنا
अपवाद	استثنا
अपवाद	استثنای
लिखना	نویسندگی
लिखना	نوشتن
लिखना	تحریر
लिखना	تایپ
पाप	گناه
पाप	sin
पाप	گناهی
गले	آغوش
सिद्धार्थ	سیذارتا
सिद्धार्थ	سیدارت
जनक	والدین
स्वचालित	خودکار
स्वचालित	اتوماتیک
स्वचालित	خودکار
खेत	مزرعه
खेत	فارم
नागपुर	ناگپور
सेमी	semi
सेमी	نیمه
असाधारण	استثنایی
असाधारण	استثنائی
अपील	توسل
दर्शक	نمایشگر
दर्शक	حضار
दर्शक	مخاطب
दर्शक	تماشاچی
दर्शक	ناظری
दर्शक	تماشاگر
दर्शक	بیننده
दर्शक	بینندگان
दर्शक	بازدیدکنندگان
इनपुट	ورودی
सैकड़ों	صدها
पार्वती	پارواتی
क्लास	رده
क्लास	ردۀ
क्लास	کلاس
क्लास	طبقاتی
क्लास	class
क्लास	کلاسی
कलात्मक	هنرمندانه
कलात्मक	هنرمندی
मंगोल	مغول
मंगोल	مغولها
मंगोल	مغولستان
उपनिषद	اوپانیشاد
शुभ	خوبی
शुभ	good
शुभ	خوب
शुभ	خوبش
स्वीकृत	پذیرفت
स्वीकृत	پذیرفته
स्वीकृत	میپذیرد
स्वीकृत	پذیرد
स्वीकृत	تأیید
बैटरी	باطری
बैटरी	باتری
बैटरी	باطری
बैटरी	باتری
कहानियाँ	داستان
कहानियाँ	داستانها
पुष्प	گل
पुष्प	گلها
पुष्प	گل
पुष्प	شکوفه
पुष्प	فلاور
सुविधाएं	امکانات
सुविधाएं	تأسیسات
मियामी	میامی
सम्पर्क	ارتباط
सम्पर्क	آشنا
सम्पर्क	آشنای
सम्पर्क	تماس
सम्पर्क	مخاطبین
श्वसन	تنفس
आतंकवाद	تروریسم
परिस्थिति	وضعیت
परिस्थिति	موقعیت
परिस्थिति	شرایط
लोकतंत्र	دمکراسی
लोकतंत्र	دموکراسی
उपलब्धि	دستاوردهای
उपलब्धि	کامیابی
कुश्ती	کشتی
क्लिक	کلیک
क्लिक	کلیک
लेबल	برچسبها
लेबल	برچسبهای
लेबल	برچسب
अकाल	قحطی
अकाल	خشکسالی
फैशन	فشن
फैशन	مد
फैशन	fashion
फैशन	مُد
पैलेस	کاخ
पैलेस	قصر
नीला	کبود
नीला	آبی
नीला	بلو
पोर्ट	درگاه
पोर्ट	بندر
