மற்றும்	और
தொழிலில்	उद्योग
கொடுக்கப்பட்ட	दी
கொடுக்கப்பட்ட	दिया
கொடுக்கப்பட்ட	दिए
சொந்தமான	पर्सनल
சொந்தமான	व्यक्तिगत
சொந்தமான	निजी
வாழ	लाइव
வாழ	सजीव
முன்னோடி	अग्रगामी
முன்னோடி	पायोनियर
பிறர்	अन्य
காந்த	चुम्बकीय
அப்பால்	परे
எண்ணற்ற	अनगिनत
கண்டறியப்பட்டது	मिली
கண்டறியப்பட்டது	मिले
கண்டறியப்பட்டது	पाये
கண்டறியப்பட்டது	mile
கண்டறியப்பட்டது	पाया
கண்டறியப்பட்டது	मिला
அமைப்புகளில்	सेटिंग
அமைப்புகளில்	सेटिंग्स
அமைப்புகளில்	विन्यास
அமைப்புகளில்	जमावट
துடுப்பாட்டம்	क्रिकेट
எகிப்திய	मिस्र
எகிப்திய	मिस्री
எகிப்திய	मिश्र
பாட்டு	गीत
பாட்டு	गाना
பாட்டு	सोंग
பாடும்	गाना
பாடும்	गायकों
பாடும்	गायन
ஜாவா	जावा
நாணயங்கள்	सिक्के
டூ	डू
ஹார்ட்	हार्ट
ஆடு	मेमना
ஆடு	बकरा
ஆடு	बकरी
அம்மா	अम्मा
அம்மா	मम्मी
அம்மா	माँ
அம்மா	maa
அம்மா	माँ
படகு	राफ्टिंग
படகு	नौका
படகு	नाव
தொழில்துறை	उद्योग
தொழில்துறை	औद्योगिक
குல	साथ
துல்லியமாக	सटीक
கூற்று	एक्सप्रेशन
கூற்று	अभिव्यक्ति
கூற்று	वक्तव्य
கூற்று	स्टेटमेंट
கூற்று	कथन
கூற்று	बयान
ஒப்புதல்	सहमति
ஒப்புதல்	स्वीकृति
ஒப்புதல்	अनुमोदन
ஒப்புதல்	स्वीकृति
சக	सहयोगी
டென்னிஸ்	टेनिस
மணல்	रेत
மணல்	सैंड
மணல்	बालू
இடை	कमर
நுட்பம்	बनावट
நுட்பம்	संरचना
நுட்பம்	बनावट
நுட்பம்	परिशुद्धता
நுட்பம்	शुद्धता
நுட்பம்	सटीकता
கவலை	चिंता
கவலை	चिंतित
கவலை	चिंताजनक
கவலை	चिंता
கவலை	चिंता
இலைகள்	पत्तो
இலைகள்	पत्ते
உலா	भ्रमण
உலா	टूर
உலா	दौरे
பாலை	दूध
பாலை	मिल्क
ரேடியோ	रेडियो
லூயிஸ்	लुई
லூயிஸ்	लेविस
லூயிஸ்	लुईस
லூயிஸ்	लुइस
செயற்பாடுகள்	संचालन
செயற்பாடுகள்	परिचालन
செயற்பாடுகள்	उपक्रम
செயற்பாடுகள்	गतिविधियाँ
செயற்பாடுகள்	क्रियाएँ
செயற்பாடுகள்	फंक्शन्स
செயற்பாடுகள்	कृत्यों
எண்ணம்	सोचा
எண்ணம்	विचार
வாஷிங்டன்	वाशिंगटन
வாஷிங்டன்	वॉशिंगटन
புள்ளியியல்	आंकड़े
புள்ளியியல்	आँकड़े
புள்ளியியல்	सांख्यिकी
புள்ளியியல்	आंकडे
செயல்கள்	क्रिया
செயல்கள்	कार्रवाइयों
செயல்கள்	कार्रवाइयाँ
செயல்கள்	क्रियाएँ
காம்	com
காம்	kam
சாரா	सारा
சாரா	sara
சாரா	सारा
பாளையம்	छावनी
நிலநடுக்கம்	भूकम्प
நிலநடுக்கம்	भूकंप
எடுக்கப்பட்டது	लिया
நன்று	good
நன்று	अच्छे
நன்று	गुड
நன்று	शुभ
நன்று	कुआँ
நன்று	खैर
நன்று	खूब
எண்ணி	काउंटर
எண்ணி	संख्या
எண்ணி	नंबर
எண்ணி	क्रमांक
பார்த்த	देखा
பார்த்த	देखी
அட்லாண்டிக்	अटलांटिक
ஜெமினி	मिथुन
கணவர்	पति
கணவர்	husband
வளங்கள்	प्रसाधन
வளங்கள்	संसाधन
நடிப்பு	अभिनय
நடிப்பு	एक्टिंग
பணியாளர்கள்	कर्मचारियों
