年	рік
磷酸	амонію
蛙	жаба
千年	тисячоліття
觀看	дивиться
觀看	дивитися
觀看	дивлюсь
觀看	дивитися
觀看	подивитися
觀看	дивіться
觀看	дивися
觀看	спостерігати
重型	heavy
重型	важкий
重型	сильний
肩	плече
肩	плечі
肩	плечима
水手	моряк
答案	відповідь
答案	відповіді
臂	рука
領先	провідних
領先	вели
領先	провідний
領先	лід
領先	свинець
領先	ведучий
領先	ліда
參議院	сенат
樟	камфора
武田	такеда
鏡頭	лінзи
鏡頭	лан
鏡頭	камера
鏡頭	фотоапарат
鏡頭	камери
鏡頭	пострілів
鏡頭	постріли
頭銜	заголовки
前提	трансформацій
前提	передумовою
時尚	стильний
時尚	мода
時尚	fashion
審判	судять
審判	спроб
審判	випробувань
審判	випробування
軍艦	warships
軍艦	корабель
三角形	трикутник
三角形	трикутна
三角形	трикутники
透明	прозоре
透明	прозорі
透明	прозора
透明	прозорий
透明	прозорість
督察	ревізор
督察	інспектор
同行	вузол
同行	декларацій
野生	дикі
野生	дикий
野生	wild
野生	диких
用品	запаси
混凝土	бетонні
混凝土	бетон
碘	йод
鈴	дзвінка
鈴	bell
鈴	белл
鈴	дзвін
鈴	дзвінок
秋季	осінь
秋季	падати
秋季	осінь
秋季	fall
秋季	падіння
同事	співробітник
同事	колезі
同事	колега
同事	колеги
同事	співробітники
封鎖	блокаду
封鎖	блокада
珍珠	перл
珍珠	перли
珍珠	перлина
珍珠	перлини
珍珠	перли
群眾	натовп
群眾	натовпі
人民幣	правою
棉	коттон
棉	бавовна
外交官	дипломат
外交官	дипломати
外交官	дипломатів
終極	ultimate
源於	вихідного
安置	розміщення
安置	розташування
旋律	мелодія
奔	бене
奔	бен
奔	ben
底部	внизу
底部	знизу
衣服	одяг
衣服	одяг
終結	завершити
終結	кінець
終結	закінчити
終結	закінчиться
終結	закінчення
金鐘	адміралтейства
風險	ризик
風險	ризики
象棋	шахи
剪	різати
剪	вирізати
標記	позначення
標記	розмітка
標記	позначки
標記	мітки
標記	кропивницький
標記	мітка
標記	позначити
標記	позначка
標記	квач
標記	позначає
標記	маркерів
標記	маркер
指向	фокус
鋼鐵	сталь
鋼鐵	залізний
鋼鐵	залізо
鋼鐵	залізна
鋼鐵	заліза
新教	протестантизм
新教	протестантська
火焰	fire
火焰	вогнем
火焰	вогонь
火焰	пожежа
火焰	flame
火焰	flames
雲南	юньнань
魁北克	квебек
速率	оцінити
速率	частота
速率	швидкість
速率	оцініть
速率	ставка
年級	класі
聚會	вечірка
聚會	партії
聚會	вечірки
聚會	партія
聚會	party
聚會	збираються
轟炸	висаджувати
轟炸	обстріл
轟炸	бомбардування
轟炸	бомбардування
捐款	внески
捐款	внесок
捐款	пожертва
捐款	пожертву
捐款	пожертвувати
捐款	пожертви
烈士	мучеників
烈士	мученика
寵物	pet
寵物	домашніх
春季	весняна
春季	весна
春季	весняний
春季	весняні
夫婦	пари
夫婦	звернення
夫婦	пара
夫婦	парочка
亞美尼亞	вірменії
亞美尼亞	вірменія
科爾	коул
卓越	майстерність
屍	туші
屍	труп
晶片	чіп
遷移	мігрують
遷移	споруд
遷移	міграцією
螢幕	екрана
螢幕	екран
真菌	гриба
真菌	fungal
真菌	гриби
真菌	грибів
號碼	число
號碼	кількість
號碼	номер
號碼	номера
鞋	кросівки
鞋	взуття
鞋	туфлі
鞋	взуття
馬其頓	македонська
馬其頓	македонський
馬其頓	македонія
馬其頓	македонії
俄亥俄州	огайо
羽毛	пера
羽毛	перо
羽毛	пір
消耗	споживання
期限	тривалість
肥	жирний
肥	жиру
肥	жирна
肥	жири
總計	усього
總計	всього
總計	загалом
總計	загальна
總計	загальний
總計	підсумків
社交	морально
社交	соціально
社交	соціальне
社交	соціальні
社交	соціальна
社交	соціальний
害怕	наляканий
害怕	злякався
害怕	переляканий
害怕	страшно
概率	ймовірність
缺少	відсутній
繪畫	малювання
繪畫	картина
繪畫	живопис
繪畫	креслення
繪畫	малюнок
繪畫	малювання
繪畫	картини
繪畫	картин
登山	скелелазіння
登山	лазити
登山	сходження
登山	пішоходів
溶液	розчин
溶液	вирішення
攻勢	наступ
攻勢	операція
攻勢	наступів
吸血鬼	вампір
吸血鬼	вампіри
被告	обвинувачений
