மற்றும்	та
நம்ப	вірити
நம்ப	повір
நம்ப	вірю
நம்ப	believe
நம்ப	віримо
பியானோ	піаніно
பியானோ	piano
பியானோ	фортепіано
தட்டை	рівна
வெல்லும்	калька
மறுசுழற்சி	переробляти
மறுசுழற்சி	перероблене
கலந்துரையாடல்	дискусії
கலந்துரையாடல்	дискусія
கலந்துரையாடல்	обговорення
விரிவுரை	лекції
விரிவுரை	лекція
வென்	вен
பாதுகாப்பில்	затриманий
சங்கீதம்	псалом
சங்கீதம்	псалми
உறவுமுறை	стосунки
உறவுமுறை	взаємовідношення
சேர்க்கப்பட்டார்	додано
சேர்க்கப்பட்டார்	додані
அரக்கன்	монстр
சமுத்திரம்	океан
முக்கோணங்கள்	трикутники
சொந்தமானது	володів
பாராட்டு	любителів
பாராட்டு	оплески
அச்சிட்டு	друкує
அச்சிட்டு	відбитки
பின்பும்	після
தோழர்	товариш
தோழர்	негатив
தோழர்	компаньйона
