から	از
フレッチャー	فلچر
降雪	بارش
混沌	آشفتگی
混沌	آشوب
ボリシェヴィキ	بلشویک
柔らかい	دلسوز
柔らかい	ملایم
柔らかい	نرمه
柔らかい	نرمی
柔らかい	سافت
柔らかい	نرم
ソクラテス	سقراط
フィジー	فیجی
係員	ملازم
係員	ملازم
オマーン	عمان
グラナダ	گرانادا
景品	بذل
カルタゴ	کارتاژ
ショートカット	میانبرهای
ショートカット	میانبر
グレアム	گراهام
ファウル	پلید
ファウル	خطاست
杭州	هانگژو
メッセンジャー	فرستاده
メッセンジャー	messenger
メッセンジャー	پیامبر
メッセンジャー	رسول
メッセンジャー	مسنجر
メッセンジャー	رسولی
矢印	پیکان
矢印	تیر
矢印	ارو
ロリータ	لولیتا
チャーター	منشور
チャーター	چارتر
ヒルトン	هیلتون
金持ち	ثروتمند
金持ち	ثروتمندان
金持ち	پولدار
金持ち	پولداری
金持ち	غنی
金持ち	ریچ
記法	نشانگذاری
記法	نماد
ネイサン	نیتن
ネイサン	ناتان
断崖	بدگمانی
断崖	ظن
メンデルスゾーン	مندلسون
デウス	deus
石灰岩	آهک
石灰岩	لایمستون
義満	یوشیمیتسو
ローブ	ردا
ローブ	ردای
ローブ	لوب
ダルムシュタット	دارمشتات
ナイアガラ	نیاگارا
プルトニウム	پلوتونیوم
ソングライター	songwriter
ユートピア	آرمانشهر
ヴァンフォーレ	ventforet
ロニー	رونی
勃起	نعوظ
ボイコット	تحریم
冥王星	پلوتو
両足	پاهای
両足	پایی
大豆	سویا
ヒルベルト	هیلبرت
賛美	سپاس
賛美	حمد
賛美	ستایش
羽後	اوگو
生殖	تناسلی
アゲイン	دوباره
気質	مزاج
サボテン	کاکتوس
精子	نطفه
精子	اسپرم
屋久島	یاکوشیما
マリリン	مریلین
持分	عدل
持分	انصاف
ガルフ	خلیج
ノヴァ	نووا
ノヴァ	نوا
サイクロン	چرخند
剰余	باقیمانده
グレース	فضل
グレース	گریس
調味料	ادویه
調味料	چاشنی
調味料	چاشنی
解離	تفکیک
プランナー	طراح
チャーム	طلسم
チャーム	افسون
サリン	سارین
アデレード	آدلاید
耐える	ماندگار
カルガリー	کلگری
エヴァンス	ایوانز
エヴァンス	اونس
エヴァンス	اوانس
エヴァンス	اونز
エヴァンス	اوانز
スクラップ	قراضه
ブレイン	بلین
ファクター	فاکتور
ファクター	عامل
ネガティブ	نگاتیو
ネガティブ	منفی
着る	پوشیدن
着る	بپوشید
ピアース	پیرس
ピアース	پیرز
インスブルック	اینسبروک
カタリナ	کاتالینا
裁縫	خیاطی
裁縫	خیاط
スプーン	قاشق
ハサン	حسن
ハサン	حسن
陝西省	شاآنشی
ナント	نانت
トンガ	تونگا
暗示	پیشنهاد
暗示	تلقین
高分子	پلیمر
高分子	بسپار
ヨアヒム	یواخیم
プリマ	پریما
塗料	نقاشی
トピック	مبحث
トピック	موضوع
トピック	موضوعات
トピック	موضوعاتی
ワイヤレス	بیسیم
ワイヤレス	وایرلس
注記	یادداشتها
注記	یادداشتهای
注記	نوت
ノートン	نورتون
献身	اهدا
献身	اهداء
献身	فداکاری
献身	صمیمیت
対数	لگاریتم
宝くじ	لاتاری
無意識	ناخودآگاهانه
無意識	ناخودآگاه
無意識	بیهوش
進捗	پیشرفت
進捗	پیشرفتی
ウィザード	جادوگر
スラング	عامیانه
バッタ	ملخ
バッタ	لوکست
中性	بیطرف
中性	خنثی
盗難	سرقت
盗難	دزدی
サケ	سالمون
ミリメートル	میلیمتر
殺菌	سترون
カリブ	کارائیب
勝頼	کاتسویوری
デービス	دیویس
ピアス	پیرس
ピアス	ثاقب
世宗	سجونگ
ネイチャー	سرشت
ネイチャー	طبیعت
バビロニア	بابلی
エディタ	ویرایشگر
エディタ	تدوینگران
コンペ	مسابقه
コンペ	رقابت
コンペ	رقابتهای
コンペ	رقابتها
ネクタイ	گره
ネクタイ	کروات
ネクタイ	کراوات
ネクタイ	کراوات
陶磁器	سرامیک
幻覚	توهم
幻覚	توهمی
慣性	لختی
アトランティス	آتلانتیس
君主制	شهریاری
便器	توالت
群衆	جمعیت
群衆	جمعیت
群衆	شلوغی
群衆	ازدحام
スウィート	شیرین
求人	کارها
求人	جابز
求人	کارهای
ローレン	لورن
リーダーシップ	رهبری
騒乱	ناآرامی
顔料	رنگدانه
贅沢	دلخوشی
贅沢	luxury
ミイラ	مومیایی
たぶん	شایدم
たぶん	شاید
踊り子	رقصنده
踊り子	رقاصه
踊り子	رقاص
アレッサンドロ	الساندرو
アレッサンドロ	آلساندرو
トリニダード	ترینیداد
ドナー	اهدا
ドナー	اهدای
ドナー	اهداکننده
ぶどう	انگور
ぶどう	انگور
ぶどう	انگوری
チェロキー	چروکی
アンドロメダ	آندرومدا
実例	مثالهای
孔子	کنفوسیوس
ブランドン	براندون
ブランドン	برندون
ラング	لنگ
東風	دانگفنگ
衰弱	ضعف
シュルツ	شولتز
シュルツ	شولتس
アンモニア	آمونیاک
グラフィティ	گرافیتی
取り除く	حذف
オースチン	آستین
ビジター	مهمان
リベリア	لیبریا
リベリア	لیبریا
靴下	جوراب
靴下	جوراب
グエン	گوئن
ホルダー	هولدر
サイゴン	سایگون
ヒーローズ	قهرمانان
飢餓	قحطی
ジョイス	جویس
インペリアル	امپراطوری
インペリアル	سلطنتی
インペリアル	امپراتوری
ピレネー	پیرنه
温帯	معتدل
スタミナ	بنیه
クラクフ	کراکوف
ポリネシア	پلینزی
ホンジュラス	هندوراس
パートナーシップ	شراکت
パートナーシップ	همکاری
パートナーシップ	شرکتی
冷蔵庫	یخچال
冷蔵庫	یخچال
道教	تائوئیسم
トラス	خرپا
財宝	گنجینه
財宝	گنج
コットン	کاتن
コットン	کتان
コットン	پنبه
呼出	احضار
呼出	فراخوانی
プログラマー	programmer
ゴンサレス	گونزالس
ナッツ	مهره
ナッツ	فندقی
ナッツ	آجیل
カウンセラー	مشاور
忍術	نینجوتسو
ブルック	بروک
円錐	مخروط
円錐	قیف
円錐	مخروطی
ゼリー	ژله
スタント	بدلکاری
スタント	شاهکار
スタント	بدلکاری
ドラマチック	دراماتیک
デポルティーボ	deportivo
クロフォード	کرافورد
弾劾	استیضاح
イチゴ	strawberry
トレド	تولیدو
トレド	تولدو
プロダクト	فرآورده
プロダクト	محصول
プロダクト	ضرب
プロダクト	حاصل
プロダクト	محصولاتی
プロダクト	محصولات
美味	خوشمزه
書き込む	نوشت
書き込む	نویسند
書き込む	نوشتن
書き込む	بنویسید
書き込む	بنویسد
木工	خراطی
墓場	قبرستان
お祭り	عیدی
お祭り	جشنواره
まめ	میم
サンゴ	کورال
サンゴ	مرجان
サンゴ	مرجانی
サファイア	یاقوت
サファイア	سفیر
良心	وجدان
サロ	سالو
ラバ	قاطر
水星	عطارد
水星	جیوه
水星	مرکوری
ブリヂストン	بریجستون
エキスパート	متخصص
エキスパート	کارشناس
エキスパート	expert
不運	بدبختی
アルカディア	آرکادیا
ジー	زی
落書き	گرافیتی
周遊	گردش
キャッスル	قصر
キャッスル	کاستل
キャッスル	کستل
キャッスル	قلعه
キャッスル	کسل
音程	فواصل
音程	فاصله
そこそこ	نسبتاً
そこそこ	اعتدالی
疫病	طاعون
タミ	تمی
六月	ژوئن
六月	june
ウォード	وارد
ジュネーブ	ژنو
錯体	پیچیده
錯体	هرات
スピッツ	اسپیتز
長文	طویل
親切	مهربان
親切	احسان
親切	محبت
親切	مهربانی
ヌイ	nui
アルティメット	نهایی
ナイツ	شبا
ナイツ	شبها
ナイツ	شبهای
ナイツ	شب
アイリッシュ	ایرلند
アイリッシュ	ایرلندی
コミッション	تصدی
コミッション	کمیسیون
激励	دلگرمی
オリヴィエ	الیویه
執着	عقده
どうやら	ظاهرا
クロノス	کرونوس
国庫	خزانه
シュテファン	استفن
シュテファン	اشتفان
シュテファン	stefan
シュテファン	استیفن
インナー	درونی
彫像	مجسمه
彫像	مجسمه
彫像	تندیس
レディング	ردینگ
ミキサー	بلندر
ツツジ	آزالیا
ジェラール	ژرار
かずみ	کازومی
返信	پاسخ
返信	پاسخها
返信	جوابهای
返信	پاسخهای
カンタベリー	کانتربوری
たくみ	تاکومی
焼く	طبخ
焼く	پخت
焼く	پختن
消化器	چکیده
消化器	هضم
エチル	اتیل
オデッサ	اودسا
ボルボ	ولوو
四月	اپریل
四月	آوریل
メアリ	ماری
メアリ	مریم
メアリ	مری
甘粛	گانسو
雑草	گرس
雑草	علف
ストリッパー	رقاصه
ボーダー	لبه
ボーダー	مرزی
ボーダー	مرزبانی
ボーダー	مرز
ボーダー	لبۀ
ユン	یون
ハバナ	هاوانا
アナル	مقعد
アナル	مقعدی
アーリントン	آرلینگتون
ニューマン	نیومن
缶詰	کنسرو
真知子	ماچیکو
長所	مزایای
長所	مزایا
エジソン	ادیسون
ピッチャー	پارچ
ドミンゴ	دومینگو
ミキシング	اختلاط
ミキシング	آمیختن
ミキシング	تلفیق
シャッフル	شافل
チェチェン	چچن
プロファイル	profile
プロファイル	نمایه
プロファイル	پروفایل
プロファイル	profiling
プロファイル	profile
マゼラン	ماژلان
後見人	گاردین
フリオ	جولیو
フリオ	خولیو
射精	انزال
点滅	چشمک
ヴァル	وال
ヴァル	ول
司書	کتابدار
整合性	صحت
整合性	امانت
皮質	قشر
情事	امور
ミット	میت
書き直し	بازنویسی
シビック	مدنی
シビック	سیویک
刃物	بلید
刃物	تیغه
刃物	تیغ
刃物	کارد
横領	اختلاس
ジョーイ	جویی
ジョーイ	جوئی
積み重ね	استوارند
屈辱	تحقیر
屈辱	حقارت
屈辱	خواری
アムトラック	امتراک
冗長	حشو
エマーソン	امرسون
手首	مچ
ヨガ	یوگا
マトリックス	ماتریکس
マトリックス	ماتریس
ジョーン	جوآن
ジョーン	ژان
ジョーン	جوان
ジョーン	جون
簿記	ساماندهی
フーリエ	فوریه
慎也	شنایا
パイナップル	آناناس
パイナップル	آناناس
洋菓子	شیرینی
旦那	همسر
旦那	شوهر
旦那	شوهری
旦那	شوهرش
デュラン	دورن
夕食	شام
夕食	عصرانه
夕食	شام
スミレ	بنفشه
フリップ	قرینه
デレク	درک
疑似	شبه
憎しみ	متنفر
憎しみ	متنفرم
憎しみ	تنفر
憎しみ	نفرت
引越し	حرکت
縄張り	قلمروی
縄張り	قلمرو
インディペンデント	مستقل
モルドバ	مولداوی
ヴュルツブルク	würzburg
エスペラント	اسپرانتو
歪み	اعوجاج
アムール	آمور
パイル	کپه
カリン	کارین
ショッカー	شوکر
啓示	وحی
啓示	مکاشفه
キャロライン	کرولاین
キャロライン	کارولین
キャロライン	کارولاین
ジェローム	جروم
南極大陸	جنوبگان
ビースト	جانور
ビースト	دلبر
ビースト	حیوان
セビージャ	sevilla
清隆	کیوتاکا
恥ずかしい	خجالت
恥ずかしい	پاچه
恥ずかしい	خجالت
曽我	سوگا
ビショップ	اسقف
ビショップ	بیشاپ
レア	ریا
レア	نادره
レア	کمیاب
レア	نادر
レア	نادری
再考	اندیشی
ゴンドラ	گوندولا
パトリシア	پاتریشیا
ベーコン	بیکن
のりこ	نوریکو
ボトム	تهش
ボトム	مفعول
ボトム	پایین
ボトム	باتوم
ブータン	بوتان
クラシカル	کلاسیک
オーム	اهم
髪の毛	موی
髪の毛	مو
髪の毛	موها
蘇我	سوگا
オイゲン	اویگن
教会堂	کلیسا
教会堂	چرچ
教会堂	کلیسای
プリマス	پلیموث
線量	دوز
エンパイア	امپراطوری
エンパイア	امپایر
エンパイア	امپراتوری
ジェンダー	جنسیتی
ジェンダー	جنسیت
ペニー	پنی
新生児	نوزاد
ホルム	هولم
プログレッシブ	پیشرو
結び目	گره
ユダ	یهودا
ネジ	پیچ
カウボーイ	کابوی
カウボーイ	کابوی
アンデス	آند
イタリアン	ایتالیایی
イタリアン	ایتالیا
アダプタ	آداپتور
アダプタ	آداپتورهای
アウクスブルク	آوگسبورگ
手がかり	سرنخ
手がかり	سرنخ
手がかり	سرنخی
共犯	همدست
共犯	همدستی
斑点	خالدار
斑点	نقاط
領事館	کنسولگری
洋服	لباسها
洋服	لباس
洋服	لباسهای
カルマ	کارما
カルマ	karma
ツーリング	تورها
パープル	بنفش
パープル	ارغوانی
パープル	زرشکی
否認	اجتناب
シルビア	سیلویا
シルビア	سیلویا
エレクトロニック	electronic
エレクトロニック	الکترونیکی
エレクトロニック	الکترونیک
ギュンター	گونار
