اتھاہ	mély
خواہش	kérés
خواہش	kérelem
خواہش	dőlés
خواہش	kívánom
خواہش	kívánság
خواہش	bárcsak
خواہش	törekvés
خواہِندہ	kívánság
خواہِندہ	kívánja
خُوب	jó
خُوب	gyönyörű
خُوب	kellemes
خُوب	sok
خُوب	sokat
خُوب	kiváló
خُوب	bájos
خُوب	kedves
خُوب	csinos
خُوب	gyönyörűen
خُوب	hát
خُوباں	imádott
خُوباں	szeretett
خُوباں	szépségek
خُوبانی	barack
خُوبانی	sárgabarack
خُوبی	szépség
خُوبی	gyönyörűség
خُوبی	minőségi
خُوبی	minősége
خُوبی	minőség
خُوبی	érdem
خُوبی	erény
خُوبی	elegancia
خُوبی	kiválóság
خَوت	kincstárnok
خوجہ	eunuch
خُود	személyes
خُود	személyi
خُود	magad
خُود	magam
خُود	saját
خُود	magán
خُود	privát
خودآرا	büszke
خودآرا	arrogáns
خودآرا	öntelt
خودبین	arrogáns
خودبین	öntelt
خودبین	büszke
خودبین	hiába
خودبین	hiú
خودبین	hiábavaló
خودبین	egoista
خودپرور	gőgös
خودپرور	arrogáns
خودپرور	öntelt
خودکاری	automatizálás
خود	sisakot
خود	sisak
خود	sisakot
خود	sisak
خُودی	büszkeség
خُودی	ego
خُودی	hiúság
خُودی	önzés
خُور	napsütés
خُور	sun
خُور	nap
خُور	napfény
خور	evés
خور	enni
خور	eszik
خُوراب	lefolyó
خُوراک	étrend
خُوراک	diétás
خُوراک	diéta
خُوراک	információ
خُوراک	tájékoztatás
خُوراک	információk
خُوراک	javaslat
خُوراک	vizsgálat
خُوراک	nyomozás
خُوراک	kivizsgálás
خُوراک	rendelkezések
خُوراک	rendelkezés
خُورد	kis
خُورد	kicsik
خُورد	kicsi
خُورد	megették
خُورد	evett
خُورد	ettem
خُورد	tönkretette
خُورد	tönkrement
خُورد	tönkretett
خُورد	kis
خُورد	kicsi
خُورد	kevés
خوردبرد	sikkasztás
خُوردنی	ehető
خُوردہ	hibás
خُوردہ	hibám
خُوردہ	felfalta
خُوردہ	részecske
خُوردہ	megették
خُوردہ	evett
خُوردہ	ettem
خُورسند	elégedett
خُورسند	boldogság
خُورسند	boldog
خُورسندی	boldogság
خُورسندی	boldogságot
خُورسندی	elégedettség
خُورش	étel
خُورش	élelem
خُورش	élelmiszerek
خُورش	táplálék
خُورش	élelmiszer
خورشیدرُو	gyönyörű
خورشیدرُو	sugárzó
خورشیدرُو	ragyogó
خورندہ	evő
خورندہ	falánk
خورہ	lepra
خوری	szenvedés
خوری	szenved
خُوزادہ	herceg
خُوزادہ	prince
خوش	elfogadhatónak
خوش	elfogadható
خوش	virágzó
خوش	egészségesek
خوش	egészségesen
خوش	egészséges
خوش	örülök
خوش	édesek
خوش	édes
خوش	tartalma
خوش	tartalom
خوش	melegek
خوش	meleg
خوش	buzi
خوش	derűs
خوش	vidám
خوش	vidáman
خوش	jókedv
خوش	virágzó
خوش	kellemes
خوش	víg
خوش	kiváló
خوش	finom
خوش	jó
خوش	elégedett
خوش	elegáns
خوش	hajlandó
خوش	elfogadhatónak
خوش	elfogadható
خوش	virágzó
خوش	egészségesek
خوش	egészségesen
خوش	egészséges
خوش	örülök
خوش	édesek
خوش	édes
خوش	tartalma
خوش	tartalom
خوش	melegek
خوش	meleg
خوش	buzi
خوش	derűs
خوش	vidám
خوش	vidáman
خوش	jókedv
خوش	virágzó
خوش	boldogság
خوش	boldog
خوش	kellemes
خوش	víg
خوش	kiváló
خوش	finom
خوش	jó
خوش	elégedett
خوش	elegáns
خوش	hajlandó
خُوشامد	vaj
خُوشامد	vajat
خُوشبو	illatos
خُوشبو	illatok
خُوشبو	illat
خُوشتر	jobb
خُوشتر	jobban
خُوشنود	elégedett
خُوشنود	boldogság
خُوشنود	boldog
خُوشنودی	boldogság
خُوشنودی	boldogságot
خُوشنودی	gyönyör
خُوشنودی	öröm
خُوشنودی	élvezet
خُوشنودی	örülök
خُوشی	boldogság
خُوشی	boldogságot
خُوشی	gyönyör
خُوشی	gyönyör
خُوشی	öröm
خُوشی	élvezet
خُوشی	örülök
خُوشی	élvezet
خُوشی	döntés
خُوشی	választás
خُوشی	joy
خُوشی	öröm
خُوشی	örömöt
خُوشی	móka
خُوشی	szórakozás
خُوشی	hozzájárulás
خُوشی	beleegyezése
خَوض	kutatás
خَوض	kutatások
خَوض	kutatási
خَوض	keresés
خَوض	szándékozó
خَوض	tanácskozás
خَوف	rettegés
خَوف	terror
خَوف	rettegés
خَوف	rémület
خَوف	félelem
خَوفناک	rémisztő
خُوک	vaddisznó
خُوک	disznó
خُوک	disznó
خُوک	sertés
خُوک	malac
خُوک	disznó
خُوک	sertés
خُوگر	függő
خُوگیر	pad
خول	hüvely
خول	ügy
خول	case
خول	eset
خول	fedezze
خول	címlap
خول	fedezni
خول	fedő
خول	borító
خول	csontváz
خول	héj
خول	shell
خول	kagyló
خول	hüvely
خول	ügy
خول	case
خول	eset
خول	fedezze
خول	címlap
خول	fedezni
خول	fedő
خول	borító
خول	csontváz
خُون	emberölés
خُون	emberölés
خُون	gyilkosság
خُون	faj
خُون	futam
خُون	verseny
خُون	vér
خُون	véres
خُون	blood
خُون	származását
خُون	származás
خُون	gore
خُون	családi
خُون	családtag
خُون	család
خُون	gyilkol
خُون	gyilkolás
خُون	gyilkosság
خُوناب	vér
خُوناب	véres
خُوناب	blood
خُونی	gyilkos
خُونی	gyilkol
خُونی	gyilkolás
خُونی	orgyilkos
خُونی	bérgyilkos
خُونی	merénylő
خُونیں	véres
خویش	családi
خویش	családtag
خویش	család
خویش	relatív
خویش	viszonylagos
خویش	rokon
خویش	saját
خویشی	affinitás
خویشی	kapcsolat
خِیابان	avenue
خِیابان	sugárút
خِیار	uborka
خِیار	opció
خِیار	lehetőség
خِیار	választási
خِیار	választás
خِیار	választások
خِیار	döntés
خِیار	választás
خِیاط	tűt
خِیاط	tű
خیّاط	szabó
خِیاطت	varrás
خیال	kísértet
خیال	tiszteletet
خیال	tisztelet
خیال	díszes
خیال	látomás
خیال	elképzelés
خیال	látás
خیال	gondoskodás
خیال	érdekel
خیال	képzelet
خیال	fantázia
خیال	fogantatás
خیال	szeszély
خیال	gyanú
خیال	ötletem
خیال	elképzelés
خیال	ötlet
خیال	téveszme
خیال	fantom
خیال	aggodalmát
خیال	aggodalom
خیال	jelenés
خیال	kísértet
خیال	tiszteletet
خیال	tisztelet
خیال	díszes
خیال	látomás
خیال	elképzelés
خیال	látás
خیال	gondoskodás
خیال	érdekel
خیال	képzelet
خیال	fantázia
خیال	fogantatás
خیال	szeszély
خیال	gyanú
خیال	ötletem
خیال	elképzelés
خیال	ötlet
خیال	téveszme
خیال	fantom
خیال	hittem
خیال	gondoltam
خیال	gondolat
خیال	aggodalmát
خیال	aggodalom
خیال	jelenés
خیالہ	jelenés
خیالہ	kísértet
خیالہ	fantom
خیالی	ideális
خیالی	fantáziadús
خیالی	képzeletbeli
خیالی	elképzelt
خیالی	képzelt
خیالی	ideális
خیالی	fantáziadús
خیالی	fiktív
خیالی	valótlan
خیالی	látnok
خِیام	sátrak
خِیام	sátor
خِیانت	sikkasztás
خَیبت	csalódás
خَیبت	meghibásodás
خَیبت	bukás
خَیبت	kudarc
خَیر	jó
خَیر	boldogság
خَیر	boldogságot
خَیر	legjobbak
خَیر	legjobb
خَیر	best
خَیر	jobb
خَیر	jobban
خَیر	gazdagság
خَیر	jólét
خَیر	vagyon
خَیر	egészségügy
خَیر	egészségügyi
خَیر	egészség
خَیر	erény
خَیر	jólét
خَیر	jólét
خَیر	jóléti
خَیر	hát
خَیر	haszon
خَیر	előny
خَیر	biztonsági
خَیر	biztonság
خِیر	arrogáns
خِیر	öntelt
خِیر	hasztalan
خِیر	haszontalan
خِیر	zavarodott
خِیر	zavart
خِیر	zavaros
خَیرات	erény
خَیرات	jótékonyság
خَیرات	jótékonysági
خَیراتی	jóindulatú
خَیراتی	jótékonyság
خَیراتی	jótékonysági
خَیراتی	jótékony
خَیراتی	ingyenes
خَیراتی	ingyen
خَیراتی	free
خَیراتی	szabad
خِیرَگی	gonoszság
خِیرہ	gonosz
خِیرہ	elkápráztatta
خِیرہ	makacs
خِیرہ	önfejű
خِیرہ	rosszindulatú
خِیرہ	sötét
خِیرہ	hiába
خِیرہ	hiú
خِیرہ	hiábavaló
خِیرہ	rosszindulatú
خَیریت	boldogság
خَیریت	boldogságot
خَیریت	jólét
خَیریت	jóléti
خَیریت	biztonsági
خَیریت	biztonság
خیز	izgalmas
خیز	köt
خیز	kötve
خیز	emelkedő
خیز	emelkedik
خیز	okoz
خیزاں	emelkedő
خیزاں	emelkedik
خَیزراں	cane
خَیزراں	bot
خَیزراں	mirha
خیزش	emelkedő
خیزش	emelkedik
خیزی	lelkesítő
خیزی	emelkedő
خیزی	emelkedik
خَیشوم	orr
خَیشوم	orrot
خَیط	fonalat
خَیط	fonal
خَیط	szál
خَیطہ	izzószál
خَیل	törzs
خَیل	lovasság
خَیل	lovasok
خَیل	csoport
خَیل	csoportban
خَیل	fogadó
خَیل	házigazda
خَیل	műsorvezető
خَیل	test
خَیل	testem
خَیل	holttest
خیلا	játékos
خیلا	bolond
خیلے	sok
خیلے	sokat
خیلے	rendkívül
خیلے	nagyon
خَیمہ	sátor
خِیو	nyál
خُیُوط	szál
خُیُوط	szálak
دا	sarló
دابتّ	szörnyeteg
دابتّ	bestia
دابتّ	vadállat
دابتّ	fenevad
دابتّ	hüllő
دابتّ	négylábú
دابنا	szabály
دابنا	szelíd
دابنا	pisze
دابنا	elnyomni
داپ	arrogancia
داپ	hatékonysági
داپ	hatékonyság
داپ	büszkeség
داپ	erőt
داپ	erő
دات	nagylelkűség
داتا	bőkezű
داتا	nagylelkű
داتا	liberális
داتا	adakozó
داتا	donor
داتا	patron
داتا	jótevő
داتا	dervis
داج	hozományt
داج	sötétség
داخ	mazsola
داخِل	érkezem
داخِل	érkezik
داخِل	belép
داخِل	belépni
داخِل	benyújtott
داخِل	bevitt
داخِل	belépett
داخِل	beléptem
داخِل	lépett
داخِل	bejegyzett
داخِل	regisztrált
داخِل	nyilvántartott
داخِلہ	belépő
داخِلہ	bejárat
داخِلہ	belépés
داخِلہ	belépő
داخِلہ	bejegyzés
داخِلہ	felvételi
داخِلہ	belső
داخِلہ	belseje
داخِلہ	belül
داخِلہ	beillesztés
داخِلی	belső
داخِلی	belső
داخِلی	rejlő
داخِلی	belső
داخِلی	belseje
داخِلیّت	szubjektivitás
داخُول	madárijesztő
داد	panaszt
داد	panasza
داد	panasz
داد	részvény
داد	tőke
داد	igazságszolgáltatás
داد	igazság
داد	megadott
داد	adva
داد	megadva
داد	adott
داد	dicséret
داد	dicsőség
داد	dicséretet
داد	panaszt
داد	panasza
داد	panasz
داد	részvény
داد	tőke
داد	igazságszolgáltatás
داد	igazság
داد	ajándék
داد	taps
داد	megadott
داد	adva
داد	megadva
داد	adott
داد	dicséret
داد	dicsőség
داد	dicséretet
جائداد	ingatlan
جائداد	tulajdon
جائداد	ingatlanok
جائداد	tulajdonság
قرارداد	szerződéssel
قرارداد	szerződés
قرارداد	szerződéssel
قرارداد	szerződés
قرارداد	állásfoglalás
قرارداد	határozat
قرارداد	felbontás
قرارداد	megállapodás
قرارداد	egyetértés
قرارداد	megegyezés
قرارداد	egyezség
دادرس	csak
دادا	zsarnok
داداگیر	zsarnok
دادار	isten
دادُر	béka
دادُر	varangy
دادرا	szájpad
دادنی	hitel
دادنی	kölcsön
دادہ	megadott
دادہ	adva
دادہ	megadva
دادہ	adott
قراردادہ	eltökélt
قراردادہ	határozott
قراردادہ	meghatározott
قراردادہ	meghatározva
قراردادہ	letelepedett
دادی	panaszos
دادی	sértett
دادی	felperes
دار	küszöb
دار	akasztófa
دار	megtartása
دار	tartása
دار	house
دار	ház
دار	házon
دار	fa
دار	wood
دار	erdő
دار	fát
دار	ülést
دار	ülés
دار	kapu
دار	kaput
دار	ország
دار	országban
دار	lakás
دار	holding
دار	ajtó
دار	körzet
دار	járás
دار	kerület
دارا	szuverén
دارا	kinga
دارا	jogosultja
دارا	jogosult
داراب	pompa
داراب	büszkeség
دارابی	monarchia
دارابی	szuverenitás
دارائی	szabály
دارِج	áramlat
دارِج	jelenlegi
دارِج	aktuális
دارچینی	fahéj
دارُو	orvosság
دارُو	gyógyszert
دارُو	gyógyszer
دارُو	orvostudomány
دارُو	kábítószer
دارُو	gyógyszer
دارُو	drogok
دارُو	drog
دارُو	orvosság
دارُو	bor
دارُو	borok
دارُو	lőpor
دارُو	puskapor
دارُو	ellenszer
دارُو	gyógymód
دارُو	gyógyír
داروغہ	menedzser
داروغہ	vezető
داروغہ	kezelő
داروغہ	igazgató
داری	szajha
داڑھ	moláris
داس	szolga
داس	rabszolga
داس	követője
داس	követő
داس	szolga
داس	cseléd
داس	sarló
داس	kasza
داسا	sarló
داستان	mese
داستان	mese
داستان	történelme
داستان	előzmények
داستان	történelem
داستان	sztori
داستان	történet
داستان	story
داستان	története
داستان	mese
داستان	hírnév
داستان	legendák
داستان	legendája
داستان	legenda
داستان	saga
داش	halász
داش	horgász
داش	hajós
داشت	biztonsági
داشت	biztonság
داشت	tenyésztés
داشت	tenyésztési
داشت	védnöksége
داشت	gondoskodás
داشت	érdekel
داشت	óra
داشت	vigyázz
داشتہ	tárolt
داشتہ	ágyas
داشتہ	tárolt
داعی	prédikátor
داعی	sértett
داعی	felperes
داعی	felbujtó
داعی	motiváció
داعی	indíték
داعِیہ	öltöny
داعِیہ	vágy
داعِیہ	kereslet
داعِیہ	követelés
داعِیہ	igény
داعِیہ	petíciót
داعِیہ	motiváció
داعِیہ	indíték
داعِیہ	követelés
داعِیہ	állítás
داعِیہ	igény
داعِیہ	kívánom
داعِیہ	kívánság
داعِیہ	bárcsak
داغ	fájó
داغ	szerencsétlenség
داغ	szösz
داغ	folt
داغ	foltos
داغ	sérülés
داغ	károkozás
داغ	kár
داغ	seb
داغ	bánat
داغ	gyász
داغ	bánat
داغ	bánatot
داغ	szomorúság
داغ	fájó
داغ	szerencsétlenség
داغ	szösz
داغ	folt
داغ	folt
داغ	foltos
داغ	sérülés
داغ	károkozás
داغ	kár
داغ	sebhely
داغ	sebzett
داغ	heg
داغ	seb
داغ	bánat
داغ	gyász
داغ	bánat
داغ	bánatot
داغ	szomorúság
داغی	romlott
داغی	elkényeztetett
داغی	gyászos
داغی	foltos
داغی	sérült
داغی	károsodott
داغی	megsérült
داغی	foltos
داغی	kegyvesztett
داغی	szomorú
داغی	szomorúság
داغی	bús
داغی	sértett
دافِع	meggyógyítani
دافِع	visszataszító
داکھ	szőlő
داکھ	mazsola
دال	dal
دالان	yard
دالان	hajógyár
دالان	udvaron
دالان	udvar
دالان	udvar
دالان	udvarra
دالان	udvaron
دالان	terem
دالان	hall
دالان	csarnok
دام	pénz
دام	pénzt
دام	pergő
دام	árak
دام	ár
دام	ára
دام	csapda
دام	háló
دام	nettó
دام	net
دام	pénz
دام	pénzt
دام	költség
دام	költségek
دام	érték
دام	értéke
دام	pergő
دام	árak
دام	ár
دام	ára
دام	csapda
دام	háló
دام	nettó
دام	net
دامچا	őrtorony
دامِن	villámlás
دامِن	villám
دامنی	fátyol
دامی	elfogott
دامی	elfogták
دامی	fogságban
دامی	fogoly
دان	kínál
دان	alamizsnát
دان	grant
دان	tudván
دان	ismerve
دان	tudva
دان	adomány
دان	adományt
دان	jótékonyság
دان	jótékonysági
دان	ajándék
دان	megértés
دان	egyetértés
دان	megértő
دان	megértést
دان	hozományt
دانپُن	jótékonyság
دانپُن	jótékonysági
دانا	tanult
دانا	megtanult
دانا	tanultam
دانا	bölcsek
دانا	bölcs
دانا	körültekintő
دانا	sage
دانا	tanult
دانا	megtanult
دانا	tanultam
دانا	bölcsek
دانا	bölcs
دانا	körültekintő
دانائی	bölcsesség
دانتا	dent
دانتا	jag
داند	zaj
دانڈ	büntetés
دانڈ	elnyomás
دانڈ	szankció
دانڈ	büntető
دانڈ	büntetés
دانڈ	igazságtalanság
دانست	megtekintés
دانست	kilátás
دانست	nézet
دانست	tudás
دانست	ismeretek
دانست	vélemény
دانست	véleményt
دانست	vélemények
دانست	megértés
دانست	egyetértés
دانست	megértő
دانست	megértést
دانستہ	tudatosan
دانش	tanulok
دانش	tanul
دانش	tanulás
دانش	tudás
دانش	ismeretek
دانش	bölcsesség
دانش	tanulok
دانش	tanul
دانش	tanulás
دانش	tudás
دانش	ismeretek
دانگ	irány
دانگ	irányba
دانگ	dombon
دانگ	domb
دانگ	hegy
دانگ	dombra
دانگ	hegyen
دانگ	hill
دانگ	oldalra
دانگ	oldalam
دانگ	side
دانگر	bolond
دانندہ	tudván
دانندہ	ismerve
دانندہ	tudva
دانندہ	intelligens
دانندہ	szakképzett
دانندہ	képzett
دانو	trick
دانو	trükk
دانواں	tábortűz
دانہ	kocka
دانہ	kockák
دانہ	kukoricát
دانہ	kukorica
دانہ	gyöngy
دانہ	részecske
دانہ	gabona
دانہ	gabonát
دانی	jótékonyság
دانی	jótékonysági
دانی	jótékony
دانی	liberális
دانی	hely
دانی	bőséges
دانیزہ	lencse
داو	trick
داو	trükk
داور	judge
داور	bíró
داور	szuverén
داور	arbiter
داور	adminisztrátor
داور	ügyvezető
داور	ügyintéző
داور	tisztviselő
داوری	birodalom
داوری	empire
داوری	dominium
داوری	igazságszolgáltatás
داوری	igazság
داوری	szuverenitás
داہ	égésű
داہ	égés
داہ	égető
داہ	égő
داہ	féltékenység
داہ	irigység
داہ	tűzvész
داہنا	kindle
داہنا	égés
داہنا	égni
داہُول	madárijesztő
داہی	tudván
داہی	ismerve
داہی	tudva
داہی	bölcsek
داہی	bölcs
داہی	agyafúrt
داء	betegségek
داء	betegség
داء	megbetegedés
دائِر	függőben
دائِر	folyamatban
دائرہ	tartomány
دائرہ	távolság
دائرہ	testvériség
دائرہ	kör
دائرہ	kört
دائرہ	pályára
