और	in
कार्यकाल	urami
कार्यकाल	ure
कार्यकाल	urah
कार्यकाल	ur
नहर	kanal
ताल	ritem
ताल	premagal
आजादी	svoboda
आजादी	prostost
आजादी	svobode
आजादी	svobodo
बोध	zaznavanje
बोध	zaznava
बोध	dojemanje
मलेशिया	malezija
मलेशिया	malezije
अंडे	jajci
अंडे	jajc
अंडे	jajčeca
अंडे	jajca
जीवनी	življenjepis
जीवनी	biografijo
मजबूर	prisiljeni
मजबूर	prisilil
मजबूर	prisiljen
मजबूर	prisiljena
मजबूर	prisilno
अधिग्रहण	pridobitev
अधिग्रहण	pridobivanje
गुफा	votlina
गुफा	jamo
गुफा	jama
गुफा	jami
साहब	gospod
महाकाव्य	epic
परिणामों	rezultati
परिणामों	izidi
प्लास्टिक	plastika
प्लास्टिक	plastike
प्लास्टिक	plastiko
प्लास्टिक	plastika
प्लास्टिक	plastično
प्लास्टिक	plastičnih
प्लास्टिक	plastična
प्रकरण	epizodo
प्रकरण	epizode
प्रकरण	epizoda
मानकों	standarde
मानकों	standardi
मुनि	muni
ब्रह्मा	brahman
ब्रह्मा	brahma
वयस्क	odraslih
वयस्क	odrasel
वयस्क	odrasli
वयस्क	zrela
वयस्क	zrel
वयस्क	zrele
वयस्क	zrelo
ब्लॉक	bloki
ब्लॉक	bloke
ब्लॉक	blokada
ब्लॉक	blok
ब्लॉक	block
समुदायों	skupnostim
समुदायों	skupnosti
प्लेट	plošča
प्लेट	krožnik
प्लेट	tablica
मुसलमान	muslimani
मुसलमान	musliman
मुसलमान	muslimani
मुसलमान	muslimanov
सम्पादन	urejanje
संगठित	organizirani
संगठित	organizirano
संगठित	organiziran
संगठित	organizirana
संगठित	organizirane
संगठित	organizirani
संगठित	organizirano
संगठित	organiziran
संगठित	organizirana
संगठित	organizirane
भव्य	veličastni
भव्य	veličastna
भव्य	veličasten
भव्य	veličastno
प्रचलन	vogue
समन्वय	koordinacija
समन्वय	usklajevanje
स्वीकृति	sprejemanje
स्वीकृति	sprejetje
स्वीकृति	sprejem
स्वीकृति	specialci
स्वीकृति	swat
स्वीकृति	odobritve
स्वीकृति	odobritev
स्वीकृति	odobri
पटेल	patel
पीने	pitja
पीने	pitje
पीने	pijača
पीने	piti
असली	resničen
असली	resnično
असली	resnična
असली	prava
असली	realno
असली	prvotna
असली	izvirnik
असली	izvirno
असली	prvotni
असली	original
पैसे	denar
उद्यम	podjetništvo
उद्यम	enterprise
उद्यम	podjetništvo
शुष्क	suha
शुष्क	suhi
शुष्क	suhe
शुष्क	posuši
शुष्क	suho
शुष्क	haski
शुरुआती	začetnik
मेट्रो	metro
नव	nav
गर्मियों	summer
गर्मियों	poletna
गर्मियों	poletni
गर्मियों	poletno
गर्मियों	poleti
गर्मियों	poletje
प्रकाशक	založnik
प्रकाशक	izdajatelj
प्रकाशक	založniki
स्वीडन	švedska
गाय	krava
प्रशांत	pacific
प्रशांत	pacifik
खाली	prazno
खाली	izprazni
खाली	prazni
खाली	prazna
खाली	prazen
खाली	prazen
खाली	prazno
वर्तनी	črkovanje
वर्तनी	urok
किसानों	kmetovalci
किसानों	kmete
किसानों	kmetje
किसानों	kmeti
प्रतिष्ठा	prestiž
प्रतिष्ठा	sloves
प्रतिष्ठा	ugled
हार्ट	hart
मुद्दे	izdaj
मुद्दे	vprašanja
चाय	tea
चाय	čaj
छत	strop
छत	terasa
छत	teraso
छत	strehe
छत	streho
छत	streha
छत	strehi
अनुमानित	ocenjeno
अनुमानित	ocenjen
अनुमानित	ocenjeni
अनुमानित	ocenjena
होली	holly
गिरफ्तार	aretacije
गिरफ्तार	aretacija
गिरफ्तार	aretiran
गिरफ्तार	prijetje
गिरफ्तार	aretirani
गिरफ्तार	aretirali
गिरफ्तार	aretirana
गिरफ्तार	aretiran
मारा	mara
माइक्रोसॉफ्ट	microsoft
आवाज़	vol
आवाज़	volumen
आवाज़	glasnost
आवाज़	prostornina
आवाज़	zvezek
आवाज़	obseg
आवाज़	glas
चाल	ukana
चाल	trik
चाल	finta
चाल	poteze
चाल	gibe
चाल	gibi
गीता	gita
कोलंबिया	columbia
कोलंबिया	kolumbijo
कोलंबिया	kolumbiji
देशी	domačin
देशी	materni
प्रायद्वीप	polotok
दुर्गा	durga
नक्षत्र	ozvezdje
नक्षत्र	ozvezdja
मौखिक	ustno
मौखिक	peroralno
मौखिक	ustni
मौखिक	verbalno
रथ	kočija
चलाया	usmrtili
चलाया	izvršena
चलाया	usmrčen
गर्भ	maternica
गर्भ	maternice
गर्भ	maternico
ध्रुव	pole
ध्रुव	drog
ध्रुव	tečaj
ध्रुव	dhruv
विनिमय	izmenjava
विनिमय	izmenjavo
विनिमय	izmenjave
विनिमय	menjava
भोपाल	bhopal
बहस	debata
बहस	razprava
कथित	domnevni
कथित	domnevna
कथित	domnevnega
कथित	domnevno
ड्राइव	vožnja
ड्राइव	pogon
ड्राइव	vozi
ड्राइव	diske
कोर	zbor
कोर	jedro
कोर	robnik
नियुक्ति	termin
नियुक्ति	imenovanje
नियुक्ति	imenovanja
नियुक्ति	sestanke
नियुक्ति	zaposlitev
नियुक्ति	zaposlitve
नियुक्ति	zaposlovanje
नियुक्ति	zaposlenost
बहती	tokovi
बहती	tokov
बहती	teče
विटामिन	vitamine
विटामिन	vitamini
विटामिन	vitamina
विटामिन	vitamin
खून	kri
उपयोगकर्ताओं	uporabniki
एड्स	aids
एड्स	pripomočki
बाग	bagh
बाग	garden
बाग	vrt
बर्मा	burmi
बर्मा	burmo
डच	nizozemsko
डच	nizozemski
चौथी	četrto
चौथी	četrta
चौथी	četrtič
चौथी	četrti
वंशज	potomec
गठबंधन	pakt
गठबंधन	zavezništvo
उम्मीदवार	kandidati
उम्मीदवार	kandidatov
उम्मीदवार	kandidatke
उम्मीदवार	kandidata
उम्मीदवार	kandidate
उम्मीदवार	kandidatka
उम्मीदवार	kandidata
उम्मीदवार	kandidat
प्रभावों	impresionizem
बिलकुल	absolutno
रत्न	ratna
ग्रहों	planet
ग्रहों	planeta
ग्रहों	planete
ग्रहों	planeti
रूपांतरण	pretvorbe
रूपांतरण	pretvorba
रूपांतरण	preusmeritev
रूपांतरण	pretvorbe
रूपांतरण	preobrazb
रूपांतरण	preoblikovanja
भ्रष्टाचार	korupcija
भ्रष्टाचार	korupciji
भ्रष्टाचार	korupcijo
सलाहकार	svetovalni
सलाहकार	svetovanje
सलाहकार	svetovalca
सलाहकार	svetovalec
सलाहकार	svetovalec
जनजाति	pleme
पठार	praga
पठार	prag
पठार	plato
सीता	sita
चलचित्र	film
नोकिया	nokia
बहुमत	večina
बहुमत	večini
बहुमत	večine
चमक	sveti
चमक	sijaj
चमक	žari
हिल	hrib
हिल	grič
हिल	hill
नैदानिक	klinični
नैदानिक	diagnostiko
अद्भुत	neverjetno
अद्भुत	čudovito
एकत्रित	zbrana
एकत्रित	zbranih
एकत्रित	zbrano
एकत्रित	zbrane
इकाइयों	enote
इकाइयों	enot
इकाइयों	enoti
तोड़	razbiti
तोड़	razbil
शाखाओं	veje
शाखाओं	podružnice
दशकों	desetletji
दशकों	desetletjih
दशकों	desetletij
दशकों	desetletja
खतरे	grožnje
खतरे	nevarnost
टूर	ogled
टूर	turneja
हमारा	naše
हमारा	naš
हमारा	najina
हमारा	naši
हमारा	najin
हमारा	naša
पाल	paul
पाल	pavel
पाल	jadro
पाल	jadra
निर्दिष्ट	določeno
जोड़े	pari
जोड़े	parov
निर्माताओं	izdelovalci
निर्माताओं	proizvajalci
बजट	proračun
मौका	chance
मौका	priložnost
मौका	možnost
समर्थक	protagonist
समर्थक	podporniki
समर्थक	zagovornik
पॉप	pop
खबर	novica
खबर	novice
स्कूलों	šole
स्कूलों	šol
मासिक	mesečna
मासिक	mesečno
मासिक	mesečni
मासिक	mesečnega
कणों	delce
कणों	delci
प्रबल	prevladujejo
प्रबल	prevladujoča
प्रबल	prevladujoči
प्रबल	prevladujoče
प्रबल	prevladuje
आलोचकों	kritiki
आलोचकों	kritike
तकनीकों	tehnik
तकनीकों	tehnikami
तकनीकों	tehnike
विभक्त	deljena
विभक्त	deljeno
विभक्त	razdeljene
विभक्त	razdeljeni
विभक्त	razdeljeno
उत्तराधिकारी	dedič
उत्तराधिकारी	naslednik
उत्तराधिकारी	dediča
उत्तराधिकारी	potomec
अवैध	nedovoljeno
अवैध	izobčenec
अवैध	neveljaven
अवैध	neveljavno
अवैध	neveljavna
जीवाणु	bakterija
जीवाणु	bakterije
हाँ	ja
हाँ	da
हाँ	ja
हाँ	jaa
शिकागो	chicago
विकी	wiki
इंग्लैण्ड	anglija
इंग्लैण्ड	england
इंग्लैण्ड	angliji
इंग्लैण्ड	anglije
इंग्लैण्ड	anglijo
गुरू	guru
दौड़	teče
