மற்றும்	और
காகம்	कौवा
அசலான	अपरिवर्तित
ஜிகாத்	जिहाद
ஜிகாத்	जिहादी
பையன்	छोरा
பையன்	लड़का
பையன்	लडका
பையன்	बॉय
பையன்	लड़के
பையன்	guy
மெய்யான	मूल
மெய்யான	मौलिक
மெய்யான	असली
கோர்டன்	गॉर्डन
பெக்	बेग
ஹாரிசன்	हैरिसन
கீத்	कीथ
கீத்	कैथ
குறும்படங்கள்	आइकन
குறும்படங்கள்	प्रतीक
குரல்கள்	आवाज़ें
சிண்ட்ரெல்லா	सिंडरेला
பானு	बनू
பானு	भानु
மோ	मो
தோட்டக்கலை	बागवानी
தோட்டக்கலை	बागवानी
தீவுக்கூட்டம்	द्वीपसमूह
அலைந்து	भटकते
இஞ்சி	अदरक
கஜினி	गजनी
காசநோய்	तपेदिक
கிட்ஸ்	किट्स
சமரசம்	समझौता
சமரசம்	सुलह
பணியாளர்களின்	कर्मचारियों
பணியாளர்களின்	कर्मचारी
பணியாளர்களின்	स्टाफ़
பணியாளர்களின்	स्टाफ
முந்திரி	काजू
தோராயமான	रफ
தோராயமான	रूखी
தோராயமான	अशिष्ट
திறமைகள்	कौशल
விஷம்	विष
விஷம்	जहर
விஷம்	ज़हर
வயநாடு	वयनाड
அச்சே	आचे
கரோலின்	कैरोलीन
மதிப்புறு	शाब्दिक
விஸ்கி	व्हिस्की
பேனா	पेन
பேனா	लेखनी
பேனா	कलम
திணிப்பு	डम्प
மசாலா	मसाला
ஸல்	सल
ஸல்	sal
மாஸ்	मास
மாஸ்	द्रव्यमान
குத்து	पंच
நட்டு	नट
ஊழி	युग
கருணாகரன்	करुणाकरन
மங்களம்	मंगलम
சொகுசு	लक्ज़री
ஐஸ்வர்யா	ऐश्वर्या
ஐஸ்வர்யா	ऐश्वर्य
குங்	कुंग
சிதறல்	प्रकीर्णन
ஆலம்	आलम
உகாண்டா	कैंडल
உகாண்டா	युगांडा
விராட்	विराट
விராட்	virat
கருக்கலைப்பு	गर्भपात
உருப்படிகள்	आइटम
உருப்படிகள்	वस्तुएँ
உருப்படிகள்	मद
உருப்படிகள்	वस्तुएं
கர்ப்பப்பை	सर्वाइकल
கரீம்	करीम
ஓபராய்	ओबेरॉय
சந்தன	चंदना
காத்மாண்டு	काठमांडू
இரவுகள்	रातें
இரவுகள்	राते
இரவுகள்	रातों
இரவுகள்	नाइट्स
ஷர்மா	sharma
ஷர்மா	शर्मा
வைமாக்ஸ்	wimax
செவ்வாய்க்கிழமை	मंगलवार
புளி	इमली
பரிசுத்த	पवित्र
பரிசுத்த	पावन
சியாங்	च्यांग
சியாங்	शिआंग
சியாங்	सियांग
வரதட்சணை	दहेज
வரதட்சணை	दहेज़
சர்வாதிகாரி	तानाशाही
சர்வாதிகாரி	तानाशाह
பீஸ்	ब्यास
முகில்	मेघ
முகில்	बादल
கிட்மேன்	किडमैन
அடூர்	अडूर
கிராமங்களை	गावों
கிராமங்களை	गांवों
பூசி	गरम
கற்றை	किस्में
முடுக்கம்	त्वरण
இருக்கும்போதே	जबकी
இருக்கும்போதே	जबकि
ஐபிஎல்	आईपीएल
ஐபிஎல்	ipl
இறுக்கமாக	कड़ा
இறுக்கமாக	टाइट
இறுக்கமாக	कस
இறுக்கமாக	तंग
விரும்பத்தகாத	अप्रिय
இசைக்கு	tune
இசைக்கு	धुन
இத்தாலியன்	इतालवी
ஒயிட்	सफेद
ஒயிட்	सफ़ेद
ஒயிட்	श्वेत
தொந்தரவு	परेशान
தொந்தரவு	छल
தொந்தரவு	उत्पीड़न
தால்	दाल
தால்	ताल
சான்டா	संता
சான்டா	सांता
கேளுங்கள்	सुनें
கேளுங்கள்	सुनो
ஃபிராங்கண்ஸ்டைன்	फ्रैंकनस्टाइन
கிடைமட்ட	क्षैतिज
கிடைமட்ட	आड़ा
கேன்ஸ்	कैन
கிளாஸ்கோ	ग्लासगो
