और	та
मुंडेर	парапет
रादेक	радек
कूकर	заварювання
बैंडिट	бандит
सशुल्क	органічні
सशुल्क	органічне
सशुल्क	сплачено
सशुल्क	платне
गुनाहगार	винен
गुनाहगार	винним
गुनाहगार	винний
केन्याई	кенійський
नारकोटिक्स	наркотики
हास्यप्रद	сміху
हास्यप्रद	веселий
बेध	досягло
कोपरा	копра
लुइज़	луїс
पूर्वजो	пращурів
कान्वेंट	монастир
छु	зворушлива
पोस्टस्क्रिप्ट	postscript
एलेना	олена
एलेना	елена
एलेना	альона
सुम्मा	сумма
स्वीटी	сонечко
टली	таллі
एवेरी	avery
चेरिल	шеріл
ओसवाल्ड	освальд
आवर्धित	збільшує
आवर्धित	збільшення
छुपाएँ	сховати
छुपाएँ	приховати
छुपाएँ	ховати
एप्रन	фартух
शिफ़्ट	shift
शिफ़्ट	зсув
बेरहम	підвалах
टका	така
नेटफ्लिक्स	netflix
ब्राडली	бредлі
मोटू	motu
मानचित्रकला	картографія
मेलानी	мелані
जीनो	джино
विन्नी	вінні
खींचें	перетягування
खींचें	тягнути
खींचें	перетягнути
खींचें	намалювати
खींचें	малювати
खींचें	роздати
खींचें	нічия
निप्पन	nippon
प्रतीक्षारत	очікування
प्रतीक्षारत	чекаю
प्रतीक्षारत	чекаю
प्रतीक्षारत	очікується
परिवर्द्धन	поділ
इमोशनल	зворушений
इमोशनल	емоційні
इमोशनल	емоційний
बाँझ	безплідних
शोक्ली	шоклі
फ़रिश्तों	янголи
फ़रिश्तों	angels
फ़रिश्तों	ангели
अतिप्रवाह	переповнення
झंझावात	шквал
चतुष्फलकी	тетраедр
एम्ब्रोस	амброз
डमी	макет
उँगलियाँ	пальцями
उँगलियाँ	пальці
वेर	wer
चिल्लाना	кричить
चिल्लाना	кричать
चिल्लाना	кричав
सताए	кидають
रब्बानी	раббані
जागे	прокинулися
जागे	прокинувся
विचारण	судять
स्कॉलरशिप	стипендію
हाइड्रेशन	зволоження
पार्थेनन	парфенон
घोड़ो	кінь
पिछडे	позбавлення
शॉवर	душі
शॉवर	душ
