категорија	categoría
христијанин	christian
христијанин	cristiáns
југоисточен	sueste
југоисточен	sureste
ричи	richie
цврст	sólida
цврст	dura
цврст	por
цврст	duro
цврст	duros
цврст	difícil
предавство	unha
предавство	traizón
предавство	deslealdade
предавство	a
тероризам	terrorismo
анкета	enquisa
убиваат	matar
убиваат	a
благосостојба	prosperidade
благосостојба	benestar
благосостојба	asistencia
благосостојба	social
показатели	indicadores
такси	taxi
такси	taxi
родос	rhodes
критична	crítica
домашно	doméstica
домашно	caseira
домашно	os
домашно	deberes
инспирирана	inspiroume
иницијативата	movemento
олтар	altar
тенок	no
третмани	tratamentos
сфери	esferas
предна	diante
предна	fronte
рамни	plano
бест	mellores
бест	mellor
пророк	profeta
прашува	preguntar
прашува	lle
прашува	pregunta
прашува	a
прашува	pide
прашува	pregunta
олово	conducir
олово	levar
олово	a
олово	até
месечно	mes
месечно	ao
вооружена	armados
вооружена	armado
вооружена	armada
вооружена	armadas
странци	estraños
странци	descoñecidos
странци	forasteiros
неверојатно	incrible
неверојатно	incribles
неверојатно	incríbel
неверојатно	incríbel
неверојатно	incrible
неверојатно	incrible
неверојатно	incribles
неверојатно	sorprendente
неверојатно	abraiante
неверојатно	o
неверојатно	marabilloso
неверојатно	asombroso
редок	pouco
виновен	culpable
виновен	culpábel
виновен	culpábeis
сиви	gris
сиви	gris
сиви	é
направа	aparello
направа	dispositivo
направа	de
направа	historias
направа	mecanismo
катастрофи	desastre
претворена	resultou
претворена	volta
претворена	sentía
извонредно	extraordinario
извонредно	cantidade
извонредно	extraordinarias
извонредно	extraordinarios
извонредно	extraodinarios
извонредно	extraordinaria
извонредно	sorprendente
извонредно	notables
извонредно	extraordinario
младина	xuventude
младина	mozos
младина	a
младина	mocidade
младина	francia
младина	de
антарктикот	antártida
саем	xusto
саем	feira
глина	clay
семе	sementes
семе	semente
исклучен	a
доброволно	voluntariamente
вредни	valioso
преселба	movéndose
преселба	aquí
преселба	de
танци	bailes
отварање	abrir
отварање	apertura
религиозен	relixioso
религиозен	relixiosa
ќелии	as
ќелии	células
најмалиот	máis
соништата	soños
вестминстер	westminster
топови	canóns
апликацијата	aplicación
апликацијата	aplicación
увид	percepción
нож	coitelo
нож	navalla
нож	mackie
измислил	inventou
грант	bolsa
грант	indultarme
грант	srta
грант	a
грант	grant
замоци	castelos
вештачка	artificiais
вештачка	artifical
вештачка	artificial
поминати	pasamos
поминати	pasei
поминати	pasou
поминати	anos
совршено	perfecto
совршено	perfecta
совршено	perfectos
совршено	perfectamente
совршено	pasar
пензија	xubilación
пензија	pensión
платен	pagar
платен	pagou
недостасува	a
недостасува	desaparecidos
недостасува	faltan
недостасува	falta
недостасува	perdidos
недостасува	faltaba
декада	década
членството	de
спротивен	contrario
спротивен	oposta
спротивен	opostas
носење	vestidos
носење	con
носење	pantalóns
носење	levas
носење	de
носење	levamos
носење	levaba
носење	leva
носење	levar
носење	unha
носење	a
носење	levar
ќелија	célula
ќелија	cela
изложена	exposto
изложена	á
дипломи	graos
дипломи	16
сесија	sesión
коли	coches
коли	coche
коли	autos
останаа	ficou
останаа	por
растење	crecemento
марш	marzo
марш	de
марш	marcha
одозгора	sobre
одозгора	ascende
одозгора	por
одозгора	riba
одозгора	da
одозгора	enriba
одозгора	arriba
шпанско	español
шпанско	española
