και	и
βαπτιστήριο	баптистерий
πλειάδες	плеяды
ρουθούνια	ноздри
ατυχής	неудачно
χαλάει	добычу
χαλάει	трофеи
νεράιδες	феи
περιττά	лишнее
περιττά	ненужных
περιττά	ненужные
σκαλιά	ступеньки
σκαλιά	лестнице
σκαλιά	лестница
σκαλιά	лестницы
σκαλιά	этапы
σκαλιά	ступеньки
σκαλιά	шаги
ζεστή	тепло
ζεστή	теплая
ζεστή	теплые
ζεστή	тёплый
ζεστή	теплый
πυροβολισμό	выстрел
πυροβολισμό	съёмки
πυροβολισμό	съемка
πυροβολισμό	стрельба
κρατείται	задержанный
κρατείται	задержан
κρατείται	задержаны
κρατείται	задержанные
εκθέτες	участников
κουνούπια	комаров
διανέμονται	распространенный
διανέμονται	распространено
διανέμονται	распространен
κλάπτον	клэптон
ελαστική	гибкость
ελαστική	гибко
ελαστική	гибкий
ελαστική	гибкой
ελαστική	гибкие
ελαστική	эластичный
ναδάλ	надаль
κένταυροι	кентавры
τεοντόρ	теодор
κήρυκες	проповедников
παραπλανητική	заблуждение
βιβλιογραφική	библиографические
μακμίλαν	макмиллан
μακμίλαν	макмиллан
τσαουσέσκου	чаушеску
φιλόδοξος	амбициозных
καταδικασμένος	осужден
καταδικασμένος	осужденным
καταδικασμένος	осужденные
καταδικασμένος	осужденный
καταδικασμένος	осудил
καταδικασμένος	осудила
καταδικασμένος	осуждает
καταδικασμένος	осудили
καταδικασμένος	обречена
καταδικασμένος	обречены
καταδικασμένος	обречен
τζόντι	джоди
τζόντι	джоди
τζόντι	джоди
αλήτης	бродяга
αλήτης	панк
περιπετειώδης	приключений
κακία	злобы
συμβίωση	симбиоз
συμβίωση	сосуществование
τομάς	томас
τομάς	томаш
προσιτή	доступный
γεωργιανοί	грузин
σάλιο	слюны
κυάνιο	цианид
άσλεϊ	эшли
άσλεϊ	эшли
ζήνα	зена
στεφάνια	венки
στεφάνια	стефания
λογιστικό	учета
λογιστικό	учет
ορδή	орда
γκαλαπάγκος	галапагосских
μεταγλωττιστή	компилятор
βορεια	северный
βορεια	северная
βορεια	север
βορεια	норт
βορεια	северной
βορεια	северный
βορεια	северная
βορεια	северные
βορεια	северное
βορεια	северной
έλκη	язва
έλκη	язвы
πολωνικές	польская
πολωνικές	польши
πολωνικές	польский
προτεινόμενες	предлагаемые
προτεινόμενες	предлагаемая
σκουλαρίκια	серьги
σκουλαρίκια	пирсинг
όσφρηση	запах
ρέινολντς	рейнольдс
βήχας	кашель
βήχας	кашель
ρόλινς	роллинс
κατάγματα	переломы
δαπανηρή	дорогостоящим
λεττονία	латвия
λεττονία	латвии
εβραία	еврейские
εβραία	еврейский
εβραία	еврейских
εβραία	еврейская
εβραία	еврей
εβραία	евреи
κρόιφ	кройф
όχλος	мафия
όχλος	моб
όχλος	мафии
όχλος	толпа
χάρρις	харрис
κορτές	кортес
προσεύχεται	молится
προσεύχεται	молиться
προσεύχεται	молится
παλμύρα	пальмира
νεβέρ	невер
ντομάτες	помидоры
αυλάκια	бороздки
παντελόνια	брюки
παντελόνια	штаны
παντελόνια	брюки
συλλεκτικά	коллекционные
συλλεκτικά	коллекционные
πάπια	дак
πάπια	утка
πάπια	утку
πάπια	утки
ανυπακοή	неповиновение
ανυπακοή	неподчинение
λαβύρινθο	лабиринт
λαβύρινθο	лабиринт
λίπανση	смазки
θεοφύλακτος	феофилакт
βετεράνοι	ветеранов
αμετάβλητο	неизменной
τιτανίου	титана
ημιτελή	неполный
ημιτελή	неполной
παλάμη	палм
παλάμη	ладони
παλάμη	palm
παλάμη	ладонь
αμηχανία	смущение
αμηχανία	неловко
αμηχανία	неудобно
έμπιστος	доверяли
έμπιστος	доверять
έμπιστος	доверял
ράμα	рама
ελεγκτές	ревизоров
ελεγκτές	ревизоры
εορταστικό	праздничный
