और	그리고
सुई	주사
सुई	바늘
बैक	다시
बैक	뒤로
संकाय	학부
संकाय	교수
प्रोजेक्ट	프로젝트
प्रोजेक्ट	프로젝트
संज्ञानात्मक	인지
फिलिप	필립
फिलिप	펠리페
फिलिप	필립
शोधकर्ताओं	연구자
शोधकर्ताओं	연구원
स्कॉटिश	스코틀랜드
स्कॉटिश	스코틀랜드인
कस्बा	시내
कस्बा	도시
कस्बा	타운
कस्बा	마을
आरेख	다이어그램
आरेख	도표
बैडमिंटन	배드민턴
फ्री	free
फ्री	무료
फ्री	자유
वास्तु	건축가
वास्तु	건축
वास्तु	아키텍처
वास्तु	건축학
वास्तु	건축
मिर्च	피망
स्थिरता	안정성
स्थिरता	안정
स्थिरता	지속가능성
फ्रैंक	프랑크
फ्रैंक	프랭크
निषेध	금주법
चिली	칠레
स्राव	방전
स्राव	퇴원
स्राव	분비물
स्राव	분비
देरी	지연
देरी	지연이
देरी	늦은
देरी	지각
देरी	늦게
देरी	지연
देरी	지연
नारंगी	오렌지
नारंगी	오렌지색
नारियल	코코넛
सुविधाएँ	특징
सुविधाएँ	기능
बॉन्ड	채권
बॉन्ड	결합
बॉन्ड	본드
भेदभाव	차별
आदर	존경
आदर	존중
घट	냄비
घट	화분
जोसेफ	조셉
जोसेफ	요제프
जोसेफ	조제프
जोसेफ	조지프
जोसेफ	요셉
घंटा	영업시간
घंटा	시간
घंटा	시간
मुखिया	과장
मुखिया	치프
मानवता	인류
मानवता	인문학
सहकारी	협동조합
लीटर	리터
गुर्दे	신장
मीनार	타워
द्वितीयक	중등
वक़्त	시간
वक़्त	타임
वक़्त	time
आस्ट्रेलिया	오스트레일리아
आस्ट्रेलिया	오스트레일리아의
कॉफी	커피
डेटाबेस	데이터베이스
विशेषज्ञता	농도
विशेषज्ञता	전문성
विनिर्माण	제조업
विनिर्माण	제조
फाइबर	섬유
परेशानी	난이도
परेशानी	어려움
संतुलित	균형
संक्रामक	전염성
संक्रामक	전염성
संक्रामक	전염
दिमाग	두뇌
दिमाग	브레인
दिमाग	마음
वयस्कों	성인
वयस्कों	어른
टेबल	탁자
टेबल	식탁
टेबल	테이블
टेबल	테이블
स्कॉट	스콧
स्कॉट	스캇
मैड्रिड	마드리드
गढ़	보루
जागरूकता	인식
जागरूकता	인지도
सीबीएस	cbs
कुंजी	키키
कुंजी	열쇠
कुंजी	키키
स्क्वायर	제곱
स्क्वायर	스퀘어
स्क्वायर	광장
स्क्वायर	사각형
स्क्वायर	정사각형
स्क्वायर	스카이프
मंदी	침체
निर्देशांक	좌표
निर्देशांक	좌표
निर्देशांक	좌표계
जरुरत	요구사항
इराक	이라크
प्रशंसक	팬들
निवेशकों	투자가
निवेशकों	투자자
निवेशकों	투자자
सेठ	seth
आँकड़े	통계
आँकड़े	통계학
आँकड़े	통계
औजार	공구
औजार	도구
प्रसंस्करण	프로세싱
प्रसंस्करण	처리
उदार	관대
मूर्तियों	우상
मूर्तियों	아이돌
मुद्दा	이슈
मुद्दा	문제
स्वाधीनता	리버티
भाषाएं	언어
एयरलाइन	에어버스
एयरलाइन	항공
एयरलाइन	항공사
एयरलाइन	항공
एयरलाइन	항공사
तस्वीरें	사진
तस्वीरें	사진들
तस्वीरें	픽처스
तस्वीरें	사진
तस्वीरें	사진들
ग्रेड	성적
ग्रेड	학년
ग्रेड	성적
सब्जी	채소
सब्जी	야채
बोइंग	보잉
आत्मकथा	자서전
सवारी	승마
सवारी	라이딩
कपड़ा	직물
कपड़ा	섬유
कपड़ा	직물
प्लस	플러스
गंध	냄새
गंध	냄새
अंटार्कटिका	남극
गोद	무릎
छुट्टी	방학
छुट्टी	휴가
छुट्टी	휴일
छुट्टी	명절
छुट्टी	연휴
छुट्टी	홀리데이
छुट्टी	휴가
छुट्टी	공휴일
यंग	영영
यंग	젊은
अल्लाह	하느님
अल्लाह	하나님
राइट	라이트
सम्पत्ति	자산
सम्पत्ति	재산권
सम्पत्ति	속성
सम्पत्ति	재산
नित्य	일일
नित्य	데일리
नित्य	일간
नित्य	일상
दक्ष	민첩
प्रस्थान	출발
प्रस्थान	출국
पालतू	애완동물
पालतू	애완동물
लाला	lala
उधार	빌려
उधार	빌려서
अनुभवी	경험
टोनी	토니
सजीव	생활
सजीव	생방송
सजीव	라이브
सजीव	생물
सजीव	생명체
यूनिट	유닛
यूनिट	단위계
यूनिट	단위
यूनिट	유닛
यूनिट	unit
यूनिट	단위
दीर्घा	화랑
दीर्घा	갤러리
मिस्टर	미스터
थाई	태국
थाई	태국어
थाई	타이
कोर्स	코스
कोर्स	과정
चिकित्सकों	치료법
चिकित्सकों	치료
चिकित्सकों	의사
वॉशिंगटन	워싱턴
वस्तुएं	상품
वस्तुएं	항목
वस्तुएं	품목
वस्तुएं	아이템
फैसले	결정
भोज	연회장
भोज	연회
प्रसव	출산
उपेक्षा	방치
उत्तेजित	하이퍼
उत्तेजित	흥분
अनावश्यक	불필요한
अनावश्यक	불필요
क्षतिग्रस्त	손상
क्षतिग्रस्त	손상된
सेवक	하인
सेवक	승무원
नाव	보트
फिल्मी	필름
फिल्मी	영화
शर्करा	탄수화물
शर्करा	수화물
पंच	펀치
विघटन	해산
अनौपचारिक	비공식
साम्यवादी	공산주의
प्रासंगिक	관련성
प्रासंगिक	관련
प्रासंगिक	관련성
लहर	파도
लहर	웨이브
लहर	물결
लहर	파동
कूद	점프
कूद	장애물
कूद	점핑
कूद	점프
प्रत्यय	접미사
प्रत्यय	접미사
परंपराओं	전통
ऊन	양모
ऊन	양모
ऊन	양털
नासा	nasa
ब्रह्मांड	우주
ब्रह्मांड	코스모스
हीरो	히어로
हीरो	영웅
विराम	쉼표
रियो	리오
पंचम	fifth
पंचम	다섯번째
सांख्यिकीय	통계학
एयरपोर्ट	공항
एयरपोर्ट	국제공항
एयरपोर्ट	공항
सुलभ	일회용
रिक्त	null
रिक्त	비어
रिक्त	비어
बडी	버디
वादक	드러머
रैंकिंग	순위
रैंकिंग	랭킹
अनुभवों	경험
अनुभवों	체험
गामा	킬로그램
गामा	그램
गामा	감마
नियंत्रक	컨트롤러
नियंत्रक	통제
नियंत्रक	제어
नियंत्रक	컨트롤
अनु	아누
पाचन	소화
मोर	피콕
बाइबिल	성경
स्थाई	영구적
स्थाई	영구
ढाल	경사
अभिन्न	적분
