மற்றும்	そして
பேட்டி	面接
பேட்டி	インタビュー
ரிசர்வ்	リザーブ
செல்சியஸ்	摂氏
சல்பைடு	硫化物
யூரோ	ユーロ
டிம்	ティム
டிம்	tim
டிம்	薄暗い
பிரபலமானது	人気
பிரபலமானது	ポピュラー
பிரபலமானது	人気
மைதானத்தில்	地面
மைதானத்தில்	グラウンド
கேம்	ゲーム
கேம்	カム
ஆட்சியாளர்கள்	ルーラー
ஆட்சியாளர்கள்	定規
நிறங்கள்	カラー
நிறங்கள்	カラー
கண்காட்சி	フェア
நடிக்கும்	主演
புரோமைடு	臭化物
விளம்பரங்கள்	プロモーション
விளம்பரங்கள்	支持
விளம்பரங்கள்	広告
திறப்பு	開く
திறப்பு	オープニング
திபெத்	チベット
தாழ்த்தப்பட்ட	後方
சிறுவன்	男の子
சிறுவன்	少年
சிறுவன்	ボーイ
பேசினார்	スポーク
கோளாறு	無秩序
குரோமியம்	クロム
எண்ணும்	カウント
மிளகு	ペッパー
மிளகு	胡椒
மிளகு	コショウ
சர்ச்சை	論争
கடிகாரம்	タイマー
கடிகாரம்	クロック
கடிகாரம்	時計
பொம்மை	おもちゃ
பொம்மை	オモチャ
பொம்மை	玩具
பொம்மை	人形
வழித்தடம்	経路
வழித்தடம்	小道
ஜாக்கி	ジャッキー
திரட்டு	カタログ
திரட்டு	徴収
திரட்டு	集める
திரட்டு	収集
திரட்டு	カタログ
ஹார்டி	ハーディ
நகர்ப்புற	アーバン
அப்துல்லா	アブドゥッラー
நிபுணர்கள்	エキスパート
செய்முறை	作り方
செய்முறை	レシピ
மாடல்	モデル
மெட்ரோ	地下鉄
மெட்ரோ	メトロ
வேட்பாளர்கள்	候補者
குவைத்	クウェート
காதலி	ガールフレンド
நோயாளி	患者
இளமை	青年
இளமை	若者
இளமை	ユース
இளமை	青春
படிப்புகள்	コース
தயாரிப்புகள்	プロダクト
தயாரிப்புகள்	商品
தயாரிப்புகள்	製品
கென்யா	ケニア
உள்துறை	内部
உள்துறை	内装
உள்துறை	内面
உள்துறை	インテリア
உமர்	オマール
நெல்சன்	ネルソン
இலாபம்	営利
இலாபம்	収益
இலாபம்	利益
நரம்பியல்	緊張
நரம்பியல்	神経質
நவ	nov
சண்டிகர்	チャンディーガル
பில்லி	ビリー
முன்னே	進む
சாத்தியமான	ポテンシャル
மாணிக்கம்	ルビ
மாணிக்கம்	ルビー
அணுகல்	アクセス
அணுகல்	認証
அணுகல்	アクセシビリティ
ஸ்டோன்	ストーン
பெயரிடப்பட்ட	named
தொகு	編集
எரியும்	燃える
எரியும்	バーニング
உருவாக்கியவர்	クリエーター
ரக்பி	ラグビー
பாம்புகள்	ヘビ
தள்ளி	away
தள்ளி	アウェイ
பாகுபாடு	差別
போராளி	戦士
வணிகர்	マーチャント
வணிகர்	商人
நாளைக்கு	明日
நாளைக்கு	あした
சமஸ்கிருதம்	サンスクリット
இலக்குகள்	ゴール
இலக்குகள்	目標
கல்யாண	宴会
சோறு	ご飯
சோறு	ライス
குக்	コック
குக்	クック
நுகர்வு	消費
சுரங்கம்	トンネル
சுரங்கம்	鉱業
ரியோ	リオ
பாசம்	愛着
பாசம்	愛情
முடிக்க	終了
முடிக்க	フィニッシュ
கலவரம்	暴動
கலவரம்	暴動
ஆய்வகம்	研究室
ஆய்வகம்	天文台
இயக்கு	遊ぶ
இயக்கு	プレイ
இயக்கு	遊び
ஃபியட்	フィアット
விவாதங்கள்	ディスカッション
ஒவ்வாமை	アレルギー
இதற்கிடையில்	その間
இதற்கிடையில்	一方
போலீஸ்	警察官
போலீஸ்	ポリス
போலீஸ்	警察
கடின	一生懸命
கடின	ハード
கடின	難しい
நிரந்தரமாக	フォーエバー
சாய்வு	グラデーション
சாய்வு	勾配
சாய்வு	ティルト
சாய்வு	傾き
கிராமி	グラミー
நாட்டம்	方向
நாட்டம்	向き
நாட்டம்	オリエンテーション
பேரியம்	バリウム
உலை	ボイラー
கதவு	ドア
செல்கிறார்	going
தீவிரவாதிகள்	テロリスト
வாசகர்	読者
வாசகர்	リーダー
வாசகர்	読者
வாசகர்	リーダー
பிரஸ்	プレス
எரி	イグニッション
எரி	燃料
அவுட்	アウト
வைப்பு	預金
வைப்பு	デポジット
படுக்கை	ベッド
உணர்வுகள்	気持ち
உணர்வுகள்	感情
மீட்பு	回復
மீட்பு	リカバリ
மீட்பு	回収
மீட்பு	救助
மீட்பு	レスキュー
கொம்பு	クラクション
கொம்பு	ホルン
கொம்பு	ホーン
சொத்துக்கள்	アセット
சொத்துக்கள்	資産
நண்பன்	友人
நண்பன்	友だち
நண்பன்	フレンド
நண்பன்	友達
அகல	ワイド
மார்டின்	マーティン
மார்டின்	マーチン
சேக்	シャイフ
முற்றிலுமாக	絶対に
உரையாடல்கள்	会話
உரையாடல்கள்	スレッド
பத்திரிகையாளர்	ジャーナリスト
கைகள்	アームス
கைகள்	両手
மின்னழுத்த	電圧
உடைகள்	着る
உடைகள்	摩耗
உடைகள்	ドレス
உடைகள்	被服
உடைகள்	洋服
குதிரைகள்	ウマ
வாயுக்கள்	気体
டாக்	ドッキング
டாக்	ドック
கயிறு	ロープ
ஆள்	ガイ
கவசம்	ヘルメット
கவசம்	シールド
பயிர்கள்	農産物
பயிர்கள்	作物
கைதிகள்	囚人
பரிந்துரைக்கப்பட்டது	おすすめ
பரிந்துரைக்கப்பட்டது	おすすめ
பரிந்துரைக்கப்பட்டது	推奨
உண்மையாக	トゥルー
உண்மையாக	true
உண்மையாக	本当
கிலோகிராம்	キログラム
அமைச்சரவை	内閣
அமைச்சரவை	キャビネット
வேட்டை	ハント
வேட்டை	狩り
வேட்டை	狩り
வேட்டை	ハンティング
வேட்டை	狩猟
வெளியிடுகிறது	出版
வெளியிடுகிறது	パブリッシング
காய்கறிகள்	野菜
நைட்ரஜன்	窒素
மூலதனம்	資本
மூலதனம்	首都
மூலதனம்	キャピタル
போகிறது	going
இனிப்பு	デザート
இனிப்பு	甘味
இனிப்பு	スウィート
இனிப்பு	甘い
மரியோ	マリオ
சுற்றுப்பாதை	軌道
முன்னேற்ற	プログレス
முன்னேற்ற	経過
முன்னேற்ற	進捗
எரிவாயு	気体
எரிவாயு	ガス
இயன்	イアン
சேவியர்	ザビエル
விளிம்பு	区切り
