மற்றும்	και
பக்கிங்காம்	μπάκιγχαμ
மெக்சிகன்	μεξικάνικο
மெக்சிகன்	μεξικάνος
விளையாடியது	έπαιζε
விளையாடியது	έπαιζα
விளையாடியது	έπαιξε
விளையாடியது	παίχτηκε
விளையாடியது	έπαιξα
ஆட்ரி	audrey
ஆட்ரி	όντρεϊ
வருடி	σκάνερ
வருடி	σαρωτή
ஒலிம்பியா	ολυμπία
ரோமியோ	ρομέο
ரோமியோ	ρωμαίος
ரோமியோ	ρωμαίο
பின்னொட்டு	επίθημα
பேசு	μιλήσω
பேசு	μιλήστε
பேசு	μίλα
பேசு	μιλήστε
பேசு	μίλα
கிண்டல்	σαρκασμό
படைப்பாளி	συγγραφέας
படைப்பாளி	συγγραφέα
படைப்பாளி	συντάκτης
பார்ட்டி	πάρτυ
பார்ட்டி	κόμμα
பார்ட்டி	πάρτι
பார்ட்டி	party
ஹீத்	χιθ
இழிவு	αίσχος
இழிவு	ντροπή
இழிவு	ταπεινωτική
இழிவு	ξεφτίλα
இழிவு	ταπεινωτικό
சில்வியா	σίλβια
சில்வியா	σύλβια
கசப்பு	πίκρα
கசப்பு	πικρή
கசப்பு	πικρό
நைட்ரைடு	νιτρίδιο
ஷீலா	σίλα
கில்ட்	συντεχνία
தோர்	θωρ
தோர்	θορ
திரிசூலம்	τρίαινα
பிரதிபலிப்பு	αντανάκλαση
சுறுசுறுப்பான	ενεργητικός
மதிப்பானது	πολύτιμος
மதிப்பானது	πολύτιμο
மதிப்பானது	πολύτιμες
மதிப்பானது	πολύτιμη
கிழித்து	δάκρυ
மென்மையாக	απαλά
மென்மையாக	μαλακά
அமரும்	κάτσε
அகிரா	ακίρα
குறிப்பிடவும்	αναφέρω
குறிப்பிடவும்	προσδιορίζει
கிளின்டன்	κλίντον
கிளின்டன்	clinton
மௌன	μόνα
இந்தியன்ஸ்	ινδιάνους
இந்தியன்ஸ்	ινδιάνοι
இந்தியன்ஸ்	ινδοί
க்ரூஸ்	cruz
க்ரூஸ்	κρουζ
இஸ்ரேலிய	ισραηλινοί
இஸ்ரேலிய	ισραηλινό
இஸ்ரேலிய	ισραηλινή
ஹோட்டல்கள்	ξενώνες
ஹோட்டல்கள்	ξενοδοχεία
கத்தியால்	μαχαίρωμα
கத்தியால்	μαχαιρώθηκε
கத்தியால்	μαχαίρωσε
பழுத்த	ώριμα
பழுத்த	ώριμος
பழுத்த	ώριμο
லிம்	λιμ
பங்கீ	μπάντζι
பழக்கவழக்கங்கள்	συνήθειες
பழக்கவழக்கங்கள்	συνήθεια
பழக்கவழக்கங்கள்	συνήθειο
தடைசெய்யப்பட்டது	μπλοκάρει
டகோட்டா	ντακότα
அவசரமாக	επειγόντως
ஆச்சி	άρτσι
இனிப்புகள்	γλυκά
இனிப்புகள்	επιδόρπια
இனிப்புகள்	επιδόρπιο
பாலோ	πάολο
புளிப்பு	ξινή
லெஸ்லி	λέσλι
தூரன்	ντουράν
ஸ்ரீமதி	smt
எலும்புக்கூடு	σκελετός
எலும்புக்கூடு	σκελετό
எதற்கு	γιατι
எதற்கு	γιατί
பிராணவாயு	οξυγόνο
புகழுக்கு	δημοτικότητα
இனிமை	γλυκό
இனிமை	γλυκά
இனிமை	γλυκιά
இனிமை	γλυκός
இனிமை	γλύκα
பிரிஸ்டல்	μπρίστολ
கைல்	κάιλ
கைல்	kyle
தலைமுடி	τρίχα
தலைமுடி	τρίχες
தலைமுடி	μαλλιά
சாளரங்கள்	windows
சாளரங்கள்	παραθύρων
சாளரங்கள்	παράθυρα
பிறப்பித்தது	ετοιμότητα
ஆசையை	πόθος
ஆசையை	επιθυμία
பென்சில்	μολύβι
தீர்ப்புகள்	αποφάσεις
கேட்டேன்	άκουσα
கேட்டேன்	ακούσει
கேட்டேன்	ρώτησε
கேட்டேன்	ζήτησε
அனுபவத்தில்	εμπειρία
அனுபவத்தில்	πείρα
ஹிட்	χτύπησε
ஹிட்	χτύπημα
ஹிட்	χτύπα
கண்டறியவும்	εξερεύνηση
கண்டறியவும்	ανακάλυψη
கண்டறியவும்	ανακαλύψτε
செயலலிதா	δυσανάλογο
செயலலிதா	δυσανάλογη
செயலலிதா	δυσανάλογα
மனது	νου
மனது	μυαλό
மௌனம்	σιωπή
மௌனம்	ησυχία
தர்க்கம்	αμφισβήτηση
தர்க்கம்	διαφωνία
தர்க்கம்	διένεξη
தர்க்கம்	διαμάχη
அப்பாவின்	μπαμπάδες
இளைஞர்களின்	νέων
இளைஞர்களின்	νέοι
இளைஞர்களின்	νιότη
இளைஞர்களின்	νεολαία
இளைஞர்களின்	νιάτα
இளைஞர்களின்	νεότητα
கருவணு	ζυγωτό
மகரந்தம்	γύρη
மின்னஞ்சலை	email
நீரேற்று	ενυδάτωση
மிரர்	καθρέφτη
மிரர்	καθρέφτης
மிரர்	καθρέπτη
புடாபெஸ்ட்	βουδαπέστη
நானி	νάνι
ரூர்	ρουρ
இணைக்கப்படுகிறது	σύνδεση
செலின்	σελίν
செல்லுபடியாகும்	ισχύει
செல்லுபடியாகும்	έγκυρο
செல்லுபடியாகும்	έγκυρη
விதவை	χήρα
ஓடுபாதை	διάδρομος
ஓடுபாதை	διάδρομο
குவியல்	στοίβα
குவியல்	σωρός
தருகிறேன்	δίνοντας
மேக	σύννεφο
மேக	νέφος
ஸ்லாம்	slam
பாலைவனங்கள்	ερήμους
உண்ணுதல்	τρως
உண்ணுதல்	τρώει
உண்ணுதல்	τρώγοντας
உண்ணுதல்	τρώμε
உண்ணுதல்	τρώω
காந்தம்	μαγνήτης
காந்தம்	μαγνήτη
மோதிக்	συγκρούονται
காதலர்கள்	εραστές
காதலர்கள்	ερωμένες
எமில்	εμίλ
ஆரவாரம்	επευφημίες
மழலையர்	νηπιαγωγείο
சதை	σάρκα
மிகப்பெரியது	ταγματάρχης
மிகப்பெரியது	ταγματάρχη
பந்தர்	μπαντάρ
மிருகம்	τέρας
மிருகம்	θηρίο
மிருகம்	κτήνος
சாச்ஸ்	sachs
குடிக்க	ποτό
தலைமையை	ηγεσία
தலைமையை	αρχηγία
நிகர்	νίγηρα
ஒத்திகை	πρόβα
ஒத்திகை	δοκιμαστικό
ஒத்திகை	ακρόαση
ஒத்திகை	οντισιόν
தனுசு	τοξότης
நிக்சன்	νίξον
வழங்கு	δωρεά
வழங்கு	δωρίσει
ஹிக்ஸ்	χικς
தாக்கப்பட்ட	χτυπημένο
தாக்கப்பட்ட	χτυπημένος
டியோ	dio
டிரம்ஸ்	ντραμς
டிரம்ஸ்	τύμπανα
ரியான்	ryan
ரியான்	ράιαν
இன்ஸ்பெக்டர்	επιθεωρητής
இன்ஸ்பெக்டர்	επιθεωρητή
குறைபாடுள்ள	ελαττωματικό
அச்சுறுத்தல்கள்	απειλές
தொப்பிகள்	καπέλα
தொப்பிகள்	κεφαλαία
தொப்பிகள்	καπάκια
விரும்பியது	άρεσε
பிரத்யேகமாக	αποκλειστικά
முதலாளித்துவம்	καπιταλισμός
முதலாளித்துவம்	καπιταλισμό
முதலாளித்துவம்	καπιταλισμού
முன்னறிவிப்பு	πρόβλεψη
முன்னறிவிப்பு	πρόγνωση
விவரிப்பு	περιγραφή
ஏமாற்று	εξαπάτηση
ஏமாற்று	κλεψιά
