ve	и
görevleri	пошлины
görevleri	обязанностей
görevleri	обязанности
görevleri	ролях
görevleri	роли
görevleri	квесты
görevleri	задания
şube	сектор
şube	ветвь
şube	филиал
rap	рэпер
rap	рэп
rap	рэп
isyanı	бунт
isyanı	восстание
isyanı	мятеж
isyanı	бунт
isyanı	восстание
isyanı	мятеж
eleştiriler	критика
eleştiriler	критику
eleştiriler	критика
eleştiriler	критики
eleştiriler	критиков
phoenix	феникс
ikincil	среднее
bruce	брюс
shakespeare	шекспир
duvar	стена
duvar	стене
duvar	уолл
duvar	стены
duvar	стенки
duvar	стен
libya	ливийская
libya	ливия
libya	ливии
tuz	соли
tuz	соль
açar	откроется
açar	открывается
açar	открывает
ayrılmış	разделены
ayrılmış	защищены
kolombiya	колумбия
kolombiya	колумбийский
kolombiya	колумбия
kolombiya	колумбию
kolombiya	колумбии
formula	formula
formula	формулы
formula	формула
sayılar	цифр
sayılar	цифры
sayılar	фигуры
sayılar	цифры
sayılar	цифры
sayılar	номера
sayılar	числа
deprem	землетрясение
deprem	землетрясения
deprem	землетрясения
kullanılmış	используется
kullanılmış	использовано
kullanılmış	используемый
kullanılmış	используемые
kullanılmış	использован
filozof	философ
çekim	стреляй
çekim	стреляйте
çekim	стрелять
çekim	влечение
çekim	съёмки
çekim	съемка
çekim	стрельба
çekim	снимать
çekim	съемки
çekim	съёмки
çekim	снимаю
çekim	снимаем
çekim	съемка
inc	inc
kavram	понятие
kavram	концепция
kavram	понятие
kuvvetler	силы
kuvvetler	сил
davis	дэвис
jimmy	джимми
köylü	крестьян
köylü	крестьяне
köylü	крестьян
party	party
party	сторона
party	партия
party	вечеринка
yelken	парус
yelken	паруса
yelken	паруса
yelken	плавания
divan	диван
gönderilen	представлено
gönderilen	представленное
gönderilen	представлен
gönderilen	представленный
gönderilen	отправил
gönderilen	отправила
gönderilen	послал
gönderilen	отправлено
gönderilen	отправили
zemin	основание
zemin	полы
zemin	пол
zemin	этаж
kurgusal	вымышленный
önder	руководитель
önder	лидер
değerleri	величины
değerleri	значения
değerleri	ценностей
değerleri	ценности
mektup	буквы
mektup	письма
mektup	буква
mektup	письмо
tim	тим
tim	тима
mil	мили
mil	миле
mil	милю
mil	майлс
mil	мили
mil	миль
mil	майлз
mil	пробег
senin	твоя
senin	ваши
senin	ваш
senin	ваша
senin	твой
senin	ваше
senin	твоя
senin	ваши
senin	ваш
senin	ваша
senin	твой
senin	ваше
kamera	камера
kamera	камеру
kamera	фотоаппарат
kamera	видеокамера
albay	полковник
uzman	специалиста
uzman	специалист
uzman	экспертов
uzman	эксперты
uzman	эксперта
uzman	эксперт
anderson	андерсон
doctor	доктор
doctor	врач
das	дас
yazmaya	пишу
yazmaya	написание
yazmaya	писать
imha	уничтожения
imha	уничтожение
imha	уничтожен
imha	уничтожена
imha	уничтожены
imha	разрушен
imha	уничтожено
imha	истребление
imha	уничтожение
imha	разрушение
imha	разрушения
imha	уничтожения
imha	уничтожение
muş	лось
muş	мус
muş	mus
donanma	флот
donanma	армада
but	бедра
but	бедро
but	голень
mini	mini
mini	мини
metro	метро
metro	метро
metro	метрополитен
değişiklikleri	изменения
kaldırıldı	удален
kaldırıldı	удаляется
kaldırıldı	удалена
kaldırıldı	удалены
kaldırıldı	удалено
istatistik	статистика
istatistik	статистика
istatistik	статистику
bütçe	бюджет
baz	база
baz	основание
baz	баз
konuşulan	говорил
uruguay	уругвая
uruguay	уругвай
uruguay	уругвае
sibirya	сибирский
sibirya	сибирь
sibirya	сибири
cok	очень
petersburg	petersburg
petersburg	петербург
fernando	фернандо
ayakta	стоя
ayakta	стою
ayakta	амбулаторных
örnekleri	примеры
örnekleri	образцы
örnekleri	пробы
eren	эрен
cephe	передние
cephe	передняя
cephe	фронт
cephe	фасад
cephe	фасад
cephe	фасадов
sıkça	часто
sıkça	нередко
sıkça	часто
sıkça	зачастую
boks	бокс
kamil	камиль
programlama	программирование
programlama	программирования
tarımsal	сельскохозяйственные
tarımsal	сельскохозяйственных
tarımsal	сельскохозяйственная
yaprak	лист
yaprak	листья
yaprak	листьев
yaprak	оставляет
yaprak	лист
ifadesi	выражение
ifadesi	свидетельство
ifadesi	показания
kırsal	деревне
kırsal	сельское
kırsal	сельских
kırsal	сельские
kırsal	сельский
sevgili	дорогая
sevgili	дорогие
sevgili	дорогой
sevgili	любовники
sevgili	любимая
sevgili	любимой
sevgili	любимый
sevgili	возлюбленный
sevgili	любовник
parlamentosu	парламент
tahmini	смета
tahmini	оценить
tahmini	прогноз
tahmini	прогнозирования
tahmini	предсказание
twitter	твиттер
twitter	twitter
diplomatik	дипломатические
diplomatik	дипломатическая
diplomatik	дипломатической
diplomatik	дипломатическое
üzüm	виноград
üzüm	виноградники
üzüm	виноград
maksimum	max
maksimum	макс
maksimum	максимальный
maksimum	максимальное
maksimum	максимальная
maksimum	максимум
hatalı	неправильный
hatalı	неверное
hatalı	неверный
hatalı	неверно
