den	os
tillverkad	feito
tillverkad	made
emma	emma
emma	ema
borgerliga	burguesa
borgerliga	burguês
borgerliga	burguesia
borgerliga	burgueses
enheter	unidades
enheter	entidades
enheter	dispositivos
enheter	aparelhos
bohuslän	bohuslän
montenegro	montenegro
schaus	schaus
lanserades	lançado
lanserades	lançou
lanserades	lançada
utsträckning	extensão
finglanssteklar	eulophidae
rörande	comovente
rörande	tocante
rörande	tocando
dålig	ruim
dålig	bad
dålig	mau
dålig	má
veckan	semana
veckan	semanal
veckan	semanalmente
veckan	semanais
burkina	burkina
diameter	diâmetro
ola	ola
jiangsu	jiangsu
mytologi	mitologia
deltagit	participei
deltagit	participaram
deltagit	participou
motstånd	resistências
motstånd	resistência
motstånd	oposição
potok	potok
körde	conduzi
körde	conduziu
kritiker	críticos
kritiker	crítico
kritiker	critico
kritiker	crítica
nunatak	nunatak
motståndare	adversários
motståndare	oponentes
motståndare	opositores
motståndare	adversário
motståndare	opositor
motståndare	oponente
häst	cavalos
häst	cavalo
kyrkoherde	vigário
grå	gray
grå	cinzento
grå	cinza
grå	cinzenta
grå	cinzento
grå	cinza
grå	grey
grå	cinzentos
tyckte	pensei
tyckte	pensamento
tyckte	pensado
tyckte	pensou
förstå	entende
förstå	compreender
förstå	entenda
förstå	entender
förstå	entendendo
förstå	compreender
förstå	compreendendo
förstå	entendimento
förstå	compreensão
bolívar	bolívar
strider	batalhas
racing	racing
racing	corridas
racing	corrida
äktenskapet	casamento
äktenskapet	matrimônio
flandern	flandres
flandern	flanders
herr	herr
carter	carter
carter	cárter
stiftelsen	foundation
stiftelsen	fundações
stiftelsen	fundação
stiftelsen	alicerce
mord	homicídios
mord	homicídio
mord	assassínios
mord	homicídios
mord	assassinatos
mord	assassinato
mord	assassínio
mord	homicídio
naturen	natureza
enkla	simple
enkla	simples
dave	dave
singlar	singles
singlar	individuais
singlar	solteiros
dalsland	dalsland
resulterade	resultaram
resulterade	resultou
låga	chama
låga	chamas
låga	baixa
låga	baixos
låga	low
låga	baixo
latinska	latim
latinska	latino
latinska	latinos
latinska	latina
quercus	quercus
korrekt	exato
korrekt	exatas
korrekt	corrija
korrekt	correcta
korrekt	correto
korrekt	corrigir
korrekt	corretamente
korrekt	correctamente
ling	ling
lane	lane
betala	pagar
betala	paga
betala	pague
law	lei
law	direito
law	law
law	leis
stjärnor	estrelas
stjärnor	stars
gifta	casar
gifta	casou
gifta	casada
gifta	casado
gifta	casados
åre	åre
människa	humano
människa	humanas
människa	humana
människa	human
scen	cena
scen	palco
scen	etapa
bit	trinca
bit	morder
bit	morde
bit	mordida
bit	pedaço
bit	peça
faso	faso
trea	terceira
trea	terço
trea	terceiro
tusen	milhares
tusen	mil
roland	roland
roland	rolando
bredd	largura
bredd	amplitude
rothschild	rothschild
nielsen	nielsen
bevis	prova
bevis	provas
bevis	evidências
bevis	evidência
bevis	prova
bevis	provas
aragonien	aragão
aragonien	aragão
skådespelerska	atriz
skådespelerska	actriz
solna	solna
litterära	literária
litterära	literários
litterära	literário
aedes	aedes
hardy	hardy
riksdag	parlamento
grundat	fundado
grundat	fundou
grundat	fundada
einar	einar
fokus	focar
fokus	focus
fokus	foco
moritz	moritz
wolfgang	wolfgang
watson	watson
perspektiv	perspectivas
perspektiv	perspectiva
perspektiv	perspetiva
dasht	dasht
skador	dano
skador	danos
skador	estrago
skador	dano
skador	danos
skador	prejuízos
skador	indemnização
skador	lesões
skador	lesão
skador	prejuízo
skador	ferimento
skador	lesões
skador	ferimentos
chongqing	chongqing
velika	velika
skulptör	escultor
nigeria	nigéria
mala	moagem
mala	trituração
mala	mala
elmer	elmer
handlingar	documentos
drew	drew
drew	desenhou
sri	sri
klubbar	clubs
klubbar	discotecas
klubbar	clubes
uppfattning	percepção
uppfattning	conceição
uppfattning	concepção
bretagne	bretagne
bretagne	bretanha
bretagne	brittany
åtgärder	acção
åtgärder	action
åtgärder	ação
åtgärder	medidas
åtgärder	acções
åtgärder	ações
lima	lima
charlie	charlie
grader	graus
passerar	cruzando
passerar	cruzamento
passerar	travessia
passerar	passes
passerar	passa
passerar	passando
maryland	maryland
niedersachsen	niedersachsen
liverpool	liverpool
force	force
force	força
force	forçar
salzburg	salzburgo
gods	carga
gods	bens
gods	mercadoria
gods	mercadorias
gods	frete
gods	mercadorias
arkiv	repositório
arkiv	arquivo
arkiv	arquivos
arkiv	arquivo
arkiv	ficheiro
arkiv	arquivo
arkiv	arquivar
behåll	mantenha
behåll	continue
behåll	continuem
behåll	manter
hävdar	alegando
hävdar	reivindicar
hävdar	reivindicação
hävdar	afirma
main	principais
main	main
main	principal
knappt	mal
knappt	dificilmente
verkställande	execução
verkställande	execução
verkställande	executivo
verkställande	executivos
verkställande	executiva
verkställande	executando
sjunger	canta
sjunger	cantando
sjunger	cantar
svea	svea
ström	fluxo
ström	stream
bengtsson	bengtsson
elisabet	isabel
elisabet	elizabeth
elisabet	elisabeth
fristående	independent
fristående	independentes
fristående	independente
fristående	autônomo
blommor	flores
minsta	mínimos
minsta	mínimo
minsta	mínima
minsta	minimo
minsta	menor
inspelad	gravou
inspelad	gravado
inspelad	registrado
inspelad	gravados
målningar	pinturas
målningar	quadros
behövde	precisei
behövde	necessário
behövde	necessária
behövde	precisava
mclaren	mclaren
ungerska	húngaros
ungerska	húngaro
ungerska	húngara
forest	floresta
forest	bosque
forest	florestas
forest	forest
deep	profunda
deep	profundo
deep	deep
administratör	administrador
administratör	administradora
administratör	administrador
administratör	administradora
andrea	andreia
andrea	andrea
bahr	bahr
kvinnan	mulher
aktuella	correntes
aktuella	atual
aktuella	atuais
aktuella	actual
aktuella	corrente
upptäckte	descobriram
upptäckte	descoberta
upptäckte	descoberto
upptäckte	descobertos
cyperus	cyperus
konflikt	conflito
konflikt	conflitos
awards	prémios
awards	premiação
awards	awards
awards	prêmios
påve	papa
beskrev	descritos
beskrev	descreveu
beskrev	descritas
beskrev	descrita
beskrev	descrito
kennedy	kennedy
ulla	ulla
ingrid	ingrid
maritime	marítimo
maritime	maritime
maritime	marítima
hms	hms
minister	ministro
minister	ministra
marsh	pântano
marsh	marsh
skogen	floresta
skogen	bosque
skogen	bosques
skogen	floresta
skogen	bosque
skogen	florestas
skogen	forest
gränser	limites
gränser	fronteiras
gränser	limites
gränser	fronteiras
gränser	bordas
gränser	fronteiras
framgångsrik	sucesso
comté	comté
ökat	aumentado
ökat	aumentados
ökat	aumentou
ökat	aumentada
ingenjör	engenheira
ingenjör	engenheiro
sälja	vender
sälja	venda
sälja	vendo
sälja	vende
sälja	vender
sälja	vendendo
institute	instituto
provence	provença
förblev	permaneceram
förblev	permaneceu
sjöng	sang
sjöng	cantava
sjöng	cantou
sjöng	cantaram
symbol	símbolo
symbol	simbolo
symbol	símbolos
eit	iet
dirigent	maestro
dirigent	condutor
livsmiljö	habitats
livsmiljö	habitat
eagle	eagle
eagle	águia
medarbetare	funcionário
medarbetare	trabalhador
medarbetare	funcionária
medarbetare	empregado
medarbetare	trabalhadores
medarbetare	assalariados
medarbetare	funcionários
medarbetare	empregados
medarbetare	colega
medarbetare	colegas
akut	aguda
akut	agudos
akut	agudas
akut	agudo
akut	emergência
akut	emergências
akut	urgência
akut	urgentes
akut	urgente
cabo	cabo
halmstad	halmstad
visby	visby
augustus	augusto
augustus	augustus
julia	julia
julia	júlia
julia	julieta
julia	juliet
tänker	pensamento
tänker	pensando
tänker	pensar
komplett	completa
komplett	completos
komplett	complete
komplett	completo
tänka	pensamento
tänka	pensando
tänka	pensar
tänka	pense
tänka	pensem
tänka	pensa
tänka	pensar
sidorna	páginas
undersökningar	inquéritos
undersökningar	investigações
undersökningar	inquéritos
undersökningar	sondagens
undersökningar	estudos
undersökningar	inquéritos
hastighet	velocidade
hastighet	rapidez
hastighet	velocidade
hastighet	speed
begränsad	limitado
begränsad	limitados
begränsad	limitadas
begränsad	limited
begränsad	limitada
begränsad	restrita
begränsad	restritos
begränsad	restrito
aktivt	ativo
aktivt	activo
aktivt	ativa
aktivt	activa
aktivt	ativos
aktivt	activamente
aktivt	ativamente
liberala	liberais
liberala	liberal
rätta	corrija
rätta	correcta
rätta	correto
rätta	corrigir
djurart	espécies
djurart	espécie
napoleon	napoleão
napoleon	napoleon
stuart	stuart
borg	borg
borg	borgs
dör	morre
dör	morrendo
dör	morrer
dör	morra
dör	die
dör	morram
dör	morre
dör	morrer
sullivan	sullivan
ficus	ficus
tunga	pesado
tunga	heavy
tunga	pesadas
tunga	pesados
tunga	pesada
tunga	língua
tunga	lingua
producerade	produzidos
producerade	produziu
producerade	produzida
producerade	produzidas
producerade	produzido
individuella	indivíduo
individuella	individual
individuella	individuais
hitler	hitler
cecilia	cecília
cecilia	cecilia
kronan	coroa
kronan	crown
cockerell	cockerell
ragnar	ragnar
part	partido
part	party
part	festa
arvid	arvid
inriktning	direcionamento
inriktning	orientação
knappast	dificilmente
franche	franche
franche	comté
hubei	hubei
jansson	jansson
bildat	formado
bildat	formada
bildat	formados
mästerskap	campeonatos
mästerskap	campeonato
mästerskap	championship
lösning	solução
moon	lua
moon	moon
gitarrist	guitarrista
elias	elias
img	img
lasioglossum	lasioglossum
grav	tumba
grav	túmulo
grav	sepultura
grav	cova
grav	túmulo
grav	grave
grav	campa
wiki	wiki
herre	senhor
lagar	leis
kontor	gabinetes
kontor	escritórios
kontor	estância
kontor	gabinete
kontor	escritório
alternativt	alternativamente
alternativt	alternativo
alternativt	alternativas
alternativt	alternativa
alternativt	alternativo
alternativt	suplente
alternativt	alternar
alltför	também
alltför	demais
sekunder	segundos
run	executar
run	corra
run	run
run	correr
run	corre
frankfurt	frankfurt
frankfurt	francoforte
teknisk	técnicos
teknisk	técnico
teknisk	técnica
tillfälligt	temporariamente
tillfälligt	temporários
tillfälligt	temporariamente
tillfälligt	temporário
tillfälligt	temporária
tillfälligt	temporárias
champions	campeões
champions	champions
perry	perry
lotus	lotus
lotus	lótus
utgivna	emitida
utgivna	emitidos
utgivna	emitiu
utgivna	emitido
utgivna	emitidas
brun	marrom
brun	brown
brun	castanhos
brun	castanhas
brun	castanha
brun	castanho
clarke	clarke
equatoria	equatória
playstation	playstation
kusin	primo
kusin	prima
für	für
becker	becker
lärde	ensinei
lärde	ensinou
lärde	ensinada
lärde	ensinado
lärde	ensinados
utvecklats	desenvolvido
utvecklats	desenvolvidas
utvecklats	desenvolvidos
utvecklats	desenvolvida
utvecklats	desenvolveu
utvecklats	evoluiu
utvecklats	evoluído
utvecklats	evoluíram
manuel	manuel
församlingar	assembleias
påven	papa
grundad	fundado
grundad	fundou
grundad	fundada
frederik	frederik
tiderna	vezes
tiderna	tempos
tiderna	times
rötter	raízes
cross	cruz
cross	cross
modeller	models
modeller	modelos
peña	peña
elev	aluno
elev	pupilo
elev	aluna
elev	pupila
elev	aluno
elev	aluna
elev	estudante
elev	student
leeds	leeds
sollefteå	sollefteå
framtida	futuro
framtida	future
framtida	futuras
framtida	futuros
framtida	futura
times	vezes
times	tempos
times	times
meta	meta
tävlar	competindo
tävlar	competir
flydde	escapou
flydde	fugiu
flydde	escaparam
flydde	fugiu
flydde	fugiram
jakt	caça
jakt	hunt
jakt	caçar
jakt	caçada
jakt	caça
jakt	caçar
jakt	caçando
jakt	caçada
tillverkning	fabrico
tillverkning	fabricação
tillverkning	produção
tillverkning	fabrico
tillverkning	fabricação
karriären	carreira
beteende	comportamentos
beteende	comportamento
beteende	comportamentos
beteende	comportamento
christer	christer
meyer	meyer
drar	desenha
drar	puxar
drar	puxando
vancouver	vancouver
burma	burma
burma	birmânia
burma	mianmar
burma	birmânia
burma	myanmar
burma	mianmar
preussen	prússia
tjänster	serviços
personal	pessoal
personal	pessoal
sjukdomar	doenças
sjukdomar	doenças
sjukdomar	doença
plus	plus
civila	civil
civila	civis
civila	civil
civila	civis
civila	civis
amsterdam	amsterdão
amsterdam	amsterdam
amsterdam	amesterdão
amsterdam	amsterdã
morris	morris
intresserad	interessada
intresserad	interessado
intresserad	interessados
intresserad	interessadas
guadeloupe	guadalupe
kommunistiska	comunistas
kommunistiska	comunista
news	novidades
news	noticias
news	notícia
news	notícias
philadelphia	filadélfia
philadelphia	philadelphia
stadsdel	bairro
stadsdel	borough
stadsdel	bairro
stadsdel	vizinhança
guy	guy
tbilisi	tbilisi
estadio	estádio
merrill	merrill
finna	encontrar
finna	encontrando
finna	encontrar
finna	encontre
finna	encontra
wayne	wayne
danske	danske
ukrainska	ucrânia
ukrainska	ucraniana
ukrainska	ucranianos
ukrainska	ucraniano
fraser	frases
fraser	fraser
medaljer	medalhas
diospyros	diospyros
monument	monumento
polis	cop
polis	polícia
polis	policia
hårda	duro
hårda	hard
hårda	difícil
hårda	dura
hårda	dura
tillbringade	gasto
tillbringade	gastei
tillbringade	passou
tillbringade	gastos
tillbringade	gastou
tillverkas	fabricados
tillverkas	fabricado
tillverkas	fabricada
tillverkas	fabricadas
rakt	straight
rakt	hetero
rakt	hétero
rakt	direto
bahía	bahía
annorlunda	diferente
annorlunda	diferentes
bates	bates
svår	severo
svår	severas
svår	severa
svår	grave
svår	dificil
svår	difíceis
svår	difícil
arenan	arena
freden	paz
torget	quadrada
torget	praça
torget	square
torget	quadrado
torget	quadrados
steklar	hymenoptera
disney	disney
nick	nick
fame	fama
fame	fame
chapman	chapman
starta	comece
starta	comecem
starta	iniciar
starta	começa
starta	início
starta	começar
starta	lançar
starta	lançamento
ökad	aumentado
ökad	aumentados
ökad	aumentou
ökad	aumentada
edmond	edmond
diskutera	discutindo
diskutera	discuta
diskutera	discutir
diskutera	discute
jul	natal
jul	christmas
jul	jul
andy	andy
representerad	representada
representerad	representado
representerad	representados
representerad	representadas
representerad	representou
hollywood	hollywood
beskriva	descrever
beskriva	descreve
beskriva	descreva
ställen	locais
ställen	lugares
ställen	sítios
konsert	concerto
konsert	concertos
konsert	concert
frihet	liberdade
frihet	liberdades
frihet	freedom
frihet	liberdade
frihet	liberty
leipzig	leipzig
kevin	kevin
dalton	dalton
online	online
stjärna	estrela
stjärna	star
stjärna	estrelas
duck	patos
duck	pato
duck	duck
gerhard	gerhard
utföra	realizar
klostret	monastério
klostret	mosteiro
klostret	mosteiros
klostret	convento
klostret	abadia
klostret	abbey
flygplanet	avião
uppror	revolta
uppror	insurreição
uppror	revolta
uppror	rebeldia
uppror	rebelião
minskade	diminuiu
minskade	diminuído
minskade	diminuição
minskade	diminuída
minskade	reduzida
minskade	reduzidos
minskade	reduzidas
minskade	reduzido
tegel	tijolos
tegel	brick
tegel	tijolo
tegel	tijolos
barbara	bárbara
barbara	barbara
flygplatsen	aeroporto
utmärkt	excelente
utmärkt	excelentes
upptäckt	deteção
upptäckt	detecção
upptäckt	descobriram
upptäckt	descoberta
upptäckt	descoberto
upptäckt	descobertos
upptäckt	detectadas
upptäckt	detectada
upptäckt	detectado
upptäckt	detectados
upptäckt	descobertas
upptäckt	descoberta
upptäckt	discovery
tolkning	interpretação
tolkning	interpretação
tolkning	processando
tolkning	analisando
idé	idéia
idé	idea
idé	ideia
erica	erica
marc	marc
motorn	motor
tor	tor
tor	thor
målade	pintado
målade	pintada
målade	pintadas
målade	pintados
målade	pintou
gst	gst
planerade	planeado
planerade	planejou
planerade	planejado
planerade	planejada
planerade	planeada
majoritet	maioria
majoritet	maiorias
säkerhet	seguranças
säkerhet	segurança
säkerhet	segurança
xii	xii
äventyr	aventura
äventyr	aventuras
äventyr	adventure
äventyr	aventuras
äventyr	adventures
scb	bcl
fader	pai
fader	padre
dna	adn
dna	dna
hår	hair
hår	cabelos
hår	pêlo
hår	cabelo
heat	heat
heat	calor
amerikanskt	americano
amerikanskt	americanos
amerikanskt	american
amerikanskt	americana
potter	potter
ryan	ryan
hopp	jump
hopp	salto
hopp	saltar
hopp	pula
hopp	pular
hopp	esperanças
hopp	esperança
hopp	hope
hopp	esperanças
light	light
light	luz
light	leve
pappa	pai
pappa	papai
pappa	pai
pappa	padre
pappa	papá
pappa	pai
pappa	daddy
pappa	papai
pappa	paizinho
träsk	pântano
träsk	pântanos
harrison	harrison
simplex	simplex
påverkar	afeta
påverkar	afecta
påverkar	afetando
påverkar	afectando
påverkar	afetar
påverkar	afectar
påverkar	afetam
jensen	jensen
träffade	met
träffade	conheceu
träffade	conheci
niklas	niklas
sea	mar
blandning	mistura
blandning	misturando
blandning	mixagem
blandning	misturar
blandning	mistura
blandning	mix
blandning	mixagem
blandning	misture
blandning	misturar
blandning	mistura
blandning	mistura
blandning	misturar
blandning	mistura
blandning	misturando
blandning	misturar
skrift	escrevendo
