dhe	in
koncepti	pojem
koncepti	koncept
aus	aus
tejet	izjemno
tejet	izredno
hyrjen	vstop
hyrjen	vnos
humbja	izgublja
humbja	izguba
golden	zlat
golden	zlato
golden	zlata
golden	zlate
golden	zlati
marin	marin
themeluesi	ustanovitelj
gëzim	veselje
gëzim	radost
gëzim	radosti
gëzim	joy
academy	akademija
academy	akademije
academy	akademijo
etnik	etničnih
etnik	etnične
etnik	etnično
amor	amor
blerë	kupljen
blerë	kupljene
blerë	kupljeno
blerë	kupljena
blerë	kupljen
blerë	kupljene
blerë	kupljeno
blerë	kupljena
blerë	kupil
eric	eric
eric	erik
henri	henri
henri	gašper
henri	henry
over	konec
përkatës	ustrezni
përkatës	ustrezna
varur	odvisni
varur	obešen
varur	obešanje
varur	visi
varur	obesili
varur	obešen
mendojnë	odražajo
mendojnë	odraža
datës	hodila
mail	mail
mail	pošta
fadil	fadil
vizituar	obiskal
vizituar	obiskala
futet	uvedeno
futet	uveden
futet	uvedeni
futet	uvedene
futet	uvedena
djegur	zažgan
djegur	zažgal
djegur	pogorela
djegur	pogorel
djegur	zgorel
djegur	zažgan
djegur	zgorela
djegur	zgorel
mobile	mobilna
mobile	mobilni
mobile	mobilnih
mobile	mobilno
hodhi	vrgel
përvojë	doživetje
përvojë	izkušnja
përvojë	izkušenj
përvojë	izkušnje
fis	pleme
operative	operativec
operative	operativno
operative	operativnih
operative	operativna
feudale	fevdalne
prifti	svečenik
prifti	župnik
prifti	duhovnik
peru	peruja
peru	peru
peru	peruju
teorike	teoretično
teorike	teoretična
teorike	teoretični
portugalia	portugalska
portugalia	portugalsko
portugalia	portugalski
portugalia	portugalske
prizreni	prizren
ani	ani
ani	annie
vlerësim	evalvacija
vlerësim	ovrednotenje
vlerësim	vrednotenje
vlerësim	ocena
vlerësim	ocenjevanje
vlerësim	ocena
vlerësim	ocenjevanje
vlerësim	presoja
faktorët	faktorji
faktorët	dejavniki
ministrinë	ministrstvo
detaje	detajli
detaje	podrobnosti
detaje	podrobnost
detaje	podrobnosti
#ffffff	#ffffff
golashënuesi	gabe
krahu	rame
krahu	ramo
krahu	rama
krahu	rami
krahu	roka
krahu	wing
krahu	krilo
gadishullit	polotok
manga	manga
historiani	zgodovinar
cantabria	kantabrija
përfshi	vključeni
përfshi	vključena
përfshi	vključene
përfshi	vključen
përfshi	vključeno
përfshi	vključi
kryeredaktor	urednik
kryeredaktor	urejevalnik
jones	jones
jones	jonesa
çmuar	dragoceno
çmuar	dragocena
çmuar	dragocen
çmuar	dragoceni
delhi	delhiju
suedeze	švedska
suedeze	švedsko
suedeze	švedski
zemrat	src
zemrat	srca
kosovo	kosova
kosovo	kosovo
ismet	ismet
krahë	krila
krahë	kril
krahë	krilca
krahë	krili
ftuar	vabljeni
ftuar	vabljen
ftuar	povabljeni
ftuar	vabljena
spiro	spiro
elementi	postavka
elementi	element
njohja	prepoznava
njohja	priznavanje
njohja	priznanje
njohja	prepoznavanje
varret	grobnice
varret	grobov
varret	graves
varret	grobove
palët	strani
palët	pogodbenice
palët	zabave
palët	stranke
specializuar	specializirane
specializuar	specializiran
mungon	pogrešana
mungon	manjkajoče
mungon	pogrešan
mungon	manjka
mungon	manjkajo
qen	dog
qen	pasja
qen	kuža
qen	pasji
qen	pes
heinrich	heinrich
efekt	učinka
efekt	učinek
efekt	efekt
luftimet	pretep
luftimet	pretepanje
luftimet	bojevanje
vret	ubija
roberto	roberto
rrjetin	povezovanje
rrjetin	mreženje
realitet	resničnost
realitet	realnost
realitet	stvarnost
dënuar	obsojeni
dënuar	obsojen
dënuar	obsojena
dënuar	obsojeni
dënuar	obsodil
dënuar	obsojen
dënuar	obsojena
dënuar	obsojeni
dënuar	obsojen
dënuar	kaznovana
dënuar	kaznovani
dënuar	kaznovan
egjipti	egipt
linjë	črta
linjë	vrstica
siguron	zagotavlja
siguron	zagotavlja
lexo	branje
lexo	preberite
lexo	preberi
shtresat	plasti
vlefshme	veljavna
vlefshme	veljaven
vlefshme	veljavni
vlefshme	veljavno
formuan	oblikovane
formuan	oblikovani
salla	ward
salla	dvorane
salla	hodnikih
televizioni	televizijo
televizioni	televizija
shahu	šahovnica
shahu	šah
shahu	šaha
dukej	pogledal
dukej	zdele
tag	označi
tag	oznaka
bosnje	bosna
osmani	osmani
artet	umetnost
artet	umetnosti
përvjetore	obletnice
pranverë	spomladanska
pranverë	pomladno
pranverë	pomlad
pranverë	izvir
pranverë	pomladi
ramadan	ramadan
ernest	ernest
central	osrednje
central	centralne
central	centralno
central	osrednji
central	centralni
amerikanë	američani
luftëtarët	vojščaki
luftëtarët	bojevniki
luftëtarët	bojevnike
luftëtarët	borca
luftëtarët	borci
pohon	trditve
pohon	terjatve
pohon	potrjuje
fshatare	kmečka
fshatare	kmet
fshatare	kmetica
tregu	tržišče
tregu	tržnico
tregu	tržnice
tregu	tržnica
tregu	trg
tregu	tržišče
sich	sich
shefi	poglavar
shefi	načelnik
kroate	hrvat
kroate	hrvaška
kroate	hrvaško
kroate	hrvaške
kroate	hrvaški
inxhinier	inženir
planifikuar	predvideno
planifikuar	načrtovana
planifikuar	načrtovano
planifikuar	načrtovan
planifikuar	načrtovani
planifikuar	načrtovana
planifikuar	načrtovano
planifikuar	načrtovane
ekuacioni	enačba
veriperëndim	severozahodni
veriperëndim	sz
veriperëndim	severozahodno
salvador	salvador
historikisht	zgodovinsko
moselle	moselle
nivelet	plasti
nivelet	ravni
nivelet	stopnje
nivelet	nivoji
dobishme	uporaben
dobishme	koristno
dobishme	uporabna
dobishme	uporabno
dobishme	koristna
dobishme	koristno
dhuroi	podarja
dhuroi	podaril
vargu	verz
muzikant	glasbenik
statuja	kipe
statuja	kipi
statuja	kipec
statuja	kip
statuja	kipa
kapaciteti	zmogljivosti
kapaciteti	zmogljivost
kapaciteti	kapaciteta
diellore	sončna
diellore	sončni
diellore	sončne
diellore	sončno
temat	teme
temat	teme
holla	denar
holla	gotovino
holla	gotovina
peshë	težo
peshë	utež
peshë	teža
street	ulico
street	street
street	ulica
refuzoi	zavrnjena
refuzoi	zavrnjeno
gjerësia	širino
gjerësia	širina
antik	starina
antik	starinski
padyshim	definitivno
padyshim	vsekakor
padyshim	zagotovo
padyshim	nedvomno
natyrisht	naravno
shokë	tovariši
shokë	prijateljev
shokë	prijatelji
shokë	friends
shokë	prijatelje
qëllimet	cilji
qëllimet	cilji
profile	profile
profile	profilov
profile	profili
asnje	nobene
asnje	nobenega
asnje	noben
asnje	nobena
serioze	resne
serioze	resna
serioze	resno
serioze	resni
zhvillimet	dogajanja
reforma	reforme
reforma	reforme
reforma	reformo
reforma	reforma
shoku	buddy
shoku	stari
shoku	frajer
pakta	vitka
pakta	slim
oliver	oliver
oliver	oliverja
enë	zabojnik
enë	posoda
enë	posode
enë	plovil
enë	plovila
dhunë	nasilje
kryesisë	predsedovanje
italianë	italijani
faktor	dejavnik
faktor	faktor
css	css
hat	hut
gropë	jamo
gropë	brezno
politikat	politika
politikat	politiki
politikat	politiko
politikat	politike
politikat	politik
politikat	police
politikat	politike
royal	kraljevi
royal	kraljevsko
royal	royal
royal	kraljevo
shtyp	tiska
shtyp	pritisni
shtyp	tisk
shtyp	novinarji
kristo	christo
drurit	les
kroacia	hrvaška
gregorian	gregorijanski
elbasani	elbasan
kapitulli	poglavje
anija	ladjo
anija	ladja
anija	jadrnica
anija	ladja
anija	čoln
dos	dos
hungareze	madžarsko
hungareze	madžarski
hungareze	madžarska
ndikon	vpliva
ndikon	vplivi
ndikon	vplivi
projektuar	zasnovan
projektuar	zasnovana
relative	sorodnik
relative	relativna
relative	relativno
johnson	johnson
pranuan	sprejeta
pranuan	sprejete
pranuan	sprejet
pranuan	sprejeto
pranuan	sprejet
meksika	mehika
lëviz	selitev
lëviz	premikanje
komunikimi	obveščanje
komunikimi	komunikacija
komunikimi	komuniciranje
komunikimi	sporazumevanje
komunikimi	sporočanje
beson	verjame
road	pot
road	cesta
jashtëzakonisht	izjemno
jashtëzakonisht	izredno
tregohet	prikazano
tregohet	prikazan
tregohet	indicirano
anna	ana
anna	anna
rëndësia	pomembnost
rëndësia	pomen
rëndësia	pomembnost
human	humano
human	humani
human	človeško
human	človeška
human	človeški
mediat	medijev
mediat	mediji
mediat	media
elektromagnetike	elektromagnetno
elektromagnetike	elektromagnetne
elektromagnetike	elektromagnetni
elektromagnetike	elektromagnetna
efekti	učinka
efekti	učinek
efekti	efekt
jordan	jordan
hungari	madžarsko
hungari	madžarska
njerez	ljudje
njerez	ljudstvo
njerez	osebe
njerez	ljudi
case	case
case	zaboj
case	primer
mundet	lahko
mundet	lahko
rio	rio
bukuresht	bukarešti
brendësi	notranjost
brendësi	celinskih
braktisur	zapuščeno
braktisur	zapuščen
braktisur	zapuščena
braktisur	zapuščeni
braktisur	zapuščeno
artistë	umetniki
kalimi	prehodno
kalimi	prehod
kalimi	prehod
kalimi	prečkanje
kalimi	prehod
intelektual	intelektualna
intelektual	intelektualne
intelektual	intelektualno
konstante	konstanta
konstante	stalno
ndjenja	občutek
ndjenja	občutki
ndjenja	počutje
ndjenja	občutki
ndjenja	čustev
ndjenja	čustva
ndjenja	občutke
ilegale	nezakonito
ilegale	nezakonita
ilegale	nezakonit
shpjegon	razloži
shpjegon	razlaga
shpjegon	pojasnjuje
klasë	razred
klasë	pouk
make	naredi
perandorake	cesarski
perandorake	carski
perandorake	imperial
rënia	upadanje
rënia	upad
rënia	padanje
rënia	padec
rënia	padajoči
rënia	padajo
grafike	grafični
grafike	grafično
kaluara	pretekli
kaluara	preteklost
kaluara	preteklosti
ndjeshëm	občutljivo
ndjeshëm	občutljive
ndjeshëm	občutljivi
ndjeshëm	občutljiv
ndjeshëm	občutljiva
ndjeshëm	znatno
ndjeshëm	občutno
frika	strah
monedhat	kovance
monedhat	kovanci
zur	zur
ngjitur	prilepil
gjerësi	širine
gjerësi	širino
gjerësi	širina
pike	pike
pike	piquet
shënimet	opombe
shënimet	opombi
shënimet	zapiski
shënimet	odložišče
leje	dovoljenje
leje	dovoljenje
leje	dovoli
institucioni	nosilec
institucioni	zavod
institucioni	institucijo
institucioni	ustanova
institucioni	institucija
pension	upokojitev
pension	upokojeni
pension	upokojen
pension	upokojil
pension	pokojnina
pension	pokojnine
pension	pokojnino
jackson	jackson
kimik	kemikalija
kimik	kemična
kimik	kemijsko
kimik	kemično
kimik	pralnica
ngrohtë	topla
ngrohtë	topel
ngrohtë	topli
ngrohtë	toplo
përshtatur	prilagojena
përshtatur	prilagojeno
përshtatur	prirejen
përshtatur	prilagojena
përshtatur	prilagojene
përshtatur	prilagojen
përshtatur	prilagojeni
përshtatur	prilagojeno
diplomat	diplomat
diplomat	diplome
ndikojnë	vplivanje
ndikojnë	vpliv
akuzuar	obtožen
akuzuar	obtožena
akuzuar	obtoženi
akuzuar	napolnjen
akuzuar	zaračuna
akuzuar	napolnjeno
kështjellës	citadele
variant	varianta
variant	različica
variant	variacije
jepen	zagotovljenih
jepen	dano
jepen	danih
fenomen	fenomen
fenomen	pojav
autore	avtor
anësore	bočni
anësore	bočna
anësore	bočno
përfundimtar	končna
përfundimtar	končni
ivan	ivan
ivan	ivana
bashkohen	združi
bashkohen	združite
pozitiv	pozitiven
pozitiv	pozitivni
pozitiv	pozitivna
pozitiv	pozitivno
pozitiv	pozitivne
oqeanin	ocean
sëmurë	bolan
rrënjë	korenina
rrënjë	korena
rrënjë	koren
rrënjë	korenine
rrënjë	root
rrënjë	korenine
mbulon	zajema
mbulon	prevleke
mbulon	pokrovi
bujqësia	kmetijstvo
little	male
little	mali
kërkime	raziskave
kërkime	raziskava
kërkime	raziskovanje
kërkime	vpogled
fillestar	začetnik
fillestar	začetni
fillestar	začetna
fillestar	začetno
fillestar	novinec
fillestar	začetnica
fillestar	zelenec
fillestar	starter
mbaron	konci
mbaron	konča
shpenzimet	izdatki
shpenzimet	poraba
shpenzimet	stroški
shpenzimet	izdatki
fisnike	plemenite
fisnike	plemenit
fisnike	plemenito
fisnike	plemenita
fisnike	plemeniti
dëmtuar	poškodovano
dëmtuar	poškodovanih
dëmtuar	poškodovan
dëmtuar	poškodovani
dëmtuar	poškodovane
dëmtuar	poškodovana
shifra	števki
shifra	številke
shifra	figure
egra	divja
egra	wild
egra	divje
egra	divji
zgjat	traja
luftëtarë	vojščaki
luftëtarë	bojevniki
luftëtarë	bojevnike
luftëtarë	borca
luftëtarë	borci
dekoruar	odlikovan
hera	hera
hera	hero
kumanovë	kumanovem
donin	iskani
donin	iskana
ideve	zamisli
ideve	idej
ideve	ideje
pavarësia	samostojnost
pavarësia	neodvisnost
kaltër	modro
kaltër	modre
kaltër	modri
kaltër	modra
shkrimtarit	pisec
shkrimtarit	pisateljica
shkrimtarit	pisatelj
zbulimi	zaznavanje
zbulimi	zaznava
zbulimi	odkrivanje
zbulimi	odkritje
zbulimi	discovery
sëmundja	bolezen
sëmundja	bolezni
sëmundja	bolezen
sëmundja	bolezni
sëmundja	bolezen
sëmundja	bolezni
krerët	vodje
krerët	voditelji
cikli	ciklus
cikli	cikel
pasuria	bogastva
pasuria	bogastvo
pasuria	bogastva
pasuria	bogastvo
pasuria	premoženje
çmimet	cen
çmimet	cene
had	hud
funksionon	dela
funksionon	deluje
dhuruar	podarja
dhuruar	podaril
përse	zakaj
prekur	prizadeta
prekur	prizadetih
prekur	prizadete
prekur	prizadeti
prekur	prizadet
prekur	prizadeto
prekur	dotaknila
prekur	dotaknil
maqedonase	makedonski
palë	par
palë	para
gabuar	narobe
gabuar	napačno
gabuar	napačen
mbështetet	zanaša
produktet	produkti
produktet	proizvodi
produktet	izdelki
statistika	statistika
statistika	statistike
statistika	statistiko
claude	claude
biologjike	biološko
biologjike	biološke
biologjike	biološki
biologjike	biološka
dritare	windows
dritare	okna
dritare	okence
dritare	okno
provuar	dokazala
provuar	dokazano
provuar	izkazal
provuar	dokazal
provuar	dokazane
provuar	dokazano
provuar	dokazana
moral	moralni
moral	nauk
moral	moralna
moral	moralno
moral	morale
moral	moralo
moral	morale
moral	moralo
moral	morala
atdheun	domovino
atdheun	domovinska
atdheun	domovina
kërkohet	zahtevana
kërkohet	zahtevane
kërkohet	zahtevani
kërkohet	zahtevan
kërkohet	zahtevano
kërkohet	zahtevana
kërkohet	zahtevani
kërkohet	zahtevan
kërkohet	zahtevano
kërkohet	iskani
kërkohet	iskana
sachsen	sachsen
ballit	obrvi
mesazh	sporočilo
vegla	orodja
vegla	orodje
makinat	avte
makinat	avtomobili
makinat	avti
makinat	avtomobile
makinat	vozil
makinat	vozila
makinat	stroji
tahir	tahir
marrëveshja	sporazum
marrëveshja	dogovor
marrëveshja	dogovor
alberto	alberto
komunale	občinski
komunale	sanitarije
parimi	princip
parimi	načelo
vatikani	vatikanu
vatikani	vatikan
con	con
mary	marija
mary	mary
rezistenca	upor
rezistenca	odpornost
rezistenca	odpor
rezistenca	upiranje
vasil	vasil
bei	bei
mendim	misel
mendim	mnenje
mendim	mnenja
mendim	razmišljanje
mendim	razmišljanja
mendim	naravnanost
katrore	kvadratnih
katrore	kvadrat
kuadrin	okviri
turqve	turki
revolucioni	revolucijo
revolucioni	revolucije
revolucioni	revolucija
populluar	poseljenih
teknikë	tehnika
teknikë	tehniko
teknikë	tehniki
teknikë	tehniki
vërtetuar	dokazane
vërtetuar	dokazano
vërtetuar	dokazana
same	ista
same	enaka
same	enako
same	isto
temperaturë	vročina
traktati	pogodba
praninë	prisotnost
praninë	prisotnosti
praninë	navzočnost
california	california
california	kalifornija
sub	podmornico
sub	sub
shërbente	služil
turqisht	turška
turqisht	turški
turqisht	turško
aspekte	vidike
aspekte	vidiki
konfederata	konfederacija
konfederata	konfederacijo
tjerat	počitka
tjerat	počitek
përfshihet	vključeni
përfshihet	vključena
përfshihet	vključene
përfshihet	vključen
përfshihet	vključeno
motor	motorja
motor	motor
motor	motocikel
motor	motor
motor	motor
ndërtesë	zgradba
ndërtesë	stavba
besonte	verjel
besonte	verjela
besonte	verjeli
rrethanat	okoliščine
rrethanat	okoliščine
rrethanat	okoliščin
dramatike	dramatična
dramatike	dramatičen
dramatike	dramatične
dramatike	dramatično
leopold	leopold
shprehja	izraz
shprehja	izražanje
shprehja	izrazi
way	pot
way	način
fije	sklop
fije	pramen
fije	nit
kolektive	kolektivna
kolektive	kolektivno
kolektive	kolektiv
garë	dirka
garë	dirko
garë	rasa
prusisë	prusija
parlamentar	parlamentarna
parlamentar	parlamentarno
parlamentar	parlamentarni
bad	hudo
bad	slaba
bad	slabo
bad	bad
bad	slab
bad	budd
distanca	oddaljenost
distanca	razdalja
distanca	razdalje
dëshmor	mučenik
turizmi	turizem
selim	selim
edicioni	izdaja
cambridge	cambridge
matematikë	matematika
matematikë	matematiko
matematikë	matematika
matematikë	matematiko
matematikë	matematiki
matematikë	matematika
monumente	spomenikov
marco	marco
përshkruhet	opisano
përshkruhet	opisane
përshkruhet	opisan
përshkruhet	opisani
përshkruhet	opisana
shpeshherë	pogosto
qëndrore	osrednje
qëndrore	centralne
qëndrore	centralno
qëndrore	osrednji
qëndrore	centralni
jork	yorku
jork	york
jork	yorka
universal	univerzalno
universal	univerzalnih
universal	univerzalni
universal	univerzalne
universal	univerzalna
mbështet	podpira
socialist	socialdemokratov
përgjithmonë	večno
përgjithmonë	zavedno
hani	hani
hani	jej
hani	jest
hani	jejte
tregtar	trgovina
tregtar	trgovec
ekzistonte	obstajal
ekzistonte	obstajala
ekzistonte	obstajali
mesjetar	srednjeveški
marino	marino
castro	castra
castro	castro
azur	azur
revolucionare	revolucionarne
ntupdate	ntupdate
vargjet	kitic
vargjet	besedila
vargjet	besedilo
zbulon	razkrije
zbulon	razkriva
zbulon	odkriva
argjendi	srebrn
argjendi	srebro
argjendi	srebrno
argjendi	srebrna
argjendi	silver
auto	samodejno
auto	samodejna
auto	auto
hënë	mesec
hënë	luna
hënë	luni
hënë	moon
topin	žogo
topin	žoga
topin	žogica
singh	singh
harruar	pozabljen
harruar	pozabljena
harruar	pozabljeno
harruar	pozabljeni
harruar	pozabil
harruar	pozabila
faktorë	faktorji
faktorë	dejavniki
lumenjtë	rek
lumenjtë	reke
lugë	žlice
lugë	žlica
lugë	žlico
lugë	žlička
pjellore	plodno
pjellore	plodna
përbërëse	sestavina
play	igraj
shëndetësor	zdravje
shëndetësor	zdravja
punësuar	zaposlena
punësuar	zaposleni
punësuar	zaposlen
punësuar	najel
punësuar	najeti
punësuar	najeta
përkohësisht	začasno
boton	objavlja
ese	spis
ese	esej
ese	eseje
prezent	prisotna
prezent	prisotni
prezent	prisotno
prezent	sedanjost
prezent	prisoten
ekspozitë	razstava
ekspozitë	razstave
ekspozitë	razstavi
ekspozitë	razstavo
ekspozitë	razstava
kryera	predano
kryera	storjena
kritikë	kritika
kritikë	kritiko
kritikë	kritik
kritikë	kritike
kritikë	kritiki
kritikë	kritike
kritikë	kritični
kritikë	kritična
kritikë	kritičen
kritikë	kritične
kritikë	kritično
zelanda	zelandija
zelanda	zelandijo
zelanda	zelandije
kujdesin	skrb
kujdesin	skrbna
takimi	seji
takimi	srečanje
takimi	sestanek
law	pravo
law	zakon
psikologjike	psihološko
psikologjike	psihološki
psikologjike	psihološka
patrick	patrick
patrick	patrik
rurale	podeželski
rurale	podeželje
rurale	podeželske
rurale	podeželska
shqiponja	orel
shqiponja	eagle
shqiponja	orla
shqiponja	orli
vullnetare	prostovoljni
vullnetare	prostovoljna
vullnetare	prostovoljno
vullnetare	prostovoljec
lideri	vodja
lideri	leader
gjet	najdeno
gjet	najdeni
gjet	najdena
gjet	najden
brown	rjavo
brown	rjavi
brown	rjave
brown	rjava
kontribute	prispevki
naruto	naruto
patriot	domoljubno
patriot	patriot
patriot	domoljub
propozuar	predlagano
propozuar	predlagani
propozuar	predlagane
propozuar	predlagan
propozuar	predlagana
propozuar	predlaganih
solo	solo
gjethet	listje
gjethet	listi
gjethet	listov
shuma	vsota
shuma	seštevek
shuma	vsote
shuma	zneski
shuma	količina
shuma	znesek
sportiv	športno
hekuri	železo
hekuri	železov
hekuri	železna
hekuri	železa
rks	rks
tulla	opeka
tulla	opeke
tulla	brick
tulla	opeka
tulla	opeko
nata	noč
komunal	občinski
kushtetuta	ustava
kundërta	nasprotno
kundërta	nasproti
kundërta	nasprotje
veprimeve	dejanja
veprimeve	ukrepi
pjesëmarrjen	udeležba
pjesëmarrjen	udeležbo
pjesëmarrjen	udeležbe
pjesëmarrjen	sodelovanje
beni	beni
beni	bena
beni	ben
beni	benny
mini	mini
koncept	pojem
koncept	koncept
veçori	lastnost
veçori	značilnost
transporti	prevoz
transporti	prevozi
transporti	prevozno
transporti	prevoz
transporti	transport
transporti	promet
arrit	dosežen
arrit	dosežena
arrit	doseženo
arrit	dosežene
arrit	dosežene
arrit	dosežen
arrit	dosežena
arrit	doseženo
arrit	doseženi
mjafton	dovolj
mjafton	zadostuje
organi	organ
organi	orgle
azi	azija
artificiale	umetne
artificiale	umetna
artificiale	umetno
artificiale	umetni
artificiale	umetnega
michelangelo	michelangelo
munich	münchen
munich	münchnu
rregulla	pravila
rregulla	predpisi
rregulla	pravilo
her	hare
portugali	portugalska
portugali	portugalsko
portugali	portugalski
portugali	portugalske
hapat	stopinje
hapat	koraki
hapat	stopnice
hapat	koraki
versionin	različica
versionin	različice
llogaritur	izračunana
llogaritur	izračunano
llogaritur	izračunan
llogaritur	izračunani
llogaritur	ocenjeno
llogaritur	ocenjen
llogaritur	ocenjeni
llogaritur	ocenjena
thone	povej
zgjatur	razširjeni
zgjatur	razširjeno
zgjatur	podaljšana
zgjatur	podaljšano
