que	toga
càpita	capita
càpita	stanovniku
tasso	tasso
excedent	višak
zedong	zedong
pernambuco	pernambuco
rip	rip
meier	meier
nikki	nikki
nikki	niki
pará	pará
eurobasket	eurobasket
lobos	lobos
gustaf	gustaf
saldo	mjerilo
saldo	bilans
commemoratives	komemorativna
heidegger	heidegger
argenteus	argenteus
snape	snape
nimega	nijmegen
wichita	wichita
gallagher	gallagher
remodelar	preuređenje
fink	fink
laser	laser
sivas	sivas
reglamentació	propis
anh	anh
madagascariensis	madagascariensis
carnot	carnot
ney	ney
rens	irvasi
quinto	quinto
christiane	christiane
cynthia	cynthia
ballarines	plesači
maddalena	maddalena
derbyshire	derbyshire
nishikori	nishikori
proteica	biosinteza
durat	trajalo
iturbide	iturbide
abisme	ponor
skopje	skoplje
filho	filho
bulevard	boulevard
bulevard	bulevar
montparnasse	montparnasse
aldrich	aldrich
speer	speer
coincidències	mečevi
coincidències	mečevima
coincidències	mečeva
coincidències	mečeve
katniss	katniss
pilat	pilate
upn	upn
vivian	vivian
channing	channing
seo	seo
hewlett	hewlett
algoritme	algoritam
fetal	hemoglobin
pingüí	pingvin
gasol	gasol
hiena	hijena
placebo	placebo
altaveu	predsjedavajući
altaveu	predsjedavajućeg
bsc	bsc
costello	costello
amalia	amalia
shepard	šepard
sole	sole
hôpital	hôpital
shandong	shandong
climatologia	klimatologija
inhibir	spreči
signataris	potpisnici
lenny	lenny
vitali	vitali
rijeka	rijeka
ellie	eli
lecce	lecce
kaplan	kaplan
pingüins	pingvina
anelles	prstenovi
hendrix	hendrix
custodia	staranje
custodia	pritvoru
terminator	terminator
ifni	ifni
rooney	rooney
elk	elk
selectiu	selektivna
talking	pričao
slim	slim
vespucci	vespucci
valli	valli
haile	haile
sospitava	sumnja
sospitava	osumnjičen
aero	aero
úlcera	ulkus
jstor	jstor
elgin	elgin
coldplay	coldplay
marianna	marianna
jsp	jsp
fulton	fulton
nicòsia	nikozija
micenes	mikena
bashir	bashir
chennai	chennai
coordenada	koordinaciju
gauthier	gauthier
alliberades	oslobođena
agraït	grateful
jennings	jennings
pagoda	pagoda
molest	uzrujana
niki	niki
brass	bras
bergara	bergara
armida	armida
digest	digest
punxa	pinches
udp	udp
toscanini	toscanini
amalgama	amalgam
decidint	odlučujući
innecessari	nepotreban
lutz	lutz
chacón	chacón
eastman	eastman
amanita	amanita
dirichlet	dirichletov
hartley	hartley
hereta	naslijediti
belgrano	belgrano
cortines	zavjese
bernabéu	bernabéu
carole	carole
amina	amina
complicació	komplikacija
cela	cela
wyatt	wyatt
meer	meer
kathy	kathy
gratitud	zahvalnosti
gratitud	zahvalnost
buffa	buffa
caiman	caiman
wmflabs	wmflabs
tapia	tapia
hathaway	hathaway
conglomerats	konglomerata
avril	avril
paraigua	krovna
paraigua	kišobranom
electròlisi	elektroliza
auber	auber
ponta	ponta
bibliographie	bibliographie
sagnat	krvarenje
óssa	ursa
colt	colt
metacritic	metacritic
huertas	huertas
sternberg	sternberg
corse	corse
inverteix	invert
avalon	avalon
miyazaki	ayumi
tyson	tyson
arruïnat	uništenog
giancarlo	giancarlo
caramel	caramel
caramel	candy
tieta	tetka
tieta	tetka
dormint	spavanje
mean	mean
stanisław	stanisław
monumento	monumento
penalització	penala
penalització	kazna
contaminant	pollutant
sakura	sakura
liebig	liebig
edirne	edirne
polzada	pedalj
harrington	harrington
mammalia	mammalia
turista	turistička
turista	turističkih
emular	oponaša
évora	évora
cyprinus	cyprinus
kursk	kurska
làsers	lasera
rotlle	roll
analítiques	analitička
linus	linus
ciel	ciel
dyke	dyke
mcqueen	jurić
dinamita	dinamit
rolland	rolland
transitori	oscilacije
tramitació	obrade
tramitació	obradu
tramitació	obradi
tramitació	rukovanje
ètnicament	etnički
elsevier	elsevier
sulla	sulla
brutalment	brutalno
operaris	operateri
operaris	operatera
ebola	ebola
fallades	baje
jessie	jessie
mertens	mertens
emanuele	emanuele
kush	kush
vaquer	kauboj
minos	minos
arakan	arakan
celestina	celestina
saigon	saigon
kairuan	kairuan
brendan	brendan
archie	archie
geraldine	geraldine
dorm	spavanje
maris	maris
eureka	eureka
parms	parms
carpeta	direktorij
kitab	kitab
shigeru	shigeru
solaris	solaris
dxd	dxd
hind	hind
ing	ing
donatius	donacija
donatius	donacije
ursula	ursula
bale	bale
ullal	tusk
querétaro	querétaro
kruger	kruger
addicions	dodatke
emiliano	emiliano
kwa	kwa
votant	glasača
votant	glasačke
homeopatia	homeopatija
fateh	fateh
gorizia	gorizia
pak	pak
stratford	stratford
programades	zakazana
educats	obrazovana
educats	obrazovani
txernòbil	černobilu
moderato	moderato
aplaudiments	aplauzom
trèvol	clover
mpa	mpa
paganini	paganini
dictatorial	diktatorski
medicago	medicago
testicles	testisi
ecològiques	ekološka
brevirostris	brevirostris
nieves	nieves
sdss	sdss
mahabharata	mahabharata
gentilhome	thane
alls	lukom
liv	liv
eileen	eileen
konstantín	konstantin
expressats	izraženo
lumen	lumen
radcliffe	radcliffe
dara	dara
patty	peti
mister	mister
isomorfisme	izomorfizam
bertolt	bertolt
yom	jom
bmc	bmc
luka	luka
ajustament	podešavanje
xiao	xiao
fairfield	fairfield
tifus	tifus
conquistador	konkvistador
altaveus	govornika
altaveus	govornici
dyson	dyson
nih	nih
premium	premium
animades	animirani
fertilització	oplodnju
valeria	valeria
cobb	kob
strasbourg	strazburu
ctesifont	ktesifon
hud	hud
convocatòries	poziva
poincaré	poincaré
puget	puget
sheriff	šerif
rudi	rudi
fognini	fognini
edna	edna
botvínnik	botvinik
uto	uto
uwe	uwe
brazzaville	brazzaville
combinatòria	kombinatorika
carismàtic	harizmatičan
armilla	vest
axb	axb
normalitzar	normalize
brewster	brewster
quintero	quintero
vance	vance
ipad	ipad
shortsummary	shortsummary
innecessària	nepotreban
netscape	netscape
legendre	legendre
pawnee	pawnee
caín	cain
algo	nešto
dsm	dsm
bangalore	građevinska
ard	ard
ftp	ftp
asclepi	asklepije
kumar	kumara
mónaco	mónaco
nemo	nemo
pachuca	pachuca
diplomes	diplome
fulham	fulham
moran	moran
auditor	revizor
canibalisme	kanibalizam
hertha	hertha
buzz	baz
jozef	jozef
suborns	mita
heparina	heparin
qinghai	qinghai
astra	astra
kvitová	kvitová
cunha	cunha
levin	levin
manifestant	manifestuje
passatemps	hobi
adob	đubriva
presentin	dostaviti
sinope	sinopa
ignaz	ignaz
gordià	gordijan
salaam	salaam
esquer	mamaca
pcb	pcb
serenitat	serenity
arribades	dolazaka
sax	sax
proporcionalment	proporcionalno
erzurum	erzurum
erzurum	vilajet
plantagenet	plantagenet
pitcairn	pitcairn
gladbach	gladbach
sensibilització	svijesti
desesperadament	očajnički
torrens	torrens
justos	pravedni
perdedors	gubitnici
pearce	pearce
goldoni	goldoni
toluca	toluca
burger	burger
quique	quique
emprenedor	preduzetnik
raper	reper
ecclesia	ecclesia
salieri	salieri
luteranisme	luteranizam
minnelli	minnelli
nefertiti	nefertiti
ohrid	ohrid
commedia	commedia
acuña	acuña
serre	serre
jaroslav	jaroslav
gpu	gpu
altman	altman
esquiador	skijaš
sonderburg	sonderburg
reversió	poništenje
eucalyptus	eukaliptus
aron	aron
erectus	erectus
ralf	ralf
cheshire	cheshire
educadors	predavači
metanol	metanol
nanotecnologia	nanotehnologija
sør	sør
encantada	oduševljen
antônio	antônio
lutea	lutea
lib	lib
connolly	connolly
björn	björn
atahualpa	atahualpa
bloquejant	blokirati
allāh	allāh
programats	programirana
programats	programiran
pembroke	pembroke
whois	whois
memoriam	memoriam
rubus	rubus
kabir	kabir
quattro	quattro
yoko	yoko
busseig	ronjenju
meló	melon
meló	dinje
ericsson	ericsson
asc	asc
sarkozy	sarkozy
sarkozy	sarkozyja
ezra	uzejr
erika	erika
dion	dion
bani	bani
virgo	djevica
takeshi	takeshi
hawke	hawke
bruts	bruto
lepra	lepra
determinisme	determinizam
asimov	asimov
danielle	danielle
vermeer	vermeer
escolarització	školovanja
escolarització	školovanje
martine	martine
hayward	hayward
viña	viña
spot	tačka
jeunesse	jeunesse
canoa	kanu
poussin	poussin
lully	lully
dosrius	bukurešt
nevis	nevisa
grange	grange
borratxo	napije
ascoli	ascoli
cedric	cedric
divergent	divergentna
wilfried	wilfrieda
rhin	rhin
antioxidant	antioksidant
tarantino	tarantino
jacksonville	jacksonville
siècles	siècles
cic	cic
ribbentrop	ribbentrop
šafářová	šafářová
maldat	zlo
negociat	dogovorila
mcdonnell	mcdonnell
kuhn	kuhn
turnbull	turnbull
ocasionat	izazvalo
ocasionat	uzrokovala
ocasionat	uzrokovane
ocasionat	izazvao
ocasionat	izazvala
guadiana	guadiana
durch	durch
unicef	unicef
oblidats	zaboravili
janés	janes
polanski	polanski
gondwana	gondvana
triana	triana
hafiz	hafiz
alcaraz	alcaraz
corso	corso
deserció	dezerter
integer	cijelobrojni
monogatari	monogatari
böhm	böhm
baton	baton
brahmaputra	brahmaputra
numismàtica	numizmatika
mimi	mimi
merops	merops
dolby	dolby
uigurs	ujguri
torpede	torpedo
pescara	pescara
gilmore	gilmore
èsquil	eshil
iolanda	yolanda
confuci	konfučije
györgy	györgy
itu	itu
ramsey	ramsey
mosquit	komarac
mesozoic	mezozoik
rodi	rodij
zhi	zhi
connie	connie
chambre	chambre
mustang	mustang
brindisi	brindisi
capcom	capcom
glover	glover
saludar	greet
popper	popper
tutti	tutti
villanova	villanova
marchand	marchand
arévalo	arévalo
intencionadament	namjerno
woodrow	woodrow
fluorescents	fluorescentna
promocionals	promotivni
debbie	debi
gigas	gigas
medicació	lijekovima
confort	udobnost
bridget	bridget
merrill	merrill
karlovac	karlovac
peuple	peuple
utf	utf
sprint	sprint
dida	dida
embotit	salami
collier	collier
belo	belo
dobson	dobson
curaçao	curaçao
muguruza	muguruza
llúdria	otter
hillary	hillary
modus	modus
raptors	raptors
obsessionat	obsessed
cui	cui
baku	baku
kama	kama
demille	demille
quod	quod
asexual	bespolno
khaldun	haldun
eagles	orlovi
fiore	fiore
nihon	nihon
milner	milner
niloticus	niloticus
maracaibo	maracaibo
teixir	knitting
bedoll	birch
vertigen	vrtoglavica
léopold	léopold
abp	abp
pèsols	peas
navegables	plovna
carré	carré
angelica	angelica
vern	vern
gsm	gsm
tra	tra
sampdoria	sampdoria
conseil	conseil
dis	dis
toole	toole
mercator	mercator
desviat	preusmjeri
alf	alf
kappa	kappa
shinji	shinji
krause	krause
riviera	rivijera
mormó	mormona
valèria	valeria
strýcová	strýcová
tenebres	tami
tenebres	tama
tenebres	tame
unilateralment	jednostrano
duchamp	duchamp
hobbes	hobbes
caspar	caspar
caspar	gasparo
bangor	bangor
inacceptable	neprihvatljive
insularis	insularis
querrey	querrey
sòter	soter
bourne	bourne
urs	urs
kipling	kipling
wir	wir
luanda	luanda
sander	sander
silvano	silvano
haber	haber
màrmara	marmara
àssad	assad
àssad	asad
demi	demi
pictòrics	pictorial
rko	rko
garcilaso	garcilaso
volk	volk
aime	aime
ihr	ihr
neutralització	neutralizacija
dentada	jagged
herbívor	biljožderi
futurisme	futurizam
singapore	singapur
reactiva	reaguju
palmeiras	palmeiras
kaliningrad	kalinjingrad
carregant	učitavanje
berlusconi	berlusconi
ferris	ferris
lacan	lacan
görges	görges
blanchard	blanchard
mathilde	mathilde
teixeira	teixeira
franctirador	sniper
grunge	grunge
meng	meng
tadeusz	tadeusz
bàrbar	barbari
transit	tranzitna
transit	tranzitne
transit	tranzit
antílop	antelope
quirúrgic	hirurške
révolution	révolution
adhesius	sličice
paterson	paterson
rojer	rojer
coulomb	coulomb
waterhouse	waterhouse
horrors	horrors
nové	nové
dickson	dickson
viquillibres	wikibooks
dag	dag
grands	grands
hamburguesa	burger
petr	petr
rostock	rostock
bowman	bowman
penelope	penelope
butte	butte
lombardi	lombardi
tenorio	tenorio
hogan	hogan
bayeux	bayeux
honshu	honshū
sobrecàrrega	preopterećenje
michal	michal
oun	oun
giraud	giraud
sch	sch
sinceritat	iskrenost
manson	manson
orbis	orbis
libris	libris
cit	cit
quae	quae
samaranch	samaranch
llicenciats	diplomaca
acqua	acqua
cyrano	cyrano
caldas	caldas
olof	olof
honest	honest
eufòria	euforija
horne	horne
murta	myrtle
hiroshi	hiroshi
assur	assur
scripts	scenarije
espeleologia	speleologija
eintracht	eintracht
bau	bau
barbuda	barbuda
gerrit	gerrit
boer	boer
tabasco	tabasco
griswold	griswold
còdec	codec
sade	sade
privacitat	privatnost
còmplice	saučesnik
léonard	léonard
tahmasp	tahmasp
aust	aust
sein	sein
tanaka	tanaka
schopenhauer	schopenhauer
matkowski	matkowski
melvin	melvin
connery	connery
resa	moli
olmos	olmos
daga	bodež
sup	sup
holocè	holocene
regius	regius
concèntrics	concentric
suiza	suiza
vogue	vogue
numa	numa
tiffany	tiffany
democratització	demokratizaciju
mladenovic	mladenović
xxvii	xxvii
escurçó	viper
bosons	bozoni
exfoliació	kalavost
terapèutics	terapeutske
cnes	cnes
nelly	nelly
soccerway	soccerway
moody	moody
alva	alva
doblegar	yarra
bastilla	bastille
mateos	mateos
cowboys	cowboys
mantegna	mantegna
bluetooth	bluetooth
validar	validate
penediment	pokajanje
sylvestris	sylvestris
subratlla	podvući
diesel	dizel
lal	lal
radioteràpia	radioterapiju
hollow	šuplju
pvc	pvc
zahir	zahir
consegüentment	shodno
darren	darren
miroslav	miroslav
lligaments	ligamente
lligaments	ligamenata
laevis	laevis
immanuel	immanuel
pebrots	paprike
alienació	otuđenosti
rotllo	roll
bara	bara
cuixes	bedra
diogo	diogo
hawaià	havajski
amherst	amherst
gelatina	želatin
provocació	provokaciju
poker	poker
cavaliers	cavaliers
penyora	obećanje
edvard	edvard
garda	garda
excreció	izlučivanje
middlesbrough	middlesbrough
restringeix	zabranjen
bopanna	bopanna
neurona	neuron
equus	equus
testosterona	testosteron
vorera	trotoar
inger	inger
courbet	courbet
cabinda	cabinda
mev	mev
pacers	pacers
abrics	grbovima
mitterrand	mitterrand
ange	ange
pubescens	medunac
eps	eps
mapping	mapiranje
pula	pula
iniesta	iniesta
fluorita	fluorit
preserva	očuvati
preserva	očuvanje
excel	excel
weezer	weezer
psg	psg
champlain	champlain
zab	zab
supernoves	supernova
suri	suri
shek	shek
jaffa	jaffa
gladys	gladys
viquinotícies	wikivijesti
satan	šejtan
alquimista	alhemičar
pellegrini	pellegrini
troposfera	troposfera
fdj	fdj
luhansk	luhansk
santonja	santonja
noriega	noriega
aves	aves
tendra	tender
lacy	lacy
rude	nepristojan
memoràndum	memorandum
jamal	jamal
tycho	tycho
pai	pai
nínive	niniva
ježek	ježek
russ	russ
gàngster	gangster
clavells	karanfila
inge	inge
turan	turan
sotto	sotto
lublin	lublin
tutors	čuvari
metodista	methodist
kuomintang	kuomintang
playhouse	playhouse
khomeini	homeini
equinocci	ravnodnevnica
sumer	sumer
originades	porijeklom
orgasme	orgazam
elisabetta	elisabetta
moralment	moralno
peya	peya
giambattista	giambattista
eslovacs	slovaci
tilly	tilly
henning	henning
lumpur	lumpur
beneït	blagoslovljen
beneït	odabrani
sarawak	sarawak
termòpiles	termopila
cfa	cfa
wendell	wendell
callas	callas
percepcions	percepcije
percepcions	percepcija
ayer	ayer
medicines	lijekove
neurotransmissor	neurotransmiter
gennaro	gennaro
asaf	asaf
latif	latif
emulsió	emulzija
twoletter	twoletter
cisteïna	cistein
lillehammer	lillehammer
erfurt	erfurt
wellesley	wellesley
irb	irb
marek	marek
cerezo	cerezo
psicòlegs	psihologa
char	char
mich	mich
digitalment	digitalno
assad	assad
modigliani	modigliani
bergerac	bergerac
vici	potpredsednik
vici	potpredsjednik
vici	vice
waikato	waikato
xia	xije
efe	efe
citosol	citosol
estrògens	estrogen
estrògens	estrogena
mathworld	mathworld
guangxi	guangxi
iguana	iguana
mulhouse	mulhouse
punys	šake
urinari	mokraćna
adele	adela
quiosc	kiosk
agricultor	farmera
odontologia	stomatologija
atelier	atelier
amadeo	amadeo
apagat	off
apagat	sa
gail	gail
sherpa	sherpa
mattek	mattek
ivy	ivy
latvijas	latvijas
analitzador	parser
analitzador	analizator
activision	activision
confucianisme	konfučijanizam
guanyadores	pobjednici
krzysztof	krzysztof
isard	divokoza
eng	eng
tello	tello
poció	napitak
ademar	ademar
xls	xls
doo	doo
takahashi	takahashi
homologia	homologija
ripley	ripley
bom	bom
esplèndid	sjajni
acusen	optuživši
acusen	optužujući
acusen	optužuju
enquadernació	obavezujuća
salvaguarda	očuvaju
maltractaments	maltretiranja
desestimar	odbacuju
desestimar	raspusti
dich	dich
rectificar	korigira
mauthausen	mauthausen
caminada	povećanje
mclean	mclean
cierva	cierva
enfadat	gnjevni
swat	swat
barranquilla	barranquilla
nostrum	nostrum
solta	slobodi
avisat	upozorio
blum	blum
sexy	sexy
langres	langres
premia	nagrade
distribuïdors	distributera
azad	azad
tiziano	tiziano
negligència	uništavanju
psíquica	psihičke
annibale	annibale
sinaloa	sinaloa
zhejiang	zhejiang
xerox	xerox
quimera	himera
posicional	positional
spinoza	spinoza
narva	narva
nano	nano
pipes	cevi
köppen	köppenova
imagina	zamisli
aga	aga
laughton	laughton
pupa	pupa
tnt	tnt
tamaulipas	tamaulipas
californica	californica
rescatats	spašena
ide	ide
cbe	cbe
directoris	direktorija
warm	toplim
warm	toplom
warm	tople
fiona	fiona
escriptores	pisci
escriptores	pisaca
escriptores	piscima
mildred	mildred
niculescu	niculescu
redgrave	redgrave
prejudici	predrasuda
dönitz	dönitz
paradiso	paradiso
fis	kugle
chrome	hrom
filogènia	filogenetika
hauser	hauser
sincerament	iskreno
mcmahon	mcmahon
ramanujan	ramanujan
escarlata	grimizu
maquiavel	machiavelli
bronson	bronson
liberté	liberté
heller	heller
chaucer	chaucer
guimarães	guimarães
castelnuovo	castelnuovo
incest	incest
escenificació	izvođenja
toba	toba
muzeum	muzeum
léo	léo
dagobert	dagobert
inspectors	inspektori
segrestada	otet
segrestada	kidnapovao
segrestada	kidnapovan
beglerbegi	beglerbeg
diagnòstics	dijagnostika
marietta	marietta
lietuvos	lietuvos
honestedat	iskrenost
václav	václav
anderlecht	anderlecht
dachau	dachau
chantal	chantal
mikael	mikael
còmmode	komod
cicatrius	ožiljaka
battuta	battuta
frodo	frodo
racionalitat	racionalnost
bartlett	bartlett
cersei	cersei
hanau	hanau
pcc	pcc
marat	marat
cardoso	cardoso
acreció	akrecija
kemp	kemp
infermeres	sestre
infermeres	sestara
megadeth	megadeth
caront	haron
logotips	logos
ciro	ćiro
interrogatori	ispitivanja
needham	needham
atalanta	atalanta
psd	psd
motoritzada	motornog
milford	milford
amazona	amazon
ludovic	ludovic
abreu	abreu
conserves	canned
schiavone	schiavone
kiribati	kiribati
lajos	lajos
hasse	hasse
hadley	hadley
salam	salam
schindler	schindler
cuomo	cuomo
zaman	zaman
besar	ljubi
besar	ljubim
carolyn	carolyn
bop	bop
romsdal	romsdal
danse	danse
brassica	brassica
mönchengladbach	mönchengladbach
iugoslaus	jugoslaveni
inversor	investitor
inversor	investitora
simona	simona
ddr	ddr
retardat	odložena
r}}}}	r}}}}
genji	genji
mirava	gledao
mirava	posmatrali
mirava	posmatrao
shaanxi	shaanxi
auburn	auburn
lamborghini	lamborghini
bowling	bowling
lévy	lévy
charpentier	charpentier
descarrega	preuzimanje
sphinx	sfinga
devastador	razornog
malmeses	oštećeni
malmeses	oštećeno
malmeses	oštećen
hectàrea	hektar
ambiciosos	ambiciozan
ambiciosos	ambiciozni
aerosol	aerosol
didi	didi
mhc	mhc
lauderdale	lauderdale
spla	spla
greenberg	greenberg
bickel	bickel
scuola	scuola
zoroastrisme	zoroastrizam
crowe	crowe
sèsam	susam
ambroise	ambroise
caçadora	slayer
escriba	pisar
winterthur	winterthur
gideon	gideon
vadim	vadim
montagu	montagu
yaqub	jakuba
mais	mais
gibb	gibb
horatio	horatio
cazorla	cazorla
bandar	bandar
raonic	raonić
dixie	dixie
tgv	tgv
christensen	christensen
kala	kala
mechelen	mechelen
biao	biao
chansons	šansone
acton	acton
omet	preskočiti
fotograma	okvir
neruda	neruda
welf	welf
marathon	maraton
sutura	suture
azevedo	azevedo
urbe	urbe
joël	joël
espace	espace
conspiracions	zavjeru
apòstrof	apostrophe
lliris	ljiljani
lliris	ljiljanima
kimi	kimi
florentino	florentino
vin	vin
buffer	tampon
midlands	midlands
selassie	selassie
correspondències	mapa
correspondències	mape
jansen	jansen
implícit	implicitni
clash	sukob
lacroix	lacroix
dominus	dominus
arbustiva	žbun
polly	polly
première	première
radu	radu
entretenir	entertain
cukor	cukor
cathy	cathy
obsoletes	prevaziđen
uzun	uzun
phraya	phraya
åland	olandska
campestre	campestre
