και	ve
εξοπλισμό	vites
εξοπλισμό	dişli
επέλεξε	seçti
ενδεχομένως	muhtemelen
ενδεχομένως	muhtemel
ενδεχομένως	potansiyel
εκπαιδευτικό	eğitici
εκπαιδευτικό	eğitim
σοβαρή	ciddi
σοβαρή	şiddetli
αποελ	apoel
ιατρός	hekim
επιγραφές	yazıtlar
αποσπάσματα	çıkartır
αποσπάσματα	alıntılar
βαριά	ağır
βαριά	agir
ουρανό	gökyüzü
ουρανό	gök
ουρανό	sky
κόντρα	contra
κόντρα	karsi
κόντρα	aleyhinde
κόντρα	karşı
ταξίδια	yolculuk
ταξίδια	seyahat
ταξίδια	seyahatte
ταξίδια	yolculuk
ταξίδια	seyahat
ταξίδια	seyahat
ταξίδια	gezileri
θετικές	olumlu
θετικές	pozitif
φάσεις	aşama
φάσεις	evre
φάσεις	aşama
ήρωες	kahramanlar
ήρωες	kahraman
κρις	chris
προορισμό	varış
προορισμό	istikamet
προορισμό	hedef
πατριαρχείο	patrikhanesi
σκοτώσει	öldür
σκοτώσει	öldürün
επιδόσεις	gösteri
επιδόσεις	performansı
επιδόσεις	performans
τριάντα	otuz
τριάντα	thirty
σταθμούς	istasyonlar
σταθμούς	istasyonları
αντικατάσταση	değiştirme
αντικατάσταση	yerine
αντικατάσταση	değiştir
αντικατάσταση	ikame
αντικατάσταση	değiştirme
τοιχογραφίες	freskleri
βιομηχανική	endüstriyel
βιομηχανική	endüstri
βιομηχανική	sanayii
βιομηχανική	sanayi
ενδείξεις	belirtiler
συνεργάτης	ortak
συνεργάτης	partner
ασκήσεις	egzersizleri
ασκήσεις	egzersiz
ασκήσεις	tatbikatlar
ασκήσεις	matkap
κλαμπ	klüp
κλαμπ	club
κλαμπ	kulüp
κλαμπ	kulübü
κλαμπ	kulüpler
κλαμπ	kulüpleri
αλφάβητο	alfabesi
εσωτερικά	dahili
επιρροές	etki
επιρροές	nüfuz
επιρροές	etkisi
επιρροές	etkiler
περού	peru
περού	peru
έπαιζε	oynadı
σεναριογράφος	senarist
αστερισμό	takımyıldız
υποχρεώσεις	yükümlülükleri
υποχρεώσεις	vaatleri
σπήλαιο	mağarası
σπήλαιο	mağara
δέλτα	delta
μπράιαν	brian
μπράιαν	brain
φρανσουά	francois
φρανσουά	françois
φρανσουά	francois
φρανσουά	françois
ιδιωτική	özele
ιδιωτική	er
ιδιωτική	private
ιδιωτική	özel
θετικά	olumlu
θετικά	pozitif
δυσκολίες	güçlük
δυσκολίες	sıkıntı
δυσκολίες	zorluk
δυσκολίες	zorluklar
δυσκολίες	zorluklar
δυσκολίες	zorluk
τάφο	mezar
τάφο	mezar
στάλθηκε	gönderildi
στάλθηκε	gönderilen
στάλθηκε	gönderdi
στάλθηκε	gönderilmiş
ατομικό	bireysel
ατομικό	birey
βουλγαρική	bulgar
αραβική	arap
αραβική	arapça
αραβική	arap
δωρεάν	bedava
δωρεάν	özgür
δωρεάν	free
δωρεάν	ücretsiz
δωρεάν	serbest
βελιγραδίου	belgrad
εξετάσεις	test
εξετάσεις	testler
εξετάσεις	sınav
εξετάσεις	muayene
εξετάσεις	sınavlar
εξετάσεις	sınav
εξετάσεις	sınavlar
συνδυασμός	kombine
συνδυασμός	kombinasyon
συνδυασμός	birleştir
συνδυασμός	birleştirme
τζαζ	caz
τζαζ	jazz
λάθη	hatalar
λάθη	hataları
λάθη	hatalar
σόλο	solo
αντάρτες	gerilla
αντάρτες	asiler
αντάρτες	isyancılar
αντάρτες	gerillalar
αντάρτες	partizanlar
αντάρτες	isyancı
αντάρτες	asiler
αντάρτες	isyancılar
διατριβή	tez
διατριβή	tez
διατριβή	tezi
συνέπειες	sonuçlar
συνέπειες	sonuçları
φιλοσοφική	felsefi
προσωπικότητα	kişiliği
προσωπικότητα	kişilik
βελιγράδι	belgrad
οπαδούς	takipçi
οπαδούς	takipçileri
ιερέας	papaz
ιερέας	rahip
επισκοπή	piskoposluk
ξενοδοχείο	otelde
ξενοδοχείο	otel
ξενοδοχείο	hotel
διάσπαση	bölünmüş
διάσπαση	split
διάσπαση	böl
επισήμως	resmen
επισήμως	resmen
στάλιν	stalin
στόχους	gol
στόχους	hedefler
στόχους	amaçlar
στόχους	hedefleri
επαγγελματικό	mesleki
επαγγελματικό	profesyonel
προβλήθηκε	yayınlandı
μαύρα	black
μαύρα	siyah
μαύρα	kara
κίνδυνος	risk
κίνδυνος	riski
κίνδυνος	tehlike
κοπ	kopp
σχεδιασμού	planlama
σχεδιασμού	planlamak
φυσικοί	fizikçiler
αποδείχθηκε	kanıtlandı
αποδείχθηκε	kanıtladı
κατανάλωση	tüketim
κατανάλωση	tüketimi
φλωρεντία	florence
φλωρεντία	floransa
μονακό	monaco
μονακό	monako
λήμνου	limni
υψηλότερο	yüksek
μωάμεθ	muhammed
μωάμεθ	muhammed
διάγνωση	teşhis
διάγνωση	tanı
μεταφορές	transfer
μεταφορές	taşıt
μεταφορές	ulaştırma
μεταφορές	taşıma
μεταφορές	nakliye
μεταφορές	ulaşım
εταιρίες	şirketler
εταιρίες	firmalar
εταιρίες	şirketleri
εταιρίες	şirketler
φάρμακα	ilaçlar
φάρμακα	tıp
φάρμακα	ilaç
φάρμακα	ilaç
φάρμακα	ilaçlar
δυναμική	dynamics
δυναμική	dinamik
δυναμική	dinamik
κατάλληλο	uygun
κατάλληλο	uygundur
κατάλληλο	uygun
ακτίνα	işın
ακτίνα	yarıçap
συνεργάτες	ortak
συνεργάτες	partner
συνεργάτες	ortaklar
συνεργάτες	ortakları
συνεργάτες	ortaklar
συνεργάτες	ortakları
εναλλακτική	alternatifi
εναλλακτική	alternatif
εναλλακτική	alternatif
ελληνισμού	helenizm
εκφράσεις	ifadeler
ίαν	lan
ίαν	ian
ίαν	lan
ίαν	ian
μύθος	efsane
μύθος	efsane
μύθος	mit
έξοδο	çık
έξοδο	çıkışı
έξοδο	çıkış
πιστεύει	inanıyor
χανς	hans
στερεά	katı
στερεά	sağlam
ισορροπία	denge
ισορροπία	dengesi
ισορροπία	denge
ισπανός	ispanyol
ισπανός	ispanyollar
ισπανός	ispanyol
ισπανός	ispanyolca
τυπική	tipik
εξελίξεις	gelişmeler
ρυθμός	pace
ρυθμός	tempo
ρυθμός	oranı
ρυθμός	oran
ρυθμός	tempo
ρυθμός	ritmi
ρυθμός	ritim
συνασπισμού	koalisyonu
συνασπισμού	koalisyon
κάστρα	kaleler
θεατές	seyirciler
θεατές	izleyiciler
θεατές	izleyenler
θεατές	seyirci
θεατές	izleyicilerin
θεατές	görenler
θεατές	izleyiciler
θεατές	izleyenler
σφαγή	katliamı
σφαγή	katliam
σφαγή	katliam
σφαγή	katliam
σφαγή	kıyım
σουλτάνος	sultan
ελαφρά	hafifçe
ελαφρά	hafifçe
σεν	shen
βιρτζίνια	virginia
μέταλλα	metal
μέταλλα	metaller
μέταλλα	metal
σκηνοθέτες	yöneticiler
σκηνοθέτες	yönetmenler
υποκατάσταση	ikame
χορός	dance
χορός	dans
χορός	dans
κολέγιο	üniversite
κολέγιο	kolej
κολέγιο	college
κύμα	dalga
σχεδιάστηκε	tasarlanmış
σχεδιάστηκε	dizayn
σχεδιάστηκε	tasarlanan
σχεδιάστηκε	tasarlandı
κέρματα	para
βία	şiddet
βία	şiddeti
βία	şiddetle
βία	vahşet
μαδρίτη	madrid
πρωταγωνίστησε	yıldızlı
κάρλος	carlos
πύλες	kapılar
πύλες	kapıları
πύλες	gates
πύλες	portal
πύλες	portalları
κορίτσι	kız
κορίτσι	girl
κορίτσι	kızım
κορίτσι	kiz
εγγονός	torunu
εγγονός	torun
πρόσφατη	yakınlardaki
πρόσφατη	yakınlarda
ρίο	rio
βυζάντιο	bizans
θηλυκά	dişiler
θηλυκά	kadınlar
θηλυκά	dişi
σταύρος	stavros
αρσενικό	arsenik
αρσενικό	erkek
επαγγελματίες	profesyoneller
επαγγελματίες	profesyonel
ψηφιακή	sayısal
ψηφιακή	dijital
ψηφιακή	digital
ηλεκτρονική	elektronik
ηλεκτρονική	elektron
ηλεκτρονική	elektronik
τεράστιο	kocaman
τεράστιο	devasa
τεράστιο	büyük
τεράστιο	devasa
κομμουνιστικό	komünist
χάνει	kaybetmek
χάνει	kaybediyor
χάνει	kaybediyor
χάνει	kaybeder
επεκτάθηκε	genişletilmiş
κατάργηση	yürürlükten
κατάργηση	kaldırılması
ήλιος	güneşe
ήλιος	sun
ήλιος	güneş
ήλιος	günes
ήλιος	güneşi
άσπρο	white
άσπρο	beyaz
θεολογία	teoloji
εκδοχές	sürümleri
πρόεδροι	başkanlar
πρόεδροι	başkanları
ερώτημα	sorgu
ερώτημα	sorgulama
ερώτημα	soru
ερώτημα	sorum
σύνταξη	pansiyon
σύνταξη	emeklilik
σύνταξη	emekli
σύνταξη	sözdizimi
τεχνικά	teknik
ιδιοκτήτης	sahibi
ιδιοκτήτης	sahibinden
γαλαξίες	galaksiler
γαλαξίες	galaksi
θεατρική	tiyatro
κτήρια	binalar
κτήρια	binaların
ωραία	guzel
ωραία	hoş
ωραία	güzel
ωραία	nice
τάσεις	trend
τάσεις	eğilim
τάσεις	eğilimler
τάσεις	eğilim
σελήνη	ay
σελήνη	moon
εύκολο	yavaş
εύκολο	kolay
εύκολο	easy
εκτιμήσεις	tahminleri
εκτιμήσεις	tahminler
δούναβη	tuna
ολυμπιακοί	olimpiyatlar
ολυμπιακοί	olimpiyatları
ολυμπιακοί	olimpiyat
απάντησε	cevap
απάντησε	yanıt
απάντησε	cevapla
θηλαστικά	memeli
θηλαστικά	memeliler
θηλαστικά	memeli
μεσαιωνική	ortaçağ
ισοπαλία	beraberlik
ισοπαλία	kravat
ισοπαλία	berabere
κεφαλή	baş
κεφαλή	kafası
κεφαλή	kafa
επαναστάτες	devrimci
επαναστάτες	devrimciler
επαναστάτες	isyancı
επαναστάτες	asiler
επαναστάτες	isyancılar
άθροισμα	toplam
άθροισμα	sum
άθροισμα	toplamı
παρακολούθησε	izledi
παρακολούθησε	izlenen
παρακολούθησε	izledim
φυλακές	cezaevi
φυλακές	hapishane
φυλακές	hapis
φυλακές	hapishane
σαλβαδόρ	salvador
ηλεκτρονικό	elektron
ηλεκτρονικό	elektronik
κάλεσε	ara
κάλεσε	arayın
κάλεσε	çağrı
κάλεσε	arama
αερίου	benzin
αερίου	gaz
σύνδρομο	sendromu
ζεύγος	çifti
ζεύγος	çift
ανακοινώνει	duyurdu
πόρων	kaynakları
πόρων	kaynak
πόρων	kaynaklar
συνοικίες	ilçeleri
συνοικίες	bölgeler
ολοκληρωθεί	tamamlanmış
ολοκληρωθεί	tamamlandı
ολοκληρωθεί	tamamladım
παναγιώτη	panagiotis
άσκηση	alıştırma
άσκηση	egzersiz
σημείωση	not
σημείωση	nota
ηλεκτρική	elektrikli
ηλεκτρική	elektrik
ηλεκτρική	elektrikli
ηλεκτρική	elektrik
ηλεκτρικό	elektrikli
ηλεκτρικό	elektrik
αθηνά	athena
επιπτώσεις	çarpışma
επιπτώσεις	etki
επιπτώσεις	etkisi
επιπτώσεις	çarpma
επιπτώσεις	darbe
επιπτώσεις	sonuçlar
επιπτώσεις	sonuçları
επιπτώσεις	etkileri
επιπτώσεις	etkiler
επιπτώσεις	etkileri
επιπτώσεις	efekt
επιπτώσεις	etkiler
αγροτική	kırsal
δορυφόρος	uydu
αρσενικά	erkekler
αρσενικά	erkek
ξέρει	bilir
ξέρει	biliyor
τίποτε	hiçbirşey
τραγωδία	trajedi
κλειδί	anahtar
κλειδί	key
λευκά	white
λευκά	beyaz
μάρκο	marko
μάρκο	marco
υπεύθυνη	sorumlusu
υπεύθυνη	sorumlu
πρωταθλητές	şampiyonları
πρωταθλητές	şampiyon
πρωταθλητές	şampiyonlar
αναπληρωτής	vekil
αναπληρωτής	yardımcı
αναπληρωτής	yardımcısı
μόρια	moria
μόρια	moleküller
μόρια	molekül
αυτόνομη	özerk
αιγαίο	ege
τατουάζ	dövme
τατουάζ	dövmeler
τατουάζ	dövme
διαταγές	siparişler
διαταγές	emir
διαταγές	sipariş
διαταγές	emirler
διονύσιος	dionysius
ιδιοκτησίας	mülkiyet
ιδιοκτησίας	sahipliği
παιδεία	eğitim
αντίγραφο	mükerrer
αντίγραφο	kopya
αντίγραφο	kopyası
αντίγραφο	kopyala
φωτογραφίας	fotoğrafçılık
φωτογραφίας	fotoğraf
ανοικτό	açık
ανοικτό	open
ανοικτό	açın
ανοικτό	aç
ανοικτό	açıl
θρησκευτικά	din
θρησκευτικά	dinin
θρησκευτικά	dini
θρησκευτικά	dindar
θρησκευτικά	dinsel
θρησκευτικά	dini
διάσταση	boyut
μυθιστορήματα	romanlar
χένρι	henry
αξιολόγηση	değerlendirme
αξιολόγηση	değerlendirme
αντίθετο	karşıt
αντίθετο	zıt
ορολογία	terminoloji
δημοφιλές	popüler
δημοφιλές	sevilen
εντολές	komut
εντολές	emrediyor
εντολές	siparişler
εντολές	emir
εντολές	sipariş
εντολές	emirler
κλινική	klinik
κλινική	klinik
μπαρόκ	barok
πόλο	polo
πόλο	direk
πόλο	kutup
πόλο	kutbu
κάτοχος	sahibi
κάτοχος	sahibinden
κάτοχος	tutucu
κάτοχος	holder
μεθυλο	metil
συμμάχους	müttefikler
συμμάχους	müttefik
περιφερειακή	bölgesel
προηγούμενα	önceki
επίσκεψη	ziyaret
διακοπή	break
διακοπή	kır
διακοπή	mola
διακοπή	kırma
διακοπή	kesinti
αποδοχή	kabullenmek
αποδοχή	kabul
αποδοχή	kabul
αποδοχή	kabulü
αποδοχή	kabul
προστέθηκε	eklenen
προστέθηκε	eklendi
προστέθηκε	eklenmiş
προστέθηκε	ekledi
άφιξη	varış
άφιξη	geliş
άφιξη	gelişi
κυνήγι	hunt
κυνήγι	avlanmak
κυνήγι	av
κυνήγι	avlanma
κυνήγι	avlanmak
κυνήγι	avcılık
κυνήγι	av
χριστιανούς	hıristiyanlar
χριστιανούς	hıristiyan
χριστιανούς	hristiyan
χριστιανούς	hristiyanlar
πλεονέκτημα	avantajı
πλεονέκτημα	avantajlı
πλεονέκτημα	avantaj
πληθυσμούς	nüfusu
πληθυσμούς	nüfus
κόκκινη	kırmızı
κόκκινη	kirmizi
κόκκινη	kızıl
κόκκινη	red
επιστημονικά	bilimsel
μουσικές	müzikal
μοναχός	keşiş
μοναχός	keşiş
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	niyet
πρόθεση	niyeti
πρόθεση	niyet
ψάρια	balık
ψάρια	balik
ψάρια	balıklar
μπιλ	fatura
μπιλ	bill
τέξας	teksas
τέξας	texas
κανονικό	düzenli
κανονικό	normal
κανονικό	normal
διάσημο	meşhur
διάσημο	ünlü
τζόνσον	johnson
κόστα	costa
κόστα	kosta
κόστα	kosta
τζαμί	cami
τζαμί	camii
πάλη	güreş
πάλη	mücadele
πάλη	kavga
πάλη	savaş
πάλη	dövüşün
πάλη	dövüş
πάλη	mücadele
θαλάσσια	marine
θαλάσσια	deniz
θαλάσσια	denizcilik
θαλάσσια	denizci
