اتھاہ	mély
بدُون	megmenteni
بدُون	mentése
بدُون	nélkül
بدُون	anélkül
بدوی	faragatlan
بدوی	civilizálatlan
بدوی	rusztikus
بدی	szerencsétlenség
بدی	végzet
بدی	sors
بدی	csíny
بدی	végzet
بدی	sors
بدی	szerencsétlenség
بدی	végzet
بدی	sors
بدی	csíny
بدی	gonoszság
بدی	gonosz
بدی	végzet
بدی	sors
بدی	gonoszság
بِدّیا	tanulok
بِدّیا	tanul
بِدّیا	tanulás
بِدّیا	tudás
بِدّیا	ismeretek
بدیس	külföldön
بدیس	külföldre
بدیسی	külföldi
بدیسی	kül
بدیسی	külföldiek
بدیسی	különös
بدیسی	furcsa
بدیع	feltaláló
بدیع	csodás
بدیع	csodálatos
بدیع	ritka
بدیع	újszerű
بدیع	regény
بدیع	rendkívüli
بدیہہ	rögtönzött
بدیہی	látszólagos
بِدھ	összesített
بُدھ	érzék
بُدھ	értelem
بُدھ	értelme
بُدھ	szerdán
بُدھ	szerda
بُدھ	buddha
بُدھ	értelem
بُدھ	óvatosság
بُدھ	prudence
بُدھ	elővigyázatosság
بُدھ	bölcsesség
بِدھاتا	vagyon
بِدھاتا	szerencse
بِدھاتا	vagyont
بِدھاتا	alkotó
بِدھاتا	teremtő
بِدھاتا	isten
بِدھاتا	végzet
بِدھاتا	sors
بِدھاتا	teremtő
بِدھاتا	készítő
بِدھاتا	providence
بدھاوا	hustle
بدھاوا	mulatozás
بدِّھک	hunter
بدِّھک	vadász
بدِّھک	gyilkos
بدھنا	növekedés
بدھنا	növelése
بدھنا	emelkedés
بدھنا	növelje
بدھنا	megölni
بدھنا	ölj
بدھنا	mészárlás
بدھنا	vágás
بدھنا	gyilkosság
بدھنا	szünet
بدھنا	törés
بِدھنا	alkotó
بِدھنا	teremtő
بِدھنا	isten
بُدّھو	együgyű
بُدّھو	bolond
بِدھوا	özvegy
بِدھوا	özvegye
بُدھوار	szerdán
بُدھوار	szerda
بدّھی	széria
بدّھی	welt
بدّھی	széria
بدّھی	welt
بُدّھی	oka
بُدّھی	bölcsesség
بدھیا	bullock
بدھیا	eunuch
بدھیا	herélt
بِڈارنا	száműzni
بِڈارنا	száműzetés
بِڈارنا	száműzött
بِڈارنا	kizárja
بِڈارنا	kizárása
بڈّھا	árok
بڈّھا	várárok
بُڈّھا	érlelt
بُڈّھا	idős
بُڈّھا	régit
بُڈّھا	régi
بُڈّھا	öreg
بُڈّھا	régiek
بِڈھنگ	gólya
بِڈھنگ	flamingo
بِذاتہٖ	személyesen
بِذاتہٖ	lényegében
بِذاتہٖ	alapvetően
بذر	sperma
بذر	spermát
بذر	vetőmag
بذر	mag
بذر	spóra
بذل	nagylelkűség
بذل	adomány
بذل	adományt
بذل	ajándék
بذلہ	tréfa
بذلہ	vicc
بذلہ	poén
بذلہ	tréfa
بر	viselő
بر	with
بر	nyíltan
بر	vágy
بر	kérő
بر	udvarló
بر	könyörületes
بر	együttérző
بر	mellkasi
بر	láda
بر	mell
بر	mellkas
بر	fölötte
بر	felett
بر	fölött
بر	fent
بر	fenti
بر	felette
بر	istenfélő
بر	jámbor
بر	föld
بر	földterület
بر	szárazföld
بر	telek
بر	földterületek
بر	kívánom
بر	kívánság
بر	bárcsak
بر	memória
بر	emlék
بر	emlékezet
بر	emlékek
بر	nyilvánosan
بر	vőlegény
بر	szélessége
بر	szélesség
بر	áldás
بر	áldást
بر	fuvarozó
بر	szállító
بر	hordozó
بر	megkeresés
بر	kérésére
بر	kérésre
بر	kérés
بر	kérelem
بر	boon
بر	adomány
بر	adományt
بر	kiváló
بر	levél
بر	ellene
بر	ellen
بر	darázs
بر	gyümölcs
بر	gyümölcsök
بر	gyümölcsöt
بر	férje
بر	férjem
بر	férj
بر	melle
بر	mell
بر	superior
بر	felsőbbrendű
بر	ajándék
بر	test
بر	testem
بر	holttest
بر	vőlegény
بر	vőlegénye
برِاعظم	kontinensen
برِاعظم	kontinens
بربحری	kétéltű
برِصغیر	szubkontinens
برخورد	jólét
برخورد	boldogság
برخورد	boldogságot
برخورد	sikeres
برخورد	siker
برافروختہ	dühös
برافروختہ	mérges
برافروختہ	dühös
برافروختہ	tomboló
برانداختہ	megsemmisült
برانداختہ	elpusztult
برانداختہ	elpusztította
برانداختہ	feldúlt
برانداختہ	zaklatott
برانداز	pusztító
برانداز	romboló
برانگیختہ	izgatott
برآر	gyártó
برآر	termelő
برآر	producer
برآر	termelői
برآر	kedvező
برآر	kompatibilis
برآر	összeegyeztethető
برآر	előadó
برآر	fellépő
برآری	teljesítés
برآری	teljesítését
برآشفتہ	dühös
برآشفتہ	mérges
برآشفتہ	sértett
برآمد	emelkedő
برآمد	emelkedik
برآمد	fellendülés
برآمد	hasznosítás
برآمد	helyreállítási
برآمد	gyógyulás
برآمد	exportálni
برآمد	export
برآمد	kivitel
برآمد	kiviteli
برآمدگی	fellendülés
برآمدگی	hasznosítás
برآمدگی	helyreállítási
برآمدگی	gyógyulás
برآورد	számítási
برآورد	számítások
برآورد	számítás
برآورد	kiadás
برآورد	kiadások
برآورد	becsült
برآورد	becslés
برتر	high
برتر	magas
برتر	magasan
برتر	feljebb
برتر	magasabb
برتر	nagyobb
برتر	superior
برتر	felsőbbrendű
برتر	jobb
برتر	jobban
برتری	felsőbbrendűség
برتری	magasság
برتری	kiválóság
برجا	helyénvaló
برجا	megfelelő
برجا	jobbra
برجا	pontos
برجستہ	megfelelő
برجستہ	kész
برجستہ	találó
برجستہ	apt
برجستہ	rögtönzött
برجستہ	jobbra
برجستہ	megfelelő
برجستہ	kész
برجستہ	találó
برجستہ	apt
برجستہ	rögtönzött
برجستہ	jobbra
برحق	csak
برحق	igaz
برحق	igazi
برحق	real
برحق	valós
برحق	igazi
برحق	valódi
برحق	elkerülhetetlen
برحق	helyes
برحق	korrekt
برحق	tényleges
برحق	indokolt
برحق	jobbra
برخلاف	ellene
برخلاف	ellen
برخلاف	szemben
برخلاف	ellentétes
برخوردار	fiam
برخوردار	fiuk
برخوردار	virágzó
برسرِپیکار	harcok
برسرِپیکار	harc
برسرِپیکار	harcol
برسرِپیکار	küzdelem
برسرِپیکار	verekedés
برسرِپیکار	harcolni
برطرف	eltűnő
برطرفی	elbocsátás
برطرفی	mentesítés
برطرفی	elbocsátás
برعکس	ellentétes
برعکس	fordítva
برعکس	fordított
برعکس	szemben
برعکس	ellentétes
برقرار	letelepedett
برقرار	cég
برقرار	határozott
برقرار	áll
برقرار	állva
برقرار	meglévő
برقرار	meglevő
برقرار	létező
برقرار	rögzített
برقرار	fix
برقرار	rögzítve
برگشتگی	felkelés
برگشتگی	lázadás
برلانا	grant
برملا	nyilvános
برملا	nyilvánosság
برملا	nyilvánosan
برملا	publikus
برملا	nyilvános
برملا	nyilvánosság
برملا	nyilvánosan
برملا	publikus
برملا	nyitva
بِر	tisztaság
بِر	erény
بُر	hüvely
بُر	vagina
بُرا	veszteségek
بُرا	veszteség
بُرا	önző
بُرا	ízléstelen
بُرا	íztelen
بُرا	kár
بُرا	károsodás
بُرا	kárt
بُرا	sérülés
بُرا	gonosz
بُرا	erkölcstelen
بُرا	bad
بُرا	rosz
بُرا	rossz
بُرا	hibás
بُرا	mérgező
بُرا	csúnya
بُرا	ronda
بُرا	csúf
بُرا	hibás
بُرا	aljas
بُرا	hitvány
بُرا	alap
بُرا	bázis
بُرا	durva
برابھلا	tűrhető
برابھلا	tolerálható
برابھلا	tűrhető
برابھلا	járható
براحال	szomorú
براحال	szomorúság
براحال	bús
برّا	lamb
برّا	bárány
بُرّا	üreges
برابر	pontos
برابر	párhuzamos
برابر	párhuzamosan
برابر	hasonló
برابر	hasonlóak
برابر	hasonlók
برابر	egyenesen
برابر	egyenes
برابر	ugyanez
برابر	ugyanaz
برابر	szint
برابر	szintű
برابر	pontos
برابر	pontos
برابر	precíz
برابر	illő
برابر	egységes
برابر	egyenruhás
برابر	egyenruha
برابر	folyamatosan
برابر	állandóan
برابر	rendszeresen
برابر	sima
برابر	sima
برابر	közvetlen
برابر	direct
برابر	közvetlenül
برابر	egyenes
برابر	együtt
برابر	még
برابری	par
برابری	egyenlőséget
برابری	egyenlőség
برابری	egyenleg
برابری	mérleg
برابری	egyensúly
برات	megrendelés
برات	rendelés
برات	rend
برات	parancs
برات	fizetési
برات	kifizetés
برات	fizetség
برات	fizetés
برات	bill
برات	számla
برات	rendelet
برات	felmentés
برات	tömeg
برات	mentesítés
بِراٹ	szépség
بِراٹ	gyönyörűség
براجم	knuckles
بِراجمان	gyönyörű
بِراجمان	fénylő
بِراجمان	ragyogás
بِراجمان	ragyogó
بِراجمان	elnököl
بِراجنا	kegyelem
بِراجنا	grace
بِرادر	testvér
بِرادری	testvériség
بِرادری	kaszt
بِرادری	testvériség
بِرادری	helység
بِرادری	település
بِرادری	közösség
بِرادری	közösségi
برار	megbékélés
برار	egyeztetés
برار	kedvező
برارا	kötelet
برارا	kötél
برارا	string
براری	sivatag
براری	erdei
براری	erdő
براری	erdők
براز	mozgás
براز	indítvány
براز	ürülék
برازوری	erősen
بُراس	gonoszság
بُراس	gonosz
بُراس	kellemetlenség
براعت	szakértelem
براعت	szakértelemmel
براعت	képesség
براعت	képességek
برّاق	fehér
برّاق	villog
برّاق	villogó
برّاق	okos
برّاق	intelligens
برّاق	smart
برّاق	swift
برّاق	fénylő
برّاق	ragyogás
برّاق	ragyogó
براقت	ragyogás
براقت	ragyog
براقت	csillogás
براقت	csillám
بِراگ	lemondás
بِرام	pihenés
بِرام	többi
بِرام	pihenő
بُرّاں	vágó
بُرّاں	vágás
بُرّاں	sharp
بُرّاں	éles
برانا	tartózkodni
برانا	kerüld
برانا	elkerülése
بِرانا	külföldi
بِرانا	kül
بِرانا	külföldiek
بِرانا	ugratni
بِرانا	különös
بِرانا	furcsa
برّانا	sírj
برّانا	sír
برّانا	sírás
برّانا	rave
براوا	csalás
براوا	megtévesztés
براوا	csel
براوا	trick
براوا	trükk
براہ	disznó
براہ	sertés
براہ	malac
براہ	via
براہ	disznó
براہ	sertés
براہ	malac
براہمن	brahman
برأت	megváltás
براؤ	óvatosság
براؤ	védelmet
براؤ	védelme
براؤ	védelem
براؤ	oltalom
بُرائی	bántani
بُرائی	korrupció
بُرائی	gonoszság
بُرائی	gonosz
بُرائی	gonoszság
برباد	megsemmisült
برباد	elpusztult
برباد	elpusztította
برباد	vesztett
برباد	elveszett
برباد	lost
برباد	elbukott
برباد	sikertelen
برباد	sikertelen
بربادی	pusztulás
بربادی	pusztítás
بربادی	megsemmisítés
بربادی	veszteségek
بربادی	veszteség
بربادی	pazarlás
بربادی	hulladék
بربادی	hulladékok
بربادی	tönkre
بربر	berber
بربریّت	kegyetlenség
بربریّت	brutalitás
بربس	energia
بربس	erő
بربس	power
بربس	hatalom
بربس	force
بربس	erő
بربس	erőt
بربس	erő
بربست	mód
بربست	mode
بربست	üzemmód
بربست	egyedi
بربست	egyéni
بربست	menedzsment
بربست	irányítás
بربست	vezetőség
بربست	gazdálkodás
بربست	irányítási
بربست	megállapodás
بربست	elrendezés
بربست	elrendezése
بربست	megegyezés
بربست	egyezség
بربھس	csalás
بربھس	megtévesztés
بربھس	képmutatás
بربھس	csalás
بربھس	megtévesztés
بربھس	trick
بربھس	trükk
بربھسیا	álszent
بربھسیا	képmutató
بربھسیا	szélhámos
بربھسیا	trükkös
بربھسیا	csaló
بربھسیا	csal
بربھسیا	becstelen
بربھسیا	tisztességtelen
برپا	cég
برپا	határozott
برپا	letelepedett
برپا	áll
برپا	állva
برپا	folytatás
برپا	cég
برپا	határozott
برپا	letelepedett
برپا	áll
برپا	állva
برپا	folytatás
برپاکرنا	felnevelni
برپاکرنا	emelés
برَت	széria
برَت	mark
برَت	fogadalom
برَت	eskü
برَت	kábel
برَت	kábelek
برَت	bűnbánat
برَت	gyorsan
برَت	gyors
برَت	tanga
برَت	kötelet
برَت	kötél
برت	használat
برت	használata
برت	felhasználás
برت	használni
برت	gyakorlás
برت	edzés
برت	gyakorlat
بِرتا	hatékonysági
بِرتا	hatékonyság
بِرتا	energia
بِرتا	erő
بِرتا	power
بِرتا	hatalom
بِرتا	képesség
بِرتا	képességek
بِرتا	segíteni
بِرتا	segítség
بِرتا	erőt
بِرتا	erő
بِرتا	force
بِرتا	erő
بِرتا	támogatás
بِرتا	támogatást
برتانا	használat
برتانا	használata
برتانا	felhasználás
برتانا	használni
برتانا	elosztására
برتانا	terjesztés
برتانا	elosztás
برتانا	elosztása
برتائو	magatartás
برتائو	használat
برتائو	gyakorlás
برتائو	edzés
برتائو	gyakorlat
برتائو	egyedi
برتائو	egyéni
برتائو	magatartás
برتائو	viselkedés
برتائو	kezelés
برتائو	kezelésre
برتائو	kezelése
برتمان	meglévő
برتمان	meglevő
برتمان	létező
برتمان	ajándék
برتمان	jelen
برتن	hajó
برتن	edény
برتن	hajó
برتن	edény
برتنا	kezelni
برتنا	kezeljük
برتنا	viselkedj
برتنا	alkalmazni
برتنا	jelentkezz
برتنا	használat
برتنا	használata
برتنا	felhasználás
برتنا	használni
برتنا	alkalmazza
برتنا	alkalmaz
بُرج	minaret
بُرج	bastion
بُرج	bástya
بُرج	tower
بُرج	torony
برجنا	óvatosság
برجنا	megtiltják
برچخ	lándzsa
برچھا	lance
برچھا	lándzsa
برچھا	javelin
برچھا	lance
برچھا	lándzsa
برچھا	lándzsa
برچھا	javelin
بِرچھک	skorpió
برچَھیت	spearman
برچَھیت	lancer
برخ	részben
برخ	rész
برخ	része
برخ	kevesen
برخ	pár
برخ	kevés
برخ	kevesek
برخ	néhány
برخ	néhány
برخ	kis
برخ	kicsi
برخ	kevés
برَد	bullock
برد	tél
برد	téli
برد	télen
برد	üdvözlégy
برد	éljen
برد	hidegen
برد	hideg
بُرد	profit
بُرد	haszon
بُرد	nyereség
بُرد	kapás
بُرد	elkapni
بُرد	fogás
بُرد	fogadás
بُرد	tét
بُرد	nyereség
بُرد	megvesztegetni
بُرد	karó
بُرد	beszerzés
بُرد	megszerzése
بُرد	fogadás
بردار	fuvarozó
بردار	szállító
بردار	hordozó
برداری	viselő
برداشت	türelem
برداشت	kitartás
برداشت	kitartást
برداشت	tolerancia
برداشت	türelem
برداشت	kitartás
برداشت	kitartást
برداشتہ	emelkedett
برداشتہ	megemelkedett
برداشتہ	eltávolították
برداشتہ	eltávolított
برداشتہ	eltávolította
بُردبار	toleráns
بُردبار	enyhe
بُردبار	szelíd
بُردبار	páciens
بُردبار	türelmes
بُردبار	beteg
بُردباری	türelem
بُردباری	szelídség
بُردگی	eltávolították
بُردگی	eltávolított
بُردگی	eltávolította
بُردگی	levágott
بردوخت	profit
بردوخت	haszon
بردوخت	nyereség
بردوخت	jövedelem
بردوخت	bevétel
بردوخت	jövedelmek
بردوخت	bevételek
بردوخت	jövedelme
بردوخت	nyereség
بردوختہ	köt
بردوختہ	kötve
بردوختہ	csatlakozott
بردہ	szolga
بردہ	rabszolga
بردہ	fogságban
بردہ	fogoly
بُردہ	lap
بُردہ	lepedő
بُردہ	megsemmisült
بُردہ	elpusztult
بُردہ	elpusztította
بردی	papirusz
بردھ	bull
بردھ	bika
بِردھا	idős
بِردھا	régit
بِردھا	régi
بِردھا	öreg
بِردھا	régiek
بِردھان	virágzó
بِردھان	virágzó
برر	arrogancia
برزخ	purgatórium
برزخ	űrlap
برزخ	forma
برزخ	formájában
برزخ	nyomtatvány
برزخ	képernyőn
برزخ	képernyő
برزخ	szétválasztás
برزخ	akadály
برزخ	divat
برزخ	termetű
برزن	vadon
برزن	utca
برسات	zápor
برسات	zuhany
برسات	rain
برسات	eső
برساتی	esős
برسانا	zápor
برسانا	zuhany
برسانا	szórás
برساؤُ	esik
برسنا	tölts
برسنا	rain
برسنا	eső
برسنگھا	szarvas
برشا	rain
برشا	eső
بِرِشتہ	sült
بِرِشتہ	rántott
بِرِشتہ	pörkölt
برشِگال	rain
برشِگال	eső
برطانیہ	britannia
برغبت	mohón
برف	jég
برف	ice
برف	hó
برف	hófehérke
برف	havazás
برفانی	havas
برفانی	havas
برفانی	jeges
برفیلا	havas
برق	fürge
برق	szakember
برق	szakértő
برق	figyelmeztetés
برق	riadó
برق	riasztás
برق	elektromosság
برق	villamosenergia
برق	aktív
برق	aktívak
برق	villámlás
برق	villám
برق	gyorsan
برق	gyors
بُرقع	guise
بُرقع	fedezze
بُرقع	címlap
بُرقع	fedezni
بُرقع	fedő
بُرقع	borító
بُرقع	fátyol
بُرقع	álcázó
بُرقع	köpeny
بُرقع	ruha
برقناطیس	elektromágnes
برقیہ	távirat
برقیہ	táviratot
برقیہ	távirat
برقیہ	táviratot
برقیہ	elektron
برکان	vulkán
برکت	növekedés
برکت	növelése
برکت	emelkedés
برکت	növelje
برکت	bőséges
برکت	bőség
بِرکہ	tó
بِرکہ	medence
بِرکہ	biliárd
برکھا	zápor
برکھا	zuhany
برکھا	rain
برکھا	eső
برگ	dallam
برگ	melody
برگ	levél
برگ	dallam
برگ	melody
برگچہ	betegtájékoztató
برگشتہ	megváltozott
برگشتہ	változott
برگشتہ	megfordult
برگشتہ	fordult
بِرلا	kevesen
بِرلا	pár
بِرلا	kevés
بِرلا	kevesek
بِرلا	néhány
بِرلا	perverz
بِرلا	csodás
بِرلا	csodálatos
بِرلا	hóbortos
بِرلا	különc
بِرلا	ritka
بِرلا	kis
بِرلا	kicsi
بِرلا	kevés
برما	fúró
برما	drill
برما	fúró
برما	drill
برمانا	fúró
برمانا	drill
برمحل	találó
برمحل	apt
برن	törzs
برن	hadosztály
برن	körzet
برن	részleg
برن	divízió
برن	óra
برن	osztály
برن	szépség
برن	gyönyörűség
برن	kaszt
برن	színes
برن	színe
برن	szín
برن	árnyalat
برن	funkció
برن	szekta
برن	elegancia
برن	megjelenés
برن	megjelenése
برن	rendezés
برن	guise
برنائی	fiatalok
برنائی	ifjúsági
برنائی	fiatalság
برنائی	ifjúság
