और	και
खरीदे	αγοράζοντας
त्वरक	επιταχυντές
त्वरक	επιταχυντής
त्वरक	επιταχυντή
धात्विक	μεταλλικά
धात्विक	μεταλλικό
धात्विक	μεταλλική
पहलवानों	παλαιστές
मिंग	μινγκ
घाना	γκάνα
कैप	καπάκι
कैप	καπ
जनम	γέννησης
जनम	γέννηση
जनम	γέννα
साईं	σάι
कनेक्टिकट	κονέκτικατ
क्रोम	chrome
क्रोम	χρώμιο
रोनाल्डो	ρονάλντο
विंडसर	γουίντσορ
ऑफ़िस	γραφείο
तुर्कों	γαλοπούλα
तुर्कों	τουρκία
प्लेस्टेशन	playstation
सहकर्मी	συνάδελφος
सहकर्मी	συνάδελφο
सहकर्मी	συνεργάτης
सहकर्मी	συναδέλφους
सहकर्मी	συνάδελφοι
सहकर्मी	συνάδελφοί
सहकर्मी	συνεργάτες
माइक्रोसॉफ़्ट	microsoft
ट्रिगर	έναυσμα
ट्रिगर	σκανδάλη
हत्यारे	δολοφόνος
हत्यारे	εκτελεστής
हत्यारे	δολοφόνοι
हत्यारे	φονιάδες
हत्यारे	δολοφόνους
हत्यारे	δολοφόνοι
हत्यारे	δολοφόνους
विनम्र	ταπεινός
विनम्र	ταπεινά
विनम्र	ταπεινή
विनम्र	ταπεινό
विनम्र	ευγενική
विनम्र	ευγενικό
विनम्र	ευγενικός
विनम्र	ευγενικοί
ध्वनिक	ακουστική
ध्वनिक	ακουστικό
ध्वनिक	καταστροφέας
ध्वनिक	καταστροφέα
ध्वनिक	αντιτορπιλικό
एडगर	έντγκαρ
मशीनरी	μηχανήματα
मशीनरी	μηχανές
इलेक्ट्रानिक	ηλεκτρονική
इलेक्ट्रानिक	ηλεκτρονικό
इलेक्ट्रानिक	ηλεκτρονικά
पौष्टिक	θρεπτικό
पौष्टिक	θρεπτική
पौष्टिक	θρεπτικά
पौष्टिक	θρεπτικό
मिनियापोलिस	μινεάπολη
प्रियस	prius
कट्टरपंथी	ριζοσπαστικό
कट्टरपंथी	ριζοσπαστική
कट्टरपंथी	ριζική
कट्टरपंथी	φανατική
कट्टरपंथी	φανατικός
डायना	ντιάνα
डायना	νταϊάνα
टॉमी	τόμμυ
टॉमी	τόμι
टॉमी	τόμυ
टॉमी	tommy
मिल्क	γάλα
नामी	νάμι
व्हील	τιμόνι
व्हील	τροχό
व्हील	τροχού
व्हील	ρόδα
व्हील	τροχός
ग्रेनाइट	γρανίτη
माथे	μέτωπο
माथे	φρύδι
अवज्ञा	ανυπακοή
पत्ता	φύλλο
इस्तांबुल	κων
इस्तांबुल	κωνσταντινούπολη
इस्तांबुल	ιστανμπούλ
जार	βάζα
जार	βάζο
लैरी	λάρρυ
लैरी	larry
लैरी	λάρυ
लैरी	λάρι
सिंडरेला	σταχτοπούτα
अफीम	όπιο
स्वीट	γλυκό
स्वीट	γλυκά
स्वीट	γλυκιά
स्वीट	γλυκός
बागान	φυτείες
खूनी	αιματηρή
खूनी	ματωμένη
नफरत	μίσος
नफरत	μισώ
त्रैमासिक	τριμηνιαία
त्रैमासिक	τρίμηνο
एंटोनियो	αντόνιο
एंटोनियो	antonio
नाई	κουρέας
नाई	κουρέα
ऑडिशन	δοκιμαστικό
ऑडिशन	ακρόαση
ऑडिशन	οντισιόν
बाधक	αποτρέπει
बाधक	εμποδίζει
मेसोपोटामिया	μεσοποταμία
सिलाई	ράψιμο
सज्जन	τζέντλεμαν
प्रचुरता	αφθονία
असहमति	διαφωνία
असहमति	ασυμφωνία
ताई	τάι
ताई	tai
कार्सिनोमा	καρκίνωμα
हिप्पोकैम्पस	ιππόκαμπο
ब्लैकबेरी	blackberry
खरपतवार	φούντα
खरपतवार	χόρτο
लैन	νομό
लैन	κομητεία
परिहार	διαφυγή
कारा	κάρα
कारा	κάρα
दोलन	ταλάντωση
टाइटन	τιτάνα
अव्यवस्था	χάος
कोको	κοκό
कोको	κόκο
कोको	κόκο
निवारक	προληπτικό
निवारक	προληπτική
गोरी	γκόρι
हटाएँ	αφαίρεση
हटाएँ	διαγραφή
खमीर	μαγιά
संवेदन	αισθητήρια
विच्छेद	διάλυση
नाच	χόρεψε
नाच	dance
नाच	χορός
नाच	χορό
बाल्टीमोर	βαλτιμόρη
लचीलापन	ευελιξία
लचीलापन	ελαστικότητα
स्केटिंग	πατινάζ
स्केटिंग	σκέιτ
कलेक्टर	συλλέκτη
कलेक्टर	συλλέκτης
चित्रकारों	ζωγραφική
चित्रकारों	πίνακας
चित्रकारों	πίνακα
शैलियाँ	στυλ
शैलियाँ	στάιλς
लालच	πλεονεξία
लालच	απληστία
मेरु	meru
पुलों	γεφυρών
पुलों	γέφυρες
मिडिया	media
मिडिया	μμε
केयर	νοιάζεται
केयर	φροντίδα
कर्ट	κουρτ
कर्ट	κερτ
छतरी	ομπρέλα
मजिस्ट्रेट	δικαστής
फीस	τέλη
फीस	αμοιβές
कतर	κατάρ
लकी	λάκι
लकी	τυχερός
लकी	τυχερό
लकी	τυχερή
लकी	τυχεροί
धातुकर्म	μεταλλουργία
जाम	μαρμελάδα
रैम	ραμ
रैम	ram
अभिनेत्रियों	ηθοποιοί
अभिनेत्रियों	ηθοποιούς
गौरैया	σπάροου
गौरैया	σπουργίτι
वांछनीय	επιθυμητή
वांछनीय	επιθυμητό
मकानों	σπίτια
भेजना	στέλνει
फ़िल्टर	φίλτρο
फ़िल्टर	φίλτρων
फ़िल्टर	φίλτρα
कीड़ों	σκουλήκια
स्कैनर	σκάνερ
स्कैनर	σαρωτή
प्रतिशोध	εκδίκηση
प्रतिशोध	αντίποινα
पार्किंग	πάρκινγκ
पार्किंग	στάθμευσης
पार्किंग	παρκάρισμα
पार्किंग	στάθμευση
नशा	πρέζα
लचीला	ευέλικτο
लचीला	ευέλικτη
लचीला	ελαστική
सफ़ाई	καθαρισμός
सफ़ाई	καθαρισμού
सफ़ाई	καθάρισμα
सफ़ाई	καθαριότητα
कोलेजन	κολλαγόνο
बर्टन	burton
बर्टन	μπέρτον
बर्टन	μπάρτον
पुतिन	πούτιν
प्रोपेन	προπάνιο
लादेन	λάντεν
ज़िम्मेदार	υπεύθυνοι
ज़िम्मेदार	υπεύθυνη
ज़िम्मेदार	υπεύθυνος
ज़िम्मेदार	υπεύθυνο
कार्यस्थल	workplace
अवहेलना	περιφρόνηση
अवहेलना	ανυπακοή
अविश्वास	δυσπιστία
पर्दा	αυλαία
पर्दा	κουρτίνα
बाट	μπατ
टच	άγγιγμα
टच	αφή
तोपों	κανόνια
तोपों	κανόνι
सिल्क	μετάξι
सिल्क	μεταξωτό
सिल्क	μεταξωτά
झूठा	ψεύτρα
झूठा	ψεύτη
झूठा	ψεύτης
अक्षमता	αδυναμία
अक्षमता	ανικανότητα
अक्षमता	ανικανότητα
अक्षमता	αναπηρίας
अक्षमता	αναπηρία
अक्षमता	ανικανότητα
ईगल	αετός
वारंटी	εγγύηση
होमर	χόμερ
होमर	όμηρος
मुबारक	ευτυχής
मुबारक	ευτυχισμένη
मुबारक	χαρούμενος
मुबारक	χαρούμενη
मुबारक	ευτυχισμένος
एकांत	μοναξιά
विंड	άνεμο
विंड	αιολική
विंड	άνεμος
आदर्शवादी	ιδεαλιστής
आदर्शवादी	ιδεαλιστής
