категорія	類別
сеговія	segovia
ура	耶
сорочка	襯衣
сорочка	衫
сорочка	襯衫
здати	交易
текстовий	文字
текстовий	案文
пропорційно	比例
мимоволі	億萬富翁
блокаду	封鎖
профілі	身份
бітів	bit
порозі	河馬
чарівник	巫師
чарівник	魔法師
чарівник	魔法師
чарівник	魔術師
шкідливі	有害
янь	閻
янь	燕
янь	嚴
янь	顏
голубів	鴿
голубів	鴿子
капуста	捲心菜
капуста	白菜
македонська	馬其頓
рідкісна	稀有
рідкісна	難得
рідкісна	罕見
підбір	適合
вінстон	winston
гніву	怒
дунаї	多瑙
атрибут	屬性
протилежного	對立
цунамі	海嘯
амонію	磷酸鹽
амонію	磷酸
обстановка	陳設
генрик	henryk
попросити	問
малює	繪製
фар	票價
нумерація	編號
звички	習性
звички	習慣
звички	習慣
таблички	平板
таблички	牌匾
таблички	石板
таблички	平板
фунт	鎊
фунт	磅
торкається	觸及
правильність	正確性
правильність	有效性
рози	玫瑰花
рози	玫瑰
діас	díaz
діас	diaz
глядач	觀眾
зграї	羊群
маску	口罩
маску	面具
маску	面罩
пароль	密碼
акумулятор	電池
акумулятор	電量
лічильник	櫃台
горить	燒傷
саллі	莎莉
саллі	sally
машиніст	鐵路
машиніст	鐵道
спробуйте	嘗試
спробуйте	試試
корми	船尾
корми	stern
хоу	霍
хоу	侯
гаю	grove
консервативна	保守派
консервативна	保守
покращена	改進
покращена	改善
покращена	改良
клієнтами	客戶
клієнтами	顧客
клієнтами	客戶
бандитів	暴徒
ватикані	梵蒂岡
гук	勾勾
гук	鈎
вальс	華爾茲
зручні	享受
зручні	舒服
зручні	舒適
молодшої	美德
тиха	沈默
тиха	無聲
мокра	濕
крохмаль	澱粉
економія	經濟
енні	annie
сумно	悲哀
сумно	悲傷
сумно	傷心
сумно	難過
звір	野獸
звір	獸
звір	怪獸
піднято	懸掛
виноградники	葡萄園
періодичність	週期性
періодичність	週期
кудись	某處
дужки	括號
дужки	括號
манга	漫畫
гаряче	熱
гаряче	燙
мантії	地幔
кай	凱
кай	啓
кай	啟
точним	精確
бертон	burton
смаки	豆子
смаки	豆類
смаки	豆豆
смаки	豆
субтропічний	亞熱帶
пропустити	跳過
випадковий	隨機
фіолетовий	紫色
фіолетовий	紫
присвяченого	奉獻
присвяченого	專用
долучитися	加入
диктатура	獨裁政權
диктатура	獨裁
диктатура	專制
диктатура	專政
чудеса	奇蹟
чудеса	奇跡
погрози	威脅
маорі	毛利
гарантій	保障
гарантій	擔保
інтенсивний	激烈
інтенсивний	密集
брошур	小冊子
тераса	露台
тераса	陽台
тераса	臺
змінний	交替
змінний	交錯
заробляти	掙
заробляти	賺取
заробляти	賺
погашення	成熟
погашення	到期
погашення	償還
погашення	還款
погашення	償還
домініканський	多明尼加
рахувати	數
рахувати	伯爵
рахувати	數數
рахувати	計數
роббі	robbie
катрін	katrin
сітківки	視網膜
загадка	神秘
загадка	謎團
загадка	謎
загадка	謎語
прозорі	透明
етно	族裔
місток	橋
місток	艦橋
місток	大橋
місток	橋梁
місток	橋牌
гандболу	手球
аварій	撞車
синтаксису	句法
синтаксису	語法
гнучкість	靈活
гнучкість	靈活性
гнучкість	彈性
непомітно	滑
мікро	微觀
мікро	微型
мікро	微
вагітна	懷孕
вагітна	孕婦
доповнена	擴充
радикальна	激進
брехні	謊言
водиться	妖精
копіювати	複製
копіювати	副本
мотузки	繩
мотузки	繩子
мотузки	繩索
скарбниця	國庫
скарбниця	金庫
скарбниця	財政部
вуглеводні	碳氫化合物
вуглеводні	烴
регістр	案例
регістр	個案
регістр	案件
регістр	註冊
регістр	登記
одкровення	啓示
трансфер	轉帳
трансфер	轉讓
трансфер	轉移
евакуація	疏散
евакуація	撤離
еммануель	emmanuel
духи	嚎叫
духи	魂靈
вухо	耳
вухо	耳朵
плавати	游泳
плавати	游
надіслати	提交
надіслати	送出
трафік	交通
мелодію	調
кір	麻疹
чек	支票
морено	moreno
ліхтарі	燈
ліхтарі	燈光
кимось	某人
кимось	有人
голий	裸
голий	赤裸
голий	裸體
метання	標槍
відчути	感受
відчути	感覺
йога	瑜伽
йога	瑜珈
спить	睡
спить	睡覺
материнська	產婦
мільярди	億
мільярди	億萬
лінкори	主力艦
мадлен	madeleine
сичуань	四川
брендон	brandon
виправлено	固定
аббас	abbas
лось	麋鹿
перлина	明珠
перлина	珍珠
отрути	毒藥
отрути	毒
отрути	毒物
намібія	納米比亞
таня	tanya
твоя	你的
бідний	窮
кривавий	血腥
ері	eri
лелека	鸛
розсіяння	散射
дієслів	動詞
вічна	永恆
вічна	永恆
рівновага	nash
рівновага	平衡
рівновага	均衡
кіш	kish
кран	起重機
кран	鶴
кран	吊車
трансформація	轉換
трансформація	變換
трансформація	轉化
трансформація	轉型
трансформація	轉變
трансформація	變形
блохін	blokhin
пляшка	瓶子
пляшка	瓶
молота	擲
молота	扔
молота	丟
небес	天國
небес	天堂
задоволений	滿意
кремль	克里姆林宮
голден	golden
голден	黃金
голден	金色
дарування	質押
дарування	認捐
гриф	禿鷹
зарплати	薪水
зарплати	工資
зарплати	薪資
зарплати	薪金
зарплати	工資
зарплати	薪資
зарплати	薪金
комікс	漫畫
комікс	漫畫
доза	用量
доза	劑量
доза	劑量
коти	貓
треш	敲擊
антарктида	南極洲
антарктида	南極
тире	dash
сима	司馬
щільна	稠密
щільна	密集
покликання	呼叫
маневр	機動
підліток	青春期
капелюх	帽
капелюх	帽子
спостерігає	手錶
неділях	星期日
неділях	星期天
амфібій	兩棲
крейда	粉筆
купівлю	購買
купівлю	買
генерація	一代
генерація	世代
винні	欠
