dhe	y
ortodoks	ortodoxas
ortodoks	ortodoxos
ortodoks	ortodoxa
yll	estrella
yll	star
yll	estelar
sisteme	sistemas
sisteme	systems
muze	museos
muze	museo
muze	museos
operativ	operando
operativ	operar
operativ	operativo
operativ	operativa
operativ	funcionamiento
operativ	operativa
operativ	operativo
operativ	operacional
operativ	operativo
operativ	operacionales
operativ	operativa
guinea	guinea
lumë	rio
lumë	río
përfundimin	terminación
përfundimin	rescisión
përfundimin	finalización
artisti	artista
artisti	artistas
rob	robar
rob	rob
oborrin	patio
atlantik	atlántico
atlantik	atlántica
rumanisë	rumania
rumanisë	rumanía
përshtatshëm	apropiada
përshtatshëm	apropiadas
përshtatshëm	apropiados
përshtatshëm	adecuado
përshtatshëm	apropiado
përshtatshëm	adecuados
përshtatshëm	apropiados
përshtatshëm	apto
përshtatshëm	apropiado
përshtatshëm	adecuado
studiuesit	investigadores
blues	azules
blues	blues
lënda	sujeto
lënda	asignatura
lënda	asunto
lënda	súbdito
lënda	tema
dhomë	cuarto
dhomë	sala
dhomë	habitación
ndërtuara	construidos
ndërtuara	construido
ndërtuara	construida
polonisë	polonia
copë	pieza
copë	pedazo
bija	hija
gjërat	cosas
gjërat	things
prova	evidencia
prova	evidencias
prova	pruebas
prova	ensayo
prova	comprobante
prova	prueba
prova	pruebas
mitrovicë	mitrovica
meshkujt	varones
meshkujt	machos
meshkujt	men
meshkujt	hombres
praktikë	practica
praktikë	practicas
praktikë	practicar
praktikë	práctica
lojtarë	jugadores
lojtarë	reproductores
walter	walter
dimër	invierno
pret	esperándote
pret	esperando
pret	esperar
pret	espera
përafërsisht	aproximadamente
drejtpërdrejt	viva
drejtpërdrejt	live
drejtpërdrejt	vivir
drejtpërdrejt	vive
drejtpërdrejt	directa
drejtpërdrejt	directo
drejtpërdrejt	directamente
drejtpërdrejt	direct
drejtpërdrejt	directos
drejtpërdrejt	directas
drejtpërdrejt	directamente
tarragona	tarragona
mbledhje	reunión
mbledhje	reuniendo
mbledhje	recolección
mbledhje	reunión
mbledhje	encuentro
mbledhje	reuniones
skalitur	grabada
skalitur	grabado
kap	captura
kap	atrapar
kap	capturas
kap	capturan
kap	capturar
kap	captura
kap	capturas
kap	kap
juventus	juventus
williams	williams
pjesëmarrja	asistencia
pjesëmarrja	asistentes
pjesëmarrja	concurrencia
pjesëmarrja	participación
pjesëmarrja	participación
mësimi	sparring
mësimi	aprender
mësimi	aprendizaje
mësimi	aprendiendo
mësimi	docencia
mësimi	enseñar
mësimi	enseñanza
mësimi	enseñando
mësimi	lección
bir	hijo
poloni	polonia
seksuale	sexuales
seksuale	sexual
dhjetëra	rte
dhjetëra	decenas
dhjetëra	docenas
dhjetëra	decenas
hidhet	jump
hidhet	salto
hidhet	salta
hidhet	saltar
hidhet	saltos
hidhet	salta
transmetuar	transmisión
transmetuar	radiodifusión
transmetuar	emisión
transmetuar	transmision
transmetuar	difusión
transmetuar	transmita
transmetuar	transmitir
transmetuar	transmite
transmetuar	transmitan
transmetuar	transmitida
transmetuar	transmitido
transmetuar	transmitió
transmetuar	transmitidos
cari	zar
cari	carl
cari	carlos
hartuar	elaborado
hartuar	compilado
hartuar	recopilado
hartuar	compilados
unike	únicos
unike	único
unike	unica
unike	única
unike	únicas
demokratik	democrática
demokratik	democráticos
demokratik	demócrata
demokratik	democrático
ekip	equipo
ekip	team
favor	favor
pavarësi	autonomía
pavarësi	independencia
poetik	poético
poetik	poética
filipi	phillip
filipi	felipe
filipi	felipe
filipi	filipo
shkaku	causa
shkaku	cause
div	div
paraqitja	aspecto
paraqitja	aparición
paraqitja	comparecencia
paraqitja	apariencia
paraqitja	vistas
paraqitja	vista
paraqitja	view
paraqitja	ver
halil	halil
përgatitjen	preparación
përgatitjen	preparando
përgatitjen	preparación
përgatitjen	preparándose
gabim	equivocado
gabim	equivocados
gabim	mal
gabim	incorrecto
gabim	errores
gabim	error
romanin	novela
aquitaine	aquitania
elseif	elseif
urë	bridge
urë	puente
ujërat	aguas
ujërat	waters
adolf	adolfo
adolf	adolf
udhëtim	travesía
udhëtim	viaje
udhëtim	trayecto
udhëtim	trip
udhëtim	viaje
konflikt	conflicto
konflikt	conflictos
dhimbje	dolores
dhimbje	dolor
luftoi	lucharon
luftoi	luchado
luftoi	luchó
përmirësuar	mejorado
përmirësuar	mejoró
përmirësuar	mejorada
gjenerali	generalidades
gjenerali	generales
gjenerali	general
frymë	aliento
frymë	respiración
frymë	respiro
frymë	respiro
frymë	respirar
frymë	respiración
frymë	respirando
verilindje	noreste
verilindje	nordeste
castile	castilla
artistët	artistas
ndryshoi	cambiado
ndryshoi	cambiada
ndryshoi	cambió
bob	bob
fut	inserte
fut	inserta
fut	insertar
fut	entrar
fut	entra
fut	ingresar
fut	ingresa
fut	enter
lexuesit	lectores
klubet	palos
klubet	trébol
klubet	discotecas
klubet	tréboles
klubet	clubes
mësuesi	maestra
mësuesi	profe
mësuesi	maestro
mësuesi	docente
mësuesi	profesor
mësuesi	profesora
qytetar	ciudadanas
qytetar	ciudadana
qytetar	ciudadano
qytetar	ciudadanos
ekzistuese	existente
ekzistuese	existentes
pikturë	cuadro
pikturë	pintar
pikturë	pintura
pikturë	pintando
skulptura	escultura
skulptura	esculturas
skulptura	escultura
fjalori	diccionario
formimi	formando
formimi	formación
pullë	sellos
pullë	estampilla
pullë	sello
kapur	atrapados
kapur	atrapado
kapur	atrapada
kapur	capturado
kapur	captado
kapur	capturados
kapur	capturada
metodë	método
dorën	hand
dorën	mano
miliardë	billón
miliardë	billones
commons	comunes
commons	commons
frymëzuar	inspirada
frymëzuar	inspiró
frymëzuar	inspirado
frymëzuar	inspirados
përpiqet	intenta
arsim	educación
arsim	enseñanza
arsim	educacion
çeke	checo
çeke	checos
çeke	checa
templates	plantillas
bërthamore	nuclear
bërthamore	nucleares
këshilltar	consejera
këshilltar	asesora
këshilltar	asesor
këshilltar	consejero
këshilltar	consultor
këshilltar	consultora
këshilltar	asesor
këshilltar	asesora
këshilltar	concejal
këshilltar	concejal
këshilltar	consejera
këshilltar	asesora
këshilltar	asesor
këshilltar	consejero
duar	manos
gradë	grados
gradë	títulos
gradë	titulaciones
gradë	grado
gradë	licenciatura
pavarura	independent
pavarura	independiente
pavarura	independientes
beogradit	belgrado
akademike	académicos
akademike	académico
akademike	académicas
akademike	académica
petro	petro
krahasuar	comparadas
krahasuar	comparado
krahasuar	comparó
krahasuar	comparados
paraardhës	anterior
paraardhës	previo
paraardhës	anteriores
paraardhës	previos
otto	otón
otto	otto
avni	avni
modele	modelos
modele	maquetas
modele	modelos
modele	maqueta
modele	modelo
fati	destino
fati	destiny
fati	destino
kontrolli	control
kontrolli	controlar
kontrolli	check
kontrolli	comprobación
kontrolli	compruebe
kontrolli	comprobar
kontrolli	cheque
dru	maderas
dru	madera
dru	leña
dru	wood
projektet	proyectos
projektet	projects
veziri	visir
pulla	estampillas
pulla	sellos
rinjtë	novatos
europe	europa
personazhet	caracteres
personazhet	personajes
muaji	mes
nënshkruar	firmado
nënshkruar	firmada
nënshkruar	firmados
hall	vestíbulo
hall	pasillo
hall	hall
hall	salón
anijet	barcos
anijet	embarcaciones
anijet	botes
anijet	lanchas
anijet	barcos
anijet	buques
anijet	naves
informacioni	información
informacioni	informacion
informacioni	informaciones
domosdoshme	indispensables
domosdoshme	indispensable
domosdoshme	imprescindible
domosdoshme	imperativa
domosdoshme	imprescindible
domosdoshme	imperativo
kolumbia	colombia
shpeshta	frecuente
shpeshta	frecuentes
globale	mundial
globale	global
globale	globales
pamja	visuales
pamja	vistas
pamja	vista
pamja	view
pamja	ver
qeveri	gobierno
statistikat	estadística
statistikat	estadísticas
statistikat	estadísticas
thuajse	casi
katror	quad
katror	cuadrado
katror	square
katror	cuadrada
katror	plaza
peshkop	alfil
peshkop	bishop
peshkop	obispo
status	status
status	estatus
status	estado
status	situación
shmangur	evitar
shmangur	evita
shmangur	evitan
shmangur	evite
shmangur	eviten
shmangur	evitó
shmangur	evitado
shmangur	evitarse
young	jóven
young	jovenes
young	young
young	joven
young	jóvenes
përmasat	dimensiones
përmasat	tamaños
përmasat	tallas
përhershme	permanente
përhershme	permanentes
banda	band
banda	banda
banda	pandilla
banda	banda
banda	gang
modelet	modelos
modelet	maquetas
modelet	pautas
modelet	patrones
shëndetësore	sanidad
shëndetësore	salud
takim	cita
takim	fecha
takim	date
takim	cita
takim	designación
takim	nombramiento
takim	reunión
takim	encuentro
takim	reuniones
zbulimin	detección
zbulimin	descubrimientos
zbulimin	discovery
zbulimin	descubrimiento
bimore	plantas
bimore	vegetal
bimore	planta
prag	umbral
prag	umbrales
prag	prag
prag	eva
prag	eve
prag	víspera
dokumenti	documentar
dokumenti	documento
kaliforni	california
ekzistuar	existido
ekzistuar	existió
ekzistuar	existía
ekzistuar	existieron
ekzistuar	existían
bullgare	búlgara
bullgare	búlgaro
bullgare	búlgaros
udhëtimi	viajar
udhëtimi	viajes
udhëtimi	viaje
udhëtimi	viajando
udhëtimi	viajar
udhëtimi	viajando
udhëtimi	viajar
fortesa	baluarte
fortesa	fortaleza
fortesa	fortaleza
fortesa	fuerte
fortesa	fort
firmosi	firmado
firmosi	firmada
firmosi	firmados
saône	saône
arm	brazo
arm	arm
gjith	todas
gjith	all
gjith	todo
gjith	todos
strategjike	estratégico
strategjike	estratégica
strategjike	estratégicos
strategjike	estratégicas
mario	mario
famë	fama
famë	fame
monumenti	monumento
mbledhja	colección
mbledhja	recogida
mbledhja	coleccion
general	generalidades
general	generales
general	general
add	agregar
add	agrega
add	añadir
add	añade
add	add
klube	palos
klube	trébol
klube	discotecas
klube	tréboles
klube	clubes
fabrika	plantas
fabrika	vegetal
fabrika	planta
fabrika	fábricas
fabrika	fabrica
fabrika	factoría
fabrika	factory
fabrika	fábrica
europë	europa
fletë	hoja
fletë	chapa
fletë	chapas
fletë	sábana
fletë	lámina
fletë	hoja
fletë	hojas
fletë	leaf
ligjor	forense
ligjor	legales
ligjor	jurídicas
ligjor	legal
ligjor	jurídico
personalitete	personalidades
personalitete	personalidad
zgjidhjen	solución
zgjidhjen	solucion
zgjidhjen	disolución
goku	goku
shqiperi	albania
flamur	flag
flamur	bandera
flamur	pancarta
flamur	estandarte
flamur	bandera
flamur	banner
giuseppe	giuseppe
guide	guía
guide	guia
organizatat	organizaciones
krahët	brazo
krahët	brazos
krahët	armas
krahët	alas
krahët	wings
krahët	alitas
gazi	gasolina
gazi	gas
gazi	gases
gazi	gazi
trashëguar	heredada
trashëguar	heredó
trashëguar	heredado
trashëguar	heredados
dell	dell
dymbëdhjetë	twelve
dymbëdhjetë	doce
dymbëdhjetë	duodécima
dymbëdhjetë	duodécimo
virginia	virginia
mia	mia
mia	mía
note	note
note	nota
alba	alba
përkthyes	traductor
përkthyes	traductora
përkthyes	interprete
përkthyes	intérpretes
përkthyes	intérprete
përkthyes	traductor
përkthyes	traductores
prodhimet	productos
keta	éstas
keta	estos
keta	estas
keta	éstos
ball	bola
ball	balón
ball	pelota
ball	ball
afganistan	afganistán
diellor	solares
diellor	solar
përkundër	apesar
varrezat	cementerios
varrezat	cementerios
mesdhetare	mediterránea
mesdhetare	mediterráneo
tashme	ya
kënaqur	satisfecha
kënaqur	satisfechos
kënaqur	satisfecho
spain	españa
pyjet	maderas
pyjet	bosque
pyjet	woods
pyjet	bosques
pyjet	bosques
pyjet	selva
pyjet	bosque
moskë	moscú
tekstet	textos
pushtuan	invadió
pushtuan	invadida
pushtuan	invadido
info	info
info	información
info	informacion
apple	manzana
apple	apple
prozë	prosa
pronë	propiedad
pronë	propiedades
pronë	inmueble
moisiu	moses
moisiu	moisés
karbonit	carbon
karbonit	carbono
karbonit	carbón
fashiste	fascista
fashiste	fascistas
botues	editor
botues	editorial
botues	editoriales
botues	editores
trashë	gordos
trashë	grasa
trashë	gordo
trashë	gorda
trashë	gordas
oficer	oficial
papritur	repentinamente
papritur	súbitamente
papritur	inesperada
papritur	inesperados
papritur	inesperadas
papritur	inesperado
papritur	repentino
papritur	súbita
papritur	súbito
papritur	repentina
jezusi	jesús
jezusi	jesus
trim	valiente
trim	valientes
venezuela	venezuela
zonja	señoras
zonja	damas
zonja	señoritas
zonja	señora
zonja	dama
zonja	senora
bot	bot
naziste	nazi
naziste	nazis
naziste	nazismo
naziste	nazis
poezinë	poesía
drejtësi	justicia
drejtësi	justice
arthur	arturo
bbc	bbc
kuvend	convento
kuvend	convención
kuvend	convenio
kuvend	convenciones
leonardo	leonardo
matematike	matemático
matematike	matemáticas
matematike	matemática
matematike	mates
matematike	matemáticas
matematike	mates
matematike	matemáticas
matematike	matemática
fitorja	ganar
fitorja	ganando
subjekt	sujeto
subjekt	asignatura
subjekt	asunto
subjekt	súbdito
subjekt	tema
titujt	titulares
titujt	encabezados
titujt	títulos
diskutim	discusiones
diskutim	debate
diskutim	discusión
vendosja	colocación
vendosja	ubicación
vendosja	despliegue
green	verde
green	green
green	verdes
përcaktohet	decidida
përcaktohet	determinado
përcaktohet	determinada
përcaktohet	decidido
institucione	instituciones
profesioni	profesión
profesioni	ocupación
profesioni	profesión
territor	territorio
gjermanë	alemanes
ferrari	ferrari
lum	rio
lum	río
koncepti	concepto
aus	aus
tejet	extremadamente
hyrjen	entrada
humbja	perder
humbja	perdiendo
humbja	pérdidas
humbja	perdida
humbja	pérdida
golden	oro
golden	dorada
golden	golden
golden	dorado
golden	dorados
marin	marin
marin	marín
themeluesi	fundadores
themeluesi	fundador
themeluesi	fundadora
kokës	cabellera
gëzim	joy
gëzim	alegria
gëzim	alegría
gëzim	gozo
academy	academy
academy	academia
etnik	étnico
etnik	etnias
etnik	étnicos
etnik	étnicas
etnik	étnica
etnik	etnia
amor	amor
blerë	adquiridos
blerë	comprados
blerë	adquiridas
blerë	comprada
blerë	adquirido
blerë	comprado
blerë	compró
blerë	comprado
blerë	comprados
eric	eric
eric	erick
henri	enrique
henri	henri
henri	enrique
over	over
përkatës	pertinente
përkatës	relevante
përkatës	relevantes
përkatës	pertinentes
ushtruar	ejerció
ushtruar	ejercida
ushtruar	ejercido
varur	dependientes
varur	dependiente
varur	colgado
varur	ahorcamiento
varur	colgando
varur	hung
varur	colgado
mendojnë	reflexiona
mendojnë	reflejan
mendojnë	reflejar
mendojnë	reflexionar
mendojnë	refleje
mendojnë	contemplar
mendojnë	contemple
datës	fechado
mail	correo
mail	correspondencia
mail	mail
vizituar	visitadas
vizituar	visitados
vizituar	visitó
vizituar	visitada
vizituar	visitado
futet	introducido
futet	introducidos
futet	introducida
djegur	quemada
djegur	quemado
djegur	quemadas
djegur	quemados
djegur	quemada
djegur	quemado
djegur	quemadas
djegur	quemados
mobile	movil
mobile	celulares
mobile	móvil
mobile	celular
mobile	móviles
hodhi	tiró
përvojë	experiencia
përvojë	experiencias
fis	tribu
operative	operativa
operative	operativo
operative	operacional
operative	operativo
operative	operacionales
operative	operativa
feudale	feudal
prifti	sacerdote
prifti	cura
peru	perú
peru	peru
teorike	teórica
teorike	teórico
teorike	teóricos
teorike	teóricas
portugalia	portugal
prizreni	prizren
saktësisht	exactamente
saktësisht	exacto
ani	ani
ani	annie
ani	anita
vlerësim	evaluación
vlerësim	agradecimiento
vlerësim	apreciación
vlerësim	aprecio
vlerësim	valoración
vlerësim	evaluación
faktorët	factores
ministrinë	ministerios
ministrinë	cancillería
ministrinë	ministerio
detaje	detalles
detaje	detalle
detaje	detalle
golashënuesi	gabe
golashënuesi	goleador
krahu	hombro
krahu	hombros
krahu	brazo
krahu	arm
krahu	wing
krahu	ala
gadishullit	península
manga	manga
historiani	historiador
cantabria	cantabria
përfshi	incluidos
përfshi	incluidas
përfshi	incluida
përfshi	incluído
përfshi	incluido
përfshi	incluye
përfshi	incluyen
përfshi	incluya
përfshi	incluyan
përfshi	incluir
kryeredaktor	redactor
kryeredaktor	editor
kryeredaktor	editora
jones	jones
çmuar	precioso
çmuar	preciosas
çmuar	preciosos
çmuar	preciosa
delhi	delhi
suedeze	suecos
suedeze	suecia
suedeze	sueco
suedeze	sueca
zemrat	hearts
zemrat	corazones
kosovo	kosovo
ismet	ismet
krahë	alas
krahë	wings
krahë	alitas
ftuar	invita
ftuar	invitado
ftuar	invitada
ftuar	invitados
spiro	spiro
elementi	elemento
elementi	artículo
elementi	elemento
njohja	reconocimientos
njohja	reconocimiento
trajtuar	tratarlo
trajtuar	tratar
trajtuar	aparejos
trajtuar	abordar
varret	tumbas
varret	fosas
varret	graves
varret	tumba
varret	tumbas
palët	lados
palët	laterales
palët	bandos
palët	costados
palët	fiestas
specializuar	especializados
specializuar	especializado
specializuar	especializada
mungon	desaparecido
mungon	desaparecidos
mungon	ausente
mungon	falta
mungon	desaparecida
qen	perrita
qen	perro
qen	perros
heinrich	heinrich
efekt	efecto
luftimet	combates
luftimet	peleas
luftimet	lucha
luftimet	fighting
luftimet	luchando
vret	mata
roberto	roberto
rrjetin	redes
realitet	realidad
realitet	reality
dënuar	sentenciado
dënuar	condenado
dënuar	condenados
dënuar	sentenciados
dënuar	condenado
dënuar	condenados
dënuar	condenadas
dënuar	condenada
dënuar	condenado
dënuar	condenados
dënuar	convicto
dënuar	castigada
dënuar	castigado
dënuar	castigados
egjipti	egipto
linjë	línea
linjë	line
linjë	linea
volume	volúmenes
siguron	asegura
siguron	asegura
siguron	proporciona
siguron	provee
lexo	leído
lexo	lea
lexo	leer
lexo	lectura
shtresat	capas
vlefshme	valido
vlefshme	válida
vlefshme	válido
vlefshme	válidos
vlefshme	valida
formuan	constituido
formuan	formado
formuan	formadas
formuan	formada
formuan	formados
salla	ward
salla	pabellón
salla	salones
salla	pasillos
televizioni	televisor
televizioni	television
televizioni	televisión
televizioni	televisiones
without	sans
shahu	ajedrez
shahu	shah
flamurtari	flamurtari
dukej	miré
dukej	pareció
dukej	parecía
dukej	parecieron
kaluan	pasó
tag	etiqueta
tag	tag
tag	etiquetar
bosnje	bosnia
osmani	osmani
artet	arts
artet	arte
artet	artes
përvjetore	aniversarios
pranverë	manantial
pranverë	primavera
pranverë	resorte
ramadan	ramadán
ernest	ernest
ernest	ernesto
central	céntrica
central	central
central	centrales
central	céntrico
amerikanë	americanas
amerikanë	americanos
amerikanë	estadounidenses
amerikanë	norteamericanos
luftëtarët	warriors
luftëtarët	guerreros
luftëtarët	combatientes
luftëtarët	luchadores
luftëtarët	fighters
luftëtarët	boxeadores
pohon	afirma
pohon	afirma
pohon	siniestros
pohon	reclamos
pohon	reclamaciones
pohon	confirma
fshatare	campesina
fshatare	campesino
fshatare	campesinos
