och	ja
relation	suhde
relation	suhteet
sebastian	sebastian
turkiska	turkkilainen
turkiska	turkin
turkiska	turkki
tammerfors	tampereen
tammerfors	tampereella
tammerfors	tampere
edgar	edgar
boys	poikia
boys	pojat
ständigt	jatkuvasti
översättningar	käännöksiä
översättningar	käännökset
rikets	reich
skull	sakea
sluta	lopettaa
sluta	lopetti
sluta	lopeta
sluta	lopeta
arts	taide
skepp	laiva
skepp	alusta
skepp	aluksen
skepp	alus
skepp	alukset
skepp	aluksia
skepp	laivat
skepp	laivoja
dottern	tytär
beslöt	päättänyt
beslöt	päätettiin
beslöt	päätetty
beslöt	päätti
stödjer	tukevat
stödjer	tukee
östersjön	itämeri
östersjön	baltian
östersjön	itämeren
tros	uskoivat
tros	uskoi
populärt	suosittu
populärt	suosittua
populärt	suosittuja
populärt	suositut
populärt	ajankohtaista
hävdade	vaati
hävdade	haettu
hävdade	väittivät
hävdade	väitti
hävdade	väitetty
nebraska	nebraskan
myndigheter	viranomaiset
myndigheter	viranomaisten
diego	diego
gottfried	gottfried
automatiskt	automaattinen
automatiskt	automaattisesti
automatiskt	auto
automatiskt	automaattinen
automatiskt	automaattisesti
automatiskt	automaattiset
automatiskt	automaatti
automatiskt	automaattisesti
hjälper	auttaminen
hjälper	auttaa
hjälper	auttaa
mönster	kaava
mönster	kuvio
mönster	mallit
mönster	kuviot
mönster	kuvioita
belize	belize
schleswig	schleswig
languedoc	languedoc
similis	similis
ärkebiskop	arkkipiispa
breda	laaja
breda	laaja
breda	leveä
hamnen	harborin
hamnen	satama
hamnen	portti
hamnen	satamat
hamnen	satama
hamnen	harbour
bestämmer	päättää
bestämmer	määrittelee
konserter	konsertteja
lidingö	lidingö
johanna	johanna
johanna	joanna
möjliga	mahdollisia
möjliga	mahdolliset
möjliga	mahdollinen
möjliga	mahdollista
mallar	malleja
mallar	mallit
samla	kerätä
samla	kerää
samla	kerätä
samla	kerää
ungdomar	nuoret
ungdomar	nuorisoa
ungdomar	nuoriso
ungdomar	nuoruus
ungdomar	nuoret
zhang	zhang
åskådare	sivullisten
åskådare	katsojat
åskådare	katsojia
åskådare	katsoja
socialdemokraterna	sosialistien
socialdemokraterna	sosialistit
goiás	goiás
bmw	bmw
siffror	lukuja
siffror	luvut
siffror	numerot
siffror	numeroita
siffror	numeroista
siffror	luvut
generellt	yleisesti
generellt	yleensä
koch	koch
självständighet	autonomian
självständighet	riippumattomuus
självständighet	itsenäisyys
självständighet	riippumattomuus
självständighet	itsenäisyyttä
självständighet	itsenäisyys
wars	sodat
wars	sotia
faktum	fakta
faktum	faktaa
faktum	tosiasia
allium	allium
roussillon	roussillon
kommunerna	kunnat
kommunerna	kuntaa
kommunerna	kuntien
foto	kuvaa
foto	kuva
foto	valokuva
foto	valokuvan
foto	valokuva
tell	kerro
akademiska	akateemisen
akademiska	akateeminen
knight	ratsu
knight	knight
knight	ritari
tennis	tennis
tennis	tennistä
juridik	laki
juridik	oikeustieteen
juridik	lainsäädäntö
juridik	lakia
pro	pro
pro	ammattilainen
hälsa	terveyttä
hälsa	terveys
wagner	wagner
lloyd	lloyd
familjer	perheitä
familjer	perheet
skövde	skövde
dela	jakamista
dela	jaetaan
dela	jakaminen
dela	jakaa
dela	osuus
dela	jaa
dela	hajota
dela	jako
dela	jaettu
joakim	joakim
joakim	roope
innehålla	sisältävät
harbour	satama
harbour	harbour
nationell	kansallinen
nationell	kansalliset
nationell	kansallisten
rita	piirrä
rita	tasapeli
rita	piirtää
rita	piirustus
rita	piirros
rita	piirtää
rita	ritan
rita	rita
ambassadör	suurlähettiläs
ambassadör	lähettiläs
lindström	lindström
sommar	kesällä
sommar	kesää
sommar	suvi
sommar	kesä
hole	reikä
hole	aukko
hole	kuoppa
hole	reiän
neil	neilin
neil	neil
företrädare	edustajat
företrädare	edustajien
företrädare	edustajia
företrädare	edustava
företrädare	edustaja
fot	jalkaa
fot	jalka
fot	jalan
fot	jalkojen
fot	jalat
fönster	windows
fönster	ikkunat
fönster	ikkuna
fönster	ikkunasta
fönster	ikkunan
dennis	dennis
magnusson	magnusson
lantbrukare	viljelijöiden
lantbrukare	maanviljelijät
lantbrukare	viljelijät
lantbrukare	viljelijöille
lantbrukare	maanviljelijöitä
lantbrukare	viljelijä
lantbrukare	maanviljelijä
ersätta	korvaaminen
ersätta	korvataan
ersätta	varajäsen
ersätta	korvike
ersätta	korvaava
ersätta	korvata
ersätta	korvataan
ersätta	korvaa
fågeln	lintu
fågeln	linnun
fågeln	bird
erbjuder	tarjoaa
erbjuder	tarjoukset
erbjuder	tarjouksia
erbjuder	tarjoaminen
erbjuder	tarjoaa
försvar	puolustus
försvar	puolustukseen
försvar	puolustus
försvar	puolustusta
försvar	puolustaminen
halvön	niemimaa
avslutades	lopetettu
avslutades	loppui
avslutades	päättyi
avslutades	päättynyt
avslutades	poistui
begravd	haudattu
begravd	haudattuna
begravd	haudattiin
box	laatikko
box	ruutu
box	box
berättelse	tarinaa
berättelse	tarina
berättelse	tarinan
metoden	menetelmä
metoden	menetelmän
thüringen	thüringen
tecknade	piirretty
tecknade	sarjakuva
tecknade	tilattu
tecknade	merkitty
tecknade	tilannut
rudolph	petteri
hoppas	toivoen
hoppas	toivoa
hoppas	toivo
hoppas	toivottavasti
turné	tour
turné	kierros
turné	kiertue
homer	homer
enklare	helpompaa
enklare	helpompi
enklare	helpommin
enklare	helpottaa
enklare	yksinkertaisempaa
enklare	yksinkertaisempi
verktyg	työkalun
verktyg	väline
verktyg	työkalu
verktyg	välineitä
verktyg	välineet
verktyg	työkalut
verktyg	työkaluja
elsa	elsa
bryta	riko
bryta	rikkoa
bryta	tauko
bryta	rikkoo
matematik	matematiikka
matematik	matematiikkaa
matematik	matematiikan
matematik	matematiikka
matematik	matematiikkaa
matematik	matematiikan
matematik	matematiikka
matematik	matematiikkaa
matematik	matematiikan
tirana	tiranan
tron	valtaistuimen
tron	faith
tron	uskoa
tron	usko
nintendo	nintendo
asmara	asmara
vii	vii
traditionell	perinteisiä
traditionell	perinteiset
traditionell	perinteinen
vega	vega
pjäs	soita
pjäs	pelata
pjäs	pelaa
pjäs	play
vista	vista
montréal	montréal
förklara	selitetään
förklara	selittää
förklara	selittävät
förklara	selittää
förklara	selitä
kommendör	kapteeni
kommendör	kommodori
kommendör	komentaja
mörka	dark
mörka	tumma
mörka	pimeä
mörka	pimeää
mörka	tumman
häckar	hedges
filosof	filosofi
förband	siteen
förband	side
förband	siteet
förband	siteitä
fåtal	harvat
fåtal	muutaman
fåtal	harva
fåtal	muutama
släktingar	sukulaiset
släktingar	sukulaisia
achille	achille
benämning	nimeäminen
benämning	nimitys
kläder	vaatteet
kläder	vaatteet
kläder	vaatetus
kläder	vaate
kläder	vaatteita
kläder	vaatteet
kläder	vaatteita
offentlig	julkinen
offentlig	julkisen
offentlig	julkiset
race	kisa
race	rotu
race	kisaa
fernando	fernando
process	prosessin
process	prosessi
skjuter	ampuu
skjuter	ampuminen
skjuter	potkut
entertainment	viihdettä
entertainment	viihde
gary	gary
brett	laaja
brett	leveä
brett	brett
brett	laaja
cliff	kallio
cliff	kallion
cliff	cliff
avsedd	aiottu
avsedd	tarkoitettu
mattias	mattias
mattias	matthias
malta	maltan
malta	malta
malta	maltaa
kor	lehmät
kor	lehmiä
jobb	työpaikka
jobb	työ
jobb	työtä
jobb	työn
jobb	työpaikkoja
jobb	työt
jobb	työpaikat
kerstin	kerstin
likhet	samankaltaisuus
kontrollera	ohjaus
kontrollera	määräysvalta
kontrollera	hallitse
kontrollera	hallinta
kontrollera	valvonta
kontrollera	tarkista
kontrollera	tarkistaa
kontrollera	tarkistus
kontrollera	tarkistetaan
kontrollera	check
storm	myrsky
storm	myrskyn
storm	myrskyä
storm	storm
branch	oksa
utomlands	ulkomailla
utomlands	ulkomailla
utomlands	ulkomaille
utomlands	offshore
story	tarinaa
story	tarina
story	tarinan
liu	liu
drift	drift
drift	toiminta
drift	toimenpide
drift	toiminto
drift	operaatio
expedition	retkikunta
strängnäs	strängnäsin
poitou	poitou
banks	pankit
banks	pankkien
genomföra	täytäntöön
tallinn	tallinnassa
tallinn	tallinnan
rex	rex
philipp	philipp
stuttgart	stuttgartin
grenar	oksat
volym	tilavuus
volym	määrä
nyare	uudempi
eng	eng
say	sano
jefferson	jefferson
hope	toivoa
hope	toivo
hope	toivottavasti
tronen	valtaistuimen
separat	erikseen
separat	erikseen
separat	erilliset
separat	erillinen
dyker	sukeltaa
dyker	sukellus
dyker	sukeltaa
iväg	pois
falun	falun
name	nimi
name	nimeä
drama	draama
drama	drama
drama	draamaa
rike	kuningaskunta
rike	valtakunta
rike	imperiumin
rike	empire
rike	valtakunta
rike	imperiumi
roberts	roberts
avancerade	kehittynyt
avancerade	edistynyt
avancerade	kehittyneet
förhindra	estäminen
förhindra	estä
förhindra	estettävä
förhindra	ehkäistä
förhindra	estää
bridge	bridge
bridge	komentosilta
bridge	sillan
bridge	silta
bond	bondin
bond	side
bond	bond
bostäder	asumista
bostäder	asuminen
bostäder	asunto
bostäder	asunnot
bostäder	asuntojen
ouest	ouest
trek	trek
matt	matt
matt	matti
bon	bon
marina	marina
marina	meren
marina	merijalkaväki
marina	sotilas
monica	monica
monica	monican
pacific	tyyni
pacific	tyynenmeren
pacific	pacific
eld	tuli
eld	tulipalo
innehållet	sisältö
innehållet	sisältöä
innehållet	sisältö
kretsar	piirit
kretsar	piirien
kretsar	piiri
kretsar	circuit
linjer	rivit
linjer	viivat
linjer	linjat
linjer	riviä
marocko	marokko
marocko	marokossa
marocko	marokon
christoph	christoph
begäran	pyyntöjä
begäran	pyynnöt
begäran	pyytää
begäran	pyynnön
begäran	pyyntö
begäran	pyyntöä
begäran	pyydä
beteckning	nimeäminen
beteckning	nimitys
beteckning	etiketti
mått	mitat
mått	ulottuvuudet
mått	mittauksia
mått	mittaukset
mått	mittaus
mått	mittaukset
mått	mittaaminen
mått	mittarit
mått	mitat
mått	ulottuvuus
mått	ulottuvuutta
kust	rannikon
kust	rannikko
kust	rannikolla
kust	rannikko
webbsida	sivuston
webbsida	sivusto
webbsida	verkkosivusto
intermedia	intermedia
födelseplats	syntymäpaikka
egenskap	ominaisuuden
egenskap	omaisuutta
egenskap	kiinteistö
egenskap	ominaisuus
egenskap	omaisuus
egenskap	kiinteistöt
egenskap	tontti
ellen	ellen
xian	xian
blockering	estäminen
blockering	esto
blockering	estämistä
blockering	estää
blockering	estä
blockering	esto
blockering	block
blockering	korttelin
vallonien	vallonian
utrustning	varusteet
utrustning	kalusto
utrustning	välineet
utrustning	laitteet
utrustning	laitteisto
slagverk	lyömäsoittimet
återvända	palaa
återvända	paluu
återvända	palautus
återvända	palauta
återvända	palata
hål	reikä
hål	aukko
hål	kuoppa
hål	reiän
hål	reikiä
hål	aukkoja
hål	reiät
hål	aukot
teorin	teoriaa
teorin	teoria
islam	islamin
islam	islam
färdig	valmis
färdig	valmiit
färdig	päättynyt
färdig	tehty
färdig	done
kings	kuninkaat
kings	kuninkaita
eddie	eddie
nätverk	verkostot
nätverk	verkko
nätverk	verkon
nätverk	verkoston
nätverk	verkosto
nätverk	verkostot
nätverk	verkkojen
nätverk	verkot
definition	määrittely
definition	määritelmä
definition	määritelmät
förlorat	menettänyt
förlorat	kadonnut
förlorat	hukassa
förlorat	hävisi
förlorat	hävinnyt
förlorat	menetetty
copa	copa
regionala	alueellinen
regionala	alueelliset
regionala	alueellisten
planen	suunnitella
planen	suunnitelma
planen	suunnitelman
flyttar	siirtyy
flyttar	liikkuu
flyttar	liikkeet
flyttar	muutto
flyttar	liikkeellä
flyttar	liikkuvat
flyttar	liikkuu
afrikanska	afrikkalainen
afrikanska	afrikkalaiset
afrikanska	afrikka
afrikanska	afrikan
milano	milanossa
milano	milano
milano	milanon
milano	milanossa
milano	milano
självständig	itsenäiset
självständig	riippumaton
självständig	itsenäinen
självständig	autonominen
självständig	itsenäiset
självständig	itsenäinen
rico	rico
ekonomiskt	taloudellista
ekonomiskt	taloudellisesti
ekonomiskt	taloudelliset
ekonomiskt	taloudellinen
ekonomiskt	taloudellisesti
svarade	vastasivat
svarade	vastasi
svarade	vastattu
svarade	vastasi
svarade	vastasi
tankar	tankit
tankar	säiliöt
tankar	ajatuksia
tankar	ajatukset
vårt	meijän
vårt	meidän
vårt	meidän
portugisiska	portugalia
portugisiska	portugali
portugisiska	portugalin
åttonde	kahdeksas
yorkshire	yorkshire
games	pelejä
games	pelit
games	pelien
games	kisat
glas	lasi
glas	lasia
glas	lasin
glas	lasista
glas	lasinen
pic	pic
norrland	norlanti
finsk	suomeksi
finsk	suomalainen
finsk	suomen
finsk	suomalaista
generation	sukupolven
generation	sukupolvea
generation	sukupolvi
tyvärr	valitettavasti
village	kylän
village	kylä
village	kylässä
village	kyl
besökare	vierailijoita
besökare	vieraat
besökare	vierailijat
besökare	kävijöitä
besökare	vieraita
besökare	vieras
besökare	vierailija
mtv	mtv
hits	iskee
hits	osumia
hits	osuu
aleksandr	aleksandr
aleksandr	aleksanteri
aleksandr	alexander
noveller	romaaneja
föreningar	järjestöt
föreningar	yhdistykset
föreningar	liitot
föreningar	yhdistysten
föreningar	yhdisteet
föreningar	yhdisteitä
tryck	paine
tryck	paineet
tryck	painetta
tryck	paineen
tryck	tulostaa
tryck	tulosta
tryck	push
tryck	työnnä
tryck	työntää
tryck	lehdistö
tryck	paina
fet	fet
fet	rasvaa
fet	rasva
fet	läski
fet	paksu
fet	lihava
charentes	charentes
hänger	roikkuu
hänger	roikkuu
marianne	marianne
body	elin
body	vartalo
body	ruumis
body	kehon
body	keho
nicolas	nicolas
rubrik	otsikko
rubrik	nimike
rubrik	otsikko
rubrik	osasto
rubrik	nimike
lovisa	lovisa
moselle	mosellen
field	kenttä
field	kenttää
field	kentän
raka	ajella
raka	suoraan
raka	hetero
raka	suorat
raka	suora
journal	päiväkirja
journal	lehti
misslyckades	epäonnistui
misslyckades	epäonnistunut
fra	fra
sture	sture
plata	plata
struktur	rakenne
adrian	adrian
undersökning	tutkimus
undersökning	tutkinta
undersökning	tarkastelu
undersökning	tutkiminen
undersökning	tutkimuksen
undersökning	kysely
undersökning	tutkimus
reklam	mainostaminen
reklam	mainos
reklam	mainonta
reklam	mainontaa
reklam	mainos
bära	kanna
bära	kantaa
master	mastot
master	mestari
master	isäntä
hunter	metsästäjä
hunter	hunter
hunter	saalistaja
avdelning	osasto
avdelning	jakso
avdelning	pääluokka
avdelning	otsikko
avdelning	osasto
avdelning	nimike
väger	punnitaan
perioder	kuukautiset
perioder	kaudet
perioder	jaksot
miljon	miljoona
miljon	miljoonaa
vermont	vermontin
impatiens	impatiens
mac	mac
venedig	venetsia
venedig	venetsiassa
venedig	venetsian
net	net
net	verkon
net	verkko
net	netto
oaxaca	oaxaca
hjärta	heart
hjärta	sydäntä
hjärta	sydän
hjärta	sydämen
våningar	lattiat
våningar	kerrosta
våningar	lattia
speciell	erityiset
speciell	erityinen
speciell	erityistä
speciell	special
speciell	erikoinen
gyllene	golden
gyllene	kultaiset
gyllene	kultainen
blod	veri
blod	blood
blod	verta
inomhus	sisätiloissa
inomhus	sisällä
inomhus	sisältä
inomhus	sisään
inomhus	sisällä
inomhus	sisäpuolella
inomhus	sisä
inomhus	sisätiloissa
jerry	jerry
jordbruk	maatalouden
jordbruk	maatalous
fisher	fisher
tower	torni
tower	tower
tower	tornissa
tower	tornin
carpenter	carpenter
jenny	jenny
jenny	jenni
atlanta	atlanta
konstruktion	rakentaminen
konstruktion	suunnittelu
konstruktion	suunnitella
konstruktion	design
konstruktion	muotoilu
saône	saône
konservativa	konservatiivien
konservativa	konservatiivit
konservativa	konservatiivien
konservativa	konservatiivinen
konservativa	konservatiivit
ange	ange
ange	setti
ange	määritä
ange	asettaa
ange	aseta
ange	asetettu
ange	määritä
ange	määrittele
ange	kirjoita
dao	dao
microsoft	microsoftin
microsoft	microsoft
gun	tykki
gun	pyssy
gun	ase
kenneth	kenneth
powell	powell
situationen	tilanne
samlingar	kokoelmat
semifinalen	semifinaali
tjeckoslovakien	tšekkoslovakian
ändrade	muutettu
ändrade	muutettu
ändrade	muutetut
segern	voittoa
segern	voitto
astrid	astrid
valen	valaan
valen	valasta
valen	valas
egendom	omaisuutta
egendom	kiinteistö
egendom	ominaisuus
egendom	omaisuus
egendom	kiinteistöt
egendom	tontti
anfall	kouristuksia
anfall	kohtauksia
anfall	kohtaukset
anfall	hyökkäys
anfall	kohtaus
anfall	kohtauksen
flickor	tyttöjä
flickor	girls
flickor	tytöt
självständigt	itsenäiset
självständigt	riippumaton
självständigt	itsenäinen
självständigt	itsenäisesti
självständigt	riippumattomasti
självständigt	riippumattomuus
självständigt	itsenäisyyttä
självständigt	itsenäisyys
denis	denis
original	alkuperäinen
original	alkuperäiset
original	alkuperäisiä
original	alkuperäiset
barry	barry
barry	barryn
styrelse	lauta
styrelse	johtokunta
styrelse	laudan
styrelse	johtokunnan
hotel	hotellissa
hotel	hotelli
hotel	hotellin
hugh	hugh
guide	opas
guide	ohje
guide	oppaan
curtis	curtis
minskar	vähentää
minskar	pienenee
minskar	vähenee
minskar	laskeva
arvika	arvika
driva	drift
geografiska	maantieteelliset
geografiska	maantieteellinen
geografiska	maantieteelliset
geografiska	maantieteellinen
huvudkontor	toimipaikka
huvudkontor	pääkonttori
huvudkontor	päätoimipaikka
huvudkontor	päämaja
dator	tietokoneet
dator	tietokone
dator	tietokoneen
spindlar	hämähäkkejä
vetenskap	tieteen
vetenskap	tiede
vetenskap	tiedettä
ortodoxa	ortodoksinen
parallellt	samanaikaisesti
parallellt	rinnakkain
iris	iris
figurer	lukuja
figurer	luvut
figurer	merkkejä
figurer	merkkiä
figurer	hahmot
figurer	merkit
nina	nina
anse	harkita
anse	harkittava
anse	harkitse
isaac	isaac
öland	öölannin
tillhörighet	kuuluminen
trupp	joukkue
trupp	ryhmä
trupp	joukot
ralph	ralph
olja	öljyn
olja	öljyä
olja	öljy
olja	öljyt
term	termiä
term	termi
peters	peters
jamaica	jamaika
hund	koiran
hund	koira
hund	koirat
hund	koiria
halv	puoli
halv	puolet
halv	puolikas
resan	matkaa
resan	matkan
resan	matka
zimbabwe	zimbabwessa
zimbabwe	zimbabwen
people	ihmiset
people	ihmisiä
people	henkilöt
passagerare	matkustaja
passagerare	matkustajan
passagerare	matkustajat
passagerare	matkustajia
passagerare	matkustajien
passagerare	matkustajat
fynd	havainnot
hästen	hevonen
hästen	hevosella
hästen	hevosen
sällskap	yritys
sällskap	yhtiö
sällskap	seura
sällskap	komppania
soul	sielu
soul	sielua
soul	sielun
soul	soul
otter	saukko
studios	studios
antog	oletettu
antog	oletettiin
gårdar	maatilojen
borgen	linnaan
borgen	linna
borgen	linnaa
borgen	takuut
miss	mis
miss	neiti
miss	ikävä
brist	pulaa
brist	pula
brist	puutetta
brist	puute
brist	puuttuminen
brist	puutos
brist	puute
brist	pulaa
brist	puutetta
brist	pula
brist	puute
bush	bushin
bush	bush
detroit	detroitin
detroit	detroitissa
förklaring	selitys
förklaring	selitykset
förklaring	julistus
förklaring	julistuksen
förklaring	julkilausuma
förklaring	ilmoitus
psalmbok	virsikirja
byar	kylien
byar	kyliä
månen	kuuta
månen	kuu
månen	kuun
månen	moon
taket	katto
taket	kattoa
taket	katon
academy	akatemia
fullständigt	täydelliset
fullständigt	täydellinen
fullständigt	täytetään
fullständigt	kokonaan
fullständigt	täysin
deltar	osallistuu
deltar	osallistuu
deltar	osallistuvat
jämför	vertaa
jämför	vertailla
jämför	verrata
jämför	verrataan
kong	kong
djurgården	djurgården
farah	farah
leopold	leopold
ulrika	ulrika
inträffade	esiintyi
inträffade	tapahtunut
inträffade	tapahtui
beck	beck
beck	syöttö
beck	piki
beslutet	päätös
dick	kulli
dick	dick
dick	mulkku
höra	kuulla
höra	kuule
kulturen	kulttuuria
kulturen	kulttuuri
harvey	harvey
mån	mon
domstolen	oikeus
domstolen	tuomioistuin
nora	nora
snabb	nopeaa
snabb	nopea
snabb	nopeaa
snabb	nopea
snabb	nopeasti
snabb	nopea
snabb	nopeasti
föreslog	ehdotetut
föreslog	ehdotti
föreslog	ehdotettu
föreslog	ehdotettiin
föreslog	ehdottaa
dhabi	dhabi
konflikter	ristiriitoja
konflikter	konfliktien
konflikter	ristiriidat
konflikter	konflikteja
konflikter	konfliktit
konflikter	konflikti
konflikter	selkkaus
konflikter	konfliktin
konflikter	ristiriita
konflikter	konfliktit
gata	kadulle
gata	street
gata	katu
handboll	käsipallo
erich	erich
sydkorea	korean
sydkorea	korea
flicka	likka
flicka	girl
flicka	tyttö
autonoma	autonominen
autonoma	itsenäiset
autonoma	itsenäinen
autonoma	autonominen
sigismund	sigismund
plötsligt	yllättäen
