το	the
χανς	hans
στερεά	čvrsto
στερεά	čvrste
ισορροπία	mjerilo
ισορροπία	bilans
ισορροπία	ravnoteža
ισπανός	španca
ισπανός	španski
τυπική	tipično
τυπική	tipičan
εξελίξεις	dešavanja
ρυθμός	tempo
ρυθμός	stopa
ρυθμός	tempo
ρυθμός	ritam
συνασπισμού	koalicija
κάστρα	zamkovi
θεατές	gledaoci
σφαγή	masakr
σφαγή	pokolj
σουλτάνος	sultan
ελαφρά	blagi
ελαφρά	blagog
σεν	shen
σεν	sen
βιρτζίνια	virginia
μέταλλα	metal
μέταλλα	metale
μέταλλα	metali
σκηνοθέτες	direktori
σκηνοθέτες	režiseri
χορός	ples
χορός	plesu
χορός	ples
κολέγιο	fakultet
κολέγιο	koledž
κύμα	talas
σχεδιάστηκε	dizajniran
κέρματα	novčiće
κέρματα	kovanica
βία	nasilje
μαδρίτη	madrid
κάρλος	karlos
κάρλος	carlos
πύλες	gates
πύλες	portala
κορίτσι	djevojka
κορίτσι	devojka
κορίτσι	girl
εγγονός	unuk
πρόσφατη	nedavne
πρόσφατη	nedavni
πρόσφατη	nedavna
πρόσφατη	nedavnim
ρίο	rio
βυζάντιο	vizantije
θηλυκά	ženke
σταύρος	stavros
αρσενικό	arsen
αρσενικό	mužjak
επαγγελματίες	profesionalci
επαγγελματίες	profesionalaca
ψηφιακή	digitalnu
ψηφιακή	digitalna
ψηφιακή	digitalne
ψηφιακή	digitalni
ψηφιακή	digitalnoj
ηλεκτρονική	elektronika
ηλεκτρονική	elektronska
ηλεκτρονική	elektronski
τεράστιο	ogromni
τεράστιο	ogromna
τεράστιο	ogromne
τεράστιο	ogromno
κομμουνιστικό	komunistička
κομμουνιστικό	komunistički
χάνει	gubi
χάνει	izgubivši
χάνει	gubi
χάνει	izgubi
επεκτάθηκε	proširili
επεκτάθηκε	proširena
κατάργηση	ukidanjem
ήλιος	sunce
άσπρο	bijela
άσπρο	bijeli
θεολογία	teologije
εκδοχές	verzije
πρόεδροι	predsjednici
πρόεδροι	predsjednike
ερώτημα	query
ερώτημα	pitanje
σύνταξη	penzije
τεχνικά	tehnički
τεχνικά	tehnička
τεχνικά	tehnički
ιδιοκτήτης	vlasnik
θεατρική	pozorišnu
θεατρική	pozorišnih
ωραία	nice
τάσεις	trend
τάσεις	trendova
τάσεις	trendovi
τάσεις	trendove
τάσεις	trendovima
σελήνη	mjesec
σελήνη	moon
εύκολο	lak
εύκολο	lako
εύκολο	lahko
εύκολο	polahko
εκτιμήσεις	procjenama
εκτιμήσεις	procjene
δούναβη	dunav
ολυμπιακοί	olimpijada
διαρκεί	traje
απάντησε	odgovor
θηλαστικά	sisari
μεσαιωνική	srednjovjekovna
μεσαιωνική	srednjevjekovna
ισοπαλία	tie
κεφαλή	glava
επαναστάτες	revolucionara
επαναστάτες	pobunjenicima
επαναστάτες	pobunjenici
επαναστάτες	pobunjenika
άθροισμα	sum
άθροισμα	suma
παρακολούθησε	gledao
παρακολούθησε	posmatrali
παρακολούθησε	posmatrao
φυλακές	zatvor
φυλακές	zatvora
σήμαινε	značilo
σαλβαδόρ	salvador
ηλεκτρονικό	elektronska
ηλεκτρονικό	elektronski
κάλεσε	call
κάλεσε	poziv
αερίου	plin
σύνδρομο	sindrom
ζεύγος	pair
ζεύγος	par
ανακοινώνει	najavljuje
ανακοινώνει	najavila
πόρων	resursi
πόρων	resurse
συνοικίες	okruzi
συνοικίες	okruga
ολοκληρωθεί	završen
παναγιώτη	panagiotis
άσκηση	vježbi
άσκηση	vježba
σημείωση	napomena
συμβολίζει	simbolizira
ηλεκτρική	električne
ηλεκτρική	električna
ηλεκτρική	električni
ηλεκτρική	električna
ηλεκτρική	električni
ηλεκτρικό	električna
ηλεκτρικό	električni
αθηνά	athina
αθηνά	atina
αθηνά	atena
επιπτώσεις	utjecaj
επιπτώσεις	udar
επιπτώσεις	posljedice
επιπτώσεις	posledica
επιπτώσεις	uticaji
επιπτώσεις	implikacijama
επιπτώσεις	implikacija
επιπτώσεις	uticaji
επιπτώσεις	efekti
αγροτική	ruralni
αγροτική	ruralne
εκπέμπει	emituje
δορυφόρος	sateliti
αρσενικά	mužjaci
αρσενικά	mužjak
ξέρει	zna
τίποτε	ništa
τραγωδία	tragedija
αθλητικές	sporting
αθλητικές	sportskim
αθλητικές	sportski
αθλητικές	sportskom
αθλητικές	sportska
κλειδί	ključni
κλειδί	ključ
λευκά	bijela
λευκά	bijeli
μάρκο	marko
μάρκο	marco
μάρκο	marko
υπεύθυνη	odgovorne
υπεύθυνη	odgovorna
υπεύθυνη	odgovorni
υπεύθυνη	odgovornim
υπεύθυνη	odgovoran
πρωταθλητές	šampioni
αναπληρωτής	zamjenik
μόρια	molekula
μόρια	molekuli
μόρια	molekule
αυτόνομη	autonomni
αυτόνομη	autonomne
αυτόνομη	autonomna
αιγαίο	egeja
αιγαίο	egejska
αιγαίο	egej
τατουάζ	tetovaža
διαταγές	naređenje
διαταγές	naređenja
διονύσιος	dionizije
ιδιοκτησίας	vlasništva
ιδιοκτησίας	vlasništvo
παιδεία	obrazovanje
αντίγραφο	duplikat
αντίγραφο	kopija
αντίγραφο	copy
αντίγραφο	kopiju
φωτογραφίας	fotografija
ανοικτό	otvorene
ανοικτό	otvorena
ανοικτό	otvoren
ανοικτό	otvoreno
ανοικτό	open
θρησκευτικά	religija
θρησκευτικά	vjerski
θρησκευτικά	vjersko
θρησκευτικά	vjerskim
θρησκευτικά	vjerska
θρησκευτικά	vjerskih
θρησκευτικά	vjerske
διάσταση	dimenzija
διάσταση	dimenziju
χένρι	henri
χένρι	henry
αξιολόγηση	procjenu
αξιολόγηση	procjene
αξιολόγηση	ocjena
αξιολόγηση	evaluacije
αντίθετο	suprotnost
αντίθετο	suprotna
αντίθετο	suprotnim
αντίθετο	suprotno
ορολογία	terminologija
δημοφιλές	popularna
δημοφιλές	popularan
δημοφιλές	popularni
εντολές	komande
εντολές	komanduje
εντολές	naređenje
εντολές	naređenja
χειρόγραφα	rukopisi
χειρόγραφα	rukopisa
χειρόγραφα	rukopis
κλινική	klinika
κλινική	klinička
μπαρόκ	barok
πόλο	polo
πόλο	pol
κάτοχος	vlasnik
μεθυλο	metil
συμμάχους	saveznici
συμμάχους	saveznike
περιφερειακή	regionalni
περιφερειακή	regionalna
ιδρυτικό	osnivački
ιδρυτικό	osnivanja
προηγούμενα	prethodna
προηγούμενα	prethodnim
προηγούμενα	prethodni
προηγούμενα	prethodno
προηγούμενα	prethodnom
προηγούμενα	prethodne
επίσκεψη	posjetu
επίσκεψη	posjeta
διακοπή	brejk
διακοπή	prekida
αποδοχή	prihvatanju
αποδοχή	prihvatanje
αποδοχή	prihvatio
αποδοχή	prihvaćena
αποδοχή	primljeni
αποδοχή	primljen
αποδοχή	prihvatili
αποδοχή	prihvatanje
αποδοχή	prihvatiti
αποδοχή	prihvate
αποδοχή	prihvati
προστέθηκε	dodaje
προστέθηκε	dodali
προστέθηκε	dodao
άφιξη	dolazak
κυνήγι	lov
κυνήγι	lov
διοργανώνει	organizira
χριστιανούς	hrišćani
πλεονέκτημα	prednost
πληθυσμούς	populacijama
κόκκινη	crvena
διατηρείται	održavala
διατηρείται	održavana
επιστημονικά	naučno
επιστημονικά	naučna
επιστημονικά	naučne
επιστημονικά	naučno
μουσικές	muzičkim
μουσικές	muzičke
μουσικές	muzički
μουσικές	muzička
μουσικές	mjuzikl
μουσικές	musical
μοναχός	monk
μισέλ	michelle
μισέλ	michel
πρόθεση	namjera
πρόθεση	namjeru
πρόθεση	namjerom
πρόθεση	namjera
πρόθεση	namjere
ψάρια	ribe
μπιλ	bil
μπιλ	bill
παλαιότερο	najstariji
παλαιότερο	najstarijih
παλαιότερο	najstarije
παλαιότερο	najstarija
τέξας	texas
κανονικό	redovni
κανονικό	redovnog
κανονικό	redovan
κανονικό	redovna
κανονικό	redovnom
κανονικό	redovnim
κανονικό	normalno
κανονικό	normalan
κανονικό	normalni
κανονικό	normalne
κανονικό	normalna
διάσημο	poznati
διάσημο	poznata
διάσημο	poznat
διάσημο	poznate
διάσημο	slavni
εξασφάλισε	osigurala
εξασφάλισε	osiguralo
τζόνσον	johnson
κόστα	costa
κόστα	kosta
τζαμί	džamija
πάλη	hrvanje
πάλη	borba
θαλάσσια	morskih
θαλάσσια	morski
θαλάσσια	marine
αδυναμία	nesposobnost
αδυναμία	nemogućnosti
αδυναμία	slabost
οχυρό	tvrđava
οχυρό	utvrđenje
οχυρό	fort
μαθηματική	matematički
μαθηματική	matematička
τόνι	tony
τόνι	toni
μελετητές	naučnici
αγορές	tržišta
σύμπλεγμα	jato
αδερφή	sestra
σαμόα	samoa
επιστρέφοντας	vraća
επιστρέφοντας	povratka
εργάτες	radnici
εργάτες	radnika
βασισμένο	based
βασισμένο	bazirana
βασισμένο	osnovu
φόρμουλα	formula
συντεταγμένες	koordinate
έρχονται	dolazi
λόγοι	razlozi
λόγοι	razloga
πληθυσμοί	populacijama
λύσεις	rješenja
ανεξάρτητες	independent
ανεξάρτητες	nezavisno
ανεξάρτητες	nezavisni
ανεξάρτητες	nezavisna
συμπεριλαμβανομένης	uključujući
πτήσεις	letovi
κρασί	vino
επηρέασε	pogođeni
επηρέασε	pogođenih
επηρέασε	pogođena
επηρέασε	uticalo
νάτριο	natrijum
νάτριο	natrij
μαργαρίτα	margaret
μαργαρίτα	margherita
μαργαρίτα	daisy
μαργαρίτα	margarita
πόρτο	porto
αφροδίτη	afrodita
αφροδίτη	venera
αποδεκτή	prihvatljivo
αποδεκτή	prihvatio
αποδεκτή	prihvaćena
αποδεκτή	primljeni
αποδεκτή	primljen
αποδεκτή	prihvatili
οποιονδήποτε	svakoga
οποιονδήποτε	svako
οποιονδήποτε	neko
οποιονδήποτε	iko
απονομή	dodjele
σύμπαν	svemir
σύμπαν	kosmosa
συντάκτες	urednika
συντάκτες	autori
διαταραχή	poremećaj
σαίξπηρ	shakespeare
οτιδήποτε	išta
συνεισφορές	doprinosi
επιστημονικό	naučna
επιστημονικό	naučne
επιστημονικό	naučno
μαίρη	merjem
ακριβή	tačna
ακριβή	tačan
ακριβή	skup
τάκης	takis
σιδηροδρομικός	željeznice
σιδηροδρομικός	željeznički
πόδι	foot
πόδι	nogu
πόδι	noga
βρυξέλλες	brisel
ροπή	ubrzanje
άνθη	cvijeća
άνθη	flowers
άνθη	cvijeće
αστέρι	zvijezda
συμμετέχοντες	učesnici
συμμετέχοντες	prisutnima
συνέβαλε	doprinijela
συνέβαλε	doprinijeli
συνέβαλε	doprinio
συνέβαλε	doprinijelo
δωμάτιο	sobu
δωμάτιο	soba
δωμάτιο	sobe
πάσχα	pesah
πάσχα	vaskrs
πάσχα	uskrs
βοηθά	pomaže
συμφώνησε	složio
συμφώνησε	složili
γραμματεία	sekretarijat
δημόσιες	javni
δημόσιες	javnost
δημόσιες	javna
δημόσιες	javno
ανθρώπινα	čovjek
φτερά	krila
φτερά	krilima
απαγόρευση	kulin
απαγόρευση	zabrana
απαγόρευση	bana
απαγόρευση	ban
απαγόρευση	prohibicije
αίθουσες	sobe
επιβάτες	putnici
επιβάτες	putnika
επιβάτες	putnike
υιός	sin
αξιωματικοί	oficiri
αξιωματικοί	službenici
αξιωματικοί	oficire
φιλοξενεί	domaćin
σερβικά	srpski
διάλυμα	rješenje
διάλυμα	rješenja
διάλυμα	rešenje
καύσης	sagorijevanje
σύνολα	seta
διάδοχο	nasljednik
διάδοχο	nasljednika
διάδοχο	nasljednica
αξίες	vrijednosti
δημοφιλή	popularna
δημοφιλή	popularan
δημοφιλή	popularni
εξορία	egzil
ανατροπή	twist
ανατροπή	zbacivanja
επιλογές	opcije
επιλογές	izbori
τόμ	tome
τόμ	tom
φωνές	glasovi
διατηρήθηκε	održavala
διατηρήθηκε	održavana
θεωρητικά	teoretski
θεωρητικά	teoretski
θεωρητικά	teorijska
ενότητες	modula
ενότητες	sekcije
αντιπολίτευση	opozicioni
αντιπολίτευση	protivljenje
αντιπολίτευση	opozicija
εισήλθε	ušla
εισήλθε	ušli
εισήλθε	ušao
υποψήφιοι	nominirani
υποψήφιοι	kandidata
θρησκευτικό	vjerski
θρησκευτικό	vjersko
θρησκευτικό	vjerskim
θρησκευτικό	vjerska
θρησκευτικό	vjerskih
θρησκευτικό	vjerske
τελειώνει	završava
φορτίο	učitavanje
φορτίο	teret
φορτίο	cargo
φορτίο	teretni
αφιερωμένο	klanjao
αφιερωμένο	posvetio
αφιερωμένο	posvećen
ακμή	akni
γαλαξίας	galaksija
αζερμπαϊτζάν	azerbejdžan
ιωάννα	joan
ιωάννα	ivana
ιωάννα	jeanne
ατλέτικο	atletico
ατλέτικο	atlético
παίζοντας	sviranje
παίζοντας	igraju
παίζοντας	playing
πολίτη	građanin
συνδέσμους	veza
αριστοτέλη	aristotel
ελάχιστο	minimalno
ελάχιστο	minimum
ελάχιστο	minimalna
ελάχιστο	minimalno
ελάχιστο	minimalni
γυρίσματα	streljaštvu
επίλυση	rješavanjem
επίλυση	rješavanja
επίλυση	riješiti
επίλυση	riješi
επίλυση	rješavanje
κεντρικός	central
κεντρικός	centralni
κεντρικός	centralna
κουλτούρα	kultura
προφήτη	prorok
προφήτη	vjerovjesnik
προφήτη	vjerovjesnika
προφήτη	poslanik
πτηνά	ptice
βρετανικά	britanski
βρετανικά	britansko
βρετανικά	britanska
βρετανικά	britanske
βρετανικά	britanci
χαρτί	papir
σετ	setu
σετ	set
σετ	postavio
σετ	postavljeni
σετ	seta
σημειώθηκε	zapaža
σημειώθηκε	ukazao
σημειώθηκε	naglašeno
