το	на
συμπόσια	симпозиуми
κάρπεντερ	карпентър
κάρπεντερ	дърводелец
έδρανα	лагери
τζιρόλαμο	джироламо
φλόρενς	флорънс
φλόρενς	флоренция
κυβισμός	кубизъм
ρουθήνιο	рутений
λίτρο	литър
λίτρο	литър
προπαρασκευή	подготовка
προπαρασκευή	препарат
προπαρασκευή	приготвяне
μάρκ	марк
μάρκ	марк
μάρκ	отбелязване
πίτσα	пица
σαλβατόρε	салваторе
σαλβατόρε	салватор
εισαγωγικές	уводни
ιστότοπους	сайтове
ιστότοπους	уебсайтове
κέρατο	хорн
κέρατο	рог
κέρατο	рога
περπατά	разходки
πατάτα	картофи
πατάτα	картоф
κίντμαν	кидман
μαρμαρυγία	слюда
κατολίσθηση	свлачище
γκόγκολ	гогол
φθορισμού	луминесцентни
φθορισμού	флуоресценция
όρθιοι	стои
όρθιοι	стояща
θεραπευτικά	терапевтична
θεραπευτικά	терапевтичен
περήφανος	горди
περήφανος	горда
περήφανος	горд
πάσχοντες	страдащите
πάσχοντες	страдащи
διπλάνο	биплан
ανίτα	анита
τζάγκερ	джагър
υποκρισία	лицемерие
υποκρισία	лицемерието
ανανεωμένη	подновено
ανανεωμένη	подновен
ναζαρέτ	назарет
αναθεωρημένο	преработени
αναθεωρημένο	преразгледан
αναθεωρημένο	преразгледани
αναθεωρημένο	преработен
αναθεωρημένο	преразгледана
αναθεωρημένο	редактирано
βιομάζα	биомаса
γουέιντ	уейд
αλγεβρικά	алгебрически
εντυπωσιάζει	впечатлява
αναπληρωματικό	заместител
αναπληρωματικό	заместване
γούστο	вкус
φωνολογία	фонология
μάθετε	научи
μάθετε	научете
εκφραστική	изразителни
βανέσα	ванеса
παλαιογραφία	палеография
αγαπημένες	любимите
αγαπημένες	любимци
αγαπημένες	любими
αγαπημένες	любимо
αγαπημένες	любими
αγαπημένες	любим
αγαπημένες	любимка
κυτταρόπλασμα	цитоплазма
βαρέλι	буре
βαρέλι	буре
βαρέλι	бъчва
βαρέλι	цев
βαρέλι	варел
βαρέλι	барабан
βαρέλι	барабани
βαρέλι	буре
βαρέλι	бъчва
έμπερτ	ебърт
μάνκιεβιτς	манкевич
ανθρωποκτονία	убийства
ανθρωποκτονία	убийство
κάσπαρ	каспар
κάσπαρ	каспър
μπέιτς	бейтс
εμπροσθοφυλακή	авангард
μορφολογικές	морфологични
τρώγοντας	ям
τρώγοντας	ядене
τρώγοντας	яде
μοσχεύματα	присадки
μοσχεύματα	изрезки
ροτόντα	ротонда
διαπερατότητα	пропускливост
φάλαγγες	фаланги
σλοβακική	словашки
μαχάτμα	махатма
θίοντορ	теодор
θίοντορ	тиодор
ολιγαρχία	олигархията
σύντηξης	синтез
μάριαν	мериън
μάριαν	мериан
μάριαν	мариан
μπάμπατζ	бабидж
αρουραίους	плъхове
σελίνια	шилинга
άφλεκ	афлек
πειρασμό	изкушен
πειρασμό	изкушение
πειρασμό	изкушения
πειρασμό	изкушението
χιθ	хийт
σύνδρομα	синдроми
σημάνσεις	маркировка
σημάνσεις	маркировки
σημάνσεις	означения
περιπλανήσεις	странствания
λίβινγκστον	ливингстън
λίβινγκστον	ливингстън
ιζαμπέλ	изабел
ιζαμπέλ	изабел
παρακολουθούνται	проследени
παρακολουθούνται	наблюдаван
παρακολουθούνται	наблюдавани
εννοιολογική	концептуална
ιρκούτσκ	иркутск
τοιχοποιία	зидария
ορόσημα	забележителности
ορόσημα	етапи
χόλμπαϊν	холбайн
αγοράζοντας	купувам
αγοράζοντας	купува
αγοράζοντας	купуване
τασκένδη	ташкент
λαζάρ	лазар
σκύλοι	кучета
ντιντερό	дидро
μαρίν	морски
μαρίν	пехотинец
μαρίν	морска
ορφανή	сираче
ορφανή	сирак
ισλανδική	исландски
τσερνομόρετς	черноморец
σέρλοκ	шерлок
δεσπόζουσα	доминираща
στέκι	свърталище
πολυδεύκης	полукс
πεσκάρα	пескара
καταχωρήθηκε	публикуван
καταχωρήθηκε	публикувано
ανάρρωση	възстановяване
αρχαϊκό	архаични
λάμπει	блести
λάμπει	блестящи
φορέματα	рокли
κοιμήθηκε	спал
ευεργετική	изгодно
ασκληπιός	ескулап
δοκάρια	лъчи
δοκάρια	греди
τυποποιημένα	стандартизирани
τυποποιημένα	стандартизирани
διαιρεμένη	разделена
