در	drzwi
زخمی	ranna
زخمی	ranny
زخمی	zraniony
زخمی	ranni
زخمی	zraniony
زخمی	skrzywdzić
ایرلاینز	airlines
زیارت	pielgrzymka
زیارت	arba
برنج	ryż
برنج	ryżu
اوضاع	rzeczy
عروس	narzeczona
الکترون	elektronów
الکترون	elektrony
گرما	upał
گرما	heat
گرما	ciepło
گرما	gorąco
گرما	ciepła
گرما	ciepła
گرما	ciepło
دندان	zęby
دندان	zębów
دندان	ząbki
دندان	ząb
دندان	zęba
عکاس	fotografa
عکاس	fotograf
عکاس	fotografem
عکاس	fotografów
مصدق	potwierdzam
کاترین	katarzyna
حبیب	habib
اعصاب	nerwy
اعصاب	nerwów
محترم	szanowany
محترم	przestrzegane
محترم	szanowny
پنجره	okna
پنجره	window
پنجره	okienko
پنجره	okno
مال	mal
مال	majątek
مال	bogactwo
مال	bogactwa
لویی	ludwik
لویی	louis
لویی	ludwika
کتابهای	książki
کتابهای	książek
محققان	uczeni
محققان	naukowcy
محققان	badacze
محققان	naukowców
تقاضای	wymagający
تقاضای	wymagająca
تقاضای	wymagających
تقاضای	wymagające
خطا	błąd
ماهیان	rybki
ماهیان	ryby
ماهیان	ryba
ماهیان	ryb
ماهیان	rybka
ماهیان	rybki
داوود	dawid
داوود	david
هواداران	fani
هواداران	fanów
هواداران	wentylatory
هواداران	kibice
شام	kolacja
شام	kolację
شام	obiad
شام	wieczór
شام	wieczorem
شام	wieczorny
شام	kolacja
شام	kolację
شنبه	soboty
شنبه	sobotę
شنبه	sobota
موزیک	muzyka
موزیک	music
موزیک	muzyki
کیش	kish
ویلهلم	wilhelm
مجهز	uzbrojone
مجهز	uzbrojona
مجهز	uzbrojeni
مجهز	uzbrojony
مجهز	wyposażone
مجهز	wyposażony
مجهز	wyposażona
تذکر	przypomnienie
تذکر	przypomnienia
تذکر	przypominam
بروس	bruce
خطرناک	niebezpiecznie
خطرناک	niebezpieczne
خطرناک	niebezpieczna
خطرناک	niebezpieczny
فضاهای	przestrzenie
گرجی	gruzji
پرسش	pytania
پرسش	pytanie
پرسش	przesłuchiwany
چگالی	gęstości
چگالی	gęstość
پاراگوئه	paragwaju
طب	medycyny
طب	lekarstwo
طب	medycyna
طب	lekarstwa
پارامتر	parametr
پارامتر	parametry
پارامتر	parametrów
پارامتر	parametry
عراقی	irak
عراقی	iraku
کلیدی	klucz
کلیدی	kluczowe
کلیدی	klucze
کلیدی	klawisz
کلیدی	key
ایروان	erywań
تاریک	dark
تاریک	ciemno
تاریک	ciemne
تاریک	ciemna
تاریک	ciemny
تاریک	tarik
کینگ	king
کینگ	króla
کینگ	kinga
کینگ	król
ولسوالی	pasztunów
لری	larry
شرایطی	okoliczności
وبلاگ	blog
وبلاگ	bloga
وبلاگ	blogu
عرفان	mistycyzm
عرفان	irfan
اشتراک	podziału
اشتراک	udostępnienie
اشتراک	udostępnianie
اشتراک	akcje
اشتراک	udostępnienia
اشتراک	udziały
اشتراک	subskrypcji
مجسمه	posągi
مجسمه	rzeźby
مجسمه	rzeźba
مجسمه	rzeźbę
مجسمه	figura
مجسمه	pomnik
مجسمه	posąg
رایت	wright
رنج	agonii
رنج	cierpienia
رنج	cierpienie
رنج	cierpieć
رنج	przeciwności
قهوه	kawa
قهوه	kawy
قهوه	kawie
عارف	arif
جماعت	zgromadzenie
جماعت	kongregacji
جماعت	zgromadzenia
سرپرست	administracja
سرپرست	administrator
سرپرست	administratora
سرپرست	administratorem
سرپرست	administrator
سرپرست	zarządca
سرپرست	administratora
سرپرست	administratorem
واضح	oczywista
واضح	oczywisty
واضح	oczywiste
واضح	wyraźnie
واضح	najwyraźniej
کلام	słowo
کلام	slowo
پیشگیری	zapobiegawczych
پیشگیری	zapobiegawcze
پیشگیری	zapobiegania
پیشگیری	zapobieganie
سالها	lat
سالها	lata
کهکشان	galaktyce
کهکشان	galaktyki
کهکشان	galaktyka
کهکشان	galaxy
تقدیر	przeznaczenia
تقدیر	przeznaczeniem
تقدیر	przeznaczenie
تقدیر	losy
تقدیر	los
تقدیر	przeznaczenia
تقدیر	przeznaczenie
سادات	sadat
اصرار	nalega
گر	ger
گر	gar
مولکولی	molekularnej
بلندترین	najwyższa
بلندترین	najwyższy
ترکمنستان	turkmenistan
بنیادی	fundamentalne
بنیادی	podstawowych
بنیادی	zasadnicza
بنیادی	macierzystych
استقرار	rozmieszczenia
استقرار	rozmieszczenie
استرالیایی	australian
استرالیایی	australii
استرالیایی	australijski
برداشته	zniesione
کلرید	chlorek
علمای	uczeni
حکیم	hakim
حکیم	mądry
حکیم	mądrze
حکیم	mądra
حکیم	mądre
شکنجه	tortury
شکنجه	tortur
شکنجه	torturował
شکنجه	torturowany
مشتق	rozróżnienie
مشتق	zróżnicowanie
مشتق	pochodnych
مشتق	pochodne
دائمی	stałe
دائمی	stała
دائمی	trwałe
دائمی	stały
کارایی	wykonanie
کارایی	skuteczność
کارایی	występ
کارایی	wydajność
کارایی	wydajności
کارایی	efektywności
کارایی	efektywność
کارایی	skuteczność
کارایی	sprawności
کارایی	wydajność
کارایی	sprawność
جوی	radość
جوی	radości
جوی	joy
پژوهشگر	naukowiec
پژوهشگر	badacz
پژوهشگر	uczony
باکو	baku
باله	baletu
باله	balet
قبرستان	cmentarzu
قبرستان	cmentarz
قبرستان	cmentarzu
قبرستان	cmentarz
قضاوت	orzeczenie
قضاوت	osąd
قضاوت	wyrok
قضاوت	orzeczenie
قضاوت	osąd
محبوبیت	popularności
محبوبیت	popularność
کیهان	wszechświecie
کیهان	wszechświat
کیهان	wszechświata
کیهان	kosmos
کیهان	kosmosu
هندسه	geometria
هندسه	geometrii
شناختی	poznawcze
پناه	schronienie
پناه	schronienia
پناه	schron
پناه	ochrona
پناه	ochrony
پناه	schronienie
هال	hull
هال	kadłuba
هال	kadłub
هال	hala
هال	hal
هال	hala
هال	sala
هال	holu
هال	hall
تجمع	akumulacji
قواعد	zasady
قواعد	reguły
قواعد	zasadami
خیریه	charytatywnych
خیریه	dobroczynność
غزه	gazie
غزه	gazy
پذیرفت	przyjęta
پذیرفت	przyjęty
پذیرفت	zaakceptowane
پذیرفت	akceptowane
پذیرفت	przyjęte
چرخش	obrót
چرخش	rotacji
چرخش	obrót
چرخش	spin
لتونی	łotwa
لتونی	łotwy
لتونی	łotwie
لتونی	łotewski
هانس	hans
هانس	hansa
مهرداد	mitrydates
زاید	zayed
تحلیلی	analityczne
تحلیلی	analityczna
تحلیلی	analitycznych
سائو	cao
سائو	são
فردریک	frederic
فردریک	fryderyk
فردریک	frederick
فردریک	fryderyk
عقل	wyczucie
عقل	zmysł
عقل	sens
عقل	sensie
عقل	poczucie
عقل	zrozumienie
عقل	rozumienie
عقل	zrozumienia
بستر	łoże
بستر	łóżka
بستر	łóżko
بستر	łóżku
راگبی	rugby
تلفات	ofiar
تلفات	ofiary
اندازی	wyrzucona
مقیم	rezydenta
مقیم	mieszkaniec
مقیم	przebywających
دن	dan
بدل	replika
طراحان	planiści
بیزانس	bizantyjskie
پوند	funt
پوند	funty
پوند	funta
نیمی	pół
نیمی	połowa
راجر	roger
مقررات	regulacje
مقررات	rozporządzenia
مقررات	rozporządzeń
پوستر	plakatu
پوستر	plakat
پوستر	plakaty
بلوز	bluzki
بلوز	blues
بلوز	bluesa
ذهنی	subiektywne
ذهنی	psychiczna
ذهنی	psychiczne
ذهنی	umysłowe
ذهنی	psychiczny
ذهنی	psychicznego
ژن	genu
ژن	gene
ژن	gen
ژن	geny
ژن	genów
ژن	geny
ذیل	uzupełnienie
کلیک	kliknij
کلیک	kliknięć
کلیک	kliknięcia
باری	bari
باری	ciężar
باری	obciążenie
باری	obciążenia
باری	brzemię
غذای	posiłek
غذای	mączka
غذای	mączki
عید	święto
عید	uczta
عید	eid
بهینه	optymalne
بهینه	optymalne
سالی	sully
سالی	sally
بازتاب	odruch
بازتاب	odbicie
بازتاب	odbicia
بازتاب	refleksji
بازتاب	rozważania
بازتاب	odbicia
بازتاب	refleksje
قاعده	zasada
قاعده	reguła
پیراهن	bluzki
پیراهن	koszule
پیراهن	koszulka
پیراهن	koszula
پیراهن	koszulki
ژاک	jacques
فرق	różnica
فرق	różnice
ویران	ruin
ویران	ruiny
نوکیا	nokia
لوازم	dodatki
لوازم	akcesoria
کوک	cook
کوک	kucharza
کوک	kucharz
کوک	gotować
کوک	kok
پایداری	stabilizacja
پایداری	stabilności
پایداری	trwałość
پایداری	stabilność
پایداری	trwałość
فلان	bla
مناسبت	okazja
وایت	wyatt
وایت	wyatta
وایت	biel
وایت	białe
وایت	white
وایت	biała
وایت	biały
نحوی	składni
دوازدهم	xii
دوازدهم	twelfth
دوازدهم	dwunastej
رمضان	ramadan
رمضان	ramazan
کارلوس	carlos
حاکمیت	orzeczenie
حاکمیت	osąd
حاکمیت	suwerenności
حاکمیت	suwerenność
حاکمیت	zarządzanie
معکوس	odwrotny
معکوس	odwrócić
گفتار	mowa
گفتار	przemowa
گفتار	przemówienie
گفتار	wystąpienie
چلسی	chelsea
زبانهای	języki
زبانهای	języków
جهاد	walczyli
جهاد	walczył
جهاد	krucjaty
جهاد	jihad
حساسیت	wrażliwości
حساسیت	czułość
حساسیت	wrażliwość
حساسیت	alergia
حساسیت	uczulenie
حساسیت	alergia
حساسیت	alergie
حساسیت	alergia
حساسیت	uczulenie
حساسیت	alergiczne
مجاور	sąsiadujących
مجاور	pobliżu
مجاور	niedaleko
نیازهای	wymagania
نیازهای	wymogi
کوین	kevina
کوین	kevin
کوین	kevinem
فرکانس	częstotliwości
فرکانس	częstotliwości
فرکانس	częstotliwość
فرکانس	częstość
ویل	will
ویل	willa
ویل	będzie
ویل	wil
واپسین	ostatnio
واپسین	ostatnie
واپسین	last
واپسین	ostatni
واپسین	ostatnia
پولی	pieniądze
پولی	pieniądz
پولی	kasy
پولی	kasa
پولی	money
پولی	pieniężnej
گرند	wielka
گرند	grand
دفع	odeprzeć
ثروت	fortuna
ثروت	fortunę
ثروت	fortuny
ثروت	majątek
ثروت	bogactwo
ثروت	bogactwa
بازارهای	rynki
بازارهای	rynków
اتم	atom
بانکداری	bankowego
بانکداری	bankowości
بانکداری	bankowy
بانکداری	bankowe
گور	gore
جم	jam
جم	dżem
جم	klejnot
جم	gem
لنز	obiektyw
لنز	soczewki
لنز	lenz
بازرسی	inspekcja
بازرسی	kontrola
بازرسی	inspekcje
بازرسی	inspekcji
واقعا	naprawdę
یازده	eleven
یازده	jedenaście
عمودی	pionowo
عمودی	pionowa
عمودی	pionowo
عمودی	pionowe
خشم	złość
خشم	gniew
خشم	wściekłość
خشم	złość
خشم	gniew
خشم	szał
خشم	wściekłości
فساد	korupcja
فساد	zepsucie
فساد	korupcję
فساد	korupcji
بوستون	bostonie
بوستون	boston
بوستون	bostonu
مسافر	pasażerów
مسافر	pasażerski
مسافر	pasażer
مسافر	pasażera
مسافر	podróżnik
مسافر	pasażerowie
مسافر	pasażerom
مسافر	pasażerów
فرشته	anioł
فرشته	aniele
فرشته	aniołek
فرشته	angel
فلز	metale
فلز	metalowe
فلز	metalowy
فلز	metal
فلز	cynku
فلز	cynk
فلز	metalowy
فلز	metalowe
متأسفانه	niestety
رویکرد	podejście
رویکرد	podejścia
مخزن	zbiornik
مخزن	czołg
مخزن	tank
مخزن	repozytorium
شایسته	sprawiedliwy
شایسته	sprawiedliwych
شایسته	wart
شایسته	godny
شایسته	godne
شایسته	godna
بدنی	body
بدنی	ciało
بدنی	nadwozia
بدنی	ciała
بدنی	fizyczne
بدنی	fizyczna
بدنی	fizyczny
بدنی	ustrojowe
مدینه	medina
آشور	aszur
آشور	asyria
درسی	lekcja
کارشناسان	specjaliści
کارشناسان	eksperci
کارشناسان	ekspertów
کارشناسان	inżynierowie
کارشناسان	inżynieria
کارشناسان	inżynierów
عشایر	nomad
طلاق	rozwód
طلاق	rozwód
طلاق	rozwiedziony
خودروسازی	samochodowe
خودروسازی	samochodowych
تاریکی	mroku
تاریکی	ciemności
تاریکی	ciemność
تاریکی	mrok
لهجه	akcenty
لهجه	akcent
دشوار	twardy
دشوار	hard
دشوار	ciężko
دشوار	twarde
دشوار	twarda
دشوار	trudna
دشوار	trudny
دشوار	trudne
برند	brand
برند	marka
برند	markę
برند	marki
غذاهای	żywności
غذاهای	żywność
غذاهای	naczynia
قاهره	kairze
سکوت	cisza
نوک	tip
نوک	cynk
نوک	wskazówka
برگردان	klapie
برگردان	cofnąć
برگردان	cofnij
ویلسون	wilson
ویلسون	wilsona
اسکی	narty
اسکی	ski
اسکی	narciarstwo
اسکی	narty
برطرف	ulgę
جغرافیا	geografii
جغرافیا	geografia
فرقه	sekty
فرقه	sekta
مکعب	kostka
مکعب	sześciennych
مفصل	szczegółowy
مفصل	szczegółowe
مفصل	joint
مفصل	wspólnego
مفصل	wspólny
مفصل	wspólna
سلولی	komórkowe
سلولی	komórkowej
سلولی	komórkowy
عددی	numeryczne
عددی	numeryczny
قطبی	polarne
قطبی	arktyce
محاکمه	proces
محاکمه	próba
محاکمه	rozprawa
اخترشناسی	astronomiczne
اخترشناسی	astronomii
کنگو	kongo
کنگو	konga
کوپا	copa
یوهان	johann
یوهان	johan
قالی	dywan
قالی	dywany
قالی	dywan
قالی	dywany
مهارت	umiejętności
مهارت	umiejętności
مهارت	umiejętność
آکسفورد	oxford
پتانسیل	potencjał
لین	lin
آژانس	agencji
آژانس	agencję
آژانس	agencja
باریک	wąski
باریک	wąskie
ریسک	ryzyka
ریسک	ryzyko
کنسول	konsola
کنسول	konsoli
کنسول	konsolę
مور	mor
مور	moore
سادگی	prostota
آداب	etykieta
آداب	etykiety
آداب	maniery
بازیابی	przywrócić
بازیابی	przywrócenie
بازیابی	odzyskać
بازیابی	odzyskać
بازیابی	odzyskanie
بازیابی	odzysk
بازیابی	odzyskiwanie
بازیابی	odzysku
تحریم	embargo
تحریم	bojkot
تحریم	sankcji
تحریم	sankcje
ذوب	topienia
قبر	grobie
قبر	grób
قبر	grobu
دیپلم	dyplomy
دیپلم	dyplom
دیپلم	dyplomy
اشیاء	obiekty
اشیاء	przedmioty
اشیاء	obiektów
تیمی	timmy
تیمی	ekipa
تیمی	team
تیمی	drużyny
تیمی	drużyna
تیمی	zespół
والی	wally
فریدریش	friedrich
فریدریش	fryderyk
فریدریش	frederick
فریدریش	fryderyk
ژنتیکی	genetyczna
ژنتیکی	genetyczny
ژنتیکی	genetyczne
ژنتیکی	geny
وابستگی	zależność
وابستگی	uzależnienie
وابستگی	zależności
وابستگی	przynależność
مراقبت	troska
مراقبت	troskę
مراقبت	opieki
مراقبت	opieka
سپاهان	sepahan
آیات	komunikaty
آیات	łączności
آیات	komunikacja
آیات	komunikacji
آیات	łączność
آیات	objawienia
معادلات	równanie
معادلات	równania
برش	cięcie
برش	kawałek
برش	uprawa
برش	zbiory
برش	uprawy
برش	upraw
تحول	ewolucja
تحول	ewolucję
تحول	ewolucji
صادرات	wywóz
صادرات	eksport
خونی	krwi
خونی	blood
خونی	krew
پراکندگی	dyspersji
پراکندگی	diaspory
نفع	korzyść
نفع	świadczenie
نفع	korzyści
جانور	bestia
جانور	bestii
جانور	bestie
ماموریت	misji
ماموریت	misje
ماموریت	misja
بزرگسالان	dorośli
بزرگسالان	dorosły
بزرگسالان	dorosłych
بزرگسالان	dorosła
بزرگسالان	dorosłe
بزرگسالان	dorośli
بزرگسالان	dorosłych
وصل	połączenie
مطلوب	pożądanego
مطلوب	pożądany
مطلوب	pożądane
مطلوب	optymalne
مطلوب	pożądane
مطلوب	pożądany
آستین	austin
آستین	rękaw
بولیوی	boliwii
بولیوی	boliwii
خراب	ruin
خراب	ruiny
خراب	uszkodzone
خراب	uszkodzony
صحرای	sahara
جت	odrzutowiec
جت	jet
قدم	step
قدم	krok
جاسوسی	szpieg
جاسوسی	szpiega
مایک	mike
مایک	mika
یونیورسال	uniwersalne
یونیورسال	universal
یونیورسال	uniwersalny
یونیورسال	powszechnej
یونیورسال	powszechne
گربه	kotów
گربه	kotki
گربه	koty
گربه	kotek
گربه	kotka
گربه	kot
گربه	kocie
گربه	cat
اتیوپی	etiopii
اندام	narządy
اندام	organy
اندام	narządów
اندام	narządy
اندام	organy
اندام	organ
طلب	poszukuje
چارلی	charlie
چارلی	charliego
آینه	lusterka
آینه	lustra
آینه	lustro
آینه	lusterko
افغان	afgańskie
اعضا	posłowie
اعضا	członkowie
اعضا	członkom
اعضا	członków
اعضا	członkami
منهتن	manhattanie
منهتن	manhattanu
منهتن	manhattan
گوشه	zakręt
گوشه	kącik
گوشه	róg
گوشه	rogu
هامبورگ	hamburgu
هامبورگ	hamburg
متمایز	odrębny
متمایز	odrębne
متمایز	charakterystyczny
متمایز	charakterystyczne
متمایز	odróżnić
متمایز	wybitny
متمایز	oddziela
متمایز	rozdziela
