年	aasta
半導體	pooljuht
評分	hinnang
評分	reiting
評分	hinnatud
評分	hinnangud
評分	määr
泡沫	mullid
泡沫	vaht
泡沫	mull
狀元	õpetlane
動員	mobiliseerida
動員	mobilisatsioon
倉庫	ladu
倉庫	laohoone
發電機	generaatorid
發電機	generaator
比喻	metafoor
比喻	analoogia
齋藤	saito
埋葬	matmise
埋葬	matta
埋葬	maetud
松鼠	orav
衫	särk
衫	särgi
塵	tolmu
塵	tolm
相撞	kokkupõrge
相撞	põrkuvad
多多	toto
臨床	kliiniline
臨床	kliinilised
臨床	kliiniliselt
自願	vabatahtlik
輸	eksinud
輸	kaotas
輸	kadunud
輸	kaotatud
輸	kaota
林子	mets
林子	woods
方形	ruudu
方形	ruut
方形	väljak
岡田	okada
愛國	patriootlik
祝福	õnnistus
祝福	õnnistust
祝福	õnnistus
祝福	õnnistust
祝福	õnnistatud
陷阱	lõksu
陷阱	lõks
陷阱	lõkse
陷阱	lõksud
編纂	koostamine
遺傳	geneetilised
遺傳	geneetiline
遺傳	geneetika
遺傳	pärilik
雨水	vihmavett
雨水	vihm
雨水	rain
無數	lugematuid
干預	sekkumine
干預	sekkumine
干預	sekkumise
崩潰	avarii
崩潰	kokkuvarisemine
車票	piletid
車票	pilet
射箭	vibulaskmine
牛頓	newton
糖尿病	suhkurtõbi
糖尿病	diabeet
訂購	tellimine
訂購	tellin
訂購	tellis
訂購	tellitud
訂購	tellimus
訂購	kord
訂購	järjekord
訂購	korraldus
訂購	ordu
鋁	alumiiniumi
鋁	alumiinium
鋁	alumiiniumist
鋁	alumiinium
謀殺	mõrv
師傅	meister
師傅	õpetaja
師傅	peremees
師傅	isand
探測器	detektor
探測器	sond
探測器	detektorid
探測器	sondid
可靠性	usaldusväärsus
可靠性	usaldusväärsuse
托馬斯	thomas
壟斷	monopolide
壟斷	monopol
壟斷	monopoli
變數	muutuja
變數	muutuv
變數	muutujad
切割	lõikamine
雙胞胎	kaksik
雙胞胎	twin
雙胞胎	kaksikud
聰明	tark
聰明	nutikad
聰明	nutikas
聰明	smart
語文	keeli
語文	keeled
語文	keel
語文	keele
法西斯	fašistlik
大主教	peapiiskop
量化	kvantitatiivne
量化	kvantitatiivsed
量化	mõõdetav
鯉魚	karpkala
有時候	mõnikord
有時候	vahel
有時候	vahest
曼哈頓	manhattanil
曼哈頓	manhattan
曼哈頓	manhattani
植被	taimestiku
老大	ülemus
老大	boss
解答	vastused
解答	vastuseid
同居	kooselu
大象	elevandid
大象	elevant
遊樂場	mänguväljak
會場	toimumiskoht
閻	yan
回覆	vasta
回覆	vastus
回覆	vastused
衰變	lagunemine
衰變	kõdu
感應	induktsiooni
塑膠	plastikust
塑膠	plast
塑膠	plastik
排斥	tõrjutus
排斥	tõrjutuse
連鎖	kett
連鎖	ketti
連鎖	ketid
連鎖	ahel
企鵝	pingviinid
企鵝	pingviin
沙灘	rand
沙灘	beach
沙灘	rannad
賓夕法尼亞	pennsylvania
騎師	jockey
高棉	khmeeri
懸	ripuvad
懸	ripub
浪潮	laine
盈利	kasum
盈利	kasumlik
盈利	tasuvus
過渡	ülemineku
過渡	üleminek
傳教士	misjonäri
表揚	kiitust
表揚	kiitus
每個人	kõik
每個人	kõik
每個人	igaüks
辜	koo
濕	märg
濕	märjad
濕	märjaks
獲准	lubatud
摩西	mooses
摩西	moses
降級	alandada
降級	alandamine
網際網路	internet
遠藤	endo
戶外	välitingimustes
戶外	õues
文憑	diplom
文憑	diplomid
氨基酸	amino
脊椎	selgroog
脊椎	selgroo
阻擋	blokeerib
巡邏	patrullid
巡邏	patrulli
巡邏	patrull
睡	uni
睡	maga
睡	magamine
睡	magama
睡	magada
睡	magamine
睡	magab
溴	broomi
扭力	pöördemomendi
扭力	pöördemoment
蛋糕	kooki
蛋糕	kook
蛋糕	tort
流出	väljavoolu
崇德	virgil
過期	aegunud
庇護	varjupaiga
恐慌	paanika
前輩	vanem
海嘯	tsunami
旋風	osooni
旋風	tsüklon
旋風	keeristorm
殘疾	keelatud
殘疾	puudega
殘疾	puude
殘疾	puue
聖地牙哥	santiago
推定	eeldus
推定	oletatav
處決	hukkamine
處決	täitmine
處決	teostus
處決	hukkamised
自傳	autobiograafia
自傳	elulugu
哇	wow
哇	vau
病患	patsiendid
病患	patsient
漁業	kalandus
漁業	kalanduse
漁業	kalandus
漁業	kalapüük
漁業	püük
硼	boori
命中	tabab
命中	lööb
命中	hit
命中	löö
命中	tabas
杜鵑	kägu
大理石	marmor
撥款	jaotamine
撥款	eraldamine
撥款	eraldised
炭	süsi
炭	süsinik
特效	efekt
特效	mõju
特效	toime
特效	mõjud
特效	mõju
特效	toime
疑問	kahtlus
步驟	step
步驟	sammu
步驟	samm
步驟	astmed
步驟	sammud
大洲	mandrite
大洲	mandri
縮小	kitsas
縮小	kitsad
縮小	psühhiaater
衡量	mõõtmine
衡量	mõõte
衡量	mõõtmine
衡量	mõõt
衡量	abinõu
衡量	meede
內陸	merepiirita
高興	õnnelik
電路	vooluring
墓園	kalmistu
墓園	surnuaed
墓園	surnuaeda
間隔	intervall
間隔	vahekaugus
海岸線	rannik
海岸線	ranniku
海岸線	rannajoont
海岸線	rannajoon
詩歌	luuletusi
詩歌	luuletused
詩歌	luule
善良	lahke
流失	äravoolu
氧化物	oksiidid
氧化物	oksiid
正方形	ruudu
正方形	ruut
正方形	väljak
保守派	konservatiivid
保守派	konservatiivne
判刑	laused
判刑	lauseid
判刑	lause
剪輯	redigeerimine
剪輯	klipp
灶	ahjude
灶	ahi
灶	pliit
灶	kolde
複數	mitmuses
英勇	vaprus
氯化	kloriidi
印度教	hindu
外貌	välimus
短缺	puudujääk
短缺	puudujääk
短缺	puudus
音節	silp
傻	rumal
傻	loll
傻	rumal
跳躍	hüpe
跳躍	hüpe
跳躍	hüppavad
跳躍	hüppamine
測驗	test
測驗	katse
測驗	katsetused
測驗	katsed
測驗	testid
測驗	katsed
測驗	testimine
測驗	katsetamine
伯德	linnu
伯德	lind
伯德	linnuke
伯德	bird
峽谷	mäekuru
峽谷	kanjoni
傳聞	kuulujutt
吞吐量	läbilaskevõime
氣壓	surve
氣壓	rõhu
氣壓	rõhk
戰區	teater
微波	mikrolaine
液體	vedeliku
液體	vedelik
液體	vedel
液體	vedelik
回顧	meenutades
住宿	majutus
住宿	majutus
住宿	majutuse
信念	faith
信念	usk
信念	usku
信念	veendumust
信念	veendumus
槍擊	laskmine
槍擊	tulistamine
荷馬	homer
落地	maandumine
墓碑	hauakivi
墓碑	hauakivi
國歌	hümn
彈頭	lõhkepea
彈頭	kuuli
彈頭	kuul
內心	sees
內心	sisemine
新鮮	värsked
新鮮	värske
畏	ängi
沼澤	soo
沼澤	marsh
沼澤	raba
直立	püsti
圍攻	piiramine
表情	väljend
表情	väljendus
幻影	fantoom
幻影	mirage
氟化	fluoriidi
遙遠	kauge
塑像	kujud
塑像	kuju
牛肉	loomaliha
牛肉	veiseliha
樓梯	trepid
樓梯	trepp
樓梯	trepp
狩獵	hunt
狩獵	jaht
狩獵	jahile
狩獵	jahi
狩獵	jaht
等候	ootan
等候	ootel
等候	ootamine
等候	ootame
末日	viimsepäeva
動機	motiiv
動機	motivatsioon
動機	motivatsiooni
動機	motiivid
軌跡	pala
軌跡	raja
軌跡	rada
軌跡	rööbastee
軌跡	trajektoori
軌跡	jälg
軌跡	rada
軌跡	locus
風景	maastik
風景	maastik
風景	maastiku
滴	tilk
滴	tilka
昏迷	koomas
昏迷	kooma
微型	miniatuurne
微型	mikro
海豹	tihendid
海豹	pitser
海豹	pitsat
樓上	ülakorrusel
樓上	üleval
大廳	saal
大廳	hall
大廳	fuajee
神廟	tempel
神廟	temple
界限	piire
界限	piirid
斯德哥爾摩	stockholmis
斯德哥爾摩	stockholmi
岩手	iwate
日誌	päevik
日誌	log
日誌	logi
喊	karju
花瓣	kroonlehed
蜥蜴	sisalik
袍	rüüd
總和	summa
著作權	autoriõigus
熱心	entusiasmi
熱心	entusiastlik
安倍	abe
放射	radioloogia
放射	radioaktiivsuse
放射	radiatsiooni
放射	radiatsioon
放射	kiirgus
放射	radioaktiivsed
放射	radioaktiivne
開支	kulutused
開支	kulud
平板	tabletid
平板	tablett
平板	tahvel
摩擦	hõõruda
摩擦	hõõrdumine
敵方	vaenlane
理工學院	polütehnikumis
繁榮	heaolu
繁榮	jõukus
繁榮	boom
繁榮	poom
輪胎	rehvid
輪胎	rehv
輪胎	rehvi
輪胎	rehv
延期	laiendused
延期	laiendamine
延期	pikendamine
延期	laiendus
延期	pikendamise
肺炎	pneumoonia
肺炎	kopsupõletik
波長	lainepikkus
波長	lainepikkustel
親屬	sugulased
衍生物	derivaadid
擴散	difusiooni
醬	kastme
醬	kaste
珠寶	juveelid
珠寶	ehted
珠寶	ehteid
珠寶	ehted
斧	kirves
尼加拉瓜	nicaragua
非凡	erakorraline
焊接	keevitada
焊接	keevitatud
焊接	keevitamiseks
國防軍	idf
獎學金	stipendiumid
獎學金	stipendiumi
獎學金	stipendium
偵查	luure
視訊	video
阻礙	takistamine
阻礙	takistus
侄子	vennapoeg
侄子	õepoeg
墳	haud
墳	hauda
墳	haua
資本主義	kapitalistliku
資本主義	kapitalismi
資本主義	kapitalism
辛苦	raske
辛苦	kõva
有毒	toksiline
有毒	toksilised
有毒	mürgine
有毒	mürgine
排水	äravoolu
排水	äravoolu
奇異	eksootiline
奇異	ainsuses
雉	faasan
慢性	krooniline
馬達	motors
馬達	mootorid
馬達	mootor
光榮	hiilgus
胡椒	pepper
胡椒	pipart
胡椒	pipar
自信	enesekindel
自信	enesekindlus
自信	usaldus
殖民者	kolonistid
染色體	kromosoomid
染色體	kromosoomi
枕	padi
枕	padja
寺廟	tempel
寺廟	temple
相交	lõikuvad
鈾	uraan
伴侶	partner
伴侶	paarimees
伴侶	kaaslaseks
伴侶	kaaslane
電荷	süüdistus
電荷	laeng
廚房	köök
溫柔	pakkumise
溫柔	pakkumine
溫柔	hell
溫柔	õrn
紳士	härrasmees
潮汐	loodete
事變	intsident
事變	vahejuhtum
陀螺	güroskoop
抒情	lüüriline
愛麗絲	alice
申訴	kaebused
申訴	kaebus
蔓延	levib
蔓延	levinud
蔓延	levis
蔓延	levik
漂流	triivib
燈塔	tuletorn
燈塔	majaka
燈塔	majakas
燈塔	majaka
燈塔	majakas
加勒比	kariibi
陡	järsk
無名	nimetu
血腥	verine
粉碎	puruks
醜聞	skandaal
醜聞	skandaali
插圖	illustratsioonid
骨頭	kondid
骨頭	luud
骨頭	luude
骨頭	luud
骨頭	kont
骨頭	luu
骨頭	luude
經理人	manager
經理人	juhataja
經理人	haldur
堡壘	bastion
堡壘	kindlus
堡壘	kindlus
堡壘	fort
工資	palk
工資	töötasu
工資	palk
工資	töötasu
工資	palgad
工資	palgad
憲兵	sandarmeeria
犀牛	sarvik
犀牛	ninasarvikud
犀牛	ninasarvik
思想家	mõtleja
乘車	ratsutada
乘車	sõit
寂寞	üksindus
寂寞	üksindust
寂寞	üksildane
寂寞	üksik
叢	kimbu
花卉	lilli
花卉	lilled
庭院	õu
庭院	hoovis
庭院	õu
庭院	õue
樞紐	hub
仙女	haldjas
蘇維埃	nõukogude
蘇維埃	nsv
煙花	ilutulestik
煙花	ilutulestiku
筋	kõõlused
安藤	ando
和諧	harmoonia
室外	väljaspool
室外	väljas
室外	välitingimustes
室外	õues
鵝	hani
鵝	hane
刺殺	mõrvamine
坐標	koordineerida
坐標	koordinaadid
永恆	igavikku
永恆	igavik
永恆	igaviku
永恆	ajatu
永恆	igavest
永恆	igavene
津貼	toetused
破解	mõra
破解	crack
甲殼類	koorikloomad
甲殼類	vähid
捲	rulli
捲	veere
卡車	veok
卡車	veoauto
卡車	veoautod
麻雀	varblane
麻雀	sparrow
阻力	vastupidavus
阻力	resistentsus
阻力	vastupanuliikumine
阻力	vastupanu
關懷	hoolitsev
關懷	hooliv
沙拉	salatit
沙拉	salat
耳朵	kõrv
耳朵	kõrva
耳朵	kõrvu
耳朵	kõrvad
熔岩	laava
啟發	inspireeritud
盧森堡	luksemburg
盧森堡	luxembourg
盧森堡	luksemburgi
疼痛	valu
鷗	kajakas
佔有	valduses
佔有	omamine
獨家	eksklusiivne
冥王星	pluto
停火	relvarahu
約束	piirangu
約束	piirang
掩護	kata
掩護	katke
掩護	katta
掩護	katma
鈍	nüri
復原	taastamine
復原	taastumine
復原	taaskasutamine
真主	allah
清潔	puhtust
清潔	puhtus
清潔	puhastus
清潔	puhastamine
清潔	koristamine
清潔	puhas
清潔	puhtaks
清潔	puhtad
友誼	sõprus
友誼	sõpruse
友誼	sõprust
多元化	mitmekesistamine
多元化	mitmekesisust
多元化	mitmekesisuse
多元化	mitmekesisus
多元化	pluralismi
友善	sõbralikud
友善	sõbralik
山麓	piemonte
山麓	jalamil
甜蜜	magusa
甜蜜	magus
甜蜜	magusad
瘦	kõhna
瘦	kõhn
瘦	slim
瘦	lahja
瘦	õhuke
瘦	peenike
瘦	õhukesed
學界	academia
甲烷	metaani
優質	kvaliteet
書法	kalligraafia
船員	meeskond
山羊	kits
山羊	kitse
山羊	kitsed
丟	viska
丟	visata
雪梨	sydney
財團	konsortsium
消化	seedimine
消化	seedida
成效	tõhusus
成效	efektiivsus
樹木	puu
樹木	puud
樹木	puid
樹木	puud
陶器	keraamika
租賃	rendib
租賃	rentimine
租賃	rendi
租賃	liisi
凱撒	caesar
馬達加斯加	madagaskari
告別	hüvasti
胖	rasv
胖	rasva
胖	paksud
胖	paks
狹窄	stenoos
狹窄	kitsas
狹窄	kitsad
無力	jõuetu
節省	kokkuhoid
節省	päästmine
節省	salvestamine
節省	säästmine
磚	tellised
磚	telliskivi
磚	brick
磚	tellis
利率	määr
水下	veealuse
水下	veealune
意向	kavatsused
意向	kavatsus
意向	kavatsusest
意向	kavatsus
壓制	repressioonide
進度	edusammud
進度	edasiminek
進度	progress
進度	edenemine
指稱	väide
哺乳動物	imetaja
哺乳動物	imetajad
哺乳動物	imetajate
爺爺	vanaisa
突襲	reid
突襲	reidi
情侶	paaride
情侶	paarid
情侶	paar
情侶	armukesed
情侶	armastajad
示範	mudel
示範	modell
示範	näidis
示範	tõendamine
示範	demonstratsioon
示範	demo
保全	säilita
保全	säilitamine
保全	säilimine
宮殿	palee
宮殿	palace
智力	luure
智力	intellektuaalse
渡口	praam
糾紛	vaidlused
糾紛	vaidluse
糾紛	vaidlus
發光	sära
發光	helendav
發光	helendavad
發光	kuma
結盟	liit
阿拉伯語	araabia
異議	vastuväide
異議	protest
異議	vastuväited
係數	koefitsient
係數	koefitsiendid
抱怨	kurta
窮	vaesed
窮	vaene
投球	pigi
銀色	hõbeda
銀色	silver
銀色	hõbe
小牛	vasika
訪談	intervjuu
訪談	intervjuud
訪談	vestlused
訪談	intervjuud
口味	maitseb
就職	ametisseastumise
人性	inimlikkus
人性	inimkonna
人性	inimkond
噴發	purse
饒	rao
失誤	vigu
失誤	vead
溶解	lahustamine
溶解	lahustunud
溶解	lahustatud
溶解	lahustada
溶解	lahustatakse
主觀	subjektiivne
主觀	subjektiivsus
天平	kaalud
外國人	tulnukad
外國人	tulnukaid
外國人	välismaalane
外國人	välismaalased
反感	vastumeelsus
神仙	haldjas
李子	ploomid
腸	vorst
腸	vorsti
腸	soolestikku
腸	soole
腸	sisikond
腸	sooled
石板	tablett
石板	tahvel
液晶	lcd
福爾摩斯	holmes
君主制	monarhia
野心	ambitsioonid
野心	ambitsioone
野心	auahne
野心	ambitsioonikas
野心	ambitsioonid
野心	ambitsioon
別墅	villa
幅度	vahemikud
印地安人	indiaanlased
籠	puuri
籠	puur
監管	järelevalve
顯示器	kuva
顯示器	monitorid
顯示器	jälgib
有害	kahjulik
有害	kahjulikud
銀河系	galaktika
銀河系	galaxy
罰款	trahvid
罰款	trahvide
葡萄糖	glükoos
鋰	liitiumi
劍橋	cambridge
詛咒	needus
達拉斯	dallas
徒步	matk
徒步	matka
草莓	maasikas
草莓	maasikad
奶奶	vanaema
蚊	sääsk
補償	hüvitis
補償	hüvitamine
教父	ristiisa
蝙蝠俠	batman
蝙蝠俠	batmani
肽	peptiid
廁所	wc
廁所	tualett
廁所	vannituba
葉子	lehti
葉子	lehed
葉子	leht
葉子	yoko
激進	radikaalne
乙醇	etanool
乙醇	etanooli
乙醇	etanoolis
有罪	süüdi
禮拜	kummardavad
樣式	stiilid
樣式	stiil
遷徙	ränne
遷徙	rände
交響樂團	sümfoonia
抄襲	plagiaat
海倫	helen
螢	ying
讀音	hääldus
聖殿	basiilika
聖殿	tempel
聖殿	temple
空格	ruumid
郵票	pitser
郵票	tempel
郵票	margid
多瑙河	doonau
阿爾及利亞	alžeeria
騷擾	ahistamine
騷擾	ahistamise
冷卻	jahutus
攝影機	kaamera
拜訪	külas
皇宮	palee
皇宮	palace
法老	vaarao
微小	pisike
微小	tilluke
出版商	kirjastaja
出版商	väljaandja
出版商	kirjastajad
精美	peen
精美	kaunilt
溫和	hell
溫和	õrn
溫和	mõõdukas
溫和	mõõdukad
溫和	kerged
溫和	kerge
公升	liitrit
公升	liiter
公升	liiter
公升	liitrit
相對論	relativism
相對論	relatiivsus
對面	vastand
對面	vastupidine
香料	vürtsid
香料	vürtsi
悼念	andamit
悼念	leina
辣椒	pepper
辣椒	pipart
辣椒	pipar
賭場	kasiinod
賭場	kasiino
國徽	vapp
悲劇	traagiline
悲劇	tragöödia
鎖定	lukku
鎖定	luku
鎖定	lukk
鎖定	lukus
鎖定	lukustatud
租金	rentimine
租金	rendi
租金	üür
租金	üüri
租金	laenutada
租金	rent
租金	rendib
光輝	särav
光輝	säravad
喀麥隆	kameruni
誤解	arusaamatus
誤解	arusaamatusi
彎曲	kumer
彎曲	painutada
溫暖	soojad
溫暖	sooja
溫暖	soe
溫暖	soojus
解剖	anatoomia
解剖	lahkamise
解剖	lahkamine
手套	kindad
手套	kinnas
手套	kinda
硬幣	mündid
硬幣	münt
硬幣	mündi
朝代	dünastia
你好	tere
你好	hello
皂	seep
承包商	töövõtjate
承包商	töövõtja
草坪	muru
方舟	ark
編譯	koostada
編譯	koostatud
編譯	koostamine
鉛	plii
鞭	piitsa
鞭	whip
錐	koonus
界定	defineeri
界定	määratleda
界定	määratlemine
氣溫	temperatuur
氣溫	temperatuuri
氣溫	temperatuurid
日光	päevavalgust
馬賽	marseille
彈性	paindlik
彈性	paindlikud
彈性	paindlikkus
彈性	elastne
彈性	flex
長老	vanem
野牛	buffalo
野牛	bison
特許	soodustused
特許	kontsessiooni
盾牌	kilp
盾牌	kilbid
走私	salakaubaveo
走私	salakaubana
紀念館	memorial
戒指	rõngas
戒指	ring
戒指	sõrmuse
戒指	sõrmus
戒指	sõrmused
戒指	ringid
戒指	rõngad
祭司	preester
乘法	korrutamine
繪圖	kaardistamise
繪圖	joonised
繪圖	joonistused
繪圖	graafika
繪圖	joonis
繪圖	joonistamine
乙酸	atsetaat
大屠殺	veresaun
大屠殺	veresauna
大屠殺	tapatalgud
大屠殺	holokausti
食堂	söökla
食堂	kohvik
劫持	inimrööv
劫持	röövimine
劫持	kaaperdada
劫持	kaaperdamine
誓	vanne
損壞	rikutud
損壞	vigastatud
損壞	kahjustatud
損壞	kahjustunud
損壞	kahjustus
損壞	kahju
損壞	kahjustused
損壞	kahjutasu
專長	nišš
專長	eriala
專長	eriala
羅素	russell
基底	substraat
基底	keldris
基底	kelder
骨架	skeleti
骨架	luukere
骨架	karkass
更正	parandused
更正	parandus
更正	korrigeerimine
更正	korrektsioon
更正	parandused
更正	parandamine
密西西比州	mississippi
標語	loosungid
標語	loosung
摩天大樓	pilvelõhkuja
雙邊	kahepoolselt
雙邊	kahepoolsed
雙邊	kahepoolne
迷失	eksinud
迷失	kaotas
迷失	kadunud
迷失	kaotatud
警務	politsei
仙女座	andromeeda
橘子	orange
橘子	apelsin
橘子	oranž
橘子	apelsinid
死亡率	suremus
歌聲	laulmine
症候群	sündroom
布加勒斯特	bukaresti
污水	heitvee
污水	reovee
污水	kanalisatsioon
存款	hoiused
獨裁	autokraatia
獨裁	diktatuuri
獨裁	diktatuur
宮廷	palee
宮廷	palace
想象	kujutlusvõime
想象	kujutlus
想象	kujutle
祈禱	palvetama
祈禱	palvetada
祈禱	palveta
祈禱	palve
祈禱	palved
祈禱	palvetanud
祈禱	palveid
祈禱	palved
相容	ühilduvad
相容	ühilduvus
廚師	peakokk
廚師	kokk
廚師	cook
廚師	kokk
天王星	uraan
天王星	uraani
王冠	krooni
王冠	crown
王冠	kroon
營養	toitumine
營養	toitumise
營養	toitainete
愛媛	ehime
凝聚	ühtekuuluvus
橡膠	kumm
橡膠	kummist
橡膠	kummi
教義	õpetused
教義	creed
教義	doktriin
扳機	päästikule
扳機	päästik
探險	ekspeditsioonid
探險	seiklus
探險	seiklused
探險	ekspeditsioon
區塊	plokid
區塊	plokkide
區塊	kvartalit
區塊	plokk
區塊	bloki
區塊	blokk
區塊	block
地道	tunnel
地道	tunnelid
所羅門	solomon
所羅門	saalomoni
腕	ranne
腕	randme
附上	kaasamine
機長	kapten
聲援	solidaarsus
核子	tuuma
核子	tuumaenergia
殘餘	jäänuk
莖	varre
莖	tüvi
雨林	vihmametsade
雨林	vihmametsa
廢棄	hülgamine
廢棄	loobumine
廢棄	mahajäetud
廢棄	hüljatud
檢視	vaatamine
檢視	vaade
學說	doktriin
大提琴	tšello
加熱	kuumus
加熱	soojus
加熱	soojuse
加熱	küte
加熱	kütte
加熱	kuumutatud
還原	taastamine
還原	taasta
暴風	torm
暴風	tormi
暴風	storm
巴頓	patton
華沙	varssavi
誘惑	kiusatus
掃描	skaneerimise
掃描	skaneerib
法典	codex
法典	koodeks
壺	pada
壺	potti
壺	pott
壺	kann
壺	kannu
電報	telegrammi
電報	telegramm
電報	telegraafi
蒸	aurutatud
升降機	liftid
升降機	lift
城牆	seinad
芭蕾舞	balletti
芭蕾舞	ballett
諾曼	norman
環礁	atoll
斐濟	fidži
潛在	potentsiaal
潛在	potentsiaali
呼叫	kõne
呼叫	helistamine
硝酸	nitraatide
嵌入	põimitud
出血	veritsus
出血	verejooks
烤	küpsetada
口腔	suu
口腔	suuline
口腔	suukaudse
港灣	harbori
港灣	sadam
港灣	harbour
時鐘	kellad
時鐘	kell
時鐘	kella
