din	від
electronică	електроніка
electronică	електронна
electronică	електронний
bay	губа
bay	затока
scria	написав
scria	написала
scria	писав
generație	створення
generație	generation
generație	покоління
generație	генерація
ford	форд
ford	ford
conflictul	конфлікт
peretele	стіну
peretele	стіна
peretele	стіні
doge	дож
ulei	олива
ulei	олія
ulei	нафта
gordon	гордон
tehnici	методику
tehnici	експериментувати
tehnici	методики
acoperită	розібралися
acoperită	покрита
acoperită	крейдяний
maurice	моріс
illinois	іллінойс
apariție	повторення
allen	аллен
juridice	правові
juridice	правова
juridice	юридична
juridice	юридичні
juridice	юридичний
electronic	електронне
electronic	електронні
electronic	електроніка
electronic	електронна
electronic	електронний
prietenii	друзями
prietenii	друзів
prietenii	друзі
channel	канал
channel	каналом
channel	channel
channel	каналу
observă	спостерігати
logo	логотип
aprobarea	згоду
aprobarea	схвалення
aprobarea	затвердження
aprobarea	підтвердження
genuri	жанрів
genuri	айстрових
curse	гонок
curse	раси
curse	перегони
curse	гонки
curse	racing
primi	отримувати
clasic	класична
clasic	класична
clasic	класичні
clasic	класичний
clasic	класика
clasic	класичне
leipzig	лейпциг
trupă	band
trupă	гурт
trek	переселення
personalitate	особистість
basarab	басараб
ocupată	зайнята
ocupată	зайнятість
ocupată	зайнятий
ocupată	зайнято
ocupată	зайнятого
ocupată	зайняте
ocupată	зайнято
indiana	індіана
hollywood	голлівуд
hollywood	hollywood
semnul	підписати
semnul	знак
corespunzătoare	відповідний
corespunzătoare	відповідні
corespunzătoare	відповідну
corespunzătoare	відповідний
dei	dei
spectacol	показати
spectacol	шоу
spectacol	показувати
spectacol	show
recunoaștere	визнання
wales	уельсу
wales	уельс
animal	тварини
animal	тварина
animal	animal
douăzeci	двадцять
douăzeci	двадцяти
mandat	ордер
mandat	ордеру
mandat	мандат
efectele	ефекти
etapă	стадія
estonia	естонія
estonia	естонії
supraviețuit	вижив
supraviețuit	пережив
supraviețuit	вижила
supraviețuit	вижили
modificarea	поправка
documentele	документи
mostră	зразки
mostră	зразок
mostră	приклад
mostră	зразка
gheorghiu	георгіу
preda	навчити
preda	навчає
preda	викладає
enescu	енеску
desene	креслення
desene	малюнки
electronice	електроніка
electronice	електронне
electronice	електронні
electronice	електроніка
electronice	електронна
electronice	електронний
egală	дорівнює
egală	рівне
înregistrate	зареєстровано
înregistrate	зареєстровані
înregistrate	зареєстрований
înregistrate	записано
înregistrate	записав
responsabil	відповідальний
responsabil	відповідальна
responsabil	супровід
cai	коней
cai	коні
cai	цай
cetățeni	громадяни
cetățeni	громадян
cetățeni	громадянам
primind	отримання
bustul	розірвала
tare	hard
tare	тяжко
tare	важкий
tare	складна
tare	важка
tare	жорсткий
tare	гучний
tare	голосно
tare	гучно
tare	яскрава
aplică	застосувати
imaginile	зображення
imaginile	зображень
dark	темні
dark	темна
dark	темний
dark	темне
dark	темно
distruse	знищені
distruse	знищено
distruse	зруйновано
distruse	знищили
individuale	окремих
individuale	індивідуальна
individuale	індивідуальні
individuale	індивідуальне
