年	any
藥品	medicació
盔	casc
清新	fresc
清新	fresques
清新	fresca
清新	frescos
清新	frescor
寧波	ningbo
地基	fundacions
太極	taiji
雇主	empresari
朱雀	carpodacus
憂鬱	melangia
吃了	menja
詐騙	frau
詐騙	fraus
詐騙	estafa
偷渡	polissó
偷渡	contraban
任用	nomenaments
任用	designació
任用	cita
任用	nomenament
地下水	subterrànies
階梯	escales
黃蜂	vespa
煙火	focs
煙火	pirotècnia
有序	ordenada
反彈	rebot
反彈	backlash
反彈	rebota
屏障	barreres
屏障	barrera
節點	node
節點	nodes
姿勢	suposen
姿勢	plantejant
姿勢	postura
孤兒	orfes
孤兒	orfe
孤兒	òrfena
離散	discret
週四	thu
週四	dijous
船塢	moll
黨派	partidista
希伯來	hebreu
碉堡	bunker
碉堡	búnquer
魔術師	mags
魔術師	mag
葬禮	funeral
儒學	confucianisme
寶座	tron
跡象	rètols
跡象	senyals
高能	energetic
招聘	contractació
招聘	contractacions
加速度	acceleració
喇叭	banya
喇叭	horn
貝勒	belle
貝勒	baylor
不平等	desigualtat
不平等	desigual
不平等	desigualtats
晶體	cristall
晶體	vidres
開花	bloom
白話	vernacle
熵	entropia
廉價	barat
空心	fondalada
空心	hollow
收養	adoptar
收養	adopció
收養	adopcions
音訊	àudio
桂林市	guilin
外甥	nebot
密封	foca
密封	segell
快車	expressi
快車	express
快車	expressar
警衛	guàrdia
重現	recurrència
彌撒	missa
彌撒	massa
兩棲	amfibi
神道	shinto
撞球	billar
撞球	piscina
剝奪	privació
關稅	duanes
關稅	costums
定性	qualitatiu
定性	qualitativa
定性	qualitatius
定性	caracterització
讀取	llegit
讀取	llegir
讀取	llegint
讀取	lectura
調動	mobilització
調動	mobilitat
獨唱	solista
獨唱	solo
十字軍	croada
十字軍	creuades
十字軍	crusaders
十字軍	crusader
體力	força
不敗	invicte
興奮	emocionat
神龍	drac
希臘文	grec
紫外線	ultraviolada
大介	daisuke
申報	declarar
申報	declari
投注	apostes
投注	apostant
鯊魚	taurons
鯊魚	tauró
大腦	cervell
大腦	cervells
孤獨	soledat
孤獨	solitari
單字	paraula
套房	suite
套房	suites
老兵	veterinaris
老兵	veterà
老兵	veterans
心態	mentalitat
心態	mentalitat
天秤座	balança
天秤座	lliura
過濾	filtre
過濾	filtrat
過濾	filtratge
過濾	filtres
黃道	eclíptica
黃道	zodiac
駕駛艙	cabina
甘地	gandhi
救護	ambulància
加法	additiu
蒸氣	vapor
蒸氣	vapor
天命	destinació
天命	destí
代管	plica
提問	pregunta
遼寧	liaoning
斜坡	desnivell
斜坡	talussos
斜坡	talussos
斜坡	rampa
袋鼠	ualabi
袋鼠	cangur
袋鼠	cangurs
弱勢	vulnerables
弱勢	vulnerable
開羅	cairo
開羅	caire
不適	molèsties
不適	malestar
服從	obeeix
服從	obeir
服從	obediència
水力	hydro
水力	hidràulica
水力	hidràulic
向日葵	girasol
援軍	reforços
轉讓	traspàs
轉讓	transferència
轉讓	trasllat
轉讓	cessió
轉讓	assignacions
轉讓	cessions
轉讓	transferències
轉讓	trasllats
駐軍	guarnició
反對黨	oposició
博愛	fraternitat
冒犯	ofensiu
冒犯	ofensiva
早餐	esmorzar
緯度	latitud
緯度	lat
緯度	latituds
靈活	flexible
靈活	flexibles
靈活	flexibilitat
薩姆	sam
凍結	frozen
凍結	congelat
凍結	glaçada
凍結	congelar
凍結	quiet
副本	còpia
副本	còpies
副本	exemplars
粥	farinetes
橫向	horitzontal
橫向	lateral
橫向	laterals
辻	tsuji
水壩	presa
隆起	ardenes
雄心	ambicions
雄心	ambiciós
雄心	ambiciosos
雄心	ambició
幼蟲	larves
幼蟲	larva
癱瘓	paràlisi
癱瘓	paralitzat
航運	pujades
開關	commutadors
開關	interruptor
開關	canvia
邦聯	confederació
主婦	mestresses
填寫	omple
疣	berrugues
陸戰隊	marines
農林	agroforestal
扣除	deducció
扣除	descomptar
扣除	deduït
以色列人	israelians
錄取	admissió
肯亞	kenya
硫化	sulfur
影射	insinuacions
母音	vocal
巧合	coincidència
代謝	metabolisme
代謝	metabòlic
堪薩斯	kansas
進食	menjant
上線	online
涅槃	nirvana
幸存者	supervivents
幸存者	supervivent
水災	inundacions
水災	inundació
貂	visó
貂	sable
煎	fregida
煎	fry
遙控	remot
遙控	remota
遙控	remots
輝煌	brillant
石榴	magrana
多餘	extra
多餘	supèrflues
多餘	redundants
多餘	excés
受害人	víctimes
受害人	víctima
美學	estètica
美學	estètic
堅強	forts
堅強	forta
堅強	fort
政客	polítics
政客	polític
季刊	trimestrals
季刊	trimestral
水母	medusa
水母	meduses
電阻	resistència
上級	superior
震動	tremolor
震動	vibracions
震動	vibració
病理	patologia
煞車	fre
煞車	frens
嫌犯	sospitosos
嫌犯	sospitós
平房	bungalow
元氣	genki
薪水	salari
薪水	sou
釀酒	gesta
發聲	audible
妨礙	obstrucció
後果	conseqüència
後果	conseqüències
薪資	salari
薪資	sou
薪資	sous
薪資	salaris
埋伏	emboscada
抵押	hipoteca
大方	generosos
大方	generosa
大方	generós
扣押	apoderament
元老院	senat
天真	ingenu
美化	enjardinament
美化	embelliment
配方	fórmula
備忘錄	memo
備忘錄	memoràndum
許可證	llicència
許可證	permisos
許可證	llicència
許可證	permís
許可證	llicències
許可證	llicencies
硬度	duresa
考官	examinador
合法化	legalització
合法化	legalitzats
巴塞隆納	barcelona
墜	penjoll
極少	rarament
流體	fluid
流體	fluids
素質	qualitat
素質	qualitats
伯父	oncle
伯父	tiet
突變	mutant
突變	mutació
突變	mutacions
高射炮	flak
塞內加爾	senegal
模具	motllo
模具	motlle
模具	motlles
椅子	presideix
椅子	cadires
椅子	cadira
琥珀	amber
琥珀	ambre
慾望	desig
慾望	luxúria
慾望	desitjos
插座	sòcol
插座	socket
聖徒	sants
愛好	hobby
愛好	passatemps
愛好	aficions
肥胖	obesitat
象牙	ivori
墜落	falling
墜落	caient
菊花	crisantem
菊花	daisy
氙	xenó
駭客	hacker
漂	flotant
漂	surant
失明	ceguesa
神田	kanda
病房	ward
病房	tutelats
突尼西亞	tunísia
突尼西亞	tunis
平野	hirano
劇作家	dramaturg
熊貓	panda
熊貓	pandas
零星	esporàdics
零星	esporàdic
零星	esporàdica
頭條	titular
族裔	etnicitat
族裔	ètnica
正直	integritat
寫信	escriu
彈珠	marble
彈珠	marbre
乙烯	etilè
乙烯	vinil
鈉	sodi
硒	seleni
傷心	trista
傷心	sad
傷心	trist
衣物	indumentària
衣物	confecció
衣物	robes
衣物	roba
扶手	barana
扶手	baranes
甘露	mannà
甘露	nèctar
敦促	insta
固態	sòlid
染料	tint
染料	tints
避難	asil
避難	refugi
唐人街	chinatown
從來沒有	mai
鴉片	opi
延誤	demora
延誤	retard
延誤	endarreriment
延誤	retards
延誤	retardat
延誤	endarrerit
界線	fronteres
螺旋槳	hèlix
獲利	lucre
獲利	rendibilitat
領事	cònsol
圍城	setge
愛滋病	sida
托管	acollir
國度	regne
無窮	infinit
無窮	infinites
無窮	infinits
無窮	infinita
無窮	infinit
無窮	infinitat
取締	proscripció
加固	reforç
加固	reforçament
新生代	cenozoic
藻類	alga
打字	mecanografia
巫師	assistent
美咲	misaki
玩偶	nines
玩偶	dolls
玩偶	nina
玩偶	doll
玩偶	ninot
寫入	escriu
寫入	escrivint
寫入	escriptura
有色	multicolor
貧困	pobresa
黑社會	triada
黑社會	tríada
黑社會	gàngster
競爭力	competitiu
競爭力	competitiva
競爭力	competitivitat
親密	íntima
親密	íntim
義工	voluntària
義工	voluntari
過境	transit
矩形	rectangle
矩形	rectangular
貪	golafre
貪	cobdícia
貪	avarícia
野蠻	salvatge
野蠻	brutal
火腿	pernil
火腿	ham
脆	crisp
脆	cruixent
毆打	assalt
毆打	batecs
毆打	cops
暴徒	thug
暴徒	mob
暴徒	matons
壁畫	murals
壁畫	mural
傳言	rumor
大社	taisha
職能	funció
爵士樂	jazz
慈善家	filantrops
女童	xiques
女童	nenes
女童	noies
女童	girls
暴行	brutalitat
暴行	barbaritats
援引	invocació
援引	invocant
援引	invocar
援引	invoca
蘑菇	xampinyons
蘑菇	bolets
蘑菇	bolet
牲畜	ramaderia
底片	negatius
信玄	shingen
葡萄牙語	portuguès
氧氣	oxigen
傑克遜	jackson
獲釋	estrenat
獲釋	estrenats
石墨	grafit
頰	galtes
原告	demandant
橫掃	escombrada
橫掃	escombrar
橫掃	escombrat
梵蒂岡	vaticà
寮國	lao
寮國	laos
騷亂	motí
騷亂	aldarull
騷亂	revolta
弱點	debilitat
弱點	feblesa
弱點	vulnerabilitat
淺野	asano
午餐	dinar
增益	guany
增益	guanys
亞當斯	adams
匙	cullera
可樂	coca
摺疊	plegat
摺疊	plegat
蝸牛	caragols
蝸牛	cargol
軍閥	warlord
蜂蜜	mel
油畫	pintura
油畫	pintures
瑕疵	defectuosos
瑕疵	defectes
瑕疵	imperfeccions
燈籠	fanalets
燈籠	fanal
受益	benefici
樂觀	optimistes
樂觀	optimista
樂觀	optimisme
異性	heterosexual
變體	variants
俯衝	immersió
遺留	llegat
遺留	herència
烹飪	cuinar
烹飪	cocció
檸檬	llimona
摩登	moderna
摩登	modern
裝修	repassat
旅途	trajecte
救濟	socors
救濟	relleu
配給	racionament
配給	racions
叛徒	traïdor
群組	grup
群組	grups
跟蹤	seguiment
跟蹤	rastrejant
天國	cel
天國	heaven
梵語	sànscrit
手續	tràmits
手續	formalitat
喝酒	beguda
多樣性	diversitat
檀香山	honolulu
處置	cessions
警探	detectiu
曲率	curvatura
草稿	esborrany
草稿	esborranys
量度	mesura
按摩	massatges
按摩	massatge
寶馬	bmw
獵戶座	orion
獵戶座	orió
林地	arbrat
寓言	paràbola
寓言	faula
變異	mutant
變異	variacions
變異	mutació
變異	variació
欄位	àmbit
欄位	camp
欄位	camps
領事館	consolat
領事館	consulat
曆法	calendari
饒舌	rap
忽視	ignora
忽視	descuit
忽視	desatenció
忽視	ignorant
為甚麼	perqué
煽動	incitació
煽動	agitació
煽動	sedició
誓言	jurament
誓言	juraments
顆粒	partícules
顆粒	partícula
效用	utilitat
瀝青	asfalt
清單	checklist
清單	llista
保養	manteniment
保養	manutenció
奶油	mantega
奶油	cremosa
奶油	crema
奶油	nata
家庭教師	institutriu
審訊	interrogació
審訊	interrogatori
審訊	judici
騷動	commoció
萃取	extracció
萃取	extreu
萃取	extracte
壓迫	repressió
壓迫	opressió
填補	omplint
填補	rebliment
填補	omple
木偶	titelles
木偶	titella
政令	decrets
政令	edicte
政令	decret
政令	ordenança
甄選	selecció
困惑	confusió
困惑	confús
困惑	confós
困惑	confosa
困惑	confús
外人	forasters
外人	foraster
聖地亞哥	santiago
營地	campament
營地	camp
營地	campaments
壓倒性	aclaparador
大綱	esquema
大綱	contorn
大綱	contorns
中繼	relleus
透鏡	lens
透鏡	lent
背包	motxilla
背包	motxilles
樂天	lotte
素描	esbossos
素描	croquis
素描	esbós
舅舅	oncle
舅舅	tiet
大同市	datong
石首魚	melampus
堵塞	tapat
融化	fos
嫉妒	gelós
嫉妒	gelosia
舉重	halterofília
邂逅	encontre
赤字	dèficit
赤字	dèficits
共存	convivència
共存	coexistència
放大器	amplificador
放大器	amplificadors
放大器	ampers
離心	centrifugadora
離心	compressor
鬍子	barba
油脂	grease
麻美	asami
跨國	transnacional
跨國	transnacionals
擠	estreny
貝多芬	beethoven
強姦	colza
強姦	violació
棕櫚	palm
棕櫚	palmes
秘書處	secretaria
點心	berenar
點心	aperitius
梯度	gradient
梯度	degradat
梯度	degradats
批發	engròs
勒索	xantatge
勒索	extorsió
和睦	harmony
和睦	harmonia
突顯	ressalta
突顯	ressaltat
突顯	ressaltat
突顯	destaca
突顯	destacats
突顯	ressaltats
浴室	bany
浴室	banys
僱員	empleat
僱員	empleats
牛角	banyes
牛角	banya
牛角	horn
抹黑	desprestigi
鎂	magnesi
附帶	incidental
獨奏	solista
獨奏	solo
山陽	sanyo
敏捷	àgil
敏捷	agilitat
自豪	orgull
自豪	orgullosa
自豪	orgullós
自豪	orgullosos
天花板	sostres
致電	convocatòria
致電	trucada
報仇	venjança
可變	variable
丙酮	acetona
零售商	detallista
零售商	minoristes
零售商	detallistes
刑罰	sanció
刑罰	penalització
刑罰	pena
刑罰	sancions
刑罰	càstig
漫遊	itinerants
債券	vincle
債券	lligam
債券	bons
山洞	cova
山洞	coves
中介	intermediaris
中介	intermediació
中介	broker
折射	refracció
課室	aula
課室	aules
藝術品	art
頭盔	casc
頭盔	cascs
飽和	saturació
飽和	saturats
異形	alien
異形	aliens
異形	estrangeria
同學會	retrobament
畫廊	galeries
畫廊	galeria
耕作	agricultura
耕作	rompuda
英特爾	intel
籃	cistell
籃	cistella
籃	cistelles
稅務	taxació
稅務	fiscalitat
稅務	impost
稅務	impostos
西瓜	síndria
婆羅洲	borneo
印章	segell
印章	foca
印章	segell
丸子	pilotes
丸子	boles
丸子	mandonguilles
永生	immortalitat
迷信	supersticiós
迷信	superstició
負荷	càrrega
負荷	carrega
負荷	càrregues
槍手	tiradors
嘴巴	desembocadura
嘴巴	boca
威士忌	whisky
靜態	estàtic
靜態	estàtica
傘兵	paracaigudistes
熱火	calor
土豆	patates
土豆	patata
塗鴉	doodle
塗鴉	graffiti
塗鴉	gargots
蜱	paparra
收縮	encongeix
收縮	contracció
重量級	heavyweight
美援	usaid
彈簧	primavera
彈簧	springs
自制	casolans
鎧甲	armadura
丸山	maruyama
忠實	fidel
狹義	estret
中風	traç
中風	ictus
崇高	noble
崇高	sublim
均勻	uniforme
未遂	intentada
遺忘	oblidar
遺忘	oblidant
遺忘	oblit
遺忘	oblidats
遺忘	oblidat
謹慎	precaució
歌舞伎	kabuki
酗酒	alcoholisme
控制權	control
篩選	filtre
篩選	filtrat
篩選	filtratge
篩選	cribratge
篩選	filtres
博覽	expo
劫掠	saqueig
重逢	retrobament
裸露	nuesa
絕地	jedi
變態	pervertit
預估	predicció
預估	previsió
預估	estimació
桿菌	bacillus
渾	hun
盲人	cecs
盲人	cec
羚羊	oryx
羚羊	antílop
自發	espontània
田納西州	tennessee
佗	tuo
泗水	surabaya
鉀	potassi
火藥	pólvora
盧布	rubles
遺失	perduda
遺失	perduts
遺失	lost
遺失	perdut
遺失	desaparegut
遺失	falta
遺失	desapareguda
爆裂	desborden
心智	mental
鋪設	estesa
羊毛	llana
毒蛇	escurçó
泥土	sòl
撕裂	arrancada
多哥	togo
價值觀	valors
激動	emocionat
公然	flagrant
刺刀	baioneta
畫像	retrat
畫像	retrats
所有者	propietari
所有者	propietaris
解碼	descodificar
解碼	descodificació
園藝	horticultura
園藝	hortícoles
園藝	jardineria
園藝	jardí
幻象	visions
幻象	miratge
閃耀	shine
閃耀	brillar
流利	fluïdesa
信使	missatger
信使	messenger
信使	missatgers
信使	messengers
信使	missatgeria
監測	monitoratge
監測	monitor
濱田	hamada
強勁	robust
創世	gènesi
創世	genesis
怨恨	ressentiment
巴格達	bagdad
羽球	bàdminton
鴞	mussol
征服者	conqueridor
開朗	alegre
名流	celebritat
引渡	extradició
盔甲	armadura
盔甲	armadura
太監	eunuc
鈦	titani
斷裂	fractura
殘留	residu
簡訊	sms
鶯歌	inge
著陸	aterratge
佛教徒	budistes
佛教徒	budista
釘	deté
延後	ajornar
猶他	utah
水管	pipes
水管	canonades
脖子	coll
班長	esquadra
沙子	sorra
秋海棠	begonia
比對	coincidència
化妝品	maquillatge
化妝品	cosmètics
化妝品	cosmètica
形容詞	adjectiu
形容詞	adjectius
可逆	reversible
創傷	trauma
產卵	spawning
含義	significat
地毯	catifa
鼻音	nasal
一致性	unanimitat
一致性	coherència
一致性	consistència
一致性	coherència
維生素	vitamines
維生素	vitamina
營救	rescat
營救	salvament
冥王	hades
跳板	trampolí
韃靼	tatarstan
韃靼	tartar
韃靼	tàrtar
韃靼	tàtar
加沙	gaza
勘察	agrimensura
古蘭經	alcorà
護衛艦	fragata
檢索	recuperar
美德	virtut
美德	virtuts
斬首	decapitació
斬首	decapitar
教訓	lliçó
妊娠	embaràs
妊娠	gestació
肥沃	fèrtil
孫女	néta
猶他州	utah
深化	aprofundiment
深化	aprofundir
男朋友	xicot
男朋友	nòvio
男朋友	nuvi
護送	escorta
橘色	orange
橘色	taronja
撫養	criança
租戶	llogaters
租戶	llogater
租戶	arrendatària
暗戀	crush
暗戀	esclafar
下雨	pluja
眼科	oftalmologia
撒哈拉	sàhara
撒哈拉	sahara
畸形	deforme
墳墓	tomba
墳墓	tombes
墳墓	sepultura
校正	correcció
校正	calibratge
接吻	besar
格陵蘭	groenlàndia
抽取	extracció
萬代	bandai
江河	riu
發酵	fermentació
石灰	calç
有效率	eficient
有效率	eficients
製圖	cartografia
製圖	mapatge
製圖	mapping
空洞	fondalada
空洞	hollow
手錶	rellotge
手錶	rellotges
花旗	citigroup
花旗	citibank
本能	instint
冷凍	frozen
冷凍	congelat
冷凍	glaçada
冷凍	congelar
冷凍	quiet
基石	keystone
分居	separat
分居	separats
分居	separacions
分居	separació
堅固	sòlid
賺取	guanyat
致癌	carcinogen
致癌	cancerígens
薪酬	retribucions
薪酬	retribució
薪酬	emoluments
罪惡	pecat
罪惡	pecats
催眠	hipnosi
催眠	hipnòtic
催眠	hypnotize
黑夜	nite
自動化	automatitzat
自動化	automatitzats
自動化	automatitzar
自動化	automatització
大都市	metròpoli
品味	gust
洗手間	vàter
洗手間	bany
審計	auditoria
審計	auditories
赫爾辛基	hèlsinki
赫爾辛基	helsinki
爬升	trepa
爬升	escalar
挫折	reculades
挫折	frustració
全息	hologràfica
全息	holograma
可比	comparable
可比	equiparable
漂浮	flotant
漂浮	surant
漂浮	flotant
漂浮	boia
修飾	modificador
笑容	somriure
技師	tècnic
遊說	lobby
遊說	vestíbul
內在	inside
內在	endins
內在	dins
內在	intrínseca
通話	convocatòria
通話	trucada
人行道	vorera
人行道	voreres
人行道	paviment
炒作	bombo
搶劫	robatori
遊記	viatja
咽	faríngia
飢餓	inanició
飢餓	gana
飢餓	fam
人魚	sirenes
人魚	sirena
水文	hidrologia
水文	hidrològic
批次	lot
錯過	enyorat
極地	polar
極地	polonesos
舒服	calaixera
舒服	còmodes
殺戮	matar
體現	encarnant
靜止	estacionària
停戰	treva
停戰	armistici
不可或缺	indispensables
負載	càrrega
負載	carrega
負載	càrregues
門戶	portals
門戶	portal
集群	cúmul
集群	clúster
集群	clústers
道場	dojo
兌換	bescanviar
兌換	intercanvi
兌換	convertibilitat
裝載	càrrega
裝載	carrega
裝載	càrrega
裝載	carregant
阿爾卑斯山	alps
假的	fals
假的	fake
十字路口	intersecció
婁	lou
西班牙文	castellà
西班牙文	espanyol
清醒	sobri
神童	prodigi
煙草	tabac
獎盃	trofeu
獎盃	trofeus
准將	commodore
酵母	llevats
酵母	llevat
酵母	rent
農夫	agricultors
農夫	ramaders
農夫	agricultor
農夫	granger
泰晤士河	thames
誇張	exagerat
疑犯	sospitosos
疑犯	sospitós
稠密	dens
稠密	densa
傷口	ferida
傷口	ferides
門徒	deixeble
門徒	deixebles
冬至	solstici
槳	pàdel
