から	от
不具合	бъг
不具合	буболечка
幸雄	юкио
メロン	диня
メロン	пъпеш
黒澤	куросава
英樹	хидеки
クーペ	купе
男の子	момче
男の子	момченце
男の子	момчета
サバ	скумрия
おおよそ	приблизително
おおよそ	приблизителни
おおよそ	приблизително
おおよそ	приблизителна
フィット	годен
フィット	годни
面白い	интересна
面白い	интересно
面白い	интересни
面白い	интересен
面白い	забавен
面白い	забавно
面白い	смешна
面白い	смешно
アクセント	акцент
アクセント	акцент
クロウ	гарван
クロウ	кроу
クロウ	врана
クロウ	кроу
丁寧	възпитан
丁寧	учтив
驚異	чудеса
驚異	чудесата
派閥	фракция
あかり	акари
パケット	пакети
パケット	пакетчета
パケット	пакетите
意欲	готовност
きわめて	изключително
きわめて	извънредно
三日月	полумесец
保護者	родители
保護者	родителите
指輪	ринг
指輪	пръстен
指輪	халки
指輪	пръстени
指輪	пръстените
ジャンヌ	жан
ジャンヌ	жана
証明書	сертификати
証明書	сертификатите
証明書	удостоверения
証明書	удостоверение
証明書	сертификат
証明書	свидетелство
五島	гото
末裔	потомци
末裔	потомците
末裔	потомство
末裔	наследници
ボウル	купа
ボウル	купите
競泳	плувци
競泳	плувец
競泳	плуване
クローバー	детелина
過半数	мнозинство
過半数	мнозинството
過半数	мажоритарен
経理	счетоводство
経理	отчитане
硫黄	сяра
硫黄	сяра
硫黄	серен
卸売	едро
フランチェスコ	франческо
預金	спестявания
預金	икономии
預金	депозити
預金	депозит
預金	депозити
捕食	плячка
捕食	хищничество
捕食	хищник
ヘルメット	шлем
ヘルメット	каска
ヘルメット	каската
ヘルメット	каски
スパーク	искрица
スパーク	искра
発作	припадъци
発作	пристъпи
発作	гърчове
抽象	абстрактно
赤城	акаги
スルー	чрез
スルー	през
穏やか	нежна
穏やか	нежно
穏やか	нежни
穏やか	нежен
フィリップス	филипс
フィリップス	филипс
ケニア	кения
藤崎	фуджисаки
寄生	паразитни
寄生	паразит
寄生	паразити
資本主義	капитализма
資本主義	капитализъм
浸水	наводнени
意匠	проектиране
意匠	дизайн
弾道	траектория
弾道	траекторията
弾道	балистична
弾道	балистични
デフォルト	неизпълнение
ベット	залагания
ベット	залози
ベット	бет
ベット	залог
ベット	облог
ドジャース	доджърс
ソープ	сапун
ソープ	сапуни
ユネスコ	юнеско
ナノ	нано
スチール	стоманен
スチール	стомана
スチール	стийл
茶色	кафяв
茶色	кафяви
茶色	браун
茶色	кафява
茶色	кафяво
解像度	резолюции
解像度	резолюция
初舞台	дебютира
ロドリゲス	родригес
ロドリゲス	родригез
ラオス	лаоски
ラオス	лаос
デュオ	дуо
デュオ	дует
りえ	рие
リビア	либия
リビア	либийските
リビア	либия
ジェネレーション	генериране
ジェネレーション	поколение
ランス	ланс
支配人	управител
支配人	мениджър
クリニック	клиники
クリニック	клиника
クリニック	клиниката
無形	нематериални
キッチン	кухня
キッチン	кухнята
レイプ	изнасилвания
レイプ	изнасилване
レイプ	изнасилена
ベータ	бета
すみれ	сумире
