پُکھراج	топаз
ترُّقب	ожидания
ترقنا	трещина
ترقّی	совершенствование
ترقّی	улучшение
ترقّی	увеличить
ترقّی	увеличение
ترقّی	прогресс
ترقّی	развитие
ترقّی	разработка
ترقّی	улучшение
ترقّی	восхождение
ترقّی	поощрения
ترقّی	продвижение
ترقّی	поощрение
ترقّی	повышение
ترقیدہ	сплит
ترقیدہ	раскол
ترقیدہ	разделить
ترقیع	пересадке
ترقیق	размягчения
ترقیق	разрежения
ترقیم	нотация
ترقیم	маркировка
ترقیم	маркировки
ترقیم	пишу
ترقیم	написание
ترقیم	писать
ترَک	луч
ترَک	пучок
ترَک	журнал
ترَک	стропила
ترک	дезертирство
ترک	предположение
ترک	гипотеза
ترک	упущение
ترک	бездействие
ترک	аргументы
ترک	аргумент
ترک	довод
ترک	отречение
ترک	оставляя
ترک	ухожу
ترک	оставив
ترک	обсуждение
ترک	дискуссия
ترک	обсуждения
ترک	дискуссии
ترک	закладок
ترک	дезертирство
ترک	отказа
ترک	предположение
ترک	гипотеза
ترک	упущение
ترک	бездействие
ترک	оставления
ترک	аргументы
ترک	аргумент
ترک	довод
ترک	отречение
ترک	оставляя
ترک	ухожу
ترک	оставив
ترک	обсуждение
ترک	дискуссия
ترک	обсуждения
ترک	дискуссии
ترک	закладок
تُرک	турецкие
تُرک	турецкая
تُرک	турецкий
تُرک	турции
تُرک	любимая
تُرک	любимой
تُرک	любимый
تُرک	турок
تُرک	солдат
تُرک	мусульманских
تُرک	мусульманские
تُرک	мусульманин
تُرک	мусульмане
ترکاری	овощи
ترکاری	растительное
تِرکال	прошлое
تِرکال	прошедшее
تِرکال	прошлом
تِرکال	прошлые
تِرکال	полдень
ترکُٹی	веретено
ترکُّز	концентрация
ترکُّز	сосредоточение
ترکُّز	концентрации
ترکش	колчан
تِرکون	треугольник
ترکہ	наследие
ترکہ	наследство
تُرکی	храбрость
تُرکی	индейка
تُرکی	турция
تُرکی	турцию
تُرکی	турции
تُرکی	доблесть
تُرکی	турецкие
تُرکی	турецкая
تُرکی	турецкий
تُرکی	турции
ترکیب	формирования
ترکیب	формирование
ترکیب	система
ترکیب	system
ترکیب	структура
ترکیب	режим
ترکیب	mode
ترکیب	процедура
ترکیب	процедуры
ترکیب	механизм
ترکیب	механизма
ترکیب	техника
ترکیب	технику
ترکیب	конституция
ترکیب	раствор
ترکیب	решение
ترکیب	тактика
ترکیب	способ
ترکیب	метод
ترکیب	план
ترکیب	процесса
ترکیب	процесс
ترکیب	формирования
ترکیب	формирование
ترکیب	система
ترکیب	system
ترکیب	структура
ترکیب	режим
ترکیب	mode
ترکیب	процедура
ترکیب	процедуры
ترکیب	механизм
ترکیب	механизма
ترکیب	синтез
ترکیب	обобщение
ترکیب	техника
ترکیب	технику
ترکیب	конституция
ترکیب	раствор
ترکیب	решение
ترکیب	тактика
ترکیب	способ
ترکیب	метод
ترکیب	план
ترکیب	процесса
ترکیب	процесс
ترکیبی	смешанных
ترکیبی	смешанная
ترکیبی	смешанные
ترکیبی	смешанный
ترکیبی	состоящие
ترکیز	централизации
ترکیز	концентрация
ترکیز	сосредоточение
ترکیز	концентрации
ترِلوک	earth
ترِلوک	земля
تُرم	труба
تُرم	трубе
تُرم	горне
تِرمرانا	колчан
تِرمِری	головокружение
ترمیم	совершенствование
ترمیم	улучшение
ترمیم	изменение
ترمیم	модификация
ترمیم	модификации
ترمیم	поправки
ترمیم	поправка
ترمیم	совершенствование
ترمیم	улучшение
ترُن	новые
ترُن	новинка
ترُن	новая
ترُن	новый
ترُن	новых
ترُن	новое
ترُن	свежее
ترُن	свежий
ترُن	свежая
ترُن	свежие
ترُن	несовершеннолетних
ترُن	несовершеннолетний
ترُن	роман
ترُن	взрослая
ترُن	взрослый
ترُن	взрослых
ترُن	взрослые
ترُن	янг
ترُن	молодая
ترُن	молодые
ترُن	young
ترُن	молодых
ترُن	молодой
تِرنا	плавать
تِرنا	плавать
