och	un
relation	saistība
relation	attiecības
relation	saistība
sebastian	sebastians
turkiska	turku
turkiska	turcijas
erebia	erebia
tammerfors	tamperē
tammerfors	tamperes
edgar	edgars
edgar	edgar
boys	zēniem
boys	puikas
boys	puiši
boys	zēni
ständigt	pastāvīgi
ständigt	nepārtraukti
översättningar	tulkojumi
rikets	reiha
sluta	iziet
sluta	pietura
sluta	apstāties
sluta	apturēt
sluta	beidz
arts	māksla
conakry	konakri
skepp	kuģis
skepp	kuģi
skepp	kuģiem
skepp	kuģus
dottern	meitu
dottern	meita
beslöt	izlēma
beslöt	nolēma
beslöt	nolēmusi
beslöt	izlemts
beslöt	nolemts
stödjer	balsti
stödjer	atbalsta
östersjön	baltic
östersjön	baltijas
tros	uzskatīja
tros	ticēja
populärt	tautas
populärt	populāra
populärt	populārs
hävdade	apgalvoja
hävdade	apgalvots
nebraska	nebraska
myndigheter	iestādes
diego	djego
gottfried	gotfrīds
automatiskt	auto
automatiskt	automātiska
automatiskt	automātiskā
automatiskt	automātiski
automatiskt	automātiskais
automatiskt	automātisks
automatiskt	automātiski
hjälper	palīdzot
hjälper	palīdz
mönster	raksts
mönster	modeļi
mönster	modeļus
mönster	ievirzes
belize	belizas
schleswig	schleswig
languedoc	langdoka
similis	similis
ärkebiskop	arhibīskapu
breda	plašas
breda	plašu
breda	plašs
breda	plaša
breda	plašs
breda	plaša
hamnen	ostas
hamnen	portu
hamnen	ostā
hamnen	osta
hamnen	ostu
hamnen	harbour
bestämmer	izlemj
bestämmer	lemj
bestämmer	nolemj
bestämmer	nosaka
konserter	koncerti
johanna	džoana
johanna	joanna
möjliga	iespējamie
möjliga	iespējams
möjliga	iespējamā
möjliga	iespējama
mallar	veidnes
mallar	sagataves
samla	savāktu
samla	vāc
samla	savākt
samla	vākt
samla	savāc
ungdomar	jaunatne
ungdomar	jaunieši
ungdomar	jaunība
ungdomar	pusaudži
ungdomar	pusaudžiem
zhang	džans
åskådare	skatītājiem
åskådare	skatītāji
åskådare	skatītājos
åskådare	aculiecinieks
socialdemokraterna	sociālisti
socialdemokraterna	sociālistiem
goiás	gojasa
bmw	bmw
siffror	cipariem
siffror	cipari
siffror	skaitļi
siffror	numuri
siffror	skaitļi
antofagasta	antofagasta
generellt	parasti
generellt	vispārējais
generellt	kopumā
koch	koch
självständighet	autonomiju
självständighet	autonomijas
självständighet	autonomija
självständighet	neatkarība
wars	kariem
wars	kari
viti	viti
faktum	fakts
allium	allium
roussillon	roussillon
kommunerna	pašvaldībām
kommunerna	pašvaldības
kommunerna	municipalitātes
holme	holme
foto	photo
foto	foto
foto	fotogrāfijā
foto	fotogrāfiju
foto	fotogrāfija
pandanus	pandanus
akademiska	akadēmiskā
akademiska	akadēmiskais
knight	zirdziņš
tennis	tenisa
juridik	tieslietas
juridik	likums
pro	pro
hälsa	veselības
hälsa	veselību
hälsa	veselība
wagner	vāgners
lloyd	lloyd
familjer	ģimeņu
familjer	ģimenes
familjer	ģimenēm
dela	dalīšanās
dela	dalīšana
dela	akcija
dela	dalies
dela	dalīties
dela	share
dela	daļa
dela	dalīt
dela	dalījums
dela	sadalīt
innehålla	saturēt
harbour	ostu
harbour	harbour
lanka	lanka
nationell	nacionālais
rita	zīmēt
rita	zīmējums
rita	zīmēšanas
rita	rasējums
rita	rita
ambassadör	vēstnieks
lindström	lindstrems
sommar	vasarai
sommar	vasara
sommar	vasarā
hole	caurumu
hole	caurums
neil	nils
neil	nīls
neil	nilu
företrädare	pārstāvjus
företrädare	pārstāvji
företrädare	pārstāvis
fot	pēda
fot	pēdu
fot	kāja
fot	kājas
fot	pēdas
fot	kājām
fönster	windows
fönster	logus
fönster	logi
fönster	logu
fönster	logā
fönster	logs
fönster	loga
dennis	deniss
magnusson	magnusona
lantbrukare	lauksaimnieki
lantbrukare	zemnieki
lantbrukare	zemnieki
lantbrukare	lauksaimnieks
lantbrukare	zemnieks
ersätta	nomainot
ersätta	aizstājējs
ersätta	nomainīt
ersätta	aizvietot
ersätta	aizstāt
fågeln	putns
fågeln	putnu
erbjuder	piedāvājums
erbjuder	piedāvājumus
erbjuder	piedāvājumi
erbjuder	piedāvāšana
försvar	aizstāvība
försvar	aizsardzība
försvar	aizstāvība
försvar	aizsardzība
försvar	aizsardzības
halvön	pussalā
halvön	pussala
halvön	pussalas
halvön	pussala
avslutades	izbeigts
avslutades	beidzās
avslutades	beidza
begravd	aprakts
box	kaste
box	aile
box	kārba
berättelse	stāsts
berättelse	stāstījuma
räcker	pietiek
metoden	metode
thüringen	tīringenes
tecknade	parakstītā
tecknade	parakstītais
rudolph	rūdolfa
hoppas	cer
hoppas	cerot
hoppas	ceri
hoppas	cerību
hoppas	cerības
hoppas	ceru
hoppas	cerība
turné	ekskursija
turné	tūre
turné	tour
homer	homērs
enklare	vieglāka
enklare	vieglāk
enklare	vienkāršāk
enklare	vienkāršāku
enklare	vienkāršākas
enklare	vienkāršāka
enklare	vienkāršāk
verktyg	instruments
verktyg	rīks
verktyg	rīki
verktyg	instrumenti
verktyg	darbarīki
elsa	elza
bryta	pārrāvums
bryta	lauzt
bryta	pārtraukums
bryta	salauzt
bryta	pārkāpj
matematik	matemātikā
matematik	matemātika
matematik	matemātika
matematik	matemātikas
matematik	matemātika
tirana	tirānas
tron	troni
tron	ticība
tron	ticībā
tron	ticību
nintendo	nintendo
vii	vii
traditionell	tradicionāls
traditionell	tradicionālie
traditionell	tradicionālais
traditionell	tradicionālā
traditionell	tradicionālo
traditionell	tradicionāli
vega	vega
pjäs	atskaņot
pjäs	play
pjäs	spēlē
pjäs	spēlēt
vista	vista
montréal	montréal
förklara	paskaidrojot
förklara	paskaidrot
förklara	izskaidrot
förklara	izskaidro
förklara	paskaidro
kommendör	kapteinis
kommendör	kapteini
kommendör	komodors
kommendör	kapteinis
kommendör	komandiera
kommendör	komandieris
kommendör	komandieri
mörka	tumša
mörka	tumši
mörka	tumšs
filosof	filozofs
fåtal	maz
culex	culex
släktingar	radinieki
släktingar	radi
släktingar	radiniekiem
benämning	apzīmējums
kläder	apģērbi
kläder	apģērbs
kläder	apģērbi
kläder	apģērbs
kläder	drēbes
offentlig	publiski
offentlig	publiskais
offentlig	publiska
race	sacensības
race	rase
race	skrējiens
race	sacīkstes
fernando	fernando
process	process
process	procesā
skjuter	atvases
skjuter	apdedzināšanas
entertainment	izklaide
entertainment	izklaides
gary	gērijs
brett	plašs
brett	plaša
brett	plašas
brett	plašu
brett	plašs
brett	plaša
cliff	klints
avsedd	paredzēts
mattias	matiass
malta	maltas
malta	maltā
malta	malta
kor	govis
kor	kor
jobb	darbs
jobb	darbiņš
jobb	darbi
jobb	darbavietas
likhet	līdzība
likhet	līdzību
likhet	līdzība
kontrollera	kontrole
kontrollera	kontroles
kontrollera	kontrolēt
kontrollera	pārbaudīt
kontrollera	pārbaude
kontrollera	pārbaudi
kontrollera	check
kontrollera	pārbauda
storm	vētra
storm	vētras
storm	vētru
storm	negaiss
branch	zars
branch	zaru
branch	filiāle
branch	zara
utomlands	aizjūras
utomlands	ārvalstīs
utomlands	ārzemēm
utomlands	ārvalstīm
utomlands	ārzemēs
saab	saab
story	stāsts
coahuila	coahuila
ingenting	neko
ingenting	nekas
liu	liu
drift	drift
drift	darbība
drift	operācija
drift	ekspluatācija
expedition	ekspedīcija
expedition	sks
banks	bankas
banks	bankās
genomföra	ieviest
genomföra	īstenot
tallinn	tallina
tallinn	tallinas
tallinn	tallinā
rex	rex
stuttgart	štutgartes
grenar	filiāles
grenar	zarus
volym	apjoms
volym	tilpums
nyare	jaunāks
nyare	jaunākas
silene	silene
eng	eng
occidentalis	occidentalis
say	pateikt
say	saki
say	teikt
jefferson	džefersons
hope	cerību
hope	cerības
hope	ceru
hope	cerība
tronen	troni
separat	atsevišķi
separat	atsevišķu
separat	atsevišķs
separat	atsevišķie
separat	atsevišķa
separat	atsevišķi
dyker	niršanas
iväg	prom
iväg	nost
iväg	off
iväg	izslēgts
falun	fāluna
name	vārds
name	nosaukums
drama	drāma
rike	karaliste
rike	impērija
rike	sfēra
roberts	roberts
avancerade	paplašināti
avancerade	progresējošu
förhindra	novērš
förhindra	novērstu
förhindra	nepieļaut
förhindra	novērst
bridge	tilts
bridge	tilta
bond	obligācija
bond	obligācijas
bostäder	mājoklis
bostäder	mājokļi
bostäder	mājokļi
bostäder	mājokļus
ouest	ouest
trek	trek
matt	met
marina	marina
marina	marine
marina	jūras
monica	monika
pacific	klusais
eld	ugunsgrēks
eld	uguns
eld	uguni
innehållet	saturu
innehållet	saturs
innehållet	satura
innehållet	saturs
kretsar	ķēde
kretsar	trase
linjer	līnijas
linjer	rindas
marocko	maroka
christoph	kristofs
begäran	pieprasījumi
begäran	lūgumi
begäran	pieprasījums
begäran	lūgums
begäran	pieprasīt
beteckning	apzīmējums
beteckning	etiķetes
beteckning	marķējums
beteckning	etiķete
mått	dimensijas
mått	izmēri
mått	gabarīti
mått	mērījumi
mått	mērīšana
mått	mērījumu
mått	mērījumi
mått	mērījums
mått	metrika
mått	dimensija
uganda	ugandas
kust	piekrastes
kust	krasts
kust	piekraste
basidiesvampar	bazīdijsēnes
webbsida	mājaslapa
webbsida	mājaslapā
intermedia	intermedia
melodifestivalen	melodifestivalen
födelseplats	dzim
egenskap	atribūtu
egenskap	piedēvēt
egenskap	atribūta
egenskap	atribūts
egenskap	raksturlielums
egenskap	īpašums
egenskap	īpašība
ellen	elena
ellen	elēna
blockering	bloķē
blockering	bloķēšana
blockering	bloķējot
blockering	bloku
blockering	blokam
blockering	bloka
blockering	bloks
blockering	bloķēt
vallonien	valonija
utrustning	iekārtas
utrustning	inventārs
utrustning	aprīkojums
utrustning	iekārta
slagverk	sitamie
återvända	atdeve
återvända	atgriešanas
återvända	atgriešanās
hål	caurumu
hål	caurums
hål	caurumi
teorin	teorija
islam	islāma
färdig	pabeigti
färdig	pabeigts
färdig	pabeigta
färdig	gatavo
färdig	paveikts
färdig	darīts
färdig	izdarīts
kings	karaļi
eddie	edijs
nätverk	tīkls
nätverk	tīkla
nätverk	tīkli
landskrona	landskrona
definition	definēšana
definition	definīcija
förlorat	zaudēti
förlorat	pazaudēts
förlorat	zaudēja
förlorat	pazudis
förlorat	zaudēts
copa	copa
regionala	reģionālie
regionala	reģionāla
regionala	reģionāli
regionala	reģionālā
regionala	reģionālās
regionala	reģionālais
planen	plāna
planen	plāns
planen	plānā
flyttar	kustas
flyttar	pārvieto
flyttar	pārvietojas
afrikanska	āfrikas
milano	milānas
milano	milāna
milano	milano
självständig	neatkarīgais
självständig	neatkarīgi
självständig	neatkarīga
självständig	neatkarīgs
självständig	neatkarīgas
självständig	autonoms
självständig	autonomā
självständig	autonomais
självständig	autonoma
självständig	autonomi
rico	riko
almqvist	almqvist
ekonomiskt	finansiālā
ekonomiskt	finansiālais
ekonomiskt	finansiāls
ekonomiskt	finanšu
ekonomiskt	finansiāli
ekonomiskt	ekonomikas
ekonomiskt	ekonomiskais
ekonomiskt	ekonomiskā
ekonomiskt	ekonomiska
ekonomiskt	ekonomiska
svarade	atbildēja
svarade	atbildēts
svarade	atbildēja
svarade	atbildēja
tankar	tanku
tankar	tvertnes
tankar	tanki
tankar	cisternas
tankar	domās
tankar	domas
vårt	mūsu
vårt	mūsu
portugisiska	portugāles
portugisiska	portugāļu
åttonde	astotā
åttonde	astotais
infoga	ievietojot
infoga	ievietot
yorkshire	jorkšīras
games	spēles
glas	stikls
glas	stikla
glas	glāze
glas	stikli
pic	pic
finsk	somu
finsk	somijas
generation	paaudze
generation	paaudzes
tyvärr	diemžēl
village	ciema
village	ciemata
village	ciems
village	ciematu
village	ciemu
village	ciemats
besökare	apmeklētājiem
besökare	apmeklētāji
besökare	ciemiņi
besökare	apmeklētāju
besökare	ciemiņš
mtv	mtv
hits	hits
aleksandr	aleksandrs
aleksandr	aleksandrs
noveller	romānos
förbund	pakts
föreningar	apvienības
föreningar	biedrības
föreningar	asociācijas
föreningar	savienojumi
tryck	krāna
tryck	spiediena
tryck	spiediens
tryck	izdrukāt
tryck	drukāt
tryck	drukas
tryck	push
tryck	spied
tryck	nospiest
tryck	preses
tryck	nospied
tryck	prese
fet	tauki
fet	tauku
fet	taukiem
hänger	karājas
hänger	karājas
marianne	marianne
body	ķermeņa
body	ķermenis
nicolas	nicolas
rubrik	virsraksts
rubrik	virsraksts
rubrik	pozīcija
rubrik	virsraksts
rubrik	tituls
lovisa	lovisa
moselle	mozeles
field	lauks
field	lauka
field	laukā
raka	taisni
raka	taisna
journal	dienasgrāmata
misslyckades	neveiksmīga
misslyckades	neizdevās
fra	fra
pallida	pallida
struktur	struktūra
struktur	uzbūve
adrian	adrians
finner	atrod
undersökning	izmeklēšana
undersökning	izmeklēšanā
undersökning	izskatīšana
undersökning	apskate
undersökning	aptauja
reklam	reklāma
reklam	sludinājums
bära	nēsāt
bära	valkā
bära	uzvilkt
master	masti
master	kapteinis
master	meistars
master	saimnieks
hunter	mednieks
hunter	mednieku
avdelning	departamentā
avdelning	departaments
avdelning	iedaļa
avdelning	sadaļa
avdelning	sekcija
avdelning	virsraksts
avdelning	tituls
väger	nosver
väger	sver
perioder	periodi
miljon	miljons
miljon	miljoni
mac	mac
mac	mak
venedig	venēcijas
net	neto
net	net
oaxaca	oahaka
hjärta	sirds
hjärta	heart
våningar	grīdas
speciell	īpaša
speciell	īpašais
speciell	īpašs
speciell	īpašā
speciell	īpaši
gyllene	golden
gyllene	zelta
blod	asins
blod	asinīm
blod	asinis
inomhus	iekštelpās
inomhus	telpās
inomhus	iekšpusē
inomhus	iekšā
inomhus	iekštelpu
inomhus	telpās
jerry	džerijs
jordbruk	lauksaimniecība
jordbruk	audzēšana
jordbruk	lauksaimniecība
fisher	fišers
tower	tornis
tower	torņa
tower	tornī
tower	torni
chamberlin	chamberlin
carpenter	carpenter
jenny	dženija
atlanta	atlantu
konstruktion	celtniecība
konstruktion	būve
konstruktion	uzbūve
konstruktion	būvniecība
konstruktion	konstrukcija
konstruktion	dizaina
konstruktion	dizains
konstruktion	projektēšana
konstruktion	konstrukcija
konservativa	konservatīvie
konservativa	konservatīvā
konservativa	konservatīvo
ange	anžs
ange	komplekts
ange	kopa
ange	uzstādīt
ange	norādīt
ange	precizēt
ange	ievadīt
ange	ievadi
ange	ieiet
dao	dao
microsoft	microsoft
gun	ierocis
gun	ieroci
kenneth	kenneth
situationen	situācija
situationen	stāvoklis
samlingar	kolekcijas
semifinalen	semifinal
oval	ovālas
tjeckoslovakien	čehoslovākijas
ändrade	izmainīts
ändrade	grozīta
ändrade	grozīts
segern	uzvara
segern	uzvaras
valen	vaļu
egendom	īpašums
egendom	īpašība
anfall	krampji
anfall	lēkmes
anfall	uzbrukums
anfall	uzbrukumu
anfall	uzbrukt
anfall	uzbrukumā
anfall	krampji
anfall	lēkme
flickor	meitenes
flickor	meitenēm
självständigt	neatkarīgais
självständigt	neatkarīgi
självständigt	neatkarīga
självständigt	neatkarīgs
självständigt	neatkarīgas
självständigt	neatkarīgi
självständigt	patstāvīgi
självständigt	neatkarība
denis	denis
denis	deniss
come	nāc
original	oriģināls
original	sākotnējais
original	oriģinālā
original	sākotnējā
original	oriģināli
original	oriģināla
original	oriģināli
barry	berijs
styrelse	valdi
hotel	viesnīcā
hotel	viesnīca
hugh	hjū
guide	rokasgrāmata
guide	ceļvedis
hänsyn	apsvērums
curtis	kērtiss
minskar	mazina
minskar	samazina
minskar	samazinot
driva	drift
geografiska	ģeogrāfiskais
geografiska	ģeogrāfiskās
geografiska	ģeogrāfiskā
geografiska	ģeogrāfisko
geografiska	ģeogrāfiskais
geografiska	ģeogrāfiskā
huvudkontor	mītnes
huvudkontor	mītne
dator	datoram
dator	datoru
dator	dators
spindlar	zirnekļiem
vetenskap	zinātnes
vetenskap	zinātne
ortodoxa	pareizticīgo
parallellt	paralēla
parallellt	paralēli
parallellt	paralēlas
parallellt	paralēlā
iris	varavīksnenes
alta	alta
figurer	skaitļi
figurer	rakstzīmes
figurer	zīmes
nina	nina
anse	apsvērt
isaac	īzaks
öland	ēlandes
tillhörighet	piederība
trupp	squad
trupp	vadu
trupp	karaspēka
trupp	karaspēku
trupp	karaspēks
ralph	ralfs
olja	eļļa
olja	eļļas
olja	nafta
term	termins
term	apzīmējums
peters	peters
jamaica	jamaika
hund	suns
hund	suņi
hund	suņiem
hund	suņi
halv	pusi
resan	braucienā
resan	brauciens
resan	ceļojums
zimbabwe	zimbabve
people	cilveki
people	cilvēki
people	tauta
people	cilvēkiem
passagerare	pasažieru
passagerare	pasažiera
passagerare	pasažieri
passagerare	pasažieris
passagerare	pasažierus
passagerare	pasažieri
passagerare	pasažieriem
ain	ain
fynd	secinājumi
fynd	atzinumi
hästen	zirgs
hästen	zirga
hästen	zirgu
hästen	zirgam
sällskap	sabiedrība
sällskap	uzņēmums
sällskap	kompānija
soul	dvēseli
soul	dvēsele
otter	ūdrs
studios	studijas
antog	pieņemts
antog	pieņemtais
gårdar	fermas
gårdar	audzētavas
gårdar	saimniecības
borgen	pili
borgen	pils
miss	garām
miss	pietrūkst
miss	miss
miss	jaunkundze
brist	trūkums
brist	nepietiekamība
brist	deficīts
brist	trūkums
brist	iztrūkums
bush	krūmu
bush	bush
bush	buša
detroit	detroitas
förklaring	paskaidrojums
förklaring	izskaidrojums
förklaring	skaidrojums
förklaring	deklarāciju
förklaring	deklarācija
månen	mēness
månen	pavadonis
taket	jumts
academy	akadēmijas
academy	akadēmija
academy	akadēmijā
academy	academy
fullständigt	aizpildīt
fullständigt	pabeigt
fullständigt	pabeigts
fullständigt	pabeigta
fullständigt	pilnīga
fullständigt	pilnīgi
deltar	piedalās
deltar	piedalās
jämför	salīdzina
jämför	salīdzināt
jämför	salīdzina
kong	kong
djurgården	jūrgordena
leopold	leopolds
ulrika	ulrika
inträffade	radās
inträffade	notika
inträffade	gadījās
inträffade	notika
beck	beck
beck	piķis
beslutet	lēmums
höra	dzird
höra	dzirdu
höra	dzirdēt
kulturen	kultūra
harvey	hārvijs
mån	mon
domstolen	tiesa
domstolen	palāta
nora	nora
snabb	ātra
snabb	ātrs
snabb	straujš
snabb	ātri
snabb	ātra
snabb	ātrs
snabb	strauji
snabb	fast
snabb	ātri
snabb	ātra
snabb	ātrā
snabb	ātrs
föreslog	ieteikts
föreslog	ierosināja
föreslog	ieteica
föreslog	ierosināts
dhabi	dabī
konflikter	konflikti
konflikter	konflikts
konflikter	konflikti
gata	iela
handboll	handball
erich	erihs
sydkorea	koreja
sydkorea	korejā
sydkorea	korejas
flicka	meitiņa
flicka	meitene
flicka	meitenei
autonoma	autonoms
autonoma	autonomā
autonoma	autonomais
autonoma	autonoma
autonoma	autonomi
autonoma	veģetatīvā
sigismund	sigismunds
plötsligt	pēkšņi
plötsligt	pēkšņas
plötsligt	pēkšņs
plötsligt	pēkšņa
sarah	sāra
alba	alba
intresserade	ieinteresēts
intresserade	interesē
intresserade	interesenti
intresserade	ieinteresēti
intresserade	ieinteresēta
slovenien	slovēnija
slovenien	slovēnijā
slovenien	slovēņu
hittas	atrasta
hittas	atrastas
hittas	atrasts
engagerad	iesaistījās
engagerad	apņēmusies
regelbundet	regulāri
regelbundet	regulārā
regelbundet	regulārs
regelbundet	regulāras
regelbundet	regulāri
regelbundet	regulāra
bibeln	bībele
mörk	tumša
mörk	tumši
mörk	tumšs
paraguay	paragvajas
sämre	sliktāk
sämre	sliktāka
dst	dst
mottagare	adresātu
mottagare	saņēmējs
mottagare	saņēmēja
mottagare	saņēmēji
mottagare	saņēmējiem
mottagare	uztvērēja
mottagare	uztvērējs
teorier	teorija
teorier	teorijas
socialdemokratiska	sociālisti
socialdemokratiska	sociālistu
dominerande	dominējošais
dominerande	dominējošo
dominerande	dominējošais
dominerande	dominējošā
dominerande	dominējošs
dominerande	pārsvars
dominerande	pārsvaru
dagbladet	dagbladet
abborre	asaris
five	piecus
five	piecas
five	pieciem
five	pieci
stallet	staļļi
stallet	stabila
stallet	stabils
stallet	stabilas
stallet	stabili
