категорія	kategooria
журналів	palke
виходячи	eeldades
дозволу	luba
графіки	graafikute
графіки	maatükke
графіки	graafika
минуле	minevik
сприйняття	ettekujutus
сприйняття	taju
євробачення	võistlus
євробачення	konkurss
літо	suvel
літо	suvi
літо	suve
наса	nasa
свідчення	tunnistus
посіла	võidab
дітьми	lapsed
дітьми	lapsed
містами	linnad
науковець	teadlane
подібний	sarnased
подібний	sarnane
виробник	tarnija
виробник	müüja
виробник	produtsent
виробник	tootja
виробник	valmistaja
виробник	tootja
дах	katus
вивчає	õpib
вивчає	uuringud
учень	õpilane
західні	läänemaa
західні	lääne
західні	western
відвідувачів	külastajad
відвідувачів	külalised
подвійна	topelt
згоди	nõusolek
згоди	concord
жила	elasin
жила	elatud
жила	elanud
жила	elas
науковців	teadlased
науковців	teadlaste
передано	läbitud
передано	läbis
передано	möödunud
слава	hiilgus
доступні	saadaval
доступні	kättesaadav
коледжі	kolleegium
коледжі	kolledž
передній	ees
передній	ette
передній	rinne
напрям	suund
відсоток	protsent
відсоток	protsent
парафії	vald
прості	lihtne
врятувати	päästmine
врятувати	päästa
врятувати	pääste
задоволення	rahulolu
задоволення	rõõm
задоволення	nauding
опубліковано	avaldatud
опубліковано	kursis
опубліковано	lähetatud
робили	tegi
множини	mitmuses
китайський	hiina
китайський	hiinlased
удмуртія	udmurtia
дебют	debüüt
пояснити	seleta
пояснити	selgita
пояснити	selgitada
ґрунт	mulla
ґрунт	pinnas
ґрунт	muld
герман	hermann
герман	saksa
герман	sakslane
герман	herman
гітарист	kitarrist
обставин	asjaolud
поверх	korrus
поверх	põrand
волинь	volõõnia
святкування	tähistamine
чорногорії	montenegro
олімпіади	olympic
олімпіади	olümpia
повільно	aeglane
повільно	tasapisi
повільно	aeglaselt
частинки	osakesed
частинки	osakeste
частинки	osakesed
частинки	osake
стівен	stephen
стівен	steven
рано	early
рано	vara
рано	varajane
рано	varajased
рано	varane
китайські	hiina
китайські	hiinlased
очки	punktid
мен	meng
мен	maine
черв	ussi
черв	uss
музиці	muusika
подія	esinemissagedus
подія	sündmus
подія	üritus
створюється	genereerimine
хвороба	haigused
хвороба	haigus
хвороба	haigus
продовжували	jätkamine
продовжували	jätkub
продовжували	jätkati
продовжували	jätkus
продовжували	jätkuv
продовжували	jätkas
гармата	kahur
гармата	püss
гармата	relv
перенаправлення	suunata
вартості	auaste
стандарт	standardne
стандарт	standard
зовні	väljaspool
зовні	väljas
консул	konsul
авіація	lennunduse
авіація	lennundus
зникнення	kadumine
зникнення	ohustatud
зникнення	väljasuremise
севастополь	sevastoopoli
складні	ärevil
складні	keerukas
складні	kompleks
складні	väljakutse
місія	missioon
геологія	geoloogia
синій	sinised
синій	sinine
фахівець	professionaal
фахівець	professionaalne
фахівець	ametialane
нації	kodakondsus
нації	rahvus
нації	rahvus
нації	rahvuste
луки	rohumaad
луки	aasad
зовнішня	välised
зовнішня	välise
зовнішня	väline
зовнішня	välised
передача	sooritada
передача	kohustub
довести	tõestada
довести	tõesta
бібліотеку	raamatukogu
бібліотеку	teegi
пропозиція	paku
пропозиція	pakkumine
пропозиція	pakkuda
пропозиція	ettepanek
пропозиція	soovitus
пропозиція	ettepanek
адміністративні	haldus
очищення	puhastus
очищення	puhastamine
очищення	koristamine
вірш	luuletus
вірш	salm
юрист	advokaat
юрист	jurist
суміш	mix
суміш	segu
ставки	panused
ставки	kihlvedu
прийом	tunnistamine
прийом	vastuvõtt
шрі	sri
френк	frank
френк	franki
рейху	reich
вистави	vaatemäng
природу	metsloomade
оренду	üür
оренду	üüri
оренду	laenutada
оренду	rent
збору	omandamine
збору	soetamine
збору	korjanduse
залишилося	jäänud
художня	art
художня	kunsti
художня	kunst
несподівано	äkitselt
несподівано	ootamatult
широкі	laia
заборонено	keelatud
заборонено	keelatud
заборонено	keelatud
мислення	mõtlemine
мислення	mõeldes
мислення	mõtled
мислення	mõtleb
цивілізації	tsivilisatsioon
цивілізації	tsivilisatsiooni
вбити	tapa
вбити	tappa
парі	panus
парі	kihla
парі	kihlvedu
тестування	katsed
тестування	testimine
тестування	katsetamine
сліди	jälg
сліди	rada
сліди	jäljed
сліди	rajad
сліди	jäljed
сліди	traces
сліди	rajad
добрі	lahke
печери	koopad
ганс	hans
дитинство	lapsepõlv
дитинство	lapsepõlve
дитинство	lapsepõlves
вузол	sõlm
вузол	sõlme
вузол	peer
вузол	peremees
вузол	võõrustaja
вузол	vastuvõtva
вузол	saatejuht
вузол	sõlm
вузол	sõlme
перебуваючи	jäämine
норвегія	norra
норвегія	norras
додатковий	täiendav
додатковий	valikuline
додатковий	vabatahtlik
додатковий	muud
додатковий	arenenud
додатковий	täiustatud
додатковий	ekstra
додатковий	extra
колонія	koloonia
королі	kuningad
рухи	liikumised
катастрофи	katastroof
катастрофи	katastroofide
обробка	käitlemine
обробка	käsitlemine
обробка	käitlemise
обробка	töötlus
обробка	töötlemine
зробила	tehtud
бойового	moraal
більший	suuremad
більший	suurem
більший	suuremad
більший	suurem
тролейбус	trollibuss
горького	gorki
щоправда	kuigi
культурні	kultuurilised
культурні	kultuuriline
культурні	haritud
міфологія	mütoloogia
дійсний	kehtiv
дійсний	kehtib
арк	kaar
зареєстровано	registreeritud
зареєстровано	registreerinud
колеса	veljed
колеса	rattad
вірменська	armeenia
збільшується	suurendab
товари	kaubad
товари	kaup
товари	kauba
виконати	hukka
виконати	hukata
виконати	käivita
