மற்றும்	та
குறைந்தபட்சம்	мінімальне
கதாபாத்திரத்தில்	зірочкою
டேவிஸ்	девіс
டேவிஸ்	девіс
விரும்பினால்	додатковий
டீசல்	дизель
பங்குகள்	ролі
பங்குகள்	акції
பங்குகள்	поширення
பாறைகள்	камені
பாறைகள்	скелі
பாறைகள்	астероїди
பாறைகள்	каміння
பாறைகள்	скелях
பிழைகள்	помилки
பிழைகள்	жуків
பிழைகள்	вад
பிழைகள்	вади
இல	мета
இழை	волокна
பதினெட்டு	вісімнадцять
அதுவரை	доки
அதுவரை	до
அதுவரை	поки
பின்புறம்	задній
பின்புறம்	строю
பே	губа
பே	затока
பெண்மணி	жіночі
பெண்மணி	леді
பெண்மணி	пані
கொடை	донор
கொடை	донора
கொடை	донором
குளிர்கால	зима
மெகா	мега
எழுத்துரு	шрифти
எழுத்துரு	шрифт
அகன்ற	широкі
அகன்ற	широке
பாக்கிஸ்தான்	пакистану
பாக்கிஸ்தான்	пакистан
வரைவு	чернетку
வரைவு	чернетка
வரைவு	чернетки
தெரியுமா	знаю
தெரியுமா	знати
தெரியுமா	know
தெரியுமா	знайома
விட்டனர்	могили
